,Saganaki Kid,Trenzalore,Dewana Burger,Trending Zari,Dirt Farmer,Darnum Diva,Osprey Athena
04-01-2023 13:42:34.680746,"(31.0, 55.0, 50.0)","(61.0, 120.0, 111.1764705882353)","(4.8, 6.4, 6.369565217391305)","(4.6, 6.2, 6.049315068493151)","(7.5, 9.6, 9.536842105263158)","(21.0, 32.0, 31.105263157894736)","(1.75, 1.97, 1.9533333333333334)"
04-01-2023 13:42:35.772129,"(31.0, 55.0, 50.0)","(61.0, 120.0, 111.1764705882353)","(4.8, 6.4, 6.369565217391305)","(4.6, 6.2, 6.049315068493151)","(7.5, 9.6, 9.536842105263158)","(21.0, 32.0, 31.105263157894736)","(1.75, 1.96, 1.9533333333333334)"
04-01-2023 13:42:36.942331,"(31.0, 55.0, 50.0)","(61.0, 120.0, 111.1764705882353)","(4.8, 6.4, 6.369565217391305)","(4.6, 6.2, 6.086363636363637)","(7.5, 9.6, 9.536842105263158)","(21.0, 32.0, 31.105263157894736)","(1.75, 1.96, 1.9533333333333334)"
04-01-2023 13:42:38.006602,"(31.0, 55.0, 50.0)","(61.0, 120.0, 111.1764705882353)","(4.8, 6.4, 6.369565217391305)","(4.6, 6.2, 6.086363636363637)","(7.5, 9.6, 9.536842105263158)","(21.0, 32.0, 31.105263157894736)","(1.75, 1.96, 1.9533333333333334)"
04-01-2023 13:42:39.073937,"(31.0, 55.0, 50.0)","(61.0, 120.0, 111.1764705882353)","(4.8, 6.4, 6.369565217391305)","(4.6, 6.2, 6.086363636363637)","(7.5, 9.6, 9.536842105263158)","(21.0, 32.0, 31.105263157894736)","(1.75, 1.97, 1.953090909090909)"
04-01-2023 13:42:40.183312,"(31.0, 55.0, 50.0)","(61.0, 120.0, 80.51724137931035)","(4.8, 6.4, 6.3500000000000005)","(4.6, 6.2, 6.0760000000000005)","(7.5, 9.6, 9.504761904761905)","(21.0, 32.0, 31.105263157894736)","(1.75, 1.98, 1.9607999999999999)"
04-01-2023 13:42:41.342511,"(31.0, 55.0, 50.0)","(61.0, 85.0, 73.6)","(4.8, 6.4, 6.390243902439025)","(4.6, 6.2, 6.0760000000000005)","(7.5, 9.8, 9.542857142857143)","(21.0, 32.0, 31.19047619047619)","(1.75, 1.98, 1.9658823529411764)"
04-01-2023 13:42:42.420907,"(31.0, 55.0, 50.0)","(61.0, 85.0, 75.17241379310344)","(4.8, 6.4, 6.390243902439025)","(4.6, 6.2, 6.086363636363637)","(7.5, 9.8, 9.542857142857143)","(21.0, 32.0, 31.19047619047619)","(1.75, 1.97, 1.9662)"
04-01-2023 13:42:43.473983,"(31.0, 55.0, 50.0)","(61.0, 85.0, 75.0)","(4.8, 6.4, 6.390243902439025)","(4.6, 6.2, 6.086363636363637)","(7.5, 9.8, 9.542857142857143)","(21.0, 32.0, 31.19047619047619)","(1.75, 1.98, 1.962)"
04-01-2023 13:42:44.578927,"(31.0, 55.0, 50.0)","(61.0, 85.0, 75.0)","(4.8, 6.4, 6.170588235294118)","(4.6, 6.2, 6.135294117647059)","(7.5, 9.8, 9.542857142857143)","(21.0, 32.0, 31.19047619047619)","(1.75, 1.97, 1.96875)"
04-01-2023 13:42:45.724765,"(31.0, 55.0, 50.0)","(61.0, 85.0, 76.25)","(4.8, 6.2, 6.3133333333333335)","(4.6, 6.2, 6.14375)","(7.5, 9.8, 9.6)","(21.0, 32.0, 29.807692307692307)","(1.75, 1.98, 1.9678125)"
04-01-2023 13:42:46.852297,"(31.0, 55.0, 50.15384615384615)","(61.0, 85.0, 76.25)","(4.8, 6.4, 6.378947368421053)","(4.6, 6.2, 6.115)","(7.5, 9.8, 9.690909090909091)","(21.0, 32.0, 29.7)","(1.75, 1.97, 1.9754545454545454)"
04-01-2023 13:42:48.045779,"(31.0, 55.0, 51.333333333333336)","(61.0, 90.0, 89.72222222222223)","(4.8, 6.2, 6.328)","(4.6, 6.2, 6.218181818181819)","(7.5, 9.8, 8.763636363636364)","(21.0, 32.0, 29.7)","(1.75, 1.98, 1.97625)"
04-01-2023 13:42:49.245989,"(31.0, 55.0, 51.333333333333336)","(61.0, 120.0, 105.15151515151516)","(4.8, 6.4, 6.328)","(4.6, 6.4, 6.221739130434782)","(7.5, 8.8, 8.65)","(21.0, 32.0, 29.7)","(1.75, 1.98, 1.9696)"
04-01-2023 13:42:50.447688,"(31.0, 55.0, 51.333333333333336)","(61.0, 110.0, 108.75)","(4.8, 6.4, 6.30625)","(4.6, 6.4, 6.2250000000000005)","(7.5, 8.8, 8.65)","(21.0, 32.0, 30.45945945945946)","(1.75, 1.98, 1.9727450980392156)"
04-01-2023 13:42:51.683503,"(31.0, 55.0, 50.15384615384615)","(61.0, 110.0, 108.75)","(4.8, 6.4, 6.30625)","(4.6, 6.4, 6.232258064516129)","(7.5, 8.8, 8.614285714285714)","(21.0, 32.0, 30.45945945945946)","(1.75, 1.99, 1.9892746113989637)"
04-01-2023 13:42:52.905784,"(31.0, 55.0, 50.15384615384615)","(61.0, 110.0, 108.75)","(4.8, 6.4, 6.284848484848485)","(4.6, 6.4, 6.229411764705882)","(7.5, 8.8, 8.537777777777777)","(21.0, 32.0, 30.45945945945946)","(1.75, 1.99, 1.997142857142857)"
04-01-2023 13:42:54.249129,"(31.0, 55.0, 51.733333333333334)","(61.0, 100.0, 92.3076923076923)","(4.8, 6.4, 6.284848484848485)","(4.6, 6.4, 6.229411764705882)","(7.5, 8.6, 8.514285714285714)","(21.0, 32.0, 30.45945945945946)","(1.75, 2.0, 2.000271186440678)"
04-01-2023 13:42:55.298805,"(31.0, 55.0, 51.733333333333334)","(61.0, 100.0, 92.3076923076923)","(4.8, 6.4, 6.369230769230769)","(4.6, 6.4, 6.065714285714286)","(7.5, 8.6, 7.846153846153846)","(21.0, 32.0, 35.6)","(1.75, 2.02, 2.023720930232558)"
04-01-2023 13:42:56.371305,"(31.0, 60.0, 57.714285714285715)","(61.0, 100.0, 96.5909090909091)","(4.8, 6.6, 6.369230769230769)","(4.6, 6.2, 6.066666666666666)","(7.5, 8.0, 8.072727272727272)","(21.0, 36.0, 33.45454545454545)","(1.75, 2.04, 2.015438596491228)"
04-01-2023 13:42:57.444065,"(31.0, 60.0, 57.33333333333333)","(61.0, 100.0, 99.61538461538461)","(4.8, 6.4, 6.318518518518519)","(4.6, 6.2, 6.033898305084746)","(7.5, 8.2, 8.536842105263158)","(21.0, 34.0, 33.6)","(1.75, 2.04, 2.0176)"
04-01-2023 13:42:58.492941,"(31.0, 60.0, 57.714285714285715)","(61.0, 100.0, 99.61538461538461)","(4.8, 6.4, 6.264)","(4.6, 6.2, 5.999275362318841)","(7.5, 8.6, 8.47027027027027)","(21.0, 34.0, 31.0)","(1.75, 2.04, 2.037)"
04-01-2023 13:42:59.625888,"(31.0, 60.0, 57.714285714285715)","(61.0, 100.0, 99.61538461538461)","(4.8, 6.4, 6.241509433962264)","(4.6, 6.0, 6.031914893617022)","(7.5, 8.6, 8.47027027027027)","(21.0, 32.0, 33.2)","(1.75, 2.06, 2.01)"
04-01-2023 13:43:00.757411,"(31.0, 60.0, 55.84615384615385)","(61.0, 100.0, 99.61538461538461)","(4.8, 6.4, 6.2098360655737705)","(4.6, 6.2, 6.028301886792453)","(7.0, 8.6, 8.422222222222222)","(21.0, 34.0, 33.0)","(1.75, 2.04, 2.017916666666667)"
04-01-2023 13:43:01.849219,"(31.0, 60.0, 57.714285714285715)","(61.0, 110.0, 103.62745098039215)","(4.8, 6.4, 6.2098360655737705)","(4.6, 6.2, 6.034234234234234)","(7.0, 8.6, 8.52280701754386)","(21.0, 34.0, 33.666666666666664)","(1.75, 2.04, 2.026842105263158)"
04-01-2023 13:43:02.899200,"(31.0, 60.0, 58.15384615384615)","(61.0, 110.0, 103.62745098039215)","(4.8, 6.2, 5.994736842105263)","(4.6, 6.2, 6.057471264367816)","(7.0, 8.6, 8.562962962962963)","(21.0, 34.0, 33.55555555555556)","(1.75, 2.04, 2.037058823529412)"
04-01-2023 13:43:03.899804,"(31.0, 60.0, 50.90909090909091)","(61.0, 110.0, 103.62745098039215)","(4.8, 5.9, 5.838461538461538)","(4.6, 6.2, 6.0361445783132535)","(7.0, 8.6, 8.53076923076923)","(21.0, 34.0, 33.55555555555556)","(1.75, 2.04, 2.040909090909091)"
04-01-2023 13:43:04.933021,"(31.0, 60.0, 51.666666666666664)","(61.0, 110.0, 103.62745098039215)","(4.8, 6.0, 5.908333333333333)","(4.6, 6.2, 6.052272727272728)","(7.0, 8.6, 8.485714285714286)","(21.0, 34.0, 35.111111111111114)","(1.75, 2.06, 2.0265420560747662)"
04-01-2023 13:43:05.989550,"(31.0, 60.0, 50.90909090909091)","(61.0, 110.0, 103.62745098039215)","(4.8, 6.2, 6.005)","(4.6, 6.2, 6.0202898550724635)","(7.0, 8.6, 8.527272727272727)","(21.0, 36.0, 33.27272727272727)","(1.75, 2.04, 2.019392523364486)"
04-01-2023 13:43:07.023420,"(31.0, 60.0, 55.0)","(61.0, 110.0, 103.62745098039215)","(4.8, 6.2, 5.987692307692308)","(4.6, 6.2, 6.1)","(7.0, 8.6, 8.724137931034482)","(21.0, 36.0, 34.193548387096776)","(1.75, 2.04, 2.009484536082474)"
04-01-2023 13:43:08.174389,"(31.0, 60.0, 52.0)","(61.0, 110.0, 104.0)","(4.8, 6.0, 5.9363636363636365)","(4.6, 6.2, 6.030188679245283)","(7.0, 8.8, 8.772413793103448)","(21.0, 36.0, 35.2)","(1.75, 2.02, 2.0054054054054054)"
04-01-2023 13:43:09.351909,"(31.0, 60.0, 51.0)","(61.0, 110.0, 104.0)","(4.8, 6.0, 6.010526315789474)","(4.6, 6.2, 6.115463917525774)","(7.0, 8.8, 8.623529411764705)","(21.0, 36.0, 34.90909090909091)","(1.75, 2.02, 1.9692405063291138)"
04-01-2023 13:43:10.432298,"(31.0, 60.0, 51.666666666666664)","(61.0, 110.0, 104.0)","(4.8, 6.2, 5.991935483870968)","(4.6, 6.4, 6.157575757575758)","(7.0, 9.0, 8.7)","(21.0, 36.0, 36.6)","(1.75, 1.97, 1.9749397590361446)"
04-01-2023 13:43:11.458263,"(31.0, 60.0, 50.76923076923077)","(61.0, 110.0, 99.74358974358975)","(4.8, 6.2, 6.066666666666666)","(4.6, 6.2, 6.2176470588235295)","(7.0, 8.8, 8.733333333333334)","(21.0, 38.0, 37.4)","(1.75, 1.98, 1.952888888888889)"
04-01-2023 13:43:12.548766,"(31.0, 60.0, 50.833333333333336)","(61.0, 110.0, 99.02439024390245)","(4.8, 6.2, 6.08125)","(4.6, 6.4, 6.280769230769231)","(7.0, 8.8, 8.782608695652174)","(21.0, 38.0, 37.4)","(1.75, 1.96, 1.9687999999999999)"
04-01-2023 13:43:13.634742,"(31.0, 60.0, 50.76923076923077)","(61.0, 110.0, 99.02439024390245)","(4.8, 6.2, 6.015384615384615)","(4.6, 6.4, 6.170370370370371)","(7.0, 8.8, 8.741935483870968)","(21.0, 38.0, 36.285714285714285)","(1.75, 1.98, 1.9953571428571428)"
04-01-2023 13:43:14.731019,"(31.0, 60.0, 50.76923076923077)","(61.0, 110.0, 96.15384615384616)","(4.8, 6.2, 5.92)","(4.6, 6.4, 6.203030303030303)","(7.0, 8.8, 8.866666666666667)","(21.0, 38.0, 37.0)","(1.75, 2.0, 1.9717948717948717)"
04-01-2023 13:43:15.759594,"(31.0, 60.0, 50.76923076923077)","(61.0, 110.0, 97.58620689655173)","(4.8, 6.2, 5.99)","(4.6, 6.4, 6.203030303030303)","(7.0, 9.0, 8.884210526315789)","(21.0, 38.0, 36.36363636363637)","(1.75, 1.98, 1.971111111111111)"
04-01-2023 13:43:16.741397,"(31.0, 60.0, 50.76923076923077)","(61.0, 110.0, 98.42105263157895)","(4.8, 6.2, 6.121495327102804)","(4.6, 6.4, 6.2)","(7.0, 9.0, 8.935294117647059)","(21.0, 38.0, 38.888888888888886)","(1.75, 1.98, 1.9787301587301587)"
04-01-2023 13:43:17.742881,"(31.0, 60.0, 50.76923076923077)","(61.0, 110.0, 97.77777777777777)","(4.8, 6.2, 6.123333333333333)","(4.6, 6.2, 6.1686274509803924)","(7.0, 9.0, 8.99090909090909)","(21.0, 40.0, 36.93333333333333)","(1.75, 1.98, 1.9529999999999998)"
04-01-2023 13:43:18.825045,"(31.0, 55.0, 50.625)","(61.0, 110.0, 99.0)","(4.8, 6.2, 6.146788990825688)","(4.6, 6.4, 6.220689655172414)","(7.0, 9.2, 9.03013698630137)","(21.0, 38.0, 38.72727272727273)","(1.75, 1.96, 1.9378571428571427)"
04-01-2023 13:43:19.801049,"(31.0, 60.0, 57.30769230769231)","(61.0, 110.0, 100.29411764705883)","(4.8, 6.2, 6.022535211267606)","(4.6, 6.4, 6.219354838709678)","(7.0, 9.2, 9.043478260869565)","(21.0, 40.0, 39.0)","(1.75, 1.95, 1.9375362318840579)"
04-01-2023 13:43:20.845582,"(31.0, 65.0, 57.666666666666664)","(61.0, 110.0, 100.29411764705883)","(4.8, 6.2, 6.022535211267606)","(4.6, 6.4, 6.220000000000001)","(7.0, 9.2, 9.061538461538461)","(21.0, 40.0, 38.61538461538461)","(1.75, 1.95, 1.9344827586206896)"
04-01-2023 13:43:21.920653,"(31.0, 65.0, 58.18181818181818)","(61.0, 110.0, 99.0)","(4.8, 6.2, 6.04)","(4.6, 6.4, 6.2250000000000005)","(7.0, 9.2, 9.11)","(21.0, 40.0, 41.0)","(1.75, 1.95, 1.9261374407582939)"
04-01-2023 13:43:23.024168,"(31.0, 65.0, 58.18181818181818)","(61.0, 110.0, 102.66666666666667)","(4.8, 6.2, 6.0588235294117645)","(4.6, 6.4, 6.245614035087719)","(7.0, 9.2, 9.11578947368421)","(21.0, 42.0, 41.1219512195122)","(1.75, 1.93, 1.92645)"
04-01-2023 13:43:24.076963,"(31.0, 65.0, 57.69230769230769)","(61.0, 110.0, 101.66666666666667)","(4.8, 6.2, 6.0588235294117645)","(4.6, 6.4, 6.220408163265306)","(7.0, 9.2, 9.241379310344827)","(21.0, 42.0, 41.04761904761905)","(1.75, 1.93, 1.9123636363636363)"
04-01-2023 13:43:25.100105,"(31.0, 65.0, 57.69230769230769)","(61.0, 110.0, 101.91176470588235)","(4.8, 6.2, 6.0588235294117645)","(4.6, 6.4, 6.233333333333333)","(7.0, 9.4, 9.35483870967742)","(21.0, 42.0, 41.24324324324324)","(1.75, 1.92, 1.9056)"
04-01-2023 13:43:26.142266,"(31.0, 65.0, 55.95238095238095)","(61.0, 110.0, 101.91176470588235)","(4.8, 6.2, 6.191304347826087)","(4.6, 6.4, 6.267889908256881)","(7.0, 9.4, 9.34054054054054)","(21.0, 42.0, 42.97560975609756)","(1.75, 1.91, 1.9018181818181816)"
04-01-2023 13:43:27.147639,"(31.0, 65.0, 56.0)","(61.0, 110.0, 102.42424242424242)","(4.8, 6.2, 6.190909090909091)","(4.6, 6.4, 6.1066666666666665)","(7.0, 9.6, 9.426666666666668)","(21.0, 44.0, 42.666666666666664)","(1.75, 1.91, 1.8854838709677417)"
04-01-2023 13:43:28.235958,"(31.0, 65.0, 58.0)","(61.0, 110.0, 97.5)","(4.8, 6.2, 6.316417910447761)","(4.6, 6.4, 6.26530612244898)","(7.0, 9.6, 9.533333333333333)","(21.0, 44.0, 41.891891891891895)","(1.75, 1.89, 1.8752727272727272)"
04-01-2023 13:43:29.231450,"(31.0, 65.0, 58.0)","(61.0, 110.0, 95.71428571428571)","(4.8, 6.4, 6.316417910447761)","(4.6, 6.4, 6.26530612244898)","(7.0, 9.6, 9.523943661971831)","(21.0, 42.0, 42.59574468085106)","(1.75, 1.88, 1.8702614379084967)"
04-01-2023 13:43:30.183929,"(31.0, 65.0, 58.0)","(61.0, 110.0, 97.5)","(4.8, 6.4, 6.323893805309734)","(4.6, 6.4, 6.239024390243903)","(7.0, 9.8, 9.587234042553192)","(21.0, 44.0, 42.88)","(1.75, 1.88, 1.865720338983051)"
04-01-2023 13:43:31.206131,"(31.0, 65.0, 58.333333333333336)","(61.0, 110.0, 97.5)","(4.8, 6.4, 6.34)","(4.6, 6.4, 6.322500000000001)","(7.0, 9.8, 9.725581395348838)","(21.0, 44.0, 39.48717948717949)","(1.75, 1.87, 1.8660857142857143)"
04-01-2023 13:43:32.198045,"(31.0, 65.0, 60.625)","(61.0, 110.0, 97.5)","(4.8, 6.4, 6.343884892086331)","(4.6, 6.4, 6.322500000000001)","(7.0, 9.8, 9.780530973451327)","(21.0, 40.0, 37.793103448275865)","(1.75, 1.87, 1.8709411764705883)"
04-01-2023 13:43:33.217427,"(31.0, 65.0, 57.35294117647059)","(61.0, 110.0, 102.85714285714286)","(4.8, 6.6, 6.485915492957747)","(4.6, 6.2, 6.375)","(7.0, 10.0, 9.878688524590164)","(21.0, 40.0, 36.8)","(1.75, 1.88, 1.8571034482758622)"
04-01-2023 13:43:34.209260,"(31.0, 65.0, 59.73684210526316)","(61.0, 110.0, 103.51851851851852)","(4.8, 6.8, 6.450574712643679)","(4.6, 6.4, 6.316666666666667)","(7.0, 10.0, 9.876923076923077)","(21.0, 38.0, 34.833333333333336)","(1.75, 1.86, 1.859)"
04-01-2023 13:43:35.207591,"(31.0, 65.0, 59.73684210526316)","(61.0, 110.0, 104.16666666666667)","(4.8, 6.6, 6.540298507462686)","(4.6, 6.4, 6.358139534883721)","(7.0, 10.0, 9.796153846153846)","(21.0, 38.0, 36.1)","(1.75, 1.87, 1.863150684931507)"
04-01-2023 13:43:36.241118,"(31.0, 65.0, 60.23809523809524)","(61.0, 100.0, 99.375)","(4.8, 6.6, 6.533333333333333)","(4.6, 6.4, 6.226666666666667)","(7.0, 9.8, 9.865454545454545)","(21.0, 38.0, 36.125)","(1.75, 1.87, 1.862261904761905)"
04-01-2023 13:43:37.286965,"(31.0, 65.0, 60.23809523809524)","(61.0, 100.0, 99.375)","(4.8, 6.6, 6.503448275862069)","(4.6, 6.4, 6.226666666666667)","(7.0, 10.0, 9.883636363636365)","(21.0, 38.0, 36.55172413793103)","(1.75, 1.87, 1.865757575757576)"
04-01-2023 13:43:38.291183,"(31.0, 65.0, 60.45454545454545)","(61.0, 110.0, 105.0)","(4.8, 6.6, 6.503448275862069)","(4.6, 6.4, 6.2250000000000005)","(7.0, 10.0, 10.01061946902655)","(21.0, 38.0, 36.6875)","(1.75, 1.87, 1.8701773049645392)"
04-01-2023 13:43:39.291714,"(31.0, 65.0, 59.73684210526316)","(61.0, 110.0, 102.10526315789474)","(4.8, 6.6, 6.498360655737705)","(4.6, 6.4, 6.223529411764706)","(7.0, 10.5, 10.193798449612403)","(21.0, 38.0, 36.6875)","(1.75, 1.88, 1.856366047745358)"
04-01-2023 13:43:40.371667,"(31.0, 65.0, 59.73684210526316)","(61.0, 110.0, 102.10526315789474)","(4.8, 6.6, 6.498360655737705)","(4.6, 6.4, 6.254838709677419)","(7.0, 10.5, 10.205128205128204)","(26.0, 38.0, 36.758620689655174)","(1.75, 1.88, 1.8510204081632653)"
04-01-2023 13:43:41.402732,"(31.0, 65.0, 59.44444444444444)","(61.0, 110.0, 101.66666666666666)","(4.8, 6.6, 6.470833333333333)","(4.6, 6.4, 6.269387755102041)","(7.5, 10.5, 10.21359223300971)","(26.0, 38.0, 36.95652173913044)","(1.75, 1.86, 1.8403846153846155)"
04-01-2023 13:43:42.393926,"(31.0, 65.0, 60.0)","(61.0, 110.0, 101.66666666666666)","(4.8, 6.8, 6.693548387096774)","(4.6, 6.4, 6.269387755102041)","(7.5, 10.5, 10.21359223300971)","(26.0, 38.0, 36.95652173913044)","(1.75, 1.85, 1.8403846153846155)"
04-01-2023 13:43:43.369765,"(31.0, 65.0, 60.0)","(61.0, 110.0, 103.18181818181819)","(4.8, 6.8, 6.72436974789916)","(4.6, 6.4, 6.252307692307692)","(7.5, 10.5, 10.188034188034187)","(26.0, 38.0, 37.44186046511628)","(1.75, 1.85, 1.8471428571428572)"
04-01-2023 13:43:44.394440,"(31.0, 65.0, 58.333333333333336)","(61.0, 100.0, 99.11764705882354)","(4.8, 6.8, 6.72)","(4.6, 6.4, 6.275144508670521)","(7.5, 10.5, 10.188034188034187)","(26.0, 38.0, 37.38461538461539)","(1.75, 1.87, 1.850769230769231)"
04-01-2023 13:43:45.477280,"(31.0, 65.0, 57.0)","(61.0, 100.0, 98.84615384615384)","(4.8, 6.8, 6.72)","(4.6, 6.4, 6.220000000000001)","(7.5, 10.5, 10.13103448275862)","(26.0, 38.0, 37.38461538461539)","(1.75, 1.86, 1.849421487603306)"
04-01-2023 13:43:46.567162,"(31.0, 60.0, 58.75)","(61.0, 100.0, 98.84615384615384)","(4.8, 6.8, 6.68)","(4.6, 6.4, 6.227906976744186)","(7.5, 10.5, 10.13103448275862)","(26.0, 38.0, 39.523809523809526)","(1.75, 1.86, 1.8317142857142859)"
04-01-2023 13:43:47.607456,"(31.0, 60.0, 58.0)","(61.0, 110.0, 102.64705882352942)","(4.8, 6.8, 6.705405405405405)","(4.6, 6.4, 6.277192982456141)","(7.5, 10.5, 10.174757281553399)","(26.0, 42.0, 39.46666666666667)","(1.75, 1.84, 1.8326760563380282)"
04-01-2023 13:43:48.618637,"(31.0, 60.0, 57.58620689655172)","(61.0, 110.0, 102.64705882352942)","(4.8, 6.8, 6.7027777777777775)","(4.6, 6.4, 6.277192982456141)","(7.5, 10.5, 10.131868131868131)","(26.0, 40.0, 39.77777777777778)","(1.75, 1.84, 1.838)"
04-01-2023 13:43:49.576866,"(31.0, 60.0, 56.81818181818182)","(61.0, 110.0, 101.66666666666666)","(4.8, 6.8, 6.67719298245614)","(4.6, 6.4, 6.302325581395349)","(7.5, 10.5, 10.129032258064516)","(26.0, 40.0, 40.94117647058823)","(1.75, 1.84, 1.8323636363636364)"
04-01-2023 13:43:50.571107,"(31.0, 60.0, 56.81818181818182)","(61.0, 110.0, 101.66666666666666)","(4.8, 6.8, 6.67719298245614)","(4.6, 6.4, 6.2594594594594595)","(7.5, 10.5, 10.085106382978724)","(26.0, 42.0, 41.333333333333336)","(1.7, 1.84, 1.8492307692307692)"
04-01-2023 13:43:51.528422,"(31.0, 60.0, 56.81818181818182)","(61.0, 110.0, 101.66666666666666)","(4.8, 6.8, 6.673333333333333)","(4.6, 6.4, 6.235483870967742)","(7.5, 10.5, 10.085106382978724)","(26.0, 42.0, 41.333333333333336)","(1.7, 1.85, 1.8597368421052634)"
04-01-2023 13:43:52.474266,"(31.0, 60.0, 56.81818181818182)","(61.0, 110.0, 101.66666666666666)","(4.8, 6.6, 6.587755102040816)","(4.6, 6.4, 6.230555555555556)","(7.5, 10.5, 10.065)","(26.0, 42.0, 40.92307692307692)","(1.7, 1.87, 1.8578231292517007)"
04-01-2023 13:43:53.496376,"(31.0, 60.0, 57.30769230769231)","(61.0, 100.0, 99.0)","(5.0, 6.8, 6.589285714285714)","(4.6, 6.4, 6.228169014084507)","(7.5, 10.5, 10.065656565656566)","(26.0, 42.0, 40.2962962962963)","(1.7, 1.86, 1.8577622377622378)"
04-01-2023 13:43:54.547745,"(31.0, 60.0, 57.72727272727273)","(61.0, 100.0, 99.0)","(5.0, 6.8, 6.589285714285714)","(4.6, 6.4, 6.2298507462686565)","(7.5, 10.5, 9.994117647058824)","(26.0, 42.0, 40.58064516129032)","(1.7, 1.86, 1.8571428571428572)"
04-01-2023 13:43:55.533704,"(31.0, 60.0, 58.07692307692308)","(61.0, 100.0, 93.07692307692308)","(5.0, 6.8, 6.592982456140351)","(4.6, 6.4, 6.2303030303030305)","(7.5, 10.5, 9.994117647058824)","(26.0, 42.0, 40.58064516129032)","(1.7, 1.86, 1.8574242424242424)"
04-01-2023 13:43:56.518733,"(31.0, 60.0, 58.07692307692308)","(61.0, 100.0, 93.07692307692308)","(5.0, 6.8, 6.592982456140351)","(4.6, 6.4, 6.2303030303030305)","(7.5, 10.5, 10.115)","(26.0, 42.0, 40.810810810810814)","(1.7, 1.86, 1.8375757575757576)"
04-01-2023 13:43:57.477085,"(31.0, 60.0, 58.07692307692308)","(61.0, 100.0, 92.0)","(5.0, 6.8, 6.621212121212121)","(4.6, 6.4, 6.257142857142857)","(7.5, 10.5, 10.129807692307692)","(26.0, 42.0, 41.07142857142857)","(1.7, 1.84, 1.8304958677685952)"
04-01-2023 13:43:58.513889,"(31.0, 60.0, 57.72727272727273)","(61.0, 100.0, 92.5)","(5.0, 6.8, 6.684210526315789)","(4.6, 6.4, 6.254838709677419)","(7.5, 10.5, 9.951492537313433)","(26.0, 42.0, 40.86666666666667)","(1.7, 1.84, 1.823032786885246)"
04-01-2023 13:43:59.524047,"(31.0, 60.0, 55.833333333333336)","(61.0, 100.0, 92.5)","(5.0, 6.8, 6.677108433734939)","(4.6, 6.4, 6.316129032258065)","(7.5, 10.5, 9.902439024390244)","(26.0, 42.0, 41.22727272727273)","(1.7, 1.84, 1.823021978021978)"
04-01-2023 13:44:00.421761,"(31.0, 60.0, 57.72727272727273)","(61.0, 100.0, 92.5)","(5.0, 6.8, 6.662686567164179)","(4.6, 6.4, 6.316129032258065)","(7.5, 10.5, 9.902439024390244)","(26.0, 42.0, 41.142857142857146)","(1.7, 1.84, 1.853263157894737)"
04-01-2023 13:44:01.466363,"(31.0, 60.0, 56.73913043478261)","(61.0, 100.0, 92.5)","(5.0, 6.8, 6.624561403508771)","(4.6, 6.4, 6.314285714285715)","(7.5, 10.0, 9.817142857142859)","(26.0, 42.0, 41.23529411764706)","(1.7, 1.86, 1.8440322580645163)"
04-01-2023 13:44:02.488745,"(31.0, 60.0, 56.59090909090909)","(61.0, 95.0, 94.0)","(5.0, 6.8, 6.659154929577465)","(4.6, 6.4, 6.371428571428572)","(7.5, 10.0, 9.880152671755726)","(26.0, 42.0, 41.333333333333336)","(1.7, 1.85, 1.823846153846154)"
04-01-2023 13:44:03.524668,"(31.0, 60.0, 56.8421052631579)","(61.0, 100.0, 92.66666666666667)","(5.0, 7.0, 6.817977528089887)","(4.6, 6.4, 6.361764705882353)","(7.5, 10.5, 10.053846153846154)","(26.0, 42.0, 41.925925925925924)","(1.7, 1.83, 1.8170000000000002)"
04-01-2023 13:44:04.545108,"(31.0, 60.0, 56.8421052631579)","(61.0, 100.0, 92.5)","(5.0, 7.0, 6.925806451612903)","(4.6, 6.4, 6.371428571428572)","(7.5, 10.5, 10.016949152542374)","(26.0, 42.0, 43.5)","(1.7, 1.82, 1.8109489051094891)"
04-01-2023 13:44:05.551165,"(31.0, 60.0, 56.470588235294116)","(61.0, 100.0, 92.5)","(5.0, 7.0, 7.0438709677419356)","(4.6, 6.4, 5.928551336146273)","(7.5, 10.5, 10.121848739495798)","(26.0, 44.0, 42.57142857142857)","(1.7, 1.82, 1.82248)"
04-01-2023 13:44:06.592699,"(31.0, 60.0, 56.92307692307692)","(61.0, 100.0, 97.22222222222223)","(5.0, 7.4, 7.137931034482759)","(4.6, 6.0, 5.7664285714285715)","(7.5, 10.5, 10.167883211678832)","(26.0, 46.0, 44.22222222222222)","(1.7, 1.83, 1.8342259414225943)"
04-01-2023 13:44:07.682130,"(31.0, 60.0, 57.083333333333336)","(61.0, 120.0, 104.61538461538461)","(5.0, 7.2, 7.1085714285714285)","(4.6, 5.8, 5.780722891566265)","(7.5, 10.5, 10.123853211009175)","(26.0, 46.0, 44.5)","(1.7, 1.84, 1.8385185185185187)"
04-01-2023 13:44:08.645604,"(31.0, 60.0, 57.333333333333336)","(61.0, 120.0, 104.61538461538461)","(5.0, 7.2, 7.1085714285714285)","(4.6, 5.8, 5.780722891566265)","(7.5, 10.5, 10.153409090909092)","(26.0, 46.0, 44.5)","(1.65, 1.84, 1.8762962962962964)"
