,Jayville Glory,Blazing Lexi,Like A Lorry,Jax Star,Roxy Crumpet,Kenzie Bale,Chappys Girl,Aaron Alpaca
09-01-2023 13:06:07.641763,"(13.0, 21.0, 20.42105263157895)","(8.5, 16.0, 15.91)","(3.2, 3.6, 3.5195121951219512)","(13.0, 28.0, 27.608695652173914)","(17.0, 26.0, 25.379310344827587)","(31.0, 55.0, 44.285714285714285)","(2.05, 2.26, 2.2182608695652175)","(8.5, 18.5, 18.235294117647058)"
09-01-2023 13:06:08.766194,"(13.0, 21.0, 20.42105263157895)","(8.5, 16.0, 15.91)","(3.2, 3.6, 3.5195121951219512)","(13.0, 28.0, 27.608695652173914)","(17.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(2.05, 2.26, 2.2182608695652175)","(8.5, 18.5, 18.235294117647058)"
09-01-2023 13:06:09.880815,"(13.0, 21.0, 20.42105263157895)","(8.5, 16.0, 15.91)","(3.2, 3.6, 3.5108108108108107)","(13.0, 28.0, 27.608695652173914)","(17.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(2.05, 2.26, 2.2333333333333334)","(8.5, 18.5, 18.05)"
09-01-2023 13:06:10.925937,"(13.0, 21.0, 20.13157894736842)","(8.5, 16.0, 15.913461538461538)","(3.2, 3.6, 3.5108108108108107)","(13.0, 28.0, 27.608695652173914)","(17.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(2.05, 2.26, 2.2381818181818183)","(8.5, 18.5, 18.235294117647058)"
09-01-2023 13:06:12.005797,"(13.0, 21.0, 20.43103448275862)","(8.5, 16.0, 15.913461538461538)","(3.2, 3.6, 3.5108108108108107)","(13.0, 28.0, 27.608695652173914)","(17.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(2.05, 2.26, 2.228695652173913)","(8.5, 18.5, 18.235294117647058)"
09-01-2023 13:06:13.031936,"(13.0, 21.0, 20.43103448275862)","(8.5, 16.0, 15.913461538461538)","(3.2, 3.6, 3.51)","(13.0, 28.0, 27.608695652173914)","(17.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(2.05, 2.26, 2.2295238095238092)","(8.5, 18.5, 18.14)"
09-01-2023 13:06:14.437756,"(13.0, 21.0, 20.3125)","(8.5, 16.0, 15.90625)","(3.2, 3.65, 3.5521739130434784)","(13.0, 28.0, 27.608695652173914)","(17.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(2.05, 2.26, 2.2327659574468086)","(8.5, 18.5, 18.295454545454547)"
09-01-2023 13:06:15.451753,"(13.0, 21.0, 20.7)","(8.5, 16.0, 15.90625)","(3.2, 3.65, 3.5521739130434784)","(13.0, 28.0, 27.608695652173914)","(17.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(2.05, 2.26, 2.2267924528301886)","(8.5, 18.5, 18.295454545454547)"
09-01-2023 13:06:16.449736,"(13.0, 21.0, 20.7)","(8.5, 16.0, 15.902173913043478)","(3.2, 3.7, 3.5695652173913044)","(13.0, 28.0, 27.608695652173914)","(17.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(2.05, 2.26, 2.2327659574468086)","(8.5, 18.5, 18.14)"
09-01-2023 13:06:17.457662,"(13.0, 21.0, 20.7)","(8.5, 16.0, 15.911764705882353)","(3.2, 3.65, 3.5666666666666664)","(13.0, 28.0, 27.608695652173914)","(17.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(2.05, 2.26, 2.2327659574468086)","(8.5, 18.5, 18.295454545454547)"
09-01-2023 13:06:18.464061,"(14.0, 21.0, 20.7)","(10.0, 16.0, 15.915094339622641)","(3.0, 3.65, 3.5545454545454547)","(16.0, 28.0, 27.608695652173914)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 47.08)","(1.95, 2.26, 2.2327659574468086)","(10.0, 18.5, 18.14)"
09-01-2023 13:06:19.483329,"(14.0, 21.0, 20.7)","(10.0, 16.0, 15.915094339622641)","(3.0, 3.65, 3.572222222222222)","(16.0, 28.0, 27.608695652173914)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(1.95, 2.26, 2.2327659574468086)","(10.0, 18.5, 18.14)"
09-01-2023 13:06:20.448809,"(14.0, 21.0, 20.7)","(10.0, 16.0, 15.915094339622641)","(3.0, 3.65, 3.572222222222222)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(1.95, 2.24, 2.21)","(10.0, 18.5, 18.295454545454547)"
09-01-2023 13:06:21.485963,"(14.0, 21.0, 20.7)","(10.0, 16.0, 15.915094339622641)","(3.0, 3.7, 3.5875)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(1.95, 2.24, 2.1958620689655173)","(10.0, 18.5, 18.14)"
09-01-2023 13:06:22.500499,"(14.0, 21.0, 20.7)","(10.0, 16.0, 15.915094339622641)","(3.0, 3.7, 3.6357142857142857)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(1.95, 2.24, 2.198095238095238)","(10.0, 18.5, 18.295454545454547)"
09-01-2023 13:06:24.067903,"(14.0, 21.0, 20.7)","(10.0, 16.0, 15.911764705882353)","(3.0, 3.7, 3.6571428571428575)","(16.0, 28.0, 27.22222222222222)","(18.0, 25.0, 24.833333333333332)","(31.0, 55.0, 47.285714285714285)","(1.95, 2.24, 2.185)","(10.0, 18.5, 18.05)"
09-01-2023 13:06:25.251213,"(14.0, 21.0, 20.7)","(10.0, 16.0, 15.911764705882353)","(3.0, 3.7, 3.6571428571428575)","(16.0, 28.0, 27.22222222222222)","(18.0, 25.0, 25.666666666666668)","(31.0, 55.0, 47.285714285714285)","(1.95, 2.24, 2.178181818181818)","(10.0, 18.5, 18.05)"
09-01-2023 13:06:26.379847,"(14.0, 21.0, 20.6)","(10.0, 16.0, 15.915094339622641)","(3.0, 3.75, 3.635294117647059)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 47.285714285714285)","(1.95, 2.24, 2.178181818181818)","(10.0, 18.5, 18.125)"
09-01-2023 13:06:27.693898,"(14.0, 21.0, 20.76)","(10.0, 16.0, 15.915094339622641)","(3.0, 3.75, 3.635294117647059)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 47.285714285714285)","(1.95, 2.24, 2.18962962962963)","(10.0, 18.5, 18.125)"
09-01-2023 13:06:28.797871,"(14.0, 21.0, 20.82857142857143)","(10.0, 16.0, 15.915094339622641)","(3.0, 3.75, 3.635294117647059)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 47.285714285714285)","(1.95, 2.24, 2.1963636363636367)","(10.0, 18.5, 17.9)"
09-01-2023 13:06:29.857525,"(14.0, 21.0, 20.82857142857143)","(10.0, 16.0, 15.915094339622641)","(3.0, 3.75, 3.635294117647059)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 47.285714285714285)","(1.95, 2.24, 2.196)","(10.0, 18.5, 18.125)"
09-01-2023 13:06:30.991033,"(14.0, 24.0, 23.741935483870968)","(10.0, 16.0, 15.915094339622641)","(3.1, 3.75, 3.635294117647059)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 47.285714285714285)","(1.95, 2.22, 2.173846153846154)","(10.0, 18.5, 18.125)"
09-01-2023 13:06:32.031232,"(14.0, 24.0, 23.625)","(10.0, 15.5, 15.25)","(3.1, 3.75, 3.635294117647059)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 47.285714285714285)","(1.95, 2.22, 2.173846153846154)","(10.0, 18.5, 17.9)"
09-01-2023 13:06:33.100023,"(14.0, 24.0, 22.761904761904763)","(10.0, 15.5, 15.083333333333334)","(3.1, 3.75, 3.635294117647059)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 46.391304347826086)","(1.95, 2.22, 2.173846153846154)","(10.0, 18.5, 18.125)"
09-01-2023 13:06:34.215695,"(14.0, 24.0, 22.697674418604652)","(10.0, 15.5, 15.083333333333334)","(3.1, 3.75, 3.635294117647059)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 49.21052631578947)","(1.95, 2.22, 2.1853846153846157)","(10.0, 18.5, 17.9)"
09-01-2023 13:06:35.320296,"(14.0, 24.0, 22.697674418604652)","(10.0, 15.5, 15.083333333333334)","(3.1, 3.75, 3.6285714285714286)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 51.76470588235294)","(1.95, 2.22, 2.1853846153846157)","(10.0, 18.5, 18.125)"
09-01-2023 13:06:36.678916,"(14.0, 24.0, 22.697674418604652)","(10.0, 15.5, 15.083333333333334)","(3.1, 3.75, 3.635294117647059)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 51.76470588235294)","(1.95, 2.22, 2.1853846153846157)","(10.0, 18.5, 18.125)"
09-01-2023 13:06:37.730774,"(14.0, 24.0, 22.697674418604652)","(10.0, 15.5, 15.083333333333334)","(3.1, 3.75, 3.635294117647059)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 50.0)","(1.95, 2.22, 2.1853846153846157)","(10.0, 18.5, 17.9)"
09-01-2023 13:06:38.795109,"(14.0, 24.0, 22.697674418604652)","(10.0, 15.5, 15.05)","(3.1, 3.75, 3.680357142857143)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 50.0)","(1.95, 2.22, 2.193)","(10.0, 18.5, 17.954545454545453)"
09-01-2023 13:06:39.933650,"(14.0, 24.0, 22.697674418604652)","(10.0, 15.5, 15.0)","(3.1, 3.75, 3.6652173913043478)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 51.76470588235294)","(1.95, 2.22, 2.193)","(10.0, 18.5, 18.3125)"
09-01-2023 13:06:41.106783,"(14.0, 24.0, 22.697674418604652)","(10.0, 15.5, 15.41304347826087)","(3.1, 3.75, 3.6555555555555554)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 50.0)","(1.95, 2.22, 2.1853846153846157)","(10.0, 18.5, 18.184210526315788)"
09-01-2023 13:06:42.298383,"(14.0, 24.0, 22.697674418604652)","(10.0, 15.5, 15.488636363636363)","(3.1, 3.75, 3.6555555555555554)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 50.0)","(1.95, 2.22, 2.193)","(10.0, 18.5, 18.184210526315788)"
09-01-2023 13:06:43.431338,"(14.0, 24.0, 22.697674418604652)","(10.0, 15.5, 15.488636363636363)","(3.1, 3.75, 3.6703125)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 51.76470588235294)","(1.95, 2.22, 2.193)","(10.0, 18.5, 18.3125)"
09-01-2023 13:06:44.819247,"(14.0, 24.0, 22.697674418604652)","(10.0, 15.5, 15.488636363636363)","(3.1, 3.75, 3.6703125)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 51.76470588235294)","(1.95, 2.22, 2.193)","(10.0, 18.5, 18.3125)"
09-01-2023 13:06:46.002456,"(14.0, 24.0, 22.697674418604652)","(10.0, 16.0, 15.877551020408163)","(3.1, 3.75, 3.6703125)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 51.76470588235294)","(1.95, 2.22, 2.193)","(10.0, 18.5, 18.3125)"
09-01-2023 13:06:47.139013,"(14.0, 24.0, 22.697674418604652)","(10.0, 16.0, 15.952380952380953)","(3.1, 3.75, 3.6576923076923076)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 50.0)","(1.95, 2.22, 2.204)","(10.0, 18.5, 18.071428571428573)"
09-01-2023 13:06:48.250023,"(14.0, 24.0, 22.697674418604652)","(10.0, 16.0, 15.869565217391305)","(3.1, 3.75, 3.6625)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 49.82352941176471)","(1.95, 2.22, 2.204)","(10.0, 18.5, 18.227272727272727)"
09-01-2023 13:06:49.368462,"(14.0, 23.0, 22.558823529411764)","(10.0, 16.0, 15.869565217391305)","(3.1, 3.75, 3.6576923076923076)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 48.5)","(1.95, 2.22, 2.204)","(10.0, 18.5, 18.227272727272727)"
09-01-2023 13:06:50.484326,"(14.0, 23.0, 22.175)","(10.0, 16.0, 15.952380952380953)","(3.1, 3.75, 3.6576923076923076)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 48.5)","(1.95, 2.22, 2.188888888888889)","(10.0, 18.5, 18.833333333333332)"
09-01-2023 13:06:51.751843,"(14.0, 23.0, 22.485714285714288)","(10.0, 16.0, 15.952380952380953)","(3.1, 3.75, 3.67125)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 48.5)","(1.95, 2.22, 2.1766666666666667)","(10.0, 19.0, 18.5)"
09-01-2023 13:06:53.182049,"(14.0, 22.0, 21.705882352941178)","(10.0, 16.0, 15.952380952380953)","(3.1, 3.75, 3.682258064516129)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 55.0, 45.45945945945946)","(1.95, 2.2, 2.184)","(10.0, 19.0, 18.833333333333332)"
09-01-2023 13:06:54.466657,"(14.0, 22.0, 21.65714285714286)","(10.0, 16.0, 15.930232558139535)","(3.1, 3.75, 3.726923076923077)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 50.0, 43.68421052631579)","(1.95, 2.2, 2.1766666666666667)","(10.0, 19.0, 18.59090909090909)"
09-01-2023 13:06:55.621491,"(14.0, 22.0, 21.56756756756757)","(10.0, 16.5, 16.166666666666668)","(3.1, 3.75, 3.726923076923077)","(16.0, 28.0, 27.22222222222222)","(18.0, 26.0, 25.379310344827587)","(31.0, 50.0, 43.48837209302326)","(1.95, 2.2, 2.1742857142857144)","(10.0, 19.0, 18.181818181818183)"
09-01-2023 13:06:56.759816,"(14.0, 22.0, 21.56756756756757)","(10.0, 16.5, 16.285714285714285)","(3.1, 3.75, 3.726923076923077)","(16.0, 28.0, 27.34375)","(18.0, 26.0, 24.84)","(31.0, 50.0, 43.48837209302326)","(1.95, 2.2, 2.1733333333333333)","(10.0, 19.0, 18.38235294117647)"
09-01-2023 13:06:57.903078,"(14.0, 22.0, 21.56756756756757)","(10.0, 16.5, 16.285714285714285)","(3.1, 3.8, 3.7249999999999996)","(16.0, 28.0, 27.34375)","(18.0, 25.0, 24.84)","(31.0, 50.0, 43.48837209302326)","(1.95, 2.2, 2.1835897435897436)","(10.0, 19.0, 18.38235294117647)"
09-01-2023 13:06:59.115297,"(14.0, 22.0, 21.56756756756757)","(10.0, 16.5, 16.285714285714285)","(3.1, 3.8, 3.775)","(16.0, 28.0, 27.34375)","(18.0, 26.0, 25.35483870967742)","(31.0, 50.0, 43.333333333333336)","(1.95, 2.2, 2.1835897435897436)","(10.0, 19.0, 18.214285714285715)"
09-01-2023 13:07:00.263557,"(14.0, 22.0, 21.56756756756757)","(10.0, 16.5, 16.285714285714285)","(3.1, 3.8, 3.716666666666667)","(16.0, 28.0, 27.34375)","(18.0, 26.0, 25.35483870967742)","(31.0, 50.0, 43.333333333333336)","(1.95, 2.2, 2.1835897435897436)","(10.0, 19.0, 18.214285714285715)"
09-01-2023 13:07:01.485161,"(14.0, 22.0, 21.56756756756757)","(10.0, 16.5, 16.285714285714285)","(3.1, 3.85, 3.716666666666667)","(16.0, 28.0, 27.34375)","(18.0, 26.0, 25.35483870967742)","(31.0, 50.0, 43.333333333333336)","(1.95, 2.2, 2.1835897435897436)","(10.0, 19.0, 18.404761904761905)"
09-01-2023 13:07:02.727765,"(14.0, 22.0, 21.56756756756757)","(10.0, 16.5, 16.285714285714285)","(3.1, 3.85, 3.716666666666667)","(16.0, 28.0, 27.34375)","(18.0, 26.0, 25.35483870967742)","(31.0, 50.0, 43.48837209302326)","(1.95, 2.2, 2.1835897435897436)","(10.0, 18.5, 18.192307692307693)"
09-01-2023 13:07:04.080279,"(14.0, 22.0, 21.414634146341463)","(10.0, 17.0, 16.282608695652172)","(3.1, 3.8, 3.7294117647058824)","(16.0, 28.0, 27.34375)","(18.0, 26.0, 25.333333333333332)","(31.0, 50.0, 44.18181818181818)","(1.95, 2.2, 2.201578947368421)","(10.0, 18.5, 18.071428571428573)"
09-01-2023 13:07:05.333970,"(14.0, 22.0, 21.414634146341463)","(10.0, 17.0, 16.282608695652172)","(3.1, 3.8, 3.7294117647058824)","(16.0, 28.0, 27.34375)","(18.0, 26.0, 25.333333333333332)","(31.0, 48.0, 43.92)","(1.95, 2.22, 2.198846153846154)","(10.0, 18.5, 17.955882352941178)"
09-01-2023 13:07:06.609295,"(14.0, 22.0, 21.414634146341463)","(10.0, 17.0, 16.192307692307693)","(3.1, 3.8, 3.7294117647058824)","(16.0, 28.0, 27.205882352941178)","(18.0, 26.0, 25.333333333333332)","(31.0, 48.0, 43.92)","(1.9, 2.22, 2.1856)","(10.0, 18.0, 17.95)"
09-01-2023 13:07:07.781051,"(14.0, 22.0, 21.38095238095238)","(10.0, 17.0, 16.192307692307693)","(3.1, 3.8, 3.7294117647058824)","(16.0, 28.0, 27.205882352941178)","(18.0, 26.0, 25.333333333333332)","(31.0, 48.0, 43.92)","(1.9, 2.2, 2.1897872340425533)","(10.0, 18.0, 17.95)"
09-01-2023 13:07:08.906714,"(14.0, 22.0, 21.38095238095238)","(10.0, 17.0, 16.192307692307693)","(3.1, 3.8, 3.7181818181818183)","(16.0, 28.0, 27.205882352941178)","(18.0, 26.0, 25.333333333333332)","(31.0, 48.0, 42.8421052631579)","(1.9, 2.2, 2.1897872340425533)","(10.0, 18.0, 17.95)"
09-01-2023 13:07:10.141622,"(14.0, 22.0, 21.414634146341463)","(10.0, 17.0, 16.192307692307693)","(3.1, 3.85, 3.7369565217391303)","(16.0, 28.0, 27.205882352941178)","(18.0, 26.0, 25.333333333333332)","(31.0, 46.0, 42.78048780487805)","(1.9, 2.2, 2.1897872340425533)","(10.0, 18.0, 17.954545454545453)"
09-01-2023 13:07:11.360156,"(14.0, 22.0, 21.414634146341463)","(10.0, 17.0, 16.763157894736842)","(3.1, 3.85, 3.7314814814814814)","(16.0, 28.0, 27.205882352941178)","(18.0, 26.0, 25.333333333333332)","(31.0, 46.0, 42.78048780487805)","(1.9, 2.2, 2.1733333333333333)","(10.0, 18.5, 17.97826086956522)"
09-01-2023 13:07:12.602755,"(14.0, 22.0, 21.414634146341463)","(10.0, 17.0, 16.795454545454547)","(3.1, 3.8, 3.741304347826087)","(16.0, 28.0, 27.205882352941178)","(18.0, 26.0, 25.333333333333332)","(31.0, 46.0, 42.78048780487805)","(1.9, 2.18, 2.1733333333333333)","(10.0, 18.5, 17.97826086956522)"
09-01-2023 13:07:13.944104,"(14.0, 22.0, 21.414634146341463)","(10.0, 19.5, 17.951612903225808)","(3.1, 3.8, 3.734)","(16.0, 28.0, 27.205882352941178)","(18.0, 26.0, 25.333333333333332)","(31.0, 46.0, 42.78048780487805)","(1.9, 2.18, 2.1733333333333333)","(10.0, 18.5, 17.97826086956522)"
09-01-2023 13:07:15.220485,"(14.0, 22.0, 21.414634146341463)","(10.0, 19.5, 17.5)","(3.1, 3.8, 3.734)","(16.0, 28.0, 27.205882352941178)","(18.0, 26.0, 25.333333333333332)","(31.0, 46.0, 41.421052631578945)","(1.9, 2.18, 2.1733333333333333)","(10.0, 18.5, 17.97826086956522)"
09-01-2023 13:07:16.525921,"(14.0, 22.0, 21.45)","(10.0, 19.5, 17.203125)","(3.1, 3.8, 3.734)","(16.0, 28.0, 27.205882352941178)","(18.0, 26.0, 25.333333333333332)","(31.0, 46.0, 41.421052631578945)","(1.9, 2.18, 2.184347826086957)","(10.0, 18.5, 18.055555555555557)"
09-01-2023 13:07:17.758126,"(14.0, 22.0, 21.45)","(10.0, 19.0, 17.68)","(3.1, 3.65, 3.5524193548387095)","(16.0, 28.0, 27.205882352941178)","(18.0, 26.0, 25.333333333333332)","(31.0, 46.0, 41.421052631578945)","(1.9, 2.2, 2.184347826086957)","(10.0, 18.5, 18.055555555555557)"
09-01-2023 13:07:18.973967,"(14.0, 22.0, 21.45)","(10.0, 19.0, 17.178571428571427)","(3.1, 3.65, 3.5513586956521737)","(16.0, 28.0, 27.205882352941178)","(18.0, 26.0, 25.333333333333332)","(31.0, 46.0, 41.285714285714285)","(1.9, 2.2, 2.1820000000000004)","(10.0, 18.5, 18.055555555555557)"
09-01-2023 13:07:20.221495,"(14.0, 22.0, 21.488372093023255)","(10.0, 19.0, 17.178571428571427)","(3.1, 3.65, 3.5513586956521737)","(16.0, 28.0, 27.205882352941178)","(18.0, 26.0, 25.333333333333332)","(31.0, 46.0, 41.421052631578945)","(1.9, 2.2, 2.185)","(10.0, 18.5, 18.055555555555557)"
09-01-2023 13:07:21.418375,"(14.0, 22.0, 21.488372093023255)","(10.0, 19.0, 17.178571428571427)","(3.1, 3.65, 3.5513586956521737)","(16.0, 28.0, 27.34375)","(18.0, 26.0, 25.333333333333332)","(31.0, 46.0, 41.421052631578945)","(1.9, 2.2, 2.185)","(10.0, 18.5, 18.055555555555557)"
09-01-2023 13:07:22.556561,"(15.0, 22.0, 21.488372093023255)","(10.0, 19.0, 17.178571428571427)","(3.1, 3.65, 3.5513586956521737)","(16.0, 28.0, 27.34375)","(19.0, 26.0, 25.285714285714285)","(31.0, 46.0, 40.92307692307692)","(1.9, 2.22, 2.1885714285714286)","(10.0, 18.5, 18.863636363636363)"
09-01-2023 13:07:23.719070,"(15.0, 22.0, 21.523809523809526)","(10.0, 19.0, 17.064516129032256)","(3.1, 3.65, 3.5513586956521737)","(16.0, 28.0, 27.34375)","(19.0, 26.0, 25.285714285714285)","(31.0, 46.0, 41.05)","(1.9, 2.22, 2.1900000000000004)","(10.0, 19.0, 18.11764705882353)"
09-01-2023 13:07:24.979435,"(15.0, 22.0, 21.523809523809526)","(10.0, 18.5, 17.61764705882353)","(3.1, 3.65, 3.5514745308310993)","(16.0, 28.0, 27.083333333333332)","(19.0, 26.0, 25.393939393939394)","(31.0, 46.0, 41.05)","(1.9, 2.22, 2.1971428571428575)","(10.0, 19.0, 18.09090909090909)"
09-01-2023 13:07:26.159047,"(15.0, 22.0, 21.488372093023255)","(10.0, 18.5, 17.61764705882353)","(3.1, 3.65, 3.5514745308310993)","(16.0, 28.0, 27.083333333333332)","(19.0, 26.0, 25.375)","(31.0, 46.0, 40.648648648648646)","(1.9, 2.22, 2.196)","(10.0, 19.0, 18.083333333333332)"
09-01-2023 13:07:27.307240,"(15.0, 22.0, 21.488372093023255)","(10.0, 18.5, 17.20967741935484)","(3.1, 3.65, 3.5521739130434784)","(16.0, 28.0, 27.083333333333332)","(19.0, 26.0, 25.375)","(31.0, 46.0, 40.648648648648646)","(1.9, 2.22, 2.1953846153846155)","(10.0, 19.0, 18.083333333333332)"
09-01-2023 13:07:28.472123,"(16.0, 22.0, 21.523809523809526)","(10.0, 18.5, 17.171875)","(3.1, 3.65, 3.5466275659824045)","(16.0, 28.0, 27.083333333333332)","(19.0, 26.0, 24.956521739130434)","(31.0, 46.0, 40.888888888888886)","(1.95, 2.22, 2.1900000000000004)","(11.0, 19.0, 18.083333333333332)"
09-01-2023 13:07:29.564742,"(16.0, 22.0, 21.523809523809526)","(10.0, 18.5, 17.38888888888889)","(3.1, 3.65, 3.5473214285714287)","(16.0, 28.0, 27.083333333333332)","(19.0, 25.0, 25.375)","(31.0, 44.0, 40.57142857142857)","(1.95, 2.2, 2.1900000000000004)","(11.0, 19.0, 18.785714285714285)"
09-01-2023 13:07:30.699234,"(16.0, 22.0, 21.523809523809526)","(10.0, 18.5, 17.704545454545453)","(3.1, 3.65, 3.546153846153846)","(16.0, 28.0, 27.083333333333332)","(19.0, 26.0, 25.375)","(31.0, 44.0, 40.5)","(1.95, 2.2, 2.1923076923076925)","(11.0, 19.0, 18.44736842105263)"
09-01-2023 13:07:31.746802,"(16.0, 22.0, 21.523809523809526)","(10.0, 18.5, 17.61111111111111)","(3.1, 3.65, 3.5462406015037593)","(16.0, 28.0, 27.083333333333332)","(19.0, 26.0, 25.375)","(31.0, 44.0, 40.5)","(1.95, 2.22, 2.185)","(11.0, 19.0, 18.884615384615383)"
09-01-2023 13:07:32.860161,"(16.0, 22.0, 21.523809523809526)","(10.0, 18.5, 17.61111111111111)","(3.1, 3.65, 3.5467680608365018)","(16.0, 28.0, 26.25)","(19.0, 26.0, 25.375)","(31.0, 44.0, 40.592592592592595)","(1.95, 2.22, 2.191034482758621)","(11.0, 19.0, 18.8)"
09-01-2023 13:07:33.993452,"(16.0, 22.0, 21.523809523809526)","(10.0, 18.5, 18.136363636363637)","(3.1, 3.65, 3.5880434782608694)","(16.0, 28.0, 26.764705882352942)","(19.0, 26.0, 25.444444444444443)","(31.0, 44.0, 40.432432432432435)","(1.95, 2.22, 2.1782608695652175)","(11.0, 19.0, 18.152173913043477)"
09-01-2023 13:07:35.091617,"(16.0, 22.0, 21.684210526315788)","(10.0, 18.5, 18.136363636363637)","(3.1, 3.6, 3.5880434782608694)","(16.0, 28.0, 26.764705882352942)","(19.0, 26.0, 25.444444444444443)","(31.0, 44.0, 40.432432432432435)","(1.95, 2.22, 2.20421052631579)","(11.0, 19.0, 18.333333333333332)"
09-01-2023 13:07:36.210195,"(16.0, 22.0, 21.454545454545453)","(10.0, 18.5, 18.147058823529413)","(3.1, 3.6, 3.5587837837837837)","(16.0, 28.0, 25.789473684210527)","(19.0, 26.0, 25.375)","(31.0, 44.0, 42.73076923076923)","(1.95, 2.2, 2.1795348837209305)","(11.0, 19.0, 18.11111111111111)"
09-01-2023 13:07:37.355530,"(16.0, 22.0, 21.391304347826086)","(10.0, 18.5, 18.214285714285715)","(3.1, 3.65, 3.5587837837837837)","(16.0, 28.0, 25.789473684210527)","(19.0, 26.0, 25.375)","(31.0, 44.0, 42.73076923076923)","(1.95, 2.22, 2.1648)","(11.0, 19.0, 18.045454545454547)"
09-01-2023 13:07:38.549807,"(16.0, 22.0, 21.391304347826086)","(10.0, 18.5, 18.214285714285715)","(3.1, 3.65, 3.557488986784141)","(16.0, 28.0, 26.25)","(19.0, 26.0, 25.375)","(31.0, 44.0, 42.791666666666664)","(1.95, 2.2, 2.1662500000000002)","(11.0, 19.0, 18.045454545454547)"
09-01-2023 13:07:39.746556,"(16.0, 22.0, 21.391304347826086)","(10.0, 18.5, 18.125)","(3.1, 3.65, 3.5549773755656107)","(16.0, 28.0, 26.894736842105264)","(19.0, 26.0, 25.047619047619047)","(31.0, 44.0, 42.791666666666664)","(1.95, 2.2, 2.172857142857143)","(11.0, 19.0, 18.076923076923077)"
