,Duly Noted,Jumbo Ozaki,Dustin Diesel,Boys Night Out,Flying Zinger,Lauries Gem,Eve And Jan,Lees Bonus
10-01-2023 19:39:03.985464,"(5.0, 6.8, 6.622222222222223)","(3.9, 4.7, 4.557142857142857)","(4.0, 5.1, 5.058620689655172)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.55, 3.544736842105263)","(7.0, 10.5, 10.241935483870968)","(101.0, 380.0, 362.5)","(61.0, 95.0, 91.19047619047619)"
10-01-2023 19:39:05.109083,"(5.0, 6.8, 6.622222222222223)","(3.9, 4.7, 4.569230769230769)","(4.0, 5.1, 5.053846153846154)","(21.0, 32.0, 28.428571428571427)","(3.0, 3.55, 3.54)","(7.0, 10.5, 10.241935483870968)","(101.0, 370.0, 362.5)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:06.281497,"(5.0, 6.6, 6.581818181818181)","(3.9, 4.8, 4.7744)","(4.0, 5.1, 4.976470588235294)","(21.0, 32.0, 28.428571428571427)","(3.0, 3.55, 3.517391304347826)","(7.0, 10.5, 10.241935483870968)","(101.0, 370.0, 353.125)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:07.436315,"(5.0, 6.6, 6.581818181818181)","(3.9, 4.8, 4.772093023255814)","(4.0, 5.0, 4.964705882352941)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.518279569892473)","(7.0, 10.5, 10.241935483870968)","(101.0, 360.0, 353.125)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:08.569281,"(5.0, 6.6, 6.5)","(3.9, 4.8, 4.774825174825175)","(4.0, 5.0, 4.96)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.517391304347826)","(7.0, 10.5, 10.241935483870968)","(101.0, 360.0, 329.4117647058823)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:09.685466,"(5.0, 6.6, 6.442857142857143)","(3.9, 4.8, 4.774825174825175)","(4.0, 5.0, 4.96)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.517391304347826)","(7.0, 10.5, 10.404761904761905)","(101.0, 340.0, 310.0)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:10.711982,"(5.0, 6.6, 6.431578947368421)","(3.9, 4.8, 4.774825174825175)","(4.0, 5.0, 4.96)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.5175824175824175)","(7.0, 10.5, 10.291666666666666)","(101.0, 330.0, 293.75)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:11.788347,"(5.0, 6.6, 6.4719999999999995)","(3.9, 4.8, 4.774825174825175)","(4.0, 5.0, 4.96)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.5175824175824175)","(7.0, 11.0, 10.291666666666666)","(101.0, 320.0, 293.75)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:12.910638,"(5.0, 6.6, 6.4719999999999995)","(3.9, 4.8, 4.774825174825175)","(4.0, 5.0, 4.96)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.5175824175824175)","(7.0, 11.0, 10.328125)","(101.0, 320.0, 293.75)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:14.124512,"(5.0, 6.6, 6.569999999999999)","(3.9, 4.8, 4.77578125)","(4.0, 5.0, 4.96)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.5175824175824175)","(7.0, 10.5, 10.303571428571429)","(101.0, 320.0, 292.0)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:15.272087,"(5.0, 6.6, 6.571428571428571)","(3.9, 4.8, 4.77578125)","(4.0, 5.0, 4.96)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.514772727272727)","(7.0, 10.5, 10.303571428571429)","(101.0, 320.0, 292.0)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:16.444416,"(5.0, 6.6, 6.571428571428571)","(3.9, 4.8, 4.77244094488189)","(4.0, 5.0, 4.96)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.514772727272727)","(7.0, 10.5, 10.303571428571429)","(101.0, 320.0, 292.0)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:17.548012,"(5.0, 6.6, 6.580645161290322)","(3.9, 4.8, 4.77244094488189)","(4.0, 5.0, 4.907692307692308)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.518478260869565)","(7.0, 10.5, 10.819327731092438)","(101.0, 320.0, 293.75)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:18.635194,"(5.0, 6.6, 6.533333333333333)","(3.9, 4.8, 4.774796747967479)","(4.0, 5.0, 4.946428571428571)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.514772727272727)","(7.0, 11.0, 10.818181818181818)","(101.0, 320.0, 293.75)","(61.0, 95.0, 90.0)"
10-01-2023 19:39:19.687862,"(5.0, 6.6, 6.531034482758621)","(3.9, 4.8, 4.774796747967479)","(4.0, 4.9, 4.861904761904762)","(21.0, 32.0, 28.428571428571427)","(3.0, 3.6, 3.514772727272727)","(7.0, 11.0, 10.855371900826446)","(101.0, 320.0, 293.75)","(61.0, 95.0, 88.33333333333333)"
10-01-2023 19:39:20.796133,"(5.0, 6.6, 6.5375)","(3.9, 4.8, 4.778048780487805)","(4.0, 4.8, 4.784375)","(21.0, 32.0, 28.428571428571427)","(3.0, 3.6, 3.514772727272727)","(7.0, 11.0, 10.861344537815127)","(101.0, 320.0, 293.75)","(61.0, 95.0, 88.33333333333333)"
10-01-2023 19:39:21.868404,"(5.0, 6.6, 6.5375)","(3.9, 4.8, 4.778048780487805)","(4.0, 4.9, 4.790322580645162)","(21.0, 32.0, 28.428571428571427)","(3.0, 3.6, 3.514772727272727)","(7.0, 11.0, 10.852459016393443)","(101.0, 320.0, 293.75)","(61.0, 95.0, 88.33333333333333)"
10-01-2023 19:39:22.998994,"(5.0, 6.8, 6.642857142857143)","(3.9, 4.8, 4.776315789473684)","(4.0, 4.9, 4.7894736842105265)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.518478260869565)","(7.0, 11.0, 10.87719298245614)","(101.0, 320.0, 293.75)","(61.0, 95.0, 88.33333333333333)"
10-01-2023 19:39:24.095240,"(5.0, 6.4, 6.3741935483870975)","(3.9, 4.8, 4.777118644067796)","(4.0, 4.9, 4.7894736842105265)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.518478260869565)","(7.0, 11.0, 10.87719298245614)","(101.0, 320.0, 293.75)","(61.0, 95.0, 88.33333333333333)"
10-01-2023 19:39:25.191355,"(5.0, 6.6, 6.47)","(3.9, 5.0, 4.820224719101123)","(4.0, 4.8, 4.7555555555555555)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.5202127659574467)","(7.0, 11.0, 10.470588235294118)","(101.0, 320.0, 293.75)","(61.0, 95.0, 88.33333333333333)"
10-01-2023 19:39:26.296264,"(5.0, 6.6, 6.47)","(3.9, 4.9, 4.827272727272727)","(4.0, 4.9, 4.775)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.5202127659574467)","(7.0, 11.0, 10.470588235294118)","(101.0, 320.0, 306.25)","(61.0, 95.0, 88.33333333333333)"
10-01-2023 19:39:27.455890,"(5.0, 6.6, 6.47)","(3.9, 4.9, 4.827272727272727)","(4.0, 4.9, 4.775)","(21.0, 32.0, 28.511627906976745)","(3.0, 3.6, 3.5202127659574467)","(7.0, 11.0, 10.585365853658537)","(101.0, 310.0, 306.25)","(61.0, 95.0, 88.33333333333333)"
10-01-2023 19:39:28.684978,"(5.0, 6.6, 6.47)","(3.9, 4.9, 4.827272727272727)","(4.0, 4.9, 4.980555555555556)","(21.0, 32.0, 29.785714285714285)","(3.0, 3.6, 3.526923076923077)","(7.0, 11.0, 10.585365853658537)","(101.0, 310.0, 306.25)","(61.0, 95.0, 88.33333333333333)"
10-01-2023 19:39:29.943218,"(5.0, 6.6, 6.5)","(3.9, 4.8, 4.797087378640777)","(4.0, 5.0, 4.969387755102041)","(21.0, 30.0, 28.428571428571427)","(3.0, 3.55, 3.514705882352941)","(7.0, 11.0, 10.585365853658537)","(101.0, 310.0, 306.25)","(61.0, 95.0, 88.33333333333333)"
10-01-2023 19:39:31.189378,"(5.0, 6.4, 6.366666666666667)","(3.9, 4.8, 4.797087378640777)","(4.0, 5.0, 4.969387755102041)","(21.0, 32.0, 29.75)","(3.0, 3.55, 3.5047619047619047)","(7.0, 11.0, 10.585365853658537)","(101.0, 310.0, 293.3333333333333)","(61.0, 95.0, 85.76923076923077)"
10-01-2023 19:39:32.454125,"(5.0, 6.6, 6.582142857142857)","(3.9, 4.8, 4.792553191489361)","(4.0, 5.0, 4.826315789473684)","(21.0, 30.0, 28.428571428571427)","(3.0, 3.55, 3.4767857142857146)","(7.0, 11.0, 10.717391304347826)","(101.0, 310.0, 297.36842105263156)","(61.0, 95.0, 82.0)"
10-01-2023 19:39:33.631400,"(5.0, 6.6, 6.53170731707317)","(3.9, 4.8, 4.796808510638297)","(4.0, 4.9, 4.916)","(21.0, 32.0, 28.428571428571427)","(3.0, 3.5, 3.517272727272727)","(7.0, 11.0, 10.583333333333334)","(101.0, 310.0, 283.3333333333333)","(61.0, 90.0, 83.2)"
10-01-2023 19:39:34.799748,"(5.0, 6.6, 6.55)","(3.9, 4.8, 4.7957446808510635)","(4.0, 5.0, 4.821739130434783)","(21.0, 32.0, 28.428571428571427)","(3.0, 3.6, 3.5124999999999997)","(7.0, 11.0, 10.615384615384615)","(101.0, 310.0, 289.1304347826087)","(61.0, 90.0, 81.0)"
10-01-2023 19:39:35.985403,"(5.0, 6.6, 6.53170731707317)","(3.9, 4.8, 4.794736842105263)","(4.0, 4.9, 4.773684210526316)","(21.0, 32.0, 28.428571428571427)","(3.0, 3.55, 3.529166666666667)","(7.0, 11.0, 10.615384615384615)","(101.0, 310.0, 287.5)","(61.0, 90.0, 81.0)"
10-01-2023 19:39:37.180383,"(5.0, 6.6, 6.53170731707317)","(3.9, 4.8, 4.794736842105263)","(4.0, 4.9, 4.875)","(21.0, 32.0, 29.76923076923077)","(3.0, 3.55, 3.532758620689655)","(7.0, 11.0, 10.615384615384615)","(101.0, 290.0, 287.5)","(61.0, 90.0, 84.23076923076923)"
10-01-2023 19:39:38.416364,"(5.0, 6.6, 6.525)","(3.9, 4.8, 4.79578947368421)","(4.0, 4.9, 4.844827586206897)","(21.0, 30.0, 28.57894736842105)","(3.0, 3.55, 3.532758620689655)","(7.0, 11.0, 10.680851063829786)","(101.0, 290.0, 287.5)","(61.0, 85.0, 84.23076923076923)"
10-01-2023 19:39:39.636377,"(5.0, 6.6, 6.525)","(3.9, 4.8, 4.79578947368421)","(4.0, 4.9, 4.991044776119403)","(21.0, 32.0, 28.341463414634145)","(3.0, 3.55, 3.522222222222222)","(7.0, 11.0, 10.680851063829786)","(101.0, 290.0, 287.5)","(61.0, 85.0, 81.42857142857143)"
10-01-2023 19:39:40.896547,"(5.0, 6.6, 6.4714285714285715)","(3.9, 4.8, 4.795555555555556)","(4.0, 5.0, 4.98695652173913)","(21.0, 32.0, 28.666666666666668)","(3.0, 3.55, 3.523529411764706)","(7.0, 11.0, 10.595744680851064)","(101.0, 290.0, 287.5)","(61.0, 90.0, 87.0)"
10-01-2023 19:39:42.097116,"(5.0, 6.6, 6.469565217391304)","(3.9, 4.8, 4.791919191919192)","(4.0, 5.0, 4.98695652173913)","(21.0, 32.0, 29.8125)","(3.0, 3.55, 3.5153846153846153)","(7.0, 11.0, 10.848484848484848)","(101.0, 290.0, 287.5)","(61.0, 90.0, 87.0)"
10-01-2023 19:39:43.238226,"(5.0, 6.6, 6.469565217391304)","(3.9, 4.8, 4.79578947368421)","(4.0, 5.0, 4.98695652173913)","(21.0, 30.0, 28.666666666666668)","(3.0, 3.55, 3.5304347826086957)","(7.0, 11.0, 11.071428571428571)","(101.0, 290.0, 287.5)","(61.0, 90.0, 87.0)"
10-01-2023 19:39:44.448275,"(5.0, 6.6, 6.45)","(3.9, 4.8, 4.789887640449438)","(4.2, 5.1, 5.079310344827586)","(21.0, 32.0, 28.666666666666668)","(3.0, 3.55, 3.5304347826086957)","(7.0, 11.5, 11.071428571428571)","(101.0, 290.0, 287.5)","(71.0, 90.0, 87.0)"
10-01-2023 19:39:45.686863,"(5.0, 6.6, 6.45)","(3.9, 4.8, 4.789887640449438)","(4.2, 5.1, 5.075609756097561)","(21.0, 32.0, 28.666666666666668)","(3.0, 3.55, 3.538095238095238)","(7.0, 11.5, 10.466666666666667)","(101.0, 290.0, 297.6190476190476)","(71.0, 90.0, 87.0)"
10-01-2023 19:39:46.900585,"(5.0, 6.6, 6.456410256410257)","(3.9, 4.8, 4.789887640449438)","(4.2, 5.1, 5.075609756097561)","(21.0, 32.0, 28.666666666666668)","(3.0, 3.55, 3.538095238095238)","(7.0, 11.0, 10.466666666666667)","(101.0, 300.0, 295.45454545454544)","(71.0, 90.0, 87.0)"
10-01-2023 19:39:48.188875,"(5.0, 6.6, 6.475555555555555)","(3.9, 4.8, 4.789887640449438)","(4.2, 5.1, 5.08)","(21.0, 32.0, 28.666666666666668)","(3.0, 3.6, 3.520731707317073)","(7.0, 11.0, 10.39622641509434)","(101.0, 310.0, 305.2)","(71.0, 90.0, 87.0)"
10-01-2023 19:39:49.478870,"(5.0, 6.6, 6.4818181818181815)","(3.9, 4.8, 4.783333333333333)","(4.2, 5.1, 4.978217821782178)","(21.0, 32.0, 28.666666666666668)","(3.0, 3.6, 3.520731707317073)","(7.0, 11.0, 10.694444444444445)","(101.0, 310.0, 305.38461538461536)","(71.0, 90.0, 87.0)"
10-01-2023 19:39:50.666518,"(5.0, 6.6, 6.4818181818181815)","(3.9, 4.8, 4.783333333333333)","(4.2, 5.0, 4.980701754385965)","(21.0, 32.0, 28.666666666666668)","(3.0, 3.6, 3.5160714285714283)","(7.0, 11.5, 11.135135135135135)","(101.0, 310.0, 305.38461538461536)","(71.0, 90.0, 87.0)"
10-01-2023 19:39:51.843711,"(5.0, 6.6, 6.4818181818181815)","(3.9, 4.8, 4.778125)","(4.2, 5.0, 4.826666666666667)","(21.0, 32.0, 28.666666666666668)","(3.0, 3.55, 3.5225)","(7.0, 11.5, 11.25)","(101.0, 310.0, 298.0)","(71.0, 90.0, 87.0)"
10-01-2023 19:39:52.969079,"(5.0, 6.6, 6.4818181818181815)","(3.9, 4.9, 4.860377358490567)","(4.2, 4.9, 4.826666666666667)","(21.0, 32.0, 28.14814814814815)","(3.0, 3.6, 3.527906976744186)","(7.0, 11.5, 10.46)","(101.0, 300.0, 298.0)","(71.0, 90.0, 87.0)"
10-01-2023 19:39:54.150081,"(5.0, 6.6, 6.478260869565217)","(3.9, 4.9, 4.860377358490567)","(4.2, 4.9, 4.808333333333334)","(21.0, 32.0, 28.14814814814815)","(3.0, 3.6, 3.5347826086956524)","(7.0, 11.0, 10.326923076923077)","(101.0, 300.0, 305.38461538461536)","(71.0, 90.0, 87.12121212121212)"
10-01-2023 19:39:55.324190,"(5.0, 6.6, 6.478260869565217)","(3.9, 4.8, 4.794444444444444)","(4.2, 4.9, 4.840909090909091)","(21.0, 32.0, 29.4)","(3.0, 3.6, 3.5408450704225354)","(7.0, 11.0, 10.288461538461538)","(101.0, 310.0, 305.38461538461536)","(71.0, 100.0, 92.5)"
10-01-2023 19:39:56.602550,"(5.0, 6.6, 6.419354838709677)","(3.9, 4.8, 4.79390243902439)","(4.2, 4.9, 4.840909090909091)","(21.0, 32.0, 29.4)","(3.0, 3.6, 3.5407407407407407)","(7.0, 10.5, 10.194444444444445)","(101.0, 310.0, 305.38461538461536)","(71.0, 95.0, 94.11764705882354)"
10-01-2023 19:39:57.782418,"(5.0, 6.6, 6.444444444444445)","(3.9, 4.8, 4.79390243902439)","(4.2, 4.9, 4.840909090909091)","(21.0, 32.0, 29.4)","(3.0, 3.6, 3.587037037037037)","(7.0, 10.5, 10.076923076923077)","(101.0, 310.0, 305.38461538461536)","(71.0, 95.0, 94.28571428571429)"
10-01-2023 19:39:58.954029,"(5.0, 6.6, 6.4399999999999995)","(3.9, 4.8, 4.782795698924731)","(4.2, 5.0, 4.86875)","(21.0, 32.0, 28.77777777777778)","(3.0, 3.6, 3.6225806451612903)","(7.0, 10.5, 10.0625)","(101.0, 310.0, 301.53846153846155)","(71.0, 95.0, 94.28571428571429)"
10-01-2023 19:39:59.951785,"(5.0, 6.6, 6.4399999999999995)","(3.9, 4.8, 4.77741935483871)","(4.2, 4.9, 4.8375)","(21.0, 32.0, 28.77777777777778)","(3.0, 3.65, 3.6796296296296296)","(7.0, 10.5, 10.0625)","(101.0, 320.0, 312.5925925925926)","(71.0, 95.0, 94.28571428571429)"
10-01-2023 19:40:01.223700,"(5.0, 6.6, 6.390909090909091)","(3.9, 4.8, 4.765432098765432)","(4.2, 4.9, 4.833333333333334)","(21.0, 32.0, 28.842105263157894)","(3.0, 3.7, 3.676923076923077)","(7.0, 10.5, 10.043478260869565)","(101.0, 320.0, 323.57142857142856)","(71.0, 95.0, 94.28571428571429)"
10-01-2023 19:40:02.488318,"(5.0, 6.6, 6.3584905660377355)","(3.9, 4.8, 4.843636363636364)","(4.2, 4.9, 4.846153846153847)","(21.0, 32.0, 28.75)","(3.0, 3.7, 3.7)","(7.0, 10.5, 10.064102564102564)","(101.0, 330.0, 316.15384615384613)","(71.0, 95.0, 94.28571428571429)"
10-01-2023 19:40:03.703078,"(5.0, 6.4, 6.30077519379845)","(3.9, 4.9, 4.795238095238095)","(4.2, 4.9, 4.836363636363636)","(21.0, 32.0, 28.75)","(3.0, 3.75, 3.702830188679245)","(7.0, 10.5, 10.187692307692307)","(101.0, 330.0, 317.6190476190476)","(71.0, 95.0, 94.28571428571429)"
10-01-2023 19:40:05.100090,"(5.0, 6.4, 6.294915254237289)","(3.9, 4.8, 4.795238095238095)","(4.2, 4.9, 4.866666666666667)","(21.0, 32.0, 28.842105263157894)","(3.0, 3.75, 3.6982758620689653)","(7.0, 10.5, 10.179661016949153)","(101.0, 320.0, 313.3333333333333)","(71.0, 95.0, 94.28571428571429)"
10-01-2023 19:40:06.344445,"(5.0, 6.4, 6.189830508474577)","(3.9, 4.8, 4.794520547945205)","(4.2, 4.9, 4.847058823529411)","(21.0, 32.0, 28.842105263157894)","(3.0, 3.75, 3.6487654320987652)","(7.0, 10.5, 10.125)","(101.0, 320.0, 313.3333333333333)","(71.0, 95.0, 90.8108108108108)"
10-01-2023 19:40:07.739765,"(5.0, 6.4, 6.130303030303031)","(3.9, 4.8, 4.815384615384615)","(4.2, 4.9, 4.868354430379747)","(21.0, 32.0, 28.779661016949152)","(3.0, 3.65, 3.6461165048543687)","(7.0, 10.5, 10.117647058823529)","(101.0, 320.0, 313.3333333333333)","(71.0, 100.0, 90.8108108108108)"
10-01-2023 19:40:09.063423,"(5.0, 6.2, 6.126984126984127)","(3.9, 4.9, 4.8359223300970875)","(4.2, 5.0, 4.876190476190476)","(21.0, 32.0, 28.779661016949152)","(3.0, 3.65, 3.674803149606299)","(7.0, 10.5, 10.117647058823529)","(101.0, 320.0, 302.72727272727275)","(71.0, 100.0, 90.8108108108108)"
10-01-2023 19:40:10.304433,"(5.0, 6.2, 6.126984126984127)","(3.9, 4.9, 4.8319587628865985)","(4.2, 5.0, 4.868354430379747)","(21.0, 32.0, 28.842105263157894)","(3.0, 3.7, 3.6783783783783783)","(7.0, 10.5, 10.137931034482758)","(101.0, 330.0, 311.25)","(71.0, 100.0, 92.12121212121212)"
10-01-2023 19:40:11.564039,"(5.0, 6.2, 6.126984126984127)","(3.9, 4.9, 4.825490196078432)","(4.2, 5.0, 4.876190476190476)","(21.0, 32.0, 28.833333333333332)","(3.0, 3.7, 3.6447368421052633)","(7.0, 10.5, 10.093023255813954)","(101.0, 330.0, 302.72727272727275)","(71.0, 100.0, 95.73770491803279)"
10-01-2023 19:40:12.805693,"(5.0, 6.2, 6.104347826086957)","(3.9, 4.9, 4.82962962962963)","(4.2, 5.0, 4.88314606741573)","(21.0, 32.0, 28.897959183673468)","(3.0, 3.65, 3.6819277108433734)","(7.0, 10.5, 10.093023255813954)","(101.0, 330.0, 313.3333333333333)","(71.0, 100.0, 95.43859649122807)"
10-01-2023 19:40:14.003450,"(5.0, 6.0, 5.96969696969697)","(3.9, 4.9, 4.825490196078432)","(4.2, 5.0, 4.895121951219512)","(21.0, 32.0, 28.956521739130434)","(3.0, 3.7, 3.690816326530612)","(7.0, 10.5, 9.995652173913044)","(101.0, 320.0, 313.3333333333333)","(71.0, 100.0, 95.43859649122807)"
10-01-2023 19:40:15.254143,"(5.0, 6.0, 5.986111111111111)","(3.9, 4.9, 4.825490196078432)","(4.2, 5.0, 4.905405405405405)","(21.0, 32.0, 28.956521739130434)","(3.0, 3.75, 3.689655172413793)","(7.0, 10.0, 9.995652173913044)","(101.0, 320.0, 313.3333333333333)","(71.0, 100.0, 94.33333333333333)"
10-01-2023 19:40:16.433876,"(5.0, 6.0, 5.986111111111111)","(3.9, 4.9, 4.825490196078432)","(4.2, 5.0, 4.911392405063291)","(21.0, 32.0, 28.897959183673468)","(3.0, 3.75, 3.7)","(7.0, 10.0, 9.97391304347826)","(101.0, 320.0, 310.0)","(71.0, 100.0, 94.33333333333333)"
10-01-2023 19:40:17.600670,"(5.0, 6.0, 5.986111111111111)","(3.9, 4.9, 4.841414141414142)","(4.2, 5.0, 4.911392405063291)","(21.0, 32.0, 28.897959183673468)","(3.0, 3.75, 3.689655172413793)","(7.0, 10.0, 10.088888888888889)","(101.0, 320.0, 310.0)","(71.0, 100.0, 94.33333333333333)"
10-01-2023 19:40:18.744951,"(5.0, 6.2, 5.978260869565218)","(3.9, 4.9, 4.821621621621622)","(4.2, 5.0, 4.911392405063291)","(21.0, 32.0, 28.897959183673468)","(3.0, 3.75, 3.689655172413793)","(7.0, 10.5, 10.088888888888889)","(101.0, 320.0, 310.0)","(71.0, 100.0, 94.33333333333333)"
10-01-2023 19:40:19.972116,"(5.0, 6.0, 5.95)","(3.9, 4.9, 4.801492537313433)","(4.2, 5.0, 4.895774647887324)","(21.0, 32.0, 30.157894736842106)","(3.0, 3.75, 3.689655172413793)","(7.0, 10.5, 10.102564102564102)","(101.0, 320.0, 310.0)","(71.0, 100.0, 94.13793103448276)"
10-01-2023 19:40:21.238161,"(5.0, 6.2, 5.940909090909091)","(3.9, 4.9, 4.801492537313433)","(4.2, 5.0, 4.902631578947369)","(21.0, 32.0, 30.585365853658537)","(3.0, 3.75, 3.689655172413793)","(7.0, 10.5, 10.222772277227723)","(101.0, 320.0, 310.0)","(71.0, 100.0, 94.13793103448276)"
10-01-2023 19:40:22.514049,"(5.0, 6.2, 5.9625)","(3.9, 4.8, 4.735897435897436)","(4.2, 5.0, 4.902631578947369)","(21.0, 32.0, 30.585365853658537)","(3.0, 3.75, 3.689655172413793)","(7.0, 10.5, 10.222772277227723)","(101.0, 320.0, 310.0)","(71.0, 100.0, 94.13793103448276)"
10-01-2023 19:40:23.702486,"(5.0, 6.2, 5.9625)","(3.9, 4.8, 4.735897435897436)","(4.2, 5.0, 4.854929577464789)","(21.0, 32.0, 30.555555555555557)","(3.0, 3.75, 3.662666666666667)","(7.0, 10.5, 10.15492957746479)","(101.0, 320.0, 313.75)","(71.0, 100.0, 95.43859649122807)"
10-01-2023 19:40:24.808433,"(5.0, 6.4, 6.325)","(3.9, 4.9, 4.826315789473685)","(4.2, 4.9, 4.821951219512195)","(21.0, 32.0, 30.555555555555557)","(3.0, 3.7, 3.662666666666667)","(7.0, 10.5, 10.295918367346939)","(101.0, 320.0, 314.44444444444446)","(71.0, 100.0, 98.63636363636364)"
10-01-2023 19:40:25.976643,"(5.0, 6.4, 6.283720930232558)","(3.9, 4.9, 4.824242424242424)","(4.2, 4.8, 4.777551020408163)","(21.0, 32.0, 30.294117647058822)","(3.0, 3.7, 3.6618421052631582)","(7.0, 10.5, 10.322115384615385)","(101.0, 320.0, 314.44444444444446)","(71.0, 100.0, 98.72340425531915)"
10-01-2023 19:40:27.155305,"(5.0, 6.4, 6.283720930232558)","(3.9, 4.9, 4.826153846153846)","(4.2, 4.8, 4.7745098039215685)","(21.0, 32.0, 30.555555555555557)","(3.0, 3.7, 3.6618421052631582)","(7.0, 10.5, 10.402985074626866)","(101.0, 320.0, 295.0)","(71.0, 100.0, 107.16981132075472)"
10-01-2023 19:40:28.452369,"(5.0, 6.4, 6.3090909090909095)","(3.9, 4.9, 4.773809523809524)","(4.2, 4.8, 4.769047619047619)","(21.0, 32.0, 30.555555555555557)","(3.0, 3.7, 3.6636363636363636)","(7.0, 10.5, 10.412213740458014)","(101.0, 320.0, 303.3333333333333)","(71.0, 110.0, 107.16981132075472)"
10-01-2023 19:40:29.729468,"(5.0, 6.4, 6.3090909090909095)","(3.9, 4.8, 4.758490566037736)","(4.2, 4.8, 4.772340425531914)","(21.0, 32.0, 30.294117647058822)","(3.0, 3.7, 3.6636363636363636)","(7.0, 10.5, 10.412213740458014)","(101.0, 320.0, 303.3333333333333)","(71.0, 110.0, 95.71428571428571)"
10-01-2023 19:40:31.022633,"(5.0, 6.4, 6.316666666666667)","(3.9, 4.8, 4.778)","(4.2, 4.8, 4.696610169491525)","(21.0, 32.0, 30.294117647058822)","(3.0, 3.7, 3.675)","(7.0, 10.5, 10.412213740458014)","(101.0, 320.0, 303.3333333333333)","(71.0, 100.0, 98.0)"
10-01-2023 19:40:32.261078,"(5.0, 6.4, 6.323076923076924)","(3.9, 4.8, 4.778)","(4.2, 4.7, 4.7295454545454545)","(21.0, 32.0, 30.514285714285712)","(3.0, 3.7, 3.6833333333333336)","(7.0, 10.5, 10.6353591160221)","(101.0, 320.0, 303.3333333333333)","(71.0, 100.0, 98.18181818181819)"
10-01-2023 19:40:33.543612,"(5.0, 6.4, 6.25)","(3.9, 4.7, 4.697247706422018)","(4.2, 4.8, 4.864245810055866)","(21.0, 32.0, 30.266666666666666)","(3.0, 3.7, 3.659493670886076)","(7.0, 11.0, 10.645502645502646)","(101.0, 320.0, 303.3333333333333)","(71.0, 100.0, 106.92307692307692)"
10-01-2023 19:40:34.769844,"(5.0, 6.4, 6.2655737704918035)","(3.9, 4.8, 4.697247706422018)","(4.2, 4.9, 4.864245810055866)","(21.0, 32.0, 30.8)","(3.0, 3.7, 3.659493670886076)","(7.0, 11.0, 10.466666666666667)","(101.0, 320.0, 303.3333333333333)","(71.0, 110.0, 101.0)"
10-01-2023 19:40:36.023928,"(5.0, 6.4, 6.32)","(3.9, 4.8, 4.650515463917525)","(4.2, 4.9, 4.841860465116279)","(21.0, 32.0, 31.2)","(3.0, 3.7, 3.6613333333333333)","(7.0, 10.5, 10.466666666666667)","(101.0, 320.0, 303.3333333333333)","(71.0, 110.0, 100.0)"
10-01-2023 19:40:37.339206,"(5.0, 6.4, 6.415384615384616)","(3.9, 4.7, 4.641747572815534)","(4.2, 4.9, 4.785161290322581)","(21.0, 32.0, 31.692307692307693)","(3.0, 3.7, 3.6654761904761908)","(7.0, 10.5, 10.466666666666667)","(101.0, 320.0, 303.3333333333333)","(71.0, 110.0, 100.0)"
10-01-2023 19:40:38.627809,"(5.0, 6.6, 6.412121212121212)","(3.9, 4.7, 4.639795918367347)","(4.2, 4.8, 4.785625)","(21.0, 32.0, 31.375)","(3.0, 3.7, 3.6715789473684213)","(7.0, 10.5, 10.448)","(101.0, 320.0, 303.3333333333333)","(71.0, 110.0, 100.0)"
10-01-2023 19:40:39.887558,"(5.0, 6.6, 6.455813953488372)","(3.9, 4.7, 4.635779816513761)","(4.2, 4.8, 4.784049079754601)","(21.0, 32.0, 30.727272727272727)","(3.0, 3.7, 3.6639534883720932)","(7.0, 10.5, 10.67065868263473)","(101.0, 320.0, 301.8181818181818)","(71.0, 110.0, 100.0)"
