,Osprey Phantom,Gondola,Molly Irish,Flora Colossus,Impress Us,Catch Me Nero
06-01-2023 13:38:19.235017,"(2.7, 3.1, 3.055833333333333)","(2.0, 2.54, 2.508888888888889)","(11.0, 15.5, 15.08695652173913)","(31.0, 48.0, 47.333333333333336)","(8.0, 9.8, 9.702439024390245)","(9.0, 12.0, 11.798387096774194)"
06-01-2023 13:38:20.122982,"(2.7, 3.1, 3.055833333333333)","(2.0, 2.54, 2.508888888888889)","(11.0, 15.5, 15.08695652173913)","(31.0, 48.0, 47.5)","(8.0, 9.8, 9.702439024390245)","(9.0, 12.0, 11.798387096774194)"
06-01-2023 13:38:21.098414,"(2.7, 3.1, 3.0634920634920633)","(2.0, 2.54, 2.5109090909090908)","(11.0, 15.5, 15.08695652173913)","(31.0, 48.0, 46.285714285714285)","(8.0, 9.6, 9.502702702702702)","(9.0, 12.0, 11.798387096774194)"
06-01-2023 13:38:22.059045,"(2.7, 3.1, 3.0634920634920633)","(2.0, 2.54, 2.5109090909090908)","(11.0, 15.5, 15.08695652173913)","(31.0, 48.0, 46.285714285714285)","(8.0, 9.6, 9.502702702702702)","(9.0, 12.0, 11.798387096774194)"
06-01-2023 13:38:22.985136,"(2.7, 3.15, 3.102)","(2.0, 2.54, 2.5105263157894737)","(11.0, 15.5, 15.175)","(31.0, 48.0, 46.285714285714285)","(8.0, 9.6, 9.396491228070175)","(9.0, 12.0, 11.798387096774194)"
06-01-2023 13:38:23.885982,"(2.7, 3.15, 3.0942028985507246)","(2.0, 2.52, 2.511111111111111)","(11.0, 15.5, 15.175)","(31.0, 48.0, 46.285714285714285)","(8.0, 9.6, 9.396491228070175)","(9.0, 12.0, 11.798387096774194)"
06-01-2023 13:38:24.748166,"(2.7, 3.15, 3.0942028985507246)","(2.0, 2.52, 2.511111111111111)","(11.0, 15.5, 15.175)","(31.0, 48.0, 47.0)","(8.0, 9.6, 9.396491228070175)","(9.0, 12.0, 11.798387096774194)"
06-01-2023 13:38:25.661195,"(2.7, 3.15, 3.0965277777777778)","(2.0, 2.52, 2.5122222222222224)","(11.0, 15.5, 15.2)","(31.0, 48.0, 47.666666666666664)","(8.0, 9.4, 9.376744186046512)","(9.0, 12.0, 11.798387096774194)"
06-01-2023 13:38:26.761953,"(2.7, 3.15, 3.0942028985507246)","(2.0, 2.52, 2.5175)","(11.0, 15.5, 15.275)","(31.0, 46.0, 45.4)","(8.0, 9.6, 9.399999999999999)","(9.0, 12.0, 11.822393822393822)"
06-01-2023 13:38:27.785040,"(2.7, 3.15, 3.0942028985507246)","(2.0, 2.54, 2.5142528735632186)","(11.0, 15.5, 15.275)","(31.0, 46.0, 45.4)","(8.0, 9.6, 9.399999999999999)","(9.0, 12.0, 11.827067669172932)"
06-01-2023 13:38:28.709287,"(2.7, 3.15, 3.095801526717557)","(2.0, 2.54, 2.5142528735632186)","(11.0, 15.5, 15.25)","(31.0, 46.0, 45.07692307692308)","(8.0, 9.6, 9.904255319148938)","(9.0, 12.0, 11.806201550387597)"
06-01-2023 13:38:29.599377,"(2.7, 3.15, 3.095801526717557)","(2.0, 2.52, 2.496)","(11.0, 15.5, 15.125)","(31.0, 46.0, 45.07692307692308)","(8.0, 10.5, 9.904255319148938)","(9.0, 12.0, 11.806201550387597)"
06-01-2023 13:38:30.550665,"(2.7, 3.15, 3.095801526717557)","(2.0, 2.52, 2.4915254237288136)","(11.0, 15.5, 15.060975609756097)","(31.0, 46.0, 44.5)","(8.0, 10.5, 9.958490566037737)","(9.0, 12.0, 11.96774193548387)"
06-01-2023 13:38:31.535014,"(2.7, 3.15, 3.0972440944881887)","(2.0, 2.5, 2.4713333333333334)","(11.0, 15.5, 15.060975609756097)","(31.0, 46.0, 44.5)","(8.0, 10.5, 9.958490566037737)","(9.0, 12.0, 11.80188679245283)"
06-01-2023 13:38:32.412420,"(2.7, 3.15, 3.0968253968253965)","(2.0, 2.5, 2.481639344262295)","(11.0, 15.5, 15.060975609756097)","(31.0, 46.0, 44.5)","(8.0, 10.0, 9.95)","(9.0, 12.0, 11.80188679245283)"
06-01-2023 13:38:33.345972,"(2.7, 3.1, 3.091549295774648)","(2.0, 2.5, 2.4824324324324323)","(11.0, 15.0, 14.81081081081081)","(31.0, 46.0, 45.333333333333336)","(8.0, 10.5, 10.177966101694915)","(9.0, 12.0, 11.80188679245283)"
06-01-2023 13:38:34.331673,"(2.7, 3.15, 3.1064935064935066)","(2.0, 2.5, 2.473469387755102)","(11.0, 15.0, 14.883333333333333)","(31.0, 46.0, 44.666666666666664)","(8.0, 10.5, 10.154545454545454)","(9.0, 12.0, 11.754901960784313)"
06-01-2023 13:38:35.347000,"(2.7, 3.15, 3.0964)","(2.0, 2.5, 2.472972972972973)","(11.0, 15.0, 14.66)","(31.0, 46.0, 43.77777777777778)","(8.0, 10.5, 10.154545454545454)","(9.0, 12.0, 11.754901960784313)"
06-01-2023 13:38:36.264574,"(2.7, 3.15, 3.0959677419354836)","(2.0, 2.54, 2.484166666666667)","(11.0, 15.0, 14.66)","(31.0, 46.0, 43.77777777777778)","(8.0, 10.5, 10.095744680851064)","(9.0, 12.0, 11.73913043478261)"
06-01-2023 13:38:37.247793,"(2.7, 3.1, 3.0873333333333335)","(2.0, 2.54, 2.504923076923077)","(11.0, 14.5, 14.352272727272727)","(31.0, 46.0, 42.0)","(8.0, 10.5, 11.375)","(9.0, 12.0, 11.568965517241379)"
06-01-2023 13:38:38.243000,"(2.7, 3.1, 3.0626506024096383)","(2.0, 2.52, 2.4870886075949366)","(11.0, 14.5, 14.229166666666666)","(31.0, 44.0, 44.0)","(8.0, 11.5, 11.3984375)","(9.0, 12.0, 11.669724770642201)"
06-01-2023 13:38:39.231028,"(2.7, 3.1, 3.062962962962963)","(2.0, 2.52, 2.490181818181818)","(11.0, 14.5, 14.229166666666666)","(31.0, 46.0, 44.0)","(8.0, 11.5, 11.407142857142857)","(9.0, 12.0, 11.695238095238095)"
06-01-2023 13:38:40.164201,"(2.7, 3.1, 3.0615384615384613)","(2.0, 2.52, 2.490181818181818)","(11.0, 14.5, 14.211538461538462)","(31.0, 46.0, 44.0)","(8.0, 11.5, 11.385964912280702)","(9.0, 12.0, 11.695238095238095)"
06-01-2023 13:38:41.031315,"(2.7, 3.1, 3.0594594594594593)","(2.0, 2.5, 2.486666666666667)","(11.0, 14.5, 13.963414634146341)","(31.0, 46.0, 44.0)","(8.0, 11.5, 11.385964912280702)","(9.0, 12.0, 11.695238095238095)"
06-01-2023 13:38:41.926101,"(2.7, 3.1, 3.0594594594594593)","(2.0, 2.5, 2.4864516129032257)","(11.0, 14.5, 13.963414634146341)","(31.0, 46.0, 44.0)","(8.0, 11.5, 11.361702127659575)","(9.0, 12.0, 11.68)"
06-01-2023 13:38:42.847632,"(2.7, 3.05, 3.00377358490566)","(2.0, 2.54, 2.5055384615384617)","(11.0, 14.5, 13.9)","(31.0, 48.0, 41.6)","(8.0, 11.5, 11.34)","(9.0, 12.0, 11.68)"
06-01-2023 13:38:43.686439,"(2.7, 3.0, 2.9984)","(2.0, 2.52, 2.506923076923077)","(11.0, 14.5, 13.882352941176471)","(31.0, 46.0, 45.69230769230769)","(8.0, 12.0, 11.904761904761905)","(9.0, 12.0, 11.68)"
06-01-2023 13:38:44.553146,"(2.7, 2.98, 2.9725925925925925)","(2.0, 2.52, 2.512857142857143)","(11.0, 14.5, 13.882352941176471)","(31.0, 46.0, 45.69230769230769)","(8.0, 12.0, 11.92)","(9.0, 12.0, 11.670103092783505)"
06-01-2023 13:38:45.747266,"(2.7, 2.96, 2.9545454545454546)","(2.0, 2.54, 2.515072463768116)","(11.0, 14.5, 13.924242424242424)","(31.0, 46.0, 44.666666666666664)","(8.0, 12.0, 11.905172413793103)","(9.0, 12.0, 11.670103092783505)"
06-01-2023 13:38:46.712060,"(2.7, 2.96, 2.94875)","(2.0, 2.54, 2.516756756756757)","(11.0, 14.5, 13.924242424242424)","(31.0, 46.0, 44.5)","(8.0, 12.0, 11.943396226415095)","(9.0, 12.0, 11.663157894736843)"
06-01-2023 13:38:47.654887,"(2.7, 2.96, 2.948)","(2.0, 2.54, 2.5191735537190083)","(11.0, 14.5, 13.911764705882353)","(31.0, 46.0, 44.5)","(8.0, 12.0, 11.943396226415095)","(9.0, 12.0, 11.663157894736843)"
06-01-2023 13:38:48.727712,"(2.6, 2.94, 2.9314285714285715)","(2.0, 2.54, 2.5249056603773585)","(11.0, 14.5, 13.911764705882353)","(31.0, 48.0, 45.714285714285715)","(8.5, 12.0, 11.615384615384615)","(9.0, 12.0, 11.670103092783505)"
06-01-2023 13:38:49.683553,"(2.6, 2.96, 2.928888888888889)","(2.0, 2.54, 2.522173913043478)","(11.0, 14.5, 13.911764705882353)","(31.0, 46.0, 44.857142857142854)","(8.5, 12.0, 11.62962962962963)","(9.0, 12.0, 11.45138888888889)"
06-01-2023 13:38:50.622381,"(2.6, 2.96, 2.9575)","(2.0, 2.58, 2.5252631578947367)","(11.0, 14.5, 13.911764705882353)","(31.0, 48.0, 45.44)","(8.5, 12.0, 12.958333333333334)","(9.0, 11.5, 11.353846153846154)"
06-01-2023 13:38:51.766232,"(2.6, 3.0, 2.9672727272727273)","(2.0, 2.54, 2.5288372093023255)","(11.0, 14.0, 13.75)","(31.0, 48.0, 45.44)","(8.5, 13.0, 12.95906432748538)","(9.0, 11.5, 11.341666666666667)"
06-01-2023 13:38:52.818545,"(2.6, 3.0, 2.9672727272727273)","(2.0, 2.54, 2.5272)","(11.0, 14.0, 13.78)","(31.0, 48.0, 44.5)","(8.5, 13.0, 12.95808383233533)","(9.0, 11.5, 11.210526315789474)"
06-01-2023 13:38:53.712636,"(2.6, 2.98, 2.970666666666667)","(2.0, 2.54, 2.5371428571428574)","(11.0, 14.0, 13.56)","(31.0, 46.0, 44.5)","(8.5, 13.0, 12.95808383233533)","(9.0, 11.5, 10.719696969696969)"
06-01-2023 13:38:54.712018,"(2.6, 2.98, 2.957283950617284)","(2.05, 2.56, 2.541818181818182)","(11.0, 14.0, 13.714285714285714)","(31.0, 46.0, 40.4)","(8.5, 13.0, 13.36743515850144)","(9.0, 11.0, 10.735849056603774)"
06-01-2023 13:38:55.616365,"(2.6, 2.98, 2.976923076923077)","(2.05, 2.56, 2.5417283950617287)","(11.0, 13.5, 13.357142857142858)","(31.0, 44.0, 40.4)","(8.5, 13.5, 12.738095238095237)","(9.0, 11.0, 10.85)"
06-01-2023 13:38:56.501227,"(2.6, 3.0, 2.9843478260869567)","(2.05, 2.52, 2.5143181818181817)","(11.0, 13.5, 13.461538461538462)","(31.0, 42.0, 39.142857142857146)","(8.5, 13.5, 13.119047619047619)","(9.0, 11.0, 10.535714285714286)"
06-01-2023 13:38:57.422491,"(2.6, 3.0, 2.968)","(2.05, 2.58, 2.5669565217391304)","(11.0, 13.0, 12.903846153846153)","(31.0, 42.0, 39.142857142857146)","(8.5, 13.5, 13.03921568627451)","(9.0, 11.0, 10.401515151515152)"
06-01-2023 13:38:58.280889,"(2.6, 3.0, 2.9713274336283186)","(2.05, 2.6, 2.580740740740741)","(11.0, 13.5, 12.75)","(31.0, 42.0, 38.705882352941174)","(8.5, 13.5, 13.03921568627451)","(9.0, 11.0, 10.389705882352942)"
06-01-2023 13:38:59.140952,"(2.6, 2.98, 2.9717808219178083)","(2.05, 2.56, 2.5596)","(11.0, 13.5, 12.738095238095237)","(31.0, 42.0, 38.18181818181818)","(8.5, 13.5, 13.094827586206897)","(9.0, 11.0, 10.411347517730496)"
06-01-2023 13:39:00.049178,"(2.6, 3.0, 2.972950819672131)","(2.05, 2.58, 2.568)","(11.0, 13.5, 12.755813953488373)","(31.0, 40.0, 39.55555555555556)","(8.5, 13.5, 13.364022662889518)","(9.0, 11.0, 10.411347517730496)"
06-01-2023 13:39:00.928454,"(2.6, 3.0, 2.962285714285714)","(2.05, 2.58, 2.5664516129032258)","(11.0, 13.0, 12.923076923076923)","(31.0, 40.0, 39.61904761904762)","(8.5, 13.5, 13.361271676300579)","(9.0, 11.0, 10.378787878787879)"
06-01-2023 13:39:01.866111,"(2.6, 3.0, 2.965)","(2.05, 2.58, 2.5700000000000003)","(11.0, 13.0, 12.923076923076923)","(31.0, 40.0, 39.166666666666664)","(8.5, 13.5, 13.370967741935484)","(9.0, 11.0, 10.378787878787879)"
06-01-2023 13:39:02.829297,"(2.6, 3.0, 2.9941666666666666)","(2.05, 2.58, 2.5695652173913044)","(11.0, 13.0, 12.923076923076923)","(31.0, 40.0, 39.61538461538461)","(8.5, 13.5, 13.371345029239766)","(9.0, 11.0, 10.41044776119403)"
06-01-2023 13:39:03.705328,"(2.6, 3.05, 3.0026153846153845)","(2.05, 2.56, 2.5548571428571427)","(11.0, 13.0, 12.911764705882353)","(31.0, 40.0, 39.61538461538461)","(8.5, 13.5, 13.371345029239766)","(9.0, 11.0, 10.41044776119403)"
06-01-2023 13:39:04.573258,"(2.6, 3.05, 3.0076923076923077)","(2.05, 2.54, 2.5325)","(11.0, 13.0, 12.807692307692308)","(31.0, 40.0, 39.68)","(8.5, 13.5, 13.366279069767442)","(9.0, 11.0, 10.406015037593985)"
06-01-2023 13:39:05.654073,"(2.6, 3.05, 3.015740740740741)","(2.05, 2.54, 2.5321739130434784)","(11.0, 13.0, 12.516666666666667)","(31.0, 42.0, 39.90909090909091)","(8.5, 13.5, 13.362170087976539)","(9.0, 11.0, 10.406015037593985)"
06-01-2023 13:39:06.721179,"(2.6, 3.05, 3.0160377358490567)","(2.05, 2.54, 2.5321739130434784)","(10.0, 13.0, 12.56060606060606)","(31.0, 40.0, 40.111111111111114)","(9.0, 13.5, 13.263636363636364)","(9.0, 11.0, 10.471153846153847)"
06-01-2023 13:39:07.645837,"(2.6, 3.05, 3.031481481481481)","(2.05, 2.54, 2.5321739130434784)","(10.0, 13.0, 12.56060606060606)","(31.0, 42.0, 40.111111111111114)","(9.0, 13.5, 13.2775)","(9.0, 10.5, 10.46078431372549)"
06-01-2023 13:39:08.541164,"(2.6, 3.05, 3.0217948717948717)","(2.05, 2.58, 2.5510344827586207)","(10.0, 13.0, 12.595238095238095)","(31.0, 42.0, 40.111111111111114)","(9.0, 13.5, 13.275561097256858)","(9.0, 10.5, 9.98421052631579)"
06-01-2023 13:39:09.574152,"(2.6, 3.05, 3.0217948717948717)","(2.05, 2.58, 2.5514285714285716)","(10.0, 13.0, 12.527777777777779)","(31.0, 42.0, 40.303030303030305)","(9.0, 13.5, 13.2775)","(9.0, 10.0, 10.074626865671641)"
06-01-2023 13:39:10.683700,"(2.6, 3.05, 3.0217948717948717)","(2.05, 2.58, 2.54969696969697)","(10.0, 13.0, 12.593023255813954)","(31.0, 42.0, 40.111111111111114)","(9.0, 13.5, 13.297435897435898)","(9.0, 10.5, 10.077464788732394)"
06-01-2023 13:39:11.757330,"(2.6, 3.05, 3.0212499999999998)","(2.05, 2.58, 2.54969696969697)","(10.0, 13.0, 12.636363636363637)","(31.0, 42.0, 40.17142857142857)","(9.0, 13.5, 13.297435897435898)","(9.0, 10.5, 10.065217391304348)"
06-01-2023 13:39:12.699588,"(2.6, 3.05, 3.0294642857142855)","(2.05, 2.56, 2.551578947368421)","(10.0, 13.0, 12.636363636363637)","(31.0, 42.0, 40.054054054054056)","(9.0, 13.5, 13.297435897435898)","(9.0, 10.5, 10.052238805970148)"
06-01-2023 13:39:13.668725,"(2.6, 3.1, 3.0846875)","(2.05, 2.56, 2.5447058823529414)","(10.0, 12.5, 12.273809523809524)","(31.0, 42.0, 41.1578947368421)","(9.0, 13.5, 13.291348600508906)","(9.0, 10.5, 10.053030303030303)"
06-01-2023 13:39:14.731301,"(2.6, 3.15, 3.123148148148148)","(2.05, 2.52, 2.5155)","(10.0, 12.5, 12.025)","(31.0, 42.0, 41.04761904761905)","(9.0, 13.5, 13.291348600508906)","(9.0, 10.5, 10.053030303030303)"
06-01-2023 13:39:15.711620,"(2.6, 3.15, 3.123148148148148)","(2.05, 2.52, 2.5155)","(10.0, 12.5, 12.025)","(31.0, 42.0, 41.04761904761905)","(9.0, 13.5, 13.290816326530612)","(9.0, 10.5, 10.053030303030303)"
06-01-2023 13:39:16.576583,"(2.6, 3.2, 3.145977011494253)","(2.05, 2.52, 2.514838709677419)","(10.0, 12.5, 12.140449438202246)","(31.0, 42.0, 41.04761904761905)","(9.0, 13.5, 13.290816326530612)","(9.0, 10.5, 10.008333333333333)"
06-01-2023 13:39:17.438806,"(2.6, 3.2, 3.1802816901408453)","(2.05, 2.52, 2.5163636363636366)","(10.0, 11.5, 11.329268292682928)","(31.0, 42.0, 41.04761904761905)","(9.0, 13.5, 13.028735632183908)","(9.0, 10.5, 10.008333333333333)"
06-01-2023 13:39:18.410762,"(2.6, 3.25, 3.2114583333333333)","(2.05, 2.5, 2.499761388286334)","(10.0, 11.5, 11.10135135135135)","(31.0, 42.0, 41.04761904761905)","(9.0, 13.5, 13.03125)","(9.0, 10.5, 10.251204819277108)"
06-01-2023 13:39:19.430683,"(2.6, 3.25, 3.2161764705882354)","(2.05, 2.52, 2.512760180995475)","(10.0, 11.5, 11.146408839779006)","(31.0, 42.0, 41.04761904761905)","(9.0, 13.5, 13.084158415841584)","(9.0, 10.5, 10.251204819277108)"
06-01-2023 13:39:20.410833,"(2.6, 3.25, 3.2323076923076925)","(2.05, 2.52, 2.512760180995475)","(10.0, 11.5, 11.03623188405797)","(31.0, 42.0, 41.04761904761905)","(9.0, 13.5, 13.084158415841584)","(9.0, 10.5, 10.251204819277108)"
06-01-2023 13:39:21.407863,"(2.6, 3.25, 3.227450980392157)","(2.05, 2.52, 2.506666666666667)","(10.0, 11.5, 11.035714285714286)","(31.0, 42.0, 41.04761904761905)","(9.0, 13.5, 13.084158415841584)","(9.0, 10.5, 10.251204819277108)"
06-01-2023 13:39:22.390717,"(2.6, 3.25, 3.217142857142857)","(2.05, 2.52, 2.4984615384615383)","(10.0, 11.5, 11.1)","(31.0, 42.0, 41.04761904761905)","(9.0, 13.5, 13.089473684210526)","(8.5, 10.5, 10.251204819277108)"
06-01-2023 13:39:23.389595,"(2.6, 3.25, 3.217142857142857)","(2.05, 2.52, 2.49679012345679)","(10.0, 11.5, 11.1)","(31.0, 44.0, 43.51020408163265)","(9.0, 13.5, 13.089473684210526)","(8.5, 10.5, 10.251204819277108)"
06-01-2023 13:39:24.404141,"(2.6, 3.25, 3.22)","(2.05, 2.52, 2.4965)","(10.0, 11.0, 10.986842105263158)","(31.0, 44.0, 43.51020408163265)","(9.0, 13.5, 13.146341463414634)","(8.5, 10.5, 10.251204819277108)"
06-01-2023 13:39:25.409270,"(2.6, 3.25, 3.22)","(2.05, 2.52, 2.5055882352941174)","(10.0, 11.0, 10.966386554621849)","(31.0, 44.0, 43.51020408163265)","(9.0, 13.5, 13.146341463414634)","(8.5, 10.5, 10.251204819277108)"
06-01-2023 13:39:26.425070,"(2.6, 3.3, 3.232142857142857)","(2.05, 2.5, 2.4861333333333335)","(10.0, 11.0, 10.901639344262295)","(31.0, 44.0, 43.51020408163265)","(9.0, 13.5, 13.151898734177216)","(8.5, 10.5, 10.191791044776119)"
06-01-2023 13:39:27.427199,"(2.6, 3.25, 3.203333333333333)","(2.05, 2.62, 2.6153846153846154)","(10.0, 11.0, 10.86046511627907)","(31.0, 44.0, 43.46666666666667)","(9.0, 13.5, 13.007692307692308)","(8.5, 10.5, 10.1748031496063)"
06-01-2023 13:39:28.391289,"(2.6, 3.3, 3.184518828451883)","(2.05, 2.58, 2.578235294117647)","(10.0, 11.0, 10.844594594594595)","(31.0, 42.0, 43.02040816326531)","(9.0, 13.5, 13.327380952380953)","(8.5, 10.5, 10.17734375)"
06-01-2023 13:39:29.351503,"(2.6, 3.2, 3.1824324324324325)","(2.05, 2.56, 2.5579908675799086)","(10.0, 11.0, 10.89873417721519)","(31.0, 44.0, 42.95652173913044)","(9.0, 13.5, 13.327380952380953)","(8.5, 10.5, 10.17734375)"
06-01-2023 13:39:30.302878,"(2.6, 3.2, 3.1828358208955225)","(2.05, 2.56, 2.5546363636363636)","(10.0, 11.0, 10.848837209302326)","(31.0, 42.0, 41.78947368421053)","(9.0, 14.5, 13.852941176470589)","(8.5, 10.5, 10.164227642276423)"
06-01-2023 13:39:31.264229,"(2.6, 3.2, 3.181)","(2.05, 2.56, 2.5546363636363636)","(10.0, 11.0, 10.833333333333334)","(31.0, 44.0, 42.97872340425532)","(9.0, 14.0, 13.814814814814815)","(8.5, 10.5, 10.172222222222222)"
06-01-2023 13:39:32.234851,"(2.7, 3.2, 3.181)","(2.05, 2.56, 2.557863247863248)","(10.0, 11.0, 10.837078651685394)","(31.0, 44.0, 42.97872340425532)","(9.0, 14.0, 13.0)","(8.5, 10.5, 10.076923076923077)"
06-01-2023 13:39:33.155453,"(2.7, 3.2, 3.1866197183098595)","(2.05, 2.58, 2.567918367346939)","(10.0, 11.0, 10.742857142857144)","(31.0, 44.0, 42.7027027027027)","(9.0, 13.0, 12.821428571428571)","(8.5, 10.5, 10.076923076923077)"
06-01-2023 13:39:34.098366,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:35.104448,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:36.077712,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:36.896959,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:37.907345,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:38.871646,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:39.777652,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:40.687786,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:41.603808,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:42.557387,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:43.414674,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:44.352125,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:45.324978,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
06-01-2023 13:39:46.342316,"(2.7, 99998, 9998.5)","(2.05, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
