,Dallas Gold,Herzen,Poseidon Wrath,Whitaker,Hardcore Folklore,Uncle Frank,Dried Pepper,Stans Miracle Man,Unified Assets
16-12-2022 10:47:29.069554,"(26.0, 70.0, 67.33333333333333)","(10.0, 15.5, 15.214285714285714)","(26.0, 46.0, 42.4)","(13.0, 17.0, 15.625)","(5.5, 7.0, 7.0)","(3.2, 3.65, 3.5681818181818183)","(2.9, 3.4, 3.2670454545454546)","(8.0, 10.5, 10.266666666666667)","(41.0, 120.0, 93.33333333333333)"
16-12-2022 10:47:30.359635,"(26.0, 70.0, 67.33333333333333)","(10.0, 15.5, 15.333333333333334)","(26.0, 44.0, 42.54545454545455)","(13.0, 17.5, 15.666666666666666)","(5.5, 7.4, 7.0875)","(3.2, 3.65, 3.5703125)","(2.9, 3.4, 3.27)","(8.0, 10.5, 10.266666666666667)","(41.0, 130.0, 93.33333333333333)"
16-12-2022 10:47:31.603315,"(26.0, 70.0, 67.33333333333333)","(10.0, 15.5, 15.75)","(26.0, 44.0, 42.54545454545455)","(13.0, 17.5, 15.666666666666666)","(5.5, 7.4, 6.955555555555556)","(3.2, 3.65, 3.5703125)","(2.9, 3.35, 3.27)","(8.0, 10.5, 10.266666666666667)","(41.0, 130.0, 93.33333333333333)"
16-12-2022 10:47:32.867773,"(26.0, 65.0, 62.0)","(10.0, 16.0, 15.75)","(26.0, 44.0, 42.54545454545455)","(13.0, 17.5, 15.5)","(5.5, 7.4, 7.189473684210527)","(3.2, 3.65, 3.5879310344827586)","(2.9, 3.35, 3.298275862068966)","(8.0, 10.5, 10.266666666666667)","(41.0, 130.0, 93.33333333333333)"
16-12-2022 10:47:34.081645,"(26.0, 65.0, 62.0)","(10.0, 16.0, 15.823529411764707)","(26.0, 44.0, 42.54545454545455)","(13.0, 17.5, 15.961538461538462)","(5.5, 7.4, 6.9714285714285715)","(3.2, 3.65, 3.6342105263157896)","(2.9, 3.35, 3.2266666666666666)","(8.0, 10.5, 10.266666666666667)","(41.0, 130.0, 114.44444444444444)"
16-12-2022 10:47:35.368882,"(26.0, 60.0, 50.0)","(10.0, 16.0, 15.823529411764707)","(26.0, 44.0, 42.285714285714285)","(13.0, 17.5, 16.0)","(5.5, 7.4, 6.834782608695652)","(3.2, 3.65, 3.6647058823529415)","(2.9, 3.3, 3.2410714285714284)","(8.0, 10.5, 10.266666666666667)","(41.0, 120.0, 105.0)"
16-12-2022 10:47:36.704795,"(26.0, 60.0, 50.0)","(10.0, 16.0, 15.823529411764707)","(26.0, 44.0, 42.285714285714285)","(13.0, 17.5, 16.6)","(5.5, 7.2, 6.818181818181818)","(3.2, 3.7, 3.6647058823529415)","(2.9, 3.3, 3.2410714285714284)","(8.0, 10.5, 10.266666666666667)","(41.0, 120.0, 96.0)"
16-12-2022 10:47:37.976854,"(26.0, 60.0, 51.0)","(10.0, 16.0, 15.842105263157894)","(26.0, 44.0, 42.5)","(13.0, 17.5, 16.6)","(5.5, 7.2, 6.788235294117647)","(3.2, 3.7, 3.6647058823529415)","(2.9, 3.3, 3.25875)","(8.0, 10.5, 10.325)","(41.0, 120.0, 95.0)"
16-12-2022 10:47:39.646077,"(26.0, 75.0, 64.0)","(10.0, 16.0, 15.842105263157894)","(26.0, 44.0, 42.5)","(13.0, 17.5, 16.6)","(5.5, 7.0, 6.788235294117647)","(3.2, 3.7, 3.6647058823529415)","(2.9, 3.3, 3.27)","(8.0, 10.5, 10.325)","(41.0, 110.0, 92.0)"
16-12-2022 10:47:41.017537,"(26.0, 75.0, 64.0)","(10.0, 16.0, 15.842105263157894)","(26.0, 44.0, 42.5)","(13.0, 17.5, 16.6)","(5.5, 7.0, 6.788235294117647)","(3.2, 3.7, 3.6647058823529415)","(2.9, 3.3, 3.27)","(8.0, 10.5, 10.325)","(41.0, 110.0, 92.0)"
16-12-2022 10:47:42.161891,"(26.0, 75.0, 64.0)","(10.0, 16.0, 15.88888888888889)","(26.0, 44.0, 42.5)","(13.0, 17.5, 16.6)","(5.5, 7.0, 6.788235294117647)","(3.2, 3.7, 3.673913043478261)","(2.9, 3.3, 3.235294117647059)","(8.0, 10.5, 10.325)","(41.0, 110.0, 92.0)"
16-12-2022 10:47:43.568882,"(26.0, 70.0, 62.0)","(10.0, 16.0, 15.894736842105264)","(26.0, 42.0, 40.75)","(13.0, 17.5, 16.954545454545453)","(5.5, 7.0, 6.788235294117647)","(3.2, 3.7, 3.6950000000000003)","(2.9, 3.3, 3.235294117647059)","(8.0, 10.5, 10.325)","(41.0, 100.0, 92.5)"
16-12-2022 10:47:44.912483,"(26.0, 70.0, 62.0)","(10.0, 16.0, 15.894736842105264)","(26.0, 42.0, 39.8)","(13.0, 17.5, 16.75)","(5.5, 7.0, 6.788235294117647)","(3.2, 3.7, 3.6950000000000003)","(2.9, 3.3, 3.235294117647059)","(8.0, 10.5, 10.325)","(41.0, 100.0, 92.5)"
16-12-2022 10:47:46.306127,"(26.0, 70.0, 62.0)","(10.0, 16.0, 15.894736842105264)","(26.0, 40.0, 41.7)","(13.0, 17.5, 16.9375)","(5.5, 7.0, 6.843478260869565)","(3.2, 3.7, 3.696774193548387)","(2.9, 3.3, 3.235294117647059)","(8.0, 10.5, 10.325)","(41.0, 100.0, 90.0)"
16-12-2022 10:47:47.656147,"(26.0, 65.0, 53.5)","(10.0, 16.0, 15.894736842105264)","(26.0, 42.0, 42.333333333333336)","(13.0, 17.5, 16.9375)","(5.5, 7.0, 6.843478260869565)","(3.2, 3.7, 3.696774193548387)","(2.9, 3.3, 3.235294117647059)","(8.0, 10.5, 10.325)","(41.0, 95.0, 90.0)"
16-12-2022 10:47:49.120263,"(26.0, 65.0, 54.77777777777778)","(10.0, 16.0, 15.857142857142858)","(26.0, 44.0, 37.4375)","(13.0, 17.5, 16.9375)","(5.5, 7.0, 6.843478260869565)","(3.2, 3.7, 3.697058823529412)","(2.9, 3.3, 3.235294117647059)","(8.0, 10.5, 10.325)","(41.0, 95.0, 86.66666666666667)"
16-12-2022 10:47:50.668216,"(26.0, 65.0, 44.166666666666664)","(10.0, 16.0, 15.857142857142858)","(26.0, 38.0, 37.41935483870968)","(13.0, 17.5, 16.9375)","(5.5, 7.0, 6.843478260869565)","(3.2, 3.7, 3.697058823529412)","(2.9, 3.3, 3.235294117647059)","(8.0, 10.5, 10.25)","(41.0, 95.0, 81.66666666666667)"
16-12-2022 10:47:52.001483,"(26.0, 65.0, 52.083333333333336)","(10.0, 16.0, 15.857142857142858)","(26.0, 38.0, 37.41935483870968)","(13.0, 17.5, 16.9375)","(5.5, 7.0, 6.843478260869565)","(3.2, 3.7, 3.697058823529412)","(2.9, 3.3, 3.235294117647059)","(8.0, 10.5, 10.25)","(41.0, 85.0, 81.66666666666667)"
16-12-2022 10:47:53.584679,"(26.0, 65.0, 56.75)","(10.0, 16.0, 15.823529411764707)","(26.0, 38.0, 37.25714285714286)","(13.0, 17.5, 16.833333333333332)","(5.5, 7.0, 6.969230769230769)","(3.2, 3.7, 3.664285714285714)","(2.9, 3.3, 3.2315789473684213)","(8.0, 10.5, 10.222222222222221)","(41.0, 85.0, 78.88888888888889)"
16-12-2022 10:47:55.268126,"(26.0, 65.0, 40.833333333333336)","(10.0, 16.0, 15.823529411764707)","(26.0, 38.0, 36.8)","(13.0, 17.5, 16.833333333333332)","(5.5, 7.2, 6.914285714285715)","(3.2, 3.75, 3.7071428571428573)","(2.9, 3.3, 3.2315789473684213)","(8.0, 10.5, 10.294117647058824)","(41.0, 120.0, 107.14285714285714)"
16-12-2022 10:47:56.835764,"(26.0, 65.0, 40.833333333333336)","(10.0, 16.0, 15.823529411764707)","(26.0, 38.0, 38.666666666666664)","(13.0, 17.5, 16.954545454545453)","(5.5, 7.2, 6.88)","(3.2, 3.75, 3.6863636363636365)","(2.9, 3.3, 3.24)","(8.0, 10.5, 10.294117647058824)","(41.0, 120.0, 107.72727272727272)"
16-12-2022 10:47:58.608972,"(26.0, 65.0, 51.81818181818181)","(10.0, 16.0, 15.823529411764707)","(26.0, 42.0, 41.09090909090909)","(13.0, 17.5, 16.954545454545453)","(5.5, 7.2, 6.88)","(3.2, 3.75, 3.6863636363636365)","(2.9, 3.3, 3.242857142857143)","(8.0, 10.5, 10.294117647058824)","(41.0, 120.0, 107.72727272727272)"
16-12-2022 10:48:00.346030,"(26.0, 65.0, 48.42857142857143)","(10.0, 16.0, 15.823529411764707)","(26.0, 42.0, 40.333333333333336)","(13.0, 17.5, 16.954545454545453)","(5.5, 7.2, 7.0)","(3.2, 3.75, 3.6863636363636365)","(2.9, 3.3, 3.242857142857143)","(8.0, 10.5, 10.294117647058824)","(41.0, 120.0, 103.0)"
16-12-2022 10:48:01.776167,"(26.0, 65.0, 48.42857142857143)","(10.0, 16.0, 15.823529411764707)","(26.0, 42.0, 40.333333333333336)","(13.0, 17.5, 16.954545454545453)","(5.5, 7.2, 7.0)","(3.2, 3.75, 3.6863636363636365)","(2.9, 3.3, 3.242857142857143)","(8.0, 10.5, 10.294117647058824)","(41.0, 110.0, 103.0)"
16-12-2022 10:48:03.264639,"(26.0, 60.0, 56.57142857142857)","(10.0, 16.0, 15.75)","(26.0, 42.0, 37.714285714285715)","(13.0, 17.5, 17.428571428571427)","(5.5, 7.2, 6.914285714285715)","(3.2, 3.75, 3.699090909090909)","(2.9, 3.3, 3.2346774193548384)","(8.0, 10.5, 10.222222222222221)","(41.0, 110.0, 92.5)"
16-12-2022 10:48:04.749343,"(26.0, 60.0, 57.0)","(10.0, 16.0, 15.75)","(26.0, 40.0, 39.05882352941177)","(13.0, 18.0, 17.5)","(5.5, 7.2, 6.914285714285715)","(3.2, 3.75, 3.6766666666666667)","(2.9, 3.3, 3.2272727272727275)","(8.0, 10.5, 10.294117647058824)","(41.0, 110.0, 101.25)"
16-12-2022 10:48:06.172890,"(26.0, 60.0, 58.400000000000006)","(10.0, 16.0, 15.75)","(26.0, 40.0, 39.05882352941177)","(13.0, 18.0, 17.5)","(5.5, 7.2, 6.914285714285715)","(3.2, 3.7, 3.69)","(2.9, 3.3, 3.2466666666666666)","(8.0, 10.5, 10.294117647058824)","(41.0, 110.0, 95.45454545454545)"
16-12-2022 10:48:07.585530,"(26.0, 60.0, 58.5)","(10.0, 16.0, 15.75)","(26.0, 40.0, 39.5)","(13.0, 18.0, 17.2)","(5.5, 7.2, 6.914285714285715)","(3.2, 3.75, 3.672222222222222)","(2.9, 3.3, 3.2466666666666666)","(8.0, 10.5, 10.294117647058824)","(41.0, 100.0, 95.45454545454545)"
16-12-2022 10:48:09.085084,"(26.0, 60.0, 57.25)","(10.0, 16.0, 15.75)","(21.0, 40.0, 39.5)","(13.0, 18.0, 17.2)","(5.5, 7.2, 6.914285714285715)","(3.2, 3.75, 3.672222222222222)","(2.9, 3.3, 3.2272727272727275)","(8.0, 10.5, 10.294117647058824)","(41.0, 100.0, 95.45454545454545)"
16-12-2022 10:48:10.577174,"(26.0, 60.0, 50.0)","(10.0, 16.0, 15.75)","(21.0, 40.0, 39.5)","(13.0, 18.0, 17.2)","(5.5, 7.2, 6.914285714285715)","(3.2, 3.75, 3.672222222222222)","(2.9, 3.3, 3.2272727272727275)","(8.0, 10.5, 10.266666666666667)","(41.0, 100.0, 95.45454545454545)"
16-12-2022 10:48:11.833741,"(26.0, 60.0, 50.0)","(10.0, 16.0, 15.75)","(21.0, 40.0, 39.5)","(13.0, 18.0, 17.2)","(5.5, 7.2, 6.914285714285715)","(3.2, 3.75, 3.672222222222222)","(2.9, 3.3, 3.2272727272727275)","(8.0, 10.5, 10.266666666666667)","(41.0, 100.0, 95.45454545454545)"
16-12-2022 10:48:13.175451,"(26.0, 60.0, 50.0)","(10.0, 16.0, 15.75)","(21.0, 42.0, 41.67741935483871)","(13.0, 18.0, 17.2)","(5.5, 7.2, 7.026086956521739)","(3.2, 3.75, 3.6904255319148938)","(2.9, 3.3, 3.2272727272727275)","(8.0, 10.5, 10.266666666666667)","(41.0, 100.0, 92.22222222222223)"
16-12-2022 10:48:14.452817,"(26.0, 60.0, 53.333333333333336)","(10.0, 16.0, 15.666666666666666)","(21.0, 42.0, 41.09090909090909)","(13.0, 18.0, 17.2)","(5.5, 7.2, 7.057142857142857)","(3.2, 3.75, 3.6904255319148938)","(2.9, 3.3, 3.2181818181818183)","(8.0, 10.5, 10.230769230769232)","(41.0, 100.0, 95.45454545454545)"
16-12-2022 10:48:15.730047,"(26.0, 60.0, 53.333333333333336)","(10.0, 16.0, 15.8)","(21.0, 42.0, 41.6)","(13.0, 18.0, 17.5)","(5.5, 7.2, 7.057142857142857)","(3.2, 3.7, 3.6821428571428574)","(2.9, 3.3, 3.2)","(8.0, 10.5, 10.230769230769232)","(41.0, 100.0, 95.45454545454545)"
16-12-2022 10:48:16.870587,"(26.0, 60.0, 54.0)","(10.0, 16.0, 15.8)","(21.0, 42.0, 39.333333333333336)","(13.0, 18.0, 16.928571428571427)","(5.5, 7.2, 7.057142857142857)","(3.2, 3.7, 3.680769230769231)","(2.9, 3.3, 3.1826086956521737)","(8.0, 10.5, 10.230769230769232)","(41.0, 100.0, 95.45454545454545)"
16-12-2022 10:48:18.209205,"(26.0, 60.0, 54.0)","(10.0, 16.0, 15.8)","(21.0, 42.0, 39.333333333333336)","(13.0, 18.0, 16.928571428571427)","(5.5, 7.2, 7.057142857142857)","(3.2, 3.7, 3.680769230769231)","(2.9, 3.3, 3.153731343283582)","(8.0, 10.5, 10.230769230769232)","(41.0, 100.0, 95.45454545454545)"
16-12-2022 10:48:19.594933,"(26.0, 60.0, 54.666666666666664)","(10.0, 16.0, 15.8)","(21.0, 42.0, 39.333333333333336)","(13.0, 18.0, 17.375)","(5.5, 7.2, 7.091891891891892)","(3.2, 3.7, 3.642857142857143)","(2.9, 3.3, 3.1275362318840583)","(8.0, 10.5, 10.230769230769232)","(41.0, 100.0, 95.45454545454545)"
16-12-2022 10:48:20.780979,"(26.0, 65.0, 59.64285714285714)","(10.0, 16.0, 15.8)","(21.0, 42.0, 39.333333333333336)","(13.0, 18.0, 17.375)","(5.5, 7.2, 7.127272727272727)","(3.2, 3.7, 3.642857142857143)","(2.8, 3.2, 3.1107142857142858)","(8.0, 10.5, 10.230769230769232)","(41.0, 100.0, 95.45454545454545)"
16-12-2022 10:48:22.100605,"(26.0, 65.0, 58.333333333333336)","(10.0, 16.0, 15.842105263157894)","(21.0, 42.0, 39.333333333333336)","(13.0, 18.0, 17.142857142857142)","(5.5, 7.2, 7.138461538461539)","(3.2, 3.65, 3.561320754716981)","(2.8, 3.2, 3.1157894736842104)","(8.0, 10.5, 10.230769230769232)","(41.0, 100.0, 95.45454545454545)"
16-12-2022 10:48:23.412334,"(26.0, 65.0, 58.333333333333336)","(10.0, 16.0, 15.842105263157894)","(21.0, 42.0, 41.0)","(13.0, 18.0, 17.181818181818183)","(5.5, 7.2, 7.138461538461539)","(3.2, 3.65, 3.5647540983606554)","(2.8, 3.2, 3.1136363636363638)","(8.0, 10.5, 10.230769230769232)","(41.0, 100.0, 96.875)"
16-12-2022 10:48:25.052859,"(26.0, 65.0, 61.42857142857143)","(10.0, 16.0, 15.785714285714286)","(21.0, 42.0, 41.0)","(13.0, 18.0, 17.181818181818183)","(5.5, 7.2, 7.131034482758621)","(3.2, 3.65, 3.5805555555555553)","(2.8, 3.2, 3.1095238095238096)","(8.0, 10.5, 10.285714285714286)","(41.0, 100.0, 97.91666666666667)"
16-12-2022 10:48:26.432582,"(26.0, 65.0, 62.22222222222222)","(10.0, 16.0, 15.785714285714286)","(21.0, 42.0, 41.111111111111114)","(13.0, 18.0, 17.307692307692307)","(5.5, 7.2, 7.131034482758621)","(3.2, 3.65, 3.5805555555555553)","(2.8, 3.2, 3.1095238095238096)","(8.0, 11.0, 10.285714285714286)","(41.0, 100.0, 97.91666666666667)"
16-12-2022 10:48:27.883001,"(26.0, 65.0, 47.75)","(10.0, 16.0, 15.785714285714286)","(21.0, 42.0, 44.285714285714285)","(13.0, 18.0, 17.307692307692307)","(5.5, 7.2, 7.046153846153846)","(3.2, 3.65, 3.5805555555555553)","(2.8, 3.2, 3.1095238095238096)","(8.0, 11.0, 10.285714285714286)","(41.0, 100.0, 96.15384615384616)"
16-12-2022 10:48:29.418767,"(26.0, 65.0, 47.75)","(10.0, 16.0, 15.785714285714286)","(21.0, 50.0, 44.285714285714285)","(13.0, 18.0, 17.307692307692307)","(5.5, 7.2, 7.015384615384615)","(3.2, 3.65, 3.5805555555555553)","(2.8, 3.2, 3.1095238095238096)","(8.0, 11.0, 10.285714285714286)","(41.0, 100.0, 96.15384615384616)"
16-12-2022 10:48:30.905551,"(26.0, 60.0, 48.0)","(11.0, 16.0, 15.869565217391305)","(21.0, 50.0, 43.69230769230769)","(13.0, 18.0, 17.307692307692307)","(5.5, 7.2, 7.015384615384615)","(3.2, 3.65, 3.5805555555555553)","(2.8, 3.2, 3.1095238095238096)","(8.0, 11.0, 10.285714285714286)","(41.0, 100.0, 96.15384615384616)"
16-12-2022 10:48:32.314293,"(26.0, 60.0, 48.0)","(11.0, 16.0, 15.869565217391305)","(21.0, 55.0, 43.69230769230769)","(13.0, 18.0, 17.307692307692307)","(5.5, 7.2, 7.015384615384615)","(3.2, 3.65, 3.5805555555555553)","(2.8, 3.2, 3.1095238095238096)","(8.0, 11.0, 10.285714285714286)","(41.0, 100.0, 96.15384615384616)"
16-12-2022 10:48:33.744202,"(26.0, 60.0, 51.0)","(11.0, 16.0, 15.857142857142858)","(21.0, 55.0, 43.0)","(13.0, 18.0, 17.307692307692307)","(5.5, 7.2, 7.015384615384615)","(3.2, 3.65, 3.5805555555555553)","(2.8, 3.2, 3.1095238095238096)","(8.0, 11.0, 10.285714285714286)","(41.0, 100.0, 96.15384615384616)"
16-12-2022 10:48:35.337428,"(26.0, 60.0, 56.0)","(11.0, 16.0, 15.857142857142858)","(21.0, 55.0, 48.53846153846154)","(13.0, 18.0, 17.307692307692307)","(5.5, 7.2, 7.015384615384615)","(3.2, 3.65, 3.5956521739130434)","(2.8, 3.2, 3.1095238095238096)","(8.0, 11.0, 10.642857142857142)","(41.0, 100.0, 92.14285714285714)"
16-12-2022 10:48:36.807229,"(26.0, 60.0, 56.0)","(11.0, 16.0, 15.857142857142858)","(21.0, 55.0, 48.0)","(13.0, 18.0, 17.8125)","(5.5, 7.2, 7.1)","(3.2, 3.6, 3.5956521739130434)","(2.7, 3.2, 3.1095238095238096)","(8.0, 11.0, 10.642857142857142)","(41.0, 95.0, 92.14285714285714)"
16-12-2022 10:48:38.305617,"(26.0, 55.0, 59.58823529411765)","(11.0, 16.0, 15.75)","(21.0, 55.0, 42.333333333333336)","(13.0, 18.0, 17.484848484848484)","(5.5, 7.2, 7.1)","(3.2, 3.65, 3.571875)","(2.7, 3.2, 3.109433962264151)","(8.0, 11.0, 10.642857142857142)","(41.0, 95.0, 93.75)"
16-12-2022 10:48:39.752070,"(26.0, 65.0, 59.58823529411765)","(11.0, 16.0, 15.75)","(21.0, 55.0, 42.333333333333336)","(13.0, 19.0, 17.484848484848484)","(5.5, 7.2, 7.1)","(3.2, 3.65, 3.571875)","(2.7, 3.2, 3.109433962264151)","(8.0, 11.0, 10.285714285714286)","(41.0, 100.0, 93.75)"
16-12-2022 10:48:41.099333,"(26.0, 65.0, 61.86363636363636)","(11.0, 16.0, 15.75)","(21.0, 55.0, 42.333333333333336)","(13.0, 19.0, 17.484848484848484)","(5.5, 7.2, 7.12)","(3.2, 3.65, 3.571875)","(2.7, 3.2, 3.109433962264151)","(8.0, 11.0, 10.285714285714286)","(41.0, 100.0, 93.75)"
16-12-2022 10:48:42.665069,"(26.0, 65.0, 57.125)","(11.0, 16.0, 15.75)","(21.0, 55.0, 46.55555555555556)","(13.0, 19.0, 17.51851851851852)","(5.5, 7.2, 7.12)","(3.2, 3.65, 3.601923076923077)","(2.7, 3.2, 3.107042253521127)","(8.0, 11.0, 10.285714285714286)","(41.0, 100.0, 93.75)"
16-12-2022 10:48:44.158106,"(26.0, 60.0, 55.42857142857143)","(11.0, 16.0, 15.75)","(21.0, 55.0, 45.5)","(13.0, 19.0, 17.823529411764707)","(5.5, 7.2, 7.12)","(3.2, 3.65, 3.601923076923077)","(2.7, 3.2, 3.1064102564102565)","(8.0, 11.0, 10.285714285714286)","(41.0, 100.0, 92.14285714285714)"
16-12-2022 10:48:45.648622,"(26.0, 60.0, 50.666666666666664)","(11.0, 16.0, 15.75)","(21.0, 55.0, 48.46153846153846)","(13.0, 19.0, 17.666666666666668)","(5.5, 7.2, 7.12)","(3.2, 3.65, 3.601923076923077)","(2.7, 3.2, 3.191304347826087)","(8.0, 11.0, 10.285714285714286)","(41.0, 95.0, 92.14285714285714)"
16-12-2022 10:48:47.359842,"(26.0, 60.0, 50.666666666666664)","(11.0, 16.0, 15.8)","(21.0, 55.0, 48.46153846153846)","(13.0, 19.0, 17.666666666666668)","(5.5, 7.2, 7.12)","(3.2, 3.65, 3.601923076923077)","(2.7, 3.25, 3.22890625)","(8.0, 11.0, 10.285714285714286)","(41.0, 95.0, 85.0)"
16-12-2022 10:48:48.989796,"(26.0, 60.0, 50.666666666666664)","(11.0, 16.0, 15.666666666666666)","(21.0, 55.0, 48.46153846153846)","(13.0, 19.0, 17.666666666666668)","(5.5, 7.2, 7.12)","(3.2, 3.65, 3.601923076923077)","(2.7, 3.25, 3.2315068493150685)","(8.0, 11.0, 10.285714285714286)","(41.0, 95.0, 85.0)"
16-12-2022 10:48:50.549267,"(26.0, 60.0, 49.0)","(11.0, 16.0, 15.666666666666666)","(21.0, 55.0, 48.46153846153846)","(13.0, 19.0, 17.666666666666668)","(5.5, 7.2, 7.12)","(3.2, 3.65, 3.601923076923077)","(2.7, 3.25, 3.2)","(8.0, 11.0, 10.285714285714286)","(41.0, 95.0, 91.66666666666667)"
16-12-2022 10:48:52.346840,"(26.0, 55.0, 49.0)","(11.0, 16.0, 15.666666666666666)","(21.0, 55.0, 48.46153846153846)","(13.0, 19.0, 17.823529411764707)","(5.5, 7.2, 7.12)","(3.2, 3.65, 3.6050724637681157)","(2.7, 3.25, 3.2)","(8.0, 11.0, 10.285714285714286)","(41.0, 95.0, 91.66666666666667)"
16-12-2022 10:48:53.852355,"(26.0, 55.0, 50.5)","(11.0, 16.0, 15.473684210526315)","(21.0, 55.0, 51.73076923076923)","(13.0, 19.0, 17.823529411764707)","(5.5, 7.2, 7.133333333333334)","(3.2, 3.65, 3.7318181818181815)","(2.7, 3.25, 3.168181818181818)","(8.0, 11.0, 10.313333333333334)","(41.0, 95.0, 93.125)"
16-12-2022 10:48:55.237971,"(26.0, 55.0, 50.5)","(11.0, 16.0, 15.473684210526315)","(21.0, 55.0, 51.73076923076923)","(13.0, 19.0, 17.823529411764707)","(5.5, 7.2, 7.133333333333334)","(3.2, 3.8, 3.7874999999999996)","(2.7, 3.25, 3.168181818181818)","(8.0, 10.5, 10.313333333333334)","(41.0, 95.0, 93.125)"
16-12-2022 10:48:56.669674,"(26.0, 55.0, 48.0)","(11.0, 16.0, 14.75)","(21.0, 55.0, 51.73076923076923)","(13.0, 19.0, 17.823529411764707)","(5.5, 7.2, 7.094736842105263)","(3.2, 3.8, 3.838888888888889)","(2.7, 3.25, 3.1599999999999997)","(8.0, 10.5, 9.940000000000001)","(41.0, 95.0, 93.125)"
16-12-2022 10:48:57.956851,"(26.0, 50.0, 48.0)","(11.0, 16.0, 15.166666666666666)","(21.0, 55.0, 42.5)","(13.0, 19.0, 17.823529411764707)","(5.5, 7.2, 7.094736842105263)","(3.2, 3.85, 3.838888888888889)","(2.7, 3.3, 3.233783783783784)","(8.0, 10.5, 9.9)","(41.0, 95.0, 93.125)"
16-12-2022 10:48:59.204820,"(26.0, 50.0, 48.0)","(11.0, 16.0, 15.166666666666666)","(21.0, 55.0, 42.5)","(13.0, 19.0, 17.823529411764707)","(5.5, 7.2, 7.094736842105263)","(3.2, 3.85, 3.8125)","(2.7, 3.25, 3.2)","(8.0, 10.5, 10.00909090909091)","(41.0, 95.0, 93.125)"
16-12-2022 10:49:00.413382,"(26.0, 50.0, 48.0)","(11.0, 16.0, 15.166666666666666)","(21.0, 55.0, 44.166666666666664)","(13.0, 19.0, 18.346153846153847)","(5.5, 7.2, 7.094736842105263)","(3.2, 3.85, 3.8363636363636364)","(2.7, 3.25, 3.238888888888889)","(8.0, 10.5, 10.00909090909091)","(41.0, 95.0, 91.42857142857143)"
16-12-2022 10:49:01.657310,"(26.0, 50.0, 48.0)","(11.0, 16.0, 14.928571428571429)","(21.0, 55.0, 44.166666666666664)","(13.0, 19.5, 18.458333333333332)","(5.5, 7.2, 7.088888888888889)","(3.2, 3.85, 3.716666666666667)","(2.7, 3.25, 3.238888888888889)","(8.0, 10.5, 9.907692307692308)","(41.0, 95.0, 91.42857142857143)"
16-12-2022 10:49:02.903303,"(26.0, 50.0, 48.0)","(11.0, 16.0, 14.928571428571429)","(26.0, 55.0, 44.166666666666664)","(13.0, 19.5, 18.458333333333332)","(6.0, 7.2, 7.088888888888889)","(3.2, 3.8, 3.716666666666667)","(2.7, 3.25, 3.238888888888889)","(8.0, 10.0, 9.907692307692308)","(41.0, 95.0, 91.42857142857143)"
16-12-2022 10:49:04.231348,"(26.0, 65.0, 53.6)","(11.0, 16.0, 14.928571428571429)","(26.0, 55.0, 44.166666666666664)","(13.0, 19.5, 18.666666666666668)","(6.0, 7.2, 7.088888888888889)","(3.2, 3.8, 3.75)","(2.7, 3.25, 3.2291666666666665)","(8.0, 10.0, 9.907692307692308)","(41.0, 95.0, 93.21428571428572)"
16-12-2022 10:49:05.457537,"(26.0, 65.0, 55.5)","(11.0, 16.0, 14.928571428571429)","(26.0, 55.0, 44.166666666666664)","(13.0, 19.5, 18.666666666666668)","(6.0, 7.2, 7.088888888888889)","(3.2, 3.8, 3.75)","(2.7, 3.25, 3.2291666666666665)","(8.0, 10.0, 9.907692307692308)","(41.0, 95.0, 93.21428571428572)"
16-12-2022 10:49:06.627519,"(26.0, 65.0, 55.5)","(11.0, 16.0, 14.928571428571429)","(26.0, 55.0, 44.166666666666664)","(13.0, 19.5, 18.666666666666668)","(6.0, 7.2, 7.088888888888889)","(3.2, 3.8, 3.75)","(2.7, 3.25, 3.2291666666666665)","(8.0, 10.0, 9.907692307692308)","(41.0, 95.0, 93.21428571428572)"
16-12-2022 10:49:07.749198,"(26.0, 65.0, 55.5)","(11.0, 16.0, 14.928571428571429)","(26.0, 55.0, 44.166666666666664)","(13.0, 19.5, 18.458333333333332)","(6.0, 7.2, 7.136)","(3.2, 3.8, 3.75)","(2.7, 3.25, 3.2291666666666665)","(8.0, 10.0, 9.907692307692308)","(41.0, 95.0, 93.21428571428572)"
16-12-2022 10:49:08.882908,"(26.0, 65.0, 55.5)","(11.0, 16.0, 14.928571428571429)","(26.0, 55.0, 44.166666666666664)","(13.0, 19.5, 18.458333333333332)","(6.0, 7.2, 7.136)","(3.2, 3.8, 3.75)","(2.7, 3.25, 3.2291666666666665)","(8.0, 10.0, 9.907692307692308)","(41.0, 95.0, 93.21428571428572)"
16-12-2022 10:49:09.988748,"(26.0, 65.0, 55.5)","(11.0, 16.0, 14.928571428571429)","(26.0, 55.0, 44.166666666666664)","(13.0, 19.0, 18.166666666666668)","(6.0, 7.2, 7.0)","(3.2, 3.8, 3.75)","(2.7, 3.25, 3.2222222222222223)","(8.0, 10.0, 9.907692307692308)","(41.0, 95.0, 93.21428571428572)"
