,Zipping Newman,Contralto,Beware Bob,Lady Wendy Hook,Hard On Me,Berdeen
12-01-2023 17:21:00.156546,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 12.2)"
12-01-2023 17:21:01.156078,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:21:02.104564,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:21:03.054760,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:21:03.980738,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.2)"
12-01-2023 17:21:04.951492,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 10.42)"
12-01-2023 17:21:05.940314,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.046153846153846)"
12-01-2023 17:21:06.880375,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.975)"
12-01-2023 17:21:07.844272,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.975)"
12-01-2023 17:21:08.761303,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.975)"
12-01-2023 17:21:09.703054,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.975)"
12-01-2023 17:21:10.759138,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 12.975)"
12-01-2023 17:21:11.772261,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 13.32)"
12-01-2023 17:21:12.657892,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 13.32)"
12-01-2023 17:21:13.556632,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 6.477777777777778)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:14.501941,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.92)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:15.425745,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.92)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:16.453237,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.92)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:17.492592,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.92)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:18.453504,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.92)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:19.401605,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.92)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:20.396691,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.92)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:21.313576,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.92)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:22.249522,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.92)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:23.188019,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.92)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:24.053761,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.92)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:24.999322,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.92)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:26.050587,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:26.992410,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.45)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:27.937348,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:28.883397,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:29.755734,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:30.712906,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:31.767097,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:32.788800,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:33.792265,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:34.656563,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:35.591266,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:36.513014,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:37.487887,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:38.408024,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:39.363025,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:40.317723,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:41.281602,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:42.258940,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:43.126871,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.6)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:44.010299,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:44.917617,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:45.781399,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:46.832259,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:47.894149,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:48.860178,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:49.876404,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:50.805353,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:51.671443,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:52.677339,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:53.717866,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:54.665121,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:55.608734,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:56.525959,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:57.509435,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:58.459109,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:21:59.482105,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:00.584940,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:01.525326,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:02.447289,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:03.366672,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:04.268623,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:05.322941,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:06.313327,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:07.299999,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:08.230696,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:09.110864,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:10.029135,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:11.002511,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:11.992873,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.4)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:12.983457,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 13.36)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:13.989880,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:15.045109,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:15.995962,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:16.869555,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:17.821131,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:18.712680,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:19.617580,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:20.590679,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:21.569002,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:22.504106,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:23.457339,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:24.475666,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:25.321459,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:26.197145,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:27.189769,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:28.151733,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:29.134603,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:30.103766,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:31.001005,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.125)"
12-01-2023 17:22:31.919192,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 13.32)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.299999999999999)"
12-01-2023 17:22:32.935834,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.299999999999999)"
12-01-2023 17:22:33.999820,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.299999999999999)"
12-01-2023 17:22:34.981392,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.299999999999999)"
12-01-2023 17:22:35.864282,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.299999999999999)"
12-01-2023 17:22:36.783727,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.299999999999999)"
12-01-2023 17:22:37.693750,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.299999999999999)"
12-01-2023 17:22:38.669273,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 9.866666666666667)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.299999999999999)"
12-01-2023 17:22:39.654234,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 13.666666666666666)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.228571428571428)","(3.5, 5.1, 3.6777777777777776)","(7.5, 17.0, 9.86)"
12-01-2023 17:22:40.556290,"(2.6, 3.55, 2.6221739130434782)","(11.0, 27.0, 17.833333333333332)","(4.0, 7.2, 5.65)","(8.0, 14.0, 12.228571428571428)","(3.5, 5.1, 3.6777777777777776)","(7.5, 16.5, 9.86)"
