,Mon Bel Ange,Rocknroll Da Gama,Quick Step Nz,Purple Shades,Ashlee Nitro,Illbewatching,My Ultimate Clippa,Press Statement,Bettor Getta Lover
12-01-2023 17:04:23.818341,"(17.0, 25.0, 22.625)","(4.6, 5.5, 5.343636363636364)","(2.15, 99999, 99990)","(18.0, 20.0, 19.75)","(4.0, 5.6, 5.58)","(31.0, 40.0, 37.0)","(8.5, 12.5, 11.61111111111111)","(18.0, 27.0, 23.818181818181817)","(71.0, 150.0, 137.77777777777777)"
12-01-2023 17:04:25.099255,"(17.0, 25.0, 22.652173913043477)","(4.6, 5.5, 5.343636363636364)","(2.15, 99999, 99990)","(18.0, 21.0, 19.571428571428573)","(4.0, 5.7, 5.58)","(31.0, 40.0, 36.0)","(8.5, 12.5, 11.61111111111111)","(18.0, 27.0, 24.666666666666668)","(71.0, 160.0, 120.0)"
12-01-2023 17:04:26.395517,"(17.0, 25.0, 22.681818181818183)","(4.6, 5.5, 5.377142857142857)","(2.15, 99999, 99990)","(18.0, 21.0, 19.571428571428573)","(4.0, 5.7, 5.640000000000001)","(31.0, 40.0, 36.0)","(8.5, 12.5, 11.61111111111111)","(18.0, 27.0, 24.666666666666668)","(71.0, 160.0, 120.0)"
12-01-2023 17:04:27.719115,"(17.0, 25.0, 22.681818181818183)","(4.6, 5.5, 5.334615384615384)","(2.15, 99999, 99990)","(18.0, 21.0, 19.571428571428573)","(4.0, 5.7, 5.640000000000001)","(31.0, 40.0, 36.0)","(8.5, 12.5, 11.61111111111111)","(18.0, 27.0, 25.636363636363637)","(71.0, 160.0, 120.0)"
12-01-2023 17:04:29.073813,"(16.0, 25.0, 22.681818181818183)","(4.6, 5.5, 5.334615384615384)","(2.15, 99999, 99990)","(18.0, 21.0, 19.571428571428573)","(4.0, 5.7, 5.6)","(31.0, 40.0, 35.42857142857143)","(8.5, 12.5, 13.875)","(18.0, 27.0, 20.11111111111111)","(71.0, 160.0, 120.0)"
12-01-2023 17:04:30.402890,"(16.0, 25.0, 22.681818181818183)","(4.6, 5.5, 5.334615384615384)","(2.15, 99999, 99990)","(18.0, 21.0, 19.571428571428573)","(4.0, 5.7, 5.6)","(31.0, 38.0, 36.5)","(8.5, 14.0, 13.4)","(18.0, 21.0, 21.0)","(71.0, 160.0, 120.0)"
12-01-2023 17:04:31.722574,"(16.0, 25.0, 22.681818181818183)","(4.6, 5.5, 5.35)","(2.15, 99999, 99990)","(18.0, 21.0, 19.571428571428573)","(4.0, 5.7, 5.6)","(31.0, 38.0, 36.5)","(8.5, 14.0, 13.318181818181818)","(18.0, 25.0, 20.25)","(71.0, 160.0, 120.0)"
12-01-2023 17:04:32.951337,"(16.0, 25.0, 22.681818181818183)","(4.6, 5.4, 5.35)","(2.15, 99999, 99990)","(18.0, 21.0, 19.571428571428573)","(4.0, 5.7, 5.6)","(31.0, 38.0, 36.5)","(8.5, 14.0, 13.318181818181818)","(18.0, 24.0, 21.857142857142858)","(71.0, 160.0, 120.0)"
12-01-2023 17:04:34.140625,"(16.0, 25.0, 22.9375)","(4.6, 5.3, 5.224137931034483)","(2.15, 99999, 99990)","(18.0, 21.0, 19.571428571428573)","(4.0, 5.7, 5.885714285714285)","(31.0, 38.0, 36.5)","(8.5, 14.0, 13.625)","(18.0, 24.0, 21.857142857142858)","(71.0, 160.0, 120.0)"
12-01-2023 17:04:35.422845,"(16.0, 25.0, 22.9375)","(4.6, 5.3, 5.226666666666667)","(2.15, 99999, 99990)","(18.0, 21.0, 19.571428571428573)","(4.0, 6.0, 5.885714285714285)","(31.0, 38.0, 36.5)","(9.0, 14.0, 13.625)","(17.0, 24.0, 21.0)","(71.0, 160.0, 120.0)"
12-01-2023 17:04:36.726625,"(16.0, 25.0, 22.9375)","(4.6, 5.3, 5.232)","(2.15, 99999, 99990)","(18.0, 21.0, 19.80952380952381)","(4.0, 6.0, 5.85)","(31.0, 38.0, 36.5)","(9.0, 14.0, 13.625)","(17.0, 24.0, 21.666666666666668)","(71.0, 160.0, 140.0)"
12-01-2023 17:04:38.229906,"(16.0, 25.0, 22.9375)","(4.6, 5.3, 5.377777777777778)","(2.15, 99999, 99990)","(18.0, 21.0, 19.80952380952381)","(4.0, 6.0, 5.85)","(31.0, 38.0, 41.0)","(9.0, 14.0, 13.625)","(17.0, 23.0, 20.6)","(71.0, 160.0, 130.76923076923077)"
12-01-2023 17:04:39.754879,"(16.0, 25.0, 22.9375)","(4.6, 5.4, 5.333333333333334)","(2.15, 99999, 99990)","(18.0, 21.0, 19.684210526315788)","(4.0, 6.0, 5.85)","(31.0, 42.0, 40.666666666666664)","(9.0, 14.0, 13.4)","(17.0, 23.0, 20.6)","(71.0, 150.0, 123.52941176470588)"
12-01-2023 17:04:41.296936,"(16.0, 25.0, 22.9375)","(4.4, 5.4, 5.3578947368421055)","(2.15, 99999, 99990)","(18.0, 21.0, 19.684210526315788)","(4.0, 6.0, 5.85)","(31.0, 44.0, 40.92307692307692)","(9.0, 14.0, 13.6)","(17.0, 23.0, 20.6)","(71.0, 150.0, 123.52941176470588)"
12-01-2023 17:04:42.621636,"(16.0, 25.0, 22.9375)","(4.4, 5.4, 5.315384615384616)","(2.15, 99999, 99990)","(18.0, 21.0, 19.522727272727273)","(4.0, 6.0, 5.8)","(31.0, 44.0, 40.857142857142854)","(9.0, 14.0, 13.53125)","(17.0, 23.0, 20.6)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:43.941142,"(16.0, 25.0, 22.714285714285715)","(4.4, 5.4, 5.38018018018018)","(2.15, 99999, 99990)","(18.0, 21.0, 19.522727272727273)","(4.0, 6.0, 5.8)","(31.0, 42.0, 40.857142857142854)","(9.0, 14.0, 13.53125)","(17.0, 23.0, 19.8)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:45.300206,"(16.0, 25.0, 22.714285714285715)","(4.4, 5.4, 5.3941747572815535)","(2.15, 99999, 99990)","(18.0, 21.0, 19.522727272727273)","(4.0, 6.0, 5.8)","(31.0, 42.0, 39.64705882352941)","(9.0, 14.0, 13.88888888888889)","(17.0, 23.0, 20.0)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:46.690395,"(16.0, 25.0, 23.11111111111111)","(4.4, 5.4, 5.433333333333334)","(2.15, 99999, 99990)","(18.0, 21.0, 19.522727272727273)","(4.0, 6.0, 5.8)","(31.0, 42.0, 38.0)","(9.0, 15.0, 13.9)","(17.0, 23.0, 20.0)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:48.049273,"(16.0, 24.0, 22.4)","(4.4, 5.5, 5.433333333333334)","(2.15, 99999, 99990)","(18.0, 21.0, 19.522727272727273)","(4.0, 6.0, 5.8)","(31.0, 42.0, 39.14285714285714)","(9.0, 15.0, 13.9)","(17.0, 23.0, 20.0)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:49.317865,"(16.0, 24.0, 22.22222222222222)","(4.4, 5.5, 5.433333333333334)","(2.15, 99999, 99990)","(18.0, 21.0, 19.522727272727273)","(4.0, 6.0, 5.8)","(31.0, 42.0, 39.14285714285714)","(9.0, 15.0, 13.9)","(17.0, 22.0, 20.0)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:50.618524,"(16.0, 24.0, 22.22222222222222)","(4.4, 5.5, 5.433333333333334)","(2.15, 99999, 99990)","(18.0, 21.0, 19.522727272727273)","(4.0, 6.0, 5.8)","(31.0, 42.0, 39.14285714285714)","(9.0, 15.0, 13.9)","(17.0, 22.0, 19.142857142857142)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:51.955365,"(16.0, 22.0, 21.333333333333332)","(4.4, 5.3, 5.283333333333333)","(2.15, 99999, 99990)","(18.0, 19.0, 18.766666666666666)","(4.0, 6.2, 5.7555555555555555)","(31.0, 42.0, 39.14285714285714)","(9.0, 15.0, 13.4)","(17.0, 22.0, 18.428571428571427)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:53.250394,"(16.0, 21.0, 20.7)","(4.4, 5.3, 5.28695652173913)","(2.15, 99999, 99990)","(18.0, 19.0, 18.555555555555557)","(4.0, 6.2, 6.0)","(31.0, 42.0, 39.14285714285714)","(9.0, 16.0, 14.666666666666666)","(17.0, 21.0, 19.0)","(71.0, 140.0, 132.0)"
12-01-2023 17:04:54.724274,"(16.0, 21.0, 20.1)","(4.4, 5.3, 5.286046511627907)","(2.15, 99999, 99990)","(18.0, 19.0, 18.555555555555557)","(4.0, 6.2, 6.177777777777778)","(31.0, 42.0, 38.666666666666664)","(9.0, 15.5, 15.3)","(17.0, 21.0, 19.666666666666668)","(71.0, 140.0, 132.0)"
12-01-2023 17:04:56.171358,"(16.0, 20.0, 18.071428571428573)","(4.4, 5.3, 5.190909090909091)","(2.15, 99999, 99990)","(18.0, 19.0, 18.555555555555557)","(4.0, 6.4, 6.184615384615385)","(31.0, 42.0, 38.666666666666664)","(9.0, 15.5, 14.285714285714286)","(17.0, 21.0, 19.666666666666668)","(71.0, 140.0, 132.0)"
12-01-2023 17:04:57.600780,"(16.0, 18.5, 17.5)","(4.4, 5.2, 5.273333333333333)","(2.15, 99999, 99990)","(18.0, 19.0, 18.555555555555557)","(4.0, 6.4, 6.211764705882353)","(31.0, 42.0, 38.666666666666664)","(9.0, 16.0, 14.75)","(17.0, 21.0, 19.666666666666668)","(71.0, 140.0, 132.0)"
12-01-2023 17:04:59.025867,"(16.0, 18.0, 17.5)","(4.4, 5.3, 5.273333333333333)","(2.15, 99999, 99990)","(18.0, 19.0, 18.555555555555557)","(4.0, 6.6, 6.211764705882353)","(31.0, 42.0, 38.666666666666664)","(9.0, 15.5, 14.285714285714286)","(17.0, 21.0, 19.666666666666668)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:00.564462,"(16.0, 18.0, 17.333333333333332)","(4.4, 5.3, 5.262162162162162)","(2.15, 99999, 99990)","(17.0, 19.0, 17.625)","(4.2, 6.6, 6.446511627906976)","(31.0, 42.0, 38.666666666666664)","(9.0, 16.0, 14.285714285714286)","(15.0, 21.0, 19.666666666666668)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:02.166833,"(16.0, 18.0, 17.333333333333332)","(4.4, 5.3, 5.189655172413794)","(2.15, 99999, 99990)","(17.0, 19.0, 17.73076923076923)","(4.2, 6.6, 6.292307692307692)","(31.0, 42.0, 38.666666666666664)","(9.0, 16.0, 14.75)","(15.0, 21.0, 18.6)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:03.760523,"(14.0, 18.0, 17.5)","(4.4, 5.2, 5.189655172413794)","(2.15, 99999, 99990)","(17.0, 19.0, 17.73076923076923)","(4.2, 6.6, 6.511111111111111)","(31.0, 42.0, 38.666666666666664)","(9.0, 15.5, 14.75)","(15.0, 21.0, 18.0)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:05.164836,"(14.0, 18.0, 17.5)","(4.4, 5.2, 5.189655172413794)","(2.15, 99999, 99990)","(17.0, 19.0, 17.73076923076923)","(4.2, 6.6, 6.351020408163266)","(31.0, 42.0, 38.666666666666664)","(9.0, 15.5, 14.75)","(15.0, 20.0, 18.0)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:06.481092,"(14.0, 18.0, 17.5)","(4.4, 5.2, 5.2444444444444445)","(2.15, 99999, 99990)","(17.0, 19.0, 17.9)","(4.2, 6.4, 6.373333333333334)","(31.0, 42.0, 38.666666666666664)","(9.0, 15.5, 14.75)","(15.0, 20.0, 18.0)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:07.742235,"(14.0, 18.0, 17.5)","(4.4, 5.3, 5.2444444444444445)","(2.15, 99999, 99990)","(17.0, 18.5, 17.9)","(4.2, 6.4, 6.373333333333334)","(31.0, 42.0, 38.666666666666664)","(9.0, 15.5, 14.75)","(15.0, 20.0, 18.0)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:09.189412,"(14.0, 18.0, 17.5)","(4.4, 5.3, 5.2444444444444445)","(2.15, 99999, 99990)","(17.0, 18.5, 17.9)","(4.2, 6.4, 6.2615384615384615)","(31.0, 42.0, 38.666666666666664)","(9.0, 15.5, 14.75)","(15.0, 20.0, 18.0)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:10.838526,"(14.0, 18.0, 17.5)","(4.4, 5.3, 5.262162162162162)","(2.15, 99999, 99990)","(17.0, 18.5, 17.9)","(4.2, 6.4, 5.984615384615385)","(31.0, 42.0, 45.0)","(9.0, 15.5, 15.142857142857142)","(15.0, 20.0, 17.6)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:12.355714,"(14.0, 18.0, 17.5)","(4.4, 5.3, 5.276470588235294)","(2.15, 99999, 99990)","(15.0, 18.5, 17.9)","(4.2, 6.2, 6.127272727272727)","(31.0, 55.0, 46.333333333333336)","(9.0, 16.0, 14.75)","(15.0, 20.0, 18.25)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:13.778980,"(14.0, 18.0, 17.5)","(4.4, 5.3, 5.276470588235294)","(2.15, 99999, 99990)","(15.0, 18.5, 17.9)","(4.2, 6.2, 6.11578947368421)","(31.0, 55.0, 46.0)","(9.0, 16.0, 15.25)","(15.0, 19.5, 17.625)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:15.319220,"(14.0, 18.0, 17.5)","(4.4, 5.3, 5.276470588235294)","(2.15, 99999, 99990)","(15.0, 18.5, 17.75)","(4.2, 6.2, 6.0)","(31.0, 50.0, 44.166666666666664)","(9.0, 16.0, 15.785714285714285)","(15.0, 19.5, 17.625)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:16.767861,"(15.0, 18.0, 17.5)","(4.2, 5.3, 5.1)","(2.2, 99999, 99990)","(15.0, 18.5, 17.73076923076923)","(4.4, 6.2, 5.88)","(31.0, 55.0, 44.166666666666664)","(10.0, 16.0, 15.863636363636363)","(15.0, 19.5, 17.833333333333332)","(71.0, 140.0, 132.0)"
12-01-2023 17:05:18.208419,"(15.0, 18.0, 17.727272727272727)","(4.2, 5.2, 5.13)","(2.2, 99999, 99990)","(15.0, 19.0, 18.0625)","(4.4, 6.2, 5.892307692307693)","(31.0, 55.0, 44.166666666666664)","(10.0, 16.0, 15.863636363636363)","(15.0, 19.5, 16.9)","(71.0, 140.0, 132.72727272727272)"
12-01-2023 17:05:19.596523,"(15.0, 18.0, 17.727272727272727)","(4.2, 5.2, 5.13)","(2.2, 99999, 99990)","(15.0, 19.0, 18.09090909090909)","(4.4, 6.2, 5.844444444444444)","(31.0, 55.0, 44.166666666666664)","(10.0, 16.0, 15.863636363636363)","(15.0, 17.0, 18.0)","(71.0, 140.0, 132.72727272727272)"
12-01-2023 17:05:20.886690,"(15.0, 18.0, 17.727272727272727)","(4.2, 5.2, 5.13)","(2.2, 99999, 99990)","(15.0, 19.0, 18.09090909090909)","(4.4, 6.2, 5.871428571428571)","(31.0, 55.0, 44.166666666666664)","(10.0, 16.0, 15.863636363636363)","(15.0, 19.5, 18.0)","(71.0, 140.0, 132.72727272727272)"
12-01-2023 17:05:22.083888,"(15.0, 18.0, 17.727272727272727)","(4.2, 5.2, 5.13)","(2.2, 99999, 99990)","(15.0, 19.0, 18.09090909090909)","(4.4, 6.2, 5.811764705882353)","(31.0, 55.0, 44.166666666666664)","(10.0, 16.0, 15.5)","(15.0, 19.5, 18.0)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:23.208797,"(15.0, 18.0, 17.727272727272727)","(4.2, 5.2, 5.118181818181818)","(2.2, 99999, 99990)","(15.0, 19.0, 18.09090909090909)","(4.4, 6.2, 5.811764705882353)","(31.0, 55.0, 44.166666666666664)","(10.0, 16.0, 16.5)","(15.0, 19.5, 18.0)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:24.611727,"(15.0, 18.0, 17.727272727272727)","(4.2, 5.0, 4.921100917431193)","(2.2, 99999, 99990)","(15.0, 19.0, 18.09090909090909)","(4.4, 6.2, 5.811764705882353)","(31.0, 55.0, 44.166666666666664)","(10.0, 17.5, 16.75)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:26.006856,"(15.0, 18.0, 17.727272727272727)","(4.2, 5.0, 4.971052631578948)","(2.2, 99999, 99990)","(15.0, 19.0, 18.09090909090909)","(4.4, 6.2, 5.741666666666667)","(31.0, 55.0, 44.166666666666664)","(10.0, 17.5, 17.25)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:27.351726,"(15.0, 18.0, 17.727272727272727)","(4.2, 5.0, 4.954545454545455)","(2.2, 99999, 99990)","(15.0, 19.0, 18.09090909090909)","(4.4, 6.2, 5.7375)","(31.0, 55.0, 44.166666666666664)","(10.0, 17.5, 17.38888888888889)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:29.227075,"(15.0, 18.0, 17.727272727272727)","(4.2, 5.1, 5.078571428571428)","(2.2, 99999, 99990)","(15.0, 19.0, 18.09090909090909)","(4.4, 6.2, 5.839024390243902)","(31.0, 55.0, 44.166666666666664)","(10.0, 18.5, 17.666666666666668)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:30.685200,"(15.0, 18.0, 17.727272727272727)","(4.2, 5.2, 5.078571428571428)","(2.2, 99999, 99990)","(15.0, 19.0, 18.09090909090909)","(4.4, 6.2, 5.839024390243902)","(31.0, 55.0, 52.8)","(10.0, 18.0, 17.5)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:32.184427,"(15.0, 17.5, 17.25)","(4.2, 5.2, 5.069230769230769)","(2.2, 99999, 99990)","(15.0, 19.0, 18.09090909090909)","(4.4, 6.2, 5.839024390243902)","(31.0, 60.0, 55.5)","(10.0, 18.0, 17.3)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:33.641019,"(15.0, 17.5, 17.25)","(4.2, 5.2, 5.069230769230769)","(2.2, 99999, 99990)","(15.0, 19.0, 18.09090909090909)","(4.4, 6.2, 5.952500000000001)","(31.0, 60.0, 57.42857142857143)","(10.0, 18.5, 17.3)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:35.074370,"(15.0, 17.5, 17.25)","(4.2, 5.2, 5.038095238095238)","(2.2, 99999, 99990)","(15.0, 19.0, 18.09090909090909)","(4.4, 6.2, 5.940384615384616)","(31.0, 60.0, 57.33333333333333)","(10.0, 18.5, 17.5)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:36.491343,"(15.0, 17.5, 17.25)","(4.2, 5.2, 5.032)","(2.2, 99999, 99990)","(15.0, 19.0, 18.125)","(4.4, 6.2, 5.940384615384616)","(31.0, 60.0, 61.18181818181819)","(10.0, 19.0, 17.444444444444443)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:37.801518,"(15.0, 17.5, 17.25)","(4.2, 5.2, 4.970909090909091)","(2.2, 99999, 99990)","(15.0, 18.5, 18.227272727272727)","(4.4, 6.2, 5.930000000000001)","(31.0, 65.0, 57.09090909090909)","(10.0, 19.0, 17.444444444444443)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:39.053546,"(15.0, 17.5, 17.25)","(4.2, 5.0, 4.970370370370371)","(2.2, 99999, 99990)","(15.0, 18.5, 18.227272727272727)","(4.4, 6.2, 5.930000000000001)","(31.0, 60.0, 57.09090909090909)","(10.0, 19.0, 17.444444444444443)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:40.305019,"(14.0, 17.5, 16.25)","(4.2, 5.0, 4.970370370370371)","(2.2, 99999, 99990)","(15.0, 18.5, 18.227272727272727)","(4.4, 6.2, 5.930000000000001)","(31.0, 60.0, 57.09090909090909)","(10.0, 19.0, 17.875)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:41.455492,"(14.0, 17.5, 16.115384615384617)","(4.2, 5.0, 4.965217391304348)","(2.2, 99999, 99990)","(15.0, 18.5, 18.227272727272727)","(4.4, 6.2, 5.930000000000001)","(31.0, 60.0, 57.09090909090909)","(10.0, 19.0, 18.5)","(15.0, 19.5, 17.5)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:42.645266,"(14.0, 17.5, 16.115384615384617)","(4.2, 5.0, 4.965217391304348)","(2.2, 99999, 99990)","(15.0, 18.5, 18.357142857142858)","(4.4, 6.2, 5.930000000000001)","(31.0, 60.0, 57.09090909090909)","(11.0, 19.0, 18.25)","(15.0, 19.5, 17.416666666666668)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:43.877826,"(14.0, 17.0, 16.7)","(4.2, 5.0, 5.033333333333333)","(2.2, 99999, 99990)","(15.0, 19.0, 18.142857142857142)","(4.4, 6.2, 5.93061224489796)","(31.0, 60.0, 57.09090909090909)","(11.0, 19.0, 18.5)","(15.0, 19.5, 17.416666666666668)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:45.189706,"(14.0, 16.0, 15.9)","(4.2, 5.1, 5.058333333333334)","(2.2, 99999, 99990)","(15.0, 19.0, 18.125)","(4.4, 6.2, 5.93061224489796)","(31.0, 60.0, 56.0)","(11.0, 19.0, 18.5)","(15.0, 19.5, 17.416666666666668)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:46.811649,"(14.0, 16.0, 15.9)","(4.2, 5.1, 4.916666666666667)","(2.2, 99999, 99990)","(15.0, 19.0, 18.125)","(4.4, 6.2, 5.9675)","(31.0, 60.0, 56.0)","(11.0, 19.0, 18.25)","(15.0, 19.5, 17.416666666666668)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:48.229211,"(14.0, 16.0, 15.9)","(4.2, 5.1, 5.025)","(2.2, 99999, 99990)","(15.0, 19.0, 18.125)","(4.4, 6.2, 5.9675)","(31.0, 60.0, 56.0)","(11.0, 19.0, 18.25)","(15.0, 19.5, 17.416666666666668)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:49.798217,"(14.0, 17.0, 16.25)","(4.2, 5.1, 5.031578947368421)","(2.2, 99999, 99990)","(15.0, 19.0, 18.125)","(4.6, 6.2, 5.969230769230769)","(31.0, 60.0, 56.18181818181818)","(11.0, 19.0, 18.25)","(15.0, 19.5, 17.416666666666668)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:51.290624,"(14.0, 17.0, 16.25)","(4.2, 5.1, 5.06875)","(2.2, 99999, 99990)","(15.0, 19.0, 18.125)","(4.6, 6.2, 6.133333333333334)","(31.0, 60.0, 56.18181818181818)","(11.0, 19.0, 18.25)","(15.0, 19.5, 17.833333333333332)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:52.924104,"(14.0, 17.0, 16.25)","(4.2, 5.2, 5.06875)","(2.2, 99999, 99990)","(15.0, 19.0, 18.125)","(4.6, 6.2, 6.140740740740741)","(31.0, 60.0, 56.18181818181818)","(11.0, 19.0, 16.818181818181817)","(15.0, 19.5, 17.833333333333332)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:54.386604,"(14.0, 17.0, 16.142857142857142)","(4.2, 5.2, 5.06875)","(2.2, 99999, 99990)","(15.0, 19.0, 18.125)","(4.6, 6.4, 6.140740740740741)","(31.0, 60.0, 56.18181818181818)","(11.0, 17.0, 16.428571428571427)","(15.0, 19.5, 17.416666666666668)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:55.779371,"(14.0, 17.0, 16.142857142857142)","(4.2, 5.2, 5.09375)","(2.2, 99999, 99990)","(15.0, 19.0, 18.125)","(4.6, 6.4, 6.275229357798166)","(31.0, 60.0, 56.18181818181818)","(11.0, 17.0, 16.428571428571427)","(15.0, 19.5, 17.416666666666668)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:57.297113,"(14.0, 17.0, 16.142857142857142)","(4.2, 5.2, 5.096774193548387)","(2.2, 99999, 99990)","(15.0, 19.0, 18.125)","(4.6, 6.4, 6.247619047619048)","(31.0, 60.0, 56.18181818181818)","(11.0, 16.5, 16.25)","(15.0, 19.5, 18.25)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:05:59.271115,"(14.0, 17.0, 16.4)","(4.2, 5.2, 5.031578947368421)","(2.2, 99999, 99990)","(15.0, 19.0, 18.142857142857142)","(4.6, 6.6, 6.649056603773585)","(31.0, 60.0, 56.18181818181818)","(11.0, 16.5, 15.928571428571429)","(15.0, 19.5, 18.3)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:06:01.339746,"(14.0, 17.0, 16.4)","(4.2, 5.1, 5.074999999999999)","(2.2, 99999, 99990)","(15.0, 19.0, 18.142857142857142)","(4.6, 6.8, 6.623728813559322)","(31.0, 65.0, 61.2)","(11.0, 16.0, 15.166666666666666)","(15.0, 19.5, 18.3)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:06:03.322264,"(14.0, 17.0, 15.5625)","(4.2, 5.1, 5.120689655172414)","(2.2, 99999, 99990)","(15.0, 19.0, 18.142857142857142)","(4.6, 6.8, 7.2)","(31.0, 65.0, 61.2)","(11.0, 15.5, 15.25)","(15.0, 19.0, 18.2)","(71.0, 140.0, 128.57142857142858)"
12-01-2023 17:06:04.824516,"(14.0, 16.5, 15.5625)","(4.2, 5.2, 5.120689655172414)","(2.2, 99999, 99990)","(15.0, 19.0, 18.142857142857142)","(4.6, 7.4, 7.243478260869566)","(31.0, 65.0, 61.2)","(11.0, 15.5, 14.083333333333334)","(15.0, 19.0, 18.11111111111111)","(71.0, 140.0, 115.0)"
12-01-2023 17:06:06.312725,"(14.0, 16.0, 15.428571428571429)","(4.2, 5.1, 5.0874999999999995)","(2.2, 99999, 99990)","(15.0, 19.0, 18.142857142857142)","(4.6, 7.8, 7.530434782608696)","(31.0, 65.0, 61.2)","(11.0, 14.5, 13.923076923076923)","(15.0, 19.0, 18.2)","(71.0, 140.0, 115.0)"
12-01-2023 17:06:07.831988,"(14.0, 16.0, 15.428571428571429)","(4.2, 5.1, 5.070588235294117)","(2.2, 99999, 99990)","(15.0, 19.0, 18.142857142857142)","(4.6, 7.6, 7.3538461538461535)","(31.0, 65.0, 61.2)","(11.0, 14.0, 13.571428571428571)","(15.0, 19.0, 18.2)","(71.0, 140.0, 115.0)"
12-01-2023 17:06:09.338637,"(14.0, 16.0, 15.428571428571429)","(4.2, 5.1, 5.077272727272727)","(2.2, 99999, 99990)","(15.0, 19.0, 18.545454545454547)","(5.0, 7.6, 7.33953488372093)","(31.0, 65.0, 51.81818181818182)","(11.0, 14.0, 13.571428571428571)","(15.0, 19.0, 17.8)","(71.0, 140.0, 115.0)"
12-01-2023 17:06:10.766293,"(14.0, 16.0, 15.428571428571429)","(4.2, 5.1, 5.077272727272727)","(2.2, 99999, 99990)","(15.0, 19.0, 18.545454545454547)","(5.0, 7.6, 7.371428571428571)","(31.0, 55.0, 53.333333333333336)","(11.0, 14.0, 13.333333333333334)","(15.0, 19.0, 17.8)","(71.0, 140.0, 115.0)"
12-01-2023 17:06:12.241186,"(14.0, 16.0, 15.428571428571429)","(4.2, 5.2, 5.085)","(2.2, 99999, 99990)","(15.0, 19.0, 18.545454545454547)","(5.0, 7.6, 7.40952380952381)","(31.0, 55.0, 67.77777777777777)","(11.0, 14.0, 13.416666666666666)","(15.0, 19.0, 17.8)","(71.0, 140.0, 115.0)"
