,Drink Ciders,Avas Boy,Bonnie Rico,Shian Pixie,Royal Look,Spring Rowan,Outback Gold,Spring Betty
06-01-2023 17:03:05.232631,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 7.15)","(3.7, 5.2, 4.066666666666666)","(6.0, 11.0, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 18.666666666666668)","(9.0, 29.0, 23.685714285714283)"
06-01-2023 17:03:06.388521,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 7.15)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.842857142857143)","(4.4, 6.8, 5.5)","(12.0, 30.0, 18.666666666666668)","(9.0, 26.0, 21.95)"
06-01-2023 17:03:07.601145,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 7.15)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.842857142857143)","(4.4, 6.8, 5.5)","(12.0, 30.0, 18.666666666666668)","(9.0, 26.0, 21.95)"
06-01-2023 17:03:08.817292,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 7.15)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.857142857142858)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 21.95)"
06-01-2023 17:03:09.949015,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 7.15)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.45)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 22.72)"
06-01-2023 17:03:11.047613,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 7.15)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.45)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 22.72)"
06-01-2023 17:03:12.138269,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 8.8, 6.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 22.72)"
06-01-2023 17:03:13.306404,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 8.8, 6.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 19.42857142857143)","(9.0, 26.0, 22.72)"
06-01-2023 17:03:14.483108,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 19.42857142857143)","(9.0, 26.0, 22.72)"
06-01-2023 17:03:15.835175,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 22.72)"
06-01-2023 17:03:17.080663,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.5)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 22.72)"
06-01-2023 17:03:18.291246,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.5)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 22.72)"
06-01-2023 17:03:19.654045,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.5)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 22.72)"
06-01-2023 17:03:20.893131,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.5)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 22.72)"
06-01-2023 17:03:22.101345,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 21.95)"
06-01-2023 17:03:23.256166,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.842857142857143)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 23.685714285714283)"
06-01-2023 17:03:24.438727,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.842857142857143)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 21.95)"
06-01-2023 17:03:25.668582,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.842857142857143)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 21.95)"
06-01-2023 17:03:26.879201,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.842857142857143)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 21.95)"
06-01-2023 17:03:28.097352,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.842857142857143)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 22.72)"
06-01-2023 17:03:29.251714,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 9.857142857142858)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 23.949999999999996)"
06-01-2023 17:03:30.501478,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.45)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 23.949999999999996)"
06-01-2023 17:03:31.794714,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 23.949999999999996)"
06-01-2023 17:03:33.134153,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 22.8)"
06-01-2023 17:03:34.459393,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 24.22222222222222)"
06-01-2023 17:03:35.767001,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:37.030217,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:38.295297,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:39.495937,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:40.686751,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:41.934718,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:43.125760,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:44.374268,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:45.556376,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:46.720181,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:47.969701,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.35)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:49.188413,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.466666666666667)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:50.515168,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.0, 9.397142857142857)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.133333333333333)","(9.0, 26.0, 18.53333333333333)"
06-01-2023 17:03:51.811690,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 11.133333333333333)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.066666666666666)","(6.0, 11.0, 9.544444444444444)","(4.4, 6.8, 5.5)","(12.0, 30.0, 20.0)","(9.0, 26.0, 17.142857142857142)"
06-01-2023 17:03:53.161596,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 10.714285714285714)","(5.5, 9.0, 6.122222222222222)","(3.7, 5.2, 4.633333333333334)","(6.0, 10.5, 9.0)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:03:54.388385,"(6.5, 13.0, 9.054545454545455)","(8.0, 17.0, 10.714285714285714)","(5.5, 9.0, 7.633333333333334)","(3.7, 5.2, 4.066666666666666)","(6.0, 9.8, 8.423076923076923)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:03:55.478870,"(6.5, 12.5, 11.36)","(8.0, 17.0, 10.714285714285714)","(5.5, 8.8, 7.633333333333334)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.515384615384615)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:03:56.764480,"(6.5, 12.5, 11.36)","(8.0, 17.0, 10.714285714285714)","(5.5, 8.8, 7.633333333333334)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.515384615384615)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:03:57.986635,"(6.5, 12.5, 11.36)","(8.0, 17.0, 10.714285714285714)","(5.5, 8.8, 7.633333333333334)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.515384615384615)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:03:59.209061,"(6.5, 12.5, 11.36)","(8.0, 17.0, 10.714285714285714)","(5.5, 8.8, 7.633333333333334)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.515384615384615)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:04:00.561457,"(6.5, 12.5, 11.36)","(8.0, 17.0, 10.714285714285714)","(5.5, 8.8, 7.633333333333334)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.515384615384615)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:04:01.793391,"(6.5, 12.5, 11.714285714285715)","(8.0, 17.0, 13.0)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.515384615384615)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:04:02.971060,"(6.5, 12.5, 11.125)","(8.0, 17.0, 13.0)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.515384615384615)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:04:04.139999,"(6.5, 12.5, 11.7625)","(8.0, 17.0, 11.25)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.515384615384615)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:04:05.332868,"(6.5, 12.5, 11.7375)","(8.0, 17.0, 11.25)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.515384615384615)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:04:06.465412,"(6.5, 12.5, 11.685714285714287)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.515384615384615)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:04:07.604892,"(6.5, 12.5, 12.03076923076923)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.515384615384615)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:04:09.284191,"(6.5, 12.5, 12.03076923076923)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.515384615384615)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 22.125)"
06-01-2023 17:04:10.777428,"(6.5, 12.5, 12.03076923076923)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.742857142857144)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 26.0, 19.2)"
06-01-2023 17:04:12.164538,"(6.5, 12.5, 12.03076923076923)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.742857142857144)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 25.0, 19.2)"
06-01-2023 17:04:13.503263,"(6.5, 12.5, 12.03076923076923)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.742857142857144)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 25.0, 19.2)"
06-01-2023 17:04:14.789288,"(6.5, 12.5, 12.03076923076923)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.742857142857144)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 25.0, 19.2)"
06-01-2023 17:04:16.016954,"(6.5, 12.5, 12.03076923076923)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.742857142857144)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 25.0, 19.2)"
06-01-2023 17:04:17.266701,"(6.5, 12.5, 12.03076923076923)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.742857142857144)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 25.0, 19.2)"
06-01-2023 17:04:18.444317,"(6.5, 12.5, 12.03076923076923)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.742857142857144)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 25.0, 19.2)"
06-01-2023 17:04:19.630529,"(6.5, 12.5, 12.03076923076923)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.742857142857144)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 25.0, 19.2)"
06-01-2023 17:04:20.757135,"(6.5, 12.5, 12.03076923076923)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.742857142857144)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 25.0, 19.2)"
06-01-2023 17:04:21.908112,"(6.5, 12.5, 12.03076923076923)","(8.0, 17.0, 12.818181818181817)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.125)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 25.0, 19.2)"
06-01-2023 17:04:23.450647,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.574999999999999)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.5)","(9.0, 25.0, 19.2)"
06-01-2023 17:04:25.259824,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.425000000000001)","(4.4, 6.8, 5.5)","(12.0, 30.0, 24.166666666666668)","(9.0, 25.0, 18.5)"
06-01-2023 17:04:26.547575,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.425000000000001)","(4.4, 6.8, 5.5)","(12.0, 30.0, 17.857142857142858)","(9.0, 26.0, 14.0)"
06-01-2023 17:04:27.804371,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.425000000000001)","(4.4, 6.8, 5.5)","(12.0, 30.0, 24.166666666666668)","(9.0, 26.0, 14.0)"
06-01-2023 17:04:29.003082,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.425000000000001)","(4.4, 6.8, 5.5)","(12.0, 30.0, 24.166666666666668)","(9.0, 26.0, 14.0)"
06-01-2023 17:04:30.189308,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.425000000000001)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 14.0)"
06-01-2023 17:04:31.381397,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.65)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 14.0)"
06-01-2023 17:04:32.565128,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.65)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 14.0)"
06-01-2023 17:04:33.764810,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.65)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 14.0)"
06-01-2023 17:04:34.990474,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.65)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
06-01-2023 17:04:36.198289,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.65)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
06-01-2023 17:04:37.421315,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.65)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
06-01-2023 17:04:38.713394,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.65)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
06-01-2023 17:04:39.900284,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.65)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
06-01-2023 17:04:41.152678,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.425000000000001)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
06-01-2023 17:04:42.344309,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.425000000000001)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
06-01-2023 17:04:43.533876,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.425000000000001)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
06-01-2023 17:04:44.867449,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.425000000000001)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
06-01-2023 17:04:46.058018,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.25)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
06-01-2023 17:04:47.270354,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.25)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
06-01-2023 17:04:48.984711,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 8.25)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
06-01-2023 17:04:50.359848,"(6.5, 12.5, 11.075)","(8.0, 17.0, 9.5)","(5.5, 8.8, 8.3)","(3.7, 5.2, 4.066666666666666)","(6.0, 10.5, 7.425000000000001)","(4.4, 6.8, 5.5)","(12.0, 30.0, 22.083333333333332)","(9.0, 26.0, 18.5)"
