,Kween Kanali,Improper,Graphite Mist,Shalook,Communication,Huayu Rainbow,Shezabarbie,Wicked Missile
10-01-2023 15:22:21.426716,"(11.0, 14.5, 14.38888888888889)","(5.5, 6.8, 6.4941176470588236)","(2.45, 2.74, 2.739838056680162)","(3.4, 4.0, 3.90990990990991)","(6.5, 9.2, 8.783999999999999)","(21.0, 32.0, 30.041322314049587)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.66666666666666)"
10-01-2023 15:22:22.468061,"(11.0, 14.5, 14.38888888888889)","(5.5, 6.8, 6.65945945945946)","(2.45, 2.74, 2.739838056680162)","(3.4, 4.0, 3.893478260869565)","(6.5, 9.2, 8.86178861788618)","(21.0, 32.0, 30.041322314049587)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.66666666666666)"
10-01-2023 15:22:23.591521,"(11.0, 14.5, 14.375)","(5.5, 6.8, 6.65945945945946)","(2.45, 2.74, 2.739836065573771)","(3.4, 4.1, 3.893478260869565)","(6.5, 9.2, 8.757446808510638)","(21.0, 32.0, 30.025)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.66666666666666)"
10-01-2023 15:22:24.731225,"(11.0, 14.5, 14.375)","(5.5, 6.8, 6.65945945945946)","(2.45, 2.74, 2.739607843137255)","(3.4, 4.1, 3.9097014925373132)","(6.5, 9.2, 8.67563025210084)","(21.0, 32.0, 30.096385542168676)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.75675675675677)"
10-01-2023 15:22:25.833815,"(11.0, 14.5, 14.38888888888889)","(5.5, 6.8, 6.67906976744186)","(2.45, 2.74, 2.73974358974359)","(3.4, 4.1, 3.9517441860465117)","(6.5, 9.2, 8.67563025210084)","(21.0, 32.0, 30.096385542168676)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.75675675675677)"
10-01-2023 15:22:26.859674,"(11.0, 14.5, 14.38888888888889)","(5.5, 6.8, 6.67906976744186)","(2.45, 2.74, 2.73974358974359)","(3.4, 4.1, 3.9517441860465117)","(6.5, 9.2, 8.67563025210084)","(21.0, 32.0, 30.096385542168676)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.75675675675677)"
10-01-2023 15:22:28.062265,"(11.0, 14.5, 14.38888888888889)","(5.5, 6.8, 6.67906976744186)","(2.45, 2.76, 2.728627450980392)","(3.4, 4.1, 3.880373831775701)","(6.5, 9.2, 8.837209302325581)","(21.0, 32.0, 30.096385542168676)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.75675675675677)"
10-01-2023 15:22:29.203821,"(11.0, 14.5, 14.38888888888889)","(5.5, 6.8, 6.67906976744186)","(2.45, 2.76, 2.7308333333333334)","(3.4, 4.1, 3.906896551724138)","(7.0, 9.2, 8.855248618784529)","(21.0, 32.0, 30.495238095238093)","(101.0, 510.0, 509.375)","(101.0, 220.0, 211.42857142857142)"
10-01-2023 15:22:30.350391,"(11.0, 14.5, 14.401960784313726)","(5.5, 6.8, 6.508396946564885)","(2.45, 2.76, 2.728353413654619)","(3.4, 4.1, 4.047169811320755)","(7.0, 9.2, 8.737254901960785)","(21.0, 32.0, 30.45614035087719)","(101.0, 510.0, 509.375)","(101.0, 220.0, 211.42857142857142)"
10-01-2023 15:22:31.427066,"(11.0, 14.5, 14.292857142857143)","(5.5, 6.6, 6.508396946564885)","(2.45, 2.74, 2.728353413654619)","(3.4, 4.1, 4.047169811320755)","(7.0, 8.8, 8.737254901960785)","(21.0, 32.0, 30.428571428571427)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.36363636363637)"
10-01-2023 15:22:32.515081,"(11.0, 14.5, 14.283582089552239)","(5.5, 6.6, 6.507692307692308)","(2.45, 2.74, 2.728888888888889)","(3.4, 4.1, 4.047340425531915)","(7.0, 8.8, 8.734020618556702)","(21.0, 32.0, 30.428571428571427)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.36363636363637)"
10-01-2023 15:22:33.620325,"(11.0, 14.5, 14.279411764705882)","(5.5, 6.6, 6.507692307692308)","(2.45, 2.74, 2.729029535864979)","(3.4, 4.1, 4.047340425531915)","(7.0, 8.8, 8.729032258064516)","(21.0, 32.0, 30.428571428571427)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.36363636363637)"
10-01-2023 15:22:34.743745,"(11.0, 14.5, 14.279411764705882)","(5.5, 6.6, 6.507692307692308)","(2.45, 2.74, 2.729029535864979)","(3.4, 4.1, 4.047340425531915)","(7.0, 8.8, 8.725842696629213)","(21.0, 32.0, 30.4)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.36363636363637)"
10-01-2023 15:22:35.820308,"(11.0, 14.5, 14.279411764705882)","(5.5, 6.6, 6.507692307692308)","(2.45, 2.74, 2.729029535864979)","(3.4, 4.1, 4.047340425531915)","(7.0, 8.8, 8.725842696629213)","(21.0, 32.0, 30.4)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.36363636363637)"
10-01-2023 15:22:36.844231,"(11.0, 14.5, 14.279411764705882)","(5.5, 6.6, 6.507692307692308)","(2.45, 2.74, 2.729029535864979)","(3.4, 4.1, 4.047340425531915)","(7.0, 8.8, 8.725842696629213)","(21.0, 32.0, 30.4)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.36363636363637)"
10-01-2023 15:22:37.937280,"(11.0, 14.5, 14.279411764705882)","(5.5, 6.6, 6.507692307692308)","(2.45, 2.74, 2.728199233716475)","(3.5, 4.1, 4.047340425531915)","(7.0, 8.8, 8.725842696629213)","(21.0, 32.0, 30.4)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.36363636363637)"
10-01-2023 15:22:39.048644,"(11.0, 14.5, 14.279411764705882)","(5.5, 6.6, 6.507692307692308)","(2.45, 2.74, 2.72789667896679)","(3.5, 4.1, 4.0464864864864865)","(7.0, 8.8, 8.749333333333334)","(21.0, 32.0, 30.4)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.36363636363637)"
10-01-2023 15:22:40.138928,"(11.0, 14.5, 14.322033898305085)","(5.5, 6.6, 6.509565217391304)","(2.45, 2.74, 2.725545454545455)","(3.5, 4.1, 4.0464864864864865)","(7.0, 8.8, 8.749333333333334)","(21.0, 32.0, 30.384615384615383)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.36363636363637)"
10-01-2023 15:22:41.172849,"(11.0, 14.5, 14.322033898305085)","(5.5, 6.6, 6.5125)","(2.45, 2.74, 2.7257276995305166)","(3.5, 4.1, 4.045)","(7.0, 8.8, 8.749333333333334)","(21.0, 32.0, 30.384615384615383)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.36363636363637)"
10-01-2023 15:22:42.224878,"(11.0, 14.5, 14.322033898305085)","(5.5, 6.6, 6.5125)","(2.45, 2.74, 2.7257276995305166)","(3.5, 4.1, 4.045)","(7.0, 8.8, 8.749333333333334)","(21.0, 32.0, 30.303030303030305)","(101.0, 510.0, 509.375)","(101.0, 220.0, 216.36363636363637)"
10-01-2023 15:22:43.298818,"(11.0, 14.5, 14.35897435897436)","(5.5, 6.6, 6.5125)","(2.45, 2.74, 2.725809523809524)","(3.5, 4.1, 4.045762711864406)","(7.0, 8.8, 8.749333333333334)","(21.0, 32.0, 30.303030303030305)","(101.0, 510.0, 509.375)","(101.0, 220.0, 229.28571428571428)"
10-01-2023 15:22:44.401987,"(11.0, 14.5, 14.35897435897436)","(5.5, 6.6, 6.5125)","(2.45, 2.74, 2.7307964601769914)","(3.4, 4.1, 4.013513513513513)","(7.0, 8.8, 8.778947368421052)","(26.0, 32.0, 30.3125)","(101.0, 510.0, 509.375)","(101.0, 230.0, 229.28571428571428)"
10-01-2023 15:22:45.526267,"(11.0, 14.5, 14.4375)","(5.5, 6.6, 6.574999999999999)","(2.45, 2.74, 2.7307964601769914)","(3.4, 4.1, 4.013513513513513)","(7.0, 8.8, 8.778947368421052)","(26.0, 32.0, 30.3125)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:46.596333,"(11.0, 14.5, 14.4375)","(5.5, 6.6, 6.574999999999999)","(2.45, 2.74, 2.7307964601769914)","(3.4, 4.1, 4.0)","(7.0, 8.8, 8.778378378378378)","(26.0, 32.0, 30.282608695652176)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:47.714655,"(11.0, 15.0, 14.410714285714286)","(5.5, 6.8, 6.618181818181818)","(2.45, 2.76, 2.7431125827814573)","(3.4, 4.0, 3.9396341463414632)","(7.0, 9.2, 8.778378378378378)","(26.0, 32.0, 30.282608695652176)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:48.854807,"(11.0, 15.0, 14.46774193548387)","(5.5, 6.8, 6.618181818181818)","(2.45, 2.76, 2.7431125827814573)","(3.4, 4.0, 3.933108108108108)","(7.0, 9.2, 8.778378378378378)","(26.0, 32.0, 30.282608695652176)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:49.953914,"(11.0, 15.0, 14.46774193548387)","(5.5, 6.8, 6.618181818181818)","(2.45, 2.76, 2.7431125827814573)","(3.4, 4.0, 3.9093750000000003)","(7.0, 9.2, 8.778378378378378)","(26.0, 32.0, 30.282608695652176)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:51.029287,"(11.0, 15.0, 14.46774193548387)","(5.5, 6.8, 6.618181818181818)","(2.45, 2.76, 2.7431125827814573)","(3.4, 4.0, 3.9093750000000003)","(7.0, 9.2, 8.778378378378378)","(26.0, 32.0, 30.282608695652176)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:52.043124,"(11.0, 15.0, 14.46774193548387)","(5.5, 6.8, 6.634862385321101)","(2.45, 2.76, 2.7431125827814573)","(3.4, 4.0, 3.9008928571428574)","(7.0, 9.2, 8.778378378378378)","(26.0, 32.0, 30.282608695652176)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:53.122869,"(11.0, 15.0, 14.46774193548387)","(5.5, 6.8, 6.634862385321101)","(2.45, 2.76, 2.7446534653465346)","(3.4, 4.0, 3.9008928571428574)","(7.0, 9.2, 8.778378378378378)","(26.0, 32.0, 30.282608695652176)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:54.173113,"(11.0, 15.0, 14.46774193548387)","(5.5, 6.8, 6.634862385321101)","(2.45, 2.76, 2.7446534653465346)","(3.4, 4.0, 3.9008928571428574)","(7.0, 9.2, 8.778378378378378)","(26.0, 32.0, 30.282608695652176)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:55.251873,"(11.0, 15.0, 14.46774193548387)","(5.5, 6.8, 6.634862385321101)","(2.45, 2.76, 2.7446534653465346)","(3.4, 4.0, 3.908762886597938)","(7.0, 9.2, 8.791304347826088)","(26.0, 32.0, 30.30952380952381)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:56.272154,"(11.0, 15.0, 14.46774193548387)","(5.5, 6.8, 6.656)","(2.45, 2.76, 2.742777777777778)","(3.4, 4.0, 3.9126373626373625)","(7.0, 8.8, 8.791304347826088)","(26.0, 32.0, 30.30952380952381)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:57.415104,"(11.0, 15.0, 14.46774193548387)","(5.5, 6.8, 6.656)","(2.45, 2.76, 2.742777777777778)","(3.4, 4.0, 3.9126373626373625)","(7.0, 8.8, 8.791304347826088)","(26.0, 32.0, 30.30952380952381)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:58.523034,"(11.0, 15.0, 14.46774193548387)","(5.5, 6.8, 6.656)","(2.45, 2.76, 2.742777777777778)","(3.4, 4.0, 3.9126373626373625)","(7.0, 8.8, 8.791304347826088)","(26.0, 32.0, 30.30952380952381)","(101.0, 510.0, 509.375)","(101.0, 230.0, 228.88888888888889)"
10-01-2023 15:22:59.502258,"(11.0, 15.0, 14.46774193548387)","(5.5, 6.8, 6.656)","(2.45, 2.76, 2.742777777777778)","(3.4, 4.0, 3.9126373626373625)","(7.0, 8.8, 8.791304347826088)","(26.0, 32.0, 30.30952380952381)","(101.0, 510.0, 509.375)","(101.0, 260.0, 256.6666666666667)"
10-01-2023 15:23:00.539419,"(11.0, 15.0, 14.611764705882353)","(5.5, 6.8, 6.656)","(2.45, 2.76, 2.742777777777778)","(3.4, 4.0, 3.9126373626373625)","(7.0, 8.8, 8.791304347826088)","(26.0, 32.0, 30.30952380952381)","(101.0, 510.0, 509.375)","(101.0, 260.0, 256.6666666666667)"
10-01-2023 15:23:01.612576,"(11.0, 15.0, 14.611764705882353)","(5.5, 6.8, 6.656)","(2.45, 2.76, 2.742777777777778)","(3.4, 4.0, 3.9126373626373625)","(7.0, 8.8, 8.791304347826088)","(26.0, 32.0, 30.30952380952381)","(101.0, 510.0, 509.375)","(101.0, 260.0, 256.6666666666667)"
10-01-2023 15:23:02.725245,"(11.0, 15.0, 14.611764705882353)","(5.5, 6.8, 6.656)","(2.45, 2.76, 2.742777777777778)","(3.4, 4.0, 3.928846153846154)","(7.0, 8.8, 8.780952380952382)","(26.0, 32.0, 30.30952380952381)","(101.0, 510.0, 509.375)","(101.0, 260.0, 256.6666666666667)"
10-01-2023 15:23:03.812289,"(11.0, 15.0, 14.611764705882353)","(5.5, 6.8, 6.656)","(2.45, 2.76, 2.742777777777778)","(3.4, 4.0, 3.928846153846154)","(7.0, 8.8, 8.780952380952382)","(26.0, 32.0, 30.30952380952381)","(101.0, 510.0, 509.375)","(101.0, 260.0, 256.6666666666667)"
10-01-2023 15:23:04.840314,"(11.0, 15.0, 14.611764705882353)","(5.5, 6.8, 6.684444444444445)","(2.45, 2.76, 2.7312962962962963)","(3.4, 4.0, 3.8601063829787234)","(7.0, 8.8, 8.780952380952382)","(26.0, 32.0, 30.30952380952381)","(101.0, 510.0, 509.375)","(101.0, 260.0, 256.9230769230769)"
10-01-2023 15:23:05.975322,"(11.0, 15.0, 14.611764705882353)","(5.5, 6.8, 6.697029702970297)","(2.45, 2.76, 2.7312962962962963)","(3.4, 3.9, 3.8601063829787234)","(7.0, 8.8, 8.780952380952382)","(26.0, 32.0, 30.30952380952381)","(101.0, 510.0, 509.375)","(101.0, 260.0, 256.9230769230769)"
10-01-2023 15:23:07.127702,"(11.0, 15.0, 14.611764705882353)","(5.5, 6.8, 6.697029702970297)","(2.45, 2.76, 2.7375933609958505)","(3.4, 3.9, 3.8657534246575342)","(7.0, 8.8, 8.581617647058824)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.375)","(101.0, 260.0, 256.9230769230769)"
10-01-2023 15:23:08.189845,"(11.0, 15.0, 14.616279069767442)","(5.5, 6.8, 6.713333333333333)","(2.45, 2.76, 2.7375933609958505)","(3.4, 3.9, 3.8657534246575342)","(7.0, 8.6, 8.581617647058824)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.375)","(101.0, 260.0, 256.9230769230769)"
10-01-2023 15:23:09.254439,"(11.0, 15.0, 14.616279069767442)","(5.5, 6.8, 6.713333333333333)","(2.5, 2.76, 2.7375933609958505)","(3.4, 3.9, 3.8657534246575342)","(7.0, 8.6, 8.581617647058824)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.375)","(101.0, 260.0, 256.9230769230769)"
10-01-2023 15:23:10.375475,"(11.0, 15.0, 14.616279069767442)","(5.5, 6.8, 6.713333333333333)","(2.5, 2.76, 2.7375933609958505)","(3.4, 3.9, 3.8630541871921182)","(7.0, 8.6, 8.584615384615384)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.375)","(101.0, 260.0, 257.6470588235294)"
10-01-2023 15:23:11.535601,"(11.0, 15.0, 14.616279069767442)","(5.5, 6.8, 6.710743801652892)","(2.5, 2.76, 2.7404347826086957)","(3.4, 3.9, 3.8630541871921182)","(7.0, 8.6, 8.584615384615384)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.375)","(101.0, 260.0, 258.0952380952381)"
10-01-2023 15:23:12.708118,"(11.0, 15.0, 14.616279069767442)","(5.5, 6.8, 6.710743801652892)","(2.5, 2.76, 2.7404347826086957)","(3.4, 3.9, 3.8630541871921182)","(7.0, 8.6, 8.583660130718954)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.375)","(101.0, 260.0, 258.0952380952381)"
10-01-2023 15:23:13.828663,"(11.0, 14.5, 14.391891891891891)","(5.5, 6.8, 6.713333333333333)","(2.5, 2.76, 2.7404347826086957)","(3.4, 3.9, 3.8630541871921182)","(7.0, 8.6, 8.583660130718954)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.375)","(101.0, 260.0, 258.0952380952381)"
10-01-2023 15:23:14.907649,"(11.0, 14.5, 14.38888888888889)","(5.5, 6.8, 6.713333333333333)","(2.5, 2.76, 2.7404347826086957)","(3.4, 3.9, 3.8630541871921182)","(7.0, 8.6, 8.583660130718954)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.375)","(101.0, 260.0, 258.0952380952381)"
10-01-2023 15:23:15.966611,"(11.0, 14.5, 14.314606741573034)","(5.5, 6.8, 6.712605042016807)","(2.5, 2.76, 2.7404347826086957)","(3.4, 3.9, 3.861883408071749)","(7.0, 8.6, 8.583660130718954)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.375)","(101.0, 260.0, 258.0952380952381)"
10-01-2023 15:23:17.011674,"(11.0, 14.5, 14.405797101449275)","(5.5, 6.8, 6.515555555555555)","(2.5, 2.78, 2.7610218978102186)","(3.4, 3.9, 3.861883408071749)","(7.0, 8.6, 8.583660130718954)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.2857142857143)","(101.0, 260.0, 256.9230769230769)"
10-01-2023 15:23:18.021535,"(11.0, 14.5, 14.405797101449275)","(5.5, 6.8, 6.423529411764706)","(2.5, 2.78, 2.7610218978102186)","(3.4, 3.9, 3.861883408071749)","(7.0, 8.6, 8.583660130718954)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.2857142857143)","(101.0, 260.0, 257.89473684210526)"
10-01-2023 15:23:19.054679,"(11.0, 14.5, 14.405797101449275)","(5.5, 6.8, 6.423529411764706)","(2.5, 2.78, 2.7610218978102186)","(3.4, 3.9, 3.861883408071749)","(7.0, 8.6, 8.583660130718954)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.375)","(101.0, 260.0, 257.89473684210526)"
10-01-2023 15:23:20.096194,"(11.0, 14.5, 14.405797101449275)","(5.5, 6.8, 6.428571428571429)","(2.5, 2.76, 2.740681818181818)","(3.4, 3.9, 3.861883408071749)","(7.0, 8.6, 8.583660130718954)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.4736842105263)","(101.0, 260.0, 257.89473684210526)"
10-01-2023 15:23:21.186718,"(11.0, 14.5, 14.405797101449275)","(5.5, 6.8, 6.428571428571429)","(2.5, 2.76, 2.740681818181818)","(3.4, 3.9, 3.861883408071749)","(7.0, 8.6, 8.583660130718954)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.4736842105263)","(101.0, 260.0, 257.89473684210526)"
10-01-2023 15:23:22.213261,"(11.0, 14.5, 14.405797101449275)","(5.5, 6.8, 6.428571428571429)","(2.5, 2.76, 2.740681818181818)","(3.4, 3.9, 3.861883408071749)","(7.0, 8.6, 8.583660130718954)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.4736842105263)","(101.0, 260.0, 257.89473684210526)"
10-01-2023 15:23:23.241230,"(11.0, 14.5, 14.405797101449275)","(5.5, 6.8, 6.428571428571429)","(2.5, 2.76, 2.740681818181818)","(3.4, 3.9, 3.861883408071749)","(7.0, 8.6, 8.583660130718954)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.4736842105263)","(101.0, 260.0, 257.89473684210526)"
10-01-2023 15:23:24.430770,"(11.0, 14.5, 14.405797101449275)","(5.5, 6.8, 6.692783505154639)","(2.5, 2.76, 2.7522374429223744)","(3.4, 3.9, 3.8734375)","(7.0, 8.6, 8.585714285714285)","(26.0, 32.0, 30.634615384615383)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:25.512421,"(11.0, 14.5, 14.432291666666666)","(5.5, 6.8, 6.692783505154639)","(2.5, 2.76, 2.7522374429223744)","(3.4, 3.9, 3.8734375)","(7.0, 8.6, 8.585714285714285)","(26.0, 32.0, 30.634615384615383)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:26.559556,"(11.0, 14.5, 14.414473684210526)","(5.5, 6.8, 6.692783505154639)","(2.5, 2.76, 2.751866028708134)","(3.4, 3.9, 3.8734375)","(7.0, 8.6, 8.585714285714285)","(26.0, 32.0, 30.634615384615383)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:27.652135,"(11.0, 14.5, 14.414473684210526)","(5.5, 6.8, 6.692783505154639)","(2.5, 2.76, 2.751866028708134)","(3.4, 3.9, 3.8734375)","(7.0, 8.6, 8.585714285714285)","(26.0, 32.0, 30.634615384615383)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:28.685482,"(11.0, 14.5, 14.414473684210526)","(5.5, 6.8, 6.692783505154639)","(2.5, 2.76, 2.751866028708134)","(3.4, 3.9, 3.8734375)","(7.0, 8.6, 8.585714285714285)","(26.0, 32.0, 30.634615384615383)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:29.855782,"(11.0, 14.5, 14.414473684210526)","(5.5, 6.8, 6.6869565217391305)","(2.45, 2.76, 2.752038834951456)","(3.4, 3.9, 3.8734375)","(6.5, 8.6, 8.585714285714285)","(26.0, 32.0, 30.473118279569892)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:31.056442,"(11.0, 14.5, 14.414473684210526)","(5.5, 6.8, 6.6869565217391305)","(2.45, 2.76, 2.7517535545023697)","(3.4, 3.9, 3.8679856115107913)","(6.5, 8.6, 8.585714285714285)","(26.0, 32.0, 30.473118279569892)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:32.198985,"(11.0, 14.5, 14.402985074626866)","(5.5, 6.8, 6.6869565217391305)","(2.45, 2.76, 2.7517535545023697)","(3.4, 3.9, 3.8679856115107913)","(6.5, 8.6, 8.585714285714285)","(26.0, 32.0, 30.473118279569892)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:33.380093,"(11.0, 14.5, 14.402985074626866)","(5.5, 6.8, 6.680459770114942)","(2.45, 2.76, 2.7517535545023697)","(3.4, 3.9, 3.8679856115107913)","(6.5, 8.6, 8.585714285714285)","(26.0, 32.0, 30.473118279569892)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:34.547330,"(11.0, 14.5, 14.402985074626866)","(5.5, 6.8, 6.663157894736842)","(2.45, 2.76, 2.7517535545023697)","(3.4, 3.9, 3.8679856115107913)","(6.5, 8.6, 8.585714285714285)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:35.791534,"(11.0, 14.5, 14.402985074626866)","(5.5, 6.8, 6.649275362318841)","(2.45, 2.76, 2.7518407960199003)","(3.4, 3.9, 3.8679856115107913)","(6.5, 8.6, 8.585714285714285)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:37.030158,"(11.0, 14.5, 14.4)","(5.5, 6.8, 6.649275362318841)","(2.45, 2.76, 2.751758793969849)","(3.4, 3.9, 3.8679856115107913)","(6.5, 8.6, 8.585714285714285)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:38.222964,"(11.0, 14.5, 14.4)","(5.5, 6.8, 6.649275362318841)","(2.45, 2.76, 2.751758793969849)","(3.4, 3.9, 3.8679856115107913)","(6.5, 8.6, 8.585714285714285)","(26.0, 32.0, 30.456521739130434)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 258.0)"
10-01-2023 15:23:39.310263,"(11.0, 14.5, 14.4)","(5.5, 6.8, 6.649275362318841)","(2.45, 2.76, 2.751758793969849)","(3.4, 3.9, 3.8679856115107913)","(6.5, 8.6, 8.586842105263157)","(26.0, 32.0, 30.30952380952381)","(101.0, 510.0, 509.4871794871795)","(101.0, 260.0, 249.6875)"
10-01-2023 15:23:40.359743,"(11.0, 14.5, 14.407142857142857)","(5.5, 6.4, 6.3328125)","(2.45, 2.76, 2.753405797101449)","(3.4, 3.9, 3.872360248447205)","(6.5, 8.6, 8.586559139784946)","(26.0, 32.0, 30.282258064516128)","(101.0, 510.0, 509.4871794871795)","(101.0, 270.0, 249.6875)"
10-01-2023 15:23:41.380654,"(11.0, 14.5, 14.461538461538462)","(5.5, 6.4, 6.332283464566929)","(2.45, 2.76, 2.7537024221453286)","(3.4, 3.9, 3.871290322580645)","(6.5, 8.6, 8.586559139784946)","(26.0, 32.0, 29.850746268656717)","(101.0, 510.0, 509.4871794871795)","(101.0, 270.0, 250.3030303030303)"
10-01-2023 15:23:42.740224,"(11.0, 14.5, 14.464788732394366)","(5.5, 6.4, 6.327118644067797)","(2.45, 2.76, 2.7561509433962263)","(3.4, 3.9, 3.8727551020408164)","(6.5, 8.6, 8.597720797720797)","(26.0, 30.0, 29.848484848484848)","(101.0, 510.0, 509.4871794871795)","(101.0, 270.0, 250.3030303030303)"
10-01-2023 15:23:43.972156,"(11.0, 14.5, 14.463235294117647)","(5.5, 6.4, 6.327118644067797)","(2.45, 2.76, 2.756730769230769)","(3.4, 3.9, 3.874474187380497)","(6.5, 8.6, 8.63888888888889)","(26.0, 30.0, 29.99056603773585)","(101.0, 510.0, 509.4871794871795)","(101.0, 270.0, 232.85714285714286)"
10-01-2023 15:23:45.174892,"(11.0, 14.5, 14.492753623188406)","(5.5, 6.4, 6.341935483870968)","(2.45, 2.76, 2.756730769230769)","(3.4, 3.9, 3.874474187380497)","(6.5, 9.2, 8.8)","(26.0, 32.0, 29.99056603773585)","(101.0, 510.0, 509.4871794871795)","(101.0, 270.0, 232.85714285714286)"
10-01-2023 15:23:46.146661,"(11.0, 14.5, 14.492753623188406)","(5.5, 6.4, 6.341935483870968)","(2.45, 2.76, 2.756730769230769)","(3.4, 3.9, 3.874474187380497)","(6.5, 9.0, 8.816666666666666)","(26.0, 32.0, 30.02777777777778)","(101.0, 510.0, 509.4871794871795)","(101.0, 270.0, 232.85714285714286)"
