,Ethical Dilemma,Our Little Ted,Rebel Factor,Coronation Keith,Jaja Chaboogie,Gee Gee Queen Bee,Majestic Diamond
07-12-2022 18:53:52.685174,"(21.0, 34.0, 32.44444444444444)","(21.0, 34.0, 33.36363636363637)","(1.6, 1.85, 1.8428176100628932)","(8.0, 11.5, 11.138586956521738)","(17.0, 25.0, 24.517241379310345)","(41.0, 75.0, 69.44444444444444)","(3.3, 3.95, 3.9399484536082476)"
07-12-2022 18:53:53.837144,"(21.0, 34.0, 32.44444444444444)","(21.0, 34.0, 33.074074074074076)","(1.6, 1.85, 1.8404938956714763)","(8.0, 11.5, 11.173366834170855)","(17.0, 25.0, 24.548387096774192)","(41.0, 75.0, 69.33333333333333)","(3.3, 3.95, 3.9376126126126128)"
07-12-2022 18:53:54.914970,"(21.0, 34.0, 32.58536585365854)","(21.0, 34.0, 33.107142857142854)","(1.6, 1.85, 1.840436090225564)","(8.0, 11.5, 11.173366834170855)","(17.0, 25.0, 24.548387096774192)","(41.0, 70.0, 69.0)","(3.3, 3.95, 3.9386574074074074)"
07-12-2022 18:53:56.008100,"(21.0, 34.0, 32.58536585365854)","(21.0, 34.0, 33.107142857142854)","(1.6, 1.84, 1.837777777777778)","(8.0, 11.5, 11.19949494949495)","(17.0, 25.0, 24.548387096774192)","(41.0, 70.0, 69.0)","(3.3, 3.95, 3.9386574074074074)"
07-12-2022 18:53:57.083291,"(21.0, 34.0, 32.58536585365854)","(21.0, 34.0, 33.148148148148145)","(1.6, 1.84, 1.83789644012945)","(8.0, 11.5, 11.17079207920792)","(17.0, 25.0, 24.548387096774192)","(41.0, 75.0, 72.22222222222223)","(3.3, 3.95, 3.9386574074074074)"
07-12-2022 18:53:58.200448,"(21.0, 36.0, 35.459016393442624)","(21.0, 34.0, 33.16981132075472)","(1.6, 1.84, 1.8374564459930314)","(8.0, 11.5, 11.17079207920792)","(17.0, 25.0, 24.708333333333332)","(41.0, 75.0, 72.22222222222223)","(3.3, 3.95, 3.934294871794872)"
07-12-2022 18:53:59.302447,"(21.0, 36.0, 35.32773109243698)","(21.0, 34.0, 33.16981132075472)","(1.6, 1.84, 1.8391071428571428)","(8.0, 11.5, 11.16915422885572)","(17.0, 25.0, 24.5)","(41.0, 75.0, 71.81818181818181)","(3.3, 3.95, 3.934294871794872)"
07-12-2022 18:54:00.551863,"(21.0, 36.0, 35.36206896551724)","(21.0, 34.0, 33.45161290322581)","(1.6, 1.84, 1.8376404494382024)","(8.0, 11.5, 11.11111111111111)","(17.0, 25.0, 24.5)","(41.0, 75.0, 71.81818181818181)","(3.3, 3.95, 3.934294871794872)"
07-12-2022 18:54:01.815096,"(21.0, 36.0, 35.645833333333336)","(21.0, 34.0, 33.80392156862745)","(1.6, 1.84, 1.8346491228070176)","(8.0, 11.5, 11.193333333333333)","(17.0, 25.0, 24.77777777777778)","(41.0, 75.0, 72.3076923076923)","(3.3, 3.95, 3.9303977272727275)"
07-12-2022 18:54:03.055777,"(21.0, 36.0, 35.67619047619048)","(26.0, 34.0, 33.204819277108435)","(1.65, 1.84, 1.8337881873727089)","(9.0, 11.5, 11.204347826086957)","(18.0, 25.0, 24.88095238095238)","(41.0, 75.0, 72.5)","(3.4, 3.95, 3.932663316582915)"
07-12-2022 18:54:04.274613,"(21.0, 36.0, 35.67741935483871)","(26.0, 34.0, 33.204819277108435)","(1.65, 1.84, 1.836265060240964)","(9.0, 11.5, 11.207581227436823)","(18.0, 25.0, 24.78723404255319)","(41.0, 75.0, 73.15789473684211)","(3.4, 3.95, 3.932663316582915)"
07-12-2022 18:54:05.446715,"(21.0, 36.0, 35.49090909090909)","(26.0, 34.0, 33.204819277108435)","(1.65, 1.84, 1.8412706480304957)","(9.0, 11.5, 11.207581227436823)","(18.0, 25.0, 24.897959183673468)","(41.0, 75.0, 73.33333333333333)","(3.4, 3.95, 3.929090909090909)"
07-12-2022 18:54:06.659227,"(21.0, 36.0, 35.49090909090909)","(26.0, 34.0, 33.204819277108435)","(1.65, 1.85, 1.8475949367088609)","(9.0, 11.5, 11.219465648854962)","(18.0, 25.0, 24.897959183673468)","(41.0, 75.0, 70.35714285714286)","(3.4, 3.95, 3.8799242424242424)"
07-12-2022 18:54:07.669057,"(21.0, 36.0, 35.49090909090909)","(26.0, 34.0, 33.23456790123457)","(1.65, 1.86, 1.8537974683544305)","(9.0, 11.5, 11.219465648854962)","(18.0, 25.0, 24.897959183673468)","(41.0, 75.0, 70.35714285714286)","(3.4, 3.9, 3.8420353982300885)"
07-12-2022 18:54:08.748553,"(21.0, 34.0, 33.34615384615385)","(26.0, 34.0, 33.23456790123457)","(1.65, 1.87, 1.863980582524272)","(9.0, 11.5, 11.207171314741036)","(18.0, 25.0, 24.897959183673468)","(41.0, 75.0, 70.58823529411765)","(3.4, 3.85, 3.8451100244498777)"
07-12-2022 18:54:09.884017,"(21.0, 34.0, 33.276595744680854)","(26.0, 34.0, 33.23456790123457)","(1.65, 1.88, 1.8713157894736843)","(9.0, 11.0, 10.948275862068966)","(18.0, 25.0, 24.897959183673468)","(41.0, 75.0, 70.58823529411765)","(3.4, 3.85, 3.84390243902439)"
07-12-2022 18:54:11.040413,"(21.0, 34.0, 33.276595744680854)","(26.0, 34.0, 33.31578947368421)","(1.65, 1.88, 1.8732432432432433)","(9.0, 11.0, 10.925)","(18.0, 25.0, 24.897959183673468)","(41.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.843527508090615)"
07-12-2022 18:54:12.261325,"(21.0, 34.0, 32.78787878787879)","(21.0, 34.0, 33.358024691358025)","(1.65, 1.88, 1.8740860215053763)","(9.0, 11.0, 10.948051948051948)","(18.0, 25.0, 24.893617021276597)","(41.0, 70.0, 66.25)","(3.4, 3.85, 3.8471337579617835)"
07-12-2022 18:54:13.464971,"(21.0, 32.0, 31.689655172413794)","(21.0, 34.0, 33.358024691358025)","(1.65, 1.88, 1.8745918367346939)","(9.0, 11.0, 11.093406593406593)","(18.0, 25.0, 24.677419354838708)","(41.0, 70.0, 66.66666666666667)","(3.4, 3.85, 3.8485507246376813)"
07-12-2022 18:54:14.641166,"(21.0, 32.0, 30.29787234042553)","(21.0, 34.0, 33.358024691358025)","(1.65, 1.88, 1.8745918367346939)","(9.0, 11.5, 11.222222222222221)","(18.0, 25.0, 24.636363636363637)","(41.0, 70.0, 62.391304347826086)","(3.4, 3.85, 3.872115384615385)"
07-12-2022 18:54:15.851041,"(21.0, 30.0, 29.772727272727273)","(21.0, 34.0, 33.12244897959184)","(1.65, 1.88, 1.8614952279957584)","(8.5, 12.0, 11.55)","(18.0, 25.0, 24.636363636363637)","(41.0, 65.0, 60.64102564102564)","(3.4, 3.9, 3.8858490566037736)"
07-12-2022 18:54:16.985480,"(21.0, 32.0, 30.5375)","(21.0, 34.0, 33.12244897959184)","(1.65, 1.87, 1.8614952279957584)","(8.5, 12.0, 11.38655462184874)","(18.0, 25.0, 24.636363636363637)","(41.0, 65.0, 57.27272727272727)","(3.4, 3.9, 3.9291666666666667)"
07-12-2022 18:54:18.231216,"(21.0, 32.0, 30.112903225806452)","(21.0, 34.0, 33.12244897959184)","(1.65, 1.87, 1.8612368972746332)","(9.0, 12.0, 11.313432835820896)","(18.0, 25.0, 24.636363636363637)","(41.0, 60.0, 56.0)","(3.4, 3.95, 3.9178571428571427)"
07-12-2022 18:54:19.410851,"(21.0, 30.0, 29.043478260869566)","(21.0, 34.0, 33.12244897959184)","(1.65, 1.87, 1.8561111111111113)","(9.0, 11.5, 11.392857142857142)","(18.0, 25.0, 24.8)","(41.0, 60.0, 54.375)","(3.4, 3.95, 3.932459677419355)"
07-12-2022 18:54:20.630228,"(21.0, 30.0, 29.389830508474578)","(21.0, 34.0, 33.224137931034484)","(1.65, 1.86, 1.8391153415453527)","(9.0, 11.5, 11.484615384615385)","(18.0, 25.0, 25.107142857142858)","(41.0, 55.0, 56.25)","(3.4, 3.95, 3.9631147540983607)"
07-12-2022 18:54:21.743779,"(21.0, 30.0, 29.952380952380953)","(21.0, 34.0, 33.18181818181818)","(1.65, 1.84, 1.8391153415453527)","(9.0, 11.5, 11.484615384615385)","(18.0, 26.0, 25.11764705882353)","(41.0, 60.0, 56.25)","(3.4, 4.0, 4.006462585034013)"
07-12-2022 18:54:22.835374,"(21.0, 30.0, 29.5)","(21.0, 34.0, 33.174311926605505)","(1.65, 1.84, 1.8384417549167928)","(9.0, 11.5, 11.321782178217822)","(18.0, 26.0, 25.166666666666668)","(41.0, 60.0, 56.388888888888886)","(3.4, 4.1, 4.012131147540984)"
07-12-2022 18:54:23.882646,"(21.0, 30.0, 29.541666666666668)","(21.0, 34.0, 33.20754716981132)","(1.65, 1.84, 1.8382010582010584)","(9.0, 11.5, 11.318627450980392)","(18.0, 26.0, 25.166666666666668)","(41.0, 60.0, 55.666666666666664)","(3.4, 4.1, 4.000377358490566)"
07-12-2022 18:54:25.079952,"(21.0, 30.0, 29.541666666666668)","(21.0, 34.0, 33.153153153153156)","(1.65, 1.84, 1.8346827794561935)","(9.0, 11.5, 11.313131313131313)","(18.0, 26.0, 25.166666666666668)","(41.0, 60.0, 55.666666666666664)","(3.4, 4.1, 4.000377358490566)"
07-12-2022 18:54:26.258090,"(21.0, 32.0, 29.915254237288135)","(21.0, 34.0, 33.11864406779661)","(1.65, 1.84, 1.8346827794561935)","(9.0, 11.5, 11.305263157894737)","(18.0, 26.0, 25.105263157894736)","(41.0, 60.0, 52.19512195121951)","(3.4, 4.1, 4.019266055045872)"
07-12-2022 18:54:27.496746,"(21.0, 32.0, 29.88235294117647)","(21.0, 34.0, 33.11864406779661)","(1.65, 1.84, 1.8371621621621623)","(9.0, 11.5, 11.333333333333334)","(19.0, 26.0, 25.19811320754717)","(41.0, 55.0, 50.46511627906977)","(3.4, 4.1, 4.037163814180929)"
07-12-2022 18:54:28.656279,"(21.0, 30.0, 29.464285714285715)","(21.0, 34.0, 33.181102362204726)","(1.65, 1.84, 1.8371621621621623)","(9.0, 11.5, 11.331050228310502)","(19.0, 26.0, 25.19811320754717)","(41.0, 55.0, 50.42553191489362)","(3.4, 4.1, 4.027507163323782)"
07-12-2022 18:54:29.742967,"(21.0, 30.0, 29.19402985074627)","(21.0, 34.0, 33.15447154471545)","(1.65, 1.84, 1.8376344086021505)","(9.0, 11.5, 11.331050228310502)","(19.0, 26.0, 25.19811320754717)","(41.0, 55.0, 50.22222222222222)","(3.4, 4.1, 4.029526462395543)"
07-12-2022 18:54:30.807911,"(21.0, 30.0, 28.784313725490197)","(21.0, 34.0, 33.12605042016807)","(1.65, 1.84, 1.837505241090147)","(9.0, 11.5, 11.329493087557603)","(19.0, 26.0, 25.19811320754717)","(41.0, 55.0, 48.907407407407405)","(3.4, 4.1, 4.032533333333333)"
07-12-2022 18:54:31.989784,"(21.0, 29.0, 28.5)","(21.0, 34.0, 33.03875968992248)","(1.65, 1.84, 1.8390862944162438)","(9.0, 11.5, 11.476793248945148)","(19.0, 26.0, 25.43103448275862)","(41.0, 55.0, 50.80357142857143)","(3.4, 4.1, 4.055614035087719)"
07-12-2022 18:54:33.126231,"(21.0, 29.0, 28.87878787878788)","(21.0, 34.0, 33.17880794701987)","(1.65, 1.84, 1.8372957746478873)","(9.0, 11.5, 11.46516393442623)","(19.0, 26.0, 25.45614035087719)","(41.0, 55.0, 50.76271186440678)","(3.4, 4.1, 4.059186351706036)"
07-12-2022 18:54:34.374589,"(21.0, 30.0, 28.983050847457626)","(21.0, 34.0, 33.17880794701987)","(1.65, 1.84, 1.839081967213115)","(9.0, 11.5, 11.381679389312977)","(19.0, 26.0, 25.478991596638654)","(41.0, 55.0, 50.65217391304348)","(3.4, 4.1, 4.055634807417974)"
07-12-2022 18:54:35.547845,"(21.0, 30.0, 28.558139534883722)","(21.0, 34.0, 33.17880794701987)","(1.65, 1.84, 1.839081967213115)","(9.0, 11.5, 11.487804878048781)","(19.0, 26.0, 25.45614035087719)","(41.0, 55.0, 49.75)","(3.4, 4.1, 4.064274322169059)"
07-12-2022 18:54:36.698728,"(21.0, 29.0, 28.22222222222222)","(21.0, 34.0, 33.17880794701987)","(1.65, 1.84, 1.839057239057239)","(9.0, 11.5, 11.25242718446602)","(19.0, 26.0, 25.46551724137931)","(41.0, 50.0, 49.142857142857146)","(3.4, 4.1, 4.063517915309446)"
07-12-2022 18:54:37.825419,"(21.0, 29.0, 28.22222222222222)","(21.0, 34.0, 33.11538461538461)","(1.65, 1.84, 1.8366459627329192)","(9.0, 12.0, 11.539170506912443)","(19.0, 26.0, 25.39047619047619)","(41.0, 50.0, 49.666666666666664)","(3.4, 4.1, 4.0689361702127655)"
07-12-2022 18:54:38.913906,"(21.0, 29.0, 28.185185185185187)","(21.0, 34.0, 33.11538461538461)","(1.65, 1.83, 1.828562874251497)","(9.0, 12.0, 12.307926829268293)","(19.0, 26.0, 25.405172413793103)","(41.0, 50.0, 48.714285714285715)","(3.4, 4.1, 4.062776025236593)"
07-12-2022 18:54:40.142274,"(21.0, 28.0, 27.983333333333334)","(21.0, 34.0, 33.11538461538461)","(1.65, 1.83, 1.8235590877677954)","(9.0, 12.5, 12.441176470588236)","(19.0, 26.0, 25.29591836734694)","(41.0, 55.0, 49.07692307692308)","(3.4, 4.1, 4.064285714285714)"
07-12-2022 18:54:41.333735,"(21.0, 28.0, 27.985507246376812)","(21.0, 34.0, 33.2972972972973)","(1.65, 1.83, 1.8243214822233351)","(9.0, 12.5, 12.33093525179856)","(19.0, 26.0, 25.28125)","(41.0, 55.0, 48.592592592592595)","(3.4, 4.1, 4.070731707317073)"
07-12-2022 18:54:42.531699,"(21.0, 28.0, 27.607142857142858)","(21.0, 34.0, 33.254901960784316)","(1.65, 1.83, 1.813689138576779)","(9.0, 12.5, 12.443708609271523)","(19.0, 26.0, 25.434426229508198)","(41.0, 50.0, 48.88235294117647)","(3.4, 4.1, 4.098174442190669)"
07-12-2022 18:54:43.648972,"(21.0, 28.0, 27.602941176470587)","(21.0, 34.0, 33.30487804878049)","(1.65, 1.82, 1.8154570637119114)","(9.0, 12.5, 12.604651162790697)","(19.0, 26.0, 25.46511627906977)","(41.0, 50.0, 49.266666666666666)","(3.4, 4.1, 4.140711462450593)"
07-12-2022 18:54:44.732498,"(21.0, 28.0, 27.52112676056338)","(21.0, 34.0, 33.35443037974684)","(1.65, 1.81, 1.8037642585551332)","(9.0, 13.0, 12.596330275229358)","(19.0, 26.0, 25.50381679389313)","(41.0, 50.0, 49.833333333333336)","(3.4, 4.2, 4.1092537313432835)"
07-12-2022 18:54:45.916084,"(21.0, 28.0, 27.54421768707483)","(21.0, 34.0, 33.374233128834355)","(1.65, 1.81, 1.8332075471698113)","(9.0, 13.0, 12.822368421052632)","(19.0, 26.0, 28.142857142857142)","(41.0, 50.0, 52.666666666666664)","(3.4, 4.2, 3.790769230769231)"
07-12-2022 18:54:47.030125,"(21.0, 30.0, 28.88888888888889)","(21.0, 32.0, 30.275862068965516)","(1.65, 1.96, 1.947962962962963)","(9.0, 13.0, 12.688622754491018)","(19.0, 29.0, 27.17391304347826)","(41.0, 55.0, 50.88235294117647)","(3.4, 3.85, 3.5443609022556393)"
07-12-2022 18:54:48.204287,"(21.0, 30.0, 29.307692307692307)","(21.0, 30.0, 29.46938775510204)","(1.65, 1.95, 1.972222222222222)","(9.0, 13.0, 12.468253968253968)","(19.0, 28.0, 26.974358974358974)","(41.0, 55.0, 52.407407407407405)","(3.4, 3.6, 3.493991853360489)"
07-12-2022 18:54:49.412511,"(21.0, 30.0, 28.486486486486488)","(21.0, 30.0, 29.46938775510204)","(1.6, 1.98, 1.9896296296296296)","(9.0, 12.5, 12.310526315789474)","(19.0, 28.0, 27.0)","(41.0, 55.0, 53.51063829787234)","(3.3, 3.5, 3.4936902485659656)"
07-12-2022 18:54:50.703176,"(21.0, 29.0, 28.375)","(21.0, 30.0, 29.257142857142856)","(1.6, 1.99, 1.988)","(9.0, 12.5, 12.310526315789474)","(19.0, 28.0, 27.025641025641026)","(41.0, 55.0, 53.51063829787234)","(3.3, 3.5, 3.4895495495495497)"
07-12-2022 18:54:51.959509,"(21.0, 29.0, 28.29032258064516)","(21.0, 30.0, 29.257142857142856)","(1.6, 2.0, 1.9892957746478872)","(9.0, 12.5, 12.275)","(19.0, 28.0, 26.6)","(41.0, 55.0, 53.51063829787234)","(3.3, 3.5, 3.490246212121212)"
07-12-2022 18:54:53.175922,"(21.0, 29.0, 28.3)","(21.0, 30.0, 29.46938775510204)","(1.6, 2.0, 1.9854237288135592)","(9.0, 12.5, 12.23913043478261)","(20.0, 27.0, 26.365853658536587)","(41.0, 55.0, 53.51063829787234)","(3.3, 3.5, 3.4854621848739495)"
07-12-2022 18:54:54.427361,"(21.0, 29.0, 28.3)","(21.0, 30.0, 29.46938775510204)","(1.6, 2.0, 1.995921052631579)","(9.0, 12.5, 12.232558139534884)","(20.0, 27.0, 26.236842105263158)","(41.0, 55.0, 51.75531914893617)","(3.3, 3.5, 3.4081395348837207)"
07-12-2022 18:54:55.869625,"(21.0, 29.0, 28.585365853658537)","(21.0, 30.0, 28.727272727272727)","(1.6, 2.02, 2.016604938271605)","(9.0, 12.5, 12.162921348314606)","(19.0, 27.0, 26.47747747747748)","(41.0, 55.0, 51.98019801980198)","(3.3, 3.45, 3.383075221238938)"
07-12-2022 18:54:57.274250,"(21.0, 29.0, 28.761904761904763)","(21.0, 29.0, 27.833333333333332)","(1.6, 2.02, 1.9637560975609756)","(9.0, 12.5, 11.867924528301886)","(19.0, 27.0, 25.214285714285715)","(41.0, 55.0, 51.17283950617284)","(3.3, 3.4, 3.602)"
07-12-2022 18:54:58.657782,"(21.0, 28.0, 27.59006211180124)","(21.0, 28.0, 28.96)","(1.6, 1.97, 1.9586904761904762)","(9.0, 12.0, 12.136363636363637)","(19.0, 26.0, 25.75)","(41.0, 55.0, 51.702127659574465)","(3.3, 3.65, 3.628846153846154)"
07-12-2022 18:54:59.884686,"(21.0, 29.0, 28.333333333333332)","(21.0, 30.0, 28.96)","(1.6, 1.96, 1.9329411764705882)","(9.0, 12.5, 12.1)","(19.0, 26.0, 26.05263157894737)","(41.0, 55.0, 51.73684210526316)","(3.3, 3.65, 3.587073170731707)"
07-12-2022 18:55:01.135473,"(21.0, 29.0, 28.411214953271028)","(21.0, 32.0, 31.27038626609442)","(1.6, 1.94, 1.9246153846153846)","(9.0, 12.5, 12.085253456221198)","(19.0, 27.0, 25.983050847457626)","(41.0, 55.0, 51.54205607476636)","(3.3, 3.65, 3.636178861788618)"
07-12-2022 18:55:02.433580,"(21.0, 29.0, 28.275862068965516)","(21.0, 32.0, 28.783783783783782)","(1.6, 1.93, 1.9049289099526066)","(9.0, 12.5, 12.327272727272728)","(19.0, 27.0, 26.19047619047619)","(41.0, 55.0, 51.63636363636363)","(3.3, 3.7, 3.658095238095238)"
07-12-2022 18:55:03.908511,"(21.0, 29.0, 28.296703296703296)","(21.0, 30.0, 28.767123287671232)","(1.6, 1.92, 1.9078378378378378)","(9.0, 12.5, 12.801204819277109)","(19.0, 27.0, 26.205128205128204)","(41.0, 55.0, 51.63636363636363)","(3.3, 3.7, 3.68159509202454)"
07-12-2022 18:55:05.366609,"(21.0, 29.0, 28.3)","(21.0, 30.0, 30.384)","(1.6, 1.92, 1.9096135265700482)","(9.0, 13.0, 12.798507462686567)","(19.0, 27.0, 25.235772357723576)","(41.0, 55.0, 51.837606837606835)","(3.3, 3.7, 3.6419213973799125)"
07-12-2022 18:55:06.656802,"(21.0, 29.0, 28.388349514563107)","(21.0, 32.0, 30.39344262295082)","(1.6, 1.91, 1.889535864978903)","(9.0, 13.0, 12.85754189944134)","(19.0, 26.0, 25.315068493150687)","(41.0, 55.0, 51.916666666666664)","(3.3, 3.65, 3.666376306620209)"
07-12-2022 18:55:07.945953,"(21.0, 29.0, 28.452173913043477)","(21.0, 32.0, 30.56934306569343)","(1.6, 1.91, 1.8976)","(9.0, 13.5, 12.562992125984252)","(19.0, 26.0, 25.358974358974358)","(41.0, 55.0, 52.06349206349206)","(3.3, 3.7, 3.6629464285714284)"
07-12-2022 18:55:09.171911,"(21.0, 29.0, 28.571428571428573)","(21.0, 32.0, 30.609929078014183)","(1.6, 1.9, 1.89)","(9.0, 13.5, 12.6)","(19.0, 26.0, 25.241935483870968)","(41.0, 55.0, 52.12)","(3.3, 3.7, 3.7034146341463416)"
07-12-2022 18:55:10.349118,"(21.0, 29.0, 28.661417322834644)","(21.0, 32.0, 30.915254237288135)","(1.6, 1.89, 1.8876740947075208)","(9.0, 13.0, 12.75)","(19.0, 26.0, 25.58407079646018)","(41.0, 55.0, 52.567567567567565)","(3.3, 3.75, 3.7279697624190065)"
07-12-2022 18:55:11.531839,"(21.0, 29.0, 28.967741935483872)","(21.0, 32.0, 30.915254237288135)","(1.6, 1.89, 1.8876740947075208)","(9.0, 13.0, 12.726086956521739)","(19.0, 26.0, 25.62264150943396)","(41.0, 55.0, 52.567567567567565)","(3.3, 3.75, 3.7281584582441116)"
07-12-2022 18:55:12.746440,"(21.0, 30.0, 29.324324324324323)","(21.0, 32.0, 31.17105263157895)","(1.6, 1.89, 1.8653413654618476)","(9.0, 13.0, 12.636363636363637)","(19.0, 26.0, 26.403508771929825)","(41.0, 55.0, 52.904411764705884)","(3.3, 3.75, 3.7991666666666664)"
07-12-2022 18:55:13.961162,"(21.0, 30.0, 29.324324324324323)","(21.0, 32.0, 31.17105263157895)","(1.6, 1.87, 1.8519166666666667)","(9.0, 13.0, 12.686046511627907)","(19.0, 27.0, 26.46031746031746)","(41.0, 55.0, 52.94964028776978)","(3.3, 3.8, 3.854285714285714)"
07-12-2022 18:55:15.207491,"(21.0, 30.0, 29.479166666666668)","(21.0, 32.0, 31.28)","(1.65, 1.86, 1.8469852941176472)","(10.0, 13.0, 12.881889763779528)","(19.0, 27.0, 26.46031746031746)","(31.0, 55.0, 52.94964028776978)","(3.2, 3.9, 3.8064885496183205)"
07-12-2022 18:55:16.403275,"(21.0, 30.0, 29.479166666666668)","(21.0, 32.0, 31.28)","(1.65, 1.86, 1.8485714285714288)","(10.0, 13.0, 12.928571428571429)","(19.0, 27.0, 26.52112676056338)","(31.0, 55.0, 52.980132450331126)","(3.2, 3.85, 3.8261538461538462)"
07-12-2022 18:55:17.599463,"(21.0, 30.0, 29.528301886792452)","(21.0, 32.0, 31.22222222222222)","(1.65, 1.86, 1.8507001321003964)","(10.0, 13.0, 12.92910447761194)","(19.0, 27.0, 26.54054054054054)","(31.0, 55.0, 52.009803921568626)","(3.2, 3.85, 3.8401408450704224)"
07-12-2022 18:55:18.762126,"(21.0, 30.0, 29.553571428571427)","(21.0, 32.0, 31.22222222222222)","(1.65, 1.86, 1.8507001321003964)","(10.0, 13.0, 12.7)","(19.0, 27.0, 26.558441558441558)","(31.0, 55.0, 52.276785714285715)","(3.2, 3.85, 3.841139240506329)"
07-12-2022 18:55:19.967537,"(21.0, 30.0, 29.576271186440678)","(21.0, 32.0, 31.384615384615383)","(1.65, 1.86, 1.8526070763500933)","(10.0, 13.0, 12.885542168674698)","(19.0, 27.0, 26.67142857142857)","(31.0, 55.0, 52.477064220183486)","(3.2, 3.85, 3.747697368421053)"
07-12-2022 18:55:21.160907,"(21.0, 30.0, 29.925)","(21.0, 34.0, 32.75)","(1.65, 1.86, 1.8512711864406781)","(10.0, 13.0, 12.974576271186441)","(19.0, 27.0, 27.58653846153846)","(31.0, 55.0, 50.88709677419355)","(3.2, 3.75, 3.763095238095238)"
07-12-2022 18:55:22.318911,"(21.0, 30.0, 29.894736842105264)","(21.0, 34.0, 32.939597315436245)","(1.65, 1.86, 1.8553133903133905)","(10.0, 13.0, 12.759541984732824)","(19.0, 28.0, 27.714975845410628)","(31.0, 55.0, 51.689189189189186)","(3.2, 3.8, 3.6959375000000003)"
07-12-2022 18:55:23.485167,"(21.0, 32.0, 30.344086021505376)","(21.0, 34.0, 32.939597315436245)","(1.65, 1.86, 1.8650228310502284)","(10.0, 13.0, 12.805555555555555)","(19.0, 28.0, 27.78021978021978)","(31.0, 55.0, 52.4)","(3.2, 3.7, 3.7155)"
07-12-2022 18:55:24.649710,"(21.0, 32.0, 30.831858407079647)","(21.0, 34.0, 33.030674846625764)","(1.65, 1.87, 1.86)","(10.0, 13.0, 12.990445859872612)","(19.0, 28.0, 28.21818181818182)","(31.0, 55.0, 52.467532467532465)","(3.2, 3.75, 3.7244505494505495)"
07-12-2022 18:55:25.833184,"(21.0, 32.0, 30.90909090909091)","(21.0, 34.0, 33.08433734939759)","(1.65, 1.86, 1.8694444444444445)","(10.0, 13.0, 13.153465346534654)","(19.0, 29.0, 28.35820895522388)","(31.0, 55.0, 52.53333333333333)","(3.2, 3.75, 3.6348765432098764)"
07-12-2022 18:55:26.940730,"(21.0, 32.0, 30.952380952380953)","(21.0, 34.0, 33.08433734939759)","(1.65, 1.87, 1.8694444444444445)","(10.0, 13.5, 13.153465346534654)","(20.0, 29.0, 38.5)","(31.0, 55.0, 88.0)","(3.2, 3.65, 3.0875)"
07-12-2022 18:55:28.011918,"(21.0, 46.0, 43.5)","(21.0, 40.0, 25.833333333333332)","(1.65, 1.99, 1.964375)","(10.0, 19.5, 18.78205128205128)","(20.0, 42.0, 38.8125)","(31.0, 140.0, 65.33333333333333)","(3.2, 4.4, 3.2526022304832716)"
07-12-2022 18:55:29.134573,"(21.0, 40.0, 39.0)","(21.0, 40.0, 25.833333333333332)","(1.65, 1.83, 1.828888888888889)","(10.0, 19.5, 12.906976744186046)","(20.0, 40.0, 30.75)","(31.0, 80.0, 64.0)","(3.2, 3.55, 3.401685393258427)"
07-12-2022 18:55:30.442142,"(21.0, 44.0, 35.5)","(21.0, 40.0, 29.6)","(1.65, 1.83, 1.8250000000000002)","(10.0, 13.0, 12.926829268292684)","(20.0, 42.0, 38.88235294117647)","(31.0, 90.0, 83.33333333333334)","(3.2, 3.55, 3.2537406483790523)"
07-12-2022 18:55:31.585279,"(21.0, 42.0, 32.0)","(21.0, 40.0, 31.0)","(1.65, 1.83, 1.8894117647058823)","(10.0, 13.0, 14.3)","(20.0, 40.0, 37.888888888888886)","(31.0, 90.0, 83.33333333333334)","(3.2, 3.55, 3.283333333333333)"
07-12-2022 18:55:32.732120,"(21.0, 42.0, 32.0)","(21.0, 38.0, 26.666666666666668)","(1.65, 1.9, 1.9449999999999998)","(10.0, 19.5, 14.625)","(20.0, 40.0, 38.88235294117647)","(31.0, 90.0, 87.5)","(3.2, 3.65, 2.9204097311139563)"
07-12-2022 18:55:33.789689,"(21.0, 44.0, 33.0)","(21.0, 40.0, 26.666666666666668)","(1.65, 1.99, 1.9128571428571428)","(10.0, 19.5, 22.525)","(20.0, 40.0, 29.333333333333332)","(31.0, 95.0, 87.5)","(3.2, 3.0, 2.980108991825613)"
07-12-2022 18:55:34.887695,"(21.0, 46.0, 31.333333333333332)","(21.0, 40.0, 29.5)","(1.65, 1.86, 1.8536842105263158)","(10.0, 23.0, 23.475)","(20.0, 42.0, 32.5)","(31.0, 95.0, 87.5)","(3.2, 3.0, 2.940904109589041)"
07-12-2022 18:55:36.099084,"(21.0, 46.0, 31.333333333333332)","(21.0, 40.0, 29.5)","(1.65, 1.86, 1.9597080291970803)","(10.0, 24.0, 10.700000000000001)","(20.0, 42.0, 50.75)","(31.0, 95.0, 105.0)","(3.2, 3.0, 2.9406259314456036)"
07-12-2022 18:55:37.134279,"(21.0, 60.0, 41.5)","(21.0, 48.0, 34.2)","(1.65, 2.24, 2.1500000000000004)","(10.0, 12.5, 16.5)","(20.0, 55.0, 35.0)","(31.0, 130.0, 145.0)","(3.2, 3.0, 2.901115241635688)"
