,Sorrento Breeze,Katara Love,Say Some Words,Easy Eddie,Mean Pop
06-01-2023 11:49:20.813859,"(4.6, 6.8, 6.74)","(17.0, 24.0, 23.6875)","(1.24, 1.37, 1.3613761467889909)","(26.0, 65.0, 52.142857142857146)","(11.0, 17.0, 15.8)"
06-01-2023 11:49:21.632107,"(4.6, 6.8, 6.764705882352941)","(17.0, 24.0, 23.6875)","(1.24, 1.37, 1.3613761467889909)","(26.0, 65.0, 52.142857142857146)","(11.0, 16.0, 15.8)"
06-01-2023 11:49:22.668626,"(4.6, 6.8, 6.75)","(17.0, 24.0, 23.6875)","(1.24, 1.37, 1.3606930693069308)","(26.0, 65.0, 52.142857142857146)","(11.0, 16.0, 15.75)"
06-01-2023 11:49:23.680533,"(4.6, 6.8, 6.786666666666666)","(17.0, 24.0, 23.6875)","(1.24, 1.37, 1.3607142857142858)","(26.0, 65.0, 52.142857142857146)","(11.0, 16.0, 15.236842105263158)"
06-01-2023 11:49:24.616722,"(4.6, 6.8, 6.777777777777778)","(17.0, 24.0, 23.733333333333334)","(1.24, 1.37, 1.3607142857142858)","(26.0, 65.0, 55.0)","(11.0, 16.5, 15.75)"
06-01-2023 11:49:25.524382,"(4.6, 6.8, 6.779999999999999)","(17.0, 24.0, 23.733333333333334)","(1.24, 1.37, 1.3607142857142858)","(26.0, 65.0, 52.142857142857146)","(11.0, 16.0, 15.8)"
06-01-2023 11:49:26.415965,"(4.6, 6.8, 6.786666666666666)","(17.0, 24.0, 23.8)","(1.24, 1.37, 1.3606796116504856)","(26.0, 65.0, 55.0)","(11.0, 16.0, 15.8)"
06-01-2023 11:49:27.435198,"(4.6, 6.8, 6.642857142857142)","(17.0, 25.0, 24.833333333333332)","(1.24, 1.37, 1.369076923076923)","(26.0, 65.0, 52.142857142857146)","(11.0, 16.0, 15.8)"
06-01-2023 11:49:28.414366,"(4.6, 6.8, 6.642857142857142)","(17.0, 25.0, 24.833333333333332)","(1.24, 1.37, 1.372967032967033)","(26.0, 65.0, 55.0)","(11.0, 16.0, 15.222222222222221)"
06-01-2023 11:49:29.307497,"(4.6, 6.8, 6.67906976744186)","(17.0, 25.0, 24.833333333333332)","(1.24, 1.38, 1.3721951219512194)","(26.0, 65.0, 55.0)","(11.0, 16.0, 15.5)"
06-01-2023 11:49:30.153596,"(5.0, 6.8, 6.647058823529412)","(17.0, 25.0, 24.833333333333332)","(1.24, 1.38, 1.3721951219512194)","(26.0, 65.0, 55.0)","(12.0, 16.0, 15.222222222222221)"
06-01-2023 11:49:31.049937,"(5.0, 6.6, 6.544827586206896)","(17.0, 25.0, 24.833333333333332)","(1.24, 1.38, 1.3739473684210526)","(26.0, 65.0, 55.0)","(12.0, 16.0, 17.34426229508197)"
06-01-2023 11:49:32.138418,"(5.0, 6.6, 6.468571428571429)","(17.0, 25.0, 24.571428571428573)","(1.24, 1.38, 1.3766666666666667)","(26.0, 65.0, 53.333333333333336)","(12.0, 17.5, 17.346153846153847)"
06-01-2023 11:49:33.103837,"(5.0, 6.6, 6.468571428571429)","(17.0, 25.0, 23.5)","(1.24, 1.38, 1.3766666666666667)","(26.0, 60.0, 51.42857142857143)","(12.0, 18.5, 17.75)"
06-01-2023 11:49:33.929824,"(5.0, 6.6, 6.45625)","(17.0, 24.0, 23.77777777777778)","(1.24, 1.38, 1.3767272727272728)","(26.0, 60.0, 51.42857142857143)","(12.0, 18.0, 17.75)"
06-01-2023 11:49:34.862546,"(5.0, 6.6, 6.42962962962963)","(17.0, 24.0, 23.77777777777778)","(1.24, 1.38, 1.3776)","(26.0, 60.0, 51.42857142857143)","(12.0, 18.5, 18.125)"
06-01-2023 11:49:35.829631,"(5.0, 6.6, 6.45625)","(17.0, 24.0, 23.77777777777778)","(1.24, 1.38, 1.3756097560975609)","(26.0, 60.0, 53.333333333333336)","(12.0, 18.5, 18.833333333333332)"
06-01-2023 11:49:36.776298,"(5.0, 6.6, 6.42962962962963)","(17.0, 24.0, 23.77777777777778)","(1.24, 1.38, 1.3756097560975609)","(26.0, 60.0, 55.0)","(12.0, 19.0, 18.307692307692307)"
06-01-2023 11:49:37.723746,"(5.0, 6.4, 6.391304347826087)","(17.0, 24.0, 23.5)","(1.24, 1.38, 1.377391304347826)","(26.0, 65.0, 52.142857142857146)","(12.0, 18.5, 18.8125)"
06-01-2023 11:49:38.619604,"(5.0, 6.6, 6.574999999999999)","(17.0, 24.0, 23.75)","(1.24, 1.37, 1.369785407725322)","(26.0, 65.0, 52.142857142857146)","(12.0, 19.0, 18.928571428571427)"
06-01-2023 11:49:39.483294,"(5.0, 6.6, 6.466666666666667)","(17.0, 24.0, 23.75)","(1.24, 1.37, 1.369193548387097)","(26.0, 65.0, 55.0)","(12.0, 20.0, 19.8)"
06-01-2023 11:49:40.414258,"(5.0, 6.6, 6.47027027027027)","(17.0, 24.0, 23.75)","(1.24, 1.37, 1.369193548387097)","(26.0, 65.0, 55.0)","(12.0, 20.0, 19.8)"
06-01-2023 11:49:41.368896,"(5.0, 6.6, 6.47027027027027)","(17.0, 24.0, 23.75)","(1.24, 1.37, 1.369193548387097)","(26.0, 65.0, 55.0)","(12.0, 20.0, 19.75)"
06-01-2023 11:49:42.227582,"(5.0, 6.6, 6.47027027027027)","(17.0, 24.0, 23.75)","(1.24, 1.37, 1.3635227272727273)","(26.0, 65.0, 55.0)","(12.0, 20.0, 19.75)"
06-01-2023 11:49:43.213518,"(5.0, 6.6, 6.485714285714286)","(17.0, 24.0, 23.75)","(1.24, 1.36, 1.3587387387387388)","(26.0, 65.0, 52.142857142857146)","(12.0, 19.5, 19.3)"
06-01-2023 11:49:44.107953,"(5.0, 6.8, 6.6)","(17.0, 24.0, 23.727272727272727)","(1.24, 1.36, 1.3534328358208956)","(26.0, 65.0, 55.0)","(12.0, 19.5, 19.3)"
06-01-2023 11:49:44.946600,"(5.0, 6.8, 6.703448275862069)","(17.0, 25.0, 24.0)","(1.24, 1.35, 1.3457251908396948)","(26.0, 65.0, 52.142857142857146)","(12.0, 19.5, 19.333333333333332)"
06-01-2023 11:49:45.878615,"(4.8, 6.8, 6.756521739130434)","(17.0, 25.0, 23.0)","(1.24, 1.35, 1.3435820895522388)","(26.0, 65.0, 52.142857142857146)","(12.0, 19.0, 18.75)"
06-01-2023 11:49:46.884782,"(4.8, 6.8, 6.756521739130434)","(17.0, 25.0, 23.0)","(1.24, 1.35, 1.3444444444444446)","(26.0, 65.0, 55.0)","(12.0, 19.0, 19.3125)"
06-01-2023 11:49:47.816170,"(4.8, 7.0, 6.63728813559322)","(17.0, 22.0, 21.818181818181817)","(1.24, 1.35, 1.3444444444444446)","(26.0, 65.0, 55.0)","(12.0, 19.5, 18.875)"
06-01-2023 11:49:48.621580,"(4.8, 7.0, 6.630252100840336)","(17.0, 25.0, 23.933333333333334)","(1.24, 1.35, 1.342929292929293)","(26.0, 65.0, 51.666666666666664)","(12.0, 19.0, 18.875)"
06-01-2023 11:49:49.579165,"(4.8, 7.0, 6.630252100840336)","(17.0, 25.0, 23.933333333333334)","(1.24, 1.35, 1.3443939393939395)","(26.0, 65.0, 51.666666666666664)","(12.0, 19.0, 18.875)"
06-01-2023 11:49:50.533204,"(4.8, 7.0, 6.628691983122363)","(17.0, 25.0, 23.933333333333334)","(1.24, 1.35, 1.3443939393939395)","(26.0, 65.0, 51.666666666666664)","(12.0, 19.0, 19.3125)"
06-01-2023 11:49:51.322116,"(4.8, 7.0, 6.637860082304527)","(17.0, 25.0, 23.933333333333334)","(1.24, 1.35, 1.343452380952381)","(26.0, 65.0, 51.666666666666664)","(12.0, 19.5, 19.3125)"
06-01-2023 11:49:52.268320,"(4.8, 7.0, 6.639344262295082)","(17.0, 25.0, 23.933333333333334)","(1.24, 1.35, 1.342735849056604)","(26.0, 65.0, 51.666666666666664)","(12.0, 19.0, 18.9)"
06-01-2023 11:49:53.266576,"(4.8, 7.0, 6.639344262295082)","(17.0, 25.0, 24.11111111111111)","(1.24, 1.35, 1.342735849056604)","(26.0, 65.0, 51.666666666666664)","(12.0, 19.0, 19.3)"
06-01-2023 11:49:54.135718,"(4.8, 7.0, 6.637860082304527)","(17.0, 25.0, 24.11111111111111)","(1.24, 1.35, 1.342735849056604)","(26.0, 65.0, 51.666666666666664)","(12.0, 19.5, 19.3)"
06-01-2023 11:49:54.997876,"(4.8, 7.0, 6.637860082304527)","(17.0, 25.0, 24.11111111111111)","(1.24, 1.35, 1.3426666666666667)","(26.0, 65.0, 51.666666666666664)","(12.0, 19.5, 19.166666666666668)"
06-01-2023 11:49:55.951646,"(4.8, 7.0, 6.800904977375565)","(17.0, 25.0, 22.6)","(1.24, 1.34, 1.3325855513307985)","(26.0, 65.0, 53.0)","(12.0, 19.5, 19.166666666666668)"
06-01-2023 11:49:56.848621,"(4.8, 7.0, 6.800904977375565)","(17.0, 25.0, 22.6)","(1.24, 1.34, 1.3310234541577826)","(26.0, 65.0, 53.0)","(12.0, 19.5, 19.428571428571427)"
06-01-2023 11:49:57.752874,"(4.8, 7.0, 6.8061674008810575)","(17.0, 23.0, 22.166666666666668)","(1.24, 1.34, 1.3319038461538462)","(26.0, 65.0, 54.09090909090909)","(12.0, 19.5, 19.857142857142858)"
06-01-2023 11:49:58.674872,"(4.8, 7.0, 6.804444444444444)","(17.0, 23.0, 22.545454545454547)","(1.24, 1.34, 1.3320415879017014)","(26.0, 65.0, 54.09090909090909)","(12.0, 20.0, 19.857142857142858)"
06-01-2023 11:49:59.620478,"(4.8, 7.0, 6.804444444444444)","(17.0, 23.0, 22.545454545454547)","(1.24, 1.34, 1.3316129032258066)","(26.0, 65.0, 54.09090909090909)","(12.0, 20.0, 20.2)"
06-01-2023 11:50:00.501844,"(4.8, 7.0, 6.801020408163265)","(17.0, 25.0, 23.615384615384617)","(1.24, 1.34, 1.3304887218045114)","(26.0, 65.0, 51.5)","(12.0, 21.0, 19.7)"
06-01-2023 11:50:01.425578,"(4.8, 7.0, 6.803791469194312)","(17.0, 24.0, 23.6)","(1.24, 1.34, 1.331933962264151)","(26.0, 65.0, 52.72727272727273)","(12.0, 20.0, 19.5)"
06-01-2023 11:50:02.364806,"(4.8, 7.0, 6.636842105263158)","(17.0, 25.0, 22.75)","(1.24, 1.35, 1.343846153846154)","(26.0, 65.0, 51.5)","(12.0, 20.0, 19.833333333333332)"
06-01-2023 11:50:03.263056,"(4.8, 7.0, 6.653556485355648)","(17.0, 24.0, 23.846153846153847)","(1.24, 1.35, 1.3423)","(26.0, 65.0, 51.5)","(12.0, 20.0, 20.86111111111111)"
06-01-2023 11:50:04.180457,"(5.0, 7.0, 6.802222222222222)","(18.0, 24.0, 23.928571428571427)","(1.24, 1.34, 1.3384615384615386)","(31.0, 65.0, 51.36363636363637)","(12.0, 21.0, 19.4)"
06-01-2023 11:50:05.042422,"(5.0, 7.0, 6.682511210762332)","(18.0, 24.0, 23.928571428571427)","(1.24, 1.34, 1.3396039603960397)","(31.0, 65.0, 51.36363636363637)","(12.0, 22.0, 19.4)"
06-01-2023 11:50:05.920379,"(5.0, 7.0, 6.681081081081081)","(18.0, 24.0, 23.928571428571427)","(1.24, 1.35, 1.339171974522293)","(31.0, 60.0, 51.25)","(12.0, 21.0, 20.263157894736842)"
06-01-2023 11:50:06.873387,"(5.0, 7.0, 6.70126582278481)","(18.0, 24.0, 23.916666666666668)","(1.24, 1.34, 1.3332142857142857)","(31.0, 60.0, 51.25)","(12.0, 21.0, 19.6875)"
06-01-2023 11:50:07.862943,"(5.0, 7.0, 6.832460732984293)","(18.0, 24.0, 23.857142857142858)","(1.24, 1.34, 1.3318556701030928)","(31.0, 60.0, 52.0)","(12.0, 21.0, 20.136363636363637)"
06-01-2023 11:50:08.668016,"(5.0, 7.0, 6.831182795698925)","(18.0, 24.0, 23.894736842105264)","(1.24, 1.34, 1.3318556701030928)","(31.0, 60.0, 52.0)","(12.0, 21.0, 20.136363636363637)"
06-01-2023 11:50:09.516923,"(5.0, 7.0, 6.838144329896907)","(18.0, 24.0, 23.894736842105264)","(1.24, 1.34, 1.3311363636363638)","(31.0, 60.0, 50.833333333333336)","(12.0, 21.0, 20.25)"
06-01-2023 11:50:10.555529,"(5.0, 7.0, 6.832323232323232)","(18.0, 24.0, 23.916666666666668)","(1.24, 1.34, 1.3323111111111112)","(31.0, 60.0, 51.0)","(12.0, 21.0, 20.302325581395348)"
06-01-2023 11:50:11.528622,"(5.0, 7.0, 6.832323232323232)","(18.0, 24.0, 23.916666666666668)","(1.24, 1.34, 1.3323111111111112)","(31.0, 60.0, 51.0)","(12.0, 21.0, 20.375)"
06-01-2023 11:50:12.365473,"(5.0, 7.0, 6.832323232323232)","(18.0, 24.0, 23.916666666666668)","(1.24, 1.34, 1.3323111111111112)","(31.0, 60.0, 51.0)","(12.0, 21.0, 20.375)"
06-01-2023 11:50:13.286639,"(5.0, 7.0, 6.837254901960784)","(18.0, 25.0, 23.857142857142858)","(1.24, 1.34, 1.330967741935484)","(31.0, 60.0, 51.0)","(12.0, 21.0, 20.195121951219512)"
06-01-2023 11:50:14.291220,"(5.0, 7.0, 6.8279792746113985)","(18.0, 24.0, 23.941176470588236)","(1.24, 1.34, 1.339070512820513)","(31.0, 60.0, 51.111111111111114)","(12.0, 21.0, 20.23076923076923)"
06-01-2023 11:50:15.224558,"(5.0, 7.0, 6.828723404255319)","(18.0, 25.0, 24.333333333333332)","(1.24, 1.34, 1.3381410256410258)","(31.0, 60.0, 51.111111111111114)","(12.0, 21.0, 20.23076923076923)"
06-01-2023 11:50:16.053291,"(5.0, 7.0, 6.814942528735632)","(18.0, 24.0, 23.941176470588236)","(1.24, 1.34, 1.3357812500000001)","(31.0, 60.0, 51.111111111111114)","(12.0, 21.0, 20.23076923076923)"
06-01-2023 11:50:16.978618,"(5.0, 7.0, 6.821468926553672)","(18.0, 25.0, 24.517241379310345)","(1.24, 1.34, 1.3380392156862746)","(31.0, 60.0, 52.5)","(12.0, 21.0, 20.323529411764707)"
06-01-2023 11:50:17.980571,"(5.0, 7.0, 6.832258064516129)","(18.0, 25.0, 24.87878787878788)","(1.24, 1.34, 1.3340145985401461)","(31.0, 55.0, 52.5)","(12.0, 21.0, 20.31)"
06-01-2023 11:50:18.887492,"(5.0, 7.0, 6.832258064516129)","(18.0, 25.0, 24.771428571428572)","(1.24, 1.34, 1.3340145985401461)","(31.0, 55.0, 52.5)","(12.0, 21.0, 20.223214285714285)"
06-01-2023 11:50:19.748284,"(5.0, 7.0, 6.823529411764706)","(18.0, 25.0, 24.771428571428572)","(1.24, 1.34, 1.3333333333333335)","(31.0, 60.0, 51.42857142857143)","(12.0, 21.0, 20.223214285714285)"
06-01-2023 11:50:20.632297,"(5.0, 7.0, 6.810924369747899)","(18.0, 25.0, 24.6)","(1.24, 1.34, 1.337935656836461)","(31.0, 60.0, 51.42857142857143)","(12.0, 21.0, 20.09375)"
06-01-2023 11:50:21.537250,"(5.0, 7.0, 6.802564102564102)","(18.0, 25.0, 24.523809523809526)","(1.24, 1.34, 1.3380129032258066)","(31.0, 60.0, 52.5)","(12.0, 21.0, 20.09375)"
06-01-2023 11:50:22.506477,"(5.0, 7.0, 6.71125)","(18.0, 25.0, 24.615384615384617)","(1.24, 1.34, 1.3355102040816327)","(31.0, 55.0, 52.5)","(12.0, 21.0, 20.16346153846154)"
06-01-2023 11:50:23.426690,"(5.0, 7.0, 6.7165644171779135)","(18.0, 25.0, 24.696969696969695)","(1.24, 1.34, 1.3355102040816327)","(31.0, 55.0, 52.5)","(12.0, 21.0, 20.25)"
06-01-2023 11:50:24.322654,"(5.0, 7.0, 6.728528528528528)","(18.0, 25.0, 24.82857142857143)","(1.24, 1.34, 1.3327480916030534)","(31.0, 60.0, 52.5)","(12.0, 21.0, 20.289473684210527)"
06-01-2023 11:50:25.253177,"(5.0, 7.0, 6.806837606837607)","(18.0, 25.0, 24.8)","(1.24, 1.34, 1.3359590043923866)","(31.0, 60.0, 51.42857142857143)","(12.0, 21.0, 20.289473684210527)"
06-01-2023 11:50:26.147639,"(5.0, 7.0, 6.815899581589958)","(18.0, 26.0, 25.18918918918919)","(1.24, 1.34, 1.3358371040723982)","(31.0, 60.0, 51.111111111111114)","(12.0, 21.0, 20.357142857142858)"
06-01-2023 11:50:27.023712,"(5.0, 7.0, 6.820408163265306)","(18.0, 26.0, 25.0625)","(1.24, 1.34, 1.3363055555555556)","(31.0, 60.0, 51.111111111111114)","(12.0, 21.0, 20.357142857142858)"
06-01-2023 11:50:27.974170,"(5.0, 7.0, 6.815126050420168)","(18.0, 25.0, 24.76)","(1.24, 1.34, 1.3363282336578581)","(31.0, 60.0, 52.5)","(12.0, 21.0, 20.357142857142858)"
06-01-2023 11:50:29.095576,"(5.0, 7.0, 6.815126050420168)","(18.0, 26.0, 25.375)","(1.24, 1.34, 1.3362500000000002)","(31.0, 55.0, 52.5)","(12.0, 21.0, 20.425531914893618)"
06-01-2023 11:50:30.197097,"(5.0, 7.0, 6.814754098360655)","(18.0, 26.0, 25.419354838709676)","(1.24, 1.34, 1.3358682634730539)","(31.0, 55.0, 52.0)","(12.0, 21.0, 20.49019607843137)"
06-01-2023 11:50:31.101480,"(5.0, 7.0, 6.814754098360655)","(18.0, 26.0, 25.5)","(1.24, 1.34, 1.3358682634730539)","(31.0, 60.0, 51.42857142857143)","(12.0, 21.0, 20.49019607843137)"
06-01-2023 11:50:32.085041,"(5.0, 7.0, 6.8092827004219405)","(18.0, 26.0, 25.476190476190474)","(1.24, 1.34, 1.3322844827586207)","(31.0, 60.0, 56.0)","(12.0, 21.0, 20.49019607843137)"
06-01-2023 11:50:33.104871,"(5.0, 7.0, 6.8092827004219405)","(18.0, 26.0, 25.476190476190474)","(1.24, 1.34, 1.3379541446208114)","(31.0, 60.0, 56.0)","(12.0, 21.0, 20.3953488372093)"
06-01-2023 11:50:34.006891,"(5.0, 7.0, 6.717499999999999)","(18.0, 26.0, 25.214285714285715)","(1.24, 1.34, 1.3379541446208114)","(31.0, 60.0, 56.0)","(12.0, 21.0, 20.263157894736842)"
06-01-2023 11:50:34.905128,"(5.0, 6.8, 6.73968253968254)","(18.0, 26.0, 25.214285714285715)","(1.24, 1.35, 1.342814814814815)","(31.0, 65.0, 51.5)","(12.0, 21.0, 19.214285714285715)"
06-01-2023 11:50:35.909978,"(5.0, 6.8, 6.7449275362318835)","(18.0, 26.0, 25.53191489361702)","(1.24, 1.35, 1.345521472392638)","(31.0, 65.0, 51.5)","(12.0, 19.5, 18.5)"
06-01-2023 11:50:36.833815,"(5.0, 6.8, 6.7704545454545455)","(18.0, 26.0, 25.53191489361702)","(1.24, 1.35, 1.345521472392638)","(31.0, 65.0, 51.5)","(12.0, 19.0, 18.666666666666668)"
06-01-2023 11:50:37.765135,"(5.0, 6.8, 6.7704545454545455)","(18.0, 26.0, 25.52173913043478)","(1.24, 1.35, 1.345521472392638)","(31.0, 65.0, 51.5)","(12.0, 19.0, 18.59090909090909)"
06-01-2023 11:50:38.646530,"(5.0, 7.0, 6.716949152542373)","(18.0, 26.0, 25.51219512195122)","(1.24, 1.35, 1.3449056603773586)","(31.0, 65.0, 51.875)","(12.0, 19.0, 18.59090909090909)"
06-01-2023 11:50:39.630479,"(5.0, 7.0, 6.714529914529915)","(18.0, 26.0, 25.35483870967742)","(1.24, 1.35, 1.346287878787879)","(31.0, 60.0, 53.333333333333336)","(12.0, 19.0, 18.541666666666668)"
06-01-2023 11:50:40.546915,"(5.0, 7.0, 6.7155555555555555)","(18.0, 26.0, 25.35483870967742)","(1.24, 1.35, 1.346287878787879)","(31.0, 60.0, 53.333333333333336)","(12.0, 19.0, 18.541666666666668)"
06-01-2023 11:50:41.462321,"(5.0, 7.0, 6.7155555555555555)","(18.0, 26.0, 25.35483870967742)","(1.24, 1.35, 1.346287878787879)","(31.0, 60.0, 53.333333333333336)","(12.0, 19.0, 18.541666666666668)"
06-01-2023 11:50:42.370600,"(5.0, 7.0, 6.726495726495727)","(18.0, 26.0, 25.285714285714285)","(1.24, 1.35, 1.346287878787879)","(31.0, 60.0, 52.5)","(13.0, 19.0, 18.59090909090909)"
06-01-2023 11:50:43.403895,"(5.0, 7.0, 6.733333333333333)","(18.0, 26.0, 25.333333333333332)","(1.24, 1.35, 1.3456410256410258)","(31.0, 60.0, 57.666666666666664)","(13.0, 19.0, 18.541666666666668)"
06-01-2023 11:50:44.627645,"(5.0, 7.0, 6.7436893203883495)","(18.0, 26.0, 25.571428571428573)","(1.24, 1.35, 1.3467132867132867)","(31.0, 60.0, 57.9)","(13.0, 19.0, 18.56)"
06-01-2023 11:50:45.733082,"(5.0, 7.0, 6.748571428571428)","(18.0, 26.0, 25.571428571428573)","(1.24, 1.35, 1.3462698412698413)","(31.0, 60.0, 52.0)","(13.0, 19.0, 18.59090909090909)"
06-01-2023 11:50:46.709921,"(5.0, 7.0, 6.734673366834171)","(18.0, 26.0, 25.36842105263158)","(1.24, 1.35, 1.3462698412698413)","(31.0, 55.0, 52.0)","(13.0, 19.0, 18.59090909090909)"
06-01-2023 11:50:47.764514,"(5.0, 7.0, 6.726424870466321)","(18.0, 26.0, 25.142857142857142)","(1.24, 1.35, 1.3477595628415302)","(31.0, 55.0, 48.5)","(13.0, 19.0, 18.608695652173914)"
06-01-2023 11:50:48.847609,"(5.0, 7.0, 6.726424870466321)","(18.0, 26.0, 25.142857142857142)","(1.24, 1.35, 1.3473195876288662)","(31.0, 50.0, 48.5)","(13.0, 19.0, 18.636363636363637)"
06-01-2023 11:50:49.873205,"(5.0, 7.0, 6.747999999999999)","(18.0, 26.0, 25.52)","(1.24, 1.35, 1.345840336134454)","(31.0, 50.0, 48.5)","(13.0, 19.0, 18.636363636363637)"
06-01-2023 11:50:50.854687,"(5.0, 7.0, 6.823287671232877)","(18.0, 26.0, 25.92)","(1.24, 1.35, 1.3429906542056076)","(31.0, 50.0, 49.333333333333336)","(13.0, 19.0, 18.875)"
06-01-2023 11:50:51.928453,"(5.0, 7.0, 6.841666666666667)","(18.0, 26.0, 25.92)","(1.24, 1.35, 1.3418823529411765)","(31.0, 50.0, 48.857142857142854)","(13.0, 19.0, 18.875)"
06-01-2023 11:50:52.856439,"(5.0, 7.0, 6.8652173913043475)","(18.0, 26.0, 25.866666666666667)","(1.24, 1.35, 1.3418823529411765)","(31.0, 50.0, 48.857142857142854)","(13.0, 19.0, 18.736842105263158)"
06-01-2023 11:50:53.766612,"(5.0, 7.2, 7.0285714285714285)","(18.0, 26.0, 25.8)","(1.24, 1.35, 1.3463297872340427)","(31.0, 50.0, 46.0)","(13.0, 19.0, 18.6)"
06-01-2023 11:50:54.735707,"(5.0, 7.2, 7.018867924528302)","(18.0, 26.0, 25.0)","(1.24, 1.35, 1.3435021097046413)","(31.0, 46.0, 45.625)","(13.0, 19.0, 18.727272727272727)"
06-01-2023 11:50:55.694365,"(5.0, 7.2, 7.0344827586206895)","(18.0, 26.0, 25.21212121212121)","(1.22, 1.35, 1.3435021097046413)","(31.0, 46.0, 45.625)","(13.0, 19.0, 18.571428571428573)"
06-01-2023 11:50:56.665390,"(5.0, 7.0, 6.976470588235294)","(18.0, 26.0, 25.151515151515152)","(1.22, 1.35, 1.3461437908496734)","(31.0, 46.0, 45.23809523809524)","(13.0, 19.0, 18.571428571428573)"
06-01-2023 11:50:57.644523,"(5.0, 7.0, 6.970454545454546)","(18.0, 26.0, 25.151515151515152)","(1.22, 1.35, 1.3472903225806452)","(31.0, 46.0, 45.2093023255814)","(13.0, 19.0, 18.571428571428573)"
06-01-2023 11:50:58.571593,"(5.0, 7.0, 6.970454545454546)","(18.0, 26.0, 25.151515151515152)","(1.22, 1.35, 1.3472903225806452)","(31.0, 46.0, 45.19047619047619)","(13.0, 19.0, 18.571428571428573)"
06-01-2023 11:50:59.486460,"(5.0, 7.0, 6.9707865168539325)","(18.0, 25.0, 24.866666666666667)","(1.22, 1.35, 1.3478200692041524)","(31.0, 46.0, 44.827586206896555)","(13.0, 19.0, 18.583333333333332)"
06-01-2023 11:51:00.476565,"(5.0, 7.2, 7.0321428571428575)","(18.0, 24.0, 23.17180616740088)","(1.22, 1.36, 1.3565193370165747)","(31.0, 46.0, 42.142857142857146)","(13.0, 19.0, 18.571428571428573)"
06-01-2023 11:51:01.525032,"(5.5, 7.2, 7.045901639344263)","(18.0, 23.0, 22.272727272727273)","(1.22, 1.36, 1.3540540540540542)","(31.0, 46.0, 43.82608695652174)","(13.0, 19.0, 18.75)"
06-01-2023 11:51:02.456842,"(5.5, 7.2, 7.0336283185840704)","(18.0, 24.0, 23.5)","(1.22, 1.36, 1.3540540540540542)","(31.0, 46.0, 43.82608695652174)","(13.0, 19.0, 19.90625)"
06-01-2023 11:51:03.366806,"(5.5, 7.2, 7.062626262626263)","(18.0, 25.0, 23.782608695652172)","(1.22, 1.35, 1.3444961240310078)","(31.0, 46.0, 43.87234042553192)","(13.0, 20.0, 19.679347826086957)"
06-01-2023 11:51:04.327785,"(5.5, 7.2, 7.133333333333334)","(18.0, 25.0, 23.580645161290324)","(1.22, 1.35, 1.3400833333333335)","(31.0, 46.0, 43.26315789473684)","(13.0, 21.0, 19.65)"
06-01-2023 11:51:05.330756,"(5.5, 7.2, 7.104761904761905)","(18.0, 25.0, 23.837209302325583)","(1.22, 1.35, 1.3419377162629758)","(31.0, 46.0, 44.206896551724135)","(13.0, 21.0, 19.65)"
06-01-2023 11:51:06.255401,"(5.5, 7.2, 7.066666666666666)","(18.0, 25.0, 23.837209302325583)","(1.22, 1.35, 1.3419377162629758)","(31.0, 46.0, 44.206896551724135)","(13.0, 21.0, 19.679347826086957)"
06-01-2023 11:51:07.231780,"(5.5, 7.2, 7.095384615384615)","(18.0, 23.0, 22.96551724137931)","(1.22, 1.35, 1.340042194092827)","(31.0, 46.0, 44.206896551724135)","(13.0, 21.0, 19.679347826086957)"
06-01-2023 11:51:08.164292,"(5.5, 7.2, 7.104225352112676)","(18.0, 24.0, 23.727272727272727)","(1.22, 1.35, 1.3400411522633746)","(31.0, 46.0, 44.206896551724135)","(13.0, 21.0, 19.679347826086957)"
06-01-2023 11:51:09.047355,"(5.5, 7.0, 6.967123287671233)","(18.0, 25.0, 23.88235294117647)","(1.22, 1.35, 1.3421003134796239)","(31.0, 46.0, 44.206896551724135)","(13.0, 21.0, 19.679347826086957)"
06-01-2023 11:51:10.018504,"(5.5, 7.0, 6.967123287671233)","(18.0, 25.0, 23.94736842105263)","(1.22, 1.35, 1.34548032936871)","(31.0, 46.0, 44.206896551724135)","(13.0, 21.0, 19.679347826086957)"
06-01-2023 11:51:11.022314,"(5.5, 7.2, 6.972043010752688)","(18.0, 25.0, 23.94736842105263)","(1.22, 1.35, 1.3458452481076535)","(31.0, 46.0, 44.206896551724135)","(13.0, 21.0, 19.70744680851064)"
06-01-2023 11:51:11.996948,"(5.5, 7.2, 6.994174757281553)","(18.0, 25.0, 23.692307692307693)","(1.22, 1.35, 1.3458452481076535)","(31.0, 46.0, 44.206896551724135)","(13.0, 21.0, 20.02409638554217)"
06-01-2023 11:51:12.959161,"(5.5, 7.2, 6.994174757281553)","(18.0, 25.0, 23.736842105263158)","(1.22, 1.35, 1.3454528301886792)","(31.0, 46.0, 44.206896551724135)","(13.0, 21.0, 20.08433734939759)"
06-01-2023 11:51:13.957969,"(5.5, 7.2, 6.981443298969072)","(18.0, 25.0, 24.0)","(1.22, 1.35, 1.3454528301886792)","(31.0, 46.0, 46.666666666666664)","(13.0, 21.0, 20.05)"
06-01-2023 11:51:15.064296,"(5.5, 7.2, 6.981443298969072)","(18.0, 26.0, 25.86842105263158)","(1.22, 1.35, 1.338881469115192)","(31.0, 50.0, 46.666666666666664)","(13.0, 21.0, 19.704545454545453)"
