,Square Dealer Nz,No Doubt Nz,Mummys Boy,Saving Major Percy,Le Tissier Nz,Sole Ambition Nz
08-12-2022 13:10:28.190035,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 11.5, 10.775)","(13.0, 16.0, 13.916666666666666)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:29.135933,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 11.5, 10.05)","(13.0, 15.5, 13.9)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:30.112849,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.8, 9.5)","(13.0, 15.5, 13.9)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:31.320705,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 10.0, 8.9)","(13.0, 15.0, 13.714285714285714)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:32.380458,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.8, 8.719999999999999)","(13.0, 15.0, 13.875)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:33.366916,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.8, 8.719999999999999)","(13.0, 15.0, 13.875)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:34.369858,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 10.0, 8.899999999999999)","(13.0, 15.0, 14.4375)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:35.251682,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.2, 8.899999999999999)","(13.0, 15.0, 14.4375)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:36.228146,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 10.0, 9.3)","(13.0, 16.0, 14.392857142857142)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:37.190256,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.933333333333334)","(13.0, 16.0, 14.75)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:38.170887,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.7)","(13.0, 16.0, 13.785714285714286)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:39.225087,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.4, 10.05)","(13.0, 15.5, 14.375)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:40.312044,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 11.5, 10.466666666666667)","(13.0, 15.0, 14.0)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:41.319676,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 11.5, 10.466666666666667)","(13.0, 14.5, 13.428571428571429)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:42.313096,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 11.5, 8.86)","(13.0, 14.5, 13.428571428571429)","(3.8, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:43.345918,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 11.5, 9.024999999999999)","(13.0, 14.5, 13.428571428571429)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:44.552872,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 11.0, 9.0)","(13.0, 14.5, 13.59090909090909)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:45.684686,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 11.0, 8.899999999999999)","(13.0, 14.5, 13.428571428571429)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:46.765396,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 11.0, 8.899999999999999)","(13.0, 14.5, 13.6)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:56.347816,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 11.0, 8.6)","(13.0, 14.5, 13.973684210526315)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:57.422236,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 14.5, 13.0)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:58.496194,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 14.0, 12.714285714285714)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:10:59.633545,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 14.0, 12.714285714285714)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:00.789925,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 14.0, 12.714285714285714)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:01.777657,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 14.0, 12.714285714285714)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:02.788761,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 14.0, 12.714285714285714)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:03.784746,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 14.0, 12.714285714285714)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:04.841309,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.642857142857142)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:05.936675,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.642857142857142)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:06.983345,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.642857142857142)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:08.040344,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.642857142857142)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:09.152959,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.642857142857142)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:10.270574,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.642857142857142)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:11.273744,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:12.363775,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:13.350907,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:14.378899,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:15.549066,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:16.560371,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:17.529172,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:18.531537,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:19.548858,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:20.591731,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:21.654225,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:22.677144,"(2.9, 99999, 99990)","(2.7, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:23.798120,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:24.912245,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:25.926699,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:26.914766,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:27.875408,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:28.899381,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:30.151969,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.6, 8.6)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:31.504029,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.6, 8.418181818181818)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:32.682455,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.4, 8.317647058823528)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:33.629944,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.2, 8.317647058823528)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:34.750199,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.2, 8.317647058823528)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:35.913999,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.2, 8.485714285714286)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:37.037095,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.2, 8.485714285714286)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:38.121319,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.2, 8.485714285714286)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:39.091314,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.2, 8.485714285714286)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:40.099789,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.2, 8.485714285714286)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:41.125557,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.2, 8.485714285714286)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:42.148580,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 9.2, 8.485714285714286)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:43.200575,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:44.270465,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:45.368314,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:46.545200,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:47.686438,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:48.779134,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:49.845039,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:50.806094,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:51.797754,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:52.879476,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.7)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:53.953026,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.3)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:54.972135,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.3)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:55.972169,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.3)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:57.032992,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.3)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:58.071319,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 12.25)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:11:59.202949,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.314285714285713)","(13.0, 13.0, 12.142857142857142)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:00.294058,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.314285714285713)","(13.0, 13.0, 12.142857142857142)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:01.313397,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.314285714285713)","(13.0, 13.0, 12.142857142857142)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:02.376041,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.314285714285713)","(13.0, 13.0, 12.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:03.396087,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.314285714285713)","(13.0, 13.0, 12.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:04.475969,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.314285714285713)","(13.0, 13.0, 12.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:05.640713,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.314285714285713)","(13.0, 13.0, 12.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:06.736097,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.6, 8.233333333333333)","(13.0, 13.0, 12.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:07.809919,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.4, 7.9)","(13.0, 13.0, 12.5)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:08.973833,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.4, 7.859999999999999)","(13.0, 13.0, 12.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:10.052878,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.4, 7.859999999999999)","(13.0, 13.0, 12.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:11.008211,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.4, 7.859999999999999)","(13.0, 13.0, 12.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:12.044079,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.4, 7.933333333333333)","(13.0, 13.0, 12.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:13.172964,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.2, 7.933333333333333)","(13.0, 13.0, 12.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:14.290912,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.2, 7.933333333333333)","(13.0, 13.0, 12.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:15.418847,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.2, 7.866666666666666)","(13.0, 13.0, 14.0)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:16.594312,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.2, 7.866666666666666)","(13.0, 15.0, 13.75)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:17.639434,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.2, 7.866666666666666)","(13.0, 15.0, 14.75)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:18.716070,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.2, 7.866666666666666)","(13.0, 15.5, 14.375)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:19.770424,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.2, 7.866666666666666)","(13.0, 15.0, 14.375)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:20.837937,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.2, 7.933333333333333)","(13.0, 15.0, 14.666666666666666)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:21.953423,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.2, 7.933333333333333)","(13.0, 15.0, 14.75)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:23.004876,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.2, 7.85)","(13.0, 15.0, 14.3125)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:24.186391,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.0, 7.85)","(13.0, 14.5, 14.0)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:25.352940,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.0, 7.85)","(13.0, 14.5, 14.0)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:26.555488,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.0, 7.85)","(13.0, 14.5, 14.0)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:27.578558,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.0, 7.85)","(13.0, 14.5, 14.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:28.536275,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.0, 7.85)","(13.0, 15.0, 14.6)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:29.639602,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.0, 7.85)","(13.0, 15.0, 14.6)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:30.798121,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.0, 7.85)","(13.0, 15.0, 14.6)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:31.948364,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.0, 7.85)","(13.0, 15.0, 14.0)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:32.906093,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.0, 7.85)","(13.0, 14.5, 14.0)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:33.855374,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.0, 7.84)","(13.0, 14.5, 13.857142857142858)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:34.977810,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.0, 7.84)","(13.0, 14.5, 13.857142857142858)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:36.118821,"(2.9, 99999, 99990)","(2.6, 99999, 99990)","(7.0, 8.0, 7.778947368421052)","(13.0, 14.5, 14.2)","(3.9, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:12:37.300618,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 8.0, 7.377777777777778)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:38.446401,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 8.0, 7.377777777777778)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:39.479924,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 8.0, 7.377777777777778)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:40.546968,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 8.0, 7.377777777777778)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:41.541008,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 8.0, 7.377777777777778)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:42.611208,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 8.0, 7.377777777777778)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:43.741562,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 8.0, 7.377777777777778)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:44.837115,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 8.0, 7.428571428571429)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:45.938494,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 7.6, 7.314285714285714)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:47.018573,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 7.6, 7.314285714285714)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:48.188799,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 7.6, 7.314285714285714)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:49.298071,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 7.6, 7.44)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:50.385720,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 8.4, 8.033333333333333)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:12:51.728129,"(3.0, 99999, 99990)","(2.7, 99999, 99990)","(6.5, 8.2, 7.477777777777778)","(12.0, 14.5, 14.2)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
