,Long Gully Brown,Burning Fee,Bailey The Rock,Bruces Angel,Ballroom Belle,Emerley Cougar
04-01-2023 11:04:21.411452,"(2.05, 2.74, 2.1763636363636363)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 10.1)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:22.370878,"(2.05, 2.74, 2.1763636363636363)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 10.125)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:23.299307,"(2.05, 2.74, 2.1763636363636363)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 10.125)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:24.245823,"(2.05, 2.74, 2.1763636363636363)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 10.125)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:25.195751,"(2.05, 2.74, 2.1763636363636363)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 10.125)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:26.123225,"(2.05, 2.74, 2.1763636363636363)","(14.0, 46.0, 19.333333333333332)","(14.0, 34.0, 28.625)","(5.5, 11.5, 10.125)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:27.049929,"(2.05, 2.74, 2.1763636363636363)","(14.0, 46.0, 19.333333333333332)","(14.0, 34.0, 28.625)","(5.5, 11.5, 10.175)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:27.968827,"(2.05, 2.74, 2.1763636363636363)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 10.05)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:28.840523,"(2.05, 2.74, 2.1763636363636363)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 10.275)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:29.707933,"(2.05, 2.74, 2.1763636363636363)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 9.15)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:30.578786,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 9.15)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:31.457668,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 9.15)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:32.363620,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 9.6)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:33.245030,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:34.165157,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:35.024214,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:35.934089,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 28.625)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:36.833016,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 19.333333333333332)","(14.0, 34.0, 28.625)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:37.737326,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 19.333333333333332)","(14.0, 34.0, 27.700000000000003)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:38.596188,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 23.75)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:39.444641,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 19.0)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:40.329189,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 19.0)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:41.261010,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 19.0)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:42.220848,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 19.0)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:43.153651,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 34.0, 19.0)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:44.147605,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:45.087226,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:46.046734,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:46.982882,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:47.941422,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:48.876884,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:49.852685,"(2.05, 2.74, 2.15875)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:50.781257,"(2.05, 2.68, 2.168695652173913)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:51.762878,"(2.05, 2.68, 2.168695652173913)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:52.722892,"(2.05, 2.68, 2.168695652173913)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:53.644945,"(2.05, 2.68, 2.168695652173913)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:54.534622,"(2.05, 2.68, 2.168695652173913)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:55.455256,"(2.05, 2.68, 2.168695652173913)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:56.307118,"(2.05, 2.68, 2.168695652173913)","(14.0, 46.0, 22.0)","(14.0, 38.0, 16.666666666666668)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:57.180435,"(2.05, 2.68, 2.168695652173913)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:58.040138,"(2.05, 2.68, 2.168695652173913)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:58.925523,"(2.05, 2.68, 2.168695652173913)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:04:59.848715,"(2.05, 2.68, 2.168695652173913)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:05:00.766272,"(2.05, 2.68, 2.1539393939393943)","(14.0, 46.0, 22.0)","(14.0, 34.0, 32.42307692307692)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:05:01.783334,"(2.05, 2.68, 2.1539393939393943)","(14.0, 46.0, 22.0)","(14.0, 34.0, 32.42307692307692)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:05:02.697999,"(2.05, 2.68, 2.1539393939393943)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:05:03.587401,"(2.05, 2.68, 2.1539393939393943)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.9375)"
04-01-2023 11:05:04.533252,"(2.05, 2.68, 2.1539393939393943)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.5, 8.75)","(8.5, 18.0, 11.25)","(2.5, 3.95, 3.025294117647059)"
04-01-2023 11:05:05.529902,"(2.05, 2.6, 2.257142857142857)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 6.833333333333333)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.918)"
04-01-2023 11:05:06.514136,"(2.05, 2.6, 2.257142857142857)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 6.833333333333333)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.918)"
04-01-2023 11:05:07.469124,"(2.05, 2.6, 2.257142857142857)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 6.833333333333333)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.918)"
04-01-2023 11:05:08.482375,"(2.05, 2.6, 2.257142857142857)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 6.833333333333333)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.918)"
04-01-2023 11:05:09.409232,"(2.05, 2.6, 2.257142857142857)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 6.833333333333333)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.918)"
04-01-2023 11:05:10.292938,"(2.05, 2.6, 2.257142857142857)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 6.833333333333333)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.918)"
04-01-2023 11:05:11.132528,"(2.05, 2.6, 2.257142857142857)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 6.833333333333333)","(8.5, 18.0, 11.25)","(2.5, 3.95, 2.918)"
04-01-2023 11:05:11.994655,"(2.05, 2.66, 2.2742857142857145)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 6.833333333333333)","(8.5, 18.0, 11.25)","(2.5, 3.95, 3.176)"
04-01-2023 11:05:12.875440,"(2.05, 2.66, 2.2742857142857145)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 6.833333333333333)","(8.5, 18.0, 11.25)","(2.5, 3.95, 3.176)"
04-01-2023 11:05:13.871508,"(2.05, 2.66, 2.2742857142857145)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 6.833333333333333)","(8.5, 19.5, 12.0)","(2.5, 3.95, 2.7776923076923077)"
04-01-2023 11:05:14.862891,"(2.05, 2.66, 2.2742857142857145)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 6.833333333333333)","(8.5, 19.5, 11.625)","(2.5, 3.95, 2.7776923076923077)"
04-01-2023 11:05:15.811248,"(2.05, 2.66, 2.2742857142857145)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 7.571428571428571)","(8.5, 19.5, 11.625)","(2.5, 3.95, 2.7776923076923077)"
04-01-2023 11:05:16.799739,"(2.05, 2.66, 2.2742857142857145)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 6.833333333333333)","(8.5, 19.5, 11.625)","(2.5, 3.95, 2.7776923076923077)"
04-01-2023 11:05:17.817612,"(2.05, 2.66, 2.5494736842105263)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 11.0, 7.571428571428571)","(8.5, 19.5, 11.625)","(2.5, 3.95, 2.7776923076923077)"
04-01-2023 11:05:18.775322,"(2.05, 2.54, 2.4145454545454546)","(14.0, 46.0, 19.333333333333332)","(14.0, 34.0, 24.0)","(5.5, 11.0, 9.4)","(8.5, 19.5, 11.625)","(2.5, 3.95, 3.0676470588235296)"
04-01-2023 11:05:19.747374,"(2.05, 2.54, 2.31)","(14.0, 46.0, 19.333333333333332)","(14.0, 34.0, 24.0)","(5.5, 9.8, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.95, 3.0425000000000004)"
04-01-2023 11:05:20.628641,"(2.05, 2.54, 2.2054545454545456)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 9.8, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.95, 2.9979999999999998)"
04-01-2023 11:05:21.524245,"(2.05, 2.54, 2.2054545454545456)","(14.0, 46.0, 24.57142857142857)","(14.0, 34.0, 24.0)","(5.5, 9.8, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.95, 2.9979999999999998)"
04-01-2023 11:05:22.419390,"(2.05, 2.54, 2.2054545454545456)","(14.0, 46.0, 24.57142857142857)","(14.0, 34.0, 24.0)","(5.5, 9.8, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.95, 2.946)"
04-01-2023 11:05:23.362238,"(2.05, 2.38, 2.144285714285714)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 9.8, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.85, 2.946)"
04-01-2023 11:05:24.296439,"(2.05, 2.38, 2.144285714285714)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 9.8, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.85, 3.0175)"
04-01-2023 11:05:25.252241,"(2.05, 2.38, 2.144285714285714)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.0)","(5.5, 9.8, 6.933333333333334)","(8.5, 19.5, 11.625)","(2.5, 3.85, 2.9779999999999998)"
04-01-2023 11:05:26.250679,"(2.05, 2.38, 2.144285714285714)","(14.0, 46.0, 22.0)","(14.0, 34.0, 31.4375)","(5.5, 9.6, 6.933333333333334)","(8.5, 19.5, 11.625)","(2.5, 3.85, 3.1959999999999997)"
04-01-2023 11:05:27.257694,"(2.05, 2.38, 2.144285714285714)","(14.0, 46.0, 22.0)","(14.0, 34.0, 31.4375)","(5.5, 9.6, 6.933333333333334)","(8.5, 19.5, 11.625)","(2.5, 3.85, 2.862307692307692)"
04-01-2023 11:05:28.259802,"(2.05, 2.38, 2.26)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 9.6, 6.933333333333334)","(8.5, 19.5, 11.625)","(2.5, 3.85, 2.862307692307692)"
04-01-2023 11:05:29.274915,"(2.05, 2.38, 2.26)","(14.0, 46.0, 19.333333333333332)","(14.0, 34.0, 17.333333333333332)","(5.5, 9.6, 6.933333333333334)","(8.5, 19.5, 11.625)","(2.5, 3.85, 2.862307692307692)"
04-01-2023 11:05:30.241467,"(2.05, 2.38, 2.26)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 9.6, 6.933333333333334)","(8.5, 19.5, 11.625)","(2.5, 3.85, 2.862307692307692)"
04-01-2023 11:05:31.263238,"(2.05, 2.38, 2.26)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 9.6, 6.933333333333334)","(8.5, 19.5, 11.625)","(2.5, 3.85, 2.862307692307692)"
04-01-2023 11:05:32.285050,"(2.05, 2.38, 2.26)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 9.6, 6.933333333333334)","(8.5, 19.5, 11.625)","(2.5, 3.85, 2.862307692307692)"
04-01-2023 11:05:33.340412,"(2.05, 2.38, 2.26)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 10.5, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.85, 3.058)"
04-01-2023 11:05:34.375294,"(2.05, 2.38, 2.26)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 9.8, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.85, 3.09)"
04-01-2023 11:05:35.373429,"(2.05, 2.38, 2.26)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 9.8, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.85, 3.09)"
04-01-2023 11:05:36.352862,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 9.8, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.85, 3.058)"
04-01-2023 11:05:37.290134,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 9.8, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.85, 3.058)"
04-01-2023 11:05:38.232870,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 9.8, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.85, 3.1)"
04-01-2023 11:05:39.103595,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 19.333333333333332)","(14.0, 34.0, 19.0)","(5.5, 9.8, 6.966666666666667)","(8.5, 19.5, 11.625)","(2.5, 3.9, 3.1)"
04-01-2023 11:05:39.966024,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 19.333333333333332)","(14.0, 34.0, 19.0)","(5.5, 10.5, 6.9125000000000005)","(8.5, 19.5, 11.625)","(2.5, 3.9, 3.1985714285714284)"
04-01-2023 11:05:40.850279,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 19.333333333333332)","(14.0, 34.0, 19.0)","(5.5, 10.5, 7.083333333333334)","(8.5, 19.5, 12.633333333333333)","(2.5, 4.0, 3.1985714285714284)"
04-01-2023 11:05:41.793187,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 34.0, 19.0)","(5.5, 10.5, 7.083333333333334)","(8.5, 19.5, 10.842857142857143)","(2.5, 4.0, 3.2666666666666666)"
04-01-2023 11:05:42.740638,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 34.0, 19.0)","(5.5, 10.5, 7.083333333333334)","(8.5, 19.5, 10.842857142857143)","(2.5, 4.0, 3.2666666666666666)"
04-01-2023 11:05:43.662364,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 34.0, 19.0)","(5.5, 10.5, 7.083333333333334)","(8.5, 19.5, 11.925)","(2.5, 4.0, 3.2666666666666666)"
04-01-2023 11:05:44.610446,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 10.5, 7.083333333333334)","(8.5, 19.5, 11.925)","(2.5, 4.0, 3.2666666666666666)"
04-01-2023 11:05:45.525412,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 10.5, 7.083333333333334)","(8.5, 19.5, 11.925)","(2.5, 4.0, 3.2666666666666666)"
04-01-2023 11:05:46.475507,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.333333333333332)","(5.5, 10.5, 9.866666666666667)","(8.5, 19.5, 15.46)","(2.5, 4.0, 3.2535714285714286)"
04-01-2023 11:05:47.347258,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 34.0, 17.75)","(5.5, 11.5, 9.866666666666667)","(8.5, 19.5, 15.46)","(2.5, 4.0, 3.3714285714285714)"
04-01-2023 11:05:48.295857,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 34.0, 24.25)","(5.5, 9.8, 7.514285714285714)","(8.5, 19.5, 13.559999999999999)","(2.5, 4.0, 3.3270833333333334)"
04-01-2023 11:05:49.168504,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 36.0, 18.083333333333332)","(5.5, 9.8, 7.514285714285714)","(8.5, 19.5, 13.559999999999999)","(2.5, 4.0, 3.3270833333333334)"
04-01-2023 11:05:50.057380,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 36.0, 18.083333333333332)","(5.5, 9.8, 7.514285714285714)","(8.5, 19.5, 13.68)","(2.5, 4.0, 3.3270833333333334)"
04-01-2023 11:05:51.012243,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 36.0, 18.083333333333332)","(5.5, 9.8, 7.514285714285714)","(8.5, 19.5, 13.68)","(2.5, 4.0, 3.3270833333333334)"
04-01-2023 11:05:51.898564,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 36.0, 18.083333333333332)","(5.5, 9.8, 7.925000000000001)","(8.5, 19.5, 13.68)","(2.5, 4.0, 3.3270833333333334)"
04-01-2023 11:05:52.855772,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 22.0)","(14.0, 36.0, 18.083333333333332)","(5.5, 9.8, 7.3)","(8.5, 19.5, 15.142857142857142)","(2.5, 4.0, 3.3270833333333334)"
04-01-2023 11:05:53.774645,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 19.333333333333332)","(14.0, 36.0, 16.88888888888889)","(5.5, 9.8, 7.3)","(8.5, 19.0, 11.714285714285714)","(2.5, 4.0, 2.879)"
04-01-2023 11:05:54.759377,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 19.333333333333332)","(14.0, 36.0, 16.65)","(5.5, 10.0, 7.333333333333333)","(8.5, 19.0, 11.714285714285714)","(2.5, 4.0, 3.0975)"
04-01-2023 11:05:55.721426,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 19.333333333333332)","(14.0, 36.0, 16.65)","(5.5, 10.0, 7.333333333333333)","(8.5, 19.0, 11.714285714285714)","(2.5, 4.0, 3.0975)"
04-01-2023 11:05:56.717726,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 19.333333333333332)","(14.0, 36.0, 16.65)","(5.5, 10.0, 7.333333333333333)","(8.5, 19.0, 11.714285714285714)","(2.5, 4.0, 3.0975)"
04-01-2023 11:05:57.743077,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 19.333333333333332)","(14.0, 36.0, 16.65)","(5.5, 10.0, 8.222222222222221)","(8.5, 19.0, 11.714285714285714)","(2.5, 4.0, 3.0975)"
04-01-2023 11:05:58.749603,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 19.333333333333332)","(14.0, 36.0, 16.65)","(5.5, 10.0, 8.222222222222221)","(8.5, 19.0, 11.714285714285714)","(2.5, 4.0, 3.0975)"
04-01-2023 11:05:59.793554,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 31.0)","(14.0, 36.0, 16.65)","(5.5, 10.0, 8.222222222222221)","(8.5, 19.0, 11.714285714285714)","(2.5, 4.0, 3.0975)"
04-01-2023 11:06:00.805335,"(2.05, 2.26, 2.2377777777777776)","(14.0, 46.0, 31.0)","(14.0, 36.0, 16.65)","(5.5, 10.0, 8.222222222222221)","(8.5, 19.0, 11.714285714285714)","(2.5, 4.0, 2.8409999999999997)"
04-01-2023 11:06:01.806512,"(2.05, 2.26, 2.2439999999999998)","(14.0, 46.0, 26.333333333333336)","(14.0, 36.0, 16.65)","(5.5, 11.0, 7.5)","(8.5, 19.0, 12.625)","(2.5, 4.0, 3.065833333333333)"
04-01-2023 11:06:03.041699,"(2.05, 2.26, 2.2439999999999998)","(14.0, 46.0, 19.77777777777778)","(14.0, 36.0, 16.65)","(5.5, 11.0, 7.5)","(8.5, 19.0, 12.625)","(2.5, 4.0, 3.065833333333333)"
04-01-2023 11:06:04.239290,"(2.05, 2.26, 2.2439999999999998)","(14.0, 46.0, 20.22222222222222)","(14.0, 36.0, 16.65)","(5.5, 11.0, 7.5)","(8.5, 19.0, 12.625)","(2.5, 4.0, 3.065833333333333)"
04-01-2023 11:06:05.392601,"(2.05, 2.26, 2.2439999999999998)","(14.0, 46.0, 20.22222222222222)","(14.0, 36.0, 16.65)","(5.5, 11.0, 7.5)","(8.5, 19.0, 12.625)","(2.5, 4.0, 3.065833333333333)"
04-01-2023 11:06:06.509287,"(2.05, 2.26, 2.2439999999999998)","(14.0, 46.0, 20.22222222222222)","(14.0, 36.0, 16.65)","(5.5, 11.0, 7.5)","(8.5, 19.0, 12.625)","(2.5, 4.0, 3.065833333333333)"
