,Quick Entry,Brother Skye,Too Legit,Deep Mind,Roses Galaxy,Attuck
08-12-2022 12:57:32.033925,"(4.4, 5.6, 5.442857142857142)","(11.0, 17.0, 16.545454545454547)","(10.0, 15.5, 13.029411764705882)","(31.0, 85.0, 67.0)","(2.6, 2.84, 2.7714285714285714)","(2.7, 3.3, 3.2051724137931035)"
08-12-2022 12:57:33.081110,"(4.4, 5.6, 5.502941176470588)","(11.0, 17.0, 16.166666666666668)","(10.0, 15.5, 13.166666666666666)","(31.0, 85.0, 67.0)","(2.6, 2.82, 2.8143859649122804)","(2.7, 3.3, 3.2456521739130433)"
08-12-2022 12:57:34.141878,"(4.4, 5.6, 5.502941176470588)","(11.0, 17.0, 15.75)","(10.0, 15.5, 13.166666666666666)","(31.0, 85.0, 67.0)","(2.6, 2.82, 2.7573584905660375)","(2.7, 3.3, 3.2613636363636362)"
08-12-2022 12:57:35.171991,"(4.4, 5.6, 5.502941176470588)","(11.0, 17.0, 14.857142857142858)","(10.0, 15.5, 13.944444444444445)","(31.0, 85.0, 67.0)","(2.6, 2.76, 2.722666666666667)","(2.7, 3.35, 3.208695652173913)"
08-12-2022 12:57:36.129047,"(4.4, 5.6, 5.502941176470588)","(11.0, 17.0, 13.695652173913043)","(10.0, 15.5, 13.59090909090909)","(31.0, 85.0, 67.0)","(2.6, 2.76, 2.736666666666667)","(2.7, 3.35, 3.3307692307692305)"
08-12-2022 12:57:37.035111,"(4.4, 5.6, 5.553125)","(11.0, 17.0, 14.051724137931034)","(10.0, 15.5, 14.459183673469388)","(31.0, 85.0, 76.0)","(2.6, 2.76, 2.736666666666667)","(2.7, 3.4, 3.3307692307692305)"
08-12-2022 12:57:37.945610,"(4.4, 5.6, 5.475)","(11.0, 17.0, 13.615384615384615)","(10.0, 15.5, 14.34090909090909)","(31.0, 85.0, 76.0)","(2.6, 2.78, 2.7393548387096773)","(2.7, 3.4, 3.1666666666666665)"
08-12-2022 12:57:38.994617,"(4.4, 5.6, 5.3809523809523805)","(11.0, 17.0, 14.5)","(10.0, 15.5, 14.428571428571429)","(31.0, 85.0, 76.0)","(2.6, 2.78, 2.8307382550335567)","(2.7, 3.4, 3.2916666666666665)"
08-12-2022 12:57:40.427013,"(4.4, 5.6, 5.368888888888889)","(11.0, 17.0, 15.25)","(10.0, 15.5, 12.852941176470589)","(31.0, 85.0, 67.0)","(2.6, 2.86, 2.826101694915254)","(2.7, 3.4, 3.382142857142857)"
08-12-2022 12:57:41.557869,"(4.4, 5.1, 5.008125)","(11.0, 17.0, 15.25)","(10.0, 15.5, 13.625)","(31.0, 85.0, 70.0)","(2.6, 2.86, 2.7840384615384615)","(2.7, 3.4, 3.3035714285714284)"
08-12-2022 12:57:42.538077,"(4.4, 5.1, 5.090909090909091)","(11.0, 17.0, 14.454545454545455)","(10.0, 15.5, 13.625)","(31.0, 85.0, 70.0)","(2.6, 2.86, 2.805454545454545)","(2.7, 3.4, 3.1596153846153845)"
08-12-2022 12:57:43.834004,"(4.4, 5.1, 5.090909090909091)","(11.0, 17.0, 14.454545454545455)","(10.0, 15.5, 13.4)","(31.0, 85.0, 70.0)","(2.6, 2.84, 2.82125)","(2.7, 3.4, 3.2529411764705882)"
08-12-2022 12:57:45.051988,"(4.4, 5.1, 5.090909090909091)","(11.0, 17.0, 14.454545454545455)","(10.0, 15.5, 13.4)","(31.0, 85.0, 70.0)","(2.6, 2.86, 2.8971999999999998)","(2.7, 3.4, 3.29)"
08-12-2022 12:57:46.292713,"(4.4, 5.1, 4.985714285714286)","(11.0, 17.0, 14.454545454545455)","(10.0, 15.5, 13.0)","(31.0, 85.0, 70.0)","(2.6, 2.9, 2.8368421052631576)","(2.7, 3.4, 3.2666666666666666)"
08-12-2022 12:57:47.567888,"(4.4, 5.1, 4.915)","(11.0, 17.0, 14.818181818181818)","(10.0, 15.5, 12.928571428571429)","(31.0, 85.0, 70.0)","(2.6, 2.9, 2.898181818181818)","(2.7, 3.4, 3.2363636363636363)"
08-12-2022 12:57:48.618133,"(4.4, 5.1, 4.949999999999999)","(11.0, 17.0, 15.333333333333334)","(10.0, 15.5, 13.076923076923077)","(31.0, 85.0, 70.0)","(2.6, 2.92, 2.8635294117647057)","(2.7, 3.4, 3.208695652173913)"
08-12-2022 12:57:49.672417,"(4.4, 5.1, 4.9941176470588236)","(11.0, 17.0, 15.526315789473685)","(10.0, 15.5, 13.590909090909092)","(31.0, 85.0, 73.0)","(2.6, 2.94, 2.8866666666666667)","(2.7, 3.4, 3.208695652173913)"
08-12-2022 12:57:50.810785,"(4.4, 5.1, 4.983870967741936)","(11.0, 17.0, 15.04)","(10.0, 15.5, 12.833333333333334)","(31.0, 85.0, 73.0)","(2.6, 2.94, 3.094666666666667)","(2.7, 3.4, 3.208695652173913)"
08-12-2022 12:57:51.979540,"(4.4, 5.1, 4.983870967741936)","(11.0, 17.0, 15.04)","(10.0, 15.5, 13.25)","(31.0, 85.0, 75.0)","(2.5, 3.1, 3.09417004048583)","(2.8, 3.4, 3.208695652173913)"
08-12-2022 12:57:53.142051,"(4.4, 5.1, 4.944827586206896)","(11.0, 17.0, 14.421052631578947)","(10.0, 15.5, 13.25)","(31.0, 85.0, 75.0)","(2.5, 3.1, 3.0428571428571427)","(2.8, 3.4, 3.208695652173913)"
08-12-2022 12:57:54.234530,"(4.4, 5.1, 4.963414634146342)","(11.0, 17.0, 12.333333333333334)","(10.0, 15.5, 13.25)","(31.0, 85.0, 75.0)","(2.5, 3.1, 3.0316326530612243)","(2.8, 3.4, 3.2405797101449276)"
08-12-2022 12:57:55.172348,"(4.4, 5.1, 5.0017543859649125)","(11.0, 17.0, 13.15)","(10.0, 15.5, 13.647058823529411)","(31.0, 85.0, 76.66666666666667)","(2.5, 3.15, 3.0316326530612243)","(2.8, 3.4, 3.2405797101449276)"
08-12-2022 12:57:56.343560,"(4.4, 5.1, 5.0115384615384615)","(11.0, 13.5, 11.6625)","(10.0, 15.5, 13.647058823529411)","(31.0, 85.0, 76.66666666666667)","(2.5, 3.1, 3.028)","(2.8, 3.4, 3.3453125)"
08-12-2022 12:57:57.514934,"(4.4, 5.3, 5.166666666666667)","(11.0, 13.5, 11.696319018404909)","(10.0, 15.5, 13.467741935483872)","(31.0, 85.0, 76.66666666666667)","(2.5, 3.1, 3.028)","(2.8, 3.4, 3.3453125)"
08-12-2022 12:57:58.710288,"(4.4, 5.3, 5.166666666666667)","(11.0, 13.5, 11.696319018404909)","(10.0, 15.5, 13.467741935483872)","(31.0, 85.0, 76.66666666666667)","(2.5, 3.1, 3.028)","(2.8, 3.4, 2.7741176470588234)"
08-12-2022 12:57:59.903485,"(4.4, 7.8, 7.066666666666666)","(11.0, 23.0, 17.085714285714285)","(10.0, 16.0, 8.847058823529412)","(31.0, 180.0, 161.25)","(2.5, 3.35, 2.715294117647059)","(2.8, 5.3, 4.744)"
08-12-2022 12:58:01.007628,"(4.4, 7.8, 7.066666666666666)","(11.0, 23.0, 16.1)","(10.0, 16.0, 11.428571428571429)","(31.0, 150.0, 135.0)","(2.5, 3.35, 2.715294117647059)","(2.8, 5.3, 4.619047619047619)"
08-12-2022 12:58:02.012018,"(4.4, 7.8, 7.066666666666666)","(11.0, 23.0, 16.1)","(10.0, 16.0, 10.666666666666666)","(31.0, 180.0, 146.66666666666669)","(2.5, 3.35, 2.7747499999999996)","(2.8, 4.8, 3.915)"
08-12-2022 12:58:03.065393,"(4.4, 7.8, 7.525)","(11.0, 23.0, 16.6)","(10.0, 16.0, 10.705882352941176)","(31.0, 180.0, 130.66666666666669)","(2.5, 3.35, 2.7773529411764706)","(2.8, 4.8, 3.67)"
08-12-2022 12:58:04.206487,"(4.4, 7.8, 9.44)","(11.0, 23.0, 14.5)","(10.0, 16.0, 11.333333333333334)","(31.0, 180.0, 130.66666666666669)","(2.5, 3.35, 3.1014285714285714)","(2.8, 2.2, 2.1363636363636367)"
08-12-2022 12:58:05.447290,"(4.4, 11.0, 9.8)","(11.0, 23.0, 16.6)","(10.0, 16.0, 11.2)","(31.0, 180.0, 130.66666666666669)","(2.5, 2.8, 2.7606896551724134)","(2.8, 2.44, 2.393333333333333)"
