,Yarraman Rocky,Rockslide,Favreau,Rocknroll Max Nz,The Weekend,Bejiggity,Raani,Ideal Tiger Nz
05-01-2023 15:45:52.599680,"(31.0, 36.0, 35.45454545454545)","(2.6, 3.25, 3.18646408839779)","(10.0, 13.5, 13.166666666666666)","(61.0, 99999, 99990)","(3.2, 4.3, 4.164)","(6.0, 8.6, 8.364705882352942)","(6.5, 7.8, 7.566666666666666)","(10.0, 99999, 99990)"
05-01-2023 15:45:53.783413,"(31.0, 36.0, 35.142857142857146)","(2.6, 3.25, 3.2071428571428573)","(10.0, 13.5, 13.166666666666666)","(61.0, 99999, 99990)","(3.2, 4.3, 4.164)","(6.0, 8.6, 8.364705882352942)","(6.5, 7.8, 7.566666666666666)","(10.0, 99999, 99990)"
05-01-2023 15:45:55.023092,"(31.0, 36.0, 35.0)","(2.6, 3.25, 3.2071428571428573)","(10.0, 13.5, 13.166666666666666)","(61.0, 99999, 99990)","(3.2, 4.3, 4.164)","(6.5, 8.6, 8.44)","(6.5, 7.8, 7.566666666666666)","(10.0, 99999, 99990)"
05-01-2023 15:45:56.572381,"(31.0, 36.0, 35.142857142857146)","(2.6, 3.25, 3.190993788819876)","(10.0, 13.5, 13.205882352941176)","(61.0, 99999, 99990)","(3.2, 4.3, 4.164)","(6.5, 8.6, 8.00952380952381)","(6.5, 7.8, 7.578571428571428)","(10.0, 99999, 99990)"
05-01-2023 15:45:57.940800,"(31.0, 36.0, 35.142857142857146)","(2.6, 3.25, 3.190993788819876)","(10.0, 13.5, 13.285714285714286)","(61.0, 99999, 99990)","(3.2, 4.3, 4.321739130434783)","(6.5, 8.2, 6.715151515151515)","(6.5, 7.8, 7.745454545454545)","(10.0, 99999, 99990)"
05-01-2023 15:45:59.211237,"(31.0, 36.0, 35.14285714285714)","(2.6, 3.3, 3.257594936708861)","(10.0, 14.0, 13.523809523809524)","(61.0, 99999, 99990)","(3.2, 4.4, 4.33030303030303)","(6.5, 6.8, 6.702702702702703)","(6.5, 8.0, 8.007692307692308)","(10.0, 99999, 99990)"
05-01-2023 15:46:00.444440,"(31.0, 36.0, 34.666666666666664)","(2.6, 3.3, 3.267605633802817)","(10.0, 14.0, 13.523809523809524)","(61.0, 99999, 99990)","(3.2, 4.3, 4.266666666666667)","(6.5, 6.8, 6.556862745098039)","(6.5, 8.2, 7.821739130434782)","(10.0, 99999, 99990)"
05-01-2023 15:46:01.559123,"(31.0, 36.0, 35.07692307692308)","(2.6, 3.3, 3.267605633802817)","(10.0, 14.0, 13.523809523809524)","(61.0, 99999, 99990)","(3.2, 4.3, 4.266666666666667)","(6.5, 6.6, 6.556862745098039)","(6.5, 8.2, 7.821739130434782)","(10.0, 99999, 99990)"
05-01-2023 15:46:02.712086,"(31.0, 36.0, 33.333333333333336)","(2.6, 3.5, 3.477777777777778)","(10.0, 14.0, 13.894736842105264)","(61.0, 99999, 99990)","(3.2, 4.4, 4.312244897959183)","(6.5, 5.9, 5.814937759336099)","(6.5, 8.2, 7.95)","(10.0, 99999, 99990)"
05-01-2023 15:46:03.766296,"(31.0, 36.0, 34.0)","(2.6, 3.55, 3.5204545454545455)","(10.0, 14.0, 13.583333333333334)","(61.0, 99999, 99990)","(3.2, 4.4, 4.301149425287357)","(6.5, 6.0, 5.814937759336099)","(6.5, 8.0, 7.95)","(10.0, 99999, 99990)"
05-01-2023 15:46:04.902186,"(31.0, 36.0, 34.0)","(2.6, 3.55, 3.4988372093023257)","(10.0, 14.0, 13.53125)","(61.0, 99999, 99990)","(3.2, 4.4, 4.3047619047619055)","(6.5, 6.0, 6.066055045871559)","(6.5, 8.0, 7.792)","(10.0, 99999, 99990)"
05-01-2023 15:46:05.995342,"(31.0, 32.0, 31.18181818181818)","(2.6, 3.5, 3.4823529411764707)","(10.0, 14.0, 13.53125)","(61.0, 99999, 99990)","(3.2, 4.4, 4.3047619047619055)","(6.5, 6.2, 6.066055045871559)","(6.5, 8.0, 7.792)","(10.0, 99999, 99990)"
05-01-2023 15:46:07.176848,"(31.0, 32.0, 31.875)","(2.6, 3.5, 3.454901960784314)","(10.0, 14.0, 13.53125)","(61.0, 99999, 99990)","(3.2, 4.4, 4.2)","(6.5, 6.2, 6.1982608695652175)","(6.5, 8.0, 7.963636363636364)","(10.0, 99999, 99990)"
05-01-2023 15:46:08.406887,"(31.0, 36.0, 33.91304347826087)","(2.6, 3.5, 3.42)","(10.0, 14.0, 13.485714285714286)","(61.0, 99999, 99990)","(3.2, 4.2, 4.176470588235294)","(6.5, 6.4, 6.1982608695652175)","(6.5, 8.0, 7.963636363636364)","(10.0, 99999, 99990)"
05-01-2023 15:46:09.521434,"(31.0, 36.0, 33.91304347826087)","(2.6, 3.5, 3.4193548387096775)","(10.0, 14.0, 13.61111111111111)","(61.0, 99999, 99990)","(3.2, 4.2, 4.143859649122807)","(6.5, 6.4, 6.16)","(6.5, 8.0, 7.968)","(10.0, 99999, 99990)"
05-01-2023 15:46:10.596666,"(31.0, 36.0, 33.91304347826087)","(2.6, 3.5, 3.4193548387096775)","(10.0, 14.0, 13.61111111111111)","(61.0, 99999, 99990)","(3.2, 4.2, 4.130434782608695)","(6.5, 6.4, 6.136842105263158)","(6.5, 8.2, 8.087719298245613)","(10.0, 99999, 99990)"
05-01-2023 15:46:11.705125,"(31.0, 36.0, 36.4)","(2.6, 3.6, 3.523529411764706)","(10.0, 14.5, 13.522727272727273)","(61.0, 99999, 99990)","(3.2, 4.3, 4.223076923076923)","(6.5, 6.4, 6.311627906976744)","(6.5, 7.0, 6.84)","(10.0, 99999, 99990)"
05-01-2023 15:46:12.800733,"(31.0, 38.0, 36.4)","(2.6, 3.6, 3.523529411764706)","(10.0, 14.5, 13.522727272727273)","(61.0, 99999, 99990)","(3.2, 4.3, 4.223076923076923)","(6.5, 6.4, 6.311627906976744)","(6.5, 7.0, 6.84)","(10.0, 99999, 99990)"
05-01-2023 15:46:13.883360,"(31.0, 38.0, 36.4)","(2.6, 3.6, 3.523529411764706)","(10.0, 14.5, 13.522727272727273)","(61.0, 99999, 99990)","(3.2, 4.3, 4.223076923076923)","(6.5, 6.4, 6.311627906976744)","(6.5, 7.0, 6.84)","(10.0, 99999, 99990)"
05-01-2023 15:46:15.001875,"(31.0, 38.0, 36.4)","(2.6, 3.6, 3.523529411764706)","(10.0, 14.5, 13.522727272727273)","(61.0, 99999, 99990)","(3.2, 4.3, 4.247826086956522)","(6.5, 6.4, 6.32962962962963)","(6.5, 7.0, 6.816)","(10.0, 99999, 99990)"
05-01-2023 15:46:16.203949,"(31.0, 36.0, 35.333333333333336)","(2.6, 3.6, 3.5628571428571427)","(10.0, 14.5, 13.622448979591837)","(61.0, 99999, 99990)","(3.2, 4.3, 4.247826086956522)","(6.5, 6.4, 6.32962962962963)","(6.5, 7.0, 6.816)","(10.0, 99999, 99990)"
05-01-2023 15:46:17.340783,"(31.0, 36.0, 35.77777777777778)","(2.6, 3.6, 3.583076923076923)","(10.0, 14.5, 13.732142857142858)","(61.0, 99999, 99990)","(3.2, 4.2, 4.193333333333333)","(6.5, 6.4, 6.260606060606061)","(6.5, 6.8, 6.748387096774193)","(10.0, 99999, 99990)"
05-01-2023 15:46:18.558099,"(31.0, 40.0, 36.76923076923077)","(2.6, 3.7, 3.687037037037037)","(10.0, 14.5, 13.886363636363637)","(61.0, 99999, 99990)","(3.2, 4.2, 4.16734693877551)","(6.5, 6.2, 5.995918367346939)","(6.5, 7.0, 6.970731707317073)","(10.0, 99999, 99990)"
05-01-2023 15:46:19.723718,"(31.0, 40.0, 36.76923076923077)","(2.6, 3.75, 3.7125)","(10.0, 14.5, 13.825)","(61.0, 99999, 99990)","(3.2, 4.2, 4.16734693877551)","(6.5, 6.2, 5.989473684210527)","(6.5, 7.0, 6.9363636363636365)","(10.0, 99999, 99990)"
05-01-2023 15:46:20.937862,"(31.0, 40.0, 36.76923076923077)","(2.6, 3.7, 3.675510204081633)","(10.0, 14.5, 13.825)","(61.0, 99999, 99990)","(3.2, 4.2, 4.129166666666666)","(6.5, 6.2, 5.885106382978723)","(6.5, 7.0, 6.8)","(10.0, 99999, 99990)"
05-01-2023 15:46:22.139763,"(31.0, 40.0, 36.76923076923077)","(2.6, 3.7, 3.6844155844155844)","(10.0, 14.5, 13.825)","(61.0, 99999, 99990)","(3.2, 4.2, 4.148837209302325)","(6.5, 6.2, 6.025)","(6.5, 7.0, 6.341176470588235)","(10.0, 99999, 99990)"
05-01-2023 15:46:23.421186,"(31.0, 40.0, 37.28)","(2.6, 3.8, 3.736842105263158)","(10.0, 14.5, 13.986486486486486)","(61.0, 99999, 99990)","(3.2, 4.2, 4.161403508771929)","(6.5, 6.2, 6.025)","(6.5, 6.6, 6.305263157894737)","(10.0, 99999, 99990)"
05-01-2023 15:46:24.682139,"(31.0, 40.0, 37.28)","(2.6, 3.8, 3.752173913043478)","(10.0, 14.5, 13.986486486486486)","(61.0, 99999, 99990)","(3.2, 4.2, 4.025)","(6.5, 6.2, 6.025806451612904)","(6.5, 6.4, 6.224)","(10.0, 99999, 99990)"
05-01-2023 15:46:25.986275,"(31.0, 40.0, 37.28)","(2.6, 3.8, 3.752173913043478)","(10.0, 14.5, 13.986486486486486)","(61.0, 99999, 99990)","(3.2, 4.1, 4.025)","(6.5, 6.2, 6.071428571428572)","(6.5, 6.4, 6.274285714285715)","(10.0, 99999, 99990)"
05-01-2023 15:46:27.205224,"(31.0, 40.0, 37.28)","(2.6, 3.8, 3.734653465346535)","(10.0, 14.5, 13.986486486486486)","(61.0, 99999, 99990)","(3.2, 4.1, 4.0184931506849315)","(6.5, 6.2, 6.122222222222223)","(6.5, 6.4, 6.251612903225807)","(10.0, 99999, 99990)"
05-01-2023 15:46:28.355859,"(31.0, 40.0, 37.875)","(2.6, 3.8, 3.7411764705882353)","(10.0, 14.5, 14.112244897959183)","(61.0, 99999, 99990)","(3.2, 4.1, 4.0184931506849315)","(6.5, 6.2, 6.122222222222223)","(6.5, 6.4, 6.251612903225807)","(10.0, 99999, 99990)"
05-01-2023 15:46:29.549640,"(31.0, 40.0, 38.3)","(2.6, 3.8, 3.743410852713178)","(10.0, 14.5, 14.134615384615385)","(61.0, 99999, 99990)","(3.2, 4.1, 4.0184931506849315)","(6.5, 6.2, 6.128571428571429)","(6.5, 6.4, 6.266666666666667)","(10.0, 99999, 99990)"
05-01-2023 15:46:30.820176,"(31.0, 40.0, 38.3)","(2.6, 3.8, 3.743410852713178)","(10.0, 14.5, 14.134615384615385)","(61.0, 99999, 99990)","(3.2, 4.1, 4.0184931506849315)","(6.5, 6.2, 6.184)","(6.5, 6.4, 6.3090909090909095)","(10.0, 99999, 99990)"
05-01-2023 15:46:32.028131,"(31.0, 40.0, 38.583333333333336)","(2.6, 3.85, 3.827272727272727)","(10.0, 15.5, 14.681818181818182)","(61.0, 99999, 99990)","(3.2, 4.1, 4.019014084507043)","(6.5, 6.4, 6.288888888888889)","(6.5, 6.4, 6.338271604938272)","(10.0, 99999, 99990)"
05-01-2023 15:46:33.254083,"(31.0, 40.0, 38.608695652173914)","(2.6, 3.85, 3.8465277777777778)","(10.0, 15.0, 14.814814814814815)","(61.0, 99999, 99990)","(3.2, 4.2, 4.138785046728972)","(6.5, 6.4, 6.344444444444445)","(6.5, 6.6, 6.338271604938272)","(10.0, 99999, 99990)"
05-01-2023 15:46:34.437897,"(31.0, 40.0, 38.608695652173914)","(2.6, 3.95, 3.9157894736842107)","(10.0, 15.0, 14.758620689655173)","(61.0, 99999, 99990)","(3.2, 4.1, 4.055384615384615)","(6.5, 6.4, 6.3420814479638015)","(6.5, 6.4, 6.319148936170213)","(10.0, 99999, 99990)"
05-01-2023 15:46:35.562632,"(31.0, 40.0, 38.608695652173914)","(2.6, 3.95, 3.93)","(10.0, 15.0, 14.758620689655173)","(61.0, 99999, 99990)","(3.2, 4.1, 4.065454545454545)","(6.5, 6.4, 6.384705882352941)","(6.5, 6.4, 6.436923076923077)","(10.0, 99999, 99990)"
05-01-2023 15:46:36.680014,"(31.0, 40.0, 38.75)","(2.6, 4.1, 4.048076923076923)","(10.0, 12.5, 12.197802197802197)","(61.0, 99999, 99990)","(3.2, 4.1, 4.071212121212121)","(6.5, 6.4, 6.381502890173411)","(6.5, 6.6, 6.435294117647059)","(10.0, 99999, 99990)"
05-01-2023 15:46:37.860150,"(31.0, 40.0, 37.46666666666667)","(2.6, 4.1, 4.0181818181818185)","(10.0, 12.5, 12.197802197802197)","(61.0, 99999, 99990)","(3.2, 4.1, 4.071212121212121)","(6.5, 6.4, 6.381502890173411)","(6.5, 6.6, 6.435294117647059)","(10.0, 99999, 99990)"
05-01-2023 15:46:39.078704,"(31.0, 40.0, 37.69230769230769)","(2.6, 4.1, 4.05)","(10.0, 12.5, 12.197802197802197)","(61.0, 99999, 99990)","(3.2, 4.1, 4.052380952380952)","(6.5, 6.4, 6.384705882352941)","(6.5, 6.6, 6.435294117647059)","(10.0, 99999, 99990)"
05-01-2023 15:46:40.364579,"(26.0, 40.0, 37.69230769230769)","(3.1, 4.1, 4.05)","(10.0, 12.5, 12.197802197802197)","(61.0, 99999, 99990)","(3.3, 4.1, 4.052380952380952)","(5.5, 6.4, 6.39873417721519)","(6.0, 6.6, 6.32)","(11.0, 99999, 99990)"
05-01-2023 15:46:41.627617,"(26.0, 40.0, 37.69230769230769)","(3.1, 4.1, 4.065384615384615)","(10.0, 12.5, 12.197802197802197)","(61.0, 99999, 99990)","(3.3, 4.1, 4.050574712643678)","(5.5, 6.4, 6.398802395209581)","(6.0, 6.6, 6.32)","(11.0, 99999, 99990)"
05-01-2023 15:46:42.860670,"(26.0, 40.0, 37.46666666666667)","(3.1, 4.1, 4.066666666666666)","(10.0, 12.5, 12.197802197802197)","(61.0, 99999, 99990)","(3.3, 4.1, 4.052380952380952)","(5.5, 6.6, 6.4714285714285715)","(6.0, 6.6, 6.326086956521739)","(11.0, 99999, 99990)"
05-01-2023 15:46:44.126398,"(26.0, 40.0, 37.46666666666667)","(3.1, 4.1, 4.047058823529412)","(10.0, 12.5, 12.197802197802197)","(61.0, 99999, 99990)","(3.3, 4.1, 4.051807228915663)","(5.5, 6.6, 6.4714285714285715)","(6.0, 6.6, 6.2)","(11.0, 99999, 99990)"
05-01-2023 15:46:45.270915,"(26.0, 40.0, 39.06666666666667)","(3.1, 4.2, 4.169724770642202)","(10.0, 12.5, 12.197802197802197)","(61.0, 99999, 99990)","(3.3, 4.1, 4.069354838709677)","(5.5, 6.6, 6.46984126984127)","(6.0, 6.2, 6.056603773584905)","(11.0, 99999, 99990)"
05-01-2023 15:46:46.351800,"(26.0, 40.0, 39.06666666666667)","(3.1, 4.2, 4.167857142857143)","(10.0, 12.5, 12.197802197802197)","(61.0, 99999, 99990)","(3.3, 4.1, 4.08041237113402)","(5.5, 6.6, 6.46984126984127)","(6.0, 6.2, 6.056603773584905)","(11.0, 99999, 99990)"
05-01-2023 15:46:47.528244,"(26.0, 40.0, 36.166666666666664)","(3.1, 4.2, 4.1440677966101696)","(10.0, 12.5, 12.246268656716419)","(61.0, 99999, 99990)","(3.3, 4.1, 4.082105263157894)","(5.5, 6.6, 6.489599999999999)","(6.0, 6.2, 6.0600000000000005)","(11.0, 99999, 99990)"
05-01-2023 15:46:48.626523,"(26.0, 40.0, 36.12903225806452)","(3.1, 4.2, 4.1433333333333335)","(10.0, 12.5, 12.25)","(61.0, 99999, 99990)","(3.3, 4.1, 4.122292993630573)","(5.5, 6.6, 6.42962962962963)","(6.0, 6.2, 5.9135135135135135)","(11.0, 99999, 99990)"
05-01-2023 15:46:49.767016,"(26.0, 40.0, 36.12903225806452)","(3.1, 4.1, 3.997787610619469)","(10.0, 12.5, 12.232394366197184)","(61.0, 99999, 99990)","(3.3, 4.2, 4.122292993630573)","(5.5, 6.6, 6.42962962962963)","(6.0, 6.0, 5.928888888888889)","(11.0, 99999, 99990)"
05-01-2023 15:46:50.917209,"(26.0, 40.0, 36.12903225806452)","(3.2, 4.1, 4.032456140350877)","(10.0, 12.5, 12.253246753246753)","(61.0, 99999, 99990)","(3.3, 4.2, 4.1467065868263475)","(5.5, 6.6, 6.504827586206897)","(5.5, 6.0, 5.958620689655173)","(10.0, 99999, 99990)"
05-01-2023 15:46:52.080034,"(26.0, 38.0, 36.36363636363636)","(3.2, 4.1, 4.041477272727272)","(10.0, 12.5, 12.23611111111111)","(61.0, 99999, 99990)","(3.3, 4.2, 4.148447204968944)","(5.5, 6.6, 6.504827586206897)","(5.5, 6.0, 5.958620689655173)","(10.0, 99999, 99990)"
05-01-2023 15:46:53.144716,"(26.0, 38.0, 35.2)","(3.2, 4.1, 4.041954022988506)","(10.0, 12.5, 12.23611111111111)","(61.0, 99999, 99990)","(3.3, 4.2, 4.150299401197604)","(5.5, 6.6, 6.504827586206897)","(5.5, 6.0, 5.959649122807018)","(10.0, 99999, 99990)"
05-01-2023 15:46:54.244402,"(26.0, 38.0, 34.857142857142854)","(3.2, 4.1, 4.029508196721311)","(10.0, 12.5, 12.23611111111111)","(61.0, 99999, 99990)","(3.3, 4.2, 4.1571428571428575)","(5.5, 6.6, 6.522123893805309)","(5.5, 6.0, 5.959649122807018)","(10.0, 99999, 99990)"
05-01-2023 15:46:55.340267,"(26.0, 38.0, 34.6)","(3.2, 4.1, 4.013725490196078)","(10.0, 13.0, 12.617283950617283)","(61.0, 99999, 99990)","(3.3, 4.2, 4.157446808510638)","(5.5, 6.8, 6.4818181818181815)","(5.5, 6.0, 5.771604938271605)","(10.0, 99999, 99990)"
05-01-2023 15:46:56.478416,"(26.0, 38.0, 34.92307692307692)","(3.2, 4.1, 3.989957264957265)","(10.0, 13.0, 12.64102564102564)","(61.0, 99999, 99990)","(3.3, 4.3, 4.221100917431193)","(5.5, 6.6, 6.4818181818181815)","(5.5, 5.9, 5.771604938271605)","(10.0, 99999, 99990)"
05-01-2023 15:46:57.638179,"(26.0, 38.0, 36.666666666666664)","(3.2, 4.1, 3.925)","(10.0, 13.0, 12.511904761904763)","(61.0, 99999, 99990)","(3.3, 4.3, 4.330285714285715)","(5.5, 6.6, 6.557142857142857)","(5.5, 5.9, 5.810344827586206)","(10.0, 99999, 99990)"
05-01-2023 15:46:58.766486,"(26.0, 38.0, 36.666666666666664)","(3.2, 3.95, 3.925)","(10.0, 13.0, 12.511904761904763)","(61.0, 99999, 99990)","(3.3, 4.4, 4.330285714285715)","(5.5, 6.6, 6.557142857142857)","(5.5, 5.9, 5.810344827586206)","(10.0, 99999, 99990)"
05-01-2023 15:46:59.835867,"(26.0, 38.0, 36.666666666666664)","(3.2, 3.95, 3.925)","(10.0, 13.0, 12.511904761904763)","(61.0, 99999, 99990)","(3.3, 4.4, 4.333695652173914)","(5.5, 6.6, 6.505511811023622)","(5.5, 5.9, 5.813725490196078)","(10.0, 99999, 99990)"
05-01-2023 15:47:00.985851,"(26.0, 38.0, 36.666666666666664)","(3.3, 4.0, 3.938888888888889)","(10.0, 12.5, 12.432432432432432)","(61.0, 99999, 99990)","(3.3, 4.4, 4.333695652173914)","(5.5, 6.6, 6.518032786885246)","(5.5, 5.9, 5.727118644067796)","(10.0, 99999, 99990)"
05-01-2023 15:47:02.153160,"(26.0, 38.0, 36.57142857142857)","(3.3, 3.9, 3.8848837209302327)","(10.0, 13.0, 12.526881720430108)","(61.0, 99999, 99990)","(3.3, 4.4, 4.432773109243698)","(5.5, 6.6, 6.085714285714285)","(5.5, 5.8, 5.84375)","(10.0, 99999, 99990)"
05-01-2023 15:47:03.404397,"(26.0, 40.0, 35.333333333333336)","(3.3, 3.85, 3.84)","(10.0, 13.5, 12.686440677966102)","(61.0, 99999, 99990)","(3.3, 4.6, 4.503636363636364)","(5.5, 6.2, 6.15)","(5.5, 6.0, 5.9)","(10.0, 99999, 99990)"
05-01-2023 15:47:04.670661,"(26.0, 40.0, 35.63636363636363)","(3.3, 3.85, 3.8142857142857145)","(10.0, 13.5, 12.56)","(61.0, 99999, 99990)","(3.3, 4.6, 4.490384615384615)","(5.5, 6.2, 6.0625)","(5.5, 5.9, 5.7250000000000005)","(10.0, 99999, 99990)"
05-01-2023 15:47:05.947880,"(26.0, 40.0, 35.111111111111114)","(3.3, 3.85, 3.8194444444444446)","(10.0, 13.0, 12.578947368421053)","(61.0, 99999, 99990)","(3.3, 4.6, 4.490384615384615)","(5.5, 6.2, 6.0625)","(5.5, 5.9, 5.772727272727273)","(10.0, 99999, 99990)"
05-01-2023 15:47:07.172814,"(26.0, 40.0, 35.285714285714285)","(3.3, 3.85, 3.815625)","(10.0, 13.0, 12.605263157894736)","(61.0, 99999, 99990)","(3.3, 4.6, 4.522058823529411)","(5.5, 6.2, 6.146341463414634)","(5.5, 5.9, 5.772727272727273)","(10.0, 99999, 99990)"
05-01-2023 15:47:08.374970,"(26.0, 40.0, 34.92307692307692)","(3.3, 3.8, 3.77625)","(10.0, 13.0, 12.605263157894736)","(61.0, 99999, 99990)","(3.3, 4.7, 4.629545454545454)","(5.5, 6.4, 6.094444444444445)","(5.5, 5.8, 5.7625)","(10.0, 99999, 99990)"
05-01-2023 15:47:09.667783,"(26.0, 40.0, 34.92307692307692)","(3.3, 3.8, 3.77625)","(10.0, 13.0, 12.605263157894736)","(61.0, 99999, 99990)","(3.4, 4.7, 4.548484848484849)","(5.5, 6.4, 6.043636363636364)","(5.5, 5.8, 5.770175438596492)","(10.0, 99999, 99990)"
05-01-2023 15:47:10.887615,"(26.0, 40.0, 35.6551724137931)","(3.3, 3.75, 3.7170391061452515)","(10.0, 13.0, 12.648148148148149)","(61.0, 99999, 99990)","(3.4, 4.7, 4.548484848484849)","(5.5, 6.4, 6.043636363636364)","(5.5, 5.9, 5.770175438596492)","(10.0, 99999, 99990)"
05-01-2023 15:47:12.127909,"(26.0, 40.0, 35.6551724137931)","(3.3, 3.75, 3.7184848484848487)","(10.0, 13.0, 12.648148148148149)","(61.0, 99999, 99990)","(3.4, 4.7, 4.548484848484849)","(5.5, 6.4, 6.202197802197802)","(5.5, 5.9, 5.768)","(10.0, 99999, 99990)"
05-01-2023 15:47:13.288048,"(26.0, 40.0, 35.935483870967744)","(3.3, 3.7, 3.6827586206896554)","(10.0, 13.0, 12.648148148148149)","(61.0, 99999, 99990)","(3.4, 4.7, 4.580952380952381)","(5.5, 6.4, 6.202197802197802)","(5.5, 5.9, 5.768)","(10.0, 99999, 99990)"
05-01-2023 15:47:14.401975,"(26.0, 40.0, 36.34782608695652)","(3.3, 3.7, 3.6858208955223883)","(10.0, 13.0, 12.720588235294118)","(61.0, 99999, 99990)","(3.4, 4.8, 4.670588235294118)","(5.5, 6.4, 6.208510638297873)","(5.5, 5.9, 5.8325)","(10.0, 99999, 99990)"
05-01-2023 15:47:15.586724,"(26.0, 40.0, 36.64)","(3.3, 3.7, 3.6792372881355933)","(10.0, 13.0, 12.7625)","(61.0, 99999, 99990)","(3.4, 4.8, 4.738028169014084)","(5.5, 6.4, 5.7164179104477615)","(5.5, 5.9, 5.842553191489362)","(11.0, 99999, 99990)"
05-01-2023 15:47:16.631752,"(26.0, 40.0, 38.09090909090909)","(3.3, 3.65, 3.6360294117647056)","(10.0, 13.0, 12.793478260869565)","(61.0, 99999, 99990)","(3.4, 4.8, 4.738028169014084)","(5.5, 5.8, 5.7164179104477615)","(5.5, 5.9, 5.842553191489362)","(11.0, 99999, 99990)"
05-01-2023 15:47:17.792215,"(26.0, 40.0, 38.13333333333333)","(3.3, 3.75, 3.7047169811320755)","(10.0, 13.5, 13.16304347826087)","(61.0, 99999, 99990)","(3.4, 4.7, 4.557142857142857)","(5.5, 6.2, 5.827906976744186)","(5.5, 6.0, 5.925)","(11.0, 99999, 99990)"
05-01-2023 15:47:18.997697,"(26.0, 40.0, 38.35294117647059)","(3.4, 3.8, 3.732075471698113)","(9.0, 13.5, 13.040229885057471)","(61.0, 99999, 99990)","(3.5, 4.7, 4.4750000000000005)","(5.5, 6.2, 5.919298245614035)","(5.0, 6.0, 5.955)","(11.0, 99999, 99990)"
05-01-2023 15:47:20.156433,"(26.0, 42.0, 39.1578947368421)","(3.4, 3.8, 3.7225806451612904)","(9.0, 14.0, 13.875)","(61.0, 99999, 99990)","(3.5, 4.4, 4.372727272727273)","(5.5, 6.2, 5.902564102564103)","(5.0, 6.2, 5.96)","(11.0, 99999, 99990)"
05-01-2023 15:47:21.316432,"(26.0, 42.0, 40.285714285714285)","(3.4, 3.8, 3.690909090909091)","(9.0, 14.0, 13.875)","(61.0, 99999, 99990)","(3.5, 4.5, 4.372727272727273)","(5.5, 6.2, 5.902564102564103)","(5.0, 6.2, 5.944444444444445)","(11.0, 99999, 99990)"
05-01-2023 15:47:22.463185,"(26.0, 44.0, 42.2)","(3.4, 3.8, 3.741304347826087)","(9.0, 14.5, 14.761904761904763)","(61.0, 99999, 99990)","(3.5, 4.5, 4.306521739130434)","(5.5, 6.2, 6.1190476190476195)","(5.0, 6.0, 5.866666666666667)","(11.0, 99999, 99990)"
05-01-2023 15:47:23.579920,"(26.0, 44.0, 41.81818181818182)","(3.4, 3.8, 3.7625)","(9.0, 15.0, 14.761904761904763)","(61.0, 99999, 99990)","(3.5, 4.4, 4.218095238095239)","(5.5, 6.2, 6.139285714285714)","(5.0, 5.9, 5.888888888888888)","(11.0, 99999, 99990)"
05-01-2023 15:47:24.775861,"(26.0, 44.0, 41.333333333333336)","(3.4, 3.8, 3.7865384615384614)","(9.0, 15.0, 14.916666666666666)","(61.0, 99999, 99990)","(3.5, 4.3, 4.221348314606741)","(5.5, 6.2, 6.1625000000000005)","(5.0, 6.0, 5.913333333333333)","(11.0, 99999, 99990)"
05-01-2023 15:47:25.920029,"(26.0, 44.0, 42.666666666666664)","(3.4, 3.8, 3.7249999999999996)","(9.0, 15.0, 14.394736842105264)","(61.0, 99999, 99990)","(3.5, 4.3, 4.144736842105263)","(5.5, 6.2, 6.0470588235294125)","(5.0, 6.0, 5.910843373493976)","(11.0, 99999, 99990)"
05-01-2023 15:47:27.187132,"(26.0, 48.0, 40.94117647058823)","(3.4, 3.8, 3.7588235294117647)","(9.0, 15.5, 14.75)","(61.0, 99999, 99990)","(3.5, 4.2, 4.057281553398058)","(5.5, 6.4, 6.127777777777778)","(5.0, 6.2, 5.912)","(11.0, 99999, 99990)"
05-01-2023 15:47:28.429072,"(26.0, 48.0, 40.94117647058823)","(3.4, 3.85, 3.7601449275362318)","(9.0, 15.5, 15.066666666666666)","(61.0, 99999, 99990)","(3.5, 4.1, 4.143478260869565)","(5.5, 6.2, 6.28)","(5.0, 6.2, 6.093023255813954)","(11.0, 99999, 99990)"
05-01-2023 15:47:29.639224,"(26.0, 48.0, 41.0)","(3.4, 3.85, 3.805072463768116)","(9.0, 16.0, 15.142857142857142)","(61.0, 99999, 99990)","(3.5, 4.2, 4.233333333333333)","(5.5, 6.4, 6.323711340206186)","(5.0, 6.2, 6.217391304347826)","(11.0, 99999, 99990)"
05-01-2023 15:47:30.811869,"(26.0, 48.0, 44.75)","(3.4, 3.8, 3.7327586206896552)","(9.0, 16.0, 15.7)","(61.0, 99999, 99990)","(3.4, 4.3, 4.146428571428571)","(5.5, 6.4, 6.311111111111112)","(5.0, 6.4, 6.178947368421053)","(11.0, 99999, 99990)"
05-01-2023 15:47:32.001179,"(26.0, 48.0, 44.608695652173914)","(3.4, 3.8, 3.68)","(9.0, 16.0, 15.64516129032258)","(61.0, 99999, 99990)","(3.4, 4.2, 4.146428571428571)","(5.5, 6.4, 6.311111111111112)","(5.0, 6.4, 6.323076923076924)","(11.0, 99999, 99990)"
