,White Star Village,Keayang Alex,Well Thats Alright,All Good,Moreartsthanclass,Didshedoit Nz,Be The One,Charisma King,Heart Of Oaklands,Tallaras Shadow,Markleigh Caz,Clarenden Legacy
14-12-2022 19:39:26.058964,"(11.0, 14.0, 13.382352941176471)","(3.2, 3.75, 3.725)","(6.0, 6.8, 6.658823529411764)","(101.0, 180.0, 160.0)","(101.0, 450.0, 410.0)","(13.0, 99999, 99990)","(31.0, 46.0, 39.53846153846154)","(3.2, 3.75, 3.8928571428571432)","(101.0, 460.0, 325.0)","(51.0, 130.0, 95.38461538461539)","(11.0, 22.0, 18.833333333333332)","(7.0, 12.5, 11.333333333333334)"
14-12-2022 19:39:27.537166,"(11.0, 14.0, 13.382352941176471)","(3.2, 3.75, 3.716666666666667)","(6.0, 6.8, 6.435714285714286)","(101.0, 180.0, 160.0)","(101.0, 470.0, 451.0)","(13.0, 99999, 99990)","(31.0, 46.0, 42.57142857142857)","(3.2, 3.95, 3.7615384615384615)","(101.0, 460.0, 283.33333333333337)","(51.0, 130.0, 97.77777777777777)","(12.0, 19.0, 18.833333333333332)","(7.0, 12.5, 11.25)"
14-12-2022 19:39:28.961971,"(11.0, 14.0, 13.3)","(3.2, 3.75, 3.736666666666667)","(6.0, 6.6, 6.316666666666666)","(101.0, 180.0, 160.0)","(101.0, 470.0, 430.0)","(13.0, 99999, 99990)","(31.0, 44.0, 42.57142857142857)","(3.2, 3.95, 3.691304347826087)","(101.0, 450.0, 320.0)","(51.0, 120.0, 97.77777777777777)","(12.0, 19.0, 18.821428571428573)","(7.0, 12.5, 10.75)"
14-12-2022 19:39:30.451452,"(11.0, 14.0, 13.3)","(3.2, 3.75, 3.76)","(6.0, 6.6, 6.466666666666667)","(101.0, 180.0, 160.0)","(101.0, 460.0, 430.0)","(13.0, 99999, 99990)","(31.0, 44.0, 42.57142857142857)","(3.2, 3.95, 3.698148148148148)","(101.0, 440.0, 280.0)","(51.0, 120.0, 96.0)","(12.0, 19.0, 18.821428571428573)","(7.0, 11.5, 10.75)"
14-12-2022 19:39:31.975495,"(11.0, 14.0, 13.192307692307692)","(3.2, 4.0, 3.76)","(6.0, 6.6, 6.466666666666667)","(101.0, 180.0, 160.0)","(101.0, 460.0, 437.5)","(13.0, 99999, 99990)","(31.0, 44.0, 42.57142857142857)","(3.2, 3.95, 3.8249999999999997)","(101.0, 440.0, 371.1111111111111)","(51.0, 120.0, 93.33333333333333)","(12.0, 19.0, 17.346153846153847)","(7.0, 11.5, 11.527777777777779)"
14-12-2022 19:39:33.393154,"(11.0, 14.0, 12.833333333333334)","(3.2, 3.85, 3.716666666666667)","(6.0, 6.6, 6.455555555555556)","(101.0, 180.0, 163.33333333333334)","(101.0, 460.0, 437.5)","(13.0, 99999, 99990)","(31.0, 44.0, 42.57142857142857)","(3.2, 3.9, 3.8249999999999997)","(101.0, 420.0, 371.1111111111111)","(51.0, 110.0, 93.33333333333333)","(12.0, 18.5, 17.346153846153847)","(7.0, 12.5, 11.527777777777779)"
14-12-2022 19:39:34.860344,"(11.0, 14.0, 11.810344827586206)","(3.2, 3.85, 3.735294117647059)","(6.0, 6.6, 6.492857142857143)","(101.0, 180.0, 163.33333333333334)","(101.0, 450.0, 428.75)","(13.0, 99999, 99990)","(31.0, 44.0, 42.666666666666664)","(3.2, 3.85, 3.72)","(101.0, 410.0, 383.75)","(51.0, 100.0, 96.66666666666667)","(12.0, 18.5, 17.375)","(7.0, 12.5, 11.5)"
14-12-2022 19:39:36.479961,"(11.0, 12.5, 11.790322580645162)","(3.2, 3.85, 3.765217391304348)","(6.0, 6.6, 6.492857142857143)","(101.0, 180.0, 163.33333333333334)","(101.0, 450.0, 428.75)","(13.0, 99999, 99990)","(31.0, 44.0, 40.0)","(3.2, 3.85, 3.7416666666666667)","(101.0, 400.0, 366.25)","(51.0, 100.0, 96.66666666666667)","(12.0, 18.5, 17.272727272727273)","(7.0, 12.5, 10.833333333333334)"
14-12-2022 19:39:38.093926,"(11.0, 12.0, 11.95)","(3.2, 3.9, 3.9318181818181817)","(6.0, 6.6, 6.484615384615385)","(101.0, 180.0, 163.33333333333334)","(101.0, 450.0, 428.75)","(15.0, 99999, 99990)","(31.0, 44.0, 40.0)","(3.2, 3.85, 3.7787671232876714)","(101.0, 390.0, 340.0)","(51.0, 100.0, 96.66666666666667)","(12.0, 18.5, 17.428571428571427)","(7.0, 11.5, 10.576923076923077)"
14-12-2022 19:39:39.618551,"(11.0, 12.0, 11.95)","(3.2, 4.0, 3.9318181818181817)","(6.0, 6.6, 6.484615384615385)","(101.0, 180.0, 163.33333333333334)","(101.0, 450.0, 428.75)","(15.0, 99999, 99990)","(31.0, 44.0, 42.18181818181818)","(3.2, 3.85, 3.7958333333333334)","(101.0, 380.0, 332.22222222222223)","(51.0, 100.0, 96.66666666666667)","(12.0, 18.5, 17.428571428571427)","(7.0, 11.5, 10.523809523809524)"
14-12-2022 19:39:41.131293,"(11.0, 12.0, 11.95)","(3.2, 4.0, 3.909090909090909)","(6.0, 6.6, 6.484615384615385)","(101.0, 180.0, 163.33333333333334)","(101.0, 450.0, 385.0)","(15.0, 99999, 99990)","(31.0, 44.0, 42.666666666666664)","(3.2, 3.85, 3.7958333333333334)","(101.0, 370.0, 324.44444444444446)","(51.0, 100.0, 96.66666666666667)","(12.0, 18.5, 16.9375)","(7.0, 11.0, 10.517857142857142)"
14-12-2022 19:39:42.699075,"(11.0, 12.0, 11.95)","(3.2, 4.3, 4.289583333333333)","(6.0, 6.6, 6.484615384615385)","(101.0, 180.0, 163.33333333333334)","(101.0, 400.0, 313.3333333333333)","(15.0, 99999, 99990)","(31.0, 44.0, 42.888888888888886)","(3.2, 3.85, 3.8022935779816516)","(101.0, 360.0, 331.25)","(51.0, 100.0, 93.33333333333333)","(12.0, 18.5, 15.538461538461538)","(7.0, 11.0, 10.325)"
14-12-2022 19:39:44.184028,"(11.0, 12.0, 11.972222222222221)","(3.2, 4.5, 4.26)","(6.0, 6.6, 6.476923076923077)","(101.0, 180.0, 163.33333333333334)","(101.0, 320.0, 313.3333333333333)","(15.0, 99999, 99990)","(31.0, 44.0, 39.333333333333336)","(3.2, 3.85, 3.7607142857142857)","(101.0, 350.0, 270.0)","(51.0, 100.0, 93.33333333333333)","(12.0, 18.0, 15.833333333333334)","(7.0, 11.0, 10.210526315789474)"
14-12-2022 19:39:45.599657,"(11.0, 12.0, 11.972222222222221)","(3.2, 4.5, 4.38)","(6.0, 6.6, 6.476923076923077)","(101.0, 180.0, 163.33333333333334)","(101.0, 320.0, 313.3333333333333)","(15.0, 99999, 99990)","(31.0, 40.0, 39.333333333333336)","(3.2, 3.85, 3.822222222222222)","(101.0, 330.0, 270.0)","(51.0, 100.0, 93.33333333333333)","(12.0, 16.5, 15.9)","(7.0, 11.0, 10.210526315789474)"
14-12-2022 19:39:47.023079,"(11.0, 12.5, 12.015151515151516)","(3.2, 4.5, 4.3)","(6.0, 6.6, 6.463829787234043)","(101.0, 180.0, 163.33333333333334)","(101.0, 320.0, 313.3333333333333)","(15.0, 99999, 99990)","(31.0, 40.0, 39.294117647058826)","(3.2, 3.85, 3.7174418604651165)","(101.0, 320.0, 278.75)","(51.0, 100.0, 95.0)","(12.0, 16.0, 15.5)","(7.0, 11.0, 10.210526315789474)"
14-12-2022 19:39:48.519498,"(11.0, 12.5, 12.015151515151516)","(3.2, 4.5, 4.441463414634146)","(6.0, 6.6, 6.488235294117647)","(101.0, 160.0, 143.33333333333334)","(101.0, 320.0, 296.0)","(15.0, 99999, 99990)","(31.0, 40.0, 37.333333333333336)","(3.2, 3.75, 3.7235099337748343)","(101.0, 290.0, 252.5)","(51.0, 100.0, 95.0)","(12.0, 16.0, 15.23076923076923)","(7.0, 11.0, 10.242424242424242)"
14-12-2022 19:39:49.914885,"(11.0, 12.5, 12.015151515151516)","(3.3, 4.5, 4.452941176470588)","(6.0, 6.6, 6.488235294117647)","(101.0, 160.0, 143.33333333333334)","(101.0, 320.0, 290.0)","(15.0, 99999, 99990)","(31.0, 40.0, 37.0)","(3.2, 3.75, 3.6638820638820637)","(101.0, 290.0, 276.1538461538462)","(51.0, 100.0, 95.0)","(12.0, 16.0, 15.23076923076923)","(7.0, 11.0, 10.242424242424242)"
14-12-2022 19:39:51.287732,"(11.0, 12.5, 12.015151515151516)","(3.3, 4.5, 4.436842105263158)","(6.0, 6.6, 6.511111111111111)","(101.0, 160.0, 143.33333333333334)","(101.0, 300.0, 290.0)","(15.0, 99999, 99990)","(31.0, 40.0, 37.0)","(3.2, 3.7, 3.6638820638820637)","(101.0, 290.0, 276.1538461538462)","(51.0, 100.0, 95.0)","(12.0, 16.0, 15.23076923076923)","(7.0, 11.0, 10.242424242424242)"
14-12-2022 19:39:52.715083,"(11.0, 12.5, 12.115384615384615)","(3.3, 4.5, 4.464705882352941)","(6.0, 6.6, 6.448)","(101.0, 160.0, 143.33333333333334)","(101.0, 300.0, 290.0)","(15.0, 99999, 99990)","(31.0, 40.0, 37.0)","(3.2, 3.6, 3.5567567567567564)","(101.0, 290.0, 272.22222222222223)","(51.0, 100.0, 93.33333333333333)","(12.0, 16.0, 15.659090909090908)","(7.0, 11.0, 10.21875)"
14-12-2022 19:39:54.120626,"(11.0, 12.5, 12.1875)","(3.3, 4.7, 4.62)","(6.0, 6.6, 6.458823529411765)","(101.0, 150.0, 142.0)","(101.0, 300.0, 290.0)","(15.0, 99999, 99990)","(31.0, 38.0, 37.0)","(3.2, 3.6, 3.5669811320754716)","(101.0, 290.0, 263.3333333333333)","(51.0, 100.0, 93.33333333333333)","(12.0, 16.0, 16.055555555555557)","(7.0, 11.0, 10.588235294117647)"
14-12-2022 19:39:55.519468,"(11.0, 12.5, 12.0)","(3.3, 4.5, 4.483333333333333)","(6.0, 6.6, 6.52)","(101.0, 150.0, 130.0)","(101.0, 320.0, 305.0)","(15.0, 99999, 99990)","(31.0, 38.0, 37.2)","(3.2, 3.6, 3.5669811320754716)","(101.0, 290.0, 263.3333333333333)","(51.0, 110.0, 99.58333333333333)","(12.0, 16.5, 15.153846153846153)","(7.0, 11.0, 10.6)"
14-12-2022 19:39:56.859883,"(11.0, 12.5, 12.178571428571429)","(3.3, 4.8, 4.7953488372093025)","(6.0, 6.0, 5.914285714285715)","(101.0, 130.0, 125.38461538461539)","(101.0, 320.0, 300.0)","(15.0, 99999, 99990)","(31.0, 46.0, 40.888888888888886)","(3.2, 3.65, 3.6306451612903223)","(101.0, 290.0, 341.25)","(51.0, 110.0, 93.33333333333333)","(12.0, 16.0, 14.605263157894736)","(7.0, 11.0, 11.470338983050848)"
14-12-2022 19:39:58.279783,"(11.0, 12.0, 11.78048780487805)","(3.3, 5.0, 4.946153846153846)","(6.0, 6.0, 5.7214285714285715)","(101.0, 130.0, 125.38461538461539)","(101.0, 320.0, 300.0)","(15.0, 99999, 99990)","(31.0, 42.0, 40.5)","(3.2, 3.65, 3.627551020408163)","(101.0, 360.0, 440.0)","(51.0, 110.0, 91.25)","(12.0, 15.0, 14.605263157894736)","(7.0, 11.5, 11.6)"
14-12-2022 19:39:59.758601,"(10.0, 12.0, 11.416666666666666)","(3.4, 5.0, 4.95)","(5.5, 6.0, 5.6465116279069765)","(101.0, 130.0, 110.76923076923077)","(101.0, 320.0, 287.5)","(14.0, 99999, 99990)","(31.0, 42.0, 40.5)","(3.1, 3.65, 3.529530201342282)","(101.0, 510.0, 396.0)","(51.0, 110.0, 88.57142857142857)","(12.0, 15.0, 14.605263157894736)","(7.5, 12.0, 11.631578947368421)"
14-12-2022 19:40:01.261137,"(10.0, 11.5, 11.260416666666666)","(3.4, 5.0, 4.984180790960452)","(5.5, 6.0, 5.766666666666667)","(101.0, 120.0, 108.88888888888889)","(101.0, 310.0, 287.5)","(14.0, 99999, 99990)","(31.0, 42.0, 40.57142857142857)","(3.1, 3.55, 3.4554631828978626)","(101.0, 500.0, 413.33333333333337)","(51.0, 110.0, 105.71428571428572)","(12.0, 15.0, 14.785714285714286)","(7.5, 12.0, 11.692307692307692)"
14-12-2022 19:40:02.751402,"(10.0, 11.5, 11.53191489361702)","(3.4, 5.0, 4.955882352941177)","(5.5, 5.9, 5.644)","(101.0, 120.0, 113.33333333333333)","(101.0, 310.0, 287.5)","(14.0, 99999, 99990)","(31.0, 44.0, 40.4)","(3.1, 3.5, 3.38)","(101.0, 500.0, 370.0)","(51.0, 110.0, 110.0)","(12.0, 15.0, 16.375)","(7.5, 12.0, 11.916666666666666)"
14-12-2022 19:40:04.204513,"(10.0, 12.0, 11.847222222222221)","(3.4, 5.0, 4.955882352941177)","(5.5, 5.9, 5.644)","(101.0, 120.0, 113.33333333333333)","(101.0, 310.0, 287.5)","(14.0, 99999, 99990)","(31.0, 44.0, 39.06666666666667)","(3.1, 3.4, 3.363978494623656)","(101.0, 500.0, 390.0)","(51.0, 120.0, 102.5)","(12.0, 17.0, 15.5)","(7.5, 12.0, 11.916666666666666)"
14-12-2022 19:40:05.636995,"(10.0, 12.0, 11.847222222222221)","(3.4, 5.0, 4.88)","(5.5, 5.9, 5.65)","(101.0, 120.0, 113.33333333333333)","(101.0, 310.0, 287.5)","(14.0, 99999, 99990)","(31.0, 46.0, 39.06666666666667)","(3.1, 3.45, 3.363978494623656)","(101.0, 490.0, 390.0)","(51.0, 110.0, 102.5)","(12.0, 16.5, 15.5)","(7.5, 12.0, 11.916666666666666)"
14-12-2022 19:40:07.191165,"(10.0, 12.0, 11.847222222222221)","(3.4, 5.0, 4.88)","(5.5, 5.9, 5.65)","(101.0, 120.0, 113.33333333333333)","(101.0, 310.0, 287.5)","(14.0, 99999, 99990)","(31.0, 46.0, 39.142857142857146)","(3.1, 3.45, 3.4749999999999996)","(101.0, 490.0, 390.0)","(51.0, 110.0, 103.33333333333334)","(12.0, 16.5, 14.666666666666666)","(7.5, 12.0, 12.423076923076923)"
14-12-2022 19:40:08.717378,"(10.0, 12.0, 11.857142857142858)","(3.5, 5.1, 5.078378378378378)","(5.5, 5.8, 5.742857142857143)","(101.0, 130.0, 110.71428571428571)","(101.0, 300.0, 290.0)","(14.0, 99999, 99990)","(31.0, 46.0, 35.6)","(3.1, 3.6, 3.5)","(101.0, 490.0, 390.0)","(51.0, 110.0, 103.33333333333334)","(12.0, 15.0, 14.823529411764707)","(7.5, 12.5, 12.354545454545455)"
14-12-2022 19:40:10.218424,"(10.0, 12.0, 11.710227272727273)","(3.5, 5.1, 5.362500000000001)","(5.5, 5.8, 5.666666666666667)","(101.0, 130.0, 110.71428571428571)","(101.0, 300.0, 290.0)","(14.0, 99999, 99990)","(31.0, 38.0, 35.333333333333336)","(3.1, 3.6, 3.393181818181818)","(101.0, 490.0, 292.5)","(51.0, 110.0, 103.33333333333334)","(12.0, 15.0, 17.708333333333332)","(7.5, 12.5, 12.343137254901961)"
14-12-2022 19:40:11.604158,"(10.0, 11.5, 11.225806451612904)","(3.5, 5.4, 5.362500000000001)","(5.5, 5.8, 5.733333333333333)","(101.0, 130.0, 160.58823529411765)","(101.0, 300.0, 290.0)","(14.0, 99999, 99990)","(31.0, 38.0, 36.285714285714285)","(3.1, 3.4, 3.475)","(101.0, 310.0, 292.5)","(51.0, 110.0, 101.0)","(12.0, 18.0, 16.25)","(7.5, 12.5, 12.354545454545455)"
14-12-2022 19:40:13.085964,"(10.0, 11.5, 11.171875)","(3.5, 5.4, 5.2)","(5.5, 5.8, 5.733333333333333)","(101.0, 170.0, 173.33333333333334)","(101.0, 300.0, 300.0)","(14.0, 99999, 99990)","(31.0, 38.0, 40.4)","(3.1, 3.5, 3.4785714285714286)","(101.0, 310.0, 412.5)","(51.0, 110.0, 97.5)","(12.0, 17.5, 16.59090909090909)","(7.5, 12.5, 12.354545454545455)"
14-12-2022 19:40:14.568540,"(10.0, 11.0, 10.794117647058824)","(3.5, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.765217391304348)","(101.0, 180.0, 173.33333333333334)","(101.0, 320.0, 300.0)","(14.0, 99999, 99990)","(31.0, 42.0, 38.0)","(3.1, 3.5, 3.473913043478261)","(101.0, 470.0, 412.5)","(51.0, 110.0, 80.0)","(12.0, 17.5, 15.875)","(7.5, 12.5, 12.354545454545455)"
14-12-2022 19:40:16.017794,"(10.0, 10.5, 9.863636363636365)","(3.5, 5.4, 5.374074074074074)","(5.5, 5.8, 5.540625)","(101.0, 180.0, 173.33333333333334)","(101.0, 320.0, 380.0)","(14.0, 99999, 99990)","(31.0, 40.0, 40.4)","(3.1, 3.5, 3.525)","(101.0, 470.0, 412.5)","(51.0, 110.0, 67.5)","(12.0, 17.0, 16.272727272727273)","(7.5, 12.5, 12.083333333333334)"
14-12-2022 19:40:17.450087,"(10.0, 10.5, 9.833333333333334)","(3.5, 5.4, 5.374074074074074)","(5.5, 5.9, 5.540625)","(101.0, 180.0, 173.33333333333334)","(101.0, 480.0, 380.0)","(14.0, 99999, 99990)","(31.0, 42.0, 39.0)","(3.1, 3.55, 3.442857142857143)","(101.0, 470.0, 378.0)","(51.0, 120.0, 65.0)","(12.0, 17.0, 16.0)","(7.5, 12.5, 12.4)"
14-12-2022 19:40:18.831318,"(10.0, 10.5, 9.829166666666667)","(3.5, 5.4, 5.225454545454546)","(5.5, 5.8, 5.625)","(101.0, 180.0, 173.33333333333334)","(101.0, 480.0, 385.0)","(14.0, 99999, 99990)","(31.0, 44.0, 39.714285714285715)","(3.1, 3.45, 3.275)","(101.0, 470.0, 378.0)","(51.0, 110.0, 74.0)","(12.0, 18.0, 16.0)","(7.5, 12.5, 12.083333333333334)"
14-12-2022 19:40:20.210087,"(10.0, 10.5, 9.833333333333334)","(3.5, 5.3, 5.2368421052631575)","(5.5, 5.8, 5.709677419354839)","(101.0, 180.0, 173.33333333333334)","(101.0, 490.0, 350.0)","(14.0, 99999, 99990)","(31.0, 44.0, 39.714285714285715)","(3.1, 3.3, 3.2680851063829786)","(101.0, 470.0, 378.0)","(51.0, 110.0, 74.0)","(12.0, 18.0, 16.7)","(7.5, 12.5, 12.383720930232558)"
14-12-2022 19:40:21.720183,"(10.0, 10.5, 9.833333333333334)","(3.5, 5.4, 5.241176470588235)","(5.5, 5.8, 5.652631578947369)","(101.0, 180.0, 173.33333333333334)","(101.0, 720.0, 426.66666666666663)","(14.0, 99999, 99990)","(31.0, 44.0, 37.111111111111114)","(3.1, 3.3, 3.4333333333333336)","(101.0, 470.0, 365.0)","(51.0, 110.0, 74.0)","(12.0, 17.5, 16.681818181818183)","(7.5, 12.5, 12.383720930232558)"
14-12-2022 19:40:23.177579,"(10.0, 10.5, 9.833333333333334)","(3.5, 5.4, 5.263636363636364)","(5.5, 5.8, 5.652631578947369)","(101.0, 180.0, 160.0)","(101.0, 710.0, 650.0)","(14.0, 99999, 99990)","(31.0, 46.0, 40.666666666666664)","(3.1, 3.45, 3.385)","(101.0, 470.0, 366.6666666666667)","(51.0, 110.0, 89.375)","(12.0, 17.5, 15.62962962962963)","(7.5, 12.5, 12.383720930232558)"
14-12-2022 19:40:24.643026,"(9.0, 10.5, 9.940000000000001)","(3.8, 5.6, 5.580246913580247)","(5.0, 5.8, 5.672727272727273)","(101.0, 180.0, 160.0)","(101.0, 560.0, 521.4285714285714)","(15.0, 99999, 99990)","(31.0, 44.0, 40.666666666666664)","(3.1, 3.4, 3.385)","(101.0, 560.0, 366.6666666666667)","(51.0, 110.0, 89.375)","(12.0, 16.0, 15.304347826086957)","(7.5, 12.5, 12.109756097560975)"
14-12-2022 19:40:26.093968,"(9.0, 10.5, 9.940000000000001)","(3.8, 5.7, 5.670588235294118)","(5.0, 5.8, 5.678260869565217)","(101.0, 180.0, 160.0)","(101.0, 700.0, 500.0)","(15.0, 99999, 99990)","(31.0, 44.0, 40.666666666666664)","(3.1, 3.45, 3.4311258278145695)","(101.0, 560.0, 444.0)","(51.0, 110.0, 61.666666666666664)","(12.0, 16.0, 15.304347826086957)","(7.5, 12.5, 12.109756097560975)"
14-12-2022 19:40:27.515578,"(9.0, 10.5, 10.31132075471698)","(3.8, 5.7, 5.445454545454545)","(5.0, 5.8, 5.488888888888889)","(101.0, 180.0, 155.45454545454544)","(101.0, 560.0, 430.0)","(15.0, 99999, 99990)","(31.0, 44.0, 39.2)","(3.1, 3.4, 3.37680412371134)","(101.0, 550.0, 442.0)","(51.0, 75.0, 58.333333333333336)","(12.0, 16.0, 15.304347826086957)","(7.5, 12.5, 11.727272727272727)"
14-12-2022 19:40:28.943687,"(9.0, 10.5, 10.31132075471698)","(3.8, 5.3, 5.288188976377953)","(5.0, 5.8, 5.689473684210526)","(101.0, 170.0, 156.66666666666666)","(101.0, 560.0, 430.0)","(15.0, 99999, 99990)","(31.0, 44.0, 37.578947368421055)","(3.1, 3.4, 3.2834437086092714)","(101.0, 550.0, 475.7142857142857)","(51.0, 75.0, 68.75)","(12.0, 16.0, 15.428571428571429)","(7.5, 12.5, 11.703703703703704)"
14-12-2022 19:40:30.404576,"(9.0, 11.0, 10.488636363636363)","(3.8, 5.6, 5.47741935483871)","(5.0, 5.8, 5.689473684210526)","(101.0, 180.0, 156.66666666666666)","(101.0, 560.0, 430.0)","(15.0, 99999, 99990)","(31.0, 46.0, 37.578947368421055)","(3.1, 3.3, 3.353767123287671)","(101.0, 550.0, 475.7142857142857)","(51.0, 75.0, 67.14285714285714)","(12.0, 16.0, 15.2)","(7.5, 12.0, 11.428571428571429)"
14-12-2022 19:40:31.853042,"(9.0, 11.0, 10.511904761904763)","(3.8, 5.6, 5.531343283582089)","(5.0, 5.7, 5.66)","(101.0, 170.0, 125.0)","(101.0, 560.0, 430.0)","(15.0, 99999, 99990)","(31.0, 46.0, 39.26315789473684)","(3.1, 3.4, 3.2633136094674557)","(101.0, 550.0, 475.7142857142857)","(51.0, 70.0, 67.0)","(12.0, 16.0, 15.2)","(7.5, 11.5, 11.413793103448276)"
14-12-2022 19:40:33.235038,"(9.0, 11.0, 10.359375)","(3.8, 5.6, 5.531343283582089)","(5.0, 5.7, 5.62)","(101.0, 170.0, 125.0)","(101.0, 560.0, 430.0)","(15.0, 99999, 99990)","(31.0, 46.0, 39.26315789473684)","(3.1, 3.3, 3.258958333333333)","(101.0, 550.0, 358.0)","(51.0, 70.0, 63.333333333333336)","(12.0, 16.0, 15.2)","(7.5, 11.5, 11.452830188679245)"
14-12-2022 19:40:34.647621,"(9.0, 10.5, 10.46)","(3.8, 5.6, 5.390909090909091)","(5.0, 5.7, 5.62)","(101.0, 170.0, 125.0)","(101.0, 560.0, 430.0)","(15.0, 99999, 99990)","(31.0, 46.0, 39.26315789473684)","(3.1, 3.3, 3.2684294871794872)","(101.0, 590.0, 358.0)","(51.0, 65.0, 63.333333333333336)","(12.0, 16.0, 15.4375)","(7.5, 11.5, 11.452830188679245)"
14-12-2022 19:40:36.089372,"(9.0, 11.0, 10.359375)","(3.8, 5.6, 5.390909090909091)","(5.0, 5.6, 5.566666666666666)","(81.0, 170.0, 125.0)","(101.0, 560.0, 430.0)","(15.0, 99999, 99990)","(31.0, 46.0, 39.26315789473684)","(3.1, 3.3, 3.3413461538461537)","(101.0, 590.0, 358.0)","(51.0, 65.0, 63.333333333333336)","(12.0, 16.0, 15.4375)","(7.5, 11.5, 11.452830188679245)"
14-12-2022 19:40:37.532156,"(9.0, 11.0, 10.294117647058824)","(3.8, 5.8, 5.728571428571429)","(5.0, 5.6, 5.525806451612903)","(81.0, 170.0, 135.0)","(101.0, 560.0, 430.0)","(15.0, 99999, 99990)","(31.0, 46.0, 39.26315789473684)","(3.1, 3.35, 3.3370967741935487)","(101.0, 590.0, 358.0)","(51.0, 65.0, 63.333333333333336)","(12.0, 16.0, 15.4375)","(7.5, 11.5, 11.447916666666666)"
14-12-2022 19:40:38.992609,"(9.0, 10.5, 10.294117647058824)","(3.8, 5.8, 5.728571428571429)","(5.0, 5.6, 5.525806451612903)","(81.0, 170.0, 135.0)","(101.0, 560.0, 480.0)","(15.0, 99999, 99990)","(31.0, 46.0, 39.26315789473684)","(3.1, 3.35, 3.3406976744186045)","(101.0, 590.0, 393.3333333333333)","(51.0, 65.0, 76.0)","(12.0, 16.0, 14.9)","(7.5, 11.5, 11.447916666666666)"
14-12-2022 19:40:40.355122,"(9.0, 10.5, 10.294117647058824)","(3.8, 5.8, 5.68)","(5.0, 5.5, 5.425)","(81.0, 160.0, 130.0)","(101.0, 560.0, 480.0)","(15.0, 99999, 99990)","(31.0, 46.0, 39.26315789473684)","(3.1, 3.35, 3.3406976744186045)","(101.0, 580.0, 393.3333333333333)","(51.0, 80.0, 78.33333333333334)","(12.0, 16.0, 14.166666666666666)","(7.5, 11.5, 11.447916666666666)"
14-12-2022 19:40:41.813110,"(9.0, 10.5, 10.294117647058824)","(3.8, 5.8, 5.68)","(5.0, 5.5, 5.414285714285715)","(81.0, 160.0, 136.0)","(101.0, 560.0, 518.3333333333333)","(15.0, 99999, 99990)","(31.0, 46.0, 39.26315789473684)","(3.1, 3.35, 3.331818181818182)","(101.0, 580.0, 393.3333333333333)","(51.0, 80.0, 102.0)","(12.0, 16.0, 13.88888888888889)","(7.5, 11.5, 11.472222222222221)"
14-12-2022 19:40:43.319775,"(9.0, 10.5, 9.916666666666668)","(3.8, 5.8, 5.5520000000000005)","(5.0, 5.5, 5.419540229885057)","(81.0, 160.0, 136.0)","(101.0, 560.0, 440.0)","(15.0, 99999, 99990)","(31.0, 46.0, 40.666666666666664)","(3.1, 3.3, 3.2760330578512398)","(101.0, 580.0, 406.0)","(51.0, 110.0, 102.0)","(12.0, 14.0, 13.88888888888889)","(7.5, 12.0, 11.472222222222221)"
14-12-2022 19:40:44.805216,"(9.0, 10.5, 9.887500000000001)","(3.8, 5.8, 5.5280000000000005)","(5.0, 5.5, 5.479310344827586)","(81.0, 160.0, 140.0)","(101.0, 560.0, 440.0)","(15.0, 99999, 99990)","(31.0, 46.0, 40.705882352941174)","(3.1, 3.3, 3.2867149758454106)","(101.0, 570.0, 398.1818181818182)","(51.0, 110.0, 92.85714285714286)","(12.0, 14.0, 13.727272727272727)","(7.5, 11.5, 11.32)"
14-12-2022 19:40:46.269762,"(9.0, 10.5, 10.088235294117647)","(4.2, 5.8, 5.8925)","(4.8, 5.5, 5.479310344827586)","(81.0, 160.0, 133.33333333333334)","(101.0, 560.0, 396.6666666666667)","(17.0, 99999, 99990)","(31.0, 46.0, 40.705882352941174)","(3.0, 3.3, 3.2623711340206185)","(101.0, 570.0, 417.1428571428571)","(51.0, 110.0, 92.85714285714286)","(12.0, 14.5, 13.77027027027027)","(8.0, 12.0, 11.32)"
14-12-2022 19:40:47.756341,"(9.0, 10.5, 10.088235294117647)","(4.2, 5.9, 5.8925)","(4.8, 5.5, 5.452941176470588)","(81.0, 150.0, 133.33333333333334)","(101.0, 550.0, 430.0)","(17.0, 99999, 99990)","(31.0, 46.0, 40.705882352941174)","(3.0, 3.3, 3.25126582278481)","(101.0, 560.0, 378.1818181818182)","(51.0, 110.0, 90.71428571428572)","(12.0, 14.5, 13.8125)","(8.0, 12.0, 11.323529411764707)"
14-12-2022 19:40:49.226504,"(9.0, 10.5, 10.088235294117647)","(4.2, 5.9, 5.8933333333333335)","(4.8, 5.5, 5.452941176470588)","(81.0, 150.0, 133.33333333333334)","(101.0, 540.0, 430.0)","(17.0, 99999, 99990)","(31.0, 46.0, 40.705882352941174)","(3.0, 3.35, 3.261904761904762)","(101.0, 560.0, 378.1818181818182)","(51.0, 110.0, 90.71428571428572)","(12.0, 14.5, 13.8125)","(8.0, 11.5, 11.34375)"
