,Arnhem Axel,Bonnet Surfer,Coco Evie,Sunshine Fire,Velocity Tori,Villainess,Hurricane Villa
07-12-2022 20:00:09.764763,"(11.0, 17.0, 15.266666666666667)","(26.0, 60.0, 59.310344827586206)","(11.0, 15.0, 14.818181818181818)","(1.85, 2.12, 2.1100000000000003)","(7.0, 8.8, 8.434146341463414)","(6.0, 9.4, 9.273684210526316)","(5.0, 6.8, 6.42)"
07-12-2022 20:00:10.812869,"(11.0, 17.0, 15.266666666666667)","(26.0, 60.0, 59.310344827586206)","(11.0, 15.0, 14.818181818181818)","(1.85, 2.12, 2.110909090909091)","(7.0, 8.8, 8.434146341463414)","(6.0, 9.4, 9.22)","(5.0, 6.8, 6.42)"
07-12-2022 20:00:11.825804,"(11.0, 17.0, 15.235294117647058)","(26.0, 60.0, 59.310344827586206)","(11.0, 15.0, 14.6)","(1.85, 2.12, 2.115)","(7.0, 8.8, 8.394594594594594)","(6.0, 9.4, 9.133333333333335)","(5.0, 6.8, 6.42)"
07-12-2022 20:00:12.934605,"(11.0, 17.0, 15.31578947368421)","(26.0, 60.0, 59.310344827586206)","(11.0, 15.0, 14.6)","(1.85, 2.16, 2.146666666666667)","(7.0, 8.8, 8.445454545454545)","(6.0, 9.4, 9.2875)","(5.0, 6.8, 6.42)"
07-12-2022 20:00:13.977699,"(11.0, 17.0, 15.31578947368421)","(26.0, 60.0, 59.310344827586206)","(11.0, 15.0, 14.6)","(1.85, 2.16, 2.146666666666667)","(7.0, 8.8, 8.559999999999999)","(6.0, 9.4, 9.2875)","(5.0, 6.8, 6.423529411764706)"
07-12-2022 20:00:15.030833,"(11.0, 17.0, 15.133333333333333)","(26.0, 60.0, 59.310344827586206)","(11.0, 15.0, 14.818181818181818)","(1.85, 2.16, 2.0907692307692307)","(7.0, 8.6, 8.522222222222222)","(6.0, 9.4, 9.2)","(5.0, 6.8, 6.48)"
07-12-2022 20:00:16.053204,"(11.0, 17.0, 15.5)","(26.0, 60.0, 59.310344827586206)","(11.0, 15.0, 14.8)","(1.85, 2.14, 2.116)","(7.0, 8.8, 8.522222222222222)","(6.0, 9.4, 9.057142857142857)","(5.0, 6.8, 6.48)"
07-12-2022 20:00:17.038917,"(11.0, 17.0, 15.482758620689655)","(26.0, 60.0, 59.310344827586206)","(11.0, 15.0, 14.61111111111111)","(1.85, 2.14, 2.1133333333333333)","(7.0, 8.8, 8.522222222222222)","(6.0, 9.4, 9.1)","(5.0, 6.8, 6.492307692307692)"
07-12-2022 20:00:18.077426,"(11.0, 17.0, 15.466666666666667)","(26.0, 60.0, 59.310344827586206)","(11.0, 15.0, 14.75)","(1.85, 2.14, 2.1133333333333333)","(7.0, 8.8, 8.522222222222222)","(6.0, 9.4, 9.057142857142857)","(5.0, 6.8, 6.492307692307692)"
07-12-2022 20:00:19.239208,"(11.0, 17.0, 15.56)","(26.0, 60.0, 59.310344827586206)","(11.0, 15.0, 14.6)","(1.85, 2.14, 2.108)","(7.0, 8.8, 8.522222222222222)","(6.0, 9.4, 9.057142857142857)","(5.0, 6.8, 6.492307692307692)"
07-12-2022 20:00:20.292849,"(11.0, 17.0, 15.736842105263158)","(26.0, 60.0, 59.310344827586206)","(11.0, 15.0, 14.555555555555555)","(1.85, 2.14, 2.108)","(7.0, 8.8, 8.522222222222222)","(6.0, 9.4, 9.1)","(5.0, 6.8, 6.492307692307692)"
07-12-2022 20:00:21.353231,"(11.0, 17.0, 15.736842105263158)","(26.0, 60.0, 59.310344827586206)","(11.0, 15.0, 14.666666666666666)","(1.85, 2.14, 2.108)","(7.0, 8.8, 8.522222222222222)","(6.0, 9.4, 9.057142857142857)","(5.0, 6.8, 6.4714285714285715)"
07-12-2022 20:00:22.265464,"(11.0, 17.0, 15.583333333333334)","(31.0, 60.0, 59.310344827586206)","(12.0, 15.0, 14.61111111111111)","(1.85, 2.14, 2.1254545454545455)","(7.0, 8.6, 8.565217391304348)","(6.0, 9.4, 9.057142857142857)","(5.0, 6.8, 6.4714285714285715)"
07-12-2022 20:00:23.246248,"(11.0, 17.0, 15.583333333333334)","(31.0, 60.0, 59.310344827586206)","(12.0, 15.0, 14.5625)","(1.85, 2.14, 2.125)","(7.0, 8.6, 8.565217391304348)","(6.0, 9.4, 9.057142857142857)","(5.0, 6.8, 6.6090909090909085)"
07-12-2022 20:00:24.443620,"(11.0, 17.0, 15.583333333333334)","(31.0, 60.0, 59.411764705882355)","(12.0, 15.0, 14.625)","(1.85, 2.14, 2.1171428571428574)","(7.0, 8.6, 8.565217391304348)","(6.0, 9.4, 9.1)","(5.0, 6.8, 6.476923076923077)"
07-12-2022 20:00:25.568244,"(11.0, 17.0, 15.583333333333334)","(31.0, 60.0, 59.411764705882355)","(12.0, 15.0, 14.625)","(1.85, 2.14, 2.1285714285714286)","(7.0, 8.6, 8.431818181818182)","(6.0, 9.4, 9.057142857142857)","(5.0, 6.8, 6.476923076923077)"
07-12-2022 20:00:26.676473,"(11.0, 17.0, 15.583333333333334)","(31.0, 60.0, 59.411764705882355)","(12.0, 15.0, 14.6)","(1.85, 2.14, 2.06375)","(7.0, 8.8, 8.496969696969698)","(6.0, 9.4, 9.1)","(5.0, 6.8, 6.6117647058823525)"
07-12-2022 20:00:27.792329,"(11.0, 17.0, 15.608695652173914)","(31.0, 60.0, 59.411764705882355)","(12.0, 15.0, 14.666666666666666)","(1.85, 2.1, 2.0641975308641975)","(7.0, 8.8, 8.442857142857143)","(6.0, 9.4, 9.2)","(5.0, 6.8, 6.495238095238095)"
07-12-2022 20:00:28.793049,"(11.0, 17.0, 15.608695652173914)","(31.0, 60.0, 59.411764705882355)","(12.0, 15.5, 14.785714285714286)","(1.85, 2.1, 2.0641975308641975)","(7.0, 8.8, 8.442857142857143)","(6.0, 9.6, 9.12)","(5.0, 6.8, 6.483333333333333)"
07-12-2022 20:00:29.789637,"(11.0, 17.0, 15.608695652173914)","(31.0, 60.0, 59.411764705882355)","(12.0, 15.5, 14.625)","(1.85, 2.1, 2.0641975308641975)","(7.0, 8.8, 8.442857142857143)","(6.0, 9.6, 9.3)","(5.0, 6.6, 6.476923076923077)"
07-12-2022 20:00:30.881138,"(11.0, 17.0, 15.608695652173914)","(31.0, 60.0, 59.6875)","(12.0, 15.5, 14.625)","(1.85, 2.1, 2.0641975308641975)","(7.0, 8.8, 8.442857142857143)","(6.0, 9.6, 9.3)","(5.0, 6.6, 6.476923076923077)"
07-12-2022 20:00:31.910116,"(11.0, 17.0, 15.608695652173914)","(31.0, 60.0, 59.83870967741935)","(12.0, 15.5, 14.625)","(1.85, 2.1, 2.0641975308641975)","(7.0, 8.8, 8.442857142857143)","(6.0, 9.6, 9.347368421052632)","(5.0, 6.6, 6.525)"
07-12-2022 20:00:32.939239,"(11.0, 17.0, 15.608695652173914)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.625)","(1.85, 2.1, 2.0848958333333334)","(7.0, 8.8, 8.442857142857143)","(6.0, 9.6, 9.347368421052632)","(5.0, 6.6, 6.444444444444445)"
07-12-2022 20:00:34.011957,"(11.0, 17.0, 15.608695652173914)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.625)","(1.85, 2.1, 2.0848958333333334)","(7.0, 8.8, 8.442857142857143)","(6.0, 9.6, 9.347368421052632)","(5.0, 6.6, 6.444444444444445)"
07-12-2022 20:00:35.159139,"(11.0, 17.0, 15.608695652173914)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.625)","(1.85, 2.1, 2.0848958333333334)","(7.0, 8.8, 8.675)","(6.0, 9.6, 9.347368421052632)","(5.0, 6.6, 6.438095238095238)"
07-12-2022 20:00:36.243161,"(11.0, 17.0, 15.608695652173914)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.58695652173913)","(1.85, 2.1, 2.0816438356164384)","(7.0, 8.8, 8.675)","(6.0, 9.6, 9.347368421052632)","(5.0, 6.6, 6.4363636363636365)"
07-12-2022 20:00:37.249415,"(11.0, 17.0, 16.0)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.605263157894736)","(1.85, 2.1, 2.0816438356164384)","(7.0, 8.8, 8.633333333333333)","(6.0, 9.6, 9.347368421052632)","(5.0, 6.6, 6.438095238095238)"
07-12-2022 20:00:38.247749,"(11.0, 17.0, 16.0)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.605263157894736)","(1.85, 2.1, 2.0816438356164384)","(7.0, 8.8, 8.647058823529411)","(6.0, 9.6, 9.347368421052632)","(5.0, 6.6, 6.4363636363636365)"
07-12-2022 20:00:39.340106,"(11.0, 17.0, 15.977272727272727)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.605263157894736)","(1.85, 2.1, 2.0816438356164384)","(7.0, 8.8, 8.63225806451613)","(6.0, 9.6, 9.347368421052632)","(5.0, 6.6, 6.4363636363636365)"
07-12-2022 20:00:40.450488,"(12.0, 17.0, 16.375)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.605263157894736)","(1.85, 2.1, 2.081578947368421)","(7.0, 8.8, 8.664864864864866)","(6.5, 9.6, 9.5)","(5.0, 6.6, 6.461538461538462)"
07-12-2022 20:00:41.562679,"(12.0, 17.0, 16.210526315789473)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.846153846153847)","(1.85, 2.1, 2.0443708609271525)","(7.0, 8.8, 8.664864864864866)","(6.5, 9.6, 9.5625)","(5.0, 6.6, 6.461538461538462)"
07-12-2022 20:00:42.619997,"(12.0, 17.0, 16.583333333333332)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.804347826086957)","(1.85, 2.1, 2.080294117647059)","(7.0, 8.8, 8.664864864864866)","(6.5, 9.6, 9.5625)","(5.0, 6.6, 6.5636363636363635)"
07-12-2022 20:00:43.763608,"(12.0, 17.0, 16.583333333333332)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.82)","(1.85, 2.1, 2.0811290322580644)","(7.0, 8.8, 8.662857142857144)","(6.5, 9.6, 9.5625)","(5.0, 6.6, 6.45)"
07-12-2022 20:00:44.944545,"(12.0, 17.0, 16.347826086956523)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.82)","(1.85, 2.1, 2.081860465116279)","(7.0, 8.8, 8.662857142857144)","(6.5, 9.6, 9.5625)","(5.0, 6.6, 6.45)"
07-12-2022 20:00:46.043082,"(12.0, 17.0, 16.583333333333332)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.82)","(1.85, 2.1, 2.081935483870968)","(7.0, 8.8, 8.666666666666666)","(6.5, 9.6, 9.5625)","(5.0, 6.6, 6.45)"
07-12-2022 20:00:47.112905,"(12.0, 17.0, 16.25)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.833333333333334)","(1.85, 2.1, 2.081935483870968)","(7.0, 8.8, 8.666666666666666)","(6.5, 9.6, 9.5625)","(5.0, 6.6, 6.45)"
07-12-2022 20:00:48.226846,"(12.0, 17.0, 16.129032258064516)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.833333333333334)","(1.85, 2.1, 2.081935483870968)","(7.0, 8.8, 8.662857142857144)","(6.5, 9.6, 9.5625)","(5.0, 6.8, 6.511111111111111)"
07-12-2022 20:00:49.206058,"(12.0, 17.0, 16.129032258064516)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.785714285714286)","(1.85, 2.1, 2.081935483870968)","(7.0, 8.8, 8.666666666666666)","(6.5, 9.6, 9.5625)","(5.0, 6.6, 6.46)"
07-12-2022 20:00:50.191406,"(12.0, 17.0, 16.129032258064516)","(31.0, 60.0, 59.833333333333336)","(12.0, 15.5, 14.84375)","(1.85, 2.1, 2.081935483870968)","(7.0, 8.8, 8.666666666666666)","(6.5, 9.6, 9.5625)","(5.0, 6.6, 6.525)"
07-12-2022 20:00:51.384216,"(12.0, 17.0, 16.129032258064516)","(31.0, 65.0, 63.333333333333336)","(12.0, 15.5, 14.722222222222221)","(1.85, 2.1, 2.081935483870968)","(7.0, 8.8, 8.666666666666666)","(6.5, 9.6, 9.5625)","(5.0, 6.8, 6.442857142857143)"
07-12-2022 20:00:52.482781,"(12.0, 17.0, 16.129032258064516)","(31.0, 65.0, 63.333333333333336)","(12.0, 15.5, 14.722222222222221)","(1.85, 2.1, 2.081639344262295)","(7.0, 8.8, 8.666666666666666)","(6.5, 9.6, 9.681818181818182)","(5.0, 6.6, 6.472727272727273)"
07-12-2022 20:00:53.600847,"(12.0, 17.0, 16.136363636363637)","(31.0, 65.0, 63.333333333333336)","(12.0, 15.5, 14.722222222222221)","(1.85, 2.1, 2.065801526717557)","(7.0, 8.8, 8.666666666666666)","(6.5, 10.0, 9.76)","(5.0, 6.6, 6.542857142857143)"
07-12-2022 20:00:54.578946,"(12.0, 17.0, 16.136363636363637)","(31.0, 65.0, 63.333333333333336)","(12.0, 15.5, 14.66)","(1.85, 2.1, 2.065801526717557)","(7.0, 8.8, 8.666666666666666)","(6.5, 10.0, 9.644444444444444)","(5.0, 6.6, 6.446153846153846)"
07-12-2022 20:00:55.558583,"(12.0, 17.0, 16.136363636363637)","(31.0, 65.0, 63.333333333333336)","(12.0, 15.5, 14.66)","(1.85, 2.1, 2.0646601941747575)","(7.0, 8.8, 8.662857142857144)","(6.5, 10.0, 9.5375)","(5.0, 6.6, 6.533333333333333)"
07-12-2022 20:00:56.700776,"(12.0, 17.0, 16.080645161290324)","(31.0, 65.0, 63.333333333333336)","(12.0, 15.5, 14.58695652173913)","(1.85, 2.1, 2.082330097087379)","(7.0, 8.8, 8.659459459459459)","(6.5, 10.5, 10.194444444444445)","(5.0, 6.6, 6.4714285714285715)"
07-12-2022 20:00:57.880101,"(12.0, 17.0, 16.0625)","(31.0, 65.0, 63.333333333333336)","(12.0, 15.5, 14.58695652173913)","(1.85, 2.1, 2.0646601941747575)","(7.0, 8.8, 8.659459459459459)","(6.5, 10.5, 10.442105263157895)","(5.0, 6.6, 6.581818181818182)"
07-12-2022 20:00:58.993120,"(12.0, 17.0, 15.928571428571429)","(31.0, 65.0, 63.333333333333336)","(12.0, 15.5, 14.583333333333334)","(1.85, 2.1, 2.0646601941747575)","(7.0, 8.8, 8.659459459459459)","(6.5, 10.5, 10.442105263157895)","(5.0, 6.8, 6.573333333333333)"
07-12-2022 20:01:00.093080,"(12.0, 17.0, 15.695652173913043)","(31.0, 65.0, 63.333333333333336)","(12.0, 15.5, 14.583333333333334)","(1.85, 2.1, 2.0646601941747575)","(7.0, 8.8, 8.659459459459459)","(6.5, 10.5, 10.329032258064515)","(5.0, 6.8, 6.573333333333333)"
07-12-2022 20:01:01.152806,"(12.0, 17.0, 15.695652173913043)","(31.0, 65.0, 63.333333333333336)","(12.0, 15.5, 14.583333333333334)","(1.85, 2.1, 2.0646601941747575)","(7.0, 8.8, 8.659459459459459)","(6.5, 11.0, 10.040000000000001)","(5.0, 6.8, 6.518518518518519)"
07-12-2022 20:01:02.190114,"(12.0, 16.5, 15.785714285714286)","(31.0, 65.0, 63.333333333333336)","(12.0, 15.5, 14.568965517241379)","(1.85, 2.1, 2.0640336134453783)","(7.0, 8.8, 8.659459459459459)","(6.5, 11.0, 10.284444444444444)","(5.0, 6.8, 6.4714285714285715)"
07-12-2022 20:01:03.353121,"(12.0, 16.5, 15.653846153846153)","(31.0, 65.0, 61.25)","(12.0, 15.5, 14.566666666666666)","(1.85, 2.1, 2.0680597014925373)","(7.0, 8.8, 8.617647058823529)","(6.5, 11.0, 10.248780487804877)","(5.0, 6.6, 6.481481481481482)"
07-12-2022 20:01:04.417090,"(12.0, 16.5, 15.617647058823529)","(31.0, 65.0, 63.18181818181818)","(12.0, 15.5, 14.566666666666666)","(1.85, 2.1, 2.080892857142857)","(7.0, 8.8, 8.618181818181817)","(6.5, 11.0, 9.98)","(5.0, 6.6, 6.481481481481482)"
07-12-2022 20:01:05.432752,"(12.0, 16.5, 15.617647058823529)","(31.0, 65.0, 63.18181818181818)","(12.0, 15.5, 14.58)","(1.85, 2.1, 2.080892857142857)","(7.0, 8.8, 8.647058823529411)","(6.5, 10.0, 9.98)","(5.0, 6.6, 6.470967741935484)"
07-12-2022 20:01:06.390063,"(12.0, 16.5, 15.5625)","(31.0, 65.0, 63.18181818181818)","(12.0, 15.5, 14.58)","(1.85, 2.1, 2.082016806722689)","(7.0, 8.8, 8.647058823529411)","(6.5, 10.0, 9.98)","(5.0, 6.6, 6.438461538461539)"
07-12-2022 20:01:07.512548,"(12.0, 16.5, 15.6)","(31.0, 65.0, 63.18181818181818)","(12.0, 15.5, 14.58)","(1.85, 2.1, 2.0820689655172413)","(7.0, 8.8, 8.642105263157895)","(6.5, 10.0, 9.982608695652173)","(5.0, 6.6, 6.435714285714286)"
07-12-2022 20:01:08.585297,"(12.0, 15.0, 14.459016393442623)","(31.0, 65.0, 63.18181818181818)","(12.0, 15.5, 14.58)","(1.85, 2.1, 2.113)","(7.0, 8.8, 8.616666666666667)","(6.5, 10.0, 9.966666666666667)","(5.0, 6.6, 6.42962962962963)"
07-12-2022 20:01:09.652077,"(12.0, 15.0, 14.402439024390244)","(31.0, 65.0, 63.18181818181818)","(12.0, 15.5, 14.58)","(1.85, 2.12, 2.1089655172413795)","(7.0, 8.8, 8.61875)","(6.5, 10.0, 9.966666666666667)","(5.0, 6.6, 6.460606060606061)"
07-12-2022 20:01:10.779939,"(12.0, 15.0, 14.371794871794872)","(31.0, 65.0, 63.18181818181818)","(12.0, 15.5, 14.58)","(1.85, 2.12, 2.1089655172413795)","(7.0, 8.8, 8.643243243243242)","(6.5, 10.0, 9.966666666666667)","(5.0, 6.6, 6.435714285714286)"
07-12-2022 20:01:11.785891,"(12.0, 15.0, 14.371794871794872)","(31.0, 65.0, 63.18181818181818)","(12.0, 15.5, 14.58)","(1.85, 2.12, 2.1089655172413795)","(7.0, 8.8, 8.643243243243242)","(6.5, 10.0, 9.966666666666667)","(5.0, 6.6, 6.435714285714286)"
07-12-2022 20:01:12.860010,"(12.0, 15.0, 14.371794871794872)","(31.0, 60.0, 59.09090909090909)","(12.0, 15.5, 14.58)","(1.85, 2.12, 2.109677419354839)","(7.0, 8.8, 8.639024390243902)","(6.5, 10.0, 10.213636363636365)","(5.0, 6.6, 6.454545454545454)"
07-12-2022 20:01:14.015218,"(12.0, 15.0, 14.371794871794872)","(31.0, 60.0, 59.09090909090909)","(12.0, 15.5, 14.541666666666666)","(1.85, 2.12, 2.1108571428571428)","(7.0, 8.8, 8.644444444444444)","(6.5, 10.5, 9.973333333333333)","(5.0, 6.6, 6.44)"
07-12-2022 20:01:15.121379,"(12.0, 15.0, 14.371794871794872)","(31.0, 60.0, 59.09090909090909)","(12.0, 15.5, 14.535714285714286)","(1.85, 2.12, 2.1082758620689654)","(7.0, 8.8, 8.666666666666666)","(6.5, 10.0, 9.977777777777778)","(5.0, 6.6, 6.5)"
07-12-2022 20:01:16.168892,"(12.0, 15.0, 14.376623376623376)","(31.0, 60.0, 59.09090909090909)","(12.0, 15.5, 14.545454545454545)","(1.85, 2.12, 2.106451612903226)","(7.0, 8.8, 8.684)","(6.5, 10.0, 9.976470588235294)","(5.0, 6.6, 6.556)"
07-12-2022 20:01:17.243374,"(12.0, 15.0, 14.376623376623376)","(31.0, 60.0, 59.09090909090909)","(12.0, 15.0, 14.363636363636363)","(1.85, 2.12, 2.106451612903226)","(7.0, 8.8, 8.680769230769231)","(6.5, 10.0, 10.2025)","(5.0, 6.6, 6.551111111111111)"
07-12-2022 20:01:18.289892,"(12.0, 15.0, 14.376623376623376)","(31.0, 60.0, 59.09090909090909)","(12.0, 15.0, 14.305555555555555)","(1.85, 2.12, 2.065925925925926)","(7.0, 8.8, 8.712)","(6.5, 10.5, 10.2025)","(5.0, 6.6, 6.551111111111111)"
07-12-2022 20:01:19.392375,"(12.0, 15.0, 14.414634146341463)","(31.0, 60.0, 58.92857142857143)","(12.0, 15.0, 14.0)","(1.85, 2.1, 2.0833333333333335)","(7.0, 8.8, 8.712)","(6.5, 10.5, 10.318181818181818)","(5.0, 6.6, 6.543589743589743)"
07-12-2022 20:01:20.660282,"(12.0, 15.0, 14.414634146341463)","(31.0, 60.0, 59.074074074074076)","(12.0, 14.0, 14.352941176470589)","(1.85, 2.1, 2.062105263157895)","(7.0, 8.8, 8.957142857142857)","(6.5, 10.5, 10.36)","(5.0, 6.6, 6.699999999999999)"
07-12-2022 20:01:21.720176,"(12.0, 15.0, 14.5125)","(31.0, 60.0, 59.074074074074076)","(12.0, 14.5, 14.32857142857143)","(1.85, 2.08, 2.065)","(7.0, 9.0, 8.935135135135136)","(6.5, 10.5, 10.45)","(5.0, 6.8, 6.783333333333333)"
07-12-2022 20:01:22.688453,"(12.0, 15.0, 14.511111111111111)","(31.0, 60.0, 59.074074074074076)","(12.0, 14.5, 14.3125)","(1.85, 2.08, 2.065)","(7.0, 9.0, 8.926315789473684)","(6.5, 11.0, 10.36)","(5.0, 6.8, 6.817142857142857)"
07-12-2022 20:01:23.748631,"(12.0, 15.0, 14.511111111111111)","(31.0, 60.0, 59.074074074074076)","(12.0, 14.5, 14.033333333333333)","(1.85, 2.08, 2.073258426966292)","(7.0, 9.0, 8.947368421052632)","(6.5, 10.5, 10.45)","(5.0, 7.0, 6.817142857142857)"
07-12-2022 20:01:24.843084,"(12.0, 15.0, 14.511111111111111)","(31.0, 60.0, 59.074074074074076)","(12.0, 14.5, 14.033333333333333)","(1.85, 2.08, 2.073258426966292)","(7.0, 9.0, 8.787878787878789)","(7.0, 10.5, 10.37037037037037)","(5.0, 7.0, 6.817142857142857)"
07-12-2022 20:01:26.017922,"(12.0, 15.0, 14.511111111111111)","(31.0, 60.0, 59.074074074074076)","(12.0, 14.5, 14.342105263157894)","(1.85, 2.08, 2.073258426966292)","(7.0, 8.8, 8.772222222222222)","(7.0, 10.5, 10.37037037037037)","(5.0, 7.0, 6.815384615384615)"
07-12-2022 20:01:27.040074,"(12.0, 15.0, 14.511111111111111)","(31.0, 60.0, 59.074074074074076)","(12.0, 14.0, 13.921052631578947)","(1.85, 2.08, 2.073258426966292)","(7.0, 8.8, 8.6)","(7.0, 10.5, 10.454545454545455)","(5.0, 7.0, 6.8)"
07-12-2022 20:01:28.120014,"(12.0, 15.0, 14.511111111111111)","(31.0, 60.0, 59.074074074074076)","(12.0, 14.0, 13.55)","(1.85, 2.1, 2.0890909090909093)","(7.0, 8.6, 8.387654320987654)","(7.0, 10.5, 10.365384615384615)","(5.0, 7.0, 6.756521739130434)"
07-12-2022 20:01:29.227963,"(12.0, 15.0, 14.511111111111111)","(31.0, 60.0, 70.88235294117646)","(12.0, 14.0, 13.583333333333334)","(1.85, 2.1, 2.084347826086957)","(7.0, 8.6, 8.387654320987654)","(7.0, 10.5, 10.365384615384615)","(5.0, 7.0, 6.8315789473684205)"
07-12-2022 20:01:30.265130,"(12.0, 15.0, 14.5125)","(31.0, 75.0, 70.88235294117646)","(12.0, 14.0, 13.583333333333334)","(1.85, 2.1, 2.087142857142857)","(7.0, 8.6, 8.38095238095238)","(7.0, 10.5, 10.452380952380953)","(5.0, 7.0, 6.858823529411764)"
07-12-2022 20:01:31.364737,"(12.0, 15.0, 14.5125)","(31.0, 65.0, 64.23076923076923)","(12.0, 14.0, 13.545454545454545)","(1.85, 2.1, 2.0723076923076924)","(7.0, 8.6, 8.376623376623376)","(7.0, 10.5, 10.365384615384615)","(5.0, 7.0, 6.903448275862069)"
07-12-2022 20:01:32.528547,"(12.0, 15.0, 14.51388888888889)","(31.0, 65.0, 63.18181818181818)","(12.0, 14.0, 13.761904761904763)","(1.85, 2.08, 2.0723076923076924)","(7.0, 8.6, 8.376623376623376)","(7.0, 10.5, 10.365384615384615)","(5.0, 7.0, 6.878260869565217)"
07-12-2022 20:01:33.688971,"(12.0, 15.0, 14.51388888888889)","(31.0, 70.0, 67.27272727272727)","(12.0, 14.0, 13.84375)","(1.85, 2.08, 2.061010101010101)","(7.0, 8.6, 8.394285714285713)","(7.0, 10.5, 10.38)","(5.0, 7.0, 6.878260869565217)"
07-12-2022 20:01:34.875286,"(12.0, 15.0, 14.51388888888889)","(31.0, 65.0, 64.11764705882354)","(12.0, 14.5, 13.785714285714286)","(1.85, 2.08, 2.0608196721311476)","(7.0, 8.6, 8.385915492957746)","(7.0, 10.5, 10.279411764705882)","(5.0, 6.8, 6.703225806451613)"
07-12-2022 20:01:36.036173,"(12.0, 15.0, 14.5875)","(31.0, 65.0, 64.11764705882354)","(12.0, 14.5, 13.905405405405405)","(1.85, 2.08, 2.061769911504425)","(7.0, 8.6, 8.385915492957746)","(7.0, 10.5, 10.279411764705882)","(5.0, 6.8, 6.718918918918918)"
07-12-2022 20:01:37.106537,"(12.0, 15.0, 14.763157894736842)","(31.0, 65.0, 63.96551724137931)","(12.0, 14.5, 14.055555555555555)","(1.85, 2.08, 2.0476923076923077)","(7.0, 8.6, 8.503703703703703)","(7.0, 10.5, 9.929411764705883)","(5.0, 6.8, 6.894117647058823)"
07-12-2022 20:01:38.187746,"(12.0, 15.5, 15.233333333333333)","(31.0, 65.0, 63.96551724137931)","(12.0, 14.5, 14.25)","(1.85, 2.06, 2.0614457831325304)","(7.0, 8.6, 8.771428571428572)","(7.0, 10.0, 9.91891891891892)","(5.0, 7.0, 6.837837837837838)"
07-12-2022 20:01:39.396345,"(12.0, 15.5, 15.131578947368421)","(31.0, 65.0, 63.70967741935484)","(12.0, 14.5, 13.966666666666667)","(1.85, 2.08, 2.0625)","(7.0, 8.8, 8.729032258064516)","(7.0, 10.0, 9.91891891891892)","(5.0, 7.0, 6.806451612903226)"
07-12-2022 20:01:40.415444,"(12.0, 15.5, 14.85)","(31.0, 65.0, 63.70967741935484)","(12.0, 14.5, 13.966666666666667)","(1.85, 2.08, 2.0625)","(7.0, 8.8, 8.729032258064516)","(7.0, 10.0, 9.91891891891892)","(5.0, 7.0, 6.806451612903226)"
07-12-2022 20:01:41.498197,"(12.0, 15.5, 14.85)","(31.0, 65.0, 63.333333333333336)","(12.0, 14.5, 13.9)","(1.85, 2.08, 2.048888888888889)","(7.0, 8.8, 8.762962962962963)","(7.0, 10.0, 9.91304347826087)","(5.0, 7.0, 6.856)"
07-12-2022 20:01:42.555852,"(12.0, 15.5, 15.0)","(31.0, 65.0, 64.54545454545455)","(12.0, 14.5, 13.913793103448276)","(1.85, 2.06, 2.048888888888889)","(7.0, 8.8, 8.766666666666667)","(7.0, 10.0, 9.852631578947369)","(5.0, 7.0, 6.883870967741935)"
07-12-2022 20:01:43.690759,"(12.0, 15.5, 14.911764705882353)","(31.0, 70.0, 64.0)","(12.0, 15.0, 14.956521739130435)","(1.85, 2.06, 2.044761904761905)","(7.0, 8.8, 8.762962962962963)","(7.0, 10.0, 9.852631578947369)","(5.0, 7.0, 6.883870967741935)"
07-12-2022 20:01:44.963528,"(12.0, 15.5, 14.88888888888889)","(31.0, 70.0, 61.42857142857143)","(12.0, 15.0, 14.552631578947368)","(1.85, 2.06, 2.0566666666666666)","(7.0, 8.8, 8.813333333333333)","(7.0, 10.0, 9.84)","(5.0, 7.0, 6.883870967741935)"
07-12-2022 20:01:46.216281,"(12.0, 15.0, 14.88888888888889)","(31.0, 70.0, 61.42857142857143)","(12.0, 15.5, 14.936170212765958)","(1.85, 2.06, 2.0614117647058823)","(7.0, 9.0, 8.758620689655173)","(7.0, 10.0, 9.84)","(5.0, 7.0, 6.878260869565217)"
07-12-2022 20:01:47.416412,"(12.0, 15.0, 14.833333333333334)","(31.0, 70.0, 61.42857142857143)","(12.0, 15.0, 14.842105263157894)","(1.85, 2.08, 2.066067415730337)","(7.0, 8.8, 8.653333333333332)","(7.0, 10.0, 9.866666666666667)","(5.0, 7.0, 6.44)"
