,Rippin Grace,Makuru,Sassy Blade,Fava Monelli,Jumpin Jules,Super Charge,Ash The Flash
07-01-2023 21:22:06.537420,"(1.75, 2.14, 2.126666666666667)","(13.0, 29.0, 27.5)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.5142857142857142)","(31.0, 50.0, 46.36363636363637)","(10.0, 17.5, 17.291666666666668)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:07.501437,"(1.75, 2.14, 2.126666666666667)","(13.0, 29.0, 27.5)","(101.0, 380.0, 280.0)","(2.2, 2.52, 2.5142857142857142)","(31.0, 50.0, 46.36363636363637)","(11.0, 17.5, 17.404761904761905)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:08.501537,"(1.75, 2.14, 2.126666666666667)","(15.0, 29.0, 27.5)","(101.0, 380.0, 280.0)","(2.2, 2.52, 2.5371428571428574)","(31.0, 50.0, 46.19047619047619)","(11.0, 17.5, 17.291666666666668)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:09.424208,"(1.75, 2.14, 2.124)","(15.0, 29.0, 27.5)","(101.0, 380.0, 280.0)","(2.2, 2.54, 2.5371428571428574)","(31.0, 50.0, 46.19047619047619)","(11.0, 17.5, 17.291666666666668)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:10.401153,"(1.75, 2.14, 2.118181818181818)","(15.0, 29.0, 27.5)","(101.0, 380.0, 280.0)","(2.2, 2.58, 2.5452631578947367)","(31.0, 50.0, 46.19047619047619)","(11.0, 17.5, 17.291666666666668)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:11.320765,"(1.75, 2.14, 2.115)","(15.0, 29.0, 27.434782608695652)","(101.0, 380.0, 280.0)","(2.2, 2.58, 2.5452631578947367)","(31.0, 50.0, 46.19047619047619)","(11.0, 17.5, 17.404761904761905)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:12.292542,"(1.75, 2.14, 2.1027586206896554)","(15.0, 29.0, 27.434782608695652)","(101.0, 380.0, 280.0)","(2.2, 2.58, 2.55)","(31.0, 50.0, 46.36363636363637)","(11.0, 17.5, 17.404761904761905)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:13.213359,"(1.75, 2.14, 2.1012903225806454)","(15.0, 29.0, 27.434782608695652)","(101.0, 380.0, 280.0)","(2.2, 2.58, 2.55)","(31.0, 50.0, 46.36363636363637)","(11.0, 17.5, 17.236842105263158)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:14.168906,"(1.75, 2.14, 2.095555555555556)","(15.0, 29.0, 27.434782608695652)","(101.0, 380.0, 280.0)","(2.2, 2.58, 2.55)","(31.0, 50.0, 46.36363636363637)","(11.0, 17.5, 17.375)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:15.157056,"(1.75, 2.14, 2.095555555555556)","(15.0, 29.0, 27.434782608695652)","(101.0, 380.0, 270.9090909090909)","(2.2, 2.58, 2.5428571428571427)","(31.0, 50.0, 47.03703703703704)","(11.0, 17.5, 17.023809523809526)","(41.0, 95.0, 87.5)"
07-01-2023 21:22:16.157449,"(1.75, 2.12, 2.106666666666667)","(15.0, 29.0, 27.714285714285715)","(101.0, 380.0, 311.42857142857144)","(2.2, 2.58, 2.5428571428571427)","(31.0, 50.0, 46.36363636363637)","(11.0, 17.5, 17.023809523809526)","(41.0, 95.0, 87.5)"
07-01-2023 21:22:17.170745,"(1.75, 2.12, 2.106666666666667)","(15.0, 29.0, 27.714285714285715)","(101.0, 380.0, 311.42857142857144)","(2.2, 2.58, 2.5428571428571427)","(31.0, 50.0, 46.52173913043478)","(11.0, 17.5, 16.4)","(41.0, 95.0, 87.5)"
07-01-2023 21:22:18.214958,"(1.75, 2.12, 2.106666666666667)","(15.0, 29.0, 27.714285714285715)","(101.0, 380.0, 311.42857142857144)","(2.2, 2.58, 2.5690322580645164)","(31.0, 50.0, 47.142857142857146)","(11.0, 17.5, 15.125)","(41.0, 95.0, 87.5)"
07-01-2023 21:22:19.272256,"(1.75, 2.12, 2.106666666666667)","(15.0, 29.0, 27.714285714285715)","(101.0, 380.0, 332.0)","(2.2, 2.6, 2.590909090909091)","(31.0, 50.0, 46.52173913043478)","(11.0, 15.5, 14.375)","(41.0, 95.0, 87.5)"
07-01-2023 21:22:20.308435,"(1.75, 2.14, 2.110526315789474)","(15.0, 29.0, 28.166666666666668)","(101.0, 380.0, 332.0)","(2.2, 2.62, 2.590909090909091)","(31.0, 50.0, 47.142857142857146)","(11.0, 15.0, 14.08695652173913)","(41.0, 95.0, 87.5)"
07-01-2023 21:22:21.395688,"(1.75, 2.14, 2.132)","(15.0, 29.0, 27.758620689655174)","(101.0, 380.0, 332.0)","(2.2, 2.62, 2.590909090909091)","(31.0, 50.0, 47.142857142857146)","(11.0, 15.0, 14.192307692307692)","(41.0, 95.0, 87.5)"
07-01-2023 21:22:22.431604,"(1.75, 2.14, 2.132)","(15.0, 29.0, 27.758620689655174)","(101.0, 380.0, 332.0)","(2.2, 2.62, 2.590909090909091)","(31.0, 50.0, 45.8)","(11.0, 15.0, 13.98)","(41.0, 95.0, 87.5)"
07-01-2023 21:22:23.461939,"(1.75, 2.14, 2.132)","(15.0, 29.0, 28.2)","(101.0, 380.0, 332.0)","(2.2, 2.62, 2.590909090909091)","(31.0, 50.0, 46.266666666666666)","(11.0, 15.0, 13.764705882352942)","(41.0, 95.0, 65.0)"
07-01-2023 21:22:24.479804,"(1.75, 2.14, 2.132)","(15.0, 29.0, 28.2)","(101.0, 380.0, 332.0)","(2.2, 2.62, 2.590909090909091)","(31.0, 50.0, 46.333333333333336)","(11.0, 15.0, 13.911764705882353)","(41.0, 95.0, 80.0)"
07-01-2023 21:22:25.495839,"(1.75, 2.14, 2.132)","(15.0, 29.0, 28.2)","(101.0, 380.0, 336.3636363636364)","(2.2, 2.62, 2.6036363636363635)","(31.0, 50.0, 46.333333333333336)","(11.0, 14.5, 13.886363636363637)","(41.0, 90.0, 69.23076923076923)"
07-01-2023 21:22:26.482840,"(1.75, 2.14, 2.132)","(15.0, 29.0, 28.2)","(101.0, 380.0, 336.3636363636364)","(2.2, 2.64, 2.595)","(31.0, 50.0, 46.333333333333336)","(11.0, 14.5, 13.886363636363637)","(41.0, 90.0, 81.66666666666667)"
07-01-2023 21:22:27.438107,"(1.75, 2.14, 2.132)","(15.0, 29.0, 28.47826086956522)","(101.0, 380.0, 336.3636363636364)","(2.2, 2.64, 2.5933333333333333)","(31.0, 50.0, 46.333333333333336)","(11.0, 14.5, 13.681818181818182)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:28.386739,"(1.75, 2.14, 2.132)","(15.0, 29.0, 28.47826086956522)","(101.0, 380.0, 336.3636363636364)","(2.2, 2.64, 2.5933333333333333)","(31.0, 50.0, 46.333333333333336)","(11.0, 14.5, 13.535714285714286)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:29.329488,"(1.75, 2.14, 2.103076923076923)","(15.0, 29.0, 27.714285714285715)","(101.0, 380.0, 336.3636363636364)","(2.2, 2.66, 2.6333333333333333)","(31.0, 50.0, 47.0)","(11.0, 14.5, 14.11111111111111)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:30.254133,"(1.75, 2.12, 2.110588235294118)","(15.0, 29.0, 28.4)","(101.0, 380.0, 336.3636363636364)","(2.2, 2.68, 2.664)","(31.0, 50.0, 47.0)","(11.0, 15.0, 16.785714285714285)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:31.187687,"(1.75, 2.08, 2.0794202898550727)","(16.0, 29.0, 28.47826086956522)","(101.0, 380.0, 336.3636363636364)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 45.285714285714285)","(11.0, 17.0, 15.928571428571429)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:32.150956,"(1.75, 2.08, 2.078918918918919)","(16.0, 29.0, 28.47826086956522)","(101.0, 380.0, 336.3636363636364)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 46.333333333333336)","(11.0, 16.5, 16.136363636363637)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:33.128715,"(1.75, 2.08, 2.078918918918919)","(16.0, 29.0, 28.5)","(101.0, 380.0, 336.3636363636364)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 46.333333333333336)","(11.0, 16.5, 16.136363636363637)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:34.100151,"(1.75, 2.08, 2.078918918918919)","(16.0, 29.0, 28.5)","(101.0, 380.0, 336.3636363636364)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 46.333333333333336)","(11.0, 16.5, 16.136363636363637)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:35.120308,"(1.75, 2.08, 2.079047619047619)","(16.0, 29.0, 28.5)","(101.0, 380.0, 336.3636363636364)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 46.333333333333336)","(11.0, 16.5, 16.136363636363637)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:36.150887,"(1.75, 2.1, 2.073913043478261)","(16.0, 29.0, 28.5)","(101.0, 380.0, 336.3636363636364)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 46.266666666666666)","(11.0, 16.5, 15.966666666666667)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:37.173777,"(1.75, 2.1, 2.0839285714285714)","(16.0, 29.0, 28.5)","(101.0, 370.0, 345.55555555555554)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 45.285714285714285)","(11.0, 16.5, 16.136363636363637)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:38.172516,"(1.75, 2.1, 2.077846153846154)","(16.0, 29.0, 28.5)","(101.0, 370.0, 345.55555555555554)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 46.11764705882353)","(11.0, 16.5, 15.966666666666667)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:39.192687,"(1.75, 2.1, 2.0646153846153847)","(16.0, 29.0, 28.5)","(101.0, 370.0, 337.0)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 45.285714285714285)","(11.0, 16.5, 16.136363636363637)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:40.172071,"(1.75, 2.1, 2.0744444444444445)","(16.0, 28.0, 27.863636363636363)","(101.0, 360.0, 330.0)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 45.285714285714285)","(11.0, 16.5, 16.136363636363637)","(41.0, 90.0, 82.1875)"
07-01-2023 21:22:41.148918,"(1.75, 2.1, 2.0744444444444445)","(16.0, 28.0, 27.863636363636363)","(101.0, 360.0, 330.0)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 45.05882352941177)","(11.0, 16.5, 16.136363636363637)","(41.0, 90.0, 80.38461538461539)"
07-01-2023 21:22:42.143544,"(1.75, 2.1, 2.0744444444444445)","(16.0, 28.0, 27.73913043478261)","(101.0, 360.0, 337.77777777777777)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 46.11764705882353)","(11.0, 16.5, 15.966666666666667)","(41.0, 90.0, 80.38461538461539)"
07-01-2023 21:22:43.084901,"(1.75, 2.1, 2.0744444444444445)","(16.0, 28.0, 27.73913043478261)","(101.0, 360.0, 337.77777777777777)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 46.11764705882353)","(11.0, 16.5, 15.966666666666667)","(41.0, 90.0, 80.38461538461539)"
07-01-2023 21:22:44.063028,"(1.75, 2.1, 2.0744444444444445)","(16.0, 28.0, 27.625)","(101.0, 360.0, 337.77777777777777)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 46.11764705882353)","(11.0, 16.5, 15.966666666666667)","(41.0, 90.0, 80.38461538461539)"
07-01-2023 21:22:44.990093,"(1.75, 2.08, 2.064262295081967)","(16.0, 28.0, 27.6)","(101.0, 360.0, 337.77777777777777)","(2.2, 2.68, 2.6357894736842105)","(31.0, 50.0, 45.285714285714285)","(11.0, 16.5, 15.966666666666667)","(41.0, 90.0, 72.14285714285714)"
07-01-2023 21:22:45.931808,"(1.75, 2.08, 2.0572631578947367)","(16.0, 28.0, 27.6)","(101.0, 360.0, 324.0)","(2.2, 2.68, 2.6470588235294117)","(31.0, 50.0, 46.888888888888886)","(11.0, 16.5, 16.136363636363637)","(41.0, 90.0, 74.375)"
07-01-2023 21:22:46.862531,"(1.75, 2.08, 2.0572631578947367)","(16.0, 28.0, 27.6)","(101.0, 360.0, 286.6666666666667)","(2.2, 2.68, 2.6485714285714286)","(31.0, 50.0, 45.8)","(11.0, 16.5, 17.333333333333332)","(41.0, 90.0, 69.16666666666667)"
07-01-2023 21:22:47.846833,"(1.75, 2.08, 2.0545454545454547)","(16.0, 28.0, 27.6)","(101.0, 360.0, 315.0)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 44.75)","(11.0, 18.0, 16.666666666666668)","(41.0, 90.0, 69.16666666666667)"
07-01-2023 21:22:48.836603,"(1.75, 2.08, 2.0545454545454547)","(16.0, 28.0, 27.6)","(101.0, 360.0, 286.6666666666667)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 45.05882352941177)","(11.0, 18.0, 16.666666666666668)","(41.0, 90.0, 69.16666666666667)"
07-01-2023 21:22:49.848815,"(1.75, 2.08, 2.0545454545454547)","(16.0, 28.0, 27.6)","(101.0, 360.0, 286.6666666666667)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 45.8)","(11.0, 18.0, 16.560606060606062)","(41.0, 90.0, 70.0)"
07-01-2023 21:22:50.833209,"(1.75, 2.08, 2.0545454545454547)","(16.0, 28.0, 27.6)","(101.0, 360.0, 324.0)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 45.05882352941177)","(11.0, 18.0, 16.560606060606062)","(41.0, 85.0, 69.16666666666667)"
07-01-2023 21:22:51.846481,"(1.75, 2.08, 2.0545454545454547)","(16.0, 28.0, 27.6)","(101.0, 360.0, 300.0)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 45.578947368421055)","(11.0, 18.0, 16.560606060606062)","(41.0, 90.0, 70.0)"
07-01-2023 21:22:52.824338,"(1.75, 2.08, 2.0545454545454547)","(16.0, 28.0, 27.6)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 45.8)","(11.0, 18.0, 16.560606060606062)","(41.0, 85.0, 78.33333333333333)"
07-01-2023 21:22:53.854566,"(1.75, 2.08, 2.0545454545454547)","(16.0, 28.0, 27.6)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 45.333333333333336)","(11.0, 18.0, 17.392857142857142)","(41.0, 85.0, 80.0)"
07-01-2023 21:22:54.841744,"(1.75, 2.08, 2.0545454545454547)","(16.0, 28.0, 27.625)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 46.0)","(11.0, 17.5, 17.392857142857142)","(41.0, 85.0, 81.0)"
07-01-2023 21:22:55.865450,"(1.75, 2.08, 2.0545454545454547)","(16.0, 28.0, 27.625)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 45.05882352941177)","(11.0, 17.5, 17.35)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:22:56.879434,"(1.75, 2.08, 2.0545454545454547)","(16.0, 28.0, 27.625)","(101.0, 350.0, 335.7142857142857)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 45.8)","(11.0, 17.5, 17.41176470588235)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:22:57.922282,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.625)","(101.0, 350.0, 330.0)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 45.8)","(11.0, 17.5, 17.35)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:22:58.948448,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.625)","(101.0, 370.0, 330.0)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 45.05882352941177)","(11.0, 17.5, 17.35)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:22:59.967865,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.625)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 45.578947368421055)","(11.0, 17.5, 17.35)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:01.002686,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.625)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 44.75)","(11.0, 17.5, 17.35)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:01.934282,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.666666666666668)","(101.0, 350.0, 327.77777777777777)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 44.75)","(11.0, 17.5, 17.384615384615383)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:02.847804,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.666666666666668)","(101.0, 350.0, 303.84615384615387)","(2.2, 2.68, 2.63875)","(31.0, 50.0, 46.57142857142857)","(11.0, 17.5, 17.384615384615383)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:03.714927,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.666666666666668)","(101.0, 370.0, 334.0)","(2.2, 2.68, 2.63875)","(31.0, 48.0, 45.5)","(11.0, 17.5, 17.384615384615383)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:04.607474,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.666666666666668)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.68, 2.63875)","(31.0, 48.0, 44.92307692307692)","(11.0, 17.5, 17.384615384615383)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:05.556335,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.666666666666668)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.68, 2.63875)","(31.0, 48.0, 45.5)","(11.0, 17.5, 17.384615384615383)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:06.535419,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.666666666666668)","(101.0, 350.0, 327.77777777777777)","(2.2, 2.68, 2.63875)","(31.0, 48.0, 44.92307692307692)","(11.0, 17.5, 16.75)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:07.519139,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.666666666666668)","(101.0, 350.0, 313.6363636363636)","(2.2, 2.68, 2.63875)","(31.0, 48.0, 45.5)","(11.0, 17.5, 16.857142857142858)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:08.497540,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.53846153846154)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.68, 2.6452631578947368)","(31.0, 48.0, 45.5)","(11.0, 17.5, 16.66)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:09.491691,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.53846153846154)","(101.0, 360.0, 320.0)","(2.2, 2.68, 2.6452631578947368)","(31.0, 48.0, 44.92307692307692)","(11.0, 17.5, 16.66)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:10.456988,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.53846153846154)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.68, 2.6452631578947368)","(31.0, 48.0, 44.92307692307692)","(11.0, 17.5, 16.66)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:11.403193,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.625)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.68, 2.6515789473684213)","(31.0, 48.0, 44.92307692307692)","(11.0, 17.5, 16.66)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:12.272196,"(1.75, 2.06, 2.0594594594594593)","(16.0, 28.0, 27.647058823529413)","(101.0, 350.0, 327.77777777777777)","(2.2, 2.68, 2.6611764705882353)","(31.0, 48.0, 45.5)","(11.0, 17.5, 16.66)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:13.173853,"(1.75, 2.1, 2.0676190476190475)","(16.0, 28.0, 27.57142857142857)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.68, 2.617777777777778)","(31.0, 48.0, 44.75)","(11.0, 17.5, 16.692307692307693)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:14.122104,"(1.75, 2.1, 2.0743396226415096)","(16.0, 28.0, 27.666666666666668)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.66, 2.6100000000000003)","(31.0, 48.0, 44.92307692307692)","(11.0, 17.5, 16.692307692307693)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:15.072117,"(1.75, 2.1, 2.0743396226415096)","(16.0, 28.0, 27.666666666666668)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.66, 2.6100000000000003)","(31.0, 48.0, 45.5)","(11.0, 17.5, 16.692307692307693)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:16.052379,"(1.75, 2.1, 2.0743396226415096)","(16.0, 28.0, 27.666666666666668)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.66, 2.621904761904762)","(31.0, 48.0, 44.92307692307692)","(11.0, 17.5, 16.692307692307693)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:17.063807,"(1.75, 2.1, 2.0743396226415096)","(16.0, 28.0, 27.666666666666668)","(101.0, 360.0, 314.16666666666663)","(2.2, 2.66, 2.621904761904762)","(31.0, 48.0, 44.92307692307692)","(11.0, 17.5, 16.692307692307693)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:18.062668,"(1.75, 2.1, 2.0743396226415096)","(16.0, 28.0, 27.666666666666668)","(101.0, 350.0, 334.0)","(2.2, 2.66, 2.621904761904762)","(31.0, 48.0, 44.92307692307692)","(11.0, 17.5, 16.692307692307693)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:19.063936,"(1.75, 2.1, 2.0743396226415096)","(16.0, 28.0, 27.625)","(101.0, 370.0, 334.0)","(2.2, 2.66, 2.621904761904762)","(31.0, 48.0, 45.5)","(11.0, 17.5, 16.692307692307693)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:20.032190,"(1.75, 2.06, 2.0477828054298644)","(16.0, 28.0, 27.6)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.66, 2.642608695652174)","(31.0, 48.0, 45.5)","(11.0, 17.5, 16.692307692307693)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:21.037288,"(1.75, 2.06, 2.0449295774647887)","(16.0, 28.0, 26.42105263157895)","(101.0, 360.0, 335.55555555555554)","(2.2, 2.66, 2.6525000000000003)","(31.0, 48.0, 45.5)","(11.0, 17.5, 16.375)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:22.038631,"(1.75, 2.06, 2.046103896103896)","(16.0, 28.0, 25.6)","(101.0, 350.0, 320.0)","(2.2, 2.66, 2.6525000000000003)","(31.0, 48.0, 45.5)","(11.0, 17.5, 16.272727272727273)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:23.026447,"(1.75, 2.06, 2.046103896103896)","(16.0, 28.0, 26.8)","(101.0, 370.0, 340.0)","(2.2, 2.66, 2.654)","(31.0, 48.0, 44.92307692307692)","(11.0, 17.5, 16.375)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:24.032784,"(1.75, 2.06, 2.046573426573427)","(16.0, 28.0, 26.695652173913043)","(101.0, 360.0, 328.0)","(2.2, 2.66, 2.654)","(31.0, 48.0, 45.5)","(11.0, 17.5, 16.44736842105263)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:25.042663,"(1.75, 2.06, 2.046573426573427)","(16.0, 28.0, 26.5)","(101.0, 360.0, 328.0)","(2.2, 2.66, 2.655555555555556)","(31.0, 48.0, 45.5)","(11.0, 17.5, 15.970588235294118)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:26.036809,"(1.75, 2.06, 2.0467586206896553)","(16.0, 28.0, 26.57142857142857)","(101.0, 360.0, 328.0)","(2.2, 2.66, 2.655555555555556)","(31.0, 48.0, 44.92307692307692)","(11.0, 16.0, 15.966666666666667)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:27.050899,"(1.75, 2.06, 2.045945945945946)","(16.0, 28.0, 26.40909090909091)","(101.0, 350.0, 326.6666666666667)","(2.2, 2.66, 2.658787878787879)","(31.0, 48.0, 45.5)","(11.0, 16.0, 16.4)","(41.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:28.006915,"(1.75, 2.06, 2.0457534246575344)","(17.0, 28.0, 26.40909090909091)","(101.0, 350.0, 284.0)","(2.2, 2.66, 2.658181818181818)","(31.0, 48.0, 44.92307692307692)","(12.0, 17.0, 16.1)","(51.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:28.974888,"(1.75, 2.06, 2.0451851851851854)","(17.0, 28.0, 26.40909090909091)","(101.0, 370.0, 331.0)","(2.2, 2.66, 2.6593684210526316)","(31.0, 48.0, 45.5)","(12.0, 16.5, 16.1)","(51.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:29.925548,"(1.75, 2.06, 2.04562874251497)","(17.0, 28.0, 26.40909090909091)","(101.0, 370.0, 310.0)","(2.2, 2.66, 2.6593684210526316)","(31.0, 48.0, 45.5)","(12.0, 16.5, 15.9)","(51.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:30.862795,"(1.75, 2.06, 2.04562874251497)","(17.0, 28.0, 26.40909090909091)","(101.0, 360.0, 333.33333333333337)","(2.2, 2.66, 2.6593684210526316)","(31.0, 48.0, 44.92307692307692)","(12.0, 16.5, 16.055555555555557)","(51.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:31.761597,"(1.75, 2.06, 2.05125)","(17.0, 28.0, 26.47826086956522)","(101.0, 360.0, 330.0)","(2.2, 2.68, 2.6494117647058824)","(31.0, 48.0, 44.92307692307692)","(12.0, 16.5, 15.735294117647058)","(51.0, 85.0, 81.84210526315789)"
07-01-2023 21:23:32.702272,"(1.75, 2.1, 2.0709677419354837)","(17.0, 28.0, 27.11111111111111)","(101.0, 360.0, 330.0)","(2.2, 2.68, 2.6296296296296298)","(31.0, 48.0, 45.333333333333336)","(12.0, 16.5, 15.735294117647058)","(51.0, 85.0, 76.42857142857143)"
07-01-2023 21:23:33.648901,"(1.75, 2.1, 2.0709677419354837)","(17.0, 28.0, 27.157894736842106)","(101.0, 350.0, 306.0)","(2.2, 2.68, 2.6256)","(31.0, 48.0, 45.5)","(12.0, 16.5, 15.2)","(51.0, 80.0, 76.42857142857143)"
07-01-2023 21:23:34.625043,"(1.75, 2.1, 2.0709677419354837)","(17.0, 28.0, 27.157894736842106)","(101.0, 350.0, 283.3333333333333)","(2.2, 2.68, 2.6256)","(31.0, 48.0, 44.8)","(12.0, 15.5, 15.227272727272727)","(51.0, 80.0, 78.33333333333333)"
07-01-2023 21:23:35.593781,"(1.75, 2.08, 2.0633333333333335)","(17.0, 28.0, 26.933333333333334)","(101.0, 350.0, 283.3333333333333)","(2.2, 2.68, 2.650810810810811)","(31.0, 48.0, 44.8)","(12.0, 15.5, 15.470588235294118)","(51.0, 80.0, 78.33333333333333)"
