,Fayetteville,Studley,Bold Contender,Kiwi Turtle,Lights Strike
08-01-2023 19:40:56.356667,"(5.5, 9.0, 8.742857142857142)","(1.35, 1.51, 1.5059090909090909)","(4.6, 5.4, 5.314285714285715)","(91.0, 200.0, 175.0)","(21.0, 38.0, 37.25)"
08-01-2023 19:40:57.151362,"(5.5, 9.0, 8.8)","(1.35, 1.51, 1.5035922330097087)","(4.6, 5.5, 5.357142857142857)","(91.0, 160.0, 120.27027027027027)","(21.0, 38.0, 37.25)"
08-01-2023 19:40:57.982772,"(5.5, 9.0, 8.742857142857142)","(1.35, 1.51, 1.5035922330097087)","(4.6, 5.5, 5.3578947368421055)","(91.0, 160.0, 120.27027027027027)","(21.0, 38.0, 37.05882352941177)"
08-01-2023 19:40:58.797911,"(5.5, 8.8, 8.700000000000001)","(1.35, 1.53, 1.5143478260869565)","(4.6, 5.4, 5.362500000000001)","(91.0, 150.0, 142.94117647058823)","(21.0, 38.0, 37.0)"
08-01-2023 19:40:59.580571,"(5.5, 9.2, 8.91764705882353)","(1.35, 1.54, 1.5254054054054054)","(4.6, 5.3, 5.085714285714285)","(91.0, 150.0, 144.66666666666666)","(21.0, 40.0, 35.674418604651166)"
08-01-2023 19:41:00.385925,"(5.5, 9.2, 9.033333333333333)","(1.35, 1.54, 1.5319047619047619)","(4.6, 4.9, 4.8875)","(91.0, 150.0, 145.0)","(21.0, 40.0, 35.674418604651166)"
08-01-2023 19:41:01.192428,"(5.5, 9.2, 9.142857142857142)","(1.35, 1.54, 1.5366666666666666)","(4.6, 5.0, 4.935714285714286)","(91.0, 150.0, 145.29411764705884)","(21.0, 40.0, 35.6)"
08-01-2023 19:41:01.992921,"(5.5, 9.2, 8.986666666666666)","(1.35, 1.54, 1.5324242424242425)","(4.6, 5.1, 4.96)","(81.0, 150.0, 145.29411764705884)","(21.0, 38.0, 37.69230769230769)"
08-01-2023 19:41:02.794005,"(5.5, 9.0, 8.9625)","(1.35, 1.53, 1.5297752808988765)","(4.6, 5.1, 4.9974358974358974)","(81.0, 150.0, 139.0909090909091)","(21.0, 38.0, 37.78947368421053)"
08-01-2023 19:41:03.605309,"(5.5, 9.4, 9.123076923076923)","(1.35, 1.54, 1.5272222222222223)","(4.6, 5.2, 5.015789473684211)","(81.0, 110.0, 100.21739130434783)","(21.0, 38.0, 37.6)"
08-01-2023 19:41:04.393939,"(5.5, 8.8, 8.755555555555556)","(1.35, 1.54, 1.5310489510489511)","(4.6, 5.2, 5.083333333333333)","(81.0, 110.0, 100.28776978417267)","(21.0, 38.0, 37.6)"
08-01-2023 19:41:05.193940,"(5.5, 9.0, 8.8)","(1.35, 1.54, 1.530326797385621)","(4.6, 5.2, 5.083333333333333)","(81.0, 110.0, 100.28776978417267)","(21.0, 38.0, 37.42857142857143)"
08-01-2023 19:41:06.016103,"(5.5, 9.0, 8.76923076923077)","(1.35, 1.54, 1.5314814814814814)","(4.6, 5.1, 5.08695652173913)","(81.0, 110.0, 100.35714285714286)","(21.0, 38.0, 37.45454545454545)"
08-01-2023 19:41:06.816996,"(5.5, 9.0, 8.76923076923077)","(1.35, 1.54, 1.530212765957447)","(4.6, 5.2, 5.076923076923077)","(81.0, 110.0, 100.35714285714286)","(21.0, 38.0, 37.333333333333336)"
08-01-2023 19:41:07.592637,"(5.5, 9.0, 8.80952380952381)","(1.35, 1.54, 1.5311724137931035)","(4.6, 5.2, 5.071428571428571)","(81.0, 110.0, 100.42553191489361)","(21.0, 38.0, 37.4)"
08-01-2023 19:41:08.398828,"(5.5, 8.8, 8.616216216216216)","(1.35, 1.54, 1.5354545454545454)","(4.6, 5.2, 5.106451612903226)","(81.0, 110.0, 100.08130081300813)","(21.0, 38.0, 36.285714285714285)"
08-01-2023 19:41:09.169522,"(5.5, 8.8, 8.618181818181819)","(1.35, 1.54, 1.5338596491228071)","(4.6, 5.2, 5.085714285714285)","(81.0, 110.0, 100.50847457627118)","(21.0, 38.0, 36.4)"
08-01-2023 19:41:09.994409,"(5.5, 8.8, 8.67741935483871)","(1.35, 1.54, 1.5333018867924528)","(4.6, 5.2, 5.071428571428571)","(81.0, 110.0, 100.09803921568627)","(21.0, 36.0, 35.31428571428572)"
08-01-2023 19:41:10.940549,"(5.5, 8.8, 8.696774193548388)","(1.35, 1.54, 1.5335746606334841)","(4.6, 5.2, 5.11219512195122)","(81.0, 100.0, 85.63829787234043)","(21.0, 36.0, 35.333333333333336)"
08-01-2023 19:41:11.776469,"(5.5, 8.8, 8.600000000000001)","(1.35, 1.54, 1.5340585774058577)","(4.6, 5.2, 5.117948717948718)","(81.0, 100.0, 85.63829787234043)","(21.0, 36.0, 35.333333333333336)"
08-01-2023 19:41:12.599675,"(5.5, 8.8, 8.622222222222224)","(1.35, 1.54, 1.5340585774058577)","(4.6, 5.2, 5.1030303030303035)","(81.0, 95.0, 90.71428571428571)","(21.0, 36.0, 35.6)"
08-01-2023 19:41:13.449510,"(5.5, 8.8, 8.622222222222224)","(1.35, 1.54, 1.5340585774058577)","(4.6, 5.2, 5.089655172413793)","(81.0, 95.0, 90.0)","(21.0, 38.0, 34.4)"
08-01-2023 19:41:14.234446,"(5.5, 8.8, 8.600000000000001)","(1.35, 1.54, 1.534204081632653)","(4.6, 5.2, 5.086666666666667)","(81.0, 95.0, 91.0)","(21.0, 38.0, 36.2)"
08-01-2023 19:41:15.064525,"(5.5, 8.8, 8.581818181818182)","(1.35, 1.54, 1.5335746606334841)","(4.6, 5.2, 5.14375)","(81.0, 95.0, 87.85714285714286)","(21.0, 38.0, 36.2)"
08-01-2023 19:41:15.882211,"(5.5, 8.8, 8.581818181818182)","(1.35, 1.54, 1.5336363636363637)","(4.6, 5.2, 5.151785714285714)","(81.0, 95.0, 88.75)","(21.0, 38.0, 36.434782608695656)"
08-01-2023 19:41:16.695471,"(5.5, 8.8, 8.654545454545454)","(1.35, 1.54, 1.533719008264463)","(4.6, 5.2, 5.11578947368421)","(81.0, 95.0, 92.5)","(21.0, 38.0, 36.25)"
08-01-2023 19:41:17.498194,"(5.5, 8.8, 8.685714285714287)","(1.35, 1.54, 1.536)","(4.6, 5.2, 5.089655172413793)","(81.0, 95.0, 93.75)","(21.0, 38.0, 36.25)"
08-01-2023 19:41:18.287127,"(5.5, 8.8, 8.633333333333333)","(1.35, 1.54, 1.536)","(4.6, 5.2, 5.089655172413793)","(81.0, 95.0, 88.33333333333333)","(21.0, 38.0, 36.32)"
08-01-2023 19:41:19.092418,"(5.5, 9.0, 8.905882352941177)","(1.35, 1.54, 1.5258267716535434)","(4.6, 5.2, 5.160526315789474)","(81.0, 95.0, 87.5)","(21.0, 38.0, 36.69565217391305)"
08-01-2023 19:41:19.898421,"(5.5, 9.0, 8.905882352941177)","(1.35, 1.53, 1.5214814814814814)","(4.6, 5.2, 5.176666666666667)","(81.0, 95.0, 87.5)","(21.0, 38.0, 36.421052631578945)"
08-01-2023 19:41:20.717775,"(5.5, 9.0, 8.911111111111111)","(1.35, 1.52, 1.5144343891402714)","(4.6, 5.2, 5.1967741935483875)","(81.0, 85.0, 82.5)","(21.0, 38.0, 36.57142857142857)"
08-01-2023 19:41:21.574934,"(5.5, 9.2, 9.07)","(1.35, 1.52, 1.5138194444444444)","(4.6, 5.3, 5.225714285714286)","(81.0, 85.0, 82.63157894736842)","(21.0, 38.0, 36.94117647058823)"
08-01-2023 19:41:22.348339,"(5.5, 9.2, 9.116666666666667)","(1.35, 1.53, 1.5164462809917356)","(4.6, 5.3, 5.155555555555556)","(81.0, 85.0, 83.0952380952381)","(21.0, 38.0, 36.94117647058823)"
08-01-2023 19:41:23.132192,"(5.5, 9.2, 9.127272727272727)","(1.35, 1.53, 1.5223383084577116)","(4.6, 5.2, 5.130232558139535)","(81.0, 95.0, 88.33333333333333)","(21.0, 38.0, 37.666666666666664)"
08-01-2023 19:41:23.931147,"(5.5, 9.4, 9.223076923076922)","(1.35, 1.51, 1.5055)","(4.4, 5.2, 5.1869565217391305)","(71.0, 95.0, 87.5)","(21.0, 38.0, 35.0)"
08-01-2023 19:41:24.735458,"(5.5, 9.4, 9.253658536585366)","(1.35, 1.51, 1.5051801801801803)","(4.4, 5.3, 5.238095238095238)","(71.0, 95.0, 87.5)","(21.0, 38.0, 35.666666666666664)"
08-01-2023 19:41:25.554458,"(5.5, 9.4, 9.223076923076924)","(1.35, 1.52, 1.5131818181818182)","(4.4, 5.3, 5.18)","(71.0, 95.0, 87.5)","(21.0, 38.0, 36.666666666666664)"
08-01-2023 19:41:26.374317,"(5.5, 9.4, 9.223076923076924)","(1.35, 1.52, 1.5118796992481203)","(4.4, 5.3, 5.18)","(71.0, 95.0, 90.0)","(21.0, 38.0, 36.8)"
08-01-2023 19:41:27.154349,"(6.0, 9.4, 9.313513513513513)","(1.35, 1.52, 1.5153846153846153)","(4.4, 5.2, 5.140983606557377)","(71.0, 90.0, 85.38461538461539)","(21.0, 38.0, 36.8)"
08-01-2023 19:41:27.937539,"(6.0, 9.4, 9.34)","(1.35, 1.52, 1.5149704142011835)","(4.4, 5.2, 5.138983050847457)","(71.0, 90.0, 85.38461538461539)","(21.0, 38.0, 37.294117647058826)"
08-01-2023 19:41:28.757930,"(6.0, 9.6, 9.33953488372093)","(1.35, 1.52, 1.5149704142011835)","(4.4, 5.2, 5.105263157894737)","(71.0, 90.0, 85.71428571428571)","(21.0, 38.0, 36.8)"
08-01-2023 19:41:29.580910,"(6.0, 9.8, 9.569230769230769)","(1.35, 1.5, 1.496487252124646)","(4.4, 5.3, 5.199999999999999)","(71.0, 90.0, 85.5)","(21.0, 38.0, 36.5)"
08-01-2023 19:41:30.388973,"(6.0, 9.6, 9.558333333333334)","(1.35, 1.5, 1.4924342105263158)","(4.4, 5.3, 5.225714285714286)","(71.0, 90.0, 85.5)","(21.0, 38.0, 34.666666666666664)"
08-01-2023 19:41:31.184100,"(6.0, 9.8, 9.792118226600985)","(1.35, 1.5, 1.4863478260869565)","(4.4, 5.4, 5.242857142857143)","(71.0, 90.0, 84.0)","(21.0, 38.0, 36.57142857142857)"
08-01-2023 19:41:31.990527,"(6.0, 10.0, 9.854545454545455)","(1.35, 1.49, 1.489945652173913)","(4.4, 5.4, 5.241818181818182)","(71.0, 90.0, 84.54545454545455)","(21.0, 38.0, 36.57142857142857)"
08-01-2023 19:41:32.777158,"(6.0, 10.5, 10.067567567567568)","(1.35, 1.49, 1.48915)","(4.4, 5.4, 5.241818181818182)","(71.0, 90.0, 88.57142857142857)","(21.0, 38.0, 36.57142857142857)"
08-01-2023 19:41:33.631601,"(6.0, 10.5, 10.028571428571428)","(1.35, 1.49, 1.489050279329609)","(4.4, 5.4, 5.227083333333334)","(71.0, 90.0, 88.96551724137932)","(21.0, 38.0, 39.111111111111114)"
08-01-2023 19:41:34.480306,"(6.0, 10.5, 10.151515151515152)","(1.35, 1.49, 1.4800862068965517)","(4.4, 5.4, 5.241121495327103)","(71.0, 120.0, 118.51851851851852)","(21.0, 40.0, 39.111111111111114)"
08-01-2023 19:41:35.277813,"(6.0, 10.5, 10.183333333333334)","(1.35, 1.49, 1.4795)","(4.4, 5.3, 5.258064516129032)","(71.0, 120.0, 118.51851851851852)","(21.0, 38.0, 36.57142857142857)"
08-01-2023 19:41:36.043744,"(6.0, 11.0, 10.98840579710145)","(1.35, 1.49, 1.4815151515151515)","(4.4, 5.3, 5.238888888888889)","(71.0, 120.0, 118.62068965517241)","(21.0, 38.0, 36.8)"
08-01-2023 19:41:36.865942,"(6.0, 11.0, 10.989520958083832)","(1.35, 1.49, 1.475586592178771)","(4.4, 5.2, 5.156179775280899)","(71.0, 120.0, 118.33333333333334)","(21.0, 38.0, 36.57142857142857)"
08-01-2023 19:41:37.659901,"(6.0, 11.0, 10.982866043613708)","(1.35, 1.49, 1.4756666666666667)","(4.4, 5.2, 5.0694214876033055)","(71.0, 120.0, 118.33333333333334)","(21.0, 38.0, 36.57142857142857)"
08-01-2023 19:41:38.466226,"(6.0, 11.5, 11.228260869565217)","(1.35, 1.46, 1.4561460446247465)","(4.4, 5.2, 5.154545454545454)","(71.0, 130.0, 101.42857142857143)","(21.0, 38.0, 37.42857142857143)"
08-01-2023 19:41:39.295984,"(6.0, 11.5, 11.44848484848485)","(1.35, 1.48, 1.47)","(4.4, 5.2, 5.185416666666667)","(71.0, 130.0, 120.74074074074073)","(21.0, 38.0, 37.14285714285714)"
08-01-2023 19:41:40.091997,"(6.0, 11.5, 11.449101796407186)","(1.35, 1.48, 1.4716842105263157)","(4.4, 5.3, 5.197727272727272)","(71.0, 130.0, 120.74074074074073)","(21.0, 38.0, 37.14285714285714)"
08-01-2023 19:41:40.857374,"(6.0, 11.5, 11.440983606557378)","(1.35, 1.48, 1.4733519553072625)","(4.4, 5.3, 5.173239436619718)","(71.0, 120.0, 118.26086956521739)","(21.0, 38.0, 35.42857142857143)"
08-01-2023 19:41:41.660660,"(6.0, 11.5, 11.457295373665481)","(1.35, 1.48, 1.4729999999999999)","(4.4, 5.2, 5.1825)","(71.0, 120.0, 118.26086956521739)","(21.0, 38.0, 35.42857142857143)"
08-01-2023 19:41:42.473011,"(6.0, 11.5, 11.45539033457249)","(1.35, 1.47, 1.4694871794871796)","(4.4, 5.3, 5.199999999999999)","(71.0, 120.0, 118.33333333333334)","(21.0, 38.0, 36.90909090909091)"
08-01-2023 19:41:43.315673,"(6.0, 11.5, 11.454887218045112)","(1.35, 1.47, 1.4668275862068965)","(4.4, 5.3, 5.201298701298701)","(71.0, 120.0, 116.80000000000001)","(21.0, 38.0, 37.666666666666664)"
08-01-2023 19:41:44.097465,"(6.0, 11.5, 11.454198473282442)","(1.35, 1.47, 1.466)","(4.4, 5.3, 5.173529411764705)","(71.0, 120.0, 112.59259259259258)","(21.0, 38.0, 36.94117647058823)"
08-01-2023 19:41:44.882163,"(6.0, 11.5, 11.452191235059761)","(1.35, 1.48, 1.47175)","(4.4, 5.3, 5.149122807017544)","(71.0, 120.0, 112.59259259259258)","(21.0, 38.0, 36.32)"
08-01-2023 19:41:45.660184,"(6.0, 11.5, 11.351851851851851)","(1.35, 1.48, 1.4705844155844157)","(4.4, 5.2, 5.146031746031746)","(71.0, 110.0, 97.5)","(21.0, 38.0, 36.333333333333336)"
08-01-2023 19:41:46.477556,"(6.0, 11.5, 11.181818181818182)","(1.35, 1.48, 1.470320284697509)","(4.4, 5.2, 5.152727272727273)","(71.0, 110.0, 100.625)","(21.0, 38.0, 36.666666666666664)"
08-01-2023 19:41:47.337659,"(6.0, 11.5, 11.238095238095237)","(1.35, 1.48, 1.47125)","(4.4, 5.2, 5.147368421052632)","(71.0, 95.0, 90.0)","(21.0, 38.0, 35.77777777777778)"
08-01-2023 19:41:48.140193,"(6.0, 11.5, 11.375)","(1.35, 1.49, 1.4891997663551402)","(4.4, 5.1, 5.052083333333333)","(71.0, 95.0, 93.57142857142857)","(21.0, 38.0, 35.77777777777778)"
08-01-2023 19:41:48.911150,"(6.0, 11.5, 11.379310344827585)","(1.35, 1.49, 1.489918444165621)","(4.4, 5.1, 5.028440366972477)","(71.0, 95.0, 93.63636363636364)","(21.0, 38.0, 36.18181818181818)"
08-01-2023 19:41:49.822408,"(6.0, 11.5, 11.379310344827585)","(1.35, 1.5, 1.4984373177842565)","(4.4, 5.1, 5.028440366972477)","(71.0, 95.0, 89.54545454545455)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 19:41:50.644626,"(6.0, 11.5, 11.37037037037037)","(1.35, 1.5, 1.4987297039159504)","(4.4, 5.1, 5.007142857142857)","(71.0, 90.0, 89.54545454545455)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 19:41:51.485599,"(6.0, 11.5, 11.345238095238095)","(1.35, 1.5, 1.4987505827505827)","(4.4, 5.0, 4.97)","(61.0, 90.0, 89.5)","(21.0, 38.0, 37.0)"
08-01-2023 19:41:52.417326,"(6.0, 11.5, 11.384615384615385)","(1.35, 1.5, 1.4943555555555557)","(4.4, 5.0, 4.925333333333334)","(61.0, 90.0, 89.52380952380952)","(21.0, 38.0, 34.888888888888886)"
08-01-2023 19:41:53.326686,"(6.0, 11.5, 11.303030303030303)","(1.35, 1.51, 1.5096197061365602)","(4.4, 5.0, 4.976470588235294)","(61.0, 90.0, 89.6)","(21.0, 38.0, 34.888888888888886)"
08-01-2023 19:41:54.200090,"(6.0, 11.5, 11.25)","(1.35, 1.51, 1.509134693877551)","(4.4, 4.9, 4.892857142857143)","(61.0, 90.0, 89.6)","(21.0, 38.0, 34.888888888888886)"
08-01-2023 19:41:55.044913,"(6.5, 11.5, 11.10344827586207)","(1.35, 1.51, 1.509798598949212)","(4.4, 5.0, 4.934020618556701)","(61.0, 95.0, 93.125)","(21.0, 38.0, 34.888888888888886)"
08-01-2023 19:41:55.878513,"(6.5, 11.0, 10.965079365079365)","(1.35, 1.52, 1.5125949367088607)","(4.4, 5.0, 4.922641509433962)","(61.0, 95.0, 90.71428571428572)","(21.0, 38.0, 33.8)"
08-01-2023 19:41:56.693455,"(6.5, 11.0, 10.970967741935484)","(1.35, 1.52, 1.5133207547169811)","(4.4, 5.0, 4.922641509433962)","(61.0, 85.0, 80.45918367346938)","(21.0, 38.0, 34.76923076923077)"
08-01-2023 19:41:57.488964,"(6.5, 11.0, 10.95046439628483)","(1.35, 1.51, 1.5098721461187214)","(4.4, 5.1, 5.025)","(61.0, 85.0, 80.21505376344086)","(21.0, 38.0, 34.76923076923077)"
08-01-2023 19:41:58.312896,"(6.5, 11.0, 10.95046439628483)","(1.35, 1.51, 1.50939293598234)","(4.4, 5.1, 5.012359550561798)","(61.0, 80.0, 75.35714285714286)","(21.0, 36.0, 34.526315789473685)"
08-01-2023 19:41:59.096345,"(6.5, 11.0, 10.937878787878788)","(1.35, 1.51, 1.5091309012875536)","(4.4, 5.1, 5.012359550561798)","(61.0, 80.0, 78.28125)","(21.0, 36.0, 34.526315789473685)"
08-01-2023 19:41:59.876498,"(6.5, 11.0, 10.937878787878788)","(1.35, 1.51, 1.5087719298245614)","(4.4, 5.1, 5.012359550561798)","(61.0, 80.0, 78.38709677419355)","(21.0, 36.0, 34.86486486486486)"
08-01-2023 19:42:00.734274,"(6.5, 11.0, 10.937878787878788)","(1.35, 1.51, 1.5096481271282634)","(4.4, 5.1, 5.012359550561798)","(61.0, 80.0, 78.88888888888889)","(21.0, 36.0, 34.30434782608695)"
08-01-2023 19:42:01.555395,"(6.5, 11.0, 10.925438596491228)","(1.35, 1.51, 1.5091930207197384)","(4.4, 5.1, 4.998630136986302)","(61.0, 80.0, 79.03846153846153)","(21.0, 34.0, 33.84)"
08-01-2023 19:42:02.350298,"(6.5, 11.0, 10.925438596491228)","(1.35, 1.51, 1.5095833333333333)","(4.4, 5.1, 5.008641975308642)","(61.0, 85.0, 75.36585365853658)","(21.0, 32.0, 31.473684210526315)"
08-01-2023 19:42:03.122229,"(6.5, 11.0, 10.931750741839762)","(1.35, 1.51, 1.5095976154992548)","(4.4, 5.1, 5.006329113924051)","(61.0, 85.0, 70.73170731707317)","(21.0, 32.0, 31.93103448275862)"
08-01-2023 19:42:03.918440,"(6.5, 11.0, 10.93134328358209)","(1.35, 1.52, 1.5173553719008264)","(4.4, 5.1, 4.994285714285715)","(61.0, 85.0, 70.60606060606061)","(21.0, 32.0, 31.93103448275862)"
08-01-2023 19:42:04.728564,"(6.5, 11.5, 11.436305732484076)","(1.35, 1.51, 1.5050568181818182)","(4.4, 5.0, 4.9281250000000005)","(61.0, 85.0, 70.60606060606061)","(21.0, 32.0, 31.928571428571427)"
08-01-2023 19:42:05.546528,"(6.5, 11.5, 11.35)","(1.35, 1.51, 1.5063636363636363)","(4.4, 5.0, 4.947368421052632)","(61.0, 85.0, 70.75)","(21.0, 32.0, 31.928571428571427)"
08-01-2023 19:42:06.351112,"(6.5, 11.5, 11.359375)","(1.35, 1.51, 1.5061016949152541)","(4.4, 5.0, 4.966666666666667)","(61.0, 85.0, 70.75)","(21.0, 32.0, 31.933333333333334)"
08-01-2023 19:42:07.153128,"(6.5, 11.5, 11.258064516129032)","(1.35, 1.51, 1.507972972972973)","(4.4, 5.1, 4.980769230769231)","(61.0, 85.0, 70.72815533980582)","(21.0, 32.0, 31.928571428571427)"
08-01-2023 19:42:07.926206,"(6.5, 11.5, 11.363636363636363)","(1.35, 1.5, 1.4945299145299145)","(4.4, 5.1, 4.97843137254902)","(61.0, 85.0, 70.72815533980582)","(21.0, 34.0, 32.69565217391305)"
08-01-2023 19:42:08.729276,"(6.5, 12.0, 11.194444444444445)","(1.35, 1.49, 1.4865317919075145)","(4.4, 5.1, 5.007407407407407)","(61.0, 85.0, 75.3921568627451)","(21.0, 34.0, 32.75555555555555)"
08-01-2023 19:42:09.542141,"(6.5, 11.5, 11.333333333333334)","(1.35, 1.5, 1.4926363636363635)","(4.4, 5.1, 5.04047619047619)","(61.0, 85.0, 75.3921568627451)","(21.0, 34.0, 32.666666666666664)"
08-01-2023 19:42:10.350588,"(6.5, 11.5, 11.347826086956522)","(1.35, 1.5, 1.490530303030303)","(4.4, 5.1, 5.007462686567164)","(61.0, 85.0, 68.96694214876032)","(21.0, 34.0, 33.46666666666667)"
08-01-2023 19:42:11.139253,"(6.5, 11.5, 11.347826086956522)","(1.35, 1.5, 1.4895205479452054)","(4.4, 5.1, 5.007462686567164)","(61.0, 85.0, 70.15306122448979)","(21.0, 36.0, 33.57142857142857)"
08-01-2023 19:42:11.918038,"(6.5, 11.5, 11.347826086956522)","(1.35, 1.5, 1.4905846153846154)","(4.4, 5.0, 4.9526315789473685)","(61.0, 85.0, 69.35483870967742)","(21.0, 36.0, 33.57142857142857)"
08-01-2023 19:42:12.704628,"(6.5, 11.5, 11.333333333333334)","(1.35, 1.5, 1.4940845070422535)","(4.4, 5.1, 5.058695652173913)","(61.0, 65.0, 62.23076923076923)","(21.0, 36.0, 32.23529411764706)"
08-01-2023 19:42:13.494437,"(6.5, 11.0, 10.880352644836272)","(1.35, 1.5, 1.4958407079646017)","(4.4, 5.1, 5.068333333333333)","(61.0, 65.0, 62.58064516129032)","(21.0, 36.0, 32.95238095238095)"
08-01-2023 19:42:14.304636,"(6.5, 10.5, 10.443181818181818)","(1.35, 1.5, 1.492680412371134)","(4.4, 5.2, 5.1196078431372545)","(61.0, 65.0, 63.97435897435897)","(21.0, 34.0, 33.333333333333336)"
08-01-2023 19:42:15.100382,"(6.5, 10.5, 10.136363636363637)","(1.35, 1.5, 1.4856184486373165)","(4.4, 5.3, 5.131460674157303)","(61.0, 80.0, 75.65217391304348)","(21.0, 36.0, 32.285714285714285)"
08-01-2023 19:42:15.875638,"(6.5, 10.5, 10.342105263157894)","(1.35, 1.5, 1.490678391959799)","(4.4, 5.2, 5.163636363636364)","(61.0, 80.0, 76.66666666666666)","(21.0, 34.0, 33.0)"
08-01-2023 19:42:16.648680,"(6.5, 10.5, 10.211538461538462)","(1.35, 1.5, 1.4851320754716981)","(4.4, 5.3, 5.145901639344262)","(61.0, 80.0, 73.86363636363636)","(21.0, 34.0, 33.0)"
08-01-2023 19:42:17.434986,"(6.5, 10.5, 10.472972972972974)","(1.35, 1.48, 1.4769254658385094)","(4.4, 5.3, 5.270731707317073)","(61.0, 85.0, 78.63636363636364)","(21.0, 36.0, 33.26315789473684)"
08-01-2023 19:42:18.214641,"(6.5, 10.5, 10.458333333333334)","(1.35, 1.48, 1.4774898785425101)","(4.4, 5.3, 5.2906249999999995)","(61.0, 85.0, 76.42857142857143)","(21.0, 38.0, 35.28)"
08-01-2023 19:42:19.048833,"(6.5, 11.0, 10.525510204081632)","(1.35, 1.48, 1.4778440366972476)","(4.4, 5.3, 5.251063829787234)","(61.0, 85.0, 78.82352941176471)","(21.0, 36.0, 35.666666666666664)"
08-01-2023 19:42:19.838026,"(6.5, 11.0, 10.567708333333334)","(1.35, 1.48, 1.4777403846153847)","(4.4, 5.3, 5.251063829787234)","(61.0, 85.0, 78.82352941176471)","(21.0, 36.0, 34.0)"
08-01-2023 19:42:20.618010,"(6.5, 11.0, 10.559090909090909)","(1.35, 1.49, 1.4824363636363636)","(4.4, 5.3, 5.2303030303030305)","(61.0, 85.0, 79.375)","(21.0, 36.0, 34.57142857142857)"
08-01-2023 19:42:21.387876,"(6.5, 10.5, 10.195652173913043)","(1.35, 1.49, 1.489189189189189)","(4.4, 5.2, 5.190909090909091)","(61.0, 85.0, 80.71428571428571)","(21.0, 34.0, 33.77777777777778)"
08-01-2023 19:42:22.191662,"(6.5, 10.5, 10.27)","(1.35, 1.49, 1.4871065989847716)","(4.4, 5.2, 5.153333333333333)","(61.0, 85.0, 81.0)","(21.0, 36.0, 34.75)"
08-01-2023 19:42:22.971198,"(6.5, 10.5, 10.27)","(1.35, 1.49, 1.4871065989847716)","(4.4, 5.2, 5.153333333333333)","(61.0, 85.0, 81.0)","(21.0, 36.0, 34.75)"
08-01-2023 19:42:23.757508,"(6.5, 10.5, 10.278846153846153)","(1.35, 1.49, 1.4875744680851064)","(4.4, 5.2, 5.153333333333333)","(61.0, 85.0, 81.0)","(21.0, 36.0, 34.095238095238095)"
08-01-2023 19:42:24.551925,"(6.5, 10.5, 10.278846153846153)","(1.35, 1.49, 1.4875744680851064)","(4.4, 5.2, 5.153333333333333)","(61.0, 85.0, 81.0)","(21.0, 36.0, 34.095238095238095)"
08-01-2023 19:42:25.334946,"(6.5, 10.5, 10.27450980392157)","(1.35, 1.49, 1.4879111111111112)","(4.4, 5.2, 5.15)","(61.0, 100.0, 82.22222222222223)","(21.0, 34.0, 33.111111111111114)"
08-01-2023 19:42:26.112898,"(6.5, 10.5, 10.260416666666666)","(1.35, 1.49, 1.4875)","(4.4, 5.2, 5.167741935483871)","(61.0, 100.0, 77.77777777777777)","(21.0, 34.0, 32.916666666666664)"
08-01-2023 19:42:26.915315,"(6.5, 10.5, 10.232558139534884)","(1.35, 1.49, 1.4870063694267517)","(4.4, 5.2, 5.1967741935483875)","(61.0, 100.0, 90.4)","(21.0, 34.0, 32.869565217391305)"
08-01-2023 19:42:27.710155,"(6.5, 99998, 9998.5)","(1.35, 99998, 9998.5)","(4.4, 99998, 9998.5)","(61.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
08-01-2023 19:42:28.488546,"(6.5, 99998, 9998.5)","(1.35, 99998, 9998.5)","(4.4, 99998, 9998.5)","(61.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
08-01-2023 19:42:29.252355,"(6.5, 99998, 9998.5)","(1.35, 99998, 9998.5)","(4.4, 99998, 9998.5)","(61.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
08-01-2023 19:42:30.018274,"(6.5, 99998, 9998.5)","(1.35, 99998, 9998.5)","(4.4, 99998, 9998.5)","(61.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
08-01-2023 19:42:30.789918,"(6.5, 99998, 9998.5)","(1.35, 99998, 9998.5)","(4.4, 99998, 9998.5)","(61.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
08-01-2023 19:42:31.564300,"(6.5, 99998, 9998.5)","(1.35, 99998, 9998.5)","(4.4, 99998, 9998.5)","(51.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
08-01-2023 19:42:32.367385,"(6.5, 99998, 9998.5)","(1.35, 99998, 9998.5)","(4.4, 99998, 9998.5)","(51.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
08-01-2023 19:42:33.140077,"(6.5, 99998, 9998.5)","(1.35, 99998, 9998.5)","(4.4, 99998, 9998.5)","(51.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
08-01-2023 19:42:33.898116,"(6.5, 99998, 9998.5)","(1.35, 99998, 9998.5)","(4.4, 99998, 9998.5)","(51.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
