,Magical Trav,Wheres The Ford,Two Jabs,Magical Len,Ferocity
08-01-2023 14:09:34.948390,"(11.0, 34.0, 24.625)","(2.9, 5.4, 5.188235294117647)","(31.0, 190.0, 50.0)","(14.0, 38.0, 34.91666666666667)","(1.4, 1.51, 1.4757142857142858)"
08-01-2023 14:09:35.830998,"(11.0, 34.0, 24.625)","(2.9, 5.4, 5.188235294117647)","(31.0, 190.0, 50.0)","(14.0, 38.0, 34.91666666666667)","(1.4, 1.51, 1.4757142857142858)"
08-01-2023 14:09:36.745127,"(11.0, 34.0, 24.625)","(2.9, 5.4, 5.188235294117647)","(31.0, 190.0, 50.0)","(14.0, 38.0, 34.91666666666667)","(1.4, 1.51, 1.4757142857142858)"
08-01-2023 14:09:37.664076,"(11.0, 34.0, 24.625)","(2.9, 5.4, 5.188235294117647)","(31.0, 190.0, 50.0)","(14.0, 38.0, 34.91666666666667)","(1.4, 1.51, 1.4757142857142858)"
08-01-2023 14:09:38.709617,"(11.0, 34.0, 24.625)","(2.9, 5.4, 5.188235294117647)","(31.0, 190.0, 50.0)","(14.0, 38.0, 34.91666666666667)","(1.4, 1.51, 1.4757142857142858)"
08-01-2023 14:09:39.731786,"(11.0, 34.0, 24.625)","(2.9, 5.4, 5.188235294117647)","(31.0, 190.0, 50.0)","(14.0, 38.0, 34.91666666666667)","(1.4, 1.51, 1.4757142857142858)"
08-01-2023 14:09:40.734874,"(11.0, 34.0, 24.625)","(2.9, 5.4, 5.188235294117647)","(31.0, 190.0, 50.0)","(14.0, 38.0, 34.91666666666667)","(1.4, 1.51, 1.4757142857142858)"
08-01-2023 14:09:41.754268,"(11.0, 34.0, 24.625)","(2.9, 5.4, 5.188235294117647)","(31.0, 190.0, 50.0)","(14.0, 38.0, 34.91666666666667)","(1.4, 1.51, 1.484468085106383)"
08-01-2023 14:09:42.663330,"(11.0, 32.0, 27.7)","(2.9, 5.4, 5.188235294117647)","(31.0, 190.0, 50.0)","(14.0, 38.0, 34.91666666666667)","(1.4, 1.51, 1.484468085106383)"
08-01-2023 14:09:43.665331,"(11.0, 32.0, 25.25)","(2.9, 5.4, 5.188235294117647)","(31.0, 190.0, 50.0)","(14.0, 38.0, 34.91666666666667)","(1.4, 1.51, 1.4812)"
08-01-2023 14:09:44.732889,"(11.0, 27.0, 22.75)","(2.9, 5.2, 5.0588235294117645)","(31.0, 190.0, 50.0)","(14.0, 38.0, 34.91666666666667)","(1.4, 1.51, 1.4812)"
08-01-2023 14:09:45.659095,"(11.0, 27.0, 22.75)","(2.9, 6.2, 5.984615384615385)","(31.0, 190.0, 65.38461538461539)","(14.0, 38.0, 35.35714285714286)","(1.4, 1.51, 1.4848571428571429)"
08-01-2023 14:09:46.594805,"(11.0, 27.0, 22.75)","(2.9, 5.2, 5.08)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.214285714285715)","(1.4, 1.49, 1.4848571428571429)"
08-01-2023 14:09:47.574609,"(11.0, 27.0, 22.75)","(2.9, 5.2, 5.08)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.214285714285715)","(1.4, 1.49, 1.4848571428571429)"
08-01-2023 14:09:48.531599,"(11.0, 27.0, 22.75)","(2.9, 5.2, 5.08)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.214285714285715)","(1.4, 1.49, 1.4848571428571429)"
08-01-2023 14:09:49.315551,"(11.0, 27.0, 22.75)","(2.9, 5.2, 5.08)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.214285714285715)","(1.4, 1.49, 1.4848571428571429)"
08-01-2023 14:09:50.309335,"(11.0, 27.0, 22.75)","(2.9, 5.2, 5.08)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.214285714285715)","(1.4, 1.49, 1.4848571428571429)"
08-01-2023 14:09:51.259004,"(11.0, 27.0, 22.75)","(2.9, 5.2, 5.08)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.214285714285715)","(1.4, 1.49, 1.4684)"
08-01-2023 14:09:52.223405,"(11.0, 27.0, 22.75)","(2.9, 5.2, 5.08)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 28.333333333333332)","(1.4, 1.49, 1.4642857142857142)"
08-01-2023 14:09:53.141213,"(11.0, 27.0, 22.75)","(2.9, 5.2, 5.08)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 28.333333333333332)","(1.4, 1.49, 1.4642857142857142)"
08-01-2023 14:09:54.132047,"(11.0, 27.0, 22.75)","(2.9, 5.2, 5.08)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 28.333333333333332)","(1.4, 1.49, 1.4642857142857142)"
08-01-2023 14:09:55.079940,"(11.0, 27.0, 22.75)","(2.9, 5.2, 5.08)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4642857142857142)"
08-01-2023 14:09:56.024737,"(11.0, 27.0, 22.75)","(2.9, 5.3, 5.14)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4642857142857142)"
08-01-2023 14:09:56.958889,"(11.0, 27.0, 22.75)","(2.9, 5.3, 5.14)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4642857142857142)"
08-01-2023 14:09:57.867154,"(11.0, 27.0, 22.75)","(2.9, 5.3, 5.14)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4642857142857142)"
08-01-2023 14:09:58.729709,"(11.0, 27.0, 22.75)","(2.9, 5.3, 5.14)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4642857142857142)"
08-01-2023 14:09:59.636175,"(11.0, 27.0, 22.75)","(2.9, 5.3, 5.14)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4642857142857142)"
08-01-2023 14:10:00.563082,"(11.0, 27.0, 22.75)","(2.9, 5.3, 5.14)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4642857142857142)"
08-01-2023 14:10:01.452328,"(11.0, 27.0, 22.75)","(2.9, 5.3, 5.14)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4642857142857142)"
08-01-2023 14:10:02.398163,"(11.0, 27.0, 22.75)","(2.9, 5.3, 5.14)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4642857142857142)"
08-01-2023 14:10:03.333981,"(11.0, 27.0, 22.75)","(2.9, 5.3, 5.14)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4676470588235293)"
08-01-2023 14:10:04.299141,"(11.0, 27.0, 22.75)","(2.9, 5.3, 4.903252032520325)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4708510638297871)"
08-01-2023 14:10:05.317964,"(11.0, 27.0, 22.75)","(2.9, 5.2, 4.290909090909091)","(31.0, 190.0, 56.66666666666667)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4708510638297871)"
08-01-2023 14:10:06.357511,"(11.0, 27.0, 22.75)","(2.9, 5.2, 4.2859375)","(31.0, 190.0, 58.33333333333333)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4708510638297871)"
08-01-2023 14:10:07.326706,"(11.0, 27.0, 22.75)","(2.9, 5.1, 4.75)","(31.0, 190.0, 58.33333333333333)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4708510638297871)"
08-01-2023 14:10:08.183571,"(11.0, 27.0, 22.75)","(2.9, 5.1, 4.280689655172414)","(31.0, 190.0, 58.33333333333333)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.49, 1.4708510638297871)"
08-01-2023 14:10:09.189965,"(11.0, 27.0, 22.75)","(2.9, 5.1, 4.280689655172414)","(31.0, 190.0, 58.33333333333333)","(14.0, 32.0, 31.0)","(1.4, 1.49, 1.4708510638297871)"
08-01-2023 14:10:10.153502,"(11.0, 27.0, 22.75)","(2.9, 5.1, 4.280689655172414)","(31.0, 190.0, 58.33333333333333)","(14.0, 32.0, 31.0)","(1.4, 1.49, 1.4708510638297871)"
08-01-2023 14:10:11.057982,"(11.0, 27.0, 22.75)","(2.9, 5.1, 4.280689655172414)","(31.0, 190.0, 58.33333333333333)","(14.0, 32.0, 31.0)","(1.4, 1.49, 1.4708510638297871)"
08-01-2023 14:10:11.951115,"(11.0, 27.0, 22.75)","(2.9, 5.1, 4.280689655172414)","(31.0, 190.0, 54.57142857142857)","(14.0, 32.0, 31.0)","(1.4, 1.49, 1.5148979591836735)"
08-01-2023 14:10:12.926965,"(11.0, 27.0, 25.22222222222222)","(2.9, 5.0, 4.273758865248227)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 31.0)","(1.4, 1.56, 1.5148979591836735)"
08-01-2023 14:10:13.879326,"(11.0, 27.0, 25.22222222222222)","(2.9, 5.0, 4.672727272727273)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 31.0)","(1.4, 1.56, 1.5148979591836735)"
08-01-2023 14:10:14.791389,"(11.0, 27.0, 25.22222222222222)","(2.9, 5.0, 4.672727272727273)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 31.0)","(1.4, 1.56, 1.5204347826086957)"
08-01-2023 14:10:15.736490,"(11.0, 27.0, 25.0)","(2.9, 4.9, 4.768750000000001)","(31.0, 190.0, 43.285714285714285)","(14.0, 32.0, 31.0)","(1.4, 1.56, 1.5204347826086957)"
08-01-2023 14:10:16.765911,"(11.0, 27.0, 25.22222222222222)","(2.9, 4.9, 4.768750000000001)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.56, 1.5204347826086957)"
08-01-2023 14:10:17.704702,"(11.0, 27.0, 23.8)","(2.9, 4.9, 4.768750000000001)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.56, 1.5204347826086957)"
08-01-2023 14:10:18.608294,"(11.0, 27.0, 23.8)","(2.9, 4.9, 4.768750000000001)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.56, 1.5204347826086957)"
08-01-2023 14:10:19.562380,"(11.0, 27.0, 23.8)","(2.9, 4.9, 4.768750000000001)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.56, 1.5204347826086957)"
08-01-2023 14:10:20.542951,"(11.0, 27.0, 19.25)","(2.9, 4.9, 4.642857142857143)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.56, 1.6219999999999999)"
08-01-2023 14:10:21.415069,"(11.0, 27.0, 19.25)","(2.9, 4.9, 4.642857142857143)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.64, 1.6219999999999999)"
08-01-2023 14:10:22.364878,"(11.0, 27.0, 19.25)","(2.9, 5.1, 4.757142857142857)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.64, 1.6219999999999999)"
08-01-2023 14:10:23.269591,"(11.0, 27.0, 19.25)","(2.9, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.64, 1.6219999999999999)"
08-01-2023 14:10:24.195059,"(11.0, 27.0, 19.25)","(2.9, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.64, 1.6219999999999999)"
08-01-2023 14:10:25.208947,"(11.0, 27.0, 19.25)","(2.9, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.63, 1.5823809523809522)"
08-01-2023 14:10:26.259352,"(11.0, 27.0, 19.25)","(2.9, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.63, 1.5823809523809522)"
08-01-2023 14:10:27.256436,"(11.0, 27.0, 19.25)","(2.9, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.63, 1.5823809523809522)"
08-01-2023 14:10:28.282738,"(11.0, 27.0, 19.25)","(2.9, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.63, 1.5823809523809522)"
08-01-2023 14:10:29.340419,"(11.0, 27.0, 19.25)","(2.9, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.63, 1.5823809523809522)"
08-01-2023 14:10:30.498014,"(11.0, 27.0, 19.25)","(2.9, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(14.0, 32.0, 30.77777777777778)","(1.4, 1.63, 1.5895238095238096)"
08-01-2023 14:10:31.528585,"(11.0, 27.0, 19.25)","(3.0, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.6, 1.5565116279069768)"
08-01-2023 14:10:32.463290,"(11.0, 27.0, 19.25)","(3.0, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.6, 1.5565116279069768)"
08-01-2023 14:10:33.475832,"(11.0, 27.0, 19.25)","(3.0, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.6, 1.526)"
08-01-2023 14:10:34.443312,"(11.0, 27.0, 19.25)","(3.0, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.61, 1.526)"
08-01-2023 14:10:35.319615,"(11.0, 27.0, 19.25)","(3.0, 5.1, 4.833333333333333)","(31.0, 190.0, 53.06666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.61, 1.4331578947368422)"
08-01-2023 14:10:36.270283,"(11.0, 27.0, 19.25)","(3.0, 5.1, 4.833333333333333)","(31.0, 190.0, 43.285714285714285)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.61, 1.4803703703703706)"
08-01-2023 14:10:37.275060,"(11.0, 27.0, 19.25)","(3.0, 5.2, 4.75)","(31.0, 190.0, 49.6)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.61, 1.4803703703703706)"
08-01-2023 14:10:38.275177,"(11.0, 27.0, 23.25)","(3.0, 5.2, 4.75)","(31.0, 190.0, 49.6)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.61, 1.4803703703703706)"
08-01-2023 14:10:39.173806,"(11.0, 27.0, 21.0)","(3.0, 5.2, 4.75)","(31.0, 190.0, 49.6)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.61, 1.4803703703703706)"
08-01-2023 14:10:40.165510,"(11.0, 27.0, 21.0)","(3.0, 5.2, 4.75)","(31.0, 190.0, 129.33333333333331)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.5718518518518518)"
08-01-2023 14:10:41.138864,"(11.0, 27.0, 21.0)","(3.0, 5.2, 4.75)","(31.0, 180.0, 129.33333333333331)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.5718518518518518)"
08-01-2023 14:10:42.092176,"(11.0, 27.0, 21.0)","(3.0, 5.2, 4.75)","(31.0, 180.0, 154.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.552844827586207)"
08-01-2023 14:10:43.063016,"(11.0, 27.0, 21.0)","(3.0, 5.2, 4.75)","(31.0, 180.0, 154.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.552844827586207)"
08-01-2023 14:10:44.014426,"(11.0, 27.0, 19.25)","(3.0, 5.2, 4.75)","(31.0, 180.0, 154.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.552844827586207)"
08-01-2023 14:10:44.924471,"(11.0, 27.0, 19.25)","(3.0, 5.2, 4.75)","(31.0, 180.0, 154.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.552844827586207)"
08-01-2023 14:10:45.849018,"(11.0, 27.0, 19.25)","(3.0, 5.2, 4.75)","(31.0, 180.0, 154.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.552844827586207)"
08-01-2023 14:10:46.792584,"(11.0, 27.0, 19.25)","(3.0, 5.2, 4.75)","(31.0, 180.0, 154.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.4847619047619047)"
08-01-2023 14:10:47.736843,"(11.0, 27.0, 19.25)","(3.0, 5.2, 4.75)","(31.0, 180.0, 154.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.4835714285714285)"
08-01-2023 14:10:48.646647,"(11.0, 27.0, 23.125)","(3.0, 4.7, 4.484615384615385)","(31.0, 180.0, 154.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.4835714285714285)"
08-01-2023 14:10:49.527989,"(11.0, 27.0, 23.125)","(3.0, 4.7, 4.484615384615385)","(31.0, 180.0, 154.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.4835714285714285)"
08-01-2023 14:10:50.491456,"(11.0, 27.0, 23.125)","(3.0, 4.7, 4.484615384615385)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.4835714285714285)"
08-01-2023 14:10:51.498934,"(11.0, 27.0, 23.125)","(3.0, 4.7, 4.484615384615385)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.5105)"
08-01-2023 14:10:52.488769,"(11.0, 27.0, 21.0)","(3.0, 4.7, 4.484615384615385)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.5105)"
08-01-2023 14:10:53.319985,"(11.0, 27.0, 21.0)","(3.0, 4.7, 4.484615384615385)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.5105)"
08-01-2023 14:10:54.343885,"(11.0, 27.0, 21.0)","(3.0, 4.7, 4.484615384615385)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.5105)"
08-01-2023 14:10:55.455426,"(11.0, 27.0, 21.0)","(3.0, 4.7, 4.484615384615385)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.5105)"
08-01-2023 14:10:56.447291,"(11.0, 27.0, 21.0)","(3.0, 4.7, 4.484615384615385)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.5105)"
08-01-2023 14:10:57.361410,"(11.0, 27.0, 21.0)","(3.0, 4.7, 4.484615384615385)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.5105)"
08-01-2023 14:10:58.370398,"(11.0, 27.0, 21.0)","(3.0, 4.7, 4.388888888888888)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.5105)"
08-01-2023 14:10:59.356753,"(11.0, 27.0, 21.0)","(3.0, 4.7, 4.388888888888888)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.5105)"
08-01-2023 14:11:00.256782,"(11.0, 27.0, 21.0)","(3.0, 4.7, 4.388888888888888)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.5105)"
08-01-2023 14:11:01.222705,"(11.0, 27.0, 21.0)","(3.0, 4.7, 4.388888888888888)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.4835714285714285)"
08-01-2023 14:11:02.178945,"(11.0, 27.0, 21.0)","(3.0, 4.7, 4.388888888888888)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.4835714285714285)"
08-01-2023 14:11:03.093921,"(11.0, 27.0, 21.0)","(3.0, 4.7, 4.452083333333333)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.58, 1.5194594594594595)"
08-01-2023 14:11:04.019996,"(11.0, 27.0, 16.5)","(3.0, 4.7, 4.452083333333333)","(31.0, 150.0, 129.66666666666666)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.521111111111111)"
08-01-2023 14:11:04.999844,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.452083333333333)","(31.0, 150.0, 104.25)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.521111111111111)"
08-01-2023 14:11:05.985236,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.452083333333333)","(31.0, 150.0, 104.25)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.521111111111111)"
08-01-2023 14:11:06.874034,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.452083333333333)","(31.0, 150.0, 104.25)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.521111111111111)"
08-01-2023 14:11:07.792276,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.14)","(31.0, 150.0, 78.83333333333333)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.521111111111111)"
08-01-2023 14:11:08.788164,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.14)","(31.0, 150.0, 104.25)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.521111111111111)"
08-01-2023 14:11:09.696621,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.14)","(31.0, 150.0, 104.25)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.521111111111111)"
08-01-2023 14:11:10.626416,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 104.25)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.521111111111111)"
08-01-2023 14:11:11.591183,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.57, 1.4748148148148148)"
08-01-2023 14:11:12.570974,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.55, 1.4748148148148148)"
08-01-2023 14:11:13.506976,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.55, 1.4748148148148148)"
08-01-2023 14:11:14.427384,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.55, 1.4748148148148148)"
08-01-2023 14:11:15.258305,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.55, 1.4748148148148148)"
08-01-2023 14:11:16.133874,"(11.0, 25.0, 21.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.55, 1.4748148148148148)"
08-01-2023 14:11:17.010642,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.55, 1.4748148148148148)"
08-01-2023 14:11:17.866672,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.55, 1.4748148148148148)"
08-01-2023 14:11:18.826314,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.55, 1.5002777777777778)"
08-01-2023 14:11:19.931387,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.54, 1.5002777777777778)"
08-01-2023 14:11:20.873340,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.54, 1.4869230769230768)"
08-01-2023 14:11:21.763758,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.53, 1.4869230769230768)"
08-01-2023 14:11:22.709625,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.53, 1.4869230769230768)"
08-01-2023 14:11:23.751969,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.53, 1.4869230769230768)"
08-01-2023 14:11:24.699835,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 30.77777777777778)","(1.4, 1.53, 1.4869230769230768)"
08-01-2023 14:11:25.642521,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 31.083333333333332)","(1.4, 1.53, 1.4869230769230768)"
08-01-2023 14:11:26.539917,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 31.083333333333332)","(1.4, 1.53, 1.4869230769230768)"
08-01-2023 14:11:27.454713,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 31.083333333333332)","(1.4, 1.53, 1.4869230769230768)"
08-01-2023 14:11:28.394844,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 31.083333333333332)","(1.4, 1.53, 1.4869230769230768)"
08-01-2023 14:11:29.382703,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 31.083333333333332)","(1.4, 1.53, 1.6692592592592592)"
08-01-2023 14:11:30.192609,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 150.0, 76.8)","(15.0, 32.0, 31.083333333333332)","(1.4, 1.69, 1.6692592592592592)"
08-01-2023 14:11:31.101334,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 140.0, 52.888888888888886)","(15.0, 32.0, 31.083333333333332)","(1.4, 1.68, 1.6028571428571428)"
08-01-2023 14:11:32.092690,"(11.0, 25.0, 18.75)","(3.0, 4.7, 4.233333333333333)","(31.0, 140.0, 56.0)","(15.0, 32.0, 31.083333333333332)","(1.4, 1.68, 1.6022222222222222)"
