,Alta Billy,Southbound Train Nz,Uncle Jay,Selsey Bill Nz,Our Money Rocks,Red Reactor Nz,Carlo Gambino Nz,Father Bob,Soho Sinatra,Blue Chip Delight Nz
07-01-2023 17:22:27.705444,"(10.0, 17.0, 12.8)","(71.0, 99999, 99990)","(14.0, 23.0, 18.25)","(26.0, 99999, 99990)","(8.0, 13.5, 9.42)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.5)","(3.5, 6.0, 5.61875)","(5.5, 99999, 99990)"
07-01-2023 17:22:29.057833,"(10.0, 17.0, 12.8)","(71.0, 99999, 99990)","(14.0, 23.0, 18.25)","(26.0, 99999, 99990)","(8.0, 13.5, 10.7)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.5)","(3.5, 5.9, 5.61875)","(5.5, 99999, 99990)"
07-01-2023 17:22:30.430885,"(10.0, 16.0, 13.75)","(71.0, 99999, 99990)","(14.0, 23.0, 22.208333333333332)","(26.0, 99999, 99990)","(8.0, 13.0, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.5)","(3.5, 5.9, 5.470000000000001)","(5.5, 99999, 99990)"
07-01-2023 17:22:31.719623,"(10.0, 17.5, 13.75)","(71.0, 99999, 99990)","(14.0, 23.0, 22.666666666666668)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.766666666666667)","(3.5, 5.9, 5.48)","(5.5, 99999, 99990)"
07-01-2023 17:22:33.038720,"(10.0, 17.0, 11.75)","(71.0, 99999, 99990)","(14.0, 26.0, 22.666666666666668)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.0, 7.766666666666667)","(3.5, 5.9, 5.48)","(5.5, 99999, 99990)"
07-01-2023 17:22:34.329157,"(10.0, 17.0, 11.75)","(71.0, 99999, 99990)","(14.0, 25.0, 24.041666666666668)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.0, 7.766666666666667)","(3.5, 5.9, 5.48)","(5.5, 99999, 99990)"
07-01-2023 17:22:35.659342,"(10.0, 17.0, 11.75)","(71.0, 99999, 99990)","(14.0, 25.0, 24.041666666666668)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.0, 7.766666666666667)","(3.5, 5.9, 5.48)","(5.5, 99999, 99990)"
07-01-2023 17:22:36.904363,"(10.0, 17.0, 11.75)","(71.0, 99999, 99990)","(14.0, 25.0, 24.041666666666668)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.0, 7.766666666666667)","(3.5, 5.9, 5.48)","(5.5, 99999, 99990)"
07-01-2023 17:22:38.087926,"(10.0, 17.0, 11.75)","(71.0, 99999, 99990)","(14.0, 25.0, 24.041666666666668)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.0, 7.766666666666667)","(3.5, 5.9, 5.48)","(5.5, 99999, 99990)"
07-01-2023 17:22:39.274103,"(10.0, 17.0, 11.75)","(71.0, 99999, 99990)","(14.0, 25.0, 24.041666666666668)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.0, 6.6)","(3.5, 5.9, 5.216666666666667)","(5.5, 99999, 99990)"
07-01-2023 17:22:40.716917,"(10.0, 17.0, 11.75)","(71.0, 99999, 99990)","(14.0, 25.0, 21.40625)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 6.6)","(3.5, 5.9, 5.643750000000001)","(5.5, 99999, 99990)"
07-01-2023 17:22:41.903972,"(10.0, 17.0, 11.75)","(71.0, 99999, 99990)","(14.0, 25.0, 21.40625)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 7.766666666666667)","(3.5, 5.9, 5.643750000000001)","(5.5, 99999, 99990)"
07-01-2023 17:22:43.108509,"(10.0, 17.0, 11.75)","(71.0, 99999, 99990)","(14.0, 25.0, 20.227272727272727)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.0, 7.766666666666667)","(3.5, 5.9, 5.607142857142858)","(5.5, 99999, 99990)"
07-01-2023 17:22:44.313589,"(10.0, 17.0, 11.75)","(71.0, 99999, 99990)","(14.0, 25.0, 24.9182156133829)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.0, 7.766666666666667)","(3.5, 5.9, 5.607142857142858)","(5.5, 99999, 99990)"
07-01-2023 17:22:45.485055,"(10.0, 17.0, 12.333333333333334)","(71.0, 99999, 99990)","(14.0, 25.0, 24.9182156133829)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.0, 7.766666666666667)","(3.5, 5.9, 5.016666666666667)","(5.5, 99999, 99990)"
07-01-2023 17:22:46.691120,"(10.0, 17.0, 12.333333333333334)","(71.0, 99999, 99990)","(14.0, 24.0, 17.9)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.0, 6.6)","(3.5, 5.6, 4.804545454545455)","(5.5, 99999, 99990)"
07-01-2023 17:22:47.906428,"(10.0, 17.0, 12.333333333333334)","(71.0, 99999, 99990)","(14.0, 23.0, 19.666666666666668)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 7.511111111111111)","(3.5, 5.6, 5.699999999999999)","(5.5, 99999, 99990)"
07-01-2023 17:22:49.136992,"(10.0, 17.0, 14.2)","(71.0, 99999, 99990)","(14.0, 22.0, 19.666666666666668)","(26.0, 99999, 99990)","(8.0, 12.5, 10.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 7.3)","(3.5, 6.0, 4.925000000000001)","(5.5, 99999, 99990)"
07-01-2023 17:22:50.307396,"(10.0, 17.0, 11.8)","(71.0, 99999, 99990)","(14.0, 22.0, 20.924050632911392)","(26.0, 99999, 99990)","(8.0, 12.5, 9.083333333333334)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.0, 7.733333333333334)","(3.5, 5.9, 4.875)","(5.5, 99999, 99990)"
07-01-2023 17:22:51.478859,"(10.0, 16.0, 11.0)","(71.0, 99999, 99990)","(14.0, 21.0, 16.642857142857142)","(26.0, 99999, 99990)","(8.0, 12.5, 10.2)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.8, 7.733333333333334)","(3.5, 5.8, 4.875)","(5.5, 99999, 99990)"
07-01-2023 17:22:52.690497,"(10.0, 16.0, 11.0)","(71.0, 99999, 99990)","(14.0, 17.0, 16.642857142857142)","(26.0, 99999, 99990)","(8.0, 12.0, 10.2)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.8, 7.733333333333334)","(3.5, 5.8, 4.875)","(5.5, 99999, 99990)"
07-01-2023 17:22:54.055972,"(10.0, 15.5, 12.166666666666666)","(71.0, 99999, 99990)","(14.0, 17.0, 15.98125)","(26.0, 99999, 99990)","(8.0, 12.0, 10.2)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.8, 7.733333333333334)","(3.5, 5.8, 4.875)","(5.5, 99999, 99990)"
07-01-2023 17:22:55.511921,"(10.0, 15.5, 12.166666666666666)","(71.0, 99999, 99990)","(14.0, 16.0, 15.975)","(26.0, 99999, 99990)","(8.0, 12.0, 10.2)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.8, 7.733333333333334)","(3.5, 5.8, 5.615)","(5.5, 99999, 99990)"
07-01-2023 17:22:56.818886,"(10.0, 15.5, 12.166666666666666)","(71.0, 99999, 99990)","(14.0, 16.0, 15.975)","(26.0, 99999, 99990)","(8.0, 12.0, 10.2)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.8, 8.412500000000001)","(3.5, 5.8, 5.414285714285715)","(5.5, 99999, 99990)"
07-01-2023 17:22:58.111961,"(10.0, 15.0, 11.4)","(71.0, 99999, 99990)","(14.0, 15.5, 14.928571428571429)","(26.0, 99999, 99990)","(8.0, 12.0, 10.2)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.8, 8.412500000000001)","(3.5, 5.8, 5.65)","(5.5, 99999, 99990)"
07-01-2023 17:22:59.297977,"(10.0, 14.5, 12.5)","(71.0, 99999, 99990)","(14.0, 15.5, 15.462962962962962)","(26.0, 99999, 99990)","(8.0, 12.0, 10.2)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.8, 7.733333333333334)","(3.5, 5.8, 4.875)","(5.5, 99999, 99990)"
07-01-2023 17:23:00.516961,"(10.0, 14.5, 13.8)","(71.0, 99999, 99990)","(14.0, 15.5, 15.48125)","(26.0, 99999, 99990)","(8.0, 12.0, 10.2)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.8, 7.733333333333334)","(3.5, 5.8, 4.875)","(5.5, 99999, 99990)"
07-01-2023 17:23:01.728942,"(10.0, 14.5, 12.5)","(71.0, 99999, 99990)","(14.0, 15.5, 15.48125)","(26.0, 99999, 99990)","(8.0, 12.0, 10.2)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.0)","(3.5, 5.8, 4.875)","(5.5, 99999, 99990)"
07-01-2023 17:23:02.874638,"(10.0, 14.5, 13.8)","(71.0, 99999, 99990)","(14.0, 15.5, 15.48125)","(26.0, 99999, 99990)","(8.0, 12.0, 10.2)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.4, 6.8999999999999995)","(3.5, 5.8, 4.875)","(5.5, 99999, 99990)"
07-01-2023 17:23:04.052765,"(10.0, 14.5, 12.5)","(71.0, 99999, 99990)","(14.0, 16.0, 15.926829268292684)","(26.0, 99999, 99990)","(8.0, 12.0, 10.2)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.2, 6.8999999999999995)","(3.5, 5.8, 5.324999999999999)","(5.5, 99999, 99990)"
07-01-2023 17:23:05.223629,"(10.0, 14.5, 13.0)","(71.0, 99999, 99990)","(14.0, 16.0, 15.926829268292684)","(26.0, 99999, 99990)","(7.5, 12.0, 9.6)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.2, 7.533333333333333)","(3.6, 5.8, 5.741666666666667)","(5.5, 99999, 99990)"
07-01-2023 17:23:06.485700,"(10.0, 14.0, 12.0)","(71.0, 99999, 99990)","(14.0, 15.5, 15.48125)","(26.0, 99999, 99990)","(7.5, 12.0, 9.6)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.4, 7.533333333333333)","(3.6, 5.9, 5.737500000000001)","(5.5, 99999, 99990)"
07-01-2023 17:23:07.666683,"(10.0, 14.0, 12.833333333333334)","(71.0, 99999, 99990)","(14.0, 15.5, 15.318181818181818)","(26.0, 99999, 99990)","(7.5, 12.0, 9.6)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.4, 7.15)","(3.6, 5.9, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:23:09.041890,"(10.0, 14.0, 12.0)","(71.0, 99999, 99990)","(14.0, 15.5, 15.4)","(26.0, 99999, 99990)","(7.5, 12.0, 9.6)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.4, 7.266666666666667)","(3.6, 5.9, 5.183333333333334)","(5.5, 99999, 99990)"
07-01-2023 17:23:10.219610,"(10.0, 15.0, 12.5)","(71.0, 99999, 99990)","(14.0, 16.0, 15.4)","(26.0, 99999, 99990)","(7.5, 12.0, 9.6)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.0, 7.266666666666667)","(3.6, 5.9, 5.175)","(5.5, 99999, 99990)"
07-01-2023 17:23:11.431761,"(10.0, 15.0, 12.5)","(71.0, 99999, 99990)","(14.0, 16.0, 15.4)","(26.0, 99999, 99990)","(7.5, 12.0, 9.6)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.0, 7.711111111111111)","(3.6, 5.6, 5.1)","(5.5, 99999, 99990)"
07-01-2023 17:23:12.864407,"(10.0, 15.0, 12.5)","(71.0, 99999, 99990)","(14.0, 16.0, 15.925925925925926)","(26.0, 99999, 99990)","(7.5, 12.0, 9.6)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.0, 6.854545454545455)","(3.6, 5.5, 5.367857142857143)","(5.5, 99999, 99990)"
07-01-2023 17:23:14.031016,"(10.0, 15.0, 12.5)","(71.0, 99999, 99990)","(14.0, 16.0, 15.481012658227849)","(26.0, 99999, 99990)","(7.5, 12.0, 9.6)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.4, 6.85)","(3.6, 5.5, 4.9)","(5.5, 99999, 99990)"
07-01-2023 17:23:15.609396,"(10.0, 15.0, 12.5)","(71.0, 99999, 99990)","(14.0, 15.5, 15.455555555555556)","(26.0, 99999, 99990)","(7.5, 12.0, 9.6)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.85)","(3.6, 5.5, 5.35)","(5.5, 99999, 99990)"
07-01-2023 17:23:16.857375,"(10.0, 15.0, 12.5)","(71.0, 99999, 99990)","(14.0, 15.5, 15.455555555555556)","(26.0, 99999, 99990)","(7.5, 12.0, 9.6)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.640000000000001)","(3.6, 5.5, 4.84)","(6.0, 99999, 99990)"
07-01-2023 17:23:18.070289,"(10.0, 14.5, 13.166666666666666)","(71.0, 99999, 99990)","(14.0, 17.0, 16.94047619047619)","(26.0, 99999, 99990)","(7.5, 12.0, 11.028571428571428)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.911111111111111)","(3.6, 5.5, 4.84)","(6.0, 99999, 99990)"
07-01-2023 17:23:19.269154,"(10.0, 14.0, 13.84090909090909)","(71.0, 99999, 99990)","(14.0, 16.5, 15.5)","(26.0, 99999, 99990)","(7.5, 11.5, 9.95)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.640000000000001)","(3.6, 5.4, 4.5346153846153845)","(6.0, 99999, 99990)"
07-01-2023 17:23:20.361393,"(10.0, 12.0, 11.206896551724139)","(71.0, 99999, 99990)","(14.0, 16.5, 15.5)","(26.0, 99999, 99990)","(7.5, 8.6, 8.5)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.2250000000000005)","(3.5, 5.1, 4.4653846153846155)","(6.0, 99999, 99990)"
07-01-2023 17:23:21.717659,"(10.0, 14.0, 12.5)","(71.0, 99999, 99990)","(14.0, 16.5, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.916666666666668)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.5)","(3.5, 4.9, 4.666666666666666)","(6.0, 99999, 99990)"
07-01-2023 17:23:22.991673,"(10.0, 14.0, 12.5)","(71.0, 99999, 99990)","(14.0, 17.0, 16.5)","(26.0, 99999, 99990)","(7.5, 11.5, 10.05)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.5)","(3.5, 4.8, 4.4411764705882355)","(6.0, 99999, 99990)"
07-01-2023 17:23:24.183584,"(10.0, 14.0, 12.571428571428571)","(71.0, 99999, 99990)","(14.0, 17.0, 16.5)","(26.0, 99999, 99990)","(7.5, 11.5, 8.916666666666668)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.6000000000000005)","(3.5, 4.5, 4.4411764705882355)","(6.0, 99999, 99990)"
07-01-2023 17:23:25.466423,"(10.0, 13.5, 13.0)","(71.0, 99999, 99990)","(14.0, 17.0, 16.5)","(26.0, 99999, 99990)","(7.5, 11.5, 8.916666666666668)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.78)","(3.5, 4.5, 4.4411764705882355)","(6.0, 99999, 99990)"
07-01-2023 17:23:26.752095,"(10.0, 15.5, 13.75)","(71.0, 99999, 99990)","(14.0, 17.0, 16.5)","(26.0, 99999, 99990)","(7.5, 11.5, 10.05)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.78)","(3.5, 4.5, 4.053846153846154)","(6.0, 99999, 99990)"
07-01-2023 17:23:27.978103,"(10.0, 15.5, 12.875)","(71.0, 99999, 99990)","(14.0, 17.0, 16.5)","(26.0, 99999, 99990)","(7.5, 11.5, 8.916666666666668)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.78)","(3.5, 4.4, 4.029411764705882)","(6.0, 99999, 99990)"
07-01-2023 17:23:29.273026,"(10.0, 14.5, 13.666666666666666)","(71.0, 99999, 99990)","(14.0, 17.0, 16.666666666666668)","(26.0, 99999, 99990)","(7.5, 11.5, 8.25)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.78)","(3.5, 4.4, 4.763636363636364)","(6.0, 99999, 99990)"
07-01-2023 17:23:30.504700,"(10.0, 13.0, 10.428571428571429)","(71.0, 99999, 99990)","(14.0, 17.0, 15.962311557788945)","(26.0, 99999, 99990)","(7.5, 11.5, 8.45)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.78)","(3.5, 4.8, 4.4375)","(6.0, 99999, 99990)"
07-01-2023 17:23:31.840155,"(10.0, 13.0, 11.928571428571429)","(71.0, 99999, 99990)","(14.0, 16.0, 15.962311557788945)","(26.0, 99999, 99990)","(7.5, 11.0, 9.4875)","(8.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 7.2, 6.1000000000000005)","(3.5, 4.5, 4.7)","(6.0, 99999, 99990)"
07-01-2023 17:23:33.597487,"(9.0, 13.0, 11.08)","(71.0, 99999, 99990)","(13.0, 16.0, 15.98469387755102)","(26.0, 99999, 99990)","(8.0, 10.5, 7.933333333333334)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 6.8, 6.024137931034483)","(3.6, 4.8, 4.584615384615384)","(6.5, 99999, 99990)"
07-01-2023 17:23:35.142036,"(9.0, 12.5, 10.625)","(71.0, 99999, 99990)","(13.0, 16.0, 14.997435897435897)","(26.0, 99999, 99990)","(7.5, 10.5, 8.575)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 6.8, 6.15)","(3.7, 4.8, 4.584615384615384)","(6.5, 99999, 99990)"
07-01-2023 17:23:36.625417,"(9.0, 12.5, 10.625)","(71.0, 99999, 99990)","(13.0, 15.0, 14.997435897435897)","(26.0, 99999, 99990)","(7.5, 10.5, 9.200000000000001)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 6.4, 6.025)","(3.7, 4.8, 4.618181818181818)","(6.5, 99999, 99990)"
07-01-2023 17:23:38.314022,"(9.0, 12.5, 9.610909090909091)","(71.0, 99999, 99990)","(13.0, 15.0, 14.997435897435897)","(26.0, 99999, 99990)","(7.5, 9.8, 7.942857142857143)","(7.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 6.4, 6.025)","(3.7, 4.8, 5.05)","(6.5, 99999, 99990)"
07-01-2023 17:23:40.212809,"(10.0, 9.8, 10.75)","(81.0, 99999, 99990)","(13.0, 15.0, 14.997435897435897)","(26.0, 99999, 99990)","(8.0, 9.8, 8.5)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.4, 6.025)","(3.6, 5.3, 5.05)","(6.5, 99999, 99990)"
07-01-2023 17:23:41.763157,"(10.0, 12.5, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 15.0, 15.833333333333334)","(26.0, 99999, 99990)","(8.0, 9.8, 8.3)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.4, 5.875)","(3.6, 5.9, 5.017647058823529)","(6.5, 99999, 99990)"
07-01-2023 17:23:43.437376,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 16.0, 15.833333333333334)","(26.0, 99999, 99990)","(8.0, 9.8, 8.085714285714285)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.4, 5.875)","(3.6, 5.8, 5.228571428571429)","(6.5, 99999, 99990)"
07-01-2023 17:23:44.876112,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 16.0, 15.833333333333334)","(26.0, 99999, 99990)","(8.0, 9.8, 8.085714285714285)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.4, 5.875)","(3.6, 5.8, 5.228571428571429)","(6.5, 99999, 99990)"
07-01-2023 17:23:46.433246,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 16.0, 15.833333333333334)","(26.0, 99999, 99990)","(8.0, 9.8, 8.085714285714285)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.4, 5.966666666666667)","(3.6, 5.8, 5.35)","(6.5, 99999, 99990)"
07-01-2023 17:23:48.019098,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 16.0, 16.993150684931507)","(26.0, 99999, 99990)","(8.0, 9.6, 8.65)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.0, 5.91764705882353)","(3.6, 5.5, 5.1000000000000005)","(6.5, 99999, 99990)"
07-01-2023 17:23:49.443125,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 17.0, 18.91946308724832)","(26.0, 99999, 99990)","(8.0, 9.4, 8.666666666666666)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.0, 5.833333333333333)","(3.6, 5.4, 5.05)","(6.5, 99999, 99990)"
07-01-2023 17:23:50.781753,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 19.0, 18.91946308724832)","(26.0, 99999, 99990)","(8.0, 9.2, 8.466666666666667)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.0, 5.833333333333333)","(3.6, 5.3, 5.075)","(6.5, 99999, 99990)"
07-01-2023 17:23:52.110611,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 19.0, 18.91946308724832)","(26.0, 99999, 99990)","(8.0, 9.2, 7.771428571428571)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.0, 5.616666666666667)","(3.6, 5.3, 5.075)","(6.5, 99999, 99990)"
07-01-2023 17:23:53.438913,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 19.0, 18.91946308724832)","(26.0, 99999, 99990)","(8.0, 9.2, 8.2)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.0, 5.588888888888889)","(3.6, 5.3, 5.1)","(6.5, 99999, 99990)"
07-01-2023 17:23:54.965935,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 18.0, 17.571428571428573)","(26.0, 99999, 99990)","(8.0, 9.2, 8.381818181818181)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 5.9, 5.588888888888889)","(3.6, 5.2, 5.166666666666667)","(6.5, 99999, 99990)"
07-01-2023 17:23:56.369153,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 18.0, 17.571428571428573)","(26.0, 99999, 99990)","(8.0, 9.2, 8.6375)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 5.9, 5.588888888888889)","(3.6, 5.5, 5.4941176470588236)","(6.5, 99999, 99990)"
07-01-2023 17:23:57.769203,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 18.0, 16.833333333333332)","(26.0, 99999, 99990)","(8.0, 9.2, 8.0)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 5.9, 5.588888888888889)","(3.6, 5.7, 5.430769230769231)","(6.5, 99999, 99990)"
07-01-2023 17:23:59.109971,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 18.0, 16.833333333333332)","(26.0, 99999, 99990)","(8.0, 9.2, 8.0)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 5.9, 5.588888888888889)","(3.6, 5.7, 5.3076923076923075)","(6.5, 99999, 99990)"
07-01-2023 17:24:00.420620,"(10.0, 9.8, 9.492307692307692)","(81.0, 99999, 99990)","(13.0, 18.0, 16.833333333333332)","(26.0, 99999, 99990)","(8.0, 9.2, 8.399999999999999)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 5.9, 5.511111111111111)","(3.6, 5.5, 5.3076923076923075)","(6.5, 99999, 99990)"
07-01-2023 17:24:01.740881,"(10.0, 9.8, 9.589473684210526)","(81.0, 99999, 99990)","(13.0, 17.5, 17.41860465116279)","(26.0, 99999, 99990)","(8.0, 9.2, 8.733333333333333)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 5.9, 5.511111111111111)","(3.6, 5.5, 5.0625)","(6.5, 99999, 99990)"
07-01-2023 17:24:03.161623,"(10.0, 9.8, 9.600000000000001)","(81.0, 99999, 99990)","(13.0, 17.5, 17.41860465116279)","(26.0, 99999, 99990)","(8.0, 9.2, 8.533333333333333)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 5.9, 6.472727272727273)","(3.6, 5.5, 5.15)","(6.5, 99999, 99990)"
07-01-2023 17:24:04.526544,"(10.0, 9.8, 9.35)","(81.0, 99999, 99990)","(13.0, 17.5, 17.41860465116279)","(26.0, 99999, 99990)","(8.0, 9.0, 8.4)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.8, 6.45)","(3.6, 5.4, 5.166666666666667)","(6.5, 99999, 99990)"
07-01-2023 17:24:05.858762,"(10.0, 9.8, 9.5)","(81.0, 99999, 99990)","(13.0, 17.5, 17.41860465116279)","(26.0, 99999, 99990)","(8.0, 9.0, 7.95)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.8, 6.485714285714286)","(3.6, 5.5, 5.166666666666667)","(6.5, 99999, 99990)"
07-01-2023 17:24:07.201093,"(10.0, 9.6, 9.5)","(81.0, 99999, 99990)","(13.0, 17.5, 17.41860465116279)","(26.0, 99999, 99990)","(8.0, 9.0, 7.95)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.6, 6.366666666666666)","(3.6, 5.5, 4.636065573770492)","(6.5, 99999, 99990)"
07-01-2023 17:24:08.608193,"(10.0, 15.5, 14.36)","(81.0, 99999, 99990)","(13.0, 18.5, 18.479674796747968)","(26.0, 99999, 99990)","(8.0, 8.8, 8.381818181818181)","(7.5, 99999, 99990)","(7.0, 99999, 99990)","(5.0, 6.6, 6.4)","(3.6, 4.8, 4.624561403508771)","(6.5, 99999, 99990)"
