,Two Bit Kid,Franco,Likeable,Torontotoro,Black Candy,My Buddy B
14-12-2022 12:34:29.858759,"(4.4, 5.3, 5.152631578947369)","(19.0, 38.0, 34.333333333333336)","(9.0, 11.5, 10.763157894736842)","(3.2, 3.9, 3.775675675675676)","(51.0, 380.0, 277.14285714285717)","(2.05, 2.42, 2.4072340425531915)"
14-12-2022 12:34:31.260225,"(4.4, 5.3, 5.152631578947369)","(19.0, 38.0, 34.333333333333336)","(9.0, 11.5, 10.763157894736842)","(3.2, 3.9, 3.775675675675676)","(51.0, 370.0, 335.0)","(2.05, 2.42, 2.4072340425531915)"
14-12-2022 12:34:32.575936,"(4.4, 5.3, 5.152631578947369)","(19.0, 38.0, 34.333333333333336)","(9.0, 11.5, 10.485714285714286)","(3.2, 3.9, 3.775675675675676)","(51.0, 360.0, 270.7142857142857)","(2.05, 2.42, 2.4026984126984128)"
14-12-2022 12:34:33.876976,"(4.4, 5.3, 5.152631578947369)","(19.0, 38.0, 35.25)","(9.0, 11.0, 10.014634146341464)","(3.2, 3.9, 3.775675675675676)","(51.0, 360.0, 306.3636363636364)","(2.05, 2.44, 2.4026984126984128)"
14-12-2022 12:34:35.245465,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 35.25)","(9.0, 11.5, 10.176470588235293)","(3.2, 3.9, 3.775675675675676)","(51.0, 350.0, 318.0952380952381)","(2.05, 2.44, 2.415959595959596)"
14-12-2022 12:34:36.588392,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 35.25)","(9.0, 11.5, 10.176470588235293)","(3.2, 3.9, 3.775675675675676)","(51.0, 340.0, 318.0952380952381)","(2.05, 2.42, 2.415959595959596)"
14-12-2022 12:34:37.809495,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 35.25)","(9.0, 11.5, 10.176470588235293)","(3.2, 3.9, 3.775675675675676)","(51.0, 340.0, 288.0)","(2.05, 2.42, 2.4296296296296296)"
14-12-2022 12:34:39.115849,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 35.25)","(9.0, 11.5, 10.176470588235293)","(3.2, 3.9, 3.775675675675676)","(51.0, 330.0, 288.0)","(2.05, 2.44, 2.4296296296296296)"
14-12-2022 12:34:40.382257,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 35.25)","(9.0, 11.5, 10.176470588235293)","(3.2, 3.9, 3.7698113207547173)","(51.0, 330.0, 213.33333333333331)","(2.05, 2.44, 2.4296296296296296)"
14-12-2022 12:34:41.619085,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 32.5)","(9.0, 11.5, 10.3125)","(3.2, 3.9, 3.7698113207547173)","(51.0, 330.0, 187.14285714285714)","(2.05, 2.44, 2.4294736842105262)"
14-12-2022 12:34:42.851485,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 32.5)","(9.0, 11.5, 10.3125)","(3.2, 3.9, 3.7698113207547173)","(51.0, 330.0, 187.14285714285714)","(2.05, 2.48, 2.4294736842105262)"
14-12-2022 12:34:44.049269,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 36.8)","(9.0, 11.5, 10.482142857142858)","(3.2, 3.9, 3.7698113207547173)","(51.0, 320.0, 177.5)","(2.05, 2.48, 2.4294736842105262)"
14-12-2022 12:34:45.174902,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 36.625)","(9.0, 11.5, 10.482142857142858)","(3.2, 3.9, 3.7698113207547173)","(51.0, 320.0, 287.5)","(2.05, 2.48, 2.4294736842105262)"
14-12-2022 12:34:46.379950,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 36.8)","(9.0, 11.5, 10.482142857142858)","(3.2, 3.9, 3.7698113207547173)","(51.0, 310.0, 262.22222222222223)","(2.05, 2.48, 2.4294736842105262)"
14-12-2022 12:34:47.644072,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 36.8)","(9.0, 11.5, 10.482142857142858)","(3.2, 3.9, 3.7698113207547173)","(51.0, 300.0, 236.25)","(2.05, 2.48, 2.46984126984127)"
14-12-2022 12:34:48.854085,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 36.5)","(9.0, 11.5, 10.371875)","(3.2, 3.9, 3.7698113207547173)","(51.0, 300.0, 207.27272727272728)","(2.05, 2.48, 2.4791666666666665)"
14-12-2022 12:34:50.146737,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 36.625)","(9.0, 11.5, 10.371875)","(3.2, 3.9, 3.7698113207547173)","(51.0, 300.0, 207.27272727272728)","(2.05, 2.5, 2.4791666666666665)"
14-12-2022 12:34:51.414090,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 36.8)","(9.0, 11.5, 10.371875)","(3.2, 3.9, 3.7698113207547173)","(51.0, 300.0, 263.33333333333337)","(2.05, 2.5, 2.4791666666666665)"
14-12-2022 12:34:52.628533,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 36.8)","(9.0, 11.5, 10.371875)","(3.2, 3.9, 3.7698113207547173)","(51.0, 290.0, 237.14285714285714)","(2.05, 2.5, 2.4791666666666665)"
14-12-2022 12:34:54.017927,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 36.166666666666664)","(9.0, 11.5, 10.371875)","(3.2, 3.9, 3.6521186440677966)","(51.0, 280.0, 223.75)","(2.05, 2.5, 2.488813559322034)"
14-12-2022 12:34:55.156961,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 36.166666666666664)","(9.0, 11.5, 10.910344827586206)","(3.2, 3.7, 3.6521186440677966)","(51.0, 280.0, 245.3846153846154)","(2.05, 2.5, 2.4685714285714284)"
14-12-2022 12:34:56.310557,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 34.666666666666664)","(9.0, 11.5, 10.910344827586206)","(3.2, 3.7, 3.6521186440677966)","(51.0, 280.0, 257.27272727272725)","(2.05, 2.5, 2.4685714285714284)"
14-12-2022 12:34:57.375180,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 34.333333333333336)","(9.0, 11.5, 10.910344827586206)","(3.2, 3.7, 3.6521186440677966)","(51.0, 270.0, 251.73913043478262)","(2.05, 2.5, 2.4685714285714284)"
14-12-2022 12:34:58.502227,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 34.666666666666664)","(9.0, 11.5, 11.12)","(3.2, 3.7, 3.6521186440677966)","(51.0, 270.0, 251.73913043478262)","(2.05, 2.5, 2.4685714285714284)"
14-12-2022 12:35:00.091833,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 36.8)","(9.0, 11.5, 11.12)","(3.2, 3.7, 3.745)","(51.0, 270.0, 251.73913043478262)","(2.05, 2.5, 2.4545454545454546)"
14-12-2022 12:35:01.409694,"(4.4, 5.3, 5.196296296296296)","(19.0, 38.0, 36.8)","(9.0, 11.5, 11.12)","(3.2, 3.85, 3.745)","(51.0, 270.0, 253.8095238095238)","(2.05, 2.48, 2.4545454545454546)"
14-12-2022 12:35:02.681987,"(4.4, 5.3, 5.224324324324324)","(19.0, 38.0, 36.8)","(9.0, 11.5, 11.12)","(3.2, 3.8, 3.7085714285714286)","(51.0, 260.0, 253.8095238095238)","(2.05, 2.48, 2.4545454545454546)"
14-12-2022 12:35:04.257117,"(4.4, 5.3, 5.224324324324324)","(18.0, 38.0, 30.909090909090907)","(9.0, 11.5, 11.12)","(3.2, 3.8, 3.7085714285714286)","(51.0, 250.0, 239.09090909090907)","(2.1, 2.48, 2.4545454545454546)"
14-12-2022 12:35:05.669441,"(4.4, 5.3, 5.224324324324324)","(18.0, 32.0, 31.25)","(9.0, 11.5, 11.12)","(3.2, 3.8, 3.712328767123288)","(51.0, 250.0, 222.5)","(2.1, 2.48, 2.4528)"
14-12-2022 12:35:06.950295,"(4.4, 5.3, 5.242857142857143)","(18.0, 32.0, 31.25)","(9.0, 11.5, 10.333333333333334)","(3.2, 3.8, 3.758169934640523)","(51.0, 250.0, 222.5)","(2.1, 2.48, 2.4528)"
14-12-2022 12:35:08.237936,"(4.4, 5.5, 5.414285714285715)","(18.0, 32.0, 37.529411764705884)","(9.0, 11.5, 11.271739130434783)","(3.2, 3.8, 3.758169934640523)","(51.0, 250.0, 215.0)","(2.1, 2.48, 2.4528)"
14-12-2022 12:35:09.448901,"(4.4, 5.4, 5.36875)","(18.0, 40.0, 37.2)","(9.0, 11.5, 11.338983050847457)","(3.2, 3.8, 3.758169934640523)","(51.0, 240.0, 215.0)","(2.1, 2.48, 2.4528)"
14-12-2022 12:35:10.600144,"(4.4, 5.4, 5.36875)","(18.0, 38.0, 36.77777777777778)","(9.0, 11.5, 11.338983050847457)","(3.2, 3.8, 3.759748427672956)","(51.0, 240.0, 215.0)","(2.1, 2.48, 2.4528)"
14-12-2022 12:35:11.706446,"(4.4, 5.4, 5.108333333333333)","(18.0, 38.0, 36.77777777777778)","(9.0, 11.5, 11.338983050847457)","(3.2, 3.8, 3.759748427672956)","(51.0, 240.0, 206.66666666666666)","(2.1, 2.48, 2.4528)"
14-12-2022 12:35:12.711693,"(4.4, 5.4, 5.235294117647059)","(18.0, 38.0, 36.77777777777778)","(9.0, 11.5, 11.234375)","(3.2, 3.8, 3.759748427672956)","(51.0, 240.0, 206.66666666666666)","(2.15, 2.48, 2.4682758620689653)"
14-12-2022 12:35:13.925682,"(4.4, 5.4, 5.235294117647059)","(18.0, 38.0, 36.333333333333336)","(9.0, 11.5, 10.602777777777778)","(3.2, 3.8, 3.759748427672956)","(51.0, 240.0, 206.66666666666666)","(2.15, 2.48, 2.4682758620689653)"
14-12-2022 12:35:15.383232,"(4.4, 5.4, 5.264285714285714)","(18.0, 38.0, 36.333333333333336)","(9.0, 11.5, 10.89056603773585)","(3.2, 3.8, 3.7423423423423423)","(51.0, 240.0, 221.8181818181818)","(2.15, 2.48, 2.444583333333333)"
14-12-2022 12:35:16.685324,"(4.4, 5.4, 5.264285714285714)","(18.0, 38.0, 36.333333333333336)","(9.0, 11.5, 10.89056603773585)","(3.2, 3.8, 3.7423423423423423)","(51.0, 230.0, 221.8181818181818)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:17.983555,"(4.4, 5.4, 5.264285714285714)","(18.0, 38.0, 36.333333333333336)","(9.0, 11.5, 10.89056603773585)","(3.2, 3.8, 3.747967479674797)","(51.0, 230.0, 218.26086956521738)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:19.223511,"(4.4, 5.4, 5.264285714285714)","(18.0, 38.0, 36.333333333333336)","(9.0, 11.5, 10.970491803278689)","(3.2, 3.8, 3.747967479674797)","(51.0, 230.0, 218.26086956521738)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:20.312937,"(4.4, 5.4, 5.264285714285714)","(18.0, 38.0, 36.333333333333336)","(9.0, 11.5, 10.970491803278689)","(3.2, 3.8, 3.747967479674797)","(51.0, 220.0, 210.0)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:21.566881,"(4.4, 5.4, 5.264285714285714)","(18.0, 38.0, 37.285714285714285)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.747967479674797)","(51.0, 220.0, 210.0)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:22.524719,"(4.4, 5.4, 5.264285714285714)","(18.0, 38.0, 37.285714285714285)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.747967479674797)","(51.0, 220.0, 210.0)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:23.606616,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.285714285714285)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.747967479674797)","(51.0, 220.0, 205.33333333333334)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:24.750948,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.747967479674797)","(51.0, 210.0, 193.33333333333334)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:25.805618,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.7319148936170214)","(51.0, 210.0, 191.42857142857144)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:26.941500,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.7319148936170214)","(51.0, 200.0, 191.42857142857144)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:28.154186,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.7319148936170214)","(51.0, 200.0, 191.42857142857144)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:29.313066,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.7319148936170214)","(51.0, 200.0, 191.42857142857144)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:30.375277,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.7319148936170214)","(51.0, 200.0, 174.28571428571428)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:31.474369,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.7319148936170214)","(51.0, 180.0, 174.28571428571428)","(2.15, 2.48, 2.3855555555555554)"
14-12-2022 12:35:32.411367,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 180.0, 174.28571428571428)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:33.533987,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 180.0, 174.28571428571428)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:34.540590,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 180.0, 160.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:35.669430,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 180.0, 174.66666666666666)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:37.013986,"(4.4, 5.4, 5.291428571428572)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 180.0, 166.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:38.286461,"(4.4, 5.4, 5.194594594594594)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.319148936170214)","(3.2, 3.8, 3.7319148936170214)","(51.0, 170.0, 166.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:39.518764,"(4.4, 5.4, 5.194594594594594)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.319148936170214)","(3.2, 3.8, 3.7319148936170214)","(51.0, 170.0, 166.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:40.667238,"(4.4, 5.4, 5.241666666666667)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.319148936170214)","(3.2, 3.8, 3.7319148936170214)","(51.0, 170.0, 166.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:41.660863,"(4.4, 5.4, 5.241666666666667)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.319148936170214)","(3.2, 3.8, 3.7319148936170214)","(51.0, 170.0, 166.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:42.763095,"(4.4, 5.4, 5.241666666666667)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.319148936170214)","(3.2, 3.8, 3.7319148936170214)","(51.0, 170.0, 166.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:43.821787,"(4.4, 5.4, 5.241666666666667)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.319148936170214)","(3.2, 3.8, 3.7319148936170214)","(51.0, 170.0, 166.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:44.904884,"(4.4, 5.4, 5.241666666666667)","(18.0, 34.0, 33.25)","(9.0, 11.5, 10.319148936170214)","(3.2, 3.8, 3.7319148936170214)","(51.0, 170.0, 145.71428571428572)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:46.006079,"(4.4, 5.4, 5.241666666666667)","(18.0, 34.0, 33.25)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 160.0, 158.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:47.088677,"(4.4, 5.4, 5.241666666666667)","(18.0, 34.0, 33.25)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 160.0, 158.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:48.264455,"(4.4, 5.4, 5.241666666666667)","(18.0, 34.0, 33.25)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 160.0, 158.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:49.393527,"(4.4, 5.4, 5.241666666666667)","(18.0, 34.0, 33.25)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 160.0, 158.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:50.480312,"(4.4, 5.4, 5.241666666666667)","(18.0, 34.0, 33.25)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 160.0, 158.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:51.585826,"(4.4, 5.4, 5.241666666666667)","(18.0, 34.0, 33.25)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 160.0, 158.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:52.703107,"(4.4, 5.4, 5.241666666666667)","(18.0, 34.0, 33.25)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 160.0, 158.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:53.868552,"(4.4, 5.4, 5.241666666666667)","(18.0, 34.0, 38.5)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 160.0, 149.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:54.924735,"(4.4, 5.4, 5.241666666666667)","(18.0, 40.0, 38.5)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 150.0, 149.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:55.938823,"(4.4, 5.4, 5.305263157894737)","(18.0, 40.0, 36.0)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 150.0, 148.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:57.024951,"(4.4, 5.4, 5.305263157894737)","(18.0, 40.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7319148936170214)","(51.0, 150.0, 148.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:58.107657,"(4.4, 5.4, 5.305263157894737)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.660869565217391)","(51.0, 150.0, 148.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:35:59.477293,"(4.4, 5.4, 5.305263157894737)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.660869565217391)","(51.0, 150.0, 148.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:36:01.159796,"(4.4, 5.4, 5.305263157894737)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.660869565217391)","(51.0, 150.0, 148.0)","(2.15, 2.48, 2.457826086956522)"
14-12-2022 12:36:02.335853,"(4.4, 5.4, 5.305263157894737)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.660869565217391)","(51.0, 150.0, 233.33333333333331)","(2.15, 2.48, 2.4374193548387098)"
14-12-2022 12:36:03.594773,"(4.4, 5.4, 5.207142857142857)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.660869565217391)","(51.0, 280.0, 451.1111111111111)","(2.15, 2.44, 2.4374193548387098)"
14-12-2022 12:36:05.108343,"(4.4, 5.4, 5.207142857142857)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.75)","(51.0, 490.0, 243.33333333333334)","(2.15, 2.44, 2.4374193548387098)"
14-12-2022 12:36:06.777513,"(4.4, 5.4, 5.207142857142857)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7333333333333334)","(51.0, 270.0, 257.0)","(2.15, 2.44, 2.435)"
14-12-2022 12:36:08.416013,"(4.4, 5.4, 5.207142857142857)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7333333333333334)","(51.0, 270.0, 257.0)","(2.15, 2.44, 2.42)"
14-12-2022 12:36:10.161427,"(4.4, 5.4, 5.207142857142857)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7333333333333334)","(51.0, 270.0, 257.0)","(2.15, 2.42, 2.4)"
14-12-2022 12:36:11.923151,"(4.4, 5.4, 5.207142857142857)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7333333333333334)","(51.0, 270.0, 238.1818181818182)","(2.15, 2.42, 2.4135714285714287)"
14-12-2022 12:36:13.440641,"(4.4, 5.4, 5.207142857142857)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7333333333333334)","(51.0, 260.0, 238.1818181818182)","(2.15, 2.42, 2.4135714285714287)"
14-12-2022 12:36:14.673243,"(4.4, 5.4, 5.207142857142857)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.7333333333333334)","(51.0, 260.0, 238.1818181818182)","(2.15, 2.42, 2.4135714285714287)"
14-12-2022 12:36:15.933421,"(4.4, 5.4, 5.207142857142857)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.740740740740741)","(51.0, 250.0, 244.5)","(2.15, 2.42, 2.4181954887218042)"
14-12-2022 12:36:17.056537,"(4.4, 5.4, 5.207142857142857)","(18.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.740740740740741)","(51.0, 250.0, 244.5)","(2.15, 2.42, 2.4181954887218042)"
14-12-2022 12:36:18.175196,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.740740740740741)","(51.0, 250.0, 244.5)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:19.301960,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.517241379310345)","(3.2, 3.8, 3.740740740740741)","(51.0, 240.0, 230.47619047619048)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:20.546121,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.075)","(3.2, 3.8, 3.740740740740741)","(51.0, 240.0, 219.16666666666669)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:21.895301,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.740740740740741)","(51.0, 240.0, 230.47619047619048)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:23.151615,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.740740740740741)","(51.0, 240.0, 225.5)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:24.395029,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.403846153846153)","(3.2, 3.8, 3.740740740740741)","(51.0, 230.0, 225.5)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:25.635589,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.65625)","(3.2, 3.8, 3.740740740740741)","(51.0, 230.0, 220.0)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:26.875183,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.65625)","(3.2, 3.8, 3.740740740740741)","(51.0, 230.0, 204.0)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:28.069850,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.65625)","(3.2, 3.8, 3.740740740740741)","(51.0, 220.0, 204.0)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:29.359769,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.65625)","(3.2, 3.8, 3.740740740740741)","(51.0, 220.0, 204.0)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:30.466326,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.65625)","(3.2, 3.8, 3.740740740740741)","(51.0, 220.0, 198.1818181818182)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:31.446360,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.65625)","(3.2, 3.8, 3.740740740740741)","(51.0, 220.0, 198.1818181818182)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:32.647664,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.65625)","(3.2, 3.8, 3.740740740740741)","(51.0, 220.0, 198.1818181818182)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:33.766770,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.65625)","(3.2, 3.8, 3.740740740740741)","(51.0, 220.0, 198.1818181818182)","(2.15, 2.42, 2.417948717948718)"
14-12-2022 12:36:34.864388,"(4.4, 5.4, 5.207142857142857)","(19.0, 38.0, 37.33333333333333)","(9.0, 11.5, 10.65625)","(3.2, 3.75, 3.722857142857143)","(51.0, 220.0, 185.71428571428572)","(2.15, 2.42, 2.417948717948718)"
