,Double Standards,Frozen Jewel,Kalypso Sam,Shes An Artist,Switchem All In,Preachers Daughter,Llanfair Llewellan,Rusty Mccool
11-01-2023 20:29:09.638959,"(3.6, 5.5, 5.25)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 11.27142857142857)","(101.0, 220.0, 194.28571428571428)","(61.0, 200.0, 137.0)","(6.0, 7.8, 7.729411764705882)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.15)"
11-01-2023 20:29:10.787580,"(3.6, 5.5, 5.25)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 11.27142857142857)","(101.0, 220.0, 194.28571428571428)","(61.0, 200.0, 137.0)","(6.0, 7.8, 7.729411764705882)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.15)"
11-01-2023 20:29:11.887186,"(3.6, 5.5, 5.25)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 11.27142857142857)","(101.0, 220.0, 194.28571428571428)","(61.0, 200.0, 137.0)","(6.0, 7.8, 7.729411764705882)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.15)"
11-01-2023 20:29:12.997540,"(3.6, 5.5, 5.25)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 11.27142857142857)","(101.0, 220.0, 194.28571428571428)","(61.0, 200.0, 137.0)","(6.0, 7.8, 7.776470588235294)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.15)"
11-01-2023 20:29:14.175282,"(3.6, 5.5, 4.800000000000001)","(2.1, 4.0, 3.55)","(12.0, 13.5, 13.0)","(101.0, 220.0, 194.28571428571428)","(61.0, 200.0, 137.0)","(6.0, 7.8, 7.624691358024691)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 3.8875)"
11-01-2023 20:29:15.290356,"(3.6, 4.9, 4.800000000000001)","(2.1, 3.7, 3.55)","(12.0, 13.5, 13.0)","(101.0, 220.0, 194.28571428571428)","(61.0, 200.0, 121.25)","(6.0, 8.0, 7.735652173913043)","(101.0, 220.0, 191.42857142857144)","(3.4, 3.95, 4.15)"
11-01-2023 20:29:16.429663,"(3.6, 5.4, 5.175000000000001)","(2.1, 4.0, 3.55)","(12.0, 13.5, 11.033333333333333)","(101.0, 220.0, 194.28571428571428)","(61.0, 200.0, 142.5)","(6.0, 8.0, 7.624691358024691)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.15)"
11-01-2023 20:29:17.507337,"(3.6, 5.4, 5.175000000000001)","(2.1, 4.0, 3.55)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(61.0, 190.0, 142.5)","(6.0, 8.0, 7.615189873417721)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.15)"
11-01-2023 20:29:18.747978,"(3.6, 5.4, 5.175000000000001)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(61.0, 190.0, 142.5)","(6.0, 8.0, 7.615189873417721)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.15)"
11-01-2023 20:29:19.911844,"(3.6, 5.4, 5.175000000000001)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 137.5)","(6.0, 8.0, 7.704854368932039)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.15)"
11-01-2023 20:29:21.130350,"(3.6, 5.8, 5.15)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 119.28571428571428)","(6.0, 8.0, 6.683333333333333)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.7, 4.15)"
11-01-2023 20:29:22.296822,"(3.6, 5.5, 5.25)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 119.28571428571428)","(6.0, 8.0, 6.68641975308642)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.128571428571429)"
11-01-2023 20:29:23.407189,"(3.6, 5.8, 5.15)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 119.28571428571428)","(6.0, 8.0, 7.723636363636364)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.7, 4.15)"
11-01-2023 20:29:24.587261,"(3.6, 5.4, 5.175000000000001)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.2)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 119.28571428571428)","(6.0, 8.0, 7.585454545454546)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.15)"
11-01-2023 20:29:25.780167,"(3.6, 5.5, 5.25)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.1125)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 157.14285714285714)","(6.0, 8.0, 6.68641975308642)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.128571428571429)"
11-01-2023 20:29:27.004838,"(3.6, 5.8, 5.15)","(2.1, 4.0, 3.5454545454545454)","(12.0, 13.5, 11.4)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 157.14285714285714)","(6.0, 8.0, 7.720353982300884)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.7, 4.15)"
11-01-2023 20:29:28.470757,"(3.6, 5.4, 5.15)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 11.4)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 157.14285714285714)","(6.0, 8.0, 6.68641975308642)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.128571428571429)"
11-01-2023 20:29:30.000263,"(3.6, 5.8, 5.25)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 11.4)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 157.14285714285714)","(6.0, 8.0, 7.442857142857143)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.7, 4.15)"
11-01-2023 20:29:31.089573,"(3.6, 5.5, 5.25)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 11.4)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 157.14285714285714)","(6.0, 7.6, 7.624691358024691)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.0)"
11-01-2023 20:29:32.469611,"(3.6, 5.4, 4.95)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 10.875)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 157.14285714285714)","(6.0, 8.0, 7.606896551724138)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.0)"
11-01-2023 20:29:33.715513,"(3.6, 5.5, 5.0)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 10.875)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 157.14285714285714)","(6.0, 8.0, 7.735652173913043)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.0)"
11-01-2023 20:29:34.806469,"(3.6, 5.4, 4.95)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 10.875)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 157.14285714285714)","(6.0, 8.0, 7.624691358024691)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.0)"
11-01-2023 20:29:36.115904,"(3.6, 5.4, 4.95)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 10.875)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 157.14285714285714)","(6.0, 8.0, 7.443902439024391)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.0)"
11-01-2023 20:29:37.382987,"(3.6, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 10.875)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 157.14285714285714)","(6.0, 8.0, 7.443902439024391)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.0)"
11-01-2023 20:29:38.690132,"(3.6, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 10.875)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 157.14285714285714)","(6.0, 8.0, 7.443902439024391)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.0)"
11-01-2023 20:29:39.988499,"(3.6, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 10.875)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 154.28571428571428)","(6.0, 8.0, 7.630769230769231)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.0)"
11-01-2023 20:29:41.240310,"(3.6, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 154.28571428571428)","(6.0, 8.0, 7.451428571428572)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.050000000000001)"
11-01-2023 20:29:42.460006,"(3.6, 5.5, 5.0)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 154.28571428571428)","(6.0, 8.0, 7.628985507246377)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.0)"
11-01-2023 20:29:43.631032,"(3.6, 5.4, 4.95)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 154.28571428571428)","(6.0, 8.0, 7.628985507246377)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.0)"
11-01-2023 20:29:44.806466,"(3.6, 5.4, 4.95)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 162.0)","(6.0, 8.0, 7.628985507246377)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.0)"
11-01-2023 20:29:46.047127,"(3.6, 5.4, 4.95)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 162.0)","(6.0, 8.0, 7.451428571428572)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.050000000000001)"
11-01-2023 20:29:47.390238,"(3.6, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 11.65)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 144.0)","(6.0, 8.0, 7.451428571428572)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:29:48.670500,"(3.6, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 11.65)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 144.0)","(6.0, 8.0, 7.451428571428572)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:29:49.894017,"(3.6, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(61.0, 180.0, 158.0)","(6.0, 8.0, 7.451428571428572)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:29:51.111513,"(3.7, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(71.0, 180.0, 158.0)","(6.0, 8.0, 7.736082474226804)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.0)"
11-01-2023 20:29:52.409735,"(3.7, 5.4, 4.95)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(71.0, 180.0, 150.0)","(6.0, 8.0, 7.61)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.050000000000001)"
11-01-2023 20:29:53.595023,"(3.7, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(71.0, 170.0, 150.0)","(6.0, 8.0, 7.706766917293233)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:29:54.738674,"(3.7, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(71.0, 170.0, 142.0)","(6.0, 8.0, 7.75)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.0)"
11-01-2023 20:29:55.911718,"(3.7, 5.4, 4.95)","(2.1, 4.0, 3.5555555555555554)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 142.0)","(6.0, 8.0, 7.434782608695652)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.050000000000001)"
11-01-2023 20:29:57.140565,"(3.7, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 142.0)","(6.0, 8.0, 7.48)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:29:58.299412,"(3.7, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 142.0)","(6.0, 8.0, 7.48)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:29:59.557286,"(3.7, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 142.0)","(6.0, 8.0, 7.48)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:00.939204,"(3.7, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.266666666666667)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 142.0)","(6.0, 8.0, 7.48)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:02.323011,"(3.7, 5.5, 5.0)","(2.1, 4.0, 3.5625)","(12.0, 13.5, 12.542857142857143)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 142.0)","(6.0, 8.0, 7.48)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:03.644239,"(3.7, 5.5, 5.0)","(2.1, 3.95, 3.575)","(12.0, 13.0, 10.857142857142858)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 143.63636363636363)","(6.0, 8.0, 7.48)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:04.908106,"(3.7, 5.5, 5.0)","(2.1, 3.95, 3.575)","(12.0, 13.0, 10.857142857142858)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 143.63636363636363)","(6.0, 8.0, 7.48)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:06.120086,"(3.7, 5.5, 5.0)","(2.1, 3.95, 3.575)","(12.0, 13.0, 10.857142857142858)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 143.63636363636363)","(6.0, 8.0, 7.481081081081081)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:07.251160,"(3.7, 5.5, 5.0)","(2.1, 3.95, 3.575)","(12.0, 13.0, 10.857142857142858)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 143.63636363636363)","(6.0, 8.0, 7.481081081081081)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:08.356240,"(3.7, 5.5, 5.0)","(2.1, 3.95, 3.575)","(12.0, 13.0, 10.857142857142858)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 143.63636363636363)","(6.0, 8.0, 7.644444444444445)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:09.471761,"(3.7, 5.5, 5.0)","(2.1, 3.95, 3.575)","(12.0, 13.0, 10.700000000000001)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 143.63636363636363)","(6.0, 8.0, 7.481081081081081)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:10.627808,"(3.7, 5.5, 5.0)","(2.1, 3.95, 3.575)","(12.0, 12.5, 10.700000000000001)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 143.63636363636363)","(6.0, 8.0, 7.481081081081081)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:11.852128,"(3.7, 5.5, 5.0)","(2.1, 3.95, 3.575)","(12.0, 12.5, 10.350000000000001)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 143.63636363636363)","(6.0, 8.0, 7.481081081081081)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:13.077454,"(3.7, 5.5, 5.0)","(2.1, 3.95, 3.575)","(12.0, 12.0, 10.350000000000001)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 143.63636363636363)","(6.0, 8.0, 7.763636363636364)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:14.274952,"(3.7, 5.5, 5.0)","(2.1, 3.95, 3.575)","(12.0, 12.0, 10.350000000000001)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 143.63636363636363)","(6.0, 7.8, 7.72)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:15.494968,"(3.7, 5.5, 5.0)","(2.1, 3.95, 3.575)","(12.0, 12.0, 11.266666666666667)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 143.63636363636363)","(6.0, 7.8, 7.78974358974359)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.050000000000001)"
11-01-2023 20:30:16.644235,"(3.7, 5.5, 5.0)","(2.1, 3.95, 3.575)","(12.0, 12.0, 11.266666666666667)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 109.0)","(6.0, 7.8, 7.72)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.2250000000000005)"
11-01-2023 20:30:17.764244,"(3.7, 5.5, 5.25)","(2.1, 3.95, 3.575)","(12.0, 12.0, 11.830769230769231)","(101.0, 220.0, 194.28571428571428)","(71.0, 160.0, 122.5)","(6.0, 7.8, 7.72)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.2250000000000005)"
11-01-2023 20:30:19.264630,"(3.7, 5.5, 5.25)","(2.1, 3.95, 3.5642857142857145)","(12.0, 12.0, 11.1)","(101.0, 220.0, 194.28571428571428)","(71.0, 170.0, 122.5)","(6.0, 7.8, 7.72)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.15)"
11-01-2023 20:30:21.063391,"(3.7, 5.3, 5.1)","(2.1, 3.95, 3.5642857142857145)","(12.0, 12.0, 11.1)","(101.0, 220.0, 194.28571428571428)","(71.0, 170.0, 122.5)","(6.0, 7.8, 7.72)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.15)"
11-01-2023 20:30:22.244371,"(3.7, 5.3, 5.1)","(2.1, 3.95, 3.5642857142857145)","(12.0, 12.0, 11.1)","(101.0, 220.0, 194.28571428571428)","(71.0, 170.0, 122.5)","(6.0, 7.8, 7.72)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.15)"
11-01-2023 20:30:23.397325,"(3.7, 5.3, 5.1)","(2.1, 3.95, 3.5642857142857145)","(12.0, 12.0, 11.1)","(101.0, 220.0, 194.28571428571428)","(71.0, 170.0, 122.5)","(6.0, 7.8, 7.7)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.2250000000000005)"
11-01-2023 20:30:24.602003,"(3.7, 5.5, 5.25)","(2.1, 3.95, 3.5642857142857145)","(12.0, 12.0, 11.454545454545455)","(101.0, 220.0, 194.28571428571428)","(71.0, 170.0, 122.5)","(6.0, 7.8, 7.7)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.2250000000000005)"
11-01-2023 20:30:25.846179,"(3.7, 5.5, 5.1)","(2.1, 3.95, 3.5642857142857145)","(12.0, 12.0, 11.1)","(101.0, 220.0, 194.28571428571428)","(71.0, 170.0, 152.5)","(6.0, 7.8, 7.773333333333333)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.4, 4.15)"
11-01-2023 20:30:27.145705,"(3.7, 5.3, 5.1)","(2.1, 3.95, 3.5642857142857145)","(12.0, 12.0, 11.1)","(101.0, 220.0, 194.28571428571428)","(71.0, 230.0, 133.0)","(6.0, 7.8, 7.0588235294117645)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.0)"
11-01-2023 20:30:28.394219,"(3.7, 5.7, 4.9)","(2.1, 3.95, 3.5642857142857145)","(12.0, 12.0, 11.1)","(101.0, 220.0, 194.28571428571428)","(71.0, 220.0, 133.0)","(6.0, 7.8, 7.333333333333333)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.6, 4.0)"
11-01-2023 20:30:29.702551,"(3.7, 5.7, 4.9)","(2.1, 3.95, 3.58)","(12.0, 12.0, 11.1)","(101.0, 220.0, 194.28571428571428)","(71.0, 220.0, 133.0)","(6.0, 7.8, 7.856179775280899)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.6, 4.075)"
11-01-2023 20:30:30.966355,"(3.7, 5.2, 5.025)","(2.1, 3.9, 3.58)","(12.0, 12.0, 11.1)","(101.0, 220.0, 194.28571428571428)","(71.0, 220.0, 133.0)","(6.0, 8.0, 7.835897435897436)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.2, 4.075)"
11-01-2023 20:30:32.122889,"(3.7, 5.2, 5.025)","(2.1, 3.9, 3.58)","(12.0, 12.0, 11.1)","(101.0, 220.0, 194.28571428571428)","(71.0, 220.0, 147.5)","(6.0, 8.0, 7.835897435897436)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.2, 4.075)"
11-01-2023 20:30:33.424841,"(3.7, 5.2, 5.025)","(2.1, 3.9, 3.6333333333333333)","(12.0, 12.0, 11.454545454545455)","(101.0, 220.0, 194.28571428571428)","(71.0, 220.0, 147.5)","(6.0, 8.0, 7.814492753623188)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.2, 4.075)"
11-01-2023 20:30:34.565653,"(3.7, 5.2, 5.025)","(2.1, 3.9, 3.6333333333333333)","(12.0, 12.0, 11.454545454545455)","(101.0, 220.0, 194.28571428571428)","(71.0, 220.0, 192.0)","(6.0, 8.0, 7.451428571428572)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.2, 4.15)"
11-01-2023 20:30:35.757282,"(3.7, 5.3, 5.1)","(2.1, 3.95, 3.575)","(12.0, 12.0, 11.1)","(101.0, 220.0, 194.28571428571428)","(71.0, 220.0, 192.0)","(6.0, 8.0, 7.806060606060606)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.3, 4.075)"
11-01-2023 20:30:36.997025,"(3.7, 5.2, 5.025)","(2.1, 3.9, 3.55)","(12.0, 12.0, 12.25)","(101.0, 220.0, 194.28571428571428)","(71.0, 220.0, 184.0)","(6.0, 8.0, 7.628985507246377)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.2, 4.075)"
11-01-2023 20:30:38.206716,"(3.7, 5.2, 5.025)","(2.1, 3.95, 3.55)","(12.0, 14.0, 12.5)","(101.0, 220.0, 194.28571428571428)","(71.0, 210.0, 176.0)","(6.0, 8.0, 7.833766233766234)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.2, 4.075)"
11-01-2023 20:30:39.509481,"(3.7, 5.2, 5.025)","(2.1, 3.9, 3.55)","(12.0, 13.5, 12.0)","(101.0, 220.0, 194.28571428571428)","(71.0, 200.0, 168.0)","(6.0, 8.0, 7.637037037037037)","(101.0, 220.0, 191.42857142857144)","(3.4, 4.2, 4.075)"
11-01-2023 20:30:40.787555,"(3.7, 5.2, 5.025)","(2.1, 3.95, 3.55)","(12.0, 13.5, 12.833333333333332)","(101.0, 220.0, 180.0)","(71.0, 190.0, 147.69230769230768)","(6.0, 8.0, 7.778947368421052)","(101.0, 220.0, 175.0)","(3.4, 4.2, 4.4423076923076925)"
11-01-2023 20:30:42.076576,"(3.7, 5.7, 4.633333333333334)","(2.1, 3.95, 3.46875)","(12.0, 13.0, 12.833333333333332)","(101.0, 230.0, 205.0)","(71.0, 190.0, 141.53846153846155)","(6.0, 8.0, 7.644444444444444)","(101.0, 230.0, 202.0)","(3.4, 4.5, 4.36)"
11-01-2023 20:30:43.427229,"(3.7, 5.5, 5.0)","(2.1, 3.9, 3.5666666666666664)","(12.0, 13.0, 12.55)","(101.0, 220.0, 175.0)","(71.0, 180.0, 152.0)","(6.0, 8.0, 6.577777777777778)","(101.0, 220.0, 170.0)","(3.4, 4.5, 4.05)"
11-01-2023 20:30:44.615114,"(3.7, 5.7, 5.290909090909091)","(2.1, 3.95, 3.4916666666666667)","(12.0, 13.0, 12.428571428571429)","(101.0, 220.0, 175.0)","(71.0, 170.0, 135.3846153846154)","(6.0, 8.0, 7.3875)","(101.0, 220.0, 170.0)","(3.4, 4.8, 3.95)"
11-01-2023 20:30:45.901946,"(3.7, 5.7, 5.290909090909091)","(2.1, 3.8, 3.5999999999999996)","(12.0, 13.0, 12.318181818181818)","(101.0, 220.0, 175.0)","(71.0, 170.0, 129.23076923076923)","(6.0, 7.8, 7.838461538461538)","(101.0, 220.0, 170.0)","(3.4, 4.4, 3.9)"
11-01-2023 20:30:47.160645,"(3.7, 5.4, 5.314285714285715)","(2.1, 3.65, 3.4833333333333334)","(12.0, 13.0, 12.318181818181818)","(101.0, 220.0, 175.0)","(71.0, 160.0, 95.71428571428571)","(6.0, 8.0, 7.838461538461538)","(101.0, 220.0, 170.0)","(3.4, 4.2, 3.9499999999999997)"
11-01-2023 20:30:48.516065,"(3.7, 5.3, 5.142857142857143)","(2.1, 3.65, 3.5999999999999996)","(12.0, 13.0, 12.428571428571429)","(101.0, 220.0, 175.0)","(71.0, 160.0, 95.71428571428571)","(6.0, 8.0, 9.647058823529411)","(101.0, 220.0, 170.0)","(3.4, 4.1, 4.1)"
11-01-2023 20:30:49.813243,"(3.7, 5.2, 5.0)","(2.1, 3.8, 3.5999999999999996)","(12.0, 13.0, 12.428571428571429)","(101.0, 220.0, 175.0)","(71.0, 160.0, 100.0)","(6.0, 10.0, 8.202247191011235)","(101.0, 220.0, 170.0)","(3.4, 4.4, 4.1)"
11-01-2023 20:30:51.076178,"(3.7, 5.2, 5.066666666666666)","(2.1, 3.8, 3.5166666666666666)","(12.0, 13.0, 12.428571428571429)","(101.0, 220.0, 175.0)","(71.0, 130.0, 92.0)","(6.0, 8.4, 8.899999999999999)","(101.0, 220.0, 170.0)","(3.4, 4.4, 4.05)"
11-01-2023 20:30:52.394977,"(3.7, 5.2, 4.85)","(2.1, 3.75, 3.5166666666666666)","(12.0, 13.0, 12.428571428571429)","(101.0, 220.0, 175.0)","(71.0, 120.0, 90.83333333333333)","(6.0, 9.6, 9.141176470588235)","(101.0, 220.0, 170.0)","(3.4, 4.3, 4.05)"
