,Claudys Secret,Southwind Chloe,Miss Avenger,Kyvalley Anthony,Grumpee,Romantic Nina
06-01-2023 16:52:46.514300,"(2.15, 2.58, 2.54)","(17.0, 29.0, 25.5)","(21.0, 42.0, 38.888888888888886)","(2.05, 2.8, 2.7279999999999998)","(8.0, 9.8, 9.32)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:52:47.649137,"(2.15, 2.58, 2.5072727272727273)","(17.0, 29.0, 24.833333333333332)","(21.0, 42.0, 38.888888888888886)","(2.05, 2.82, 2.6733333333333333)","(8.0, 9.8, 9.32)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:52:48.794877,"(2.15, 2.58, 2.5072727272727273)","(17.0, 28.0, 24.833333333333332)","(21.0, 42.0, 38.888888888888886)","(2.05, 2.82, 2.6733333333333333)","(8.0, 9.8, 9.32)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:52:49.941414,"(2.15, 2.58, 2.5072727272727273)","(17.0, 28.0, 24.833333333333332)","(21.0, 42.0, 38.888888888888886)","(2.05, 2.82, 2.6733333333333333)","(8.0, 9.8, 9.32)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:52:51.018482,"(2.15, 2.58, 2.5072727272727273)","(16.0, 28.0, 24.833333333333332)","(21.0, 42.0, 38.888888888888886)","(2.05, 2.82, 2.8016666666666667)","(8.0, 9.8, 8.826923076923077)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:52:52.087156,"(2.15, 2.58, 2.5072727272727273)","(16.0, 28.0, 24.833333333333332)","(21.0, 42.0, 38.888888888888886)","(2.05, 2.84, 2.8016666666666667)","(8.0, 9.0, 8.826923076923077)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:52:53.196326,"(2.15, 2.56, 2.504)","(16.0, 28.0, 24.833333333333332)","(21.0, 42.0, 62.391304347826086)","(2.05, 2.84, 2.5933333333333333)","(8.0, 9.0, 8.826923076923077)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:52:54.370273,"(2.15, 2.56, 2.493333333333333)","(16.0, 28.0, 24.833333333333332)","(21.0, 65.0, 85.0)","(2.05, 2.7, 2.5933333333333333)","(8.0, 9.0, 8.781818181818183)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:52:55.539655,"(2.15, 2.58, 2.498181818181818)","(16.0, 28.0, 24.833333333333332)","(21.0, 90.0, 85.71428571428571)","(2.05, 2.7, 2.5933333333333333)","(8.0, 8.8, 8.781818181818183)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:52:56.693443,"(2.15, 2.58, 2.498181818181818)","(16.0, 28.0, 24.833333333333332)","(21.0, 90.0, 85.71428571428571)","(2.05, 2.7, 2.6)","(8.0, 8.8, 8.781818181818183)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:52:57.907548,"(2.15, 2.58, 2.498181818181818)","(16.0, 27.0, 24.166666666666668)","(21.0, 90.0, 84.0)","(2.05, 2.7, 2.586666666666667)","(8.0, 8.8, 8.76)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:52:59.055963,"(2.15, 2.58, 2.498181818181818)","(16.0, 27.0, 24.166666666666668)","(21.0, 90.0, 95.38461538461539)","(2.05, 2.68, 2.586666666666667)","(8.0, 8.8, 8.76)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:53:00.130546,"(2.15, 2.58, 2.498181818181818)","(16.0, 27.0, 24.166666666666668)","(26.0, 120.0, 95.38461538461539)","(2.05, 2.68, 2.586666666666667)","(8.0, 8.8, 8.76)","(21.0, 42.0, 37.09090909090909)"
06-01-2023 16:53:01.192383,"(2.15, 2.58, 2.498181818181818)","(16.0, 27.0, 24.166666666666668)","(26.0, 120.0, 95.38461538461539)","(2.05, 2.68, 2.586666666666667)","(8.0, 8.8, 8.76)","(21.0, 42.0, 36.6)"
06-01-2023 16:53:02.361880,"(2.15, 2.6, 2.528)","(16.0, 27.0, 24.166666666666668)","(26.0, 120.0, 95.38461538461539)","(2.05, 2.68, 2.586666666666667)","(8.0, 8.8, 8.76)","(21.0, 42.0, 36.6)"
06-01-2023 16:53:03.555648,"(2.15, 2.6, 2.528)","(16.0, 27.0, 24.166666666666668)","(26.0, 120.0, 95.38461538461539)","(2.05, 2.68, 2.6637500000000003)","(8.0, 8.8, 8.76)","(21.0, 42.0, 36.6)"
06-01-2023 16:53:04.810907,"(2.15, 2.6, 2.5142857142857142)","(16.0, 27.0, 24.166666666666668)","(26.0, 120.0, 94.28571428571429)","(2.05, 2.68, 2.62625)","(8.0, 8.8, 8.76)","(21.0, 42.0, 38.0)"
06-01-2023 16:53:05.975559,"(2.15, 2.6, 2.56)","(16.0, 27.0, 24.166666666666668)","(26.0, 120.0, 94.28571428571429)","(2.05, 2.64, 2.536774193548387)","(8.0, 8.8, 8.76)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:07.142144,"(2.15, 2.6, 2.56)","(16.0, 27.0, 24.166666666666668)","(26.0, 120.0, 101.42857142857143)","(2.05, 2.64, 2.581176470588235)","(8.0, 8.8, 8.76)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:08.267365,"(2.15, 2.6, 2.56)","(16.0, 27.0, 24.166666666666668)","(26.0, 110.0, 101.42857142857143)","(2.05, 2.6, 2.501764705882353)","(8.0, 8.8, 8.76)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:09.473031,"(2.15, 2.6, 2.5300000000000002)","(16.0, 27.0, 24.166666666666668)","(26.0, 110.0, 101.42857142857143)","(2.05, 2.58, 2.501764705882353)","(8.0, 8.8, 8.76)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:10.604478,"(2.15, 2.6, 2.5613793103448277)","(16.0, 27.0, 24.166666666666668)","(26.0, 110.0, 101.42857142857143)","(2.05, 2.56, 2.5)","(8.0, 8.8, 8.783333333333333)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:11.754998,"(2.15, 2.6, 2.590588235294118)","(16.0, 27.0, 24.166666666666668)","(26.0, 110.0, 101.42857142857143)","(2.05, 2.52, 2.51875)","(8.0, 8.8, 8.775)","(21.0, 40.0, 32.5)"
06-01-2023 16:53:12.980159,"(2.15, 2.6, 2.592)","(16.0, 27.0, 24.166666666666668)","(26.0, 110.0, 101.42857142857143)","(2.05, 2.52, 2.5028571428571427)","(8.0, 8.8, 8.775)","(21.0, 40.0, 32.5)"
06-01-2023 16:53:14.211044,"(2.15, 2.6, 2.592)","(16.0, 27.0, 24.166666666666668)","(26.0, 110.0, 101.42857142857143)","(2.05, 2.52, 2.403157894736842)","(8.0, 8.8, 8.775)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:15.469478,"(2.15, 2.64, 2.62)","(16.0, 27.0, 24.166666666666668)","(26.0, 110.0, 101.42857142857143)","(2.05, 2.52, 2.403157894736842)","(8.0, 8.8, 8.775)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:16.708821,"(2.15, 2.64, 2.62)","(16.0, 27.0, 24.166666666666668)","(26.0, 110.0, 101.42857142857143)","(2.05, 2.5, 2.4958260869565216)","(8.0, 8.8, 8.775)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:17.887940,"(2.15, 2.64, 2.627586206896552)","(16.0, 27.0, 23.357142857142858)","(26.0, 110.0, 105.0)","(2.05, 2.5, 2.4807734806629833)","(8.0, 8.8, 8.775)","(21.0, 40.0, 32.5)"
06-01-2023 16:53:18.965305,"(2.15, 2.64, 2.627586206896552)","(16.0, 29.0, 24.5)","(26.0, 130.0, 105.0)","(2.05, 2.5, 2.497677419354839)","(8.0, 8.8, 8.973333333333333)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:20.246326,"(2.15, 2.64, 2.627586206896552)","(16.0, 29.0, 24.5)","(26.0, 130.0, 101.42857142857143)","(2.05, 2.46, 2.458)","(8.0, 9.4, 9.08)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:21.408722,"(2.15, 2.64, 2.627586206896552)","(16.0, 29.0, 24.5)","(26.0, 130.0, 101.42857142857143)","(2.05, 2.46, 2.458)","(8.0, 9.4, 9.08)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:22.464925,"(2.15, 2.64, 2.528)","(16.0, 28.0, 24.833333333333332)","(31.0, 130.0, 101.42857142857143)","(2.05, 2.46, 2.458)","(8.0, 9.4, 9.08)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:23.654113,"(2.15, 2.64, 2.5052631578947366)","(16.0, 28.0, 24.833333333333332)","(31.0, 130.0, 101.42857142857143)","(2.05, 2.46, 2.458)","(8.0, 9.4, 9.08)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:24.752125,"(2.15, 2.64, 2.512)","(16.0, 28.0, 24.833333333333332)","(31.0, 130.0, 122.85714285714286)","(2.05, 2.46, 2.458)","(8.0, 9.4, 9.08)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:25.868333,"(2.15, 2.58, 2.513333333333333)","(16.0, 28.0, 24.833333333333332)","(31.0, 130.0, 122.85714285714286)","(2.05, 2.46, 2.458)","(8.0, 9.4, 9.08)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:27.003734,"(2.15, 2.58, 2.513333333333333)","(16.0, 28.0, 24.833333333333332)","(31.0, 130.0, 122.85714285714286)","(2.05, 2.46, 2.458)","(8.0, 9.4, 9.08)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:28.173137,"(2.15, 2.58, 2.513333333333333)","(16.0, 28.0, 24.833333333333332)","(31.0, 130.0, 122.85714285714286)","(2.05, 2.46, 2.458)","(8.0, 9.4, 9.08)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:29.286765,"(2.15, 2.58, 2.4966666666666666)","(16.0, 28.0, 24.5)","(31.0, 130.0, 122.85714285714286)","(2.05, 2.46, 2.458)","(8.0, 9.4, 9.08)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:30.417327,"(2.15, 2.58, 2.48)","(16.0, 29.0, 24.5)","(31.0, 130.0, 122.85714285714286)","(2.05, 2.46, 2.419327731092437)","(8.0, 9.4, 9.08)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:31.614042,"(2.15, 2.58, 2.5315151515151517)","(16.0, 29.0, 24.5)","(31.0, 130.0, 122.85714285714286)","(2.05, 2.42, 2.419327731092437)","(8.0, 9.4, 9.08)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:32.790430,"(2.15, 2.58, 2.5315151515151517)","(16.0, 29.0, 24.5)","(31.0, 130.0, 122.85714285714286)","(2.05, 2.42, 2.419327731092437)","(8.0, 9.4, 9.08)","(21.0, 40.0, 38.0)"
06-01-2023 16:53:33.922296,"(2.15, 2.58, 2.5315151515151517)","(16.0, 29.0, 24.5)","(31.0, 130.0, 122.85714285714286)","(2.05, 2.42, 2.419327731092437)","(8.0, 9.4, 9.08)","(21.0, 40.0, 31.5)"
06-01-2023 16:53:35.034906,"(2.15, 2.58, 2.5315151515151517)","(16.0, 29.0, 21.5)","(31.0, 130.0, 122.85714285714286)","(2.05, 2.42, 2.419327731092437)","(8.0, 9.4, 9.063157894736841)","(21.0, 38.0, 31.5)"
06-01-2023 16:53:36.053104,"(2.15, 2.58, 2.5193939393939395)","(16.0, 29.0, 21.5)","(31.0, 130.0, 122.85714285714286)","(2.05, 2.42, 2.419316239316239)","(8.0, 9.4, 9.063157894736841)","(21.0, 38.0, 32.4)"
06-01-2023 16:53:37.176912,"(2.15, 2.58, 2.5300000000000002)","(16.0, 29.0, 21.5)","(31.0, 120.0, 101.81818181818181)","(2.05, 2.42, 2.419279279279279)","(8.0, 9.4, 9.063157894736841)","(21.0, 38.0, 25.142857142857142)"
06-01-2023 16:53:38.364085,"(2.15, 2.58, 2.5244444444444443)","(16.0, 29.0, 21.5)","(31.0, 120.0, 101.81818181818181)","(2.05, 2.42, 2.4354237288135594)","(8.0, 9.4, 9.063157894736841)","(21.0, 38.0, 25.142857142857142)"
06-01-2023 16:53:39.461817,"(2.15, 2.58, 2.5244444444444443)","(16.0, 29.0, 21.5)","(31.0, 120.0, 101.81818181818181)","(2.05, 2.44, 2.4354237288135594)","(8.0, 9.4, 9.063157894736841)","(21.0, 38.0, 25.142857142857142)"
06-01-2023 16:53:40.555227,"(2.15, 2.58, 2.5175)","(16.0, 29.0, 24.0)","(31.0, 120.0, 105.83333333333334)","(2.05, 2.44, 2.4354621848739497)","(8.0, 9.4, 9.063157894736841)","(21.0, 38.0, 25.166666666666668)"
06-01-2023 16:53:41.998569,"(2.15, 2.58, 2.525945945945946)","(16.0, 29.0, 24.0)","(31.0, 110.0, 105.83333333333334)","(2.05, 2.44, 2.476942675159236)","(8.0, 9.4, 9.063157894736841)","(21.0, 34.0, 28.5)"
06-01-2023 16:53:43.216277,"(2.15, 2.58, 2.525945945945946)","(16.0, 29.0, 24.0)","(31.0, 110.0, 114.16666666666666)","(2.05, 2.48, 2.444)","(8.0, 9.4, 9.063157894736841)","(21.0, 34.0, 24.833333333333332)"
06-01-2023 16:53:44.409137,"(2.15, 2.58, 2.5278260869565217)","(16.0, 29.0, 24.0)","(31.0, 120.0, 114.16666666666666)","(2.05, 2.54, 2.49)","(8.0, 9.4, 9.0)","(20.0, 34.0, 24.833333333333332)"
06-01-2023 16:53:45.570885,"(2.15, 2.54, 2.51)","(16.0, 29.0, 24.0)","(31.0, 120.0, 114.16666666666666)","(2.1, 2.54, 2.5275)","(8.0, 9.4, 8.928571428571429)","(20.0, 34.0, 24.833333333333332)"
06-01-2023 16:53:46.621939,"(2.15, 2.54, 2.505714285714286)","(16.0, 28.0, 26.1)","(31.0, 120.0, 114.16666666666666)","(2.1, 2.54, 2.5275)","(8.0, 9.4, 9.155555555555555)","(20.0, 34.0, 24.833333333333332)"
06-01-2023 16:53:47.803197,"(2.15, 2.56, 2.5505263157894738)","(16.0, 25.0, 23.7)","(31.0, 120.0, 106.875)","(2.1, 2.54, 2.4815384615384617)","(8.0, 9.4, 8.99047619047619)","(20.0, 34.0, 24.833333333333332)"
06-01-2023 16:53:49.206304,"(2.15, 2.58, 2.52)","(16.0, 25.0, 21.5)","(31.0, 120.0, 114.16666666666666)","(2.1, 2.54, 2.49)","(8.0, 9.2, 8.818181818181818)","(20.0, 34.0, 24.833333333333332)"
06-01-2023 16:53:50.342420,"(2.15, 2.58, 2.52)","(16.0, 25.0, 21.5)","(31.0, 120.0, 114.16666666666666)","(2.1, 2.52, 2.463157894736842)","(8.0, 9.0, 8.857142857142858)","(20.0, 34.0, 24.833333333333332)"
06-01-2023 16:53:51.580037,"(2.15, 2.58, 2.526153846153846)","(16.0, 25.0, 22.666666666666668)","(31.0, 120.0, 110.0)","(2.1, 2.52, 2.463157894736842)","(8.0, 9.0, 8.952941176470588)","(20.0, 34.0, 24.833333333333332)"
06-01-2023 16:53:52.884863,"(2.15, 2.58, 2.530588235294118)","(16.0, 25.0, 24.40909090909091)","(31.0, 120.0, 116.66666666666667)","(2.1, 2.52, 2.515833333333333)","(8.0, 9.2, 8.952941176470588)","(20.0, 34.0, 24.833333333333332)"
06-01-2023 16:53:54.129875,"(2.15, 2.56, 2.551891891891892)","(16.0, 25.0, 24.40909090909091)","(31.0, 120.0, 116.66666666666667)","(2.1, 2.52, 2.4624)","(8.0, 9.2, 9.215384615384615)","(20.0, 34.0, 25.75)"
06-01-2023 16:53:55.393442,"(2.15, 2.6, 2.5933333333333333)","(16.0, 25.0, 19.1)","(31.0, 90.0, 84.28571428571429)","(2.1, 2.52, 2.48)","(8.0, 9.4, 8.98181818181818)","(20.0, 34.0, 25.2)"
06-01-2023 16:53:56.556729,"(2.15, 2.6, 2.593389355742297)","(16.0, 19.5, 19.136363636363637)","(31.0, 85.0, 84.28571428571429)","(2.1, 2.52, 2.4911627906976745)","(8.0, 9.2, 8.98181818181818)","(20.0, 34.0, 25.2)"
06-01-2023 16:53:57.712373,"(2.15, 2.6, 2.593371757925072)","(16.0, 19.5, 19.136363636363637)","(31.0, 85.0, 84.28571428571429)","(2.1, 2.54, 2.4911627906976745)","(8.0, 9.2, 8.98181818181818)","(20.0, 34.0, 25.2)"
06-01-2023 16:53:58.818577,"(2.15, 2.6, 2.593371757925072)","(16.0, 19.5, 19.055555555555557)","(31.0, 85.0, 83.33333333333333)","(2.1, 2.5, 2.49)","(8.0, 9.0, 8.95)","(20.0, 34.0, 27.5)"
06-01-2023 16:53:59.924034,"(2.15, 2.6, 2.593371757925072)","(16.0, 19.5, 19.055555555555557)","(31.0, 85.0, 83.33333333333333)","(2.1, 2.54, 2.5011428571428573)","(8.0, 9.0, 8.95)","(20.0, 32.0, 27.5)"
06-01-2023 16:54:01.109249,"(2.15, 2.6, 2.593371757925072)","(16.0, 19.5, 19.055555555555557)","(31.0, 85.0, 83.33333333333333)","(2.1, 2.54, 2.5707692307692307)","(8.0, 9.0, 8.709090909090909)","(20.0, 32.0, 26.5)"
06-01-2023 16:54:02.517523,"(2.15, 2.6, 2.5930930930930933)","(16.0, 19.0, 18.666666666666668)","(31.0, 85.0, 83.33333333333333)","(2.1, 2.58, 2.5954098360655737)","(8.0, 9.0, 8.928571428571429)","(20.0, 32.0, 26.0)"
06-01-2023 16:54:03.741410,"(2.15, 2.6, 2.5930930930930933)","(16.0, 19.0, 18.666666666666668)","(31.0, 85.0, 83.33333333333333)","(2.1, 2.6, 2.6100000000000003)","(8.0, 9.0, 7.32)","(20.0, 29.0, 30.363636363636363)"
06-01-2023 16:54:04.869331,"(2.15, 2.6, 2.592123287671233)","(16.0, 19.0, 18.666666666666668)","(31.0, 85.0, 83.33333333333333)","(2.1, 2.62, 2.6547368421052635)","(8.0, 7.6, 7.266666666666667)","(20.0, 32.0, 30.666666666666664)"
06-01-2023 16:54:06.068717,"(2.15, 2.64, 2.6350259067357515)","(16.0, 19.5, 18.5)","(31.0, 85.0, 83.33333333333333)","(2.1, 2.66, 2.6133701657458563)","(8.0, 7.4, 7.105882352941176)","(20.0, 32.0, 30.666666666666664)"
06-01-2023 16:54:07.333720,"(2.15, 2.64, 2.6350259067357515)","(16.0, 19.5, 18.5)","(31.0, 85.0, 84.44444444444444)","(2.1, 2.62, 2.654972067039106)","(8.0, 7.6, 7.266666666666667)","(20.0, 32.0, 30.666666666666664)"
06-01-2023 16:54:08.522123,"(2.15, 2.64, 2.6350259067357515)","(16.0, 19.5, 18.5)","(31.0, 85.0, 84.44444444444444)","(2.1, 2.66, 2.646764705882353)","(8.0, 7.4, 7.08)","(20.0, 32.0, 30.666666666666664)"
06-01-2023 16:54:09.771712,"(2.15, 2.66, 2.658666666666667)","(16.0, 19.5, 20.0)","(31.0, 85.0, 84.44444444444444)","(2.1, 2.66, 2.6286792452830188)","(8.0, 7.4, 6.955555555555556)","(20.0, 32.0, 29.333333333333332)"
06-01-2023 16:54:10.882962,"(2.15, 2.72, 2.664615384615385)","(16.0, 22.0, 20.0)","(31.0, 85.0, 84.44444444444444)","(2.1, 2.64, 2.6286792452830188)","(8.0, 7.4, 7.1)","(20.0, 34.0, 29.142857142857142)"
06-01-2023 16:54:12.089204,"(2.15, 2.74, 2.736666666666667)","(16.0, 22.0, 20.4)","(31.0, 85.0, 84.44444444444444)","(2.1, 2.66, 2.5832)","(8.0, 7.2, 7.1)","(20.0, 36.0, 29.142857142857142)"
06-01-2023 16:54:13.411194,"(2.15, 2.74, 2.7649999999999997)","(16.0, 22.0, 20.4)","(31.0, 85.0, 85.3125)","(2.1, 2.66, 2.6075)","(8.0, 7.2, 6.716666666666667)","(20.0, 36.0, 29.142857142857142)"
06-01-2023 16:54:14.601179,"(2.15, 2.82, 2.808148148148148)","(16.0, 22.0, 20.4)","(31.0, 90.0, 83.47826086956522)","(2.1, 2.62, 2.6021428571428573)","(8.0, 6.8, 7.155555555555556)","(20.0, 36.0, 29.142857142857142)"
06-01-2023 16:54:15.903987,"(2.15, 2.86, 2.8394736842105264)","(16.0, 22.0, 20.4)","(31.0, 90.0, 83.47826086956522)","(2.1, 2.66, 2.6021428571428573)","(8.0, 7.2, 7.114285714285715)","(20.0, 36.0, 30.666666666666668)"
06-01-2023 16:54:17.317997,"(2.15, 2.72, 2.666666666666667)","(16.0, 22.0, 19.75)","(31.0, 90.0, 83.47826086956522)","(2.1, 2.64, 2.6153846153846154)","(8.0, 7.2, 7.044444444444444)","(20.0, 34.0, 30.666666666666668)"
06-01-2023 16:54:18.625893,"(2.15, 2.72, 2.6550000000000002)","(16.0, 22.0, 19.75)","(31.0, 85.0, 84.0)","(2.1, 2.64, 2.553220338983051)","(8.0, 7.2, 7.0181818181818185)","(20.0, 34.0, 32.25)"
06-01-2023 16:54:19.887478,"(2.15, 2.72, 2.699130434782609)","(16.0, 22.0, 19.75)","(31.0, 85.0, 84.0)","(2.1, 2.64, 2.553220338983051)","(8.0, 7.4, 7.066666666666666)","(20.0, 34.0, 32.44444444444444)"
06-01-2023 16:54:21.187665,"(2.15, 2.8, 2.7775)","(16.0, 22.0, 21.0)","(31.0, 85.0, 83.47826086956522)","(2.1, 2.62, 2.6077551020408163)","(8.0, 7.2, 6.742465753424657)","(20.0, 34.0, 33.35294117647059)"
06-01-2023 16:54:22.484048,"(2.15, 2.84, 2.8125)","(16.0, 22.0, 21.666666666666668)","(31.0, 90.0, 83.47826086956522)","(2.1, 2.62, 2.56)","(8.0, 6.8, 7.16)","(20.0, 36.0, 31.0)"
06-01-2023 16:54:24.039615,"(2.15, 2.8, 2.632857142857143)","(16.0, 22.0, 21.727272727272727)","(31.0, 90.0, 84.0)","(2.1, 2.64, 2.566478873239437)","(8.0, 7.4, 7.16)","(20.0, 36.0, 31.0)"
06-01-2023 16:54:25.355710,"(2.15, 2.8, 2.632857142857143)","(16.0, 22.0, 21.727272727272727)","(31.0, 85.0, 84.0)","(2.1, 2.62, 2.4046)","(8.0, 7.4, 7.300000000000001)","(20.0, 36.0, 31.2)"
06-01-2023 16:54:26.730242,"(2.15, 2.84, 2.8129999999999997)","(16.0, 22.0, 21.785714285714285)","(31.0, 85.0, 84.0)","(2.1, 2.46, 2.4171428571428573)","(8.0, 7.4, 7.300000000000001)","(20.0, 36.0, 31.2)"
06-01-2023 16:54:28.114285,"(2.15, 2.82, 2.722105263157895)","(16.0, 22.0, 21.785714285714285)","(31.0, 85.0, 84.0)","(2.1, 2.44, 2.4257142857142857)","(8.0, 7.4, 7.300000000000001)","(20.0, 36.0, 31.2)"
06-01-2023 16:54:29.491255,"(2.15, 2.82, 2.722105263157895)","(16.0, 22.0, 21.785714285714285)","(31.0, 85.0, 84.0)","(2.1, 2.44, 2.4017573221757322)","(8.0, 7.4, 7.09)","(20.0, 36.0, 31.333333333333332)"
06-01-2023 16:54:30.829015,"(2.15, 2.78, 2.7580952380952377)","(16.0, 24.0, 22.8)","(31.0, 85.0, 83.47826086956522)","(2.1, 2.46, 2.426126126126126)","(8.0, 7.6, 7.189473684210526)","(20.0, 38.0, 31.333333333333332)"
06-01-2023 16:54:32.194996,"(2.15, 2.78, 2.6573333333333333)","(16.0, 26.0, 22.0)","(31.0, 90.0, 83.47826086956522)","(2.1, 2.46, 2.3824742268041237)","(8.0, 7.6, 7.189473684210526)","(20.0, 38.0, 31.333333333333332)"
06-01-2023 16:54:33.443673,"(2.15, 2.78, 2.6684848484848485)","(16.0, 26.0, 22.0)","(31.0, 90.0, 84.21052631578948)","(2.1, 2.46, 2.407659574468085)","(8.0, 7.6, 7.15)","(20.0, 38.0, 31.333333333333332)"
06-01-2023 16:54:34.785635,"(2.15, 2.76, 2.6846153846153844)","(16.0, 26.0, 22.25)","(31.0, 90.0, 82.66666666666667)","(2.1, 2.44, 2.3714754098360653)","(8.0, 7.6, 7.15)","(20.0, 38.0, 31.333333333333332)"
06-01-2023 16:54:36.326632,"(2.15, 2.76, 2.656)","(16.0, 26.0, 24.571428571428573)","(31.0, 90.0, 83.57142857142857)","(2.1, 2.46, 2.403668122270742)","(8.0, 7.6, 7.44)","(20.0, 38.0, 31.333333333333332)"
06-01-2023 16:54:37.576109,"(2.15, 2.72, 2.656)","(16.0, 26.0, 22.666666666666668)","(31.0, 90.0, 83.57142857142857)","(2.1, 2.46, 2.353333333333333)","(8.0, 7.8, 7.654545454545454)","(20.0, 38.0, 31.333333333333332)"
06-01-2023 16:54:38.842651,"(2.15, 2.72, 2.6444444444444444)","(16.0, 26.0, 22.666666666666668)","(31.0, 90.0, 83.57142857142857)","(2.1, 2.46, 2.403888888888889)","(8.0, 7.8, 7.666666666666667)","(20.0, 38.0, 31.333333333333332)"
06-01-2023 16:54:40.016702,"(2.15, 2.7, 2.665)","(16.0, 26.0, 22.666666666666668)","(31.0, 90.0, 83.57142857142857)","(2.1, 2.46, 2.403888888888889)","(8.0, 7.8, 7.506666666666667)","(20.0, 38.0, 31.333333333333332)"
06-01-2023 16:54:41.250396,"(2.15, 2.72, 2.6546153846153846)","(16.0, 26.0, 22.666666666666668)","(31.0, 90.0, 83.57142857142857)","(2.1, 2.46, 2.384304932735426)","(8.0, 7.8, 7.433333333333334)","(20.0, 38.0, 31.333333333333332)"
06-01-2023 16:54:42.423339,"(2.2, 2.72, 2.6444444444444444)","(16.0, 26.0, 25.0)","(41.0, 90.0, 83.57142857142857)","(2.1, 2.46, 2.3489020771513354)","(7.0, 7.8, 7.509090909090909)","(21.0, 38.0, 33.5)"
06-01-2023 16:54:43.559225,"(2.2, 2.82, 2.676)","(16.0, 29.0, 25.0)","(41.0, 90.0, 83.57142857142857)","(2.1, 2.46, 2.3502052785923753)","(7.0, 7.6, 7.4)","(21.0, 38.0, 33.5)"
06-01-2023 16:54:44.764882,"(2.25, 2.8, 2.793846153846154)","(16.0, 29.0, 25.0)","(41.0, 90.0, 83.57142857142857)","(2.1, 2.46, 2.3626521060842434)","(7.0, 7.8, 7.3)","(21.0, 38.0, 32.285714285714285)"
06-01-2023 16:54:46.088988,"(2.25, 2.8, 2.7963636363636364)","(16.0, 29.0, 28.0)","(41.0, 90.0, 83.57142857142857)","(2.1, 2.46, 2.3843636363636365)","(7.0, 7.6, 7.136842105263158)","(21.0, 38.0, 32.285714285714285)"
06-01-2023 16:54:47.330366,"(2.25, 2.8, 2.792222222222222)","(16.0, 29.0, 28.0)","(41.0, 90.0, 83.57142857142857)","(2.1, 2.46, 2.3833179723502305)","(7.0, 7.6, 7.136842105263158)","(21.0, 38.0, 32.285714285714285)"
06-01-2023 16:54:48.491808,"(2.25, 2.8, 2.792222222222222)","(16.0, 29.0, 28.0)","(41.0, 90.0, 83.57142857142857)","(2.1, 2.46, 2.389705882352941)","(6.5, 7.6, 7.136842105263158)","(21.0, 38.0, 32.285714285714285)"
06-01-2023 16:54:49.665250,"(2.25, 2.8, 2.793333333333333)","(16.0, 29.0, 28.0)","(41.0, 90.0, 83.57142857142857)","(2.1, 2.44, 2.389705882352941)","(6.5, 7.6, 7.12)","(21.0, 38.0, 33.333333333333336)"
06-01-2023 16:54:50.820499,"(2.25, 2.8, 2.76)","(16.0, 29.0, 28.272727272727273)","(41.0, 90.0, 83.57142857142857)","(2.1, 2.44, 2.3681889763779527)","(6.5, 7.2, 6.64931506849315)","(21.0, 40.0, 33.6)"
06-01-2023 16:54:51.930981,"(2.25, 2.8, 2.7952)","(16.0, 29.0, 28.272727272727273)","(41.0, 90.0, 83.57142857142857)","(2.1, 2.44, 2.3808130081300813)","(6.5, 6.8, 6.52156862745098)","(21.0, 40.0, 36.0)"
06-01-2023 16:54:53.208119,"(2.25, 2.8, 2.7888888888888888)","(16.0, 30.0, 28.857142857142858)","(41.0, 90.0, 83.57142857142857)","(2.1, 2.44, 2.3808130081300813)","(6.5, 6.8, 6.52156862745098)","(21.0, 40.0, 36.0)"
