,Game One,Stone Cold Blue,Set Sail,Lady Mcbeth,Flying Yumi,Tiger Vision,Flying Star
08-01-2023 17:48:21.212967,"(4.2, 5.6, 5.55)","(3.2, 3.95, 3.9333333333333336)","(2.6, 3.15, 3.05625)","(31.0, 36.0, 32.12903225806451)","(31.0, 60.0, 49.64705882352941)","(31.0, 80.0, 71.57894736842105)","(4.4, 6.2, 6.134)"
08-01-2023 17:48:22.280410,"(4.2, 5.6, 5.447619047619048)","(3.2, 3.95, 3.9214285714285717)","(2.6, 3.15, 3.05625)","(31.0, 36.0, 32.12903225806451)","(31.0, 60.0, 49.64705882352941)","(31.0, 80.0, 71.57894736842105)","(4.4, 6.2, 6.134)"
08-01-2023 17:48:23.286655,"(4.2, 5.6, 5.2727272727272725)","(3.2, 3.95, 3.85)","(2.6, 3.15, 3.05625)","(31.0, 36.0, 32.275862068965516)","(31.0, 60.0, 47.42857142857143)","(31.0, 80.0, 68.57142857142857)","(4.4, 6.2, 6.135294117647059)"
08-01-2023 17:48:24.383947,"(4.2, 5.6, 5.375)","(3.2, 3.95, 3.8187499999999996)","(2.6, 3.15, 3.05625)","(31.0, 36.0, 32.275862068965516)","(31.0, 60.0, 45.333333333333336)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.2, 6.135294117647059)"
08-01-2023 17:48:25.525494,"(4.2, 5.6, 5.2727272727272725)","(3.2, 3.95, 3.85)","(2.6, 3.15, 3.05625)","(31.0, 36.0, 32.275862068965516)","(31.0, 60.0, 49.64705882352941)","(31.0, 80.0, 70.58823529411765)","(4.4, 6.2, 5.988636363636363)"
08-01-2023 17:48:26.607544,"(4.2, 5.6, 5.375)","(3.2, 3.95, 3.931818181818182)","(2.6, 3.15, 3.1)","(31.0, 36.0, 33.57142857142857)","(31.0, 60.0, 47.42857142857143)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 5.988636363636363)"
08-01-2023 17:48:27.554560,"(4.2, 5.6, 5.2727272727272725)","(3.2, 3.95, 3.8863636363636367)","(2.6, 3.15, 3.1)","(26.0, 36.0, 33.57142857142857)","(31.0, 60.0, 47.42857142857143)","(31.0, 80.0, 70.58823529411765)","(4.4, 6.0, 5.988636363636363)"
08-01-2023 17:48:28.630468,"(4.2, 5.6, 5.375)","(3.2, 3.95, 3.931818181818182)","(2.6, 3.15, 3.068181818181818)","(26.0, 36.0, 33.93939393939394)","(31.0, 60.0, 49.64705882352941)","(31.0, 80.0, 70.58823529411765)","(4.4, 6.0, 5.988636363636363)"
08-01-2023 17:48:29.750077,"(4.2, 5.6, 5.375)","(3.2, 3.95, 3.931818181818182)","(2.6, 3.15, 3.068181818181818)","(26.0, 36.0, 33.93939393939394)","(31.0, 60.0, 47.42857142857143)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 5.988636363636363)"
08-01-2023 17:48:30.807821,"(4.2, 5.6, 5.2727272727272725)","(3.2, 3.95, 3.8863636363636367)","(2.6, 3.15, 3.0666666666666664)","(26.0, 36.0, 34.16216216216216)","(31.0, 60.0, 49.64705882352941)","(31.0, 80.0, 70.58823529411765)","(4.4, 6.0, 6.134)"
08-01-2023 17:48:31.822646,"(4.2, 5.6, 5.375)","(3.2, 3.95, 3.9214285714285717)","(2.6, 3.15, 3.0666666666666664)","(26.0, 36.0, 34.16216216216216)","(31.0, 60.0, 47.42857142857143)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.135294117647059)"
08-01-2023 17:48:32.850614,"(4.2, 5.6, 5.2727272727272725)","(3.2, 3.95, 3.8187499999999996)","(2.6, 3.15, 3.0666666666666664)","(26.0, 36.0, 34.16216216216216)","(31.0, 60.0, 47.42857142857143)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.135294117647059)"
08-01-2023 17:48:33.880199,"(4.2, 5.6, 5.2727272727272725)","(3.2, 3.9, 3.88)","(2.6, 3.15, 3.065625)","(26.0, 36.0, 34.16216216216216)","(31.0, 60.0, 50.73684210526316)","(31.0, 80.0, 70.58823529411765)","(4.4, 6.2, 5.988636363636363)"
08-01-2023 17:48:34.925216,"(4.2, 5.6, 5.375)","(3.2, 3.9, 3.875)","(2.6, 3.15, 3.109090909090909)","(26.0, 36.0, 34.16216216216216)","(31.0, 60.0, 45.333333333333336)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 5.988636363636363)"
08-01-2023 17:48:35.954993,"(4.2, 5.6, 5.2727272727272725)","(3.2, 3.9, 3.8846153846153846)","(2.6, 3.15, 3.109090909090909)","(26.0, 36.0, 34.16216216216216)","(31.0, 60.0, 47.42857142857143)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 5.986666666666666)"
08-01-2023 17:48:37.104544,"(4.2, 5.6, 5.333333333333333)","(3.2, 3.9, 3.861111111111111)","(2.6, 3.15, 3.0807692307692305)","(26.0, 36.0, 34.16216216216216)","(31.0, 60.0, 49.64705882352941)","(31.0, 80.0, 70.58823529411765)","(4.4, 6.0, 5.986666666666666)"
08-01-2023 17:48:38.128507,"(4.2, 5.6, 5.454545454545454)","(3.2, 3.9, 3.8846153846153846)","(2.6, 3.15, 3.0807692307692305)","(26.0, 36.0, 33.93939393939394)","(31.0, 60.0, 49.64705882352941)","(31.0, 80.0, 70.58823529411765)","(4.4, 6.0, 5.975)"
08-01-2023 17:48:39.133223,"(4.2, 5.6, 5.364705882352941)","(3.2, 3.9, 3.8846153846153846)","(2.6, 3.15, 3.0807692307692305)","(26.0, 36.0, 33.93939393939394)","(31.0, 60.0, 47.42857142857143)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 5.982978723404256)"
08-01-2023 17:48:40.183348,"(4.2, 5.6, 5.266666666666667)","(3.2, 3.9, 3.846153846153846)","(2.6, 3.2, 3.1083333333333334)","(26.0, 36.0, 33.93939393939394)","(31.0, 60.0, 49.64705882352941)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 5.985106382978723)"
08-01-2023 17:48:41.312832,"(4.2, 5.6, 5.34)","(3.2, 3.9, 3.8142857142857145)","(2.6, 3.2, 3.1083333333333334)","(26.0, 36.0, 33.82857142857143)","(31.0, 60.0, 46.46153846153846)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 6.329577464788732)"
08-01-2023 17:48:42.409775,"(4.2, 5.5, 5.266666666666667)","(3.2, 3.9, 3.833333333333333)","(2.6, 3.2, 3.103846153846154)","(26.0, 36.0, 33.82857142857143)","(31.0, 60.0, 48.266666666666666)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.4, 6.173134328358209)"
08-01-2023 17:48:43.414497,"(4.2, 5.5, 5.266666666666667)","(3.2, 3.9, 3.857142857142857)","(2.6, 3.2, 3.0557692307692306)","(26.0, 36.0, 33.82857142857143)","(31.0, 60.0, 50.22222222222222)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.161428571428572)"
08-01-2023 17:48:44.492519,"(4.2, 5.5, 5.35)","(3.2, 3.9, 3.8666666666666667)","(2.6, 3.2, 3.0557692307692306)","(26.0, 36.0, 33.88235294117647)","(31.0, 60.0, 46.46153846153846)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.161428571428572)"
08-01-2023 17:48:45.526913,"(4.2, 5.5, 5.266666666666667)","(3.2, 3.9, 3.8666666666666667)","(2.6, 3.2, 3.0557692307692306)","(26.0, 34.0, 33.88235294117647)","(31.0, 60.0, 48.266666666666666)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.160869565217391)"
08-01-2023 17:48:46.469830,"(4.2, 5.5, 5.266666666666667)","(3.2, 3.9, 3.8583333333333334)","(2.6, 3.2, 3.0557692307692306)","(26.0, 34.0, 33.88235294117647)","(31.0, 60.0, 50.22222222222222)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.160869565217391)"
08-01-2023 17:48:47.453371,"(4.2, 5.5, 5.35)","(3.2, 3.9, 3.875)","(2.6, 3.2, 3.0557692307692306)","(26.0, 34.0, 33.23076923076923)","(31.0, 60.0, 48.266666666666666)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.18125)"
08-01-2023 17:48:48.434094,"(4.2, 5.5, 5.325)","(3.2, 3.9, 3.8583333333333334)","(2.6, 3.2, 3.106666666666667)","(26.0, 34.0, 33.23076923076923)","(31.0, 60.0, 50.22222222222222)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.18125)"
08-01-2023 17:48:49.639324,"(4.4, 5.5, 5.35)","(3.2, 3.9, 3.8125)","(2.6, 3.2, 3.106666666666667)","(26.0, 34.0, 33.23076923076923)","(31.0, 60.0, 48.266666666666666)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.180952380952381)"
08-01-2023 17:48:50.656498,"(4.4, 5.5, 5.325)","(3.2, 3.9, 3.8125)","(2.6, 3.2, 3.106666666666667)","(26.0, 34.0, 33.23076923076923)","(31.0, 60.0, 46.46153846153846)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 5.9921875)"
08-01-2023 17:48:51.673305,"(4.4, 5.5, 5.266666666666667)","(3.2, 3.9, 3.875)","(2.6, 3.2, 3.106666666666667)","(26.0, 34.0, 33.23076923076923)","(31.0, 60.0, 46.46153846153846)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 5.9921875)"
08-01-2023 17:48:52.781987,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.8666666666666667)","(2.6, 3.2, 3.106666666666667)","(26.0, 34.0, 33.05263157894737)","(31.0, 60.0, 51.2)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 5.9921875)"
08-01-2023 17:48:53.988230,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.8666666666666667)","(2.6, 3.2, 3.106666666666667)","(26.0, 34.0, 33.05263157894737)","(31.0, 60.0, 51.2)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 6.180952380952381)"
08-01-2023 17:48:55.050145,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.875)","(2.6, 3.2, 3.1076923076923078)","(26.0, 34.0, 32.5)","(31.0, 60.0, 51.2)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.180952380952381)"
08-01-2023 17:48:56.095395,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.8666666666666667)","(2.6, 3.2, 3.1076923076923078)","(26.0, 34.0, 32.5)","(31.0, 60.0, 50.22222222222222)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.180952380952381)"
08-01-2023 17:48:57.197981,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.8666666666666667)","(2.6, 3.2, 3.1076923076923078)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 50.22222222222222)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.180952380952381)"
08-01-2023 17:48:58.191883,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.8125)","(2.6, 3.2, 3.1076923076923078)","(26.0, 34.0, 32.5)","(31.0, 60.0, 50.22222222222222)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 6.180952380952381)"
08-01-2023 17:48:59.253140,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.814285714285714)","(2.6, 3.2, 3.1076923076923078)","(26.0, 34.0, 32.5)","(31.0, 60.0, 50.22222222222222)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.2, 5.9921875)"
08-01-2023 17:49:00.334031,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.875)","(2.6, 3.2, 3.1076923076923078)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 46.46153846153846)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 5.9921875)"
08-01-2023 17:49:01.326733,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.857142857142857)","(2.6, 3.2, 3.1166666666666667)","(26.0, 34.0, 32.5)","(31.0, 60.0, 50.22222222222222)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 5.9921875)"
08-01-2023 17:49:02.614591,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.875)","(2.6, 3.25, 3.1555555555555554)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 49.0)","(31.0, 80.0, 66.66666666666667)","(4.4, 6.0, 5.9921875)"
08-01-2023 17:49:03.799075,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.875)","(2.6, 3.25, 3.1555555555555554)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 50.22222222222222)","(31.0, 80.0, 67.5)","(4.4, 6.0, 5.9921875)"
08-01-2023 17:49:04.895871,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.8583333333333334)","(2.6, 3.2, 3.1074074074074076)","(26.0, 34.0, 32.5)","(31.0, 60.0, 50.22222222222222)","(31.0, 70.0, 69.16666666666667)","(4.4, 6.0, 6.180952380952381)"
08-01-2023 17:49:06.138782,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.95, 3.9000000000000004)","(2.6, 3.2, 3.121875)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 49.0)","(31.0, 70.0, 65.0)","(4.4, 6.2, 6.180952380952381)"
08-01-2023 17:49:07.368099,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.95, 3.9375)","(2.6, 3.2, 3.125925925925926)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 49.0)","(31.0, 70.0, 67.5)","(4.4, 6.2, 6.180952380952381)"
08-01-2023 17:49:08.647081,"(4.4, 5.5, 5.376470588235295)","(3.2, 3.9, 3.8857142857142857)","(2.6, 3.2, 3.245779220779221)","(26.0, 34.0, 32.5)","(31.0, 60.0, 46.46153846153846)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.2, 5.9921875)"
08-01-2023 17:49:09.762909,"(4.4, 5.4, 5.22)","(3.2, 3.9, 3.8333333333333335)","(2.6, 3.25, 3.245779220779221)","(26.0, 34.0, 32.5)","(31.0, 60.0, 50.22222222222222)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.0, 5.9921875)"
08-01-2023 17:49:10.806970,"(4.4, 5.4, 5.265)","(3.2, 3.85, 3.765217391304348)","(2.6, 3.25, 3.247019867549669)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 49.0)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.0, 5.9921875)"
08-01-2023 17:49:11.859897,"(4.4, 5.4, 5.366666666666667)","(3.2, 3.8, 3.6941176470588233)","(2.6, 3.35, 3.275)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 49.0)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.0, 5.9921875)"
08-01-2023 17:49:12.861805,"(4.4, 5.4, 5.3533333333333335)","(3.2, 3.75, 3.7)","(2.6, 3.35, 3.2928571428571427)","(26.0, 34.0, 32.5)","(31.0, 60.0, 49.0)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.0, 5.9921875)"
08-01-2023 17:49:13.805380,"(4.4, 5.4, 5.3125)","(3.2, 3.75, 3.683333333333333)","(2.6, 3.3, 3.263888888888889)","(26.0, 34.0, 32.5)","(31.0, 60.0, 49.0)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.0, 6.168181818181818)"
08-01-2023 17:49:14.779399,"(4.4, 5.4, 5.33)","(3.2, 3.75, 3.6625)","(2.6, 3.3, 3.2607142857142857)","(26.0, 34.0, 32.5)","(31.0, 60.0, 46.46153846153846)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.2, 6.168181818181818)"
08-01-2023 17:49:15.846610,"(4.4, 5.4, 5.346153846153846)","(3.2, 3.75, 3.683333333333333)","(2.6, 3.3, 3.2607142857142857)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 49.0)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.2, 6.167692307692308)"
08-01-2023 17:49:16.847101,"(4.4, 5.4, 5.33)","(3.2, 3.8, 3.658333333333333)","(2.6, 3.3, 3.2607142857142857)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 49.0)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.2, 5.992063492063492)"
08-01-2023 17:49:17.950530,"(4.4, 5.4, 5.3533333333333335)","(3.2, 3.75, 3.61875)","(2.6, 3.3, 3.2666666666666666)","(26.0, 34.0, 32.5)","(31.0, 60.0, 49.0)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.0, 6.167692307692308)"
08-01-2023 17:49:19.032723,"(4.4, 5.4, 5.3125)","(3.2, 3.75, 3.661111111111111)","(2.6, 3.35, 3.325)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 49.0)","(31.0, 80.0, 61.42857142857143)","(4.4, 6.2, 6.167692307692308)"
08-01-2023 17:49:20.074645,"(4.4, 5.4, 5.33)","(3.1, 3.7, 3.657142857142857)","(2.6, 3.35, 3.325)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 50.22222222222222)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.2, 6.1695652173913045)"
08-01-2023 17:49:21.157480,"(4.4, 5.4, 5.35)","(3.1, 3.65, 3.61)","(2.6, 3.35, 3.276086956521739)","(26.0, 34.0, 32.5)","(31.0, 60.0, 50.22222222222222)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.2, 6.181818181818182)"
08-01-2023 17:49:22.171968,"(4.4, 5.4, 5.315789473684211)","(3.1, 3.65, 3.58)","(2.6, 3.35, 3.2157894736842105)","(26.0, 34.0, 32.36363636363637)","(31.0, 60.0, 52.3)","(31.0, 80.0, 62.22222222222222)","(4.4, 6.2, 6.181818181818182)"
08-01-2023 17:49:23.193924,"(4.4, 5.4, 5.32)","(3.1, 3.6, 3.5923076923076924)","(2.6, 3.35, 3.2653846153846153)","(26.0, 34.0, 32.875)","(31.0, 60.0, 53.84)","(31.0, 80.0, 68.57142857142857)","(4.4, 6.2, 6.181818181818182)"
08-01-2023 17:49:24.216772,"(4.4, 5.4, 5.338461538461538)","(3.1, 3.6, 3.5894736842105264)","(2.6, 3.3, 3.253125)","(26.0, 34.0, 32.36363636363637)","(31.0, 60.0, 53.583333333333336)","(31.0, 80.0, 72.0)","(4.4, 6.2, 6.126829268292683)"
08-01-2023 17:49:25.114791,"(4.4, 5.4, 5.32)","(3.1, 3.6, 3.5708333333333333)","(2.6, 3.3, 3.218)","(26.0, 34.0, 32.875)","(31.0, 60.0, 53.583333333333336)","(31.0, 80.0, 72.0)","(4.4, 6.2, 6.126829268292683)"
08-01-2023 17:49:26.043541,"(4.4, 5.4, 5.311111111111111)","(3.1, 3.6, 3.5833333333333335)","(2.6, 3.3, 3.2226415094339624)","(26.0, 34.0, 32.5)","(31.0, 60.0, 53.583333333333336)","(31.0, 80.0, 72.0)","(4.4, 6.2, 6.126829268292683)"
08-01-2023 17:49:26.986502,"(4.4, 5.4, 5.311111111111111)","(3.1, 3.65, 3.5863636363636364)","(2.6, 3.3, 3.2127659574468086)","(26.0, 34.0, 32.5)","(31.0, 60.0, 53.583333333333336)","(31.0, 80.0, 72.0)","(4.4, 6.2, 6.126829268292683)"
08-01-2023 17:49:27.898081,"(4.4, 5.3, 5.291666666666666)","(3.1, 3.65, 3.6357142857142857)","(2.6, 3.3, 3.206060606060606)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 53.583333333333336)","(31.0, 80.0, 72.0)","(4.4, 6.2, 6.126829268292683)"
08-01-2023 17:49:28.849430,"(4.4, 5.3, 5.291666666666666)","(3.1, 3.65, 3.613157894736842)","(2.6, 3.3, 3.206060606060606)","(26.0, 34.0, 32.5)","(31.0, 60.0, 53.583333333333336)","(31.0, 80.0, 71.57894736842105)","(4.4, 6.2, 6.126829268292683)"
08-01-2023 17:49:29.830858,"(4.4, 5.3, 5.291666666666666)","(3.1, 3.65, 3.64375)","(2.6, 3.3, 3.206060606060606)","(26.0, 34.0, 32.94117647058823)","(31.0, 60.0, 53.583333333333336)","(31.0, 80.0, 71.57894736842105)","(4.4, 6.2, 6.128571428571429)"
08-01-2023 17:49:30.863618,"(4.4, 5.3, 5.292307692307692)","(3.1, 3.65, 3.625)","(2.6, 3.2, 3.165)","(26.0, 34.0, 32.5)","(31.0, 60.0, 53.875)","(31.0, 80.0, 72.0)","(4.4, 6.2, 6.1649122807017545)"
08-01-2023 17:49:31.874711,"(4.4, 5.4, 5.3047619047619055)","(3.1, 3.7, 3.625)","(2.6, 3.3, 3.183333333333333)","(26.0, 34.0, 32.875)","(31.0, 55.0, 49.15)","(31.0, 80.0, 72.0)","(4.4, 6.2, 6.339130434782609)"
08-01-2023 17:49:33.186923,"(4.4, 5.3, 5.19)","(3.1, 3.65, 3.638888888888889)","(2.6, 3.3, 3.2333333333333334)","(26.0, 34.0, 32.36363636363637)","(31.0, 55.0, 49.073170731707314)","(31.0, 80.0, 72.0)","(4.4, 6.4, 6.478260869565217)"
08-01-2023 17:49:34.316031,"(4.4, 5.2, 5.19)","(3.1, 3.65, 3.638888888888889)","(2.6, 3.3, 3.22)","(26.0, 34.0, 32.875)","(31.0, 55.0, 48.73913043478261)","(31.0, 75.0, 71.78571428571428)","(4.4, 6.6, 6.378378378378379)"
08-01-2023 17:49:35.440317,"(4.4, 5.3, 5.233333333333333)","(3.1, 3.6, 3.578)","(2.7, 3.3, 3.22)","(26.0, 34.0, 32.875)","(31.0, 55.0, 48.86363636363637)","(31.0, 75.0, 71.78571428571428)","(4.6, 6.4, 6.378378378378379)"
08-01-2023 17:49:36.537364,"(4.4, 5.3, 5.227272727272727)","(3.1, 3.65, 3.6374999999999997)","(2.7, 3.3, 3.2111111111111112)","(26.0, 34.0, 32.36363636363637)","(31.0, 55.0, 48.86363636363637)","(31.0, 75.0, 71.78571428571428)","(4.6, 6.4, 6.378378378378379)"
08-01-2023 17:49:37.595628,"(4.4, 5.3, 5.2555555555555555)","(3.1, 3.65, 3.6166666666666667)","(2.7, 3.3, 3.2111111111111112)","(26.0, 34.0, 32.36363636363637)","(31.0, 55.0, 48.86363636363637)","(31.0, 75.0, 71.78571428571428)","(4.6, 6.4, 6.378378378378379)"
08-01-2023 17:49:38.604979,"(4.4, 5.3, 5.233333333333333)","(3.1, 3.7, 3.634)","(2.7, 3.3, 3.2035714285714287)","(26.0, 34.0, 32.36363636363637)","(31.0, 55.0, 48.86363636363637)","(31.0, 75.0, 71.78571428571428)","(4.6, 6.4, 6.378378378378379)"
08-01-2023 17:49:39.637958,"(4.4, 5.3, 5.277777777777778)","(3.1, 3.65, 3.6374999999999997)","(2.7, 3.3, 3.2035714285714287)","(26.0, 34.0, 32.36363636363637)","(31.0, 55.0, 48.86363636363637)","(31.0, 75.0, 71.78571428571428)","(4.6, 6.4, 6.378378378378379)"
08-01-2023 17:49:40.750591,"(4.4, 5.3, 5.18)","(3.1, 3.65, 3.623529411764706)","(2.7, 3.3, 3.181818181818182)","(26.0, 34.0, 31.88235294117647)","(31.0, 55.0, 48.86363636363637)","(31.0, 75.0, 71.78571428571428)","(4.6, 6.8, 6.685714285714285)"
08-01-2023 17:49:41.815289,"(4.4, 5.3, 5.199999999999999)","(3.1, 3.65, 3.6471428571428572)","(2.7, 3.2, 3.157142857142857)","(26.0, 34.0, 30.75)","(31.0, 55.0, 47.45454545454545)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.793548387096774)"
08-01-2023 17:49:42.800974,"(4.4, 5.3, 5.199999999999999)","(3.1, 3.65, 3.6328571428571426)","(2.7, 3.2, 3.157142857142857)","(26.0, 32.0, 30.75)","(31.0, 50.0, 46.18181818181818)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.788888888888889)"
08-01-2023 17:49:43.832884,"(4.4, 5.3, 5.214285714285714)","(3.1, 3.7, 3.6454545454545455)","(2.7, 3.2, 3.1277777777777778)","(26.0, 32.0, 31.666666666666668)","(31.0, 50.0, 40.869565217391305)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.882926829268293)"
08-01-2023 17:49:44.815070,"(4.4, 5.2, 5.1875)","(3.1, 3.7, 3.623809523809524)","(2.7, 3.2, 3.157142857142857)","(26.0, 32.0, 31.666666666666668)","(31.0, 50.0, 44.0)","(31.0, 75.0, 72.75)","(4.6, 7.0, 6.793548387096774)"
08-01-2023 17:49:45.836756,"(4.4, 5.3, 5.199999999999999)","(3.1, 3.7, 3.623809523809524)","(2.7, 3.2, 3.157142857142857)","(26.0, 32.0, 30.0)","(31.0, 48.0, 43.42857142857143)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.793548387096774)"
08-01-2023 17:49:46.871584,"(4.4, 5.3, 5.24)","(3.1, 3.7, 3.6384615384615384)","(2.7, 3.2, 3.157142857142857)","(26.0, 32.0, 30.315789473684212)","(31.0, 48.0, 42.10526315789474)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.795833333333333)"
08-01-2023 17:49:47.838851,"(4.4, 5.3, 5.199999999999999)","(3.1, 3.7, 3.623809523809524)","(2.7, 3.2, 3.157142857142857)","(26.0, 32.0, 30.315789473684212)","(31.0, 48.0, 42.10526315789474)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.796551724137931)"
08-01-2023 17:49:48.804546,"(4.4, 5.3, 5.24)","(3.1, 3.7, 3.6384615384615384)","(2.7, 3.2, 3.157142857142857)","(26.0, 32.0, 30.315789473684212)","(31.0, 48.0, 40.53333333333333)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.797058823529412)"
08-01-2023 17:49:49.816211,"(4.4, 5.3, 5.199999999999999)","(3.1, 3.7, 3.64)","(2.7, 3.2, 3.157142857142857)","(26.0, 32.0, 30.315789473684212)","(31.0, 48.0, 41.21212121212121)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.797058823529412)"
08-01-2023 17:49:50.867209,"(4.4, 5.3, 5.199999999999999)","(3.1, 3.7, 3.6482758620689655)","(2.7, 3.2, 3.157142857142857)","(26.0, 32.0, 30.315789473684212)","(31.0, 48.0, 42.0)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.797058823529412)"
08-01-2023 17:49:51.884533,"(4.4, 5.3, 5.24)","(3.1, 3.7, 3.6482758620689655)","(2.7, 3.2, 3.157142857142857)","(26.0, 32.0, 30.315789473684212)","(31.0, 46.0, 42.0)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.797058823529412)"
08-01-2023 17:49:52.973748,"(4.4, 5.3, 5.199999999999999)","(3.1, 3.7, 3.6583333333333337)","(2.7, 3.2, 3.157142857142857)","(26.0, 32.0, 30.75)","(31.0, 46.0, 42.142857142857146)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.797058823529412)"
08-01-2023 17:49:54.050437,"(4.4, 5.3, 5.24)","(3.1, 3.7, 3.664)","(2.7, 3.2, 3.157142857142857)","(26.0, 32.0, 30.58823529411765)","(31.0, 46.0, 42.0)","(31.0, 75.0, 72.0)","(4.6, 6.8, 6.797058823529412)"
08-01-2023 17:49:55.083141,"(4.4, 5.3, 5.18)","(3.1, 3.7, 3.664)","(2.7, 3.2, 3.1538461538461537)","(26.0, 32.0, 30.58823529411765)","(31.0, 44.0, 41.666666666666664)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.797058823529412)"
08-01-2023 17:49:56.089274,"(4.4, 5.3, 5.199999999999999)","(3.1, 3.7, 3.664)","(2.7, 3.2, 3.1538461538461537)","(26.0, 32.0, 30.58823529411765)","(31.0, 42.0, 41.666666666666664)","(31.0, 75.0, 72.75)","(4.6, 6.8, 6.797058823529412)"
