,Taking A Toll,Zamboras Girl,Kouta Marjen,Dance Mode,Mr Larson,Long Way Home
12-01-2023 14:55:01.754038,"(15.0, 25.0, 24.916666666666668)","(6.0, 7.8, 7.673684210526316)","(1.85, 2.08, 2.061818181818182)","(9.0, 14.0, 13.821428571428571)","(7.5, 11.0, 10.833333333333334)","(4.4, 5.6, 5.489655172413793)"
12-01-2023 14:55:03.048381,"(15.0, 25.0, 24.933333333333334)","(6.0, 7.8, 7.705882352941177)","(1.85, 2.08, 2.0423214285714284)","(9.0, 14.0, 13.8)","(7.5, 11.0, 10.625)","(4.4, 5.6, 5.516666666666667)"
12-01-2023 14:55:04.207399,"(15.0, 25.0, 24.88235294117647)","(6.0, 7.8, 7.703448275862069)","(1.85, 2.06, 2.030843373493976)","(9.0, 14.0, 14.015625)","(7.5, 11.0, 10.590909090909092)","(4.4, 5.6, 5.830769230769231)"
12-01-2023 14:55:05.306834,"(15.0, 26.0, 25.88235294117647)","(6.0, 7.8, 7.678260869565217)","(1.85, 2.04, 2.030843373493976)","(9.0, 14.5, 14.015625)","(7.5, 11.0, 10.571428571428571)","(4.4, 5.9, 5.853846153846154)"
12-01-2023 14:55:06.376341,"(15.0, 26.0, 25.875)","(6.0, 7.6, 7.457142857142857)","(1.85, 2.04, 2.022307692307692)","(9.0, 14.5, 13.8125)","(7.5, 11.0, 10.647058823529411)","(4.4, 5.9, 5.83)"
12-01-2023 14:55:07.492601,"(15.0, 26.0, 25.904761904761905)","(6.0, 7.8, 7.64)","(1.85, 2.04, 2.026849315068493)","(9.0, 14.5, 13.8125)","(7.5, 11.0, 10.647058823529411)","(4.4, 5.9, 5.815789473684211)"
12-01-2023 14:55:08.536566,"(15.0, 27.0, 26.21212121212121)","(6.0, 7.8, 7.64)","(1.85, 2.04, 2.026849315068493)","(9.0, 14.5, 13.8125)","(7.5, 11.0, 10.625)","(4.4, 6.0, 5.796296296296297)"
12-01-2023 14:55:09.567383,"(15.0, 27.0, 26.365853658536587)","(6.0, 7.8, 7.628571428571429)","(1.85, 2.04, 2.0254054054054054)","(9.0, 14.5, 14.014705882352942)","(7.5, 11.0, 10.875)","(4.4, 5.9, 5.796296296296297)"
12-01-2023 14:55:10.538764,"(15.0, 27.0, 26.365853658536587)","(6.0, 7.6, 7.509090909090909)","(1.85, 2.04, 2.0255)","(9.0, 14.5, 13.8125)","(7.5, 11.0, 10.777777777777779)","(4.4, 5.9, 5.792857142857143)"
12-01-2023 14:55:11.648986,"(15.0, 27.0, 26.365853658536587)","(6.0, 7.6, 7.541463414634146)","(1.85, 2.04, 2.028888888888889)","(9.0, 14.5, 14.014705882352942)","(7.5, 11.0, 10.833333333333334)","(4.4, 5.9, 5.792857142857143)"
12-01-2023 14:55:12.743422,"(15.0, 27.0, 26.365853658536587)","(6.0, 7.6, 7.836363636363636)","(1.85, 2.04, 1.9891666666666667)","(9.0, 14.5, 14.173469387755102)","(7.5, 11.0, 11.029411764705882)","(4.4, 5.9, 5.843478260869565)"
12-01-2023 14:55:13.787680,"(15.0, 30.0, 28.5)","(6.0, 8.0, 7.8)","(1.85, 2.0, 1.9956756756756757)","(9.0, 14.5, 13.918181818181818)","(7.5, 11.5, 10.95)","(4.4, 6.0, 5.786666666666666)"
12-01-2023 14:55:14.867043,"(15.0, 30.0, 28.125)","(6.0, 8.0, 7.824)","(1.85, 2.0, 1.9956756756756757)","(9.0, 14.5, 13.918181818181818)","(7.5, 11.5, 10.95)","(4.4, 5.8, 5.78)"
12-01-2023 14:55:15.951399,"(15.0, 30.0, 28.205128205128204)","(6.0, 8.0, 7.633333333333333)","(1.85, 2.0, 2.003953488372093)","(9.0, 14.5, 13.918181818181818)","(7.5, 11.5, 11.021739130434783)","(4.4, 5.9, 5.78)"
12-01-2023 14:55:17.060798,"(15.0, 30.0, 27.571428571428573)","(6.0, 7.8, 7.633333333333333)","(1.85, 2.02, 2.001)","(9.0, 14.5, 13.918181818181818)","(7.5, 11.5, 11.021739130434783)","(4.4, 5.9, 5.790909090909091)"
12-01-2023 14:55:18.166542,"(15.0, 29.0, 28.76923076923077)","(6.0, 7.8, 7.633333333333333)","(1.85, 2.02, 2.0153846153846153)","(9.0, 14.5, 13.933962264150944)","(7.5, 11.5, 11.021739130434783)","(4.4, 5.9, 5.790909090909091)"
12-01-2023 14:55:19.224537,"(15.0, 29.0, 27.333333333333332)","(6.0, 7.8, 7.633333333333333)","(1.85, 2.02, 2.016923076923077)","(9.0, 14.5, 13.933962264150944)","(7.5, 11.5, 10.913793103448276)","(4.4, 5.9, 5.790909090909091)"
12-01-2023 14:55:20.290159,"(15.0, 29.0, 27.333333333333332)","(6.0, 7.8, 7.666666666666667)","(1.85, 2.02, 2.0129411764705885)","(9.0, 14.5, 13.933962264150944)","(7.5, 11.5, 10.913793103448276)","(4.4, 5.9, 5.790909090909091)"
12-01-2023 14:55:21.458644,"(15.0, 29.0, 26.9)","(6.0, 7.8, 7.68)","(1.85, 2.02, 2.017)","(9.0, 14.5, 13.910714285714286)","(7.5, 11.5, 10.913793103448276)","(4.4, 5.9, 5.800000000000001)"
12-01-2023 14:55:22.490959,"(16.0, 26.0, 25.166666666666668)","(6.0, 7.8, 7.6499999999999995)","(1.8, 2.02, 2.0136)","(10.0, 14.5, 13.9)","(7.5, 11.5, 10.984848484848484)","(4.4, 5.9, 5.811428571428571)"
12-01-2023 14:55:23.568918,"(16.0, 26.0, 25.473684210526315)","(6.0, 7.8, 7.6499999999999995)","(1.8, 2.02, 2.01125)","(10.0, 14.5, 13.9)","(7.5, 11.5, 10.913793103448276)","(4.4, 6.0, 5.848648648648648)"
12-01-2023 14:55:24.568626,"(16.0, 26.0, 25.333333333333332)","(6.0, 7.8, 7.716666666666667)","(1.8, 2.02, 2.0109677419354837)","(10.0, 14.5, 13.9)","(7.5, 11.5, 11.0)","(4.4, 6.0, 5.848648648648648)"
12-01-2023 14:55:25.802798,"(16.0, 26.0, 25.25)","(6.0, 8.0, 7.666666666666667)","(1.8, 2.02, 1.99625)","(10.0, 14.5, 13.9)","(7.5, 11.5, 11.03125)","(4.4, 6.0, 5.872727272727273)"
12-01-2023 14:55:26.795435,"(16.0, 26.0, 25.25)","(6.0, 7.8, 7.666666666666667)","(1.8, 2.0, 1.99625)","(10.0, 14.5, 13.797872340425531)","(7.5, 11.5, 11.03125)","(4.4, 6.0, 5.868571428571428)"
12-01-2023 14:55:27.796319,"(16.0, 26.0, 25.473684210526315)","(6.0, 7.8, 7.614285714285715)","(1.8, 2.0, 1.9945454545454546)","(10.0, 14.5, 13.797872340425531)","(7.5, 11.5, 11.038461538461538)","(4.4, 6.0, 5.859999999999999)"
12-01-2023 14:55:28.740686,"(16.0, 26.0, 25.375)","(6.0, 8.0, 7.699999999999999)","(1.8, 2.0, 1.9935483870967743)","(10.0, 14.5, 13.8125)","(7.5, 11.5, 11.038461538461538)","(4.4, 6.0, 5.859999999999999)"
12-01-2023 14:55:29.757286,"(16.0, 26.0, 25.25)","(6.0, 8.0, 7.793103448275862)","(1.8, 2.0, 1.9927272727272727)","(10.0, 14.5, 13.833333333333334)","(7.5, 11.5, 11.038461538461538)","(4.4, 6.0, 5.848648648648648)"
12-01-2023 14:55:30.800486,"(16.0, 26.0, 25.5)","(6.0, 8.0, 7.733333333333333)","(1.8, 2.0, 1.9927272727272727)","(10.0, 14.5, 13.833333333333334)","(7.5, 11.5, 11.038461538461538)","(4.4, 6.0, 5.859999999999999)"
12-01-2023 14:55:31.822225,"(16.0, 26.0, 25.5)","(6.0, 8.0, 7.672727272727273)","(1.8, 2.0, 1.9927272727272727)","(10.0, 14.5, 13.833333333333334)","(7.5, 11.5, 11.055555555555555)","(4.4, 6.0, 5.859999999999999)"
12-01-2023 14:55:32.919084,"(16.0, 26.0, 25.523809523809526)","(6.0, 8.0, 7.672727272727273)","(1.8, 1.99, 1.9867857142857144)","(10.0, 14.5, 13.833333333333334)","(7.5, 11.5, 11.055555555555555)","(4.4, 6.0, 5.8585365853658535)"
12-01-2023 14:55:33.977268,"(16.0, 26.0, 25.523809523809526)","(6.0, 8.0, 7.733333333333333)","(1.8, 1.99, 1.9857142857142858)","(10.0, 14.5, 13.833333333333334)","(7.5, 11.5, 11.055555555555555)","(4.4, 6.0, 5.857142857142857)"
12-01-2023 14:55:35.061673,"(17.0, 26.0, 25.523809523809526)","(6.5, 8.0, 7.767741935483871)","(1.8, 1.99, 1.9838709677419355)","(10.0, 14.5, 14.016666666666667)","(8.5, 11.5, 11.055555555555555)","(4.6, 6.0, 5.857142857142857)"
12-01-2023 14:55:36.157369,"(17.0, 26.0, 25.523809523809526)","(6.5, 7.8, 7.6378378378378375)","(1.8, 2.0, 1.995)","(10.0, 14.5, 13.8)","(8.5, 11.5, 10.928571428571429)","(4.6, 6.2, 6.153043478260869)"
12-01-2023 14:55:37.408290,"(17.0, 27.0, 25.666666666666668)","(6.5, 7.8, 7.651428571428571)","(1.8, 1.99, 1.9826666666666666)","(10.0, 14.5, 13.794117647058824)","(8.5, 11.0, 10.840909090909092)","(4.6, 6.2, 6.162962962962963)"
12-01-2023 14:55:38.414494,"(17.0, 27.0, 25.5)","(6.5, 7.8, 7.626666666666667)","(1.8, 1.99, 1.9826666666666666)","(10.0, 14.5, 13.794117647058824)","(8.5, 11.0, 10.840909090909092)","(4.6, 6.2, 6.163636363636364)"
12-01-2023 14:55:39.395931,"(17.0, 27.0, 25.5)","(6.5, 7.8, 7.606060606060606)","(1.8, 1.99, 1.982280701754386)","(10.0, 14.5, 13.826086956521738)","(8.5, 11.0, 10.840909090909092)","(4.6, 6.2, 6.163636363636364)"
12-01-2023 14:55:40.556024,"(17.0, 29.0, 25.363636363636363)","(6.5, 7.6, 7.55)","(1.8, 1.99, 1.991)","(10.0, 14.5, 13.826086956521738)","(8.5, 11.0, 10.840909090909092)","(4.6, 6.2, 6.152542372881356)"
12-01-2023 14:55:41.576193,"(17.0, 29.0, 25.266666666666666)","(6.5, 7.8, 7.7)","(1.8, 2.0, 1.991)","(10.0, 14.5, 13.826086956521738)","(8.5, 11.0, 10.840909090909092)","(4.6, 6.2, 6.156521739130435)"
12-01-2023 14:55:42.579583,"(17.0, 28.0, 25.375)","(6.5, 7.8, 7.683333333333334)","(1.8, 1.99, 1.9835135135135136)","(10.0, 14.5, 13.794117647058824)","(8.5, 11.0, 10.81578947368421)","(4.6, 6.2, 6.147058823529412)"
12-01-2023 14:55:43.558488,"(17.0, 28.0, 25.333333333333332)","(6.5, 7.8, 7.683333333333334)","(1.8, 1.99, 1.9835135135135136)","(10.0, 14.5, 13.794117647058824)","(8.5, 11.0, 10.73076923076923)","(4.6, 6.2, 6.148979591836735)"
12-01-2023 14:55:44.540348,"(17.0, 28.0, 25.6)","(6.5, 8.0, 7.856)","(1.8, 1.99, 1.9793749999999999)","(10.0, 14.5, 13.754545454545454)","(8.5, 11.0, 10.72)","(4.6, 6.2, 6.148979591836735)"
12-01-2023 14:55:45.575968,"(17.0, 28.0, 25.75)","(6.5, 8.0, 7.769230769230769)","(1.8, 1.97, 1.9696)","(10.0, 14.5, 13.767857142857142)","(8.5, 11.0, 10.779411764705882)","(4.6, 6.2, 6.071428571428571)"
12-01-2023 14:55:46.622428,"(17.0, 28.0, 25.6)","(6.5, 8.0, 7.7625)","(1.8, 1.99, 1.9764)","(10.0, 14.5, 13.754545454545454)","(8.5, 11.0, 10.69047619047619)","(4.6, 6.2, 6.092537313432836)"
12-01-2023 14:55:47.539973,"(17.0, 28.0, 25.375)","(6.5, 8.0, 7.844897959183673)","(1.8, 1.99, 1.977560975609756)","(10.0, 14.5, 13.754545454545454)","(8.5, 11.0, 10.76)","(4.6, 6.2, 6.0849315068493155)"
12-01-2023 14:55:48.544220,"(17.0, 28.0, 25.6)","(6.5, 8.0, 7.933333333333334)","(1.8, 1.96, 1.9541176470588235)","(10.0, 14.5, 13.767857142857142)","(8.5, 11.0, 10.76)","(4.6, 6.2, 6.087323943661972)"
12-01-2023 14:55:49.588787,"(17.0, 28.0, 25.75)","(6.5, 8.4, 8.093023255813954)","(1.8, 1.96, 1.9410880829015544)","(10.0, 14.5, 13.767857142857142)","(8.5, 11.0, 10.727272727272727)","(4.6, 6.2, 6.092537313432836)"
12-01-2023 14:55:50.638380,"(17.0, 28.0, 25.75)","(6.5, 8.2, 8.025)","(1.8, 1.97, 1.9507253886010363)","(10.0, 14.5, 13.767857142857142)","(8.5, 11.0, 10.727272727272727)","(4.6, 6.2, 6.1)"
12-01-2023 14:55:51.622564,"(17.0, 28.0, 25.75)","(6.5, 8.2, 7.96470588235294)","(1.8, 1.97, 1.9517647058823528)","(10.0, 14.5, 13.767857142857142)","(8.5, 11.0, 10.727272727272727)","(4.6, 6.2, 6.1)"
12-01-2023 14:55:52.699792,"(17.0, 28.0, 25.75)","(6.5, 8.2, 7.977777777777777)","(1.8, 1.97, 1.9530555555555555)","(10.0, 14.5, 13.754545454545454)","(8.5, 11.0, 10.655172413793103)","(4.6, 6.2, 6.116417910447761)"
12-01-2023 14:55:53.762230,"(17.0, 28.0, 25.75)","(6.5, 8.2, 7.947368421052631)","(1.8, 1.97, 1.961875)","(10.0, 14.5, 13.767857142857142)","(8.5, 11.0, 10.655172413793103)","(4.6, 6.2, 6.15072463768116)"
12-01-2023 14:55:55.012657,"(17.0, 28.0, 25.75)","(6.5, 8.2, 7.908333333333333)","(1.8, 1.97, 1.9682758620689655)","(10.0, 14.5, 13.886363636363637)","(8.5, 11.0, 10.615384615384615)","(4.6, 6.2, 6.105084745762712)"
12-01-2023 14:55:56.090006,"(17.0, 28.0, 25.75)","(6.5, 8.0, 7.908333333333333)","(1.8, 1.97, 1.9682758620689655)","(10.0, 14.0, 13.821428571428571)","(8.5, 11.0, 10.714285714285714)","(4.6, 6.2, 6.1257142857142854)"
12-01-2023 14:55:57.031472,"(17.0, 28.0, 25.75)","(6.5, 8.2, 8.070270270270269)","(1.8, 1.97, 1.939230769230769)","(10.0, 14.0, 13.821428571428571)","(8.5, 11.0, 10.693548387096774)","(4.6, 6.2, 6.118918918918919)"
12-01-2023 14:55:58.155342,"(17.0, 29.0, 26.272727272727273)","(6.5, 8.2, 8.047619047619047)","(1.8, 1.96, 1.9514285714285713)","(10.0, 14.0, 13.891304347826086)","(8.5, 11.0, 10.655172413793103)","(4.6, 6.2, 6.118918918918919)"
12-01-2023 14:55:59.272906,"(17.0, 29.0, 26.272727272727273)","(6.5, 8.2, 8.022222222222222)","(1.8, 1.96, 1.9561538461538461)","(10.0, 14.0, 13.891304347826086)","(8.5, 11.0, 10.655172413793103)","(4.6, 6.2, 6.118918918918919)"
12-01-2023 14:56:00.378450,"(17.0, 29.0, 26.272727272727273)","(6.5, 8.2, 8.006060606060606)","(1.8, 1.96, 1.9557499999999999)","(10.0, 14.0, 13.891304347826086)","(8.5, 11.0, 10.615384615384615)","(4.6, 6.2, 6.118918918918919)"
12-01-2023 14:56:01.403179,"(17.0, 29.0, 26.272727272727273)","(6.5, 8.2, 8.006060606060606)","(1.8, 1.97, 1.9557499999999999)","(10.0, 14.0, 13.891304347826086)","(8.5, 11.0, 10.678571428571429)","(4.6, 6.2, 6.118918918918919)"
12-01-2023 14:56:02.464781,"(17.0, 29.0, 26.272727272727273)","(6.5, 8.2, 7.925)","(1.8, 1.97, 1.9483582089552238)","(10.0, 14.0, 14.617647058823529)","(8.5, 11.0, 10.765625)","(4.6, 6.2, 6.113207547169812)"
12-01-2023 14:56:03.478474,"(17.0, 29.0, 26.272727272727273)","(6.5, 8.2, 8.0625)","(1.8, 1.96, 1.9483582089552238)","(10.0, 15.0, 15.41304347826087)","(8.5, 11.0, 10.971428571428572)","(4.6, 6.2, 6.026315789473684)"
12-01-2023 14:56:04.541039,"(17.0, 29.0, 26.636363636363637)","(6.5, 8.2, 8.055172413793104)","(1.8, 1.95, 1.9428571428571428)","(10.0, 15.5, 15.3)","(8.5, 11.0, 10.902439024390244)","(4.6, 6.2, 5.9772727272727275)"
12-01-2023 14:56:05.543069,"(17.0, 29.0, 27.0)","(6.5, 8.2, 8.004651162790697)","(1.8, 1.95, 1.9478571428571427)","(10.0, 15.5, 15.3)","(8.5, 11.0, 10.902439024390244)","(4.6, 6.0, 5.8880952380952385)"
12-01-2023 14:56:06.557861,"(17.0, 29.0, 27.0)","(6.5, 8.2, 8.1)","(1.8, 1.97, 1.9661538461538461)","(10.0, 15.5, 15.208333333333334)","(8.5, 11.0, 10.925)","(4.6, 5.9, 5.871111111111111)"
12-01-2023 14:56:07.546529,"(17.0, 29.0, 27.0)","(6.5, 8.2, 8.085714285714285)","(1.8, 1.97, 1.967142857142857)","(10.0, 15.5, 15.208333333333334)","(8.5, 11.0, 10.94)","(4.6, 6.0, 5.8549999999999995)"
12-01-2023 14:56:08.671371,"(17.0, 29.0, 27.0)","(6.5, 8.2, 8.072727272727272)","(1.8, 1.97, 1.969032258064516)","(10.0, 15.5, 15.208333333333334)","(8.5, 11.0, 10.636363636363637)","(4.6, 6.0, 5.870175438596491)"
12-01-2023 14:56:09.797358,"(17.0, 29.0, 27.0)","(6.5, 8.2, 7.991304347826087)","(1.8, 1.97, 1.969032258064516)","(10.0, 15.5, 15.384615384615385)","(8.5, 11.0, 10.74074074074074)","(4.6, 6.0, 5.8500000000000005)"
12-01-2023 14:56:10.836946,"(17.0, 29.0, 27.0)","(6.5, 8.2, 7.991304347826087)","(1.8, 1.98, 1.976144578313253)","(10.0, 15.5, 15.75)","(8.5, 11.0, 10.8625)","(4.6, 5.9, 5.7875)"
12-01-2023 14:56:11.766560,"(17.0, 29.0, 27.0)","(6.5, 8.2, 8.1)","(1.8, 1.95, 1.9457142857142857)","(10.0, 16.0, 15.75)","(8.5, 11.0, 10.8625)","(4.6, 5.8, 5.766666666666667)"
12-01-2023 14:56:12.803208,"(17.0, 29.0, 27.625)","(6.5, 8.2, 8.172972972972973)","(1.8, 1.95, 1.940625)","(10.0, 16.0, 15.711538461538462)","(8.5, 11.0, 10.845238095238095)","(4.6, 5.9, 5.858823529411765)"
12-01-2023 14:56:13.832127,"(17.0, 29.0, 28.666666666666668)","(6.5, 8.2, 8.172972972972973)","(1.8, 1.95, 1.9350980392156862)","(10.0, 16.0, 15.711538461538462)","(8.5, 11.0, 10.86734693877551)","(4.6, 5.9, 5.871428571428571)"
12-01-2023 14:56:14.890615,"(17.0, 29.0, 28.8)","(6.5, 8.4, 8.239285714285714)","(1.8, 1.94, 1.9320833333333334)","(10.0, 16.0, 15.414634146341463)","(8.5, 11.0, 11.803921568627452)","(4.6, 6.0, 5.776190476190476)"
12-01-2023 14:56:16.016197,"(17.0, 29.0, 28.666666666666668)","(6.5, 8.4, 8.152941176470588)","(1.8, 1.93, 1.9212820512820512)","(10.0, 16.0, 15.478260869565217)","(8.5, 12.0, 11.852941176470589)","(4.6, 5.9, 5.720689655172413)"
12-01-2023 14:56:17.162320,"(17.0, 29.0, 28.714285714285715)","(6.5, 8.4, 8.152941176470588)","(1.8, 1.93, 1.9233333333333333)","(10.0, 16.0, 15.529411764705882)","(8.5, 12.0, 11.853658536585366)","(4.6, 5.8, 5.662857142857143)"
12-01-2023 14:56:18.452707,"(17.0, 29.0, 28.714285714285715)","(6.5, 8.4, 8.14857142857143)","(1.8, 1.93, 1.920625)","(10.0, 16.0, 15.529411764705882)","(8.5, 12.0, 11.879518072289157)","(4.6, 5.8, 5.6909090909090905)"
12-01-2023 14:56:19.620947,"(18.0, 29.0, 28.714285714285715)","(6.5, 8.4, 8.14857142857143)","(1.75, 1.93, 1.920625)","(11.0, 16.0, 15.55)","(8.5, 12.0, 11.792207792207792)","(4.6, 5.8, 5.705263157894737)"
12-01-2023 14:56:20.910714,"(18.0, 29.0, 28.714285714285715)","(6.5, 8.4, 8.096551724137932)","(1.75, 1.93, 1.928987341772152)","(11.0, 16.0, 15.416666666666666)","(8.5, 12.0, 11.753968253968253)","(4.6, 5.8, 5.724324324324324)"
12-01-2023 14:56:21.836359,"(18.0, 29.0, 28.833333333333332)","(6.5, 8.2, 8.047619047619047)","(1.75, 1.94, 1.928987341772152)","(11.0, 16.0, 15.416666666666666)","(8.5, 12.0, 11.753968253968253)","(4.6, 5.8, 5.724324324324324)"
12-01-2023 14:56:22.906818,"(18.0, 29.0, 28.833333333333332)","(6.5, 8.2, 8.049999999999999)","(1.75, 1.93, 1.9263934426229508)","(11.0, 16.0, 15.454545454545455)","(8.5, 12.0, 11.81578947368421)","(4.6, 5.9, 5.7681818181818185)"
12-01-2023 14:56:23.962398,"(18.0, 32.0, 28.4)","(6.5, 8.2, 8.022222222222222)","(1.75, 1.93, 1.9221052631578948)","(11.0, 16.0, 15.634146341463415)","(8.5, 12.0, 11.921875)","(4.6, 5.9, 5.800000000000001)"
12-01-2023 14:56:25.013740,"(18.0, 32.0, 28.307692307692307)","(6.5, 8.2, 7.995744680851064)","(1.75, 1.93, 1.928348623853211)","(11.0, 15.0, 14.865384615384615)","(8.5, 12.0, 11.923076923076923)","(4.6, 5.9, 5.814285714285715)"
12-01-2023 14:56:26.038208,"(18.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.8769230769230765)","(1.75, 1.95, 1.9391743119266054)","(11.0, 15.0, 14.922222222222222)","(8.5, 12.0, 11.913793103448276)","(4.6, 5.9, 5.807692307692308)"
12-01-2023 14:56:27.044369,"(18.0, 30.0, 28.6)","(6.5, 8.0, 7.881818181818182)","(1.75, 1.95, 1.93875)","(11.0, 15.5, 14.895348837209303)","(8.5, 12.0, 11.974576271186441)","(4.6, 5.9, 5.8062499999999995)"
12-01-2023 14:56:28.089765,"(18.0, 27.0, 26.625)","(6.5, 8.0, 7.91875)","(1.75, 1.94, 1.9396103896103896)","(11.0, 14.5, 14.555555555555555)","(8.5, 12.0, 11.923076923076923)","(4.6, 5.9, 5.842857142857143)"
12-01-2023 14:56:29.122838,"(18.0, 27.0, 25.571428571428573)","(6.5, 8.2, 7.985185185185185)","(1.75, 1.95, 1.9432203389830507)","(11.0, 15.0, 14.547619047619047)","(8.5, 12.0, 11.936507936507937)","(4.6, 5.9, 5.8304347826086955)"
12-01-2023 14:56:30.166998,"(18.0, 28.0, 27.6)","(6.5, 8.2, 8.0)","(1.75, 1.95, 1.9428070175438596)","(11.0, 15.0, 14.78888888888889)","(8.5, 12.0, 11.936507936507937)","(4.6, 5.9, 5.8304347826086955)"
12-01-2023 14:56:31.204203,"(18.0, 29.0, 27.0)","(6.5, 8.2, 8.0)","(1.75, 1.95, 1.9384615384615385)","(11.0, 14.5, 15.30232558139535)","(8.5, 12.0, 11.915492957746478)","(4.6, 5.9, 5.8125)"
12-01-2023 14:56:32.296853,"(18.0, 28.0, 27.25)","(6.5, 8.2, 7.996491228070175)","(1.75, 1.94, 1.9384615384615385)","(11.0, 15.5, 15.236842105263158)","(8.5, 12.0, 11.92142857142857)","(4.6, 5.9, 5.8125)"
12-01-2023 14:56:33.407329,"(18.0, 28.0, 27.25)","(6.5, 8.2, 8.006666666666666)","(1.75, 1.94, 1.933170731707317)","(11.0, 15.5, 15.236842105263158)","(8.5, 12.0, 11.805555555555555)","(4.6, 5.9, 5.831707317073171)"
12-01-2023 14:56:34.500459,"(18.0, 28.0, 27.25)","(6.5, 8.2, 8.006666666666666)","(1.75, 1.94, 1.934561403508772)","(11.0, 15.5, 15.236842105263158)","(8.5, 12.0, 11.833333333333334)","(4.6, 5.9, 5.842105263157895)"
12-01-2023 14:56:35.668190,"(18.0, 28.0, 27.25)","(6.5, 8.2, 8.006666666666666)","(1.75, 1.94, 1.9322448979591835)","(11.0, 15.5, 15.383333333333333)","(8.5, 12.0, 12.11320754716981)","(4.6, 5.9, 6.059375)"
12-01-2023 14:56:36.752989,"(18.0, 27.0, 26.285714285714285)","(6.5, 8.2, 8.152631578947368)","(1.75, 1.89, 1.8716216216216217)","(11.0, 15.5, 15.547619047619047)","(8.5, 12.5, 12.22)","(4.6, 6.2, 6.08)"
12-01-2023 14:56:37.758074,"(18.0, 27.0, 26.285714285714285)","(6.5, 8.4, 8.355555555555556)","(1.75, 1.9, 1.8716216216216217)","(11.0, 16.0, 15.520833333333334)","(8.5, 12.5, 12.198275862068966)","(4.6, 6.2, 6.069090909090909)"
12-01-2023 14:56:38.948373,"(18.0, 27.0, 26.333333333333332)","(6.5, 8.4, 8.321052631578947)","(1.75, 1.89, 1.8772222222222223)","(11.0, 16.0, 15.4)","(8.5, 12.5, 12.222222222222221)","(4.6, 6.2, 6.071698113207547)"
12-01-2023 14:56:40.195697,"(18.0, 27.0, 27.363636363636363)","(6.5, 8.4, 8.347368421052632)","(1.75, 1.88, 1.875)","(11.0, 16.0, 15.390243902439025)","(8.5, 12.5, 12.020547945205479)","(4.6, 6.2, 6.056)"
12-01-2023 14:56:41.475546,"(18.0, 29.0, 27.666666666666668)","(6.5, 8.4, 8.347368421052632)","(1.75, 1.88, 1.8704166666666666)","(11.0, 16.0, 15.479166666666666)","(8.5, 12.5, 12.020547945205479)","(4.6, 6.2, 6.06027397260274)"
12-01-2023 14:56:42.576509,"(18.0, 29.0, 27.352941176470587)","(6.5, 8.4, 8.347368421052632)","(1.75, 1.88, 1.8673684210526318)","(11.0, 16.0, 15.62)","(8.5, 12.5, 12.069767441860465)","(4.6, 6.2, 6.053061224489796)"
12-01-2023 14:56:43.629920,"(18.0, 29.0, 27.4)","(6.5, 8.4, 8.351219512195122)","(1.75, 1.87, 1.8657142857142857)","(11.0, 16.0, 15.607843137254902)","(8.5, 12.5, 11.9375)","(4.6, 6.2, 6.064)"
12-01-2023 14:56:44.760168,"(18.0, 28.0, 27.666666666666668)","(6.5, 8.4, 8.351219512195122)","(1.75, 1.88, 1.8621739130434782)","(11.0, 16.0, 15.608695652173914)","(8.5, 12.0, 12.10919540229885)","(4.6, 6.2, 6.08421052631579)"
12-01-2023 14:56:45.869220,"(18.0, 29.0, 27.75)","(6.5, 8.4, 8.393333333333334)","(1.75, 1.88, 1.8497297297297297)","(11.0, 16.0, 15.560975609756097)","(8.5, 12.5, 12.083333333333334)","(4.6, 6.2, 6.117073170731707)"
12-01-2023 14:56:46.821770,"(18.0, 29.0, 27.666666666666668)","(6.5, 8.6, 8.485714285714286)","(1.75, 1.87, 1.8497297297297297)","(11.0, 16.0, 15.560975609756097)","(8.5, 12.5, 12.045454545454545)","(4.8, 6.2, 6.056)"
12-01-2023 14:56:47.852124,"(18.0, 29.0, 28.142857142857142)","(6.5, 8.6, 8.494736842105263)","(1.75, 1.87, 1.8575000000000002)","(11.0, 16.0, 15.605263157894736)","(8.5, 12.5, 11.965909090909092)","(4.8, 6.2, 6.0875)"
12-01-2023 14:56:48.926297,"(18.0, 29.0, 28.285714285714285)","(6.5, 8.6, 8.377777777777776)","(1.75, 1.87, 1.8575471698113208)","(11.0, 16.0, 15.680851063829786)","(8.5, 12.0, 12.14102564102564)","(4.8, 6.2, 6.052830188679246)"
12-01-2023 14:56:49.896833,"(18.0, 29.0, 28.8)","(6.5, 8.6, 8.483333333333334)","(1.75, 1.87, 1.8575471698113208)","(11.0, 16.0, 15.64)","(8.5, 12.5, 12.127906976744185)","(4.8, 6.2, 6.034042553191489)"
12-01-2023 14:56:50.903107,"(18.0, 29.0, 28.285714285714285)","(6.5, 8.6, 8.483333333333334)","(1.75, 1.87, 1.8685836909871245)","(11.0, 16.0, 15.617021276595745)","(8.5, 12.5, 12.127906976744185)","(4.8, 6.2, 5.99)"
12-01-2023 14:56:51.932432,"(18.0, 29.0, 28.142857142857142)","(6.5, 8.6, 8.46)","(1.75, 1.88, 1.8763636363636362)","(11.0, 16.0, 15.724137931034482)","(8.5, 12.5, 12.273809523809524)","(4.8, 6.2, 6.123333333333333)"
