,Miss Sadie Lea,Smooth Jack,Purple Vixen,Super Kade,King Nito,Nations Rock,Be Blessed,Yindy Girl
10-01-2023 20:32:18.908675,"(4.6, 5.9, 5.728571428571429)","(2.7, 3.6, 3.5159090909090907)","(61.0, 170.0, 122.0)","(3.0, 3.5, 3.4583333333333335)","(6.0, 8.8, 7.883333333333333)","(17.0, 21.0, 19.941176470588236)","(16.0, 22.0, 19.931818181818183)","(21.0, 70.0, 69.32203389830508)"
10-01-2023 20:32:20.301060,"(4.6, 5.9, 5.573076923076924)","(2.7, 3.55, 3.459090909090909)","(61.0, 170.0, 122.0)","(3.0, 3.75, 3.4708333333333337)","(6.0, 8.8, 8.213333333333333)","(17.0, 21.0, 20.032258064516128)","(16.0, 22.0, 19.869565217391305)","(21.0, 70.0, 69.27272727272728)"
10-01-2023 20:32:21.869608,"(4.6, 5.9, 5.581818181818182)","(2.7, 3.55, 3.45)","(61.0, 170.0, 122.0)","(3.0, 3.7, 3.46875)","(6.0, 8.8, 8.213333333333333)","(17.0, 21.0, 20.032258064516128)","(16.0, 22.0, 19.869565217391305)","(21.0, 70.0, 69.27272727272728)"
10-01-2023 20:32:23.335626,"(4.6, 5.9, 5.606896551724138)","(2.8, 3.55, 3.4125)","(61.0, 170.0, 116.0)","(3.0, 3.7, 3.4875)","(6.0, 8.8, 8.457142857142857)","(17.0, 21.0, 20.0)","(16.0, 22.0, 19.869565217391305)","(21.0, 70.0, 69.27272727272728)"
10-01-2023 20:32:24.798788,"(4.6, 5.9, 5.63157894736842)","(2.8, 3.55, 3.4375)","(61.0, 170.0, 116.0)","(3.0, 3.55, 3.4681818181818183)","(6.0, 8.8, 8.525)","(17.0, 21.0, 19.59375)","(16.0, 22.0, 19.869565217391305)","(21.0, 70.0, 65.71428571428571)"
10-01-2023 20:32:26.234307,"(4.6, 5.9, 5.63157894736842)","(2.8, 3.5, 3.4375)","(61.0, 170.0, 116.0)","(3.0, 3.55, 3.45625)","(6.0, 8.8, 8.506666666666668)","(17.0, 21.0, 19.59375)","(16.0, 22.0, 19.869565217391305)","(21.0, 70.0, 64.0)"
10-01-2023 20:32:27.613959,"(4.6, 5.9, 5.63157894736842)","(2.8, 3.5, 3.411764705882353)","(61.0, 170.0, 135.3846153846154)","(3.0, 3.55, 3.4911764705882353)","(6.0, 8.8, 8.58)","(17.0, 21.0, 19.928571428571427)","(16.0, 22.0, 20.25)","(21.0, 70.0, 59.5)"
10-01-2023 20:32:28.943318,"(4.6, 5.9, 5.6875)","(2.8, 3.5, 3.433333333333333)","(61.0, 170.0, 125.0)","(3.0, 3.5, 3.455)","(6.0, 8.8, 8.506666666666668)","(17.0, 21.0, 19.59375)","(16.0, 22.0, 20.25)","(21.0, 70.0, 64.0)"
10-01-2023 20:32:30.208850,"(4.6, 5.9, 5.6571428571428575)","(2.8, 3.5, 3.433333333333333)","(61.0, 170.0, 129.0909090909091)","(3.0, 3.5, 3.4108695652173915)","(6.0, 8.8, 8.506666666666668)","(17.0, 21.0, 19.59375)","(16.0, 22.0, 20.630434782608695)","(21.0, 70.0, 69.32203389830508)"
10-01-2023 20:32:31.702455,"(4.6, 5.9, 5.6571428571428575)","(2.8, 3.5, 3.540277777777778)","(61.0, 170.0, 136.66666666666666)","(3.0, 3.45, 3.420588235294118)","(6.0, 8.8, 8.58)","(17.0, 21.0, 19.59375)","(16.0, 22.0, 20.630434782608695)","(26.0, 70.0, 50.5)"
10-01-2023 20:32:33.042563,"(4.6, 5.9, 5.6571428571428575)","(2.8, 3.55, 3.566666666666667)","(61.0, 170.0, 136.66666666666666)","(3.0, 3.45, 3.3705882352941177)","(6.0, 8.8, 8.6625)","(17.0, 21.0, 19.59375)","(16.0, 22.0, 20.541666666666668)","(26.0, 70.0, 48.285714285714285)"
10-01-2023 20:32:34.287431,"(4.6, 5.9, 5.6571428571428575)","(2.8, 3.6, 3.6220930232558137)","(61.0, 170.0, 140.0)","(3.0, 3.4, 3.3705882352941177)","(6.0, 8.8, 8.506666666666668)","(17.0, 21.0, 20.11111111111111)","(16.0, 22.0, 20.541666666666668)","(26.0, 50.0, 47.857142857142854)"
10-01-2023 20:32:35.558709,"(4.6, 5.9, 5.6571428571428575)","(2.8, 3.65, 3.6359375)","(61.0, 170.0, 140.0)","(2.9, 3.4, 3.3694444444444445)","(6.0, 8.8, 8.58)","(17.0, 21.0, 20.11111111111111)","(16.0, 22.0, 20.541666666666668)","(26.0, 50.0, 46.4)"
10-01-2023 20:32:36.962459,"(4.6, 5.9, 5.651724137931034)","(2.8, 3.65, 3.6359375)","(61.0, 170.0, 140.0)","(2.9, 3.4, 3.3694444444444445)","(6.0, 8.8, 8.58)","(17.0, 21.0, 20.11111111111111)","(16.0, 22.0, 20.541666666666668)","(26.0, 50.0, 48.10526315789474)"
10-01-2023 20:32:38.399809,"(4.6, 5.9, 5.651724137931034)","(2.8, 3.65, 3.6175675675675674)","(61.0, 170.0, 140.0)","(2.9, 3.4, 3.3911764705882352)","(6.0, 8.8, 8.506666666666668)","(17.0, 21.0, 20.11111111111111)","(16.0, 22.0, 20.703703703703702)","(26.0, 50.0, 48.10526315789474)"
10-01-2023 20:32:39.852267,"(4.6, 5.9, 5.651724137931034)","(2.8, 3.65, 3.6289473684210525)","(61.0, 170.0, 140.0)","(2.9, 3.45, 3.3911764705882352)","(6.0, 8.8, 8.506666666666668)","(17.0, 21.0, 20.11111111111111)","(16.0, 22.0, 20.870967741935484)","(26.0, 50.0, 48.588235294117645)"
10-01-2023 20:32:41.229087,"(4.6, 5.9, 5.651724137931034)","(2.8, 3.65, 3.6304878048780487)","(61.0, 170.0, 140.0)","(2.9, 3.45, 3.370833333333333)","(6.0, 8.8, 8.506666666666668)","(17.0, 21.0, 20.11111111111111)","(16.0, 22.0, 20.870967741935484)","(26.0, 50.0, 47.714285714285715)"
10-01-2023 20:32:42.519199,"(4.6, 5.8, 5.777777777777778)","(2.8, 3.65, 3.6418918918918917)","(61.0, 170.0, 140.0)","(2.9, 3.4, 3.3586206896551722)","(6.0, 8.8, 8.58)","(17.0, 21.0, 20.11111111111111)","(16.0, 22.0, 20.870967741935484)","(26.0, 48.0, 47.714285714285715)"
10-01-2023 20:32:43.915097,"(4.6, 5.8, 5.777777777777778)","(2.8, 3.65, 3.6423076923076922)","(61.0, 170.0, 140.0)","(2.9, 3.4, 3.345833333333333)","(6.0, 8.8, 8.58)","(17.0, 21.0, 20.11111111111111)","(16.0, 22.0, 20.870967741935484)","(26.0, 48.0, 47.714285714285715)"
10-01-2023 20:32:45.388783,"(4.6, 5.8, 5.777777777777778)","(2.8, 3.65, 3.68421052631579)","(61.0, 170.0, 130.0)","(2.9, 3.35, 3.34)","(6.0, 8.8, 8.506666666666668)","(17.0, 21.0, 20.11111111111111)","(16.0, 22.0, 20.870967741935484)","(26.0, 48.0, 47.714285714285715)"
10-01-2023 20:32:46.805642,"(4.6, 5.8, 5.777777777777778)","(2.8, 3.7, 3.68421052631579)","(61.0, 170.0, 150.0)","(2.9, 3.4, 3.3884615384615384)","(6.0, 8.8, 9.328358208955224)","(17.0, 21.0, 20.11111111111111)","(16.0, 22.0, 20.870967741935484)","(26.0, 48.0, 47.666666666666664)"
10-01-2023 20:32:48.168686,"(4.6, 5.8, 5.661538461538462)","(2.8, 3.7, 3.68421052631579)","(61.0, 170.0, 147.77777777777777)","(2.9, 3.4, 3.3475)","(6.0, 9.4, 9.137500000000001)","(17.0, 21.0, 20.0)","(16.0, 22.0, 20.870967741935484)","(26.0, 48.0, 47.666666666666664)"
10-01-2023 20:32:49.764314,"(4.6, 5.8, 5.629411764705883)","(2.8, 3.7, 3.5724137931034483)","(61.0, 170.0, 140.0)","(2.9, 3.4, 3.479166666666667)","(6.0, 9.4, 8.96)","(17.0, 21.0, 19.725)","(16.0, 22.0, 20.870967741935484)","(26.0, 48.0, 47.666666666666664)"
10-01-2023 20:32:51.398379,"(4.6, 5.7, 5.629411764705883)","(2.8, 3.65, 3.4833333333333334)","(61.0, 180.0, 133.84615384615384)","(2.9, 3.5, 3.5342105263157895)","(6.0, 9.4, 8.96)","(17.0, 21.0, 19.725)","(16.0, 22.0, 20.870967741935484)","(26.0, 48.0, 47.75)"
10-01-2023 20:32:52.773819,"(4.6, 5.7, 5.629411764705883)","(2.8, 3.5, 3.4833333333333334)","(61.0, 210.0, 148.125)","(2.9, 3.55, 3.5125)","(6.0, 9.4, 9.07)","(17.0, 21.0, 19.98)","(16.0, 22.0, 20.870967741935484)","(26.0, 48.0, 47.75)"
10-01-2023 20:32:54.114022,"(4.6, 5.7, 5.629411764705883)","(2.8, 3.5, 3.4833333333333334)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.518)","(6.0, 9.4, 9.04)","(17.0, 21.0, 19.725)","(16.0, 22.0, 19.857142857142858)","(26.0, 48.0, 47.75)"
10-01-2023 20:32:55.638135,"(4.6, 5.7, 5.629411764705883)","(2.8, 3.5, 3.4833333333333334)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.5349999999999997)","(6.0, 9.4, 9.04)","(17.0, 21.0, 19.857142857142858)","(16.0, 22.0, 20.42105263157895)","(26.0, 48.0, 47.75)"
10-01-2023 20:32:57.055929,"(4.6, 5.7, 5.629411764705883)","(2.8, 3.5, 3.4833333333333334)","(61.0, 210.0, 151.76470588235293)","(2.9, 3.55, 3.5349999999999997)","(6.5, 9.4, 9.13)","(17.0, 21.0, 20.17241379310345)","(16.0, 22.0, 20.42105263157895)","(26.0, 48.0, 47.42857142857143)"
10-01-2023 20:32:58.563954,"(4.6, 5.7, 5.4750000000000005)","(2.8, 3.5, 3.4909090909090907)","(61.0, 210.0, 148.125)","(2.9, 3.55, 3.482142857142857)","(6.5, 9.4, 9.15)","(17.0, 21.0, 20.17241379310345)","(16.0, 22.0, 19.857142857142858)","(26.0, 48.0, 47.111111111111114)"
10-01-2023 20:33:00.115023,"(4.6, 5.7, 5.55)","(2.8, 3.5, 3.53)","(61.0, 210.0, 148.125)","(2.9, 3.5, 3.482142857142857)","(6.5, 9.4, 9.100000000000001)","(17.0, 21.0, 20.17241379310345)","(16.0, 22.0, 19.857142857142858)","(26.0, 48.0, 46.666666666666664)"
10-01-2023 20:33:01.642947,"(4.6, 5.7, 5.5285714285714285)","(2.8, 3.55, 3.310457516339869)","(61.0, 210.0, 148.125)","(2.9, 3.5, 3.5029411764705882)","(6.5, 9.4, 9.04)","(17.0, 21.0, 20.224137931034484)","(16.0, 22.0, 20.214285714285715)","(26.0, 48.0, 46.666666666666664)"
10-01-2023 20:33:03.014643,"(4.6, 5.7, 5.5285714285714285)","(2.8, 3.4, 3.312101910828025)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.525)","(6.5, 9.4, 9.04)","(17.0, 21.0, 20.666666666666668)","(16.0, 22.0, 20.653846153846153)","(26.0, 48.0, 47.89473684210526)"
10-01-2023 20:33:04.288979,"(4.6, 5.7, 5.62)","(2.8, 3.4, 3.312101910828025)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.5425)","(6.5, 9.4, 9.036363636363637)","(17.0, 21.0, 21.736842105263158)","(16.0, 21.0, 20.653846153846153)","(26.0, 48.0, 47.89473684210526)"
10-01-2023 20:33:05.519260,"(4.6, 5.7, 5.6000000000000005)","(2.8, 3.35, 3.3333333333333335)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.5349999999999997)","(6.5, 9.4, 9.036363636363637)","(17.0, 23.0, 21.90909090909091)","(16.0, 21.0, 20.076923076923077)","(26.0, 48.0, 47.89473684210526)"
10-01-2023 20:33:06.905972,"(4.6, 5.7, 5.52)","(2.8, 3.4, 3.3007194244604317)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.518)","(6.5, 9.4, 9.033333333333333)","(17.0, 23.0, 21.22222222222222)","(16.0, 21.0, 20.076923076923077)","(26.0, 48.0, 47.89473684210526)"
10-01-2023 20:33:08.476794,"(4.6, 5.7, 5.61)","(2.8, 3.4, 3.325)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.525)","(6.5, 9.4, 9.057142857142857)","(17.0, 23.0, 21.875)","(16.0, 21.0, 20.333333333333332)","(26.0, 48.0, 47.89473684210526)"
10-01-2023 20:33:09.988845,"(4.6, 5.7, 5.61)","(2.8, 3.35, 3.2928571428571427)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.526470588235294)","(6.5, 9.4, 9.218181818181819)","(17.0, 22.0, 21.875)","(16.0, 21.0, 20.333333333333332)","(26.0, 48.0, 49.78947368421053)"
10-01-2023 20:33:11.414331,"(4.6, 5.7, 5.442857142857143)","(2.8, 3.3, 3.3296296296296295)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.5045454545454544)","(6.5, 9.4, 9.233333333333333)","(17.0, 22.0, 21.833333333333332)","(16.0, 21.0, 20.076923076923077)","(26.0, 50.0, 49.6)"
10-01-2023 20:33:12.896191,"(4.6, 5.7, 5.625)","(2.7, 3.35, 3.307142857142857)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.5166666666666666)","(6.5, 9.4, 9.233333333333333)","(17.0, 22.0, 21.81818181818182)","(16.0, 21.0, 20.076923076923077)","(26.0, 50.0, 49.6)"
10-01-2023 20:33:14.329643,"(4.6, 5.7, 5.6454545454545455)","(2.7, 3.35, 3.3275510204081633)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.5205882352941176)","(6.5, 9.4, 9.233333333333333)","(17.0, 22.0, 21.833333333333332)","(16.0, 21.0, 20.076923076923077)","(26.0, 50.0, 53.714285714285715)"
10-01-2023 20:33:15.592383,"(4.6, 5.7, 5.6454545454545455)","(2.7, 3.35, 3.2874999999999996)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.542307692307692)","(6.5, 9.4, 9.233333333333333)","(17.0, 22.0, 21.833333333333332)","(16.0, 21.0, 20.076923076923077)","(26.0, 55.0, 53.714285714285715)"
10-01-2023 20:33:16.813333,"(4.6, 5.7, 5.657894736842105)","(2.7, 3.3, 3.2874999999999996)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.54)","(6.5, 9.4, 9.233333333333333)","(17.0, 22.0, 21.833333333333332)","(16.0, 21.0, 20.333333333333332)","(26.0, 55.0, 53.714285714285715)"
10-01-2023 20:33:18.074263,"(4.6, 5.7, 5.657894736842105)","(2.7, 3.3, 3.296875)","(61.0, 210.0, 151.76470588235293)","(2.9, 3.55, 3.54)","(6.5, 9.4, 9.24)","(17.0, 22.0, 21.6)","(16.0, 21.0, 20.4)","(26.0, 55.0, 53.714285714285715)"
10-01-2023 20:33:19.359905,"(4.6, 5.7, 5.657894736842105)","(2.7, 3.3, 3.305555555555556)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.544736842105263)","(6.5, 9.4, 9.24)","(17.0, 22.0, 21.8)","(16.0, 24.0, 20.0)","(26.0, 55.0, 52.5)"
10-01-2023 20:33:20.556379,"(4.6, 5.7, 5.657894736842105)","(2.7, 3.35, 3.3033333333333332)","(61.0, 210.0, 133.84615384615384)","(2.9, 3.55, 3.55)","(6.5, 9.4, 8.808333333333334)","(17.0, 22.0, 21.8)","(16.0, 22.0, 21.21875)","(26.0, 55.0, 52.5)"
10-01-2023 20:33:21.743650,"(4.6, 5.7, 5.611111111111112)","(2.7, 3.35, 3.3033333333333332)","(71.0, 210.0, 132.85714285714286)","(2.9, 3.6, 3.55)","(6.5, 9.0, 8.894252873563218)","(17.0, 22.0, 21.6)","(16.0, 22.0, 19.8125)","(26.0, 55.0, 52.5)"
10-01-2023 20:33:23.083562,"(4.6, 5.8, 5.82)","(2.7, 3.35, 3.296153846153846)","(71.0, 210.0, 132.85714285714286)","(2.9, 3.6, 3.55)","(6.5, 9.0, 8.904761904761905)","(17.0, 22.0, 21.8)","(16.0, 22.0, 20.81818181818182)","(26.0, 55.0, 52.5)"
10-01-2023 20:33:24.346440,"(4.6, 5.9, 5.84)","(2.7, 3.35, 3.3033333333333332)","(71.0, 210.0, 132.85714285714286)","(2.9, 3.6, 3.5346153846153845)","(6.5, 9.0, 9.3)","(17.0, 22.0, 20.555555555555557)","(16.0, 21.0, 20.81818181818182)","(26.0, 55.0, 54.375)"
10-01-2023 20:33:25.637311,"(4.6, 5.9, 5.845454545454546)","(2.7, 3.35, 3.3033333333333332)","(71.0, 210.0, 150.0)","(2.9, 3.55, 3.5476190476190474)","(6.5, 9.4, 9.4)","(17.0, 21.0, 20.647058823529413)","(16.0, 21.0, 20.0)","(26.0, 55.0, 54.375)"
10-01-2023 20:33:26.926992,"(4.6, 5.9, 5.75)","(2.7, 3.35, 3.358139534883721)","(71.0, 210.0, 150.0)","(2.9, 3.6, 3.542105263157895)","(6.5, 9.6, 9.3)","(17.0, 21.0, 20.142857142857142)","(16.0, 21.0, 20.891304347826086)","(26.0, 55.0, 58.75)"
10-01-2023 20:33:28.305348,"(4.6, 5.9, 5.80625)","(2.7, 3.4, 3.3528571428571428)","(71.0, 210.0, 132.85714285714286)","(2.9, 3.6, 3.5307692307692307)","(6.5, 9.6, 9.2)","(17.0, 21.0, 20.44736842105263)","(16.0, 21.0, 20.891304347826086)","(26.0, 60.0, 58.75)"
10-01-2023 20:33:29.688825,"(4.6, 5.9, 5.828571428571429)","(2.7, 3.4, 3.3476190476190473)","(71.0, 210.0, 140.0)","(2.9, 3.55, 3.514102564102564)","(6.5, 9.4, 9.133333333333333)","(17.0, 21.0, 20.44736842105263)","(16.0, 21.0, 20.891304347826086)","(26.0, 60.0, 57.6)"
10-01-2023 20:33:31.118490,"(4.6, 5.9, 5.7846153846153845)","(2.7, 3.4, 3.3874999999999997)","(71.0, 190.0, 158.1818181818182)","(2.9, 3.55, 3.4857142857142858)","(6.5, 9.2, 9.05)","(17.0, 21.0, 20.44736842105263)","(16.0, 21.0, 20.895833333333332)","(26.0, 60.0, 59.6551724137931)"
10-01-2023 20:33:32.493262,"(4.6, 5.9, 5.775)","(2.7, 3.4, 3.357142857142857)","(71.0, 190.0, 158.1818181818182)","(2.9, 3.55, 3.496153846153846)","(6.5, 9.4, 9.333333333333334)","(17.0, 21.0, 19.95)","(16.0, 21.0, 20.895833333333332)","(26.0, 60.0, 59.6551724137931)"
10-01-2023 20:33:33.770368,"(4.6, 5.8, 5.714285714285714)","(2.7, 3.4, 3.357142857142857)","(71.0, 190.0, 162.0)","(2.9, 3.55, 3.493478260869565)","(6.5, 9.4, 9.25)","(17.0, 21.0, 19.95)","(16.0, 21.0, 20.636363636363637)","(26.0, 60.0, 58.75)"
10-01-2023 20:33:35.113569,"(4.6, 5.8, 5.7)","(2.7, 3.4, 3.357142857142857)","(71.0, 180.0, 140.0)","(2.9, 3.55, 3.4857142857142858)","(6.5, 9.4, 9.25)","(17.0, 21.0, 19.95)","(16.0, 21.0, 20.428571428571427)","(26.0, 60.0, 57.95454545454545)"
10-01-2023 20:33:36.585710,"(4.6, 5.8, 5.684615384615385)","(2.7, 3.4, 3.4097560975609755)","(71.0, 180.0, 140.0)","(2.9, 3.55, 3.4857142857142858)","(6.5, 9.4, 9.399999999999999)","(17.0, 21.0, 20.3)","(16.0, 21.0, 18.75)","(26.0, 60.0, 57.567567567567565)"
10-01-2023 20:33:38.686320,"(4.6, 5.8, 5.575)","(2.7, 3.45, 3.405555555555556)","(71.0, 180.0, 140.0)","(2.9, 3.55, 3.4857142857142858)","(6.5, 9.6, 9.5625)","(17.0, 21.0, 20.3)","(16.0, 19.5, 18.75)","(26.0, 60.0, 57.567567567567565)"
10-01-2023 20:33:40.100661,"(4.6, 5.8, 5.575)","(2.8, 3.45, 3.371739130434783)","(71.0, 180.0, 140.0)","(3.0, 3.55, 3.496938775510204)","(7.0, 9.6, 9.466666666666667)","(17.0, 21.0, 19.95)","(15.0, 19.5, 19.441176470588236)","(31.0, 60.0, 57.567567567567565)"
10-01-2023 20:33:41.545891,"(4.6, 5.8, 5.681818181818182)","(2.8, 3.45, 3.3781250000000003)","(71.0, 180.0, 140.0)","(3.0, 3.55, 3.4802083333333336)","(7.0, 9.6, 9.399999999999999)","(17.0, 21.0, 20.416666666666668)","(15.0, 19.5, 20.4)","(31.0, 60.0, 57.567567567567565)"
10-01-2023 20:33:42.826849,"(4.6, 5.7, 5.681818181818182)","(2.8, 3.45, 3.3781250000000003)","(71.0, 180.0, 140.0)","(3.0, 3.5, 3.4802083333333336)","(7.0, 9.6, 9.559999999999999)","(17.0, 21.0, 20.44736842105263)","(15.0, 21.0, 20.46969696969697)","(31.0, 60.0, 57.567567567567565)"
10-01-2023 20:33:44.209721,"(4.6, 5.7, 5.681818181818182)","(2.8, 3.45, 3.3833333333333333)","(71.0, 180.0, 140.0)","(3.0, 3.5, 3.452777777777778)","(7.0, 9.6, 9.514285714285714)","(17.0, 21.0, 20.44736842105263)","(15.0, 21.0, 19.926470588235293)","(31.0, 60.0, 58.75)"
10-01-2023 20:33:45.904542,"(4.6, 5.7, 5.7)","(2.8, 3.45, 3.4105263157894736)","(71.0, 180.0, 144.0)","(3.0, 3.5, 3.452)","(7.0, 9.6, 9.2)","(17.0, 21.0, 20.25)","(15.0, 20.0, 20.539473684210527)","(31.0, 60.0, 58.75)"
10-01-2023 20:33:47.357561,"(4.6, 5.8, 5.7)","(2.8, 3.45, 3.5142857142857142)","(71.0, 180.0, 140.0)","(3.0, 3.5, 3.4462093862815886)","(7.0, 9.4, 9.325000000000001)","(17.0, 21.0, 20.44736842105263)","(15.0, 21.0, 19.5)","(31.0, 60.0, 58.75)"
10-01-2023 20:33:48.790712,"(4.6, 5.8, 5.671428571428572)","(2.8, 3.55, 3.5326923076923076)","(71.0, 180.0, 140.0)","(3.0, 3.45, 3.447004608294931)","(7.0, 9.4, 9.044444444444444)","(17.0, 21.0, 20.3)","(15.0, 20.0, 18.5)","(31.0, 60.0, 57.567567567567565)"
10-01-2023 20:33:50.163394,"(4.6, 5.8, 5.65)","(2.8, 3.55, 3.533333333333333)","(71.0, 180.0, 140.0)","(3.0, 3.45, 3.4384615384615387)","(7.0, 9.4, 9.036363636363637)","(17.0, 21.0, 20.13157894736842)","(15.0, 19.0, 17.833333333333332)","(31.0, 60.0, 57.1875)"
10-01-2023 20:33:51.617514,"(4.6, 5.7, 5.65)","(2.8, 3.55, 3.604285714285714)","(71.0, 180.0, 132.0)","(3.0, 3.45, 3.316666666666667)","(7.0, 9.4, 9.10909090909091)","(17.0, 21.0, 20.029411764705884)","(15.0, 18.0, 17.970588235294116)","(31.0, 60.0, 57.1875)"
10-01-2023 20:33:52.988703,"(4.6, 5.7, 5.65)","(2.8, 3.65, 3.55)","(71.0, 180.0, 140.0)","(3.0, 3.35, 3.3413793103448275)","(7.0, 9.4, 9.11764705882353)","(17.0, 21.0, 20.282608695652172)","(15.0, 18.5, 18.357142857142858)","(31.0, 60.0, 57.80487804878049)"
10-01-2023 20:33:54.361407,"(4.6, 5.7, 5.625)","(2.8, 3.55, 3.4987804878048783)","(71.0, 180.0, 140.0)","(3.0, 3.35, 3.3307692307692305)","(7.0, 9.4, 9.13913043478261)","(17.0, 21.0, 20.282608695652172)","(15.0, 19.0, 20.76923076923077)","(31.0, 60.0, 58.888888888888886)"
10-01-2023 20:33:55.633904,"(4.6, 5.7, 5.6875)","(2.8, 3.55, 3.5166666666666666)","(71.0, 180.0, 140.0)","(3.0, 3.4, 3.318831168831169)","(7.0, 9.4, 9.092307692307692)","(17.0, 21.0, 20.282608695652172)","(15.0, 21.0, 19.846153846153847)","(31.0, 60.0, 58.888888888888886)"
10-01-2023 20:33:56.821540,"(4.6, 5.7, 5.68)","(2.8, 3.55, 3.5083333333333333)","(71.0, 180.0, 140.0)","(3.0, 3.35, 3.3)","(7.0, 9.4, 9.233333333333334)","(17.0, 21.0, 21.666666666666668)","(15.0, 21.0, 19.333333333333332)","(31.0, 60.0, 57.80487804878049)"
10-01-2023 20:33:58.107546,"(4.6, 5.7, 5.684210526315789)","(2.8, 3.55, 3.4863636363636363)","(71.0, 180.0, 140.0)","(3.0, 3.35, 3.275)","(7.0, 9.4, 9.233333333333334)","(17.0, 22.0, 20.8)","(15.0, 20.0, 19.333333333333332)","(31.0, 60.0, 57.80487804878049)"
10-01-2023 20:33:59.360123,"(4.6, 5.9, 5.833333333333333)","(2.8, 3.55, 3.487037037037037)","(71.0, 180.0, 140.0)","(3.0, 3.3, 3.250909090909091)","(7.0, 9.4, 9.15)","(17.0, 21.0, 20.9)","(15.0, 20.0, 19.846153846153847)","(31.0, 60.0, 59.76190476190476)"
10-01-2023 20:34:00.740821,"(4.6, 6.0, 5.9)","(2.8, 3.55, 3.519767441860465)","(71.0, 180.0, 140.0)","(3.0, 3.3, 3.2342105263157896)","(7.0, 9.4, 9.28888888888889)","(17.0, 21.0, 20.8)","(15.0, 20.0, 20.166666666666668)","(31.0, 60.0, 59.76744186046511)"
10-01-2023 20:34:02.043110,"(4.6, 6.0, 5.871428571428572)","(2.8, 3.55, 3.519767441860465)","(71.0, 180.0, 140.0)","(3.0, 3.25, 3.2342105263157896)","(7.0, 9.4, 9.32857142857143)","(17.0, 21.0, 20.833333333333332)","(15.0, 21.0, 19.517241379310345)","(31.0, 60.0, 62.173913043478265)"
10-01-2023 20:34:03.332721,"(4.6, 5.9, 5.882608695652174)","(2.8, 3.55, 3.5391304347826087)","(71.0, 180.0, 140.0)","(3.0, 3.25, 3.240983606557377)","(7.0, 9.4, 9.375)","(17.0, 21.0, 21.285714285714285)","(15.0, 20.0, 19.517241379310345)","(31.0, 70.0, 62.173913043478265)"
10-01-2023 20:34:04.588143,"(4.6, 6.0, 5.895)","(2.8, 3.5, 3.4771929824561405)","(71.0, 180.0, 140.0)","(2.9, 3.25, 3.2328947368421055)","(7.0, 9.6, 9.559999999999999)","(17.0, 22.0, 21.285714285714285)","(15.0, 20.0, 19.333333333333332)","(31.0, 70.0, 62.173913043478265)"
10-01-2023 20:34:05.864447,"(4.6, 6.0, 5.895)","(2.8, 3.5, 3.442307692307692)","(71.0, 180.0, 151.42857142857142)","(2.9, 3.25, 3.242391304347826)","(7.0, 9.6, 9.511111111111111)","(17.0, 22.0, 21.35483870967742)","(15.0, 20.0, 19.210526315789473)","(31.0, 70.0, 63.125)"
10-01-2023 20:34:07.086678,"(4.6, 5.9, 5.858333333333333)","(2.8, 3.5, 3.4605263157894735)","(71.0, 230.0, 151.42857142857142)","(2.9, 3.3, 3.207547169811321)","(7.0, 9.6, 9.517241379310345)","(17.0, 22.0, 21.257142857142856)","(15.0, 20.0, 19.23076923076923)","(31.0, 65.0, 62.05882352941177)"
10-01-2023 20:34:08.478123,"(4.6, 5.9, 5.877777777777778)","(2.8, 3.5, 3.4736111111111114)","(71.0, 220.0, 153.33333333333334)","(2.9, 3.25, 3.2338582677165353)","(7.0, 9.6, 9.540740740740741)","(17.0, 22.0, 21.1)","(15.0, 20.0, 19.666666666666668)","(31.0, 65.0, 59.44444444444444)"
10-01-2023 20:34:09.817099,"(4.6, 6.0, 5.88125)","(2.8, 3.5, 3.4670731707317075)","(71.0, 220.0, 150.0)","(2.9, 3.3, 3.257471264367816)","(7.0, 9.6, 9.476923076923077)","(17.0, 22.0, 21.257142857142856)","(15.0, 20.0, 19.761904761904763)","(31.0, 65.0, 62.857142857142854)"
10-01-2023 20:34:11.045754,"(4.6, 5.8, 5.714285714285714)","(2.8, 3.5, 3.4520833333333334)","(71.0, 210.0, 146.66666666666666)","(2.9, 3.3, 3.239130434782609)","(7.0, 9.6, 9.305882352941177)","(17.0, 22.0, 21.35)","(15.0, 21.0, 19.4)","(31.0, 65.0, 61.82692307692308)"
