,Tolkowsky,Storm Attack,Drop The Pilot,Giveitallali,Heleva Deel,Harmony Nation,Lexis Choice,Kings Row,Inside Information,The Angels Kiss
05-01-2023 15:05:16.919303,"(2.7, 3.25, 3.24140625)","(16.0, 21.0, 20.333333333333332)","(8.5, 9.4, 9.363793103448277)","(15.0, 19.0, 18.717391304347824)","(2.4, 2.74, 2.7240336134453784)","(31.0, 48.0, 45.662921348314605)","(15.0, 19.0, 18.7375)","(41.0, 65.0, 63.46153846153846)","(41.0, 55.0, 53.96103896103896)","(101.0, 300.0, 250.0)"
05-01-2023 15:05:18.338240,"(2.7, 3.25, 3.24061433447099)","(16.0, 21.0, 20.5)","(8.5, 9.4, 9.363793103448277)","(15.0, 19.0, 18.717391304347824)","(2.4, 2.76, 2.7240336134453784)","(31.0, 48.0, 45.662921348314605)","(15.0, 19.0, 18.7375)","(41.0, 65.0, 63.5)","(41.0, 55.0, 53.96103896103896)","(101.0, 300.0, 272.5)"
05-01-2023 15:05:19.616673,"(2.7, 3.25, 3.2406629834254144)","(16.0, 21.0, 20.548387096774192)","(8.5, 9.6, 9.480952380952381)","(15.0, 18.5, 18.173076923076923)","(2.4, 2.74, 2.7300826446280992)","(31.0, 48.0, 45.78313253012048)","(15.0, 18.5, 18.178571428571427)","(41.0, 65.0, 63.5)","(41.0, 55.0, 53.96103896103896)","(101.0, 290.0, 272.5)"
05-01-2023 15:05:20.954308,"(2.7, 3.25, 3.236009174311927)","(16.0, 21.0, 20.63157894736842)","(8.5, 9.6, 9.43370786516854)","(15.0, 18.5, 18.28787878787879)","(2.4, 2.76, 2.7295348837209303)","(31.0, 48.0, 45.87341772151899)","(15.0, 18.5, 18.145833333333332)","(41.0, 70.0, 61.95652173913044)","(41.0, 55.0, 54.22077922077922)","(101.0, 300.0, 240.0)"
05-01-2023 15:05:22.349637,"(2.7, 3.2, 3.192438271604938)","(16.0, 21.0, 20.65)","(8.5, 9.6, 9.602083333333333)","(15.0, 18.5, 18.071428571428573)","(2.4, 2.76, 2.742492012779553)","(31.0, 48.0, 45.97802197802198)","(16.0, 18.5, 18.26829268292683)","(41.0, 65.0, 62.82608695652174)","(41.0, 55.0, 54.096385542168676)","(101.0, 300.0, 246.66666666666666)"
05-01-2023 15:05:23.688776,"(2.7, 3.2, 3.1435185185185186)","(16.0, 21.0, 19.705882352941178)","(8.0, 9.8, 9.716666666666667)","(15.0, 18.5, 18.3)","(2.4, 2.76, 2.758461538461538)","(31.0, 48.0, 46.093023255813954)","(16.0, 18.5, 18.25)","(41.0, 65.0, 62.82608695652174)","(41.0, 55.0, 54.096385542168676)","(101.0, 300.0, 246.66666666666666)"
05-01-2023 15:05:24.987006,"(2.7, 3.15, 3.1435185185185186)","(16.0, 20.0, 19.74137931034483)","(8.0, 9.8, 9.704854368932038)","(15.0, 18.5, 18.3)","(2.4, 2.76, 2.7561194029850746)","(31.0, 48.0, 46.27906976744186)","(16.0, 18.5, 18.818181818181817)","(41.0, 65.0, 63.333333333333336)","(41.0, 55.0, 54.285714285714285)","(101.0, 300.0, 255.55555555555554)"
05-01-2023 15:05:26.263416,"(2.7, 3.15, 3.1476525821596244)","(16.0, 20.0, 19.74137931034483)","(8.0, 10.0, 9.729914529914529)","(15.0, 18.5, 18.066666666666666)","(2.4, 2.76, 2.750714285714286)","(31.0, 48.0, 46.36144578313253)","(15.0, 19.0, 18.872093023255815)","(41.0, 65.0, 63.51851851851852)","(41.0, 55.0, 54.285714285714285)","(101.0, 300.0, 252.0)"
05-01-2023 15:05:27.526319,"(2.7, 3.15, 3.1337310195227763)","(16.0, 20.0, 19.7972972972973)","(8.0, 10.0, 9.729914529914529)","(15.0, 18.5, 18.055555555555557)","(2.4, 2.76, 2.752923076923077)","(31.0, 48.0, 46.36144578313253)","(15.0, 19.5, 18.840425531914892)","(41.0, 65.0, 63.51851851851852)","(41.0, 55.0, 54.285714285714285)","(101.0, 300.0, 252.0)"
05-01-2023 15:05:28.821436,"(2.7, 3.15, 3.1342824601366743)","(16.0, 20.0, 19.785714285714285)","(8.0, 10.0, 9.740983606557377)","(15.0, 18.5, 18.1)","(2.4, 2.76, 2.770378378378378)","(31.0, 48.0, 46.19512195121951)","(15.0, 19.5, 18.867346938775512)","(41.0, 65.0, 63.57142857142857)","(41.0, 55.0, 54.451219512195124)","(101.0, 300.0, 255.55555555555554)"
05-01-2023 15:05:30.157211,"(2.7, 3.15, 3.129431216931217)","(16.0, 20.0, 19.83108108108108)","(8.0, 10.0, 9.740983606557377)","(15.0, 18.5, 18.133333333333333)","(2.4, 2.78, 2.7689411764705882)","(31.0, 48.0, 46.25806451612903)","(15.0, 19.5, 18.867346938775512)","(41.0, 65.0, 62.03703703703704)","(41.0, 55.0, 54.361702127659576)","(101.0, 300.0, 255.55555555555554)"
05-01-2023 15:05:31.485826,"(2.7, 3.15, 3.1295348837209302)","(16.0, 20.0, 19.83108108108108)","(8.0, 10.0, 9.740983606557377)","(15.0, 18.5, 18.133333333333333)","(2.4, 2.78, 2.773103448275862)","(31.0, 48.0, 46.256410256410255)","(15.0, 19.5, 18.430232558139537)","(41.0, 65.0, 61.15384615384615)","(41.0, 55.0, 54.361702127659576)","(101.0, 300.0, 255.55555555555554)"
05-01-2023 15:05:32.802084,"(2.8, 3.3, 3.267687074829932)","(16.0, 20.0, 19.707792207792206)","(8.0, 9.8, 9.63483870967742)","(15.0, 18.0, 17.41176470588235)","(2.45, 2.74, 2.692345679012346)","(31.0, 48.0, 45.6140350877193)","(16.0, 18.5, 17.950413223140497)","(41.0, 65.0, 59.1025641025641)","(41.0, 55.0, 54.1578947368421)","(101.0, 300.0, 210.8860759493671)"
05-01-2023 15:05:34.075356,"(2.8, 3.45, 3.422294372294372)","(16.0, 20.0, 19.537735849056602)","(8.0, 9.6, 9.4)","(15.0, 17.5, 18.082474226804123)","(2.45, 2.7, 2.687861635220126)","(31.0, 48.0, 45.46031746031746)","(16.0, 18.0, 17.949579831932773)","(41.0, 65.0, 57.0)","(41.0, 55.0, 54.34065934065934)","(101.0, 220.0, 210.95890410958904)"
05-01-2023 15:05:35.362757,"(2.7, 3.5, 3.4593073593073593)","(16.0, 20.0, 19.465686274509803)","(8.0, 9.4, 9.614432989690723)","(15.0, 18.5, 17.73076923076923)","(2.45, 2.7, 2.6794384449244064)","(31.0, 48.0, 45.46031746031746)","(16.0, 18.0, 17.952173913043477)","(41.0, 65.0, 56.724137931034484)","(41.0, 55.0, 54.25925925925926)","(101.0, 220.0, 217.0)"
05-01-2023 15:05:36.629559,"(2.7, 3.35, 3.335800604229607)","(16.0, 19.5, 19.465686274509803)","(8.0, 9.8, 9.614432989690723)","(15.0, 18.0, 18.195652173913043)","(2.45, 2.68, 2.6819047619047622)","(31.0, 48.0, 45.5)","(16.0, 18.0, 18.392857142857142)","(41.0, 65.0, 57.25806451612903)","(41.0, 55.0, 54.26829268292683)","(101.0, 220.0, 217.27272727272728)"
05-01-2023 15:05:37.868899,"(2.7, 3.4, 3.3616477272727274)","(16.0, 19.0, 18.90721649484536)","(8.0, 8.8, 8.797409326424871)","(15.0, 18.5, 18.485507246376812)","(2.45, 2.7, 2.6902439024390246)","(31.0, 48.0, 45.80821917808219)","(16.0, 18.5, 18.764705882352942)","(41.0, 65.0, 58.142857142857146)","(41.0, 55.0, 54.310344827586206)","(101.0, 220.0, 217.5)"
05-01-2023 15:05:39.146365,"(2.8, 3.4, 3.370967741935484)","(16.0, 19.0, 18.95275590551181)","(8.0, 9.0, 8.996283783783785)","(15.0, 18.5, 18.485507246376812)","(2.45, 2.7, 2.6902439024390246)","(31.0, 48.0, 45.80821917808219)","(15.0, 19.0, 18.764705882352942)","(41.0, 65.0, 58.142857142857146)","(41.0, 55.0, 54.310344827586206)","(101.0, 220.0, 217.5)"
05-01-2023 15:05:40.516601,"(2.8, 3.4, 3.3553435114503816)","(16.0, 19.5, 19.26923076923077)","(8.0, 9.2, 8.910769230769231)","(15.0, 18.5, 18.46)","(2.45, 2.7, 2.6835874439461884)","(31.0, 48.0, 45.83783783783784)","(15.0, 19.0, 18.738095238095237)","(41.0, 65.0, 58.333333333333336)","(41.0, 55.0, 54.54545454545455)","(101.0, 220.0, 217.5)"
05-01-2023 15:05:41.947465,"(2.8, 3.35, 3.341468253968254)","(16.0, 20.0, 19.583333333333332)","(8.0, 9.2, 9.066666666666666)","(15.0, 18.5, 18.34090909090909)","(2.45, 2.7, 2.703859649122807)","(31.0, 48.0, 45.83783783783784)","(15.0, 19.0, 18.76086956521739)","(41.0, 65.0, 58.333333333333336)","(41.0, 55.0, 54.54545454545455)","(101.0, 220.0, 217.5)"
05-01-2023 15:05:43.284793,"(2.9, 3.35, 3.3273657289002556)","(16.0, 20.0, 19.598591549295776)","(8.0, 9.2, 9.04)","(15.0, 18.5, 18.34375)","(2.4, 2.72, 2.7046938775510205)","(31.0, 48.0, 46.592592592592595)","(15.0, 19.0, 18.770833333333332)","(41.0, 65.0, 58.513513513513516)","(41.0, 55.0, 54.7093023255814)","(101.0, 220.0, 217.5)"
05-01-2023 15:05:44.659036,"(2.9, 3.35, 3.3313099041533545)","(16.0, 20.0, 19.598591549295776)","(8.0, 9.2, 9.078787878787878)","(15.0, 18.5, 18.4070796460177)","(2.4, 2.72, 2.7144000000000004)","(31.0, 48.0, 51.58620689655172)","(15.0, 19.0, 18.803571428571427)","(41.0, 65.0, 59.146341463414636)","(41.0, 55.0, 54.57446808510638)","(101.0, 220.0, 219.16666666666666)"
05-01-2023 15:05:46.325194,"(2.8, 3.3, 3.2637223974763407)","(16.0, 20.0, 17.635135135135137)","(8.0, 9.2, 9.078787878787878)","(15.0, 18.5, 18.689655172413794)","(2.4, 2.72, 2.7143209876543213)","(31.0, 55.0, 50.63793103448276)","(15.0, 19.0, 18.88235294117647)","(41.0, 65.0, 58.142857142857146)","(41.0, 55.0, 54.54545454545455)","(101.0, 230.0, 225.71428571428572)"
05-01-2023 15:05:48.006971,"(2.8, 3.3, 3.2633217993079584)","(16.0, 18.0, 18.1046511627907)","(8.0, 9.2, 9.077551020408164)","(15.0, 19.5, 18.886363636363637)","(2.4, 2.72, 2.7215254237288136)","(31.0, 55.0, 49.729166666666664)","(15.0, 19.0, 18.91269841269841)","(41.0, 65.0, 58.68421052631579)","(41.0, 55.0, 54.166666666666664)","(101.0, 230.0, 225.71428571428572)"
05-01-2023 15:05:49.574938,"(2.8, 3.3, 3.280141843971631)","(15.0, 18.5, 18.071428571428573)","(8.0, 9.2, 9.125925925925927)","(14.0, 19.0, 18.857142857142858)","(2.45, 2.74, 2.7274468085106385)","(31.0, 55.0, 49.80555555555556)","(15.0, 19.5, 18.65573770491803)","(41.0, 65.0, 58.84615384615385)","(41.0, 55.0, 54.183673469387756)","(101.0, 230.0, 225.71428571428572)"
05-01-2023 15:05:51.110918,"(2.8, 3.3, 3.2654545454545456)","(15.0, 18.5, 18.155172413793103)","(8.0, 9.4, 9.141573033707866)","(14.0, 19.0, 18.814285714285713)","(2.45, 2.74, 2.71)","(31.0, 55.0, 48.2)","(15.0, 19.0, 18.64406779661017)","(41.0, 65.0, 59.0)","(41.0, 55.0, 53.91891891891892)","(101.0, 230.0, 225.71428571428572)"
05-01-2023 15:05:52.539015,"(2.8, 3.35, 3.308430913348946)","(15.0, 18.5, 18.25)","(8.0, 9.4, 8.796000000000001)","(14.0, 19.0, 18.867346938775512)","(2.45, 2.72, 2.728888888888889)","(31.0, 55.0, 47.35)","(16.0, 19.0, 18.74074074074074)","(41.0, 65.0, 59.666666666666664)","(41.0, 55.0, 54.02439024390244)","(101.0, 230.0, 226.0)"
05-01-2023 15:05:53.893339,"(2.8, 3.35, 3.3136270491803277)","(15.0, 18.5, 18.3265306122449)","(8.0, 8.8, 8.952730883813306)","(14.0, 19.0, 18.81578947368421)","(2.45, 2.74, 2.730810810810811)","(31.0, 55.0, 47.714285714285715)","(16.0, 19.0, 18.875)","(41.0, 65.0, 59.666666666666664)","(41.0, 55.0, 53.113207547169814)","(101.0, 230.0, 226.0)"
05-01-2023 15:05:55.267436,"(2.8, 3.35, 3.3136270491803277)","(15.0, 18.5, 18.41025641025641)","(8.0, 9.0, 8.952730883813306)","(14.0, 19.0, 18.83783783783784)","(2.45, 2.74, 2.7330612244897963)","(31.0, 55.0, 47.714285714285715)","(16.0, 19.0, 18.84090909090909)","(41.0, 65.0, 59.666666666666664)","(41.0, 55.0, 53.113207547169814)","(101.0, 230.0, 226.0)"
05-01-2023 15:05:56.659919,"(2.8, 3.35, 3.3149598393574298)","(15.0, 18.5, 18.43243243243243)","(8.0, 9.0, 8.952730883813306)","(14.0, 19.0, 18.83783783783784)","(2.45, 2.74, 2.7333333333333334)","(31.0, 55.0, 47.714285714285715)","(16.0, 19.0, 18.8)","(41.0, 65.0, 59.666666666666664)","(41.0, 55.0, 53.113207547169814)","(101.0, 230.0, 226.0)"
05-01-2023 15:05:58.108728,"(2.8, 3.35, 3.3625441696113074)","(15.0, 18.5, 18.6375)","(8.0, 9.0, 8.681012658227848)","(14.0, 19.0, 17.481012658227847)","(2.45, 2.74, 2.732093023255814)","(31.0, 55.0, 49.11538461538461)","(16.0, 19.0, 18.861842105263158)","(41.0, 65.0, 60.38461538461539)","(41.0, 55.0, 53.275862068965516)","(101.0, 230.0, 224.54545454545453)"
05-01-2023 15:05:59.479170,"(2.8, 3.4, 3.378174603174603)","(15.0, 19.0, 18.6375)","(8.0, 8.8, 8.673949579831932)","(14.0, 17.5, 17.8)","(2.45, 2.74, 2.7345161290322584)","(31.0, 55.0, 49.11538461538461)","(16.0, 19.0, 18.7972972972973)","(41.0, 65.0, 60.38461538461539)","(41.0, 55.0, 53.24561403508772)","(101.0, 230.0, 224.54545454545453)"
05-01-2023 15:06:00.915183,"(2.8, 3.4, 3.4053370786516854)","(15.0, 19.0, 18.60810810810811)","(8.0, 8.8, 8.683268482490272)","(14.0, 18.0, 17.725)","(2.45, 2.74, 2.717829912023461)","(31.0, 55.0, 49.724137931034484)","(16.0, 19.0, 18.811827956989248)","(41.0, 65.0, 60.78947368421053)","(41.0, 55.0, 53.59154929577465)","(101.0, 230.0, 225.0)"
05-01-2023 15:06:02.205459,"(2.8, 3.45, 3.4053370786516854)","(15.0, 19.0, 18.60810810810811)","(8.0, 8.8, 8.71625)","(14.0, 18.0, 17.725)","(2.45, 2.72, 2.7168545994065285)","(31.0, 55.0, 50.064516129032256)","(16.0, 19.0, 18.811827956989248)","(41.0, 65.0, 60.78947368421053)","(41.0, 55.0, 53.59154929577465)","(101.0, 230.0, 225.0)"
05-01-2023 15:06:03.478677,"(2.8, 3.4, 3.388007380073801)","(15.0, 19.0, 18.654761904761905)","(8.0, 8.8, 8.71625)","(14.0, 18.0, 17.725)","(2.45, 2.72, 2.7168545994065285)","(31.0, 55.0, 50.064516129032256)","(16.0, 19.0, 18.811827956989248)","(41.0, 65.0, 60.78947368421053)","(41.0, 55.0, 53.59154929577465)","(101.0, 230.0, 225.0)"
05-01-2023 15:06:04.828802,"(2.8, 3.4, 3.3879310344827585)","(15.0, 19.0, 18.560606060606062)","(8.0, 8.8, 8.73128205128205)","(14.0, 18.0, 17.78125)","(2.45, 2.74, 2.7259200000000003)","(31.0, 55.0, 49.22641509433962)","(16.0, 19.0, 18.811827956989248)","(41.0, 65.0, 60.471698113207545)","(41.0, 55.0, 53.59154929577465)","(101.0, 230.0, 225.0)"
05-01-2023 15:06:06.205334,"(2.8, 3.4, 3.389154411764706)","(15.0, 18.5, 18.418367346938776)","(8.0, 8.8, 8.699610894941635)","(14.0, 18.5, 17.83823529411765)","(2.45, 2.74, 2.7261417322834647)","(31.0, 55.0, 49.22641509433962)","(16.0, 19.0, 18.763513513513512)","(41.0, 65.0, 60.471698113207545)","(41.0, 55.0, 53.59154929577465)","(101.0, 230.0, 225.0)"
05-01-2023 15:06:07.611975,"(2.9, 3.4, 3.3894052044609664)","(15.0, 18.5, 18.175)","(8.0, 8.8, 8.699610894941635)","(14.0, 18.0, 17.441860465116278)","(2.45, 2.74, 2.7261417322834647)","(31.0, 55.0, 49.724137931034484)","(16.0, 19.0, 18.789156626506024)","(41.0, 65.0, 60.78947368421053)","(41.0, 55.0, 53.59154929577465)","(101.0, 230.0, 225.0)"
05-01-2023 15:06:09.159482,"(2.9, 3.4, 3.3897887323943663)","(15.0, 18.5, 18.225609756097562)","(8.0, 8.8, 8.768862275449102)","(14.0, 17.5, 17.347826086956523)","(2.45, 2.74, 2.747205882352941)","(31.0, 55.0, 46.25714285714286)","(16.0, 19.0, 18.116666666666667)","(41.0, 65.0, 61.25)","(41.0, 55.0, 53.0)","(101.0, 230.0, 217.14285714285714)"
05-01-2023 15:06:10.682084,"(2.9, 3.35, 3.3743396226415094)","(16.0, 18.5, 18.302884615384617)","(8.0, 8.8, 8.809615384615386)","(15.0, 17.5, 17.691358024691358)","(2.45, 2.76, 2.7293506493506494)","(31.0, 55.0, 50.9375)","(16.0, 18.5, 18.036290322580644)","(41.0, 65.0, 61.5)","(41.0, 55.0, 53.0188679245283)","(101.0, 230.0, 222.5)"
05-01-2023 15:06:12.157082,"(2.9, 3.4, 3.3909961685823755)","(16.0, 18.5, 18.237179487179485)","(8.0, 9.0, 8.84732824427481)","(15.0, 18.0, 17.424242424242426)","(2.45, 2.74, 2.7447826086956524)","(31.0, 55.0, 48.31428571428572)","(16.0, 18.5, 17.965034965034967)","(41.0, 65.0, 61.5)","(41.0, 55.0, 53.0188679245283)","(101.0, 230.0, 222.5)"
05-01-2023 15:06:13.764022,"(2.9, 3.4, 3.4131048387096774)","(15.0, 18.5, 17.842105263157894)","(8.0, 9.0, 8.75140186915888)","(14.0, 17.5, 17.424242424242426)","(2.45, 2.76, 2.738840579710145)","(31.0, 55.0, 48.8421052631579)","(16.0, 18.0, 17.965034965034967)","(41.0, 65.0, 61.5)","(41.0, 55.0, 52.96296296296296)","(101.0, 230.0, 222.5)"
05-01-2023 15:06:15.391634,"(2.9, 3.45, 3.8989270386266095)","(15.0, 18.5, 20.25)","(8.0, 8.8, 8.28)","(14.0, 17.5, 17.666666666666668)","(2.45, 2.76, 3.157142857142857)","(31.0, 55.0, 60.0)","(16.0, 18.0, 17.5)","(41.0, 65.0, 102.80000000000001)","(41.0, 55.0, 87.33333333333334)","(101.0, 230.0, 905.2631578947369)"
05-01-2023 15:06:16.779782,"(2.9, 3.95, 3.8989270386266095)","(15.0, 25.0, 20.25)","(8.0, 9.4, 8.28)","(14.0, 18.5, 17.666666666666668)","(2.45, 3.3, 3.1634615384615383)","(31.0, 70.0, 56.66666666666667)","(16.0, 28.0, 16.8)","(41.0, 150.0, 105.5)","(41.0, 110.0, 87.33333333333334)","(101.0, 950.0, 763.1578947368422)"
05-01-2023 15:06:18.150161,"(2.9, 3.95, 4.581506849315068)","(15.0, 25.0, 18.25)","(8.0, 9.4, 8.6)","(14.0, 18.5, 17.666666666666668)","(2.45, 3.25, 2.6795620437956207)","(31.0, 65.0, 56.66666666666667)","(16.0, 28.0, 17.0)","(41.0, 130.0, 98.0)","(41.0, 110.0, 94.0)","(101.0, 800.0, 668.421052631579)"
05-01-2023 15:06:19.499473,"(2.9, 4.6, 3.9)","(15.0, 21.0, 18.75)","(8.0, 9.2, 9.295652173913044)","(14.0, 18.5, 17.666666666666668)","(2.45, 2.68, 3.05875)","(31.0, 65.0, 56.66666666666667)","(16.0, 20.0, 16.8)","(41.0, 120.0, 98.0)","(41.0, 120.0, 73.2)","(101.0, 700.0, 668.421052631579)"
05-01-2023 15:06:20.797261,"(2.9, 4.5, 3.8000000000000003)","(15.0, 25.0, 17.333333333333332)","(8.0, 9.4, 9.295652173913044)","(14.0, 18.5, 17.666666666666668)","(2.45, 3.25, 2.504)","(31.0, 65.0, 56.66666666666667)","(16.0, 28.0, 14.7)","(41.0, 120.0, 84.80000000000001)","(41.0, 120.0, 87.33333333333334)","(101.0, 700.0, 668.421052631579)"
05-01-2023 15:06:22.125190,"(2.9, 4.5, 4.473076923076923)","(15.0, 19.5, 16.0)","(8.0, 9.4, 9.318181818181818)","(14.0, 18.5, 22.0)","(2.45, 2.52, 2.519327731092437)","(31.0, 65.0, 83.18181818181819)","(16.0, 17.5, 14.875)","(41.0, 120.0, 90.5)","(41.0, 110.0, 87.33333333333334)","(101.0, 700.0, 668.421052631579)"
