,Im Harvey Specter Nz,Crime Time,Dust To Diamonds,Billy Glanvill,Miami Surf,Ellas Reason,Bundle Of Notes,Guy Looks Good,Jimmy Beach,Weman Macha
06-01-2023 14:15:08.825789,"(21.0, 99999, 99990)","(51.0, 60.0, 53.0)","(3.5, 4.8, 4.666666666666667)","(91.0, 120.0, 102.22222222222223)","(51.0, 130.0, 114.0)","(41.0, 80.0, 72.4)","(6.5, 8.2, 7.742857142857143)","(5.5, 6.6, 6.597101449275362)","(5.5, 9.4, 8.399999999999999)","(2.8, 3.75, 3.6409090909090907)"
06-01-2023 14:15:10.015074,"(21.0, 99999, 99990)","(51.0, 80.0, 63.0)","(3.5, 4.8, 4.666666666666667)","(91.0, 120.0, 102.22222222222223)","(51.0, 130.0, 114.0)","(41.0, 80.0, 72.4)","(6.5, 8.0, 7.672727272727273)","(5.5, 6.6, 6.578947368421052)","(5.5, 9.4, 8.399999999999999)","(2.8, 3.75, 3.6409090909090907)"
06-01-2023 14:15:11.202066,"(20.0, 99999, 99990)","(41.0, 80.0, 63.0)","(3.6, 4.8, 4.746666666666666)","(71.0, 120.0, 102.22222222222223)","(51.0, 130.0, 114.0)","(41.0, 80.0, 72.4)","(6.5, 8.0, 7.672727272727273)","(5.5, 6.6, 6.578947368421052)","(5.5, 9.4, 8.366666666666665)","(2.8, 3.75, 3.6409090909090907)"
06-01-2023 14:15:12.314468,"(20.0, 99999, 99990)","(41.0, 80.0, 63.0)","(3.6, 4.8, 4.746666666666666)","(71.0, 120.0, 102.22222222222223)","(51.0, 130.0, 114.0)","(41.0, 80.0, 75.77777777777777)","(6.5, 8.0, 7.672727272727273)","(5.5, 6.6, 6.578947368421052)","(5.5, 9.2, 8.366666666666665)","(2.8, 3.75, 3.6136363636363638)"
06-01-2023 14:15:13.407671,"(20.0, 99999, 99990)","(41.0, 80.0, 63.0)","(3.6, 4.8, 4.746666666666666)","(71.0, 120.0, 102.22222222222223)","(51.0, 130.0, 114.0)","(41.0, 80.0, 75.77777777777777)","(6.5, 8.0, 7.672727272727273)","(5.5, 6.6, 6.578947368421052)","(5.5, 9.2, 8.366666666666665)","(2.8, 3.75, 3.6142857142857143)"
06-01-2023 14:15:14.540281,"(20.0, 99999, 99990)","(41.0, 80.0, 51.666666666666664)","(3.6, 4.8, 4.746666666666666)","(71.0, 120.0, 102.22222222222223)","(51.0, 130.0, 114.0)","(41.0, 80.0, 76.0)","(6.5, 8.0, 7.923404255319149)","(5.5, 6.6, 6.578947368421052)","(5.5, 9.2, 8.366666666666665)","(2.8, 3.7, 3.62)"
06-01-2023 14:15:15.764948,"(20.0, 99999, 99990)","(41.0, 75.0, 60.5)","(3.6, 4.8, 4.746666666666666)","(71.0, 120.0, 100.0)","(51.0, 130.0, 121.11111111111111)","(41.0, 80.0, 75.75)","(6.5, 8.0, 7.923404255319149)","(5.5, 6.6, 6.578947368421052)","(5.5, 9.2, 8.366666666666665)","(2.8, 3.65, 3.62)"
06-01-2023 14:15:16.935038,"(20.0, 99999, 99990)","(41.0, 75.0, 60.5)","(3.6, 4.8, 4.746666666666666)","(71.0, 120.0, 100.0)","(51.0, 130.0, 121.11111111111111)","(41.0, 80.0, 71.5)","(6.5, 8.0, 7.923404255319149)","(5.5, 6.6, 6.578947368421052)","(5.5, 9.2, 8.45)","(2.8, 3.65, 3.62)"
06-01-2023 14:15:18.157407,"(20.0, 99999, 99990)","(41.0, 75.0, 60.5)","(3.6, 4.8, 4.746666666666666)","(71.0, 120.0, 100.0)","(51.0, 130.0, 121.11111111111111)","(41.0, 80.0, 71.5)","(6.5, 8.0, 7.923404255319149)","(5.5, 6.6, 6.576811594202899)","(5.5, 9.2, 9.266666666666667)","(2.8, 3.65, 3.62)"
06-01-2023 14:15:19.598999,"(20.0, 99999, 99990)","(41.0, 75.0, 60.5)","(3.6, 4.8, 4.758974358974359)","(71.0, 120.0, 100.0)","(51.0, 130.0, 100.9090909090909)","(41.0, 80.0, 71.5)","(6.5, 8.0, 7.923404255319149)","(5.5, 6.6, 6.576811594202899)","(5.5, 9.4, 9.025)","(2.8, 3.65, 3.609090909090909)"
06-01-2023 14:15:20.737269,"(20.0, 99999, 99990)","(41.0, 75.0, 60.5)","(3.6, 4.8, 4.7384615384615385)","(71.0, 120.0, 100.0)","(51.0, 120.0, 84.54545454545455)","(41.0, 80.0, 73.2)","(6.5, 8.0, 7.923404255319149)","(5.5, 6.6, 6.576811594202899)","(5.5, 9.4, 8.9)","(2.8, 3.65, 3.51875)"
06-01-2023 14:15:21.954129,"(20.0, 99999, 99990)","(41.0, 75.0, 60.5)","(3.6, 4.8, 4.7384615384615385)","(71.0, 120.0, 100.0)","(51.0, 120.0, 94.0)","(41.0, 80.0, 75.75)","(6.5, 8.0, 7.836363636363636)","(5.5, 6.6, 6.576811594202899)","(5.5, 9.6, 9.100000000000001)","(2.8, 3.55, 3.4569672131147544)"
06-01-2023 14:15:23.234822,"(20.0, 99999, 99990)","(41.0, 75.0, 72.1)","(3.6, 4.8, 4.778378378378378)","(71.0, 120.0, 100.0)","(51.0, 120.0, 94.0)","(41.0, 80.0, 75.75)","(6.5, 8.0, 7.836363636363636)","(5.5, 6.6, 6.576811594202899)","(5.5, 9.8, 9.323076923076924)","(2.8, 3.5, 3.452981651376147)"
06-01-2023 14:15:24.567800,"(20.0, 99999, 99990)","(41.0, 75.0, 72.1)","(3.6, 4.8, 4.778378378378378)","(71.0, 120.0, 100.0)","(51.0, 120.0, 104.5)","(41.0, 80.0, 75.75)","(6.5, 8.0, 7.836363636363636)","(5.5, 6.6, 6.579411764705882)","(5.5, 9.6, 9.323076923076924)","(2.8, 3.5, 3.405780346820809)"
06-01-2023 14:15:26.055909,"(20.0, 99999, 99990)","(41.0, 75.0, 72.1)","(3.6, 4.8, 4.778378378378378)","(71.0, 120.0, 114.28571428571428)","(51.0, 110.0, 104.5)","(41.0, 80.0, 72.0)","(6.5, 8.0, 7.836363636363636)","(5.5, 6.6, 6.579411764705882)","(5.5, 9.6, 9.323076923076924)","(2.8, 3.5, 3.4375)"
06-01-2023 14:15:27.314093,"(20.0, 99999, 99990)","(41.0, 75.0, 72.1)","(3.6, 4.8, 4.778378378378378)","(71.0, 120.0, 114.28571428571428)","(51.0, 110.0, 104.5)","(41.0, 80.0, 68.25)","(6.5, 8.0, 7.836363636363636)","(5.5, 6.6, 6.579411764705882)","(5.5, 9.6, 9.1)","(2.8, 3.45, 3.442857142857143)"
06-01-2023 14:15:28.500580,"(20.0, 99999, 99990)","(41.0, 80.0, 62.54545454545455)","(3.6, 4.8, 4.7709090909090905)","(71.0, 120.0, 113.33333333333334)","(51.0, 110.0, 102.85714285714286)","(41.0, 75.0, 66.9)","(6.5, 8.0, 7.85)","(5.5, 6.6, 6.753623188405797)","(5.5, 9.6, 9.0)","(2.8, 3.45, 3.423076923076923)"
06-01-2023 14:15:29.687230,"(20.0, 99999, 99990)","(41.0, 80.0, 62.54545454545455)","(3.6, 4.8, 4.705882352941177)","(71.0, 120.0, 113.33333333333334)","(51.0, 110.0, 102.85714285714286)","(41.0, 75.0, 66.9)","(6.5, 8.0, 7.85)","(5.5, 6.8, 6.734246575342466)","(5.5, 9.6, 9.323076923076924)","(2.8, 3.45, 3.423076923076923)"
06-01-2023 14:15:30.902895,"(20.0, 99999, 99990)","(41.0, 80.0, 62.54545454545455)","(3.6, 4.8, 4.771428571428571)","(71.0, 120.0, 113.33333333333334)","(51.0, 110.0, 102.85714285714286)","(41.0, 75.0, 66.9)","(6.5, 8.0, 7.85)","(5.5, 6.8, 6.697297297297297)","(5.5, 9.6, 9.233333333333334)","(2.8, 3.45, 3.423076923076923)"
06-01-2023 14:15:32.079618,"(20.0, 99999, 99990)","(41.0, 80.0, 62.54545454545455)","(3.6, 4.8, 4.75)","(71.0, 120.0, 113.33333333333334)","(51.0, 110.0, 101.66666666666667)","(41.0, 75.0, 67.25)","(6.5, 8.0, 7.85)","(5.5, 6.8, 6.697297297297297)","(5.5, 9.4, 9.066666666666666)","(2.8, 3.45, 3.423076923076923)"
06-01-2023 14:15:33.314551,"(20.0, 99999, 99990)","(41.0, 80.0, 62.54545454545455)","(3.6, 4.8, 4.6038461538461535)","(71.0, 120.0, 110.0)","(51.0, 110.0, 100.0)","(41.0, 70.0, 66.3076923076923)","(6.5, 8.0, 7.85)","(5.5, 6.8, 6.68780487804878)","(5.5, 9.4, 9.3)","(2.8, 3.45, 3.3583333333333334)"
06-01-2023 14:15:34.508114,"(20.0, 99999, 99990)","(41.0, 80.0, 58.666666666666664)","(3.6, 4.7, 4.521052631578947)","(71.0, 120.0, 110.0)","(51.0, 110.0, 104.0)","(41.0, 70.0, 57.42857142857143)","(6.5, 8.0, 7.85)","(5.5, 6.8, 6.674418604651163)","(5.5, 9.8, 9.133333333333333)","(2.8, 3.4, 3.522222222222222)"
06-01-2023 14:15:35.750306,"(20.0, 99999, 99990)","(41.0, 80.0, 58.666666666666664)","(3.6, 4.7, 4.5813953488372094)","(71.0, 120.0, 110.0)","(51.0, 110.0, 95.0)","(41.0, 70.0, 57.42857142857143)","(6.5, 8.0, 7.85)","(5.5, 6.8, 6.671428571428572)","(5.5, 9.8, 9.133333333333333)","(2.8, 3.55, 3.5)"
06-01-2023 14:15:36.922031,"(20.0, 99999, 99990)","(41.0, 80.0, 58.666666666666664)","(3.6, 4.7, 4.56923076923077)","(81.0, 120.0, 110.0)","(51.0, 110.0, 95.0)","(41.0, 70.0, 60.75)","(6.5, 8.0, 6.8440944881889765)","(5.5, 6.8, 6.671428571428572)","(6.0, 9.8, 9.133333333333333)","(2.7, 3.65, 3.5454545454545454)"
06-01-2023 14:15:38.091113,"(20.0, 99999, 99990)","(41.0, 80.0, 66.28571428571428)","(3.6, 4.7, 4.56923076923077)","(81.0, 120.0, 106.0)","(51.0, 100.0, 80.0)","(41.0, 65.0, 62.0)","(6.5, 7.2, 6.816949152542373)","(5.5, 6.8, 6.650549450549451)","(6.0, 9.8, 9.133333333333333)","(2.7, 3.6, 3.625)"
06-01-2023 14:15:39.292189,"(20.0, 99999, 99990)","(41.0, 80.0, 66.28571428571428)","(3.6, 4.7, 4.6)","(81.0, 130.0, 120.0)","(51.0, 100.0, 66.25)","(41.0, 65.0, 62.0)","(6.5, 7.2, 6.823529411764706)","(5.5, 6.8, 6.650549450549451)","(6.0, 9.8, 9.266666666666666)","(2.7, 3.85, 3.5083333333333333)"
06-01-2023 14:15:40.495434,"(20.0, 99999, 99990)","(41.0, 75.0, 63.46153846153846)","(3.6, 4.7, 4.6)","(81.0, 180.0, 108.75)","(51.0, 100.0, 80.0)","(41.0, 65.0, 62.0)","(6.5, 7.2, 7.2682926829268295)","(5.5, 6.8, 6.497777777777778)","(6.0, 9.6, 9.044444444444444)","(2.7, 3.8, 3.5333333333333337)"
06-01-2023 14:15:41.647863,"(20.0, 99999, 99990)","(41.0, 75.0, 65.625)","(3.6, 4.7, 4.524)","(81.0, 170.0, 110.0)","(51.0, 90.0, 73.33333333333333)","(41.0, 65.0, 62.0)","(6.5, 7.6, 7.320754716981132)","(5.5, 6.8, 6.6314049586776855)","(6.0, 9.6, 9.044444444444444)","(2.7, 3.75, 3.465625)"
06-01-2023 14:15:42.757576,"(20.0, 99999, 99990)","(41.0, 75.0, 65.625)","(3.6, 4.8, 4.524)","(61.0, 160.0, 110.0)","(51.0, 90.0, 76.66666666666667)","(41.0, 65.0, 62.0)","(6.5, 7.6, 6.896551724137931)","(5.5, 6.8, 6.616216216216216)","(6.0, 9.6, 9.266666666666666)","(2.7, 3.7, 3.4833333333333334)"
06-01-2023 14:15:43.898997,"(20.0, 99999, 99990)","(41.0, 75.0, 65.625)","(3.6, 4.8, 4.696153846153846)","(61.0, 150.0, 116.66666666666667)","(51.0, 85.0, 75.0)","(41.0, 65.0, 63.333333333333336)","(6.5, 7.2, 7.0344827586206895)","(5.5, 6.8, 6.616216216216216)","(6.0, 9.6, 9.533333333333333)","(2.7, 3.75, 3.7227272727272727)"
06-01-2023 14:15:45.040173,"(20.0, 99999, 99990)","(41.0, 75.0, 65.625)","(3.6, 4.8, 4.711111111111111)","(61.0, 150.0, 107.14285714285714)","(51.0, 85.0, 72.5)","(41.0, 65.0, 63.333333333333336)","(6.5, 7.6, 7.0344827586206895)","(5.5, 6.8, 6.358695652173913)","(6.0, 9.8, 9.2)","(2.7, 3.75, 3.7417431192660553)"
06-01-2023 14:15:46.221666,"(20.0, 99999, 99990)","(41.0, 75.0, 60.714285714285715)","(3.6, 4.8, 4.768421052631579)","(61.0, 130.0, 112.0)","(51.0, 85.0, 75.0)","(41.0, 65.0, 63.333333333333336)","(6.5, 7.6, 7.032258064516129)","(5.5, 6.4, 6.341538461538462)","(6.0, 9.8, 9.466666666666667)","(2.7, 3.75, 3.703125)"
06-01-2023 14:15:47.376418,"(20.0, 99999, 99990)","(41.0, 75.0, 60.714285714285715)","(3.6, 4.8, 4.7749999999999995)","(61.0, 130.0, 117.64705882352942)","(51.0, 80.0, 72.5)","(41.0, 65.0, 63.333333333333336)","(6.5, 7.6, 7.032258064516129)","(5.5, 6.4, 6.341538461538462)","(6.0, 9.6, 9.466666666666667)","(2.7, 3.75, 3.7142857142857144)"
06-01-2023 14:15:48.517828,"(20.0, 99999, 99990)","(41.0, 75.0, 60.714285714285715)","(3.6, 4.8, 4.7749999999999995)","(61.0, 120.0, 117.64705882352942)","(51.0, 75.0, 72.5)","(41.0, 65.0, 63.333333333333336)","(6.5, 7.6, 6.9714285714285715)","(5.5, 6.4, 6.341538461538462)","(6.0, 9.6, 9.466666666666667)","(2.7, 3.75, 3.7125)"
06-01-2023 14:15:49.705390,"(20.0, 99999, 99990)","(41.0, 75.0, 60.714285714285715)","(3.6, 4.8, 4.770731707317073)","(61.0, 120.0, 117.64705882352942)","(51.0, 75.0, 72.5)","(41.0, 65.0, 62.0)","(6.5, 7.6, 7.013333333333333)","(5.5, 6.4, 6.341538461538462)","(6.0, 9.6, 9.466666666666667)","(2.7, 3.75, 3.72)"
06-01-2023 14:15:51.219845,"(20.0, 99999, 99990)","(41.0, 75.0, 66.0)","(3.6, 4.8, 4.77)","(61.0, 120.0, 117.64705882352942)","(51.0, 75.0, 72.5)","(41.0, 65.0, 62.0)","(6.5, 7.6, 7.003389830508475)","(5.5, 6.4, 6.367272727272727)","(6.0, 9.6, 9.399999999999999)","(2.7, 3.75, 3.675)"
06-01-2023 14:15:52.477060,"(20.0, 99999, 99990)","(41.0, 70.0, 66.0)","(3.6, 4.8, 4.7823529411764705)","(81.0, 120.0, 102.5)","(51.0, 75.0, 72.5)","(41.0, 65.0, 59.0)","(6.5, 7.6, 7.003389830508475)","(5.5, 6.4, 6.366666666666667)","(6.0, 9.6, 9.257142857142856)","(2.7, 3.75, 3.713953488372093)"
06-01-2023 14:15:53.800375,"(20.0, 99999, 99990)","(41.0, 80.0, 65.38461538461539)","(3.6, 4.8, 4.783098591549296)","(81.0, 120.0, 95.0)","(51.0, 75.0, 72.22222222222223)","(41.0, 70.0, 57.5)","(6.5, 7.6, 6.993103448275862)","(5.5, 6.4, 6.309756097560976)","(6.0, 9.6, 9.306666666666667)","(2.7, 3.9, 3.75)"
06-01-2023 14:15:54.969892,"(20.0, 99999, 99990)","(41.0, 75.0, 65.38461538461539)","(3.6, 4.8, 4.8528301886792455)","(71.0, 120.0, 98.57142857142857)","(51.0, 75.0, 59.44444444444444)","(41.0, 65.0, 56.666666666666664)","(6.0, 7.6, 7.01)","(5.5, 6.4, 6.309756097560976)","(6.0, 9.4, 9.326315789473684)","(2.8, 3.85, 3.8083333333333336)"
06-01-2023 14:15:56.314539,"(20.0, 99999, 99990)","(41.0, 75.0, 47.333333333333336)","(3.6, 4.9, 4.850980392156863)","(71.0, 120.0, 95.0)","(51.0, 75.0, 57.5)","(41.0, 60.0, 49.5)","(6.0, 7.4, 7.021052631578947)","(5.5, 6.4, 6.552)","(6.0, 9.4, 9.0)","(2.8, 3.85, 3.6254901960784314)"
06-01-2023 14:15:57.526441,"(20.0, 99999, 99990)","(41.0, 50.0, 47.333333333333336)","(3.6, 4.9, 4.850980392156863)","(71.0, 120.0, 85.51724137931035)","(51.0, 75.0, 59.44444444444444)","(41.0, 60.0, 55.333333333333336)","(6.0, 7.4, 7.04)","(5.5, 6.6, 6.5)","(6.0, 9.8, 8.666666666666666)","(2.8, 3.9, 3.83)"
06-01-2023 14:15:58.694131,"(20.0, 99999, 99990)","(41.0, 46.0, 43.0)","(3.6, 4.8, 4.77)","(71.0, 90.0, 85.51724137931035)","(51.0, 75.0, 60.0)","(41.0, 60.0, 56.57142857142857)","(6.0, 7.6, 7.066666666666666)","(5.5, 6.6, 6.32)","(6.0, 9.6, 8.8)","(2.8, 3.85, 3.716666666666667)"
06-01-2023 14:15:59.891400,"(20.0, 99999, 99990)","(41.0, 46.0, 43.0)","(3.6, 4.8, 4.64)","(71.0, 90.0, 85.51724137931035)","(51.0, 75.0, 60.0)","(41.0, 60.0, 55.0)","(6.0, 7.6, 6.921212121212121)","(5.5, 6.8, 6.308333333333334)","(6.0, 9.6, 9.155555555555555)","(2.8, 3.85, 3.7666666666666666)"
06-01-2023 14:16:01.032372,"(20.0, 99999, 99990)","(41.0, 46.0, 43.391304347826086)","(3.6, 4.8, 4.55)","(71.0, 90.0, 85.51724137931035)","(51.0, 75.0, 60.0)","(41.0, 60.0, 55.0)","(6.0, 7.6, 7.347747747747747)","(5.5, 6.8, 6.263636363636364)","(6.0, 9.6, 9.155555555555555)","(2.8, 3.85, 3.776190476190476)"
06-01-2023 14:16:02.254237,"(20.0, 99999, 99990)","(41.0, 46.0, 43.391304347826086)","(3.6, 4.7, 4.887804878048781)","(71.0, 90.0, 85.51724137931035)","(51.0, 75.0, 60.0)","(41.0, 60.0, 60.0)","(6.0, 7.6, 7.1454545454545455)","(5.5, 6.8, 6.263636363636364)","(6.0, 9.6, 9.155555555555555)","(2.8, 3.8, 3.828333333333333)"
06-01-2023 14:16:03.413966,"(20.0, 99999, 99990)","(41.0, 46.0, 43.391304347826086)","(3.6, 4.9, 4.887804878048781)","(71.0, 90.0, 84.6875)","(51.0, 75.0, 75.0)","(41.0, 65.0, 60.0)","(6.0, 7.2, 6.977777777777778)","(5.5, 6.8, 6.24)","(6.0, 9.6, 8.92)","(2.8, 3.9, 3.6985915492957746)"
06-01-2023 14:16:04.581882,"(20.0, 99999, 99990)","(41.0, 46.0, 43.391304347826086)","(3.6, 4.6, 4.5874999999999995)","(71.0, 85.0, 85.17241379310344)","(51.0, 80.0, 68.33333333333333)","(41.0, 65.0, 60.0)","(6.0, 7.6, 7.5135802469135795)","(5.5, 6.8, 6.230508474576271)","(6.0, 9.4, 8.76)","(2.9, 3.7, 3.6985915492957746)"
06-01-2023 14:16:05.692719,"(20.0, 99999, 99990)","(41.0, 46.0, 43.391304347826086)","(3.6, 4.6, 4.569999999999999)","(71.0, 90.0, 84.375)","(51.0, 75.0, 62.5)","(41.0, 65.0, 60.0)","(6.0, 7.6, 7.512499999999999)","(5.5, 6.8, 6.230508474576271)","(6.0, 9.4, 9.133333333333333)","(2.9, 3.7, 3.7906779661016947)"
06-01-2023 14:16:06.896807,"(20.0, 99999, 99990)","(41.0, 44.0, 43.851851851851855)","(3.6, 4.6, 4.5777777777777775)","(71.0, 85.0, 84.64285714285714)","(51.0, 70.0, 62.5)","(41.0, 65.0, 60.0)","(6.0, 7.6, 6.708641975308642)","(5.5, 6.8, 6.231034482758621)","(6.0, 9.4, 9.381818181818181)","(2.9, 3.9, 3.7874999999999996)"
06-01-2023 14:16:08.121866,"(20.0, 99999, 99990)","(41.0, 44.0, 43.84615384615385)","(3.6, 4.6, 4.633333333333334)","(71.0, 85.0, 84.64285714285714)","(51.0, 70.0, 62.5)","(41.0, 65.0, 62.5)","(6.0, 7.2, 6.669135802469135)","(5.5, 6.8, 6.276190476190476)","(6.0, 9.6, 9.62857142857143)","(2.9, 3.8, 3.7866666666666666)"
06-01-2023 14:16:09.279847,"(20.0, 99999, 99990)","(41.0, 44.0, 43.84615384615385)","(3.6, 4.7, 4.633333333333334)","(71.0, 85.0, 84.64285714285714)","(51.0, 70.0, 62.5)","(41.0, 70.0, 62.5)","(6.0, 7.2, 6.660483870967742)","(5.5, 6.8, 6.36)","(6.0, 9.8, 9.62857142857143)","(2.9, 3.8, 3.84)"
06-01-2023 14:16:10.850875,"(20.0, 99999, 99990)","(41.0, 44.0, 43.84615384615385)","(3.6, 4.8, 4.683870967741935)","(71.0, 90.0, 84.58333333333333)","(51.0, 70.0, 66.66666666666667)","(41.0, 70.0, 62.5)","(6.0, 7.2, 6.498666666666667)","(5.5, 6.8, 6.36)","(6.0, 9.8, 9.62857142857143)","(2.9, 3.85, 3.816666666666667)"
06-01-2023 14:16:12.157347,"(20.0, 99999, 99990)","(41.0, 44.0, 43.84615384615385)","(3.6, 4.8, 4.683870967741935)","(71.0, 90.0, 84.23076923076923)","(51.0, 70.0, 63.333333333333336)","(41.0, 70.0, 62.5)","(6.0, 6.6, 6.876712328767123)","(5.5, 6.8, 6.533333333333333)","(6.0, 9.8, 9.644444444444446)","(2.9, 3.85, 3.9153846153846157)"
06-01-2023 14:16:13.531526,"(20.0, 99999, 99990)","(41.0, 44.0, 43.84615384615385)","(3.6, 4.8, 4.753246753246753)","(71.0, 85.0, 84.23076923076923)","(51.0, 65.0, 63.333333333333336)","(41.0, 70.0, 62.5)","(6.0, 7.0, 6.7272727272727275)","(5.5, 6.8, 6.533333333333333)","(6.0, 9.8, 9.600000000000001)","(2.9, 3.95, 3.9125)"
06-01-2023 14:16:14.982527,"(20.0, 99999, 99990)","(41.0, 44.0, 43.84615384615385)","(3.6, 4.8, 4.753246753246753)","(71.0, 85.0, 84.23076923076923)","(51.0, 65.0, 63.333333333333336)","(41.0, 70.0, 60.0)","(6.0, 7.0, 6.608695652173913)","(5.5, 6.8, 6.533333333333333)","(6.0, 9.8, 9.415384615384616)","(2.9, 3.95, 3.9125)"
06-01-2023 14:16:16.437961,"(20.0, 99999, 99990)","(41.0, 44.0, 43.84615384615385)","(3.6, 4.8, 4.753246753246753)","(71.0, 85.0, 84.23076923076923)","(51.0, 65.0, 80.0)","(41.0, 65.0, 60.0)","(6.0, 7.0, 6.88)","(5.5, 6.8, 6.353846153846154)","(6.0, 9.6, 9.2)","(2.9, 3.95, 3.9125)"
06-01-2023 14:16:17.739817,"(20.0, 99999, 99990)","(41.0, 44.0, 43.333333333333336)","(3.6, 4.8, 4.753246753246753)","(71.0, 85.0, 84.8)","(51.0, 85.0, 80.0)","(31.0, 65.0, 62.5)","(6.0, 7.0, 6.675539568345323)","(5.5, 6.8, 6.353846153846154)","(6.0, 9.6, 9.2)","(2.9, 3.95, 3.907317073170732)"
06-01-2023 14:16:19.014600,"(20.0, 99999, 99990)","(41.0, 46.0, 43.84615384615385)","(3.6, 4.8, 4.952)","(71.0, 90.0, 84.8)","(51.0, 85.0, 73.33333333333333)","(31.0, 70.0, 62.5)","(6.0, 7.2, 6.677490774907749)","(5.5, 6.8, 6.353846153846154)","(6.0, 9.6, 9.142857142857144)","(2.9, 3.95, 3.6321608040201006)"
06-01-2023 14:16:20.280228,"(20.0, 99999, 99990)","(41.0, 46.0, 43.951219512195124)","(3.6, 5.0, 4.957142857142857)","(71.0, 90.0, 84.16666666666667)","(51.0, 80.0, 68.75)","(31.0, 70.0, 62.5)","(6.0, 7.2, 6.675539568345323)","(5.5, 6.8, 6.353846153846154)","(6.0, 10.0, 9.633333333333335)","(2.9, 3.7, 3.6444444444444444)"
06-01-2023 14:16:21.536643,"(20.0, 99999, 99990)","(41.0, 46.0, 42.34782608695652)","(3.6, 5.0, 4.975)","(71.0, 90.0, 84.16666666666667)","(51.0, 75.0, 66.66666666666667)","(31.0, 70.0, 62.5)","(6.0, 7.2, 6.675539568345323)","(5.5, 6.8, 6.413333333333333)","(6.0, 9.8, 9.266666666666667)","(2.9, 3.7, 3.520833333333333)"
06-01-2023 14:16:23.000419,"(20.0, 99999, 99990)","(41.0, 46.0, 42.5)","(3.6, 5.1, 4.966666666666667)","(71.0, 90.0, 84.16666666666667)","(51.0, 75.0, 60.0)","(31.0, 70.0, 66.25)","(6.0, 7.2, 6.675539568345323)","(5.5, 6.8, 6.378378378378378)","(6.0, 9.8, 9.266666666666667)","(2.9, 3.55, 3.7964285714285713)"
06-01-2023 14:16:24.350584,"(19.0, 99999, 99990)","(41.0, 46.0, 42.5)","(3.6, 5.1, 4.531578947368421)","(71.0, 90.0, 84.16666666666667)","(51.0, 65.0, 61.666666666666664)","(31.0, 70.0, 66.66666666666667)","(6.0, 7.2, 6.675539568345323)","(5.5, 6.8, 6.378378378378378)","(6.0, 9.8, 9.666666666666668)","(2.9, 3.8, 3.922368421052632)"
06-01-2023 14:16:25.629033,"(19.0, 99999, 99990)","(41.0, 46.0, 42.5)","(3.6, 4.6, 4.531578947368421)","(71.0, 90.0, 84.16666666666667)","(51.0, 65.0, 61.666666666666664)","(31.0, 70.0, 68.88888888888889)","(6.0, 7.2, 6.709090909090909)","(5.5, 6.8, 6.378378378378378)","(6.0, 9.8, 9.581818181818182)","(2.9, 3.95, 3.85)"
06-01-2023 14:16:26.942171,"(19.0, 99999, 99990)","(41.0, 46.0, 42.64)","(3.6, 4.9, 4.800000000000001)","(71.0, 90.0, 84.16666666666667)","(51.0, 65.0, 61.666666666666664)","(31.0, 70.0, 67.5)","(6.0, 7.2, 6.709090909090909)","(5.5, 6.8, 6.378378378378378)","(6.0, 9.8, 9.3)","(2.9, 3.95, 3.77)"
06-01-2023 14:16:28.241690,"(19.0, 99999, 99990)","(41.0, 46.0, 42.64)","(3.6, 4.9, 4.800000000000001)","(71.0, 90.0, 84.16666666666667)","(51.0, 65.0, 57.142857142857146)","(31.0, 70.0, 67.5)","(6.0, 7.2, 6.709090909090909)","(5.5, 6.8, 6.405970149253731)","(6.0, 9.8, 9.066666666666666)","(2.9, 3.95, 3.77)"
06-01-2023 14:16:29.494224,"(19.0, 99999, 99990)","(41.0, 46.0, 42.64)","(3.6, 4.9, 4.800000000000001)","(71.0, 90.0, 84.16666666666667)","(51.0, 60.0, 55.2)","(31.0, 70.0, 67.5)","(6.0, 7.2, 6.721967213114754)","(5.5, 6.8, 6.467924528301887)","(6.0, 9.6, 9.333333333333334)","(2.9, 3.95, 3.8785714285714286)"
06-01-2023 14:16:30.694415,"(19.0, 99999, 99990)","(41.0, 46.0, 42.76923076923077)","(3.6, 4.9, 4.873913043478261)","(71.0, 90.0, 84.16666666666667)","(51.0, 60.0, 107.14285714285714)","(31.0, 70.0, 67.5)","(6.0, 7.2, 6.715302491103203)","(5.5, 6.8, 6.462745098039216)","(6.0, 9.6, 9.2)","(2.9, 3.95, 3.875)"
06-01-2023 14:16:31.960251,"(19.0, 99999, 99990)","(41.0, 46.0, 42.76923076923077)","(3.6, 4.9, 4.876923076923077)","(71.0, 90.0, 84.16666666666667)","(51.0, 130.0, 107.14285714285714)","(31.0, 70.0, 67.5)","(6.0, 7.2, 6.711724137931034)","(5.5, 6.8, 6.548936170212766)","(6.0, 9.6, 9.35)","(2.9, 3.95, 3.915)"
06-01-2023 14:16:33.125046,"(19.0, 99999, 99990)","(31.0, 46.0, 42.76923076923077)","(3.7, 4.9, 4.876923076923077)","(61.0, 90.0, 84.16666666666667)","(41.0, 130.0, 107.14285714285714)","(31.0, 70.0, 67.5)","(6.0, 7.2, 6.711724137931034)","(5.5, 6.6, 6.548936170212766)","(6.5, 9.6, 9.2)","(3.0, 3.95, 3.86)"
