,Mocial Chief,Bombasay,Daunting Queen,Age Of Innocence,Svindal,Starsonic,Bering Sea,Spirit Esprit,Tri Nations
10-01-2023 16:44:22.609260,"(3.3, 3.95, 3.944962406015038)","(5.5, 6.8, 6.727490039840637)","(71.0, 120.0, 116.33802816901408)","(2.3, 2.64, 2.6354807692307696)","(71.0, 110.0, 102.5)","(9.0, 10.5, 10.23469387755102)","(19.0, 23.0, 23.227848101265824)","(26.0, 36.0, 33.470588235294116)","(26.0, 34.0, 33.10280373831776)"
10-01-2023 16:44:24.246083,"(3.3, 3.95, 3.9381595881595883)","(5.5, 6.8, 6.707614213197969)","(71.0, 120.0, 116.33802816901408)","(2.3, 2.64, 2.6360919540229886)","(71.0, 110.0, 102.5)","(9.0, 10.5, 10.221868365180468)","(19.0, 24.0, 23.243243243243242)","(26.0, 34.0, 33.55)","(26.0, 34.0, 33.10280373831776)"
10-01-2023 16:44:25.635806,"(3.3, 3.95, 3.9385734072022163)","(5.5, 6.8, 6.565873015873016)","(71.0, 120.0, 116.33802816901408)","(2.3, 2.64, 2.636383647798742)","(71.0, 110.0, 102.85714285714286)","(9.0, 10.5, 10.213973799126638)","(20.0, 24.0, 23.244444444444444)","(26.0, 34.0, 33.30612244897959)","(26.0, 34.0, 31.081632653061224)"
10-01-2023 16:44:27.045739,"(3.3, 4.2, 4.125339366515837)","(5.5, 6.6, 6.580172413793103)","(71.0, 120.0, 116.57894736842105)","(2.3, 2.64, 2.6371486761710794)","(71.0, 110.0, 102.85714285714286)","(9.0, 10.5, 10.20888888888889)","(20.0, 24.0, 23.229166666666668)","(26.0, 34.0, 33.21568627450981)","(26.0, 32.0, 31.129032258064516)"
10-01-2023 16:44:28.460543,"(3.3, 4.2, 4.111229946524064)","(5.5, 6.6, 6.541395348837209)","(71.0, 120.0, 116.0)","(2.3, 2.64, 2.6397590361445786)","(71.0, 110.0, 102.85714285714286)","(9.0, 10.5, 10.205555555555556)","(19.0, 24.0, 23.301204819277107)","(26.0, 34.0, 32.5)","(26.0, 32.0, 30.880597014925375)"
10-01-2023 16:44:29.835169,"(3.3, 4.2, 4.138888888888888)","(5.5, 6.6, 6.541395348837209)","(71.0, 120.0, 116.0)","(2.3, 2.64, 2.642894736842105)","(71.0, 110.0, 102.85714285714286)","(9.0, 10.5, 10.196390658174098)","(19.0, 24.0, 23.333333333333332)","(26.0, 34.0, 32.5)","(26.0, 32.0, 29.551724137931036)"
10-01-2023 16:44:31.280917,"(3.3, 4.2, 4.138888888888888)","(5.5, 6.6, 6.526267281105991)","(71.0, 120.0, 115.94202898550725)","(2.3, 2.66, 2.6368475452196383)","(71.0, 110.0, 102.85714285714286)","(9.0, 10.5, 10.196390658174098)","(19.0, 24.0, 23.586206896551722)","(26.0, 34.0, 32.883720930232556)","(26.0, 30.0, 30.342105263157894)"
10-01-2023 16:44:32.751493,"(3.3, 4.2, 4.124782608695653)","(5.5, 6.6, 6.504564315352697)","(71.0, 120.0, 116.92307692307692)","(2.3, 2.64, 2.6493117408906883)","(71.0, 110.0, 102.85714285714286)","(9.0, 10.5, 10.169703872437358)","(20.0, 24.0, 23.618181818181817)","(26.0, 34.0, 32.3448275862069)","(26.0, 32.0, 29.404761904761905)"
10-01-2023 16:44:34.236935,"(3.3, 4.2, 4.121363636363636)","(5.5, 6.6, 6.504564315352697)","(71.0, 120.0, 115.94202898550725)","(2.3, 2.66, 2.6594736842105267)","(71.0, 110.0, 103.75)","(9.0, 10.5, 10.217592592592593)","(20.0, 24.0, 23.885714285714286)","(26.0, 34.0, 32.86486486486486)","(26.0, 30.0, 27.56338028169014)"
10-01-2023 16:44:35.693375,"(3.4, 4.2, 4.110362694300518)","(5.5, 6.4, 6.3642045454545455)","(71.0, 120.0, 115.94202898550725)","(2.3, 2.66, 2.6496666666666666)","(71.0, 110.0, 103.75)","(9.0, 10.5, 10.195093457943925)","(19.0, 24.0, 23.894736842105264)","(26.0, 34.0, 32.810810810810814)","(26.0, 29.0, 27.54054054054054)"
10-01-2023 16:44:37.131336,"(3.4, 4.2, 4.1869918699187)","(5.5, 6.4, 6.3642045454545455)","(71.0, 120.0, 115.94202898550725)","(2.3, 2.66, 2.652914285714286)","(71.0, 110.0, 102.85714285714286)","(9.0, 10.5, 10.218586387434556)","(19.0, 24.0, 23.535714285714285)","(26.0, 34.0, 32.810810810810814)","(26.0, 28.0, 28.727272727272727)"
10-01-2023 16:44:38.499926,"(3.4, 4.2, 4.180798479087453)","(5.5, 6.4, 6.338356164383562)","(71.0, 120.0, 115.94202898550725)","(2.3, 2.66, 2.653258426966292)","(71.0, 110.0, 102.85714285714286)","(9.0, 10.5, 10.183823529411764)","(19.0, 24.0, 23.52777777777778)","(26.0, 34.0, 32.45161290322581)","(26.0, 29.0, 29.27777777777778)"
10-01-2023 16:44:39.790160,"(3.4, 4.2, 4.1681470137825425)","(5.5, 6.4, 6.338356164383562)","(71.0, 120.0, 115.94202898550725)","(2.3, 2.66, 2.6512918660287084)","(71.0, 110.0, 106.25)","(9.0, 10.5, 10.187768240343347)","(19.0, 24.0, 23.52777777777778)","(26.0, 34.0, 32.25806451612903)","(26.0, 30.0, 29.232558139534884)"
10-01-2023 16:44:41.175883,"(3.4, 4.2, 4.160497237569061)","(5.5, 6.4, 6.346107784431138)","(71.0, 120.0, 117.87878787878788)","(2.3, 2.68, 2.65364161849711)","(71.0, 110.0, 109.0909090909091)","(9.0, 10.5, 10.187768240343347)","(19.0, 24.0, 22.912280701754387)","(26.0, 34.0, 31.884615384615383)","(26.0, 30.0, 29.125)"
10-01-2023 16:44:42.513803,"(3.4, 4.2, 4.264972972972973)","(5.5, 6.4, 6.3496932515337425)","(71.0, 120.0, 118.15384615384616)","(2.3, 2.66, 2.6486699507389164)","(71.0, 110.0, 109.0909090909091)","(9.0, 10.5, 10.228337236533958)","(19.0, 23.0, 22.689655172413794)","(26.0, 32.0, 33.05084745762712)","(26.0, 30.0, 28.344086021505376)"
10-01-2023 16:44:43.889400,"(3.4, 4.3, 4.257226107226107)","(5.5, 6.4, 6.320481927710843)","(71.0, 120.0, 118.15384615384616)","(2.3, 2.66, 2.6448958333333334)","(71.0, 110.0, 109.0909090909091)","(9.0, 10.5, 10.334328358208955)","(19.0, 23.0, 22.45679012345679)","(26.0, 34.0, 32.78260869565217)","(26.0, 30.0, 28.325581395348838)"
10-01-2023 16:44:45.280720,"(3.4, 4.3, 4.251413612565445)","(5.5, 6.4, 6.32012012012012)","(71.0, 120.0, 118.15384615384616)","(2.3, 2.66, 2.6172477064220185)","(71.0, 110.0, 109.0909090909091)","(9.0, 10.5, 10.533519553072626)","(19.0, 23.0, 22.4625)","(26.0, 34.0, 32.51162790697674)","(26.0, 30.0, 28.325581395348838)"
10-01-2023 16:44:46.695663,"(3.4, 4.3, 4.1255506607929515)","(5.5, 6.4, 6.343609022556391)","(71.0, 120.0, 113.33333333333333)","(2.3, 2.62, 2.6452605459057073)","(71.0, 110.0, 112.41379310344828)","(9.0, 11.0, 10.703862660944207)","(19.0, 23.0, 22.626373626373628)","(26.0, 34.0, 32.92857142857143)","(26.0, 30.0, 28.34)"
10-01-2023 16:44:48.102985,"(3.4, 4.1, 4.063157894736842)","(5.5, 6.4, 6.329577464788732)","(71.0, 130.0, 123.84615384615384)","(2.3, 2.68, 2.647707317073171)","(71.0, 120.0, 112.90322580645162)","(9.0, 11.0, 10.84375)","(19.0, 23.0, 22.642105263157895)","(26.0, 34.0, 32.64150943396226)","(26.0, 30.0, 28.403846153846153)"
10-01-2023 16:44:49.538528,"(3.4, 4.1, 4.070717131474104)","(5.5, 6.4, 6.3431654676259)","(71.0, 130.0, 126.19047619047619)","(2.3, 2.68, 2.6510373443983406)","(71.0, 120.0, 114.28571428571429)","(9.0, 11.0, 11.077272727272728)","(19.0, 23.0, 22.903614457831324)","(26.0, 34.0, 32.4375)","(26.0, 30.0, 28.30188679245283)"
10-01-2023 16:44:50.974030,"(3.4, 4.1, 4.022916666666666)","(5.5, 6.4, 6.3431654676259)","(71.0, 130.0, 126.19047619047619)","(2.3, 2.66, 2.6510373443983406)","(71.0, 120.0, 114.28571428571429)","(9.0, 11.5, 11.077272727272728)","(19.0, 23.0, 22.903614457831324)","(26.0, 34.0, 32.4375)","(26.0, 30.0, 28.30188679245283)"
10-01-2023 16:44:52.397864,"(3.4, 4.1, 4.029178470254958)","(5.5, 6.4, 6.345588235294118)","(71.0, 130.0, 127.24137931034483)","(2.3, 2.66, 2.6484745762711865)","(71.0, 120.0, 115.15151515151516)","(9.0, 11.5, 11.07391304347826)","(19.0, 23.0, 22.896103896103895)","(26.0, 34.0, 32.333333333333336)","(26.0, 30.0, 28.764705882352942)"
10-01-2023 16:44:53.741867,"(3.4, 4.1, 4.029178470254958)","(5.5, 6.4, 6.345185185185185)","(71.0, 130.0, 127.33333333333333)","(2.3, 2.66, 2.637344398340249)","(71.0, 120.0, 115.42857142857143)","(9.0, 11.5, 11.072052401746724)","(19.0, 23.0, 22.896103896103895)","(26.0, 34.0, 32.30508474576271)","(26.0, 30.0, 28.254901960784313)"
10-01-2023 16:44:55.125672,"(3.4, 4.1, 4.029178470254958)","(5.5, 6.4, 6.264646464646465)","(71.0, 130.0, 129.23076923076923)","(2.3, 2.64, 2.6636860068259387)","(71.0, 120.0, 115.42857142857143)","(9.0, 11.5, 9.791743119266055)","(19.0, 23.0, 22.896103896103895)","(26.0, 34.0, 31.235294117647058)","(26.0, 30.0, 29.032608695652176)"
10-01-2023 16:44:56.607864,"(3.4, 4.1, 4.011660777385159)","(5.5, 6.4, 6.260663507109005)","(71.0, 130.0, 125.55555555555556)","(2.3, 2.68, 2.6841447368421054)","(71.0, 120.0, 114.66666666666667)","(9.0, 11.5, 10.165178571428571)","(19.0, 23.0, 23.476190476190474)","(26.0, 32.0, 31.757575757575758)","(21.0, 30.0, 30.195121951219512)"
10-01-2023 16:44:58.065050,"(3.4, 4.1, 4.053107344632768)","(5.5, 6.4, 6.316000000000001)","(71.0, 130.0, 125.0)","(2.3, 2.7, 2.681811320754717)","(71.0, 120.0, 112.6829268292683)","(9.0, 10.5, 10.039772727272727)","(19.0, 24.0, 23.57777777777778)","(26.0, 32.0, 31.272727272727273)","(21.0, 32.0, 30.373626373626372)"
10-01-2023 16:44:59.548399,"(3.4, 4.1, 4.0520661157024795)","(5.5, 6.4, 6.212)","(71.0, 130.0, 126.0)","(2.3, 2.7, 2.6834137931034485)","(71.0, 120.0, 112.22222222222223)","(9.0, 10.5, 9.937254901960785)","(19.0, 24.0, 24.25)","(26.0, 32.0, 31.272727272727273)","(21.0, 32.0, 30.32075471698113)"
10-01-2023 16:45:01.012087,"(3.4, 4.1, 4.0389333333333335)","(5.5, 6.4, 6.213483146067416)","(71.0, 130.0, 126.08695652173913)","(2.3, 2.7, 2.7068269230769233)","(71.0, 120.0, 108.6842105263158)","(9.0, 10.0, 9.545578231292517)","(19.0, 25.0, 24.5)","(26.0, 32.0, 31.933333333333334)","(21.0, 32.0, 30.601626016260163)"
10-01-2023 16:45:02.522749,"(3.4, 4.1, 4.050787401574803)","(5.5, 6.4, 6.24)","(71.0, 140.0, 120.71428571428571)","(2.3, 2.72, 2.734146341463415)","(71.0, 110.0, 109.52380952380952)","(9.0, 9.6, 9.444444444444445)","(19.0, 25.0, 19.185567010309278)","(26.0, 32.0, 31.681818181818183)","(21.0, 32.0, 30.910179640718564)"
10-01-2023 16:45:03.912177,"(3.4, 4.1, 4.118027210884353)","(5.5, 6.4, 6.1792349726775955)","(71.0, 130.0, 124.35897435897436)","(2.35, 2.74, 2.7813698630136985)","(71.0, 110.0, 114.60317460317461)","(9.0, 9.6, 9.493877551020407)","(19.0, 19.5, 20.966666666666665)","(26.0, 32.0, 32.095238095238095)","(21.0, 32.0, 31.011363636363637)"
10-01-2023 16:45:05.381891,"(3.4, 4.2, 4.118027210884353)","(5.5, 6.2, 6.1988095238095235)","(71.0, 130.0, 124.11764705882354)","(2.35, 2.8, 2.794583333333333)","(71.0, 120.0, 113.89830508474576)","(9.0, 9.6, 9.444912280701756)","(19.0, 21.0, 20.526315789473685)","(26.0, 34.0, 32.526315789473685)","(21.0, 32.0, 31.011363636363637)"
10-01-2023 16:45:06.836726,"(3.4, 4.2, 4.121951219512195)","(5.5, 6.2, 6.300900900900901)","(71.0, 130.0, 124.11764705882354)","(2.3, 2.8, 2.79)","(71.0, 120.0, 114.13793103448276)","(9.0, 9.8, 9.479166666666666)","(19.0, 21.0, 20.727272727272727)","(26.0, 34.0, 32.622950819672134)","(21.0, 32.0, 31.0)"
10-01-2023 16:45:08.294623,"(3.4, 4.2, 4.112820512820512)","(5.5, 6.4, 6.300900900900901)","(71.0, 130.0, 124.11764705882354)","(2.3, 2.8, 2.769189189189189)","(71.0, 120.0, 113.6)","(9.0, 9.6, 9.456626506024097)","(19.0, 21.0, 19.92753623188406)","(26.0, 34.0, 32.622950819672134)","(21.0, 32.0, 31.0)"
10-01-2023 16:45:09.707987,"(3.4, 4.2, 4.131331592689295)","(5.5, 6.4, 6.226126126126126)","(71.0, 130.0, 120.98039215686275)","(2.35, 2.78, 2.769189189189189)","(71.0, 120.0, 113.6)","(8.5, 9.6, 9.45103448275862)","(18.0, 20.0, 19.941860465116278)","(26.0, 34.0, 33.32258064516129)","(21.0, 32.0, 30.988372093023255)"
10-01-2023 16:45:11.120681,"(3.4, 4.2, 4.112125984251969)","(5.5, 6.4, 6.209852216748769)","(71.0, 130.0, 120.98039215686275)","(2.35, 2.76, 2.755266272189349)","(71.0, 120.0, 113.6)","(8.5, 9.6, 9.457142857142857)","(18.0, 20.0, 19.943181818181817)","(26.0, 34.0, 33.4)","(21.0, 32.0, 31.0)"
10-01-2023 16:45:12.570642,"(3.4, 4.1, 4.0)","(5.5, 6.4, 6.1750427350427355)","(71.0, 130.0, 123.07692307692308)","(2.35, 2.76, 2.7958095238095235)","(71.0, 120.0, 113.66666666666667)","(8.5, 9.6, 9.553170731707317)","(18.0, 20.0, 20.772727272727273)","(26.0, 34.0, 34.23529411764706)","(21.0, 32.0, 31.17948717948718)"
10-01-2023 16:45:13.990176,"(3.4, 4.0, 3.95)","(5.5, 6.2, 6.249152542372881)","(71.0, 130.0, 123.46153846153847)","(2.35, 2.8, 2.775151515151515)","(71.0, 120.0, 114.375)","(8.5, 9.6, 9.915909090909091)","(18.0, 21.0, 20.743243243243242)","(26.0, 36.0, 34.458333333333336)","(21.0, 32.0, 31.216931216931215)"
10-01-2023 16:45:15.441329,"(3.4, 3.95, 3.924099099099099)","(5.5, 6.4, 6.22020202020202)","(71.0, 130.0, 123.6)","(2.35, 2.78, 2.75859649122807)","(71.0, 120.0, 114.51612903225806)","(8.5, 10.0, 9.812121212121212)","(18.0, 21.0, 20.51851851851852)","(26.0, 36.0, 33.559322033898304)","(21.0, 32.0, 31.168539325842698)"
10-01-2023 16:45:17.127975,"(3.4, 3.9, 3.919032258064516)","(5.5, 6.4, 6.450898203592814)","(71.0, 130.0, 125.6)","(2.35, 2.76, 2.697855227882038)","(71.0, 120.0, 116.66666666666667)","(8.5, 10.0, 10.053308823529411)","(18.0, 21.0, 21.38888888888889)","(26.0, 36.0, 33.851851851851855)","(21.0, 32.0, 32.82666666666667)"
10-01-2023 16:45:18.628270,"(3.4, 3.95, 3.919032258064516)","(5.5, 6.6, 6.4)","(71.0, 130.0, 125.83333333333333)","(2.35, 2.7, 2.727857142857143)","(71.0, 120.0, 118.4)","(8.5, 10.5, 10.050663129973476)","(18.0, 23.0, 21.666666666666668)","(26.0, 36.0, 33.6986301369863)","(26.0, 34.0, 33.28455284552845)"
10-01-2023 16:45:20.129526,"(3.4, 3.9, 3.897560975609756)","(5.5, 6.4, 6.347572815533981)","(71.0, 130.0, 126.0)","(2.35, 2.74, 2.7245454545454546)","(71.0, 120.0, 118.4)","(8.5, 10.5, 10.055380577427822)","(18.0, 23.0, 21.742857142857144)","(26.0, 36.0, 33.729729729729726)","(26.0, 34.0, 33.32231404958678)"
10-01-2023 16:45:21.655715,"(3.4, 4.0, 3.9560588901472253)","(5.5, 6.4, 6.3431578947368426)","(71.0, 130.0, 126.0)","(2.35, 2.74, 2.7309333333333337)","(71.0, 120.0, 118.33333333333333)","(8.5, 10.5, 9.986577181208053)","(18.0, 23.0, 22.0)","(21.0, 36.0, 33.729729729729726)","(21.0, 34.0, 33.32231404958678)"
10-01-2023 16:45:23.223115,"(3.4, 4.0, 4.021091811414392)","(5.5, 6.4, 6.211428571428572)","(71.0, 130.0, 125.83333333333333)","(2.35, 2.74, 2.709133858267717)","(71.0, 120.0, 118.33333333333333)","(8.5, 10.0, 9.707070707070708)","(18.0, 23.0, 22.085714285714285)","(21.0, 36.0, 33.729729729729726)","(21.0, 34.0, 33.29032258064516)"
10-01-2023 16:45:24.719856,"(3.4, 4.1, 4.001041666666667)","(5.5, 6.4, 6.193013100436682)","(71.0, 130.0, 126.0)","(2.35, 2.72, 2.714385964912281)","(71.0, 120.0, 118.26086956521739)","(8.5, 9.8, 9.617821782178218)","(18.0, 23.0, 22.157894736842106)","(26.0, 36.0, 33.76)","(21.0, 34.0, 33.35593220338983)"
10-01-2023 16:45:26.267916,"(3.4, 4.1, 4.024937655860349)","(5.5, 6.2, 6.19317697228145)","(71.0, 130.0, 126.0)","(2.35, 2.72, 2.708103448275862)","(71.0, 120.0, 118.26086956521739)","(8.5, 9.8, 9.62962962962963)","(18.0, 23.0, 22.333333333333332)","(26.0, 36.0, 33.6986301369863)","(21.0, 34.0, 33.10588235294118)"
10-01-2023 16:45:27.847309,"(3.4, 4.1, 4.058842443729903)","(5.5, 6.2, 6.192356687898089)","(71.0, 130.0, 126.0)","(2.35, 2.72, 2.7030705394190875)","(71.0, 120.0, 117.3076923076923)","(8.5, 9.8, 9.625581395348837)","(18.0, 23.0, 22.333333333333332)","(26.0, 36.0, 33.6986301369863)","(26.0, 34.0, 31.685393258426966)"
10-01-2023 16:45:29.370408,"(3.4, 4.1, 4.058842443729903)","(5.5, 6.2, 6.183765112262522)","(71.0, 130.0, 126.55172413793103)","(2.35, 2.72, 2.710511627906977)","(71.0, 120.0, 118.51851851851852)","(8.5, 9.8, 9.685074626865672)","(18.0, 23.0, 22.684210526315788)","(26.0, 36.0, 33.975903614457835)","(26.0, 32.0, 31.563636363636363)"
10-01-2023 16:45:30.847691,"(3.4, 4.1, 4.078359908883827)","(5.5, 6.2, 6.186046511627907)","(71.0, 130.0, 127.05882352941177)","(2.35, 2.72, 2.7106206896551726)","(71.0, 120.0, 118.57142857142857)","(8.5, 9.8, 9.572602739726028)","(19.0, 23.0, 22.870967741935484)","(26.0, 36.0, 34.023529411764706)","(26.0, 32.0, 31.575221238938052)"
10-01-2023 16:45:32.318272,"(3.4, 4.1, 4.078359908883827)","(5.5, 6.2, 6.183855024711697)","(71.0, 130.0, 127.05882352941177)","(2.35, 2.72, 2.711206896551724)","(71.0, 120.0, 117.8125)","(8.5, 9.6, 9.844137931034483)","(19.0, 23.0, 22.885714285714286)","(26.0, 36.0, 34.15384615384615)","(26.0, 32.0, 31.5)"
10-01-2023 16:45:33.863777,"(3.4, 4.1, 4.055498721227622)","(5.5, 6.2, 6.285015290519878)","(71.0, 130.0, 126.66666666666667)","(2.35, 2.72, 2.711762208067941)","(71.0, 120.0, 117.8125)","(8.5, 10.0, 9.61860465116279)","(19.0, 23.0, 23.03614457831325)","(26.0, 36.0, 34.09090909090909)","(26.0, 32.0, 31.5)"
10-01-2023 16:45:35.377850,"(3.4, 4.1, 4.073899371069182)","(5.5, 6.4, 6.291764705882353)","(71.0, 130.0, 126.66666666666667)","(2.35, 2.72, 2.7103960396039604)","(71.0, 120.0, 118.33333333333333)","(8.5, 9.8, 9.685714285714287)","(19.0, 24.0, 22.84313725490196)","(26.0, 36.0, 34.09090909090909)","(26.0, 32.0, 31.465346534653467)"
10-01-2023 16:45:36.881767,"(3.4, 4.1, 4.0676012461059186)","(5.5, 6.4, 6.291764705882353)","(71.0, 130.0, 127.22222222222223)","(2.35, 2.72, 2.7111415525114158)","(71.0, 120.0, 118.78048780487805)","(8.5, 9.8, 9.688372093023256)","(19.0, 23.0, 23.075)","(26.0, 36.0, 34.09090909090909)","(26.0, 32.0, 31.510204081632654)"
10-01-2023 16:45:38.387698,"(3.4, 4.1, 4.070285714285714)","(5.5, 6.4, 6.291764705882353)","(71.0, 130.0, 127.22222222222223)","(2.35, 2.72, 2.7111415525114158)","(71.0, 120.0, 119.52380952380952)","(8.5, 9.8, 9.59367088607595)","(19.0, 24.0, 23.075)","(26.0, 36.0, 34.04651162790698)","(26.0, 32.0, 31.510204081632654)"
10-01-2023 16:45:39.938706,"(3.4, 4.1, 4.071891891891892)","(5.5, 6.4, 6.234375)","(71.0, 130.0, 127.72727272727272)","(2.35, 2.72, 2.6957664233576644)","(71.0, 120.0, 119.53488372093022)","(8.5, 9.6, 9.62)","(19.0, 24.0, 23.183673469387756)","(26.0, 36.0, 34.666666666666664)","(26.0, 32.0, 31.53846153846154)"
10-01-2023 16:45:41.394555,"(3.4, 4.1, 4.071891891891892)","(5.5, 6.4, 6.250704225352113)","(81.0, 130.0, 127.72727272727272)","(2.35, 2.7, 2.676855575868373)","(81.0, 120.0, 119.53488372093022)","(8.5, 9.8, 9.61639344262295)","(18.0, 24.0, 23.19148936170213)","(26.0, 36.0, 34.666666666666664)","(26.0, 32.0, 31.53846153846154)"
10-01-2023 16:45:42.907722,"(3.4, 4.2, 4.104489795918367)","(5.5, 6.4, 6.250704225352113)","(81.0, 130.0, 127.72727272727272)","(2.35, 2.68, 2.6748166259168706)","(81.0, 120.0, 119.53488372093022)","(8.5, 9.8, 9.68888888888889)","(18.0, 24.0, 23.19148936170213)","(26.0, 36.0, 34.57534246575342)","(26.0, 32.0, 31.49532710280374)"
10-01-2023 16:45:44.368888,"(3.4, 4.2, 4.147380952380952)","(5.5, 6.2, 6.195104895104896)","(81.0, 130.0, 127.72727272727272)","(2.35, 2.68, 2.67448)","(81.0, 120.0, 119.53488372093022)","(8.5, 9.8, 9.67457627118644)","(18.0, 24.0, 23.204545454545453)","(26.0, 36.0, 34.57534246575342)","(26.0, 32.0, 31.53846153846154)"
10-01-2023 16:45:45.830406,"(3.4, 4.2, 4.1803125)","(5.5, 6.2, 6.195121951219512)","(81.0, 130.0, 127.72727272727272)","(2.35, 2.68, 2.67448)","(81.0, 120.0, 119.53488372093022)","(8.5, 9.8, 9.676666666666668)","(18.0, 24.0, 23.406779661016948)","(26.0, 36.0, 34.5945945945946)","(26.0, 32.0, 31.542857142857144)"
10-01-2023 16:45:47.277864,"(3.4, 4.2, 4.180122324159021)","(5.5, 6.2, 6.196784565916399)","(81.0, 130.0, 127.91666666666667)","(2.3, 2.68, 2.675372549019608)","(81.0, 120.0, 119.53488372093022)","(8.5, 9.8, 9.676666666666668)","(19.0, 24.0, 23.406779661016948)","(26.0, 36.0, 34.5945945945946)","(26.0, 32.0, 31.542857142857144)"
10-01-2023 16:45:48.683894,"(3.4, 4.3, 4.220199501246883)","(5.5, 6.2, 6.183783783783784)","(81.0, 130.0, 127.91666666666667)","(2.3, 2.68, 2.677847533632287)","(81.0, 120.0, 119.57446808510639)","(8.5, 9.6, 9.652534562211983)","(19.0, 24.0, 23.536585365853657)","(26.0, 34.0, 33.44827586206897)","(26.0, 32.0, 31.533980582524272)"
10-01-2023 16:45:50.142217,"(3.4, 4.3, 4.225754060324825)","(5.5, 6.4, 6.3128205128205135)","(81.0, 130.0, 127.87234042553192)","(2.3, 2.68, 2.670769230769231)","(81.0, 120.0, 119.57446808510639)","(8.5, 9.8, 9.539303482587064)","(19.0, 24.0, 23.533333333333335)","(26.0, 34.0, 33.43333333333333)","(26.0, 32.0, 31.53846153846154)"
10-01-2023 16:45:51.641882,"(3.4, 4.3, 4.233085501858736)","(5.5, 6.4, 6.317295188556567)","(81.0, 130.0, 127.87234042553192)","(2.3, 2.68, 2.6543617021276598)","(81.0, 120.0, 119.57446808510639)","(8.5, 9.6, 9.539303482587064)","(19.0, 24.0, 23.575)","(26.0, 34.0, 33.43333333333333)","(26.0, 32.0, 31.53846153846154)"
10-01-2023 16:45:53.123189,"(3.4, 4.3, 4.279459459459459)","(5.5, 6.4, 6.31750972762646)","(81.0, 130.0, 127.55102040816327)","(2.3, 2.66, 2.6542105263157896)","(81.0, 120.0, 119.57446808510639)","(8.5, 9.6, 9.553846153846154)","(19.0, 24.0, 23.575)","(26.0, 34.0, 33.43333333333333)","(26.0, 32.0, 31.53846153846154)"
10-01-2023 16:45:54.572001,"(3.4, 4.3, 4.282488479262673)","(5.5, 6.4, 6.31750972762646)","(81.0, 130.0, 127.55102040816327)","(2.3, 2.66, 2.6361946902654867)","(81.0, 120.0, 119.29824561403508)","(8.5, 9.6, 9.594871794871795)","(19.0, 24.0, 23.736842105263158)","(26.0, 34.0, 33.559322033898304)","(26.0, 32.0, 31.555555555555557)"
10-01-2023 16:45:56.240827,"(3.4, 4.2, 4.171502590673575)","(5.5, 6.4, 6.282296650717703)","(81.0, 130.0, 127.55102040816327)","(2.3, 2.64, 2.6352963671128107)","(81.0, 120.0, 119.29824561403508)","(8.5, 9.6, 9.594871794871795)","(19.0, 24.0, 23.736842105263158)","(26.0, 34.0, 33.70967741935484)","(26.0, 32.0, 31.555555555555557)"
10-01-2023 16:45:57.806005,"(3.4, 4.2, 4.171502590673575)","(5.5, 6.4, 6.278181818181818)","(81.0, 130.0, 127.55102040816327)","(2.3, 2.66, 2.6317098445595857)","(81.0, 120.0, 119.29824561403508)","(8.5, 9.6, 9.588819875776398)","(19.0, 24.0, 23.7)","(26.0, 34.0, 33.70967741935484)","(26.0, 32.0, 31.547169811320753)"
10-01-2023 16:45:59.303212,"(3.4, 4.2, 4.178857142857143)","(5.5, 6.4, 6.278181818181818)","(81.0, 130.0, 127.55102040816327)","(2.3, 2.66, 2.6317098445595857)","(81.0, 120.0, 118.97435897435898)","(8.5, 9.6, 9.586503067484662)","(19.0, 24.0, 23.7)","(26.0, 34.0, 33.70967741935484)","(21.0, 32.0, 31.52)"
10-01-2023 16:46:00.944128,"(3.4, 4.2, 4.184516129032258)","(5.5, 6.4, 6.291935483870968)","(81.0, 130.0, 127.6)","(2.3, 2.66, 2.6431481481481485)","(81.0, 120.0, 119.02439024390245)","(8.5, 9.6, 9.587845303867404)","(19.0, 24.0, 23.62)","(26.0, 34.0, 33.73134328358209)","(21.0, 32.0, 31.555555555555557)"
10-01-2023 16:46:02.522612,"(3.4, 4.2, 4.088010204081632)","(5.5, 6.4, 6.612195121951219)","(81.0, 130.0, 127.6470588235294)","(2.35, 2.66, 2.636156862745098)","(81.0, 120.0, 119.0)","(8.5, 9.6, 9.595402298850574)","(19.0, 24.0, 23.62)","(26.0, 34.0, 33.75)","(26.0, 32.0, 31.555555555555557)"
10-01-2023 16:46:04.090484,"(3.4, 4.1, 4.110434782608696)","(5.5, 6.8, 6.5596899224806196)","(81.0, 130.0, 127.6470588235294)","(2.35, 2.64, 2.6437795275590554)","(81.0, 120.0, 119.0)","(8.5, 9.6, 9.4875)","(19.0, 24.0, 23.683333333333334)","(26.0, 34.0, 33.43589743589744)","(26.0, 32.0, 31.423728813559322)"
