,Burns Bay,Luxury Lad,Be My Rock,Stompem Nz,Animado,Yep Got Chooks,Speak With Sam,Bangkok Deejay,Much Bettor Nz,Karloo Bradley Nz
16-12-2022 14:55:47.784985,"(1.55, 1.81, 1.7917692307692308)","(14.0, 22.0, 19.272727272727273)","(15.0, 26.0, 20.75)","(91.0, 99999, 99990)","(9.0, 17.0, 15.227272727272727)","(61.0, 110.0, 92.5)","(41.0, 90.0, 66.66666666666667)","(4.8, 6.2, 5.8969696969696965)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:48.889961,"(1.55, 1.81, 1.7917692307692308)","(14.0, 22.0, 19.272727272727273)","(15.0, 25.0, 21.5)","(91.0, 99999, 99990)","(9.0, 16.5, 13.833333333333334)","(61.0, 110.0, 92.5)","(41.0, 90.0, 66.66666666666667)","(4.8, 6.2, 5.8969696969696965)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:49.982678,"(1.55, 1.81, 1.7714634146341464)","(14.0, 22.0, 19.272727272727273)","(15.0, 25.0, 23.18181818181818)","(91.0, 99999, 99990)","(9.0, 16.5, 14.5)","(61.0, 110.0, 92.5)","(41.0, 90.0, 72.5)","(4.8, 6.2, 5.932142857142858)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:51.104904,"(1.55, 1.81, 1.7714634146341464)","(14.0, 22.0, 19.272727272727273)","(15.0, 25.0, 24.333333333333332)","(91.0, 99999, 99990)","(9.0, 17.0, 14.333333333333334)","(61.0, 110.0, 92.5)","(41.0, 90.0, 78.33333333333333)","(4.8, 6.2, 6.074074074074074)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:52.221662,"(1.55, 1.8, 1.7302127659574469)","(14.0, 22.0, 21.5)","(15.0, 27.0, 24.428571428571427)","(91.0, 99999, 99990)","(9.0, 17.0, 14.2)","(61.0, 110.0, 92.5)","(41.0, 90.0, 75.0)","(4.8, 7.0, 6.5)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:53.319874,"(1.55, 1.8, 1.723720930232558)","(14.0, 21.0, 19.285714285714285)","(15.0, 26.0, 25.333333333333332)","(91.0, 99999, 99990)","(9.0, 17.0, 14.2)","(61.0, 110.0, 92.5)","(41.0, 90.0, 82.5)","(4.8, 6.8, 6.333333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:54.447688,"(1.55, 1.8, 1.723720930232558)","(14.0, 21.0, 19.285714285714285)","(15.0, 26.0, 24.92857142857143)","(91.0, 99999, 99990)","(9.0, 17.0, 14.2)","(61.0, 110.0, 92.5)","(41.0, 90.0, 73.33333333333333)","(4.8, 6.6, 6.333333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:55.584939,"(1.55, 1.8, 1.7302127659574469)","(14.0, 21.0, 19.25)","(15.0, 26.0, 24.25)","(91.0, 99999, 99990)","(9.0, 17.0, 14.2)","(61.0, 110.0, 92.5)","(41.0, 90.0, 73.33333333333333)","(4.8, 6.6, 6.333333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:56.709152,"(1.55, 1.79, 1.748)","(14.0, 21.0, 19.25)","(15.0, 26.0, 25.07142857142857)","(91.0, 99999, 99990)","(9.0, 17.0, 14.375)","(61.0, 110.0, 92.5)","(41.0, 90.0, 77.5)","(4.8, 6.6, 6.333333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:57.843695,"(1.55, 1.79, 1.72875)","(14.0, 21.0, 19.25)","(15.0, 26.0, 25.07142857142857)","(91.0, 99999, 99990)","(9.0, 17.0, 14.375)","(61.0, 110.0, 92.5)","(41.0, 90.0, 83.75)","(4.8, 6.6, 6.333333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:58.984841,"(1.55, 1.78, 1.75)","(14.0, 21.0, 19.25)","(15.0, 26.0, 24.8)","(91.0, 99999, 99990)","(9.0, 17.0, 14.333333333333334)","(61.0, 110.0, 92.5)","(41.0, 90.0, 81.66666666666667)","(4.8, 6.6, 6.428571428571428)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:00.078270,"(1.55, 1.78, 1.75)","(14.0, 23.0, 19.666666666666668)","(15.0, 26.0, 25.142857142857142)","(91.0, 99999, 99990)","(9.0, 17.0, 14.333333333333334)","(61.0, 110.0, 92.5)","(41.0, 90.0, 81.66666666666667)","(4.8, 6.6, 6.428571428571428)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:01.181729,"(1.55, 1.78, 1.75)","(14.0, 23.0, 19.444444444444443)","(15.0, 26.0, 23.5)","(91.0, 99999, 99990)","(9.0, 17.0, 14.333333333333334)","(61.0, 110.0, 92.5)","(41.0, 90.0, 81.66666666666667)","(4.8, 6.6, 6.428571428571428)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:02.286972,"(1.55, 1.79, 1.7269999999999999)","(14.0, 23.0, 19.444444444444443)","(15.0, 26.0, 23.5)","(91.0, 99999, 99990)","(9.0, 17.0, 14.625)","(61.0, 110.0, 92.5)","(41.0, 90.0, 81.66666666666667)","(4.8, 6.6, 6.428571428571428)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:03.436852,"(1.55, 1.8, 1.7646153846153847)","(14.0, 22.0, 19.428571428571427)","(15.0, 26.0, 23.5)","(91.0, 99999, 99990)","(9.0, 16.5, 14.25)","(61.0, 110.0, 83.75)","(41.0, 90.0, 81.66666666666667)","(4.8, 6.6, 6.428571428571428)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:04.565370,"(1.55, 1.8, 1.7592156862745099)","(14.0, 22.0, 19.272727272727273)","(15.0, 28.0, 24.8)","(91.0, 99999, 99990)","(9.0, 16.5, 14.25)","(61.0, 110.0, 105.0)","(41.0, 90.0, 81.66666666666667)","(4.8, 6.6, 6.54)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:05.668848,"(1.55, 1.8, 1.7777142857142858)","(14.0, 22.0, 19.272727272727273)","(15.0, 28.0, 25.846153846153847)","(91.0, 99999, 99990)","(9.0, 16.5, 14.25)","(61.0, 110.0, 106.5)","(41.0, 90.0, 81.66666666666667)","(4.8, 6.6, 6.54)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:06.788937,"(1.55, 1.8, 1.7777142857142858)","(14.0, 22.0, 19.272727272727273)","(15.0, 28.0, 24.57142857142857)","(101.0, 99999, 99990)","(9.0, 16.5, 14.2)","(81.0, 110.0, 106.5)","(41.0, 90.0, 81.66666666666667)","(4.8, 6.6, 6.54)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:07.916252,"(1.55, 1.8, 1.7653333333333334)","(14.0, 21.0, 19.181818181818183)","(15.0, 28.0, 23.2)","(101.0, 99999, 99990)","(9.0, 16.0, 14.2)","(81.0, 110.0, 106.5)","(41.0, 90.0, 86.36363636363636)","(4.8, 6.6, 6.6761904761904765)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:09.017416,"(1.55, 1.8, 1.7647058823529411)","(14.0, 21.0, 19.181818181818183)","(15.0, 28.0, 23.2)","(101.0, 99999, 99990)","(9.0, 16.0, 14.363636363636363)","(81.0, 110.0, 104.16666666666666)","(41.0, 90.0, 88.94736842105263)","(4.8, 7.2, 6.523076923076923)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:10.105675,"(1.55, 1.8, 1.7647058823529411)","(14.0, 21.0, 19.181818181818183)","(15.0, 28.0, 23.2)","(101.0, 99999, 99990)","(9.0, 16.0, 14.363636363636363)","(81.0, 110.0, 106.5)","(41.0, 110.0, 81.53846153846153)","(4.8, 7.2, 6.523076923076923)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:11.194059,"(1.55, 1.8, 1.7647058823529411)","(14.0, 21.0, 19.181818181818183)","(15.0, 28.0, 23.2)","(101.0, 99999, 99990)","(9.0, 16.0, 14.5)","(81.0, 110.0, 106.5)","(41.0, 100.0, 81.53846153846153)","(4.8, 7.2, 6.523076923076923)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:12.307480,"(1.55, 1.8, 1.7647058823529411)","(14.0, 21.0, 19.181818181818183)","(15.0, 28.0, 23.2)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 110.0, 106.5)","(41.0, 100.0, 72.5)","(4.8, 7.2, 6.490909090909091)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:13.423860,"(1.55, 1.8, 1.7863157894736843)","(14.0, 21.0, 19.5)","(15.0, 28.0, 23.2)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 110.0, 106.5)","(41.0, 95.0, 72.5)","(4.8, 7.0, 6.490909090909091)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:14.588015,"(1.55, 1.8, 1.7863157894736843)","(14.0, 21.0, 19.5)","(15.0, 28.0, 23.2)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 110.0, 106.5)","(41.0, 95.0, 81.15384615384616)","(4.8, 7.0, 6.6)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:15.727916,"(1.55, 1.8, 1.7863157894736843)","(14.0, 21.0, 19.5)","(15.0, 28.0, 23.2)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 110.0, 106.5)","(41.0, 100.0, 80.0)","(4.8, 7.0, 6.533333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:16.810758,"(1.55, 1.81, 1.7785185185185186)","(14.0, 21.0, 19.5)","(15.0, 28.0, 23.428571428571427)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 110.0, 106.5)","(41.0, 90.0, 85.0)","(4.8, 7.0, 6.72)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:17.913017,"(1.55, 1.81, 1.7785185185185186)","(14.0, 21.0, 19.5)","(15.0, 28.0, 22.4)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 110.0, 106.5)","(41.0, 90.0, 85.0)","(4.8, 7.0, 6.6499999999999995)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:19.019136,"(1.55, 1.81, 1.7785185185185186)","(14.0, 21.0, 19.5)","(15.0, 28.0, 24.88888888888889)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 110.0, 103.0)","(41.0, 90.0, 85.0)","(4.8, 7.0, 6.6499999999999995)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:20.109247,"(1.55, 1.81, 1.7785185185185186)","(14.0, 21.0, 19.5)","(15.0, 28.0, 24.88888888888889)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 110.0, 95.0)","(41.0, 90.0, 85.0)","(4.8, 7.0, 6.6499999999999995)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:21.259388,"(1.55, 1.81, 1.7785185185185186)","(14.0, 21.0, 19.5)","(15.0, 28.0, 24.88888888888889)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 110.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 7.0, 6.688888888888888)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:22.367669,"(1.55, 1.81, 1.7862048192771085)","(14.0, 21.0, 19.5)","(15.0, 28.0, 24.88888888888889)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 100.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 7.0, 6.688888888888888)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:23.486143,"(1.55, 1.81, 1.7862048192771085)","(14.0, 21.0, 19.5)","(15.0, 28.0, 24.88888888888889)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 100.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 7.0, 6.688888888888888)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:24.632951,"(1.55, 1.81, 1.7862048192771085)","(14.0, 21.0, 19.5)","(15.0, 28.0, 24.88888888888889)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 100.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 7.0, 6.688888888888888)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:25.748334,"(1.55, 1.81, 1.7862048192771085)","(14.0, 23.0, 22.68)","(15.0, 28.0, 24.88888888888889)","(91.0, 99999, 99990)","(9.0, 16.0, 15.4)","(61.0, 100.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 7.0, 6.6)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:26.959237,"(1.55, 1.81, 1.7862048192771085)","(14.0, 23.0, 22.384615384615383)","(15.0, 28.0, 24.88888888888889)","(91.0, 99999, 99990)","(9.0, 16.0, 15.4)","(61.0, 100.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 7.0, 6.6)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:28.052154,"(1.55, 1.81, 1.7862048192771085)","(14.0, 23.0, 22.384615384615383)","(15.0, 28.0, 24.88888888888889)","(91.0, 99999, 99990)","(9.0, 16.0, 15.4)","(61.0, 100.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 7.0, 6.6)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:29.167651,"(1.55, 1.81, 1.7862048192771085)","(14.0, 23.0, 22.384615384615383)","(15.0, 28.0, 24.88888888888889)","(91.0, 99999, 99990)","(9.0, 16.0, 15.4)","(61.0, 100.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 7.0, 6.6)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:30.299086,"(1.55, 1.81, 1.7862048192771085)","(14.0, 23.0, 22.384615384615383)","(15.0, 28.0, 24.88888888888889)","(91.0, 99999, 99990)","(9.0, 16.0, 15.4)","(61.0, 100.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 7.0, 6.6)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:31.452558,"(1.55, 1.81, 1.7862048192771085)","(14.0, 23.0, 22.384615384615383)","(15.0, 28.0, 24.88888888888889)","(91.0, 99999, 99990)","(9.0, 16.0, 15.4)","(61.0, 100.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 7.0, 6.424)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:32.596948,"(1.55, 1.81, 1.7862048192771085)","(14.0, 23.0, 22.384615384615383)","(15.0, 28.0, 22.666666666666668)","(101.0, 99999, 99990)","(9.0, 16.0, 15.4)","(81.0, 100.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 7.0, 6.345454545454546)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:33.706747,"(1.55, 1.81, 1.760625)","(14.0, 23.0, 22.384615384615383)","(15.0, 25.0, 22.666666666666668)","(101.0, 99999, 99990)","(9.0, 16.0, 15.571428571428571)","(81.0, 100.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 7.0, 6.5)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:34.819671,"(1.55, 1.81, 1.76009900990099)","(14.0, 28.0, 24.0)","(15.0, 25.0, 21.75)","(101.0, 99999, 99990)","(9.0, 16.0, 15.571428571428571)","(81.0, 100.0, 91.66666666666667)","(41.0, 90.0, 83.33333333333333)","(4.8, 6.8, 6.581818181818182)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:35.911352,"(1.55, 1.81, 1.7602)","(14.0, 28.0, 23.692307692307693)","(15.0, 24.0, 21.0)","(101.0, 99999, 99990)","(9.0, 16.0, 13.507246376811594)","(81.0, 100.0, 91.66666666666667)","(41.0, 90.0, 85.71428571428571)","(4.8, 6.8, 6.581818181818182)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:37.026970,"(1.55, 1.84, 1.8175000000000001)","(14.0, 27.0, 25.285714285714285)","(15.0, 24.0, 22.0)","(101.0, 99999, 99990)","(9.0, 14.0, 13.507246376811594)","(81.0, 100.0, 91.66666666666667)","(41.0, 90.0, 87.0)","(4.8, 6.8, 6.666666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:38.098831,"(1.55, 1.84, 1.82)","(14.0, 27.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 13.507246376811594)","(71.0, 100.0, 91.66666666666667)","(41.0, 90.0, 87.0)","(4.8, 6.8, 6.666666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:39.184679,"(1.55, 1.86, 1.835)","(14.0, 26.0, 23.857142857142858)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 13.507246376811594)","(71.0, 100.0, 91.66666666666667)","(41.0, 90.0, 87.0)","(4.8, 6.8, 6.666666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:40.297281,"(1.55, 1.86, 1.8236363636363637)","(14.0, 26.0, 23.857142857142858)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 12.521739130434783)","(71.0, 100.0, 91.66666666666667)","(41.0, 90.0, 87.0)","(4.8, 6.8, 6.5)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:41.438365,"(1.55, 1.86, 1.8250000000000002)","(14.0, 26.0, 23.22222222222222)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 12.520547945205479)","(71.0, 100.0, 91.66666666666667)","(41.0, 90.0, 87.0)","(4.8, 6.8, 6.65)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:42.651641,"(1.55, 1.86, 1.8314285714285714)","(14.0, 26.0, 23.857142857142858)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 12.520547945205479)","(71.0, 100.0, 91.66666666666667)","(41.0, 90.0, 87.0)","(4.8, 6.8, 6.6)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:43.807309,"(1.55, 1.86, 1.8418181818181818)","(14.0, 26.0, 23.857142857142858)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 12.520547945205479)","(71.0, 100.0, 91.66666666666667)","(41.0, 90.0, 106.11111111111111)","(4.8, 6.8, 6.46)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:44.962923,"(1.55, 1.86, 1.8450000000000002)","(14.0, 28.0, 25.307692307692307)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 12.520547945205479)","(71.0, 100.0, 91.66666666666667)","(41.0, 110.0, 88.57142857142857)","(4.8, 7.0, 6.431578947368421)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:46.071513,"(1.55, 1.86, 1.8494117647058825)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 12.642857142857142)","(71.0, 100.0, 91.66666666666667)","(41.0, 110.0, 88.57142857142857)","(4.8, 7.0, 6.431578947368421)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:47.166349,"(1.55, 1.86, 1.82)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 13.5, 12.6)","(71.0, 100.0, 91.66666666666667)","(41.0, 110.0, 88.57142857142857)","(4.8, 7.0, 6.46)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:48.275785,"(1.55, 1.86, 1.8473684210526318)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 13.5, 12.571428571428571)","(71.0, 100.0, 91.66666666666667)","(41.0, 110.0, 88.57142857142857)","(4.8, 7.0, 6.333333333333334)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:49.379988,"(1.55, 1.86, 1.8415789473684212)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 13.5, 12.571428571428571)","(71.0, 100.0, 91.66666666666667)","(41.0, 110.0, 88.57142857142857)","(4.8, 7.0, 6.333333333333334)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:50.478859,"(1.55, 1.86, 1.8534782608695652)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 13.5, 12.625)","(71.0, 100.0, 91.66666666666667)","(41.0, 110.0, 88.57142857142857)","(4.8, 7.0, 6.5)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:51.650925,"(1.55, 1.87, 1.835)","(14.0, 26.0, 24.076923076923077)","(15.0, 25.0, 20.625)","(91.0, 99999, 99990)","(9.0, 13.5, 13.572368421052632)","(71.0, 100.0, 91.66666666666667)","(41.0, 110.0, 88.57142857142857)","(4.8, 6.8, 6.6909090909090905)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:52.807621,"(1.55, 1.87, 1.83)","(14.0, 26.0, 25.0)","(15.0, 25.0, 22.5)","(91.0, 99999, 99990)","(9.0, 14.0, 13.572368421052632)","(71.0, 100.0, 91.66666666666667)","(41.0, 110.0, 88.57142857142857)","(4.8, 6.8, 6.533333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:53.962487,"(1.55, 1.87, 1.8357142857142859)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 13.572368421052632)","(71.0, 100.0, 91.66666666666667)","(41.0, 110.0, 88.57142857142857)","(4.8, 6.8, 6.4750000000000005)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:55.076247,"(1.55, 1.87, 1.8357142857142859)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 13.572368421052632)","(71.0, 100.0, 91.66666666666667)","(41.0, 110.0, 88.57142857142857)","(4.8, 7.0, 6.454545454545455)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:56.149031,"(1.55, 1.87, 1.8357142857142859)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 13.572368421052632)","(71.0, 100.0, 91.66666666666667)","(41.0, 110.0, 88.57142857142857)","(4.8, 7.0, 6.4750000000000005)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:57.280353,"(1.55, 1.87, 1.8357142857142859)","(14.0, 26.0, 24.076923076923077)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 12.522727272727273)","(71.0, 100.0, 91.42857142857143)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.72)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:58.360952,"(1.55, 1.87, 1.8591891891891892)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 12.521739130434783)","(71.0, 100.0, 87.85714285714286)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.72)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:56:59.474605,"(1.55, 1.87, 1.8255555555555556)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 12.521739130434783)","(71.0, 95.0, 87.85714285714286)","(41.0, 110.0, 97.5)","(4.8, 7.0, 6.72)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:00.656513,"(1.55, 1.87, 1.8262500000000002)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 12.521739130434783)","(71.0, 95.0, 87.85714285714286)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.72)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:01.774939,"(1.55, 1.87, 1.8262500000000002)","(14.0, 26.0, 24.076923076923077)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 14.0, 12.6)","(71.0, 95.0, 87.85714285714286)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.72)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:02.892348,"(1.55, 1.87, 1.8271428571428572)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 13.5, 12.6)","(71.0, 95.0, 87.85714285714286)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.72)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:04.057132,"(1.55, 1.87, 1.8271428571428572)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 13.5, 12.6)","(71.0, 95.0, 87.85714285714286)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.533333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:05.174646,"(1.55, 1.87, 1.8283333333333334)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 13.5, 12.6)","(71.0, 95.0, 87.85714285714286)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.533333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:06.293539,"(1.55, 1.87, 1.83)","(14.0, 26.0, 25.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 13.5, 12.571428571428571)","(71.0, 95.0, 87.85714285714286)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.533333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:07.356378,"(1.55, 1.87, 1.85)","(14.0, 26.0, 24.0)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 13.5, 12.571428571428571)","(71.0, 95.0, 87.85714285714286)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.533333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:57:08.451812,"(1.55, 1.87, 1.8378571428571429)","(14.0, 26.0, 22.875)","(15.0, 24.0, 22.0)","(91.0, 99999, 99990)","(9.0, 13.5, 12.571428571428571)","(71.0, 95.0, 87.85714285714286)","(41.0, 110.0, 100.0)","(4.8, 7.0, 6.533333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
