,Peytons Wish,Rutland Patch,Saras Tiger,Clover,Lenny Boy,Rock Artist,La Axels Girl,Gozarn
12-01-2023 13:31:15.856375,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 16.0)","(26.0, 95.0, 34.7)","(26.0, 100.0, 40.0)","(26.0, 100.0, 35.2)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:16.926608,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 16.0)","(26.0, 95.0, 34.7)","(26.0, 100.0, 40.0)","(26.0, 100.0, 35.2)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:17.992525,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 16.0)","(26.0, 95.0, 34.7)","(26.0, 100.0, 36.375)","(26.0, 100.0, 54.357142857142854)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:19.124914,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:20.259230,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:21.291256,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:22.448251,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:23.676097,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:24.823893,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:25.915384,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:26.986564,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:28.084389,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:29.201607,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:30.280567,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:31.386881,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:32.460073,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:33.439483,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:34.479661,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:35.559238,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:36.640039,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:37.791186,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:38.961621,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:39.995364,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:41.052975,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 9.342857142857143)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:42.198804,"(4.0, 7.6, 5.0095238095238095)","(11.0, 32.0, 15.8)","(26.0, 95.0, 34.7)","(26.0, 95.0, 58.38461538461539)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 8.873333333333333)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:43.308145,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.8)","(26.0, 95.0, 35.44444444444444)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.5, 8.946153846153846)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:44.447721,"(4.0, 7.6, 4.965)","(11.0, 32.0, 15.8)","(26.0, 95.0, 35.44444444444444)","(26.0, 95.0, 36.375)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.5, 8.946153846153846)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:45.551886,"(4.0, 7.6, 4.965)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 95.0, 41.4)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.5, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:46.706269,"(4.0, 7.2, 5.5125)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:47.805980,"(4.0, 7.2, 5.5125)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:48.818285,"(4.0, 7.2, 5.5125)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:49.850398,"(4.0, 7.2, 5.5125)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:51.070673,"(4.0, 7.2, 5.5125)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:52.152414,"(4.0, 7.0, 5.571428571428571)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:53.159856,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:54.291121,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 100.0, 37.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:55.430320,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 100.0, 49.0)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:56.499181,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 100.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:57.588038,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:58.784405,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:31:59.936180,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:32:01.043619,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.72)"
12-01-2023 13:32:02.196870,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:03.361355,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:04.538732,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:05.778461,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:07.055663,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:08.274182,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:09.462757,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:10.645537,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:11.867314,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:13.079747,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:14.171130,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:15.264909,"(4.0, 7.0, 4.92)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:16.406346,"(4.0, 6.6, 4.675000000000001)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:17.639190,"(4.0, 6.6, 4.495652173913044)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 39.4)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:18.789182,"(4.0, 6.4, 5.4)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 35.125)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:19.978184,"(4.0, 6.4, 5.4)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.82, 2.36)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:21.356757,"(4.0, 6.4, 5.4)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.86, 2.36)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:22.663950,"(4.0, 6.4, 5.4)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.86, 2.36)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.6)"
12-01-2023 13:32:23.931830,"(4.0, 6.4, 5.4)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.86, 2.36)","(7.0, 15.0, 10.6)","(5.0, 9.6, 6.68)"
12-01-2023 13:32:25.419628,"(4.0, 6.4, 5.4)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.86, 2.36)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:26.735881,"(4.0, 6.4, 5.4)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.86, 2.36)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:28.134292,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.86, 2.36)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:29.265977,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.86, 2.36)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:30.481231,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.86, 2.36)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:31.733831,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.86, 2.36)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:32.952266,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.86, 2.36)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:34.036133,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.86, 2.36)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:35.196179,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 35.125)","(26.0, 95.0, 40.6)","(1.8, 2.86, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:36.370546,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 100.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:37.591356,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:38.825808,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:40.075015,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.68)"
12-01-2023 13:32:41.331851,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.4, 6.161904761904762)"
12-01-2023 13:32:42.591149,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.4, 7.6)"
12-01-2023 13:32:43.704580,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.2, 7.6)"
12-01-2023 13:32:44.874000,"(4.0, 6.4, 5.733333333333333)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.2, 7.6)"
12-01-2023 13:32:46.077516,"(4.0, 6.4, 4.6000000000000005)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 10.6)","(5.0, 9.2, 7.6)"
12-01-2023 13:32:47.225805,"(4.0, 6.2, 4.625)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 13.984615384615385)","(5.0, 9.2, 6.5)"
12-01-2023 13:32:48.342672,"(4.0, 6.2, 5.0)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 13.719999999999999)","(5.0, 9.0, 6.5)"
12-01-2023 13:32:49.419863,"(4.0, 6.2, 5.0)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.82, 1.9666666666666668)","(7.0, 15.0, 13.719999999999999)","(5.0, 9.0, 6.5)"
12-01-2023 13:32:50.663325,"(4.0, 6.2, 5.0)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.583333333333336)","(26.0, 85.0, 35.125)","(26.0, 95.0, 40.6)","(1.8, 2.82, 1.9454545454545455)","(7.0, 15.0, 13.719999999999999)","(5.0, 9.0, 6.5)"
12-01-2023 13:32:51.916338,"(4.0, 5.9, 4.9)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 100.0, 64.5)","(1.8, 2.8, 1.9454545454545455)","(7.0, 15.0, 13.719999999999999)","(5.0, 9.0, 6.5)"
12-01-2023 13:32:53.090760,"(4.0, 5.9, 4.877272727272728)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.8, 1.9454545454545455)","(7.0, 15.0, 13.76)","(5.0, 9.0, 6.5)"
12-01-2023 13:32:54.274178,"(4.0, 5.9, 4.576470588235295)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.8, 1.9454545454545455)","(7.0, 15.0, 13.8)","(5.0, 9.0, 6.5)"
12-01-2023 13:32:55.459477,"(4.0, 5.9, 4.576470588235295)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.8, 1.9454545454545455)","(7.0, 15.0, 13.8)","(5.0, 9.0, 6.5)"
12-01-2023 13:32:56.600817,"(4.0, 5.9, 4.576470588235295)","(11.0, 32.0, 15.8)","(26.0, 95.0, 33.15384615384615)","(26.0, 85.0, 34.333333333333336)","(26.0, 95.0, 64.5)","(1.8, 2.8, 1.9454545454545455)","(7.0, 15.0, 13.8)","(5.0, 9.0, 6.5)"
