,Purple Flirt,Tuta Rose,Shaggy Rose,Seek And Strike,Beauty Edition,Aerobic System,Diamond Tina,Alpha Ruler
08-01-2023 14:39:44.661241,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 555.8333333333334)","(6.0, 11.5, 6.88)","(19.0, 60.0, 35.55555555555556)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:45.765936,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 555.8333333333334)","(6.0, 11.5, 6.88)","(19.0, 60.0, 35.55555555555556)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:46.896680,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 555.8333333333334)","(6.0, 11.5, 6.88)","(19.0, 60.0, 35.55555555555556)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:48.012607,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 555.8333333333334)","(6.0, 11.5, 6.88)","(19.0, 60.0, 35.55555555555556)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:49.096983,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 555.8333333333334)","(6.0, 11.5, 6.88)","(19.0, 60.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:50.090133,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:51.178263,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:52.233144,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:53.325723,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:54.440048,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:55.554534,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:56.655332,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:57.742327,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:58.837081,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:39:59.911879,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:00.933280,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:01.995518,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:03.067359,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:04.134582,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:05.250932,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:06.355289,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:07.442888,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:08.495403,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8544)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:09.564803,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:10.596156,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:11.636239,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:12.744355,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:13.827313,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:14.965848,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:16.002345,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:17.094743,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:18.146869,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:19.190044,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:20.167789,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:21.199057,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:22.214318,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:23.255597,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8368539325842697)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:24.269905,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:25.336910,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 8.070588235294117)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:26.404198,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:27.428886,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 9.823809523809523)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:28.424002,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:29.463811,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:30.533626,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:31.657509,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:32.745342,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:33.867135,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:34.930148,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:35.966426,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:37.042566,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:38.071995,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:39.106707,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:40.158356,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:41.216060,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:42.305866,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:43.466888,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:44.503731,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:45.562935,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:46.592446,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:47.564601,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:48.588448,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:49.644836,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:50.739472,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:51.777082,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:52.804787,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:53.796712,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:54.805950,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.978640776699029)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:55.829154,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.4, 2.924)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:56.863651,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:57.876031,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:58.894667,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:40:59.883135,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:41:00.876185,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:41:01.950927,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:41:03.081278,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:41:04.120173,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:41:05.194329,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:41:06.192547,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:41:07.169607,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:41:08.180344,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:41:09.205779,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
08-01-2023 14:41:10.267210,"(10.0, 21.0, 14.666666666666666)","(2.6, 4.3, 3.3327272727272725)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.5, 6.88)","(19.0, 55.0, 33.33333333333333)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 2.1999999999999997)","(31.0, 110.0, 52.85714285714286)"
