,You Turn Baby,Oriental Series,Spritely Glennis,Sweet Chana,Balmain Juror,Demon Kingsbrae,Triangle
15-12-2022 11:26:05.494448,"(3.4, 5.1, 4.373684210526315)","(7.5, 16.5, 15.992857142857144)","(10.0, 24.0, 22.954545454545453)","(16.0, 32.0, 26.130434782608695)","(5.0, 7.0, 6.945454545454545)","(2.2, 2.58, 2.46)","(31.0, 48.0, 37.333333333333336)"
15-12-2022 11:26:06.536352,"(3.4, 5.0, 4.55)","(7.5, 16.5, 15.992857142857144)","(10.0, 24.0, 22.954545454545453)","(16.0, 32.0, 26.130434782608695)","(5.0, 7.0, 6.945454545454545)","(2.2, 2.58, 2.5444444444444443)","(31.0, 48.0, 34.0)"
15-12-2022 11:26:07.565699,"(3.4, 4.9, 4.5200000000000005)","(7.5, 16.5, 15.992857142857144)","(10.0, 24.0, 22.954545454545453)","(16.0, 32.0, 26.130434782608695)","(5.0, 7.0, 6.945454545454545)","(2.2, 2.58, 2.5444444444444443)","(31.0, 48.0, 39.0)"
15-12-2022 11:26:08.564619,"(3.4, 4.9, 4.5200000000000005)","(7.5, 16.5, 15.992857142857144)","(10.0, 24.0, 23.083333333333332)","(16.0, 32.0, 26.130434782608695)","(5.0, 7.0, 6.945454545454545)","(2.2, 2.58, 2.5444444444444443)","(31.0, 46.0, 36.666666666666664)"
15-12-2022 11:26:09.538074,"(3.4, 5.1, 4.5588235294117645)","(7.5, 16.5, 14.825)","(10.0, 24.0, 23.153846153846153)","(16.0, 32.0, 26.130434782608695)","(5.0, 7.0, 6.945454545454545)","(2.2, 2.58, 2.5444444444444443)","(31.0, 46.0, 41.5)"
15-12-2022 11:26:10.606699,"(3.4, 5.1, 4.5588235294117645)","(7.5, 16.5, 15.542857142857143)","(10.0, 24.0, 21.375)","(16.0, 32.0, 26.130434782608695)","(5.0, 7.0, 6.945454545454545)","(2.2, 2.58, 2.54)","(31.0, 44.0, 41.5)"
15-12-2022 11:26:11.676399,"(3.4, 5.1, 4.5588235294117645)","(7.5, 16.5, 15.542857142857143)","(10.0, 24.0, 21.375)","(16.0, 32.0, 25.25)","(5.0, 7.0, 6.945454545454545)","(2.2, 2.58, 2.54)","(31.0, 44.0, 41.5)"
15-12-2022 11:26:12.769255,"(3.4, 5.0, 4.475)","(7.5, 16.5, 14.825)","(10.0, 24.0, 23.125)","(16.0, 32.0, 25.25)","(5.0, 7.0, 6.945454545454545)","(2.2, 2.58, 2.54)","(31.0, 44.0, 41.5)"
15-12-2022 11:26:13.808643,"(3.4, 5.0, 4.526315789473684)","(7.5, 16.5, 14.825)","(10.0, 24.0, 23.125)","(16.0, 30.0, 27.346153846153847)","(5.0, 7.0, 6.945454545454545)","(2.2, 2.58, 2.558181818181818)","(31.0, 44.0, 41.5)"
15-12-2022 11:26:14.814700,"(3.4, 5.0, 4.526315789473684)","(7.5, 16.5, 15.755555555555556)","(10.0, 24.0, 23.125)","(16.0, 30.0, 27.346153846153847)","(5.0, 7.0, 6.945454545454545)","(2.2, 2.58, 2.557777777777778)","(31.0, 44.0, 41.5)"
15-12-2022 11:26:15.860281,"(3.4, 5.0, 4.625)","(7.5, 16.5, 15.755555555555556)","(10.0, 26.0, 23.32142857142857)","(16.0, 29.0, 27.25)","(5.0, 7.0, 6.945454545454545)","(2.2, 2.58, 2.5571428571428574)","(31.0, 44.0, 41.5)"
15-12-2022 11:26:16.923032,"(3.4, 5.0, 4.625)","(7.5, 16.5, 15.755555555555556)","(10.0, 26.0, 24.026315789473685)","(16.0, 29.0, 26.0)","(5.0, 7.0, 6.65)","(2.2, 2.58, 2.5571428571428574)","(31.0, 44.0, 40.857142857142854)"
15-12-2022 11:26:18.089745,"(3.4, 5.0, 4.625)","(7.5, 16.5, 15.282608695652174)","(10.0, 26.0, 22.551724137931032)","(16.0, 29.0, 26.0)","(5.0, 6.8, 6.65)","(2.2, 2.58, 2.5571428571428574)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:19.221581,"(3.4, 5.0, 4.625)","(7.5, 19.5, 14.65)","(10.0, 26.0, 22.551724137931032)","(16.0, 29.0, 26.0)","(5.0, 6.8, 6.65)","(2.2, 2.58, 2.5571428571428574)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:20.311332,"(3.4, 5.0, 4.625)","(7.5, 19.5, 14.65)","(10.0, 26.0, 16.8)","(16.0, 29.0, 26.0)","(5.0, 6.8, 6.65)","(2.2, 2.58, 2.5694736842105264)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:21.412268,"(3.4, 5.0, 4.625)","(7.5, 19.5, 14.65)","(10.0, 26.0, 15.333333333333334)","(16.0, 29.0, 22.875)","(5.0, 6.8, 6.65)","(2.2, 2.58, 2.5628571428571427)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:22.429524,"(3.4, 5.0, 4.625)","(7.5, 19.5, 14.65)","(10.0, 26.0, 15.333333333333334)","(16.0, 29.0, 22.875)","(5.0, 6.8, 6.65)","(2.2, 2.58, 2.5628571428571427)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:23.509934,"(3.4, 5.0, 4.608695652173913)","(7.5, 19.5, 14.65)","(10.0, 26.0, 15.333333333333334)","(16.0, 29.0, 22.875)","(5.0, 6.8, 6.65)","(2.2, 2.58, 2.545)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:24.646576,"(3.4, 5.0, 4.678571428571429)","(7.5, 19.5, 13.53076923076923)","(10.0, 26.0, 19.142857142857142)","(16.0, 29.0, 22.875)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.5415384615384617)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:25.845076,"(3.4, 5.0, 4.678571428571429)","(7.5, 19.5, 14.65)","(10.0, 26.0, 18.923076923076923)","(16.0, 29.0, 22.875)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.54)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:27.012205,"(3.4, 5.3, 4.9148148148148145)","(7.5, 19.5, 14.65)","(10.0, 26.0, 18.923076923076923)","(16.0, 29.0, 22.875)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.5225)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:28.087491,"(3.4, 5.3, 4.667567567567567)","(7.5, 18.5, 17.166666666666664)","(10.0, 26.0, 20.88888888888889)","(16.0, 29.0, 21.78125)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.5225)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:29.115389,"(3.4, 5.3, 4.667567567567567)","(7.5, 18.5, 17.166666666666664)","(10.0, 26.0, 20.88888888888889)","(16.0, 29.0, 21.78125)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.545)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:30.164850,"(3.4, 5.3, 4.577142857142857)","(7.5, 18.5, 17.166666666666664)","(10.0, 26.0, 20.88888888888889)","(16.0, 28.0, 24.4375)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.54)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:31.291625,"(3.4, 5.3, 4.6)","(7.5, 18.5, 17.166666666666664)","(10.0, 26.0, 20.88888888888889)","(16.0, 28.0, 24.4375)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.5300000000000002)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:32.482227,"(3.4, 5.2, 5.057142857142857)","(7.5, 18.5, 17.166666666666664)","(10.0, 26.0, 20.88888888888889)","(16.0, 28.0, 24.4375)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.5300000000000002)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:33.624294,"(3.4, 5.2, 5.057142857142857)","(7.5, 18.5, 17.166666666666664)","(10.0, 26.0, 20.88888888888889)","(16.0, 28.0, 24.4375)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.5300000000000002)","(31.0, 42.0, 36.0)"
15-12-2022 11:26:34.645189,"(3.4, 5.2, 4.895652173913044)","(7.5, 18.5, 17.61111111111111)","(10.0, 26.0, 22.32)","(16.0, 28.0, 24.4375)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.54)","(31.0, 42.0, 35.5)"
15-12-2022 11:26:35.614381,"(3.4, 5.2, 4.95)","(7.5, 18.5, 17.61111111111111)","(11.0, 26.0, 22.32)","(16.0, 28.0, 24.4375)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.525)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:36.656506,"(3.4, 5.3, 5.25)","(7.5, 18.5, 17.928571428571427)","(11.0, 26.0, 22.32)","(16.0, 28.0, 24.4375)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.5225)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:37.726283,"(3.4, 5.3, 4.807894736842105)","(7.5, 18.5, 18.07894736842105)","(11.0, 26.0, 22.32)","(16.0, 28.0, 22.153846153846153)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.5225)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:38.817473,"(3.4, 5.3, 4.807894736842105)","(7.5, 18.5, 18.07894736842105)","(11.0, 26.0, 22.32)","(16.0, 28.0, 22.153846153846153)","(5.0, 6.8, 6.65)","(2.2, 2.56, 2.5225)","(31.0, 42.0, 40.857142857142854)"
15-12-2022 11:26:39.808290,"(3.4, 5.2, 4.87741935483871)","(7.5, 18.5, 15.676470588235293)","(11.0, 26.0, 21.241379310344826)","(16.0, 28.0, 20.761904761904763)","(5.0, 6.8, 6.6)","(2.2, 2.56, 2.5054545454545454)","(31.0, 42.0, 38.0)"
15-12-2022 11:26:40.780209,"(3.4, 5.2, 4.87741935483871)","(7.5, 18.5, 15.131578947368421)","(11.0, 26.0, 21.241379310344826)","(16.0, 28.0, 20.761904761904763)","(5.0, 6.8, 6.6)","(2.2, 2.56, 2.4645454545454544)","(31.0, 42.0, 37.63636363636364)"
15-12-2022 11:26:41.774228,"(3.4, 5.2, 4.87741935483871)","(7.5, 18.0, 16.61111111111111)","(11.0, 26.0, 21.241379310344826)","(16.0, 27.0, 22.363636363636363)","(5.0, 6.8, 6.6)","(2.2, 2.56, 2.4699999999999998)","(31.0, 42.0, 37.333333333333336)"
15-12-2022 11:26:42.770137,"(3.4, 5.2, 4.87741935483871)","(7.5, 17.5, 17.195652173913043)","(11.0, 26.0, 21.241379310344826)","(16.0, 27.0, 22.363636363636363)","(5.0, 6.8, 6.6)","(2.2, 2.56, 2.4699999999999998)","(31.0, 42.0, 37.333333333333336)"
15-12-2022 11:26:43.735352,"(3.4, 5.2, 4.87741935483871)","(7.5, 17.5, 17.195652173913043)","(11.0, 26.0, 21.241379310344826)","(16.0, 27.0, 25.583333333333336)","(5.0, 6.8, 6.6)","(2.2, 2.44, 2.394285714285714)","(31.0, 34.0, 33.72093023255814)"
15-12-2022 11:26:44.699868,"(3.4, 5.2, 4.87741935483871)","(7.5, 17.5, 16.416666666666664)","(11.0, 26.0, 21.241379310344826)","(16.0, 28.0, 27.700000000000003)","(5.0, 6.8, 6.6)","(2.2, 2.44, 2.373333333333333)","(31.0, 34.0, 33.72093023255814)"
15-12-2022 11:26:45.715319,"(3.4, 5.2, 4.87741935483871)","(7.5, 17.5, 16.3)","(11.0, 26.0, 21.241379310344826)","(16.0, 30.0, 21.285714285714285)","(5.0, 6.8, 6.6)","(2.2, 2.44, 2.4)","(31.0, 34.0, 33.57142857142857)"
15-12-2022 11:26:46.822363,"(3.4, 5.2, 4.87741935483871)","(7.5, 17.5, 16.833333333333332)","(11.0, 26.0, 21.241379310344826)","(16.0, 27.0, 22.294117647058822)","(5.0, 6.8, 6.6)","(2.2, 2.44, 2.373333333333333)","(31.0, 34.0, 32.875)"
15-12-2022 11:26:47.949953,"(3.5, 5.2, 4.87741935483871)","(8.0, 17.5, 16.833333333333332)","(11.0, 26.0, 21.241379310344826)","(16.0, 27.0, 22.294117647058822)","(5.5, 6.8, 6.6)","(2.2, 2.44, 2.376)","(31.0, 34.0, 33.30769230769231)"
15-12-2022 11:26:49.070286,"(3.5, 5.2, 4.87741935483871)","(8.0, 17.5, 16.833333333333332)","(11.0, 26.0, 21.241379310344826)","(16.0, 27.0, 22.294117647058822)","(5.5, 6.8, 6.6)","(2.2, 2.44, 2.376)","(31.0, 34.0, 33.30769230769231)"
15-12-2022 11:26:50.100196,"(3.5, 5.2, 4.87741935483871)","(8.0, 17.5, 16.833333333333332)","(11.0, 26.0, 21.241379310344826)","(16.0, 27.0, 21.23076923076923)","(5.5, 6.8, 6.65)","(2.2, 2.44, 2.2403821656050957)","(31.0, 34.0, 33.333333333333336)"
15-12-2022 11:26:51.050491,"(3.5, 5.2, 4.87741935483871)","(8.0, 17.5, 16.833333333333332)","(11.0, 26.0, 17.2)","(16.0, 27.0, 21.23076923076923)","(5.5, 6.8, 6.65)","(2.2, 2.3, 2.265)","(31.0, 34.0, 32.75)"
15-12-2022 11:26:52.133636,"(3.5, 5.2, 4.87741935483871)","(8.0, 17.5, 17.07142857142857)","(11.0, 26.0, 18.125)","(16.0, 27.0, 22.3125)","(5.5, 6.8, 6.65)","(2.2, 2.28, 2.2603174603174603)","(31.0, 34.0, 31.272727272727273)"
15-12-2022 11:26:53.255730,"(3.5, 5.2, 4.87741935483871)","(8.0, 17.5, 16.4)","(11.0, 26.0, 17.6)","(16.0, 27.0, 22.3125)","(5.5, 6.8, 6.763636363636364)","(2.2, 2.3, 2.2603174603174603)","(31.0, 34.0, 31.272727272727273)"
15-12-2022 11:26:54.382113,"(3.5, 5.2, 4.87741935483871)","(8.5, 17.5, 16.875)","(11.0, 26.0, 20.615384615384617)","(16.0, 27.0, 23.923076923076923)","(5.5, 7.2, 6.85)","(2.15, 2.3, 2.26)","(31.0, 34.0, 31.272727272727273)"
15-12-2022 11:26:55.488257,"(3.5, 5.2, 4.766666666666667)","(8.5, 17.5, 16.875)","(11.0, 26.0, 20.615384615384617)","(16.0, 27.0, 23.923076923076923)","(5.5, 7.2, 6.9818181818181815)","(2.15, 2.28, 2.2422222222222223)","(31.0, 34.0, 31.636363636363637)"
15-12-2022 11:26:56.598807,"(3.5, 5.2, 4.975)","(8.5, 17.5, 16.5)","(11.0, 26.0, 20.615384615384617)","(16.0, 27.0, 23.923076923076923)","(5.5, 7.2, 6.9818181818181815)","(2.15, 2.26, 2.2525)","(31.0, 32.0, 31.2)"
15-12-2022 11:26:57.602637,"(3.5, 5.2, 5.007692307692308)","(8.5, 17.5, 16.5)","(11.0, 26.0, 20.615384615384617)","(16.0, 27.0, 23.923076923076923)","(5.5, 7.2, 6.9818181818181815)","(2.15, 2.26, 2.250526315789474)","(31.0, 32.0, 30.4)"
15-12-2022 11:26:58.645982,"(3.5, 5.2, 5.038709677419355)","(8.5, 17.5, 16.5)","(11.0, 26.0, 20.615384615384617)","(16.0, 27.0, 23.923076923076923)","(5.5, 7.2, 6.9818181818181815)","(2.15, 2.28, 2.250526315789474)","(31.0, 32.0, 30.4)"
15-12-2022 11:26:59.709905,"(3.5, 5.2, 4.935294117647059)","(8.5, 17.5, 16.5)","(11.0, 25.0, 23.5)","(16.0, 27.0, 23.923076923076923)","(5.5, 7.2, 7.085714285714285)","(2.15, 2.3, 2.2955555555555556)","(31.0, 32.0, 30.4)"
15-12-2022 11:27:00.764217,"(3.5, 5.2, 5.0200000000000005)","(8.5, 17.5, 16.5)","(11.0, 24.0, 20.0)","(16.0, 27.0, 20.333333333333332)","(5.5, 7.0, 6.7)","(2.15, 2.3, 2.2955555555555556)","(31.0, 32.0, 30.4)"
15-12-2022 11:27:01.875944,"(3.5, 5.2, 5.0200000000000005)","(8.5, 17.5, 16.5)","(11.0, 24.0, 23.0)","(16.0, 27.0, 25.125)","(5.5, 7.0, 6.914285714285715)","(2.15, 2.32, 2.2975)","(31.0, 32.0, 30.5)"
15-12-2022 11:27:02.960557,"(3.5, 5.2, 4.8625)","(8.5, 17.5, 15.5)","(11.0, 24.0, 20.0)","(16.0, 26.0, 25.125)","(5.5, 7.0, 6.914285714285715)","(2.15, 2.32, 2.2975)","(31.0, 32.0, 28.416666666666668)"
15-12-2022 11:27:03.973915,"(3.6, 5.1, 4.673913043478261)","(8.5, 15.5, 14.5625)","(12.0, 23.0, 20.25)","(16.0, 26.0, 25.5625)","(5.5, 7.0, 6.777777777777778)","(2.1, 2.32, 2.2906194690265487)","(31.0, 29.0, 27.91304347826087)"
15-12-2022 11:27:04.962543,"(3.6, 5.1, 4.633333333333334)","(8.5, 15.5, 14.25)","(12.0, 23.0, 19.71875)","(16.0, 26.0, 23.2)","(5.5, 7.0, 6.7272727272727275)","(2.1, 2.34, 2.332173913043478)","(31.0, 28.0, 27.916666666666668)"
15-12-2022 11:27:06.061386,"(3.5, 5.1, 4.633333333333334)","(8.5, 15.0, 14.52)","(12.0, 23.0, 18.85185185185185)","(16.0, 27.0, 20.636363636363637)","(5.5, 7.0, 6.527272727272727)","(2.1, 2.34, 2.301081081081081)","(26.0, 28.0, 28.59090909090909)"
15-12-2022 11:27:07.149352,"(3.5, 5.1, 4.633333333333334)","(8.5, 15.0, 14.52)","(12.0, 23.0, 18.85185185185185)","(16.0, 27.0, 23.956521739130434)","(5.5, 6.6, 6.768421052631579)","(2.1, 2.34, 2.2757142857142854)","(26.0, 29.0, 32.0)"
15-12-2022 11:27:08.264796,"(3.5, 5.1, 4.633333333333334)","(8.5, 15.0, 14.52)","(12.0, 23.0, 20.434782608695652)","(16.0, 27.0, 23.956521739130434)","(5.5, 7.0, 6.822222222222222)","(2.1, 2.28, 2.315688622754491)","(26.0, 34.0, 31.36)"
15-12-2022 11:27:09.253049,"(3.5, 5.1, 4.7594594594594595)","(8.5, 15.0, 13.875)","(12.0, 22.0, 20.565217391304348)","(16.0, 27.0, 23.956521739130434)","(5.5, 7.0, 6.822222222222222)","(2.1, 2.32, 2.3127272727272725)","(26.0, 32.0, 31.36)"
15-12-2022 11:27:10.261900,"(3.5, 5.1, 4.585714285714285)","(8.5, 15.0, 13.875)","(12.0, 22.0, 19.962962962962962)","(16.0, 27.0, 24.2)","(5.5, 7.0, 6.786666666666666)","(2.1, 2.32, 2.319235668789809)","(26.0, 32.0, 30.666666666666668)"
15-12-2022 11:27:11.568993,"(3.5, 5.1, 4.727586206896552)","(8.5, 15.0, 13.875)","(12.0, 22.0, 19.962962962962962)","(16.0, 27.0, 23.31578947368421)","(5.5, 7.0, 6.6499999999999995)","(2.1, 2.32, 2.3259574468085105)","(26.0, 32.0, 29.77777777777778)"
15-12-2022 11:27:12.753449,"(3.5, 5.1, 4.727586206896552)","(9.0, 15.0, 13.875)","(12.0, 22.0, 20.096153846153847)","(16.0, 27.0, 21.545454545454547)","(5.5, 7.0, 6.79047619047619)","(2.1, 2.36, 2.3057894736842104)","(26.0, 30.0, 28.0)"
15-12-2022 11:27:13.975041,"(3.5, 5.1, 4.7)","(9.0, 15.0, 13.875)","(12.0, 22.0, 20.043478260869566)","(16.0, 27.0, 21.545454545454547)","(5.5, 7.0, 6.741176470588235)","(2.1, 2.32, 2.309565217391304)","(26.0, 30.0, 28.25)"
15-12-2022 11:27:15.275806,"(3.5, 5.1, 4.7)","(9.0, 15.0, 13.875)","(12.0, 22.0, 20.043478260869566)","(16.0, 27.0, 21.428571428571427)","(5.5, 7.0, 6.7176470588235295)","(2.1, 2.32, 2.309565217391304)","(26.0, 29.0, 28.666666666666668)"
15-12-2022 11:27:16.482660,"(3.5, 5.1, 4.7625)","(9.0, 15.0, 13.875)","(12.0, 22.0, 19.333333333333332)","(16.0, 27.0, 21.428571428571427)","(5.5, 7.0, 6.911111111111111)","(2.1, 2.32, 2.2977777777777777)","(26.0, 29.0, 28.4)"
15-12-2022 11:27:17.768658,"(3.5, 4.8, 4.682352941176471)","(9.0, 15.0, 14.59090909090909)","(12.0, 22.0, 20.57142857142857)","(16.0, 27.0, 23.972972972972972)","(5.5, 7.0, 6.9)","(2.1, 2.32, 2.295)","(26.0, 30.0, 28.4)"
15-12-2022 11:27:18.929061,"(3.5, 4.8, 4.6375)","(9.0, 15.0, 14.59090909090909)","(12.0, 22.0, 20.36842105263158)","(16.0, 27.0, 25.5)","(5.5, 7.0, 6.726315789473684)","(2.1, 2.32, 2.311089108910891)","(26.0, 30.0, 27.81818181818182)"
15-12-2022 11:27:20.204090,"(3.6, 4.8, 4.644)","(9.0, 15.0, 14.59090909090909)","(11.0, 23.0, 20.59259259259259)","(16.0, 26.0, 25.5)","(5.5, 7.0, 6.858823529411764)","(2.1, 2.32, 2.280655737704918)","(26.0, 30.0, 27.363636363636363)"
15-12-2022 11:27:21.218154,"(3.6, 4.8, 4.663636363636363)","(9.0, 15.5, 14.75)","(11.0, 23.0, 20.4)","(16.0, 26.0, 25.5)","(5.5, 7.0, 6.858823529411764)","(2.1, 2.32, 2.280655737704918)","(26.0, 29.0, 27.363636363636363)"
15-12-2022 11:27:22.291022,"(3.6, 4.8, 4.684615384615385)","(9.0, 15.5, 14.535714285714286)","(11.0, 23.0, 20.903225806451612)","(16.0, 27.0, 22.636363636363637)","(5.5, 7.0, 6.907692307692308)","(2.1, 2.3, 2.255409836065574)","(26.0, 29.0, 26.272727272727273)"
15-12-2022 11:27:23.430744,"(3.6, 4.8, 4.596)","(9.0, 15.5, 15.166666666666666)","(11.0, 23.0, 20.4)","(16.0, 27.0, 23.1875)","(5.5, 7.0, 6.858823529411764)","(2.1, 2.34, 2.2382978723404254)","(26.0, 29.0, 26.272727272727273)"
15-12-2022 11:27:24.462580,"(3.6, 4.8, 4.728571428571429)","(9.0, 15.5, 14.9)","(11.0, 23.0, 20.4)","(16.0, 26.0, 21.238095238095237)","(5.5, 7.0, 6.828571428571428)","(2.1, 2.32, 2.274285714285714)","(26.0, 29.0, 26.285714285714285)"
15-12-2022 11:27:25.462490,"(3.6, 4.8, 4.685294117647059)","(9.0, 15.5, 14.9)","(11.0, 23.0, 20.4)","(16.0, 26.0, 21.238095238095237)","(5.5, 7.0, 6.88)","(2.1, 2.32, 2.270088495575221)","(21.0, 28.0, 26.285714285714285)"
15-12-2022 11:27:26.473360,"(3.6, 4.8, 4.7)","(9.0, 15.5, 14.9)","(12.0, 23.0, 20.96875)","(16.0, 25.0, 23.0)","(5.5, 7.0, 6.818181818181818)","(2.1, 2.32, 2.230434782608696)","(21.0, 28.0, 26.285714285714285)"
15-12-2022 11:27:27.458369,"(3.6, 5.1, 4.840909090909091)","(9.0, 15.5, 15.0)","(12.0, 22.0, 20.375)","(16.0, 25.0, 23.0)","(5.5, 7.0, 6.818181818181818)","(2.1, 2.3, 2.2275)","(21.0, 28.0, 26.285714285714285)"
15-12-2022 11:27:28.534214,"(3.6, 5.1, 4.866666666666666)","(9.0, 15.5, 15.09090909090909)","(12.0, 22.0, 20.0)","(16.0, 25.0, 23.0)","(5.5, 7.0, 6.718518518518518)","(2.1, 2.3, 2.2583050847457624)","(21.0, 28.0, 26.09090909090909)"
15-12-2022 11:27:29.632310,"(3.6, 5.1, 4.739999999999999)","(9.0, 15.5, 15.21875)","(12.0, 22.0, 20.0)","(16.0, 25.0, 23.0)","(5.5, 7.0, 6.739130434782608)","(2.1, 2.28, 2.2341818181818183)","(21.0, 27.0, 26.066666666666666)"
15-12-2022 11:27:30.639838,"(3.6, 5.1, 4.739999999999999)","(9.0, 15.5, 15.178571428571429)","(12.0, 22.0, 20.0)","(16.0, 25.0, 23.0)","(5.5, 7.0, 6.8125)","(2.1, 2.24, 2.2300000000000004)","(21.0, 27.0, 26.5)"
15-12-2022 11:27:31.736210,"(3.6, 5.1, 4.8)","(9.0, 15.5, 14.825)","(12.0, 22.0, 20.594594594594597)","(16.0, 25.0, 23.0)","(5.5, 7.0, 6.8125)","(2.1, 2.24, 2.2300000000000004)","(21.0, 28.0, 26.25)"
15-12-2022 11:27:32.758235,"(3.6, 5.1, 4.739999999999999)","(9.0, 15.5, 14.91304347826087)","(12.0, 22.0, 20.594594594594597)","(16.0, 25.0, 23.0)","(5.5, 7.0, 6.945454545454545)","(2.1, 2.24, 2.2297872340425533)","(21.0, 28.0, 26.25)"
15-12-2022 11:27:33.864391,"(3.6, 5.0, 4.717073170731707)","(9.0, 15.5, 14.710526315789474)","(12.0, 22.0, 20.32258064516129)","(16.0, 25.0, 22.774193548387096)","(5.5, 7.0, 6.9)","(2.1, 2.24, 2.1744444444444446)","(21.0, 28.0, 26.25)"
15-12-2022 11:27:34.960579,"(3.6, 5.0, 4.7560975609756095)","(9.0, 15.5, 14.710526315789474)","(12.0, 22.0, 20.594594594594597)","(16.0, 26.0, 23.36842105263158)","(5.5, 7.0, 6.96)","(2.1, 2.2, 2.1630000000000003)","(21.0, 28.0, 26.25)"
15-12-2022 11:27:36.006316,"(3.6, 5.0, 4.8987951807228916)","(9.0, 15.5, 14.710526315789474)","(12.0, 22.0, 20.594594594594597)","(16.0, 26.0, 23.36842105263158)","(5.5, 7.0, 6.95609756097561)","(2.1, 2.2, 2.190769230769231)","(21.0, 28.0, 27.454545454545453)"
15-12-2022 11:27:37.013516,"(3.6, 4.9, 4.86)","(9.0, 15.5, 14.617647058823529)","(12.0, 22.0, 20.375)","(16.0, 26.0, 22.96969696969697)","(5.5, 7.2, 7.003921568627451)","(2.1, 2.2, 2.1917880794701987)","(21.0, 28.0, 27.454545454545453)"
15-12-2022 11:27:38.086663,"(3.6, 4.9, 4.827272727272727)","(9.0, 15.5, 15.0)","(12.0, 22.0, 20.66176470588235)","(16.0, 26.0, 22.96969696969697)","(5.5, 7.2, 7.003921568627451)","(2.1, 2.2, 2.1917880794701987)","(21.0, 28.0, 27.454545454545453)"
15-12-2022 11:27:39.122640,"(3.6, 4.9, 4.827272727272727)","(9.0, 15.5, 15.0)","(12.0, 22.0, 20.66176470588235)","(16.0, 26.0, 22.96969696969697)","(5.5, 7.2, 7.003921568627451)","(2.1, 2.2, 2.190967741935484)","(21.0, 28.0, 27.454545454545453)"
15-12-2022 11:27:40.206522,"(3.6, 4.9, 4.868)","(9.0, 15.5, 15.0)","(12.0, 22.0, 20.8)","(16.0, 26.0, 23.36842105263158)","(5.5, 7.2, 7.2153846153846155)","(2.1, 2.2, 2.145714285714286)","(21.0, 28.0, 27.625)"
15-12-2022 11:27:41.268737,"(3.6, 4.9, 4.868)","(9.0, 15.5, 15.0)","(12.0, 22.0, 20.8)","(16.0, 26.0, 23.36842105263158)","(5.5, 7.4, 7.2153846153846155)","(2.05, 2.18, 2.145714285714286)","(21.0, 29.0, 27.625)"
15-12-2022 11:27:42.441609,"(3.6, 4.9, 4.868)","(9.0, 15.5, 15.0)","(12.0, 22.0, 20.8)","(16.0, 26.0, 23.36842105263158)","(5.5, 7.4, 7.2153846153846155)","(2.05, 2.18, 2.167826086956522)","(21.0, 29.0, 27.77777777777778)"
15-12-2022 11:27:43.542679,"(3.6, 5.0, 4.868965517241379)","(9.0, 15.5, 15.25)","(12.0, 22.0, 21.0)","(16.0, 26.0, 24.57142857142857)","(5.5, 7.6, 7.508333333333333)","(2.05, 2.18, 2.1705454545454548)","(21.0, 28.0, 27.733333333333334)"
15-12-2022 11:27:44.638138,"(3.8, 5.0, 4.86060606060606)","(9.0, 15.5, 15.25)","(12.0, 22.0, 21.0)","(16.0, 25.0, 24.666666666666668)","(5.5, 7.6, 7.5102040816326525)","(2.05, 2.18, 2.1694736842105264)","(21.0, 28.0, 26.214285714285715)"
