,Good Chat Wispy,False Confidence,Mepunga Warrior,Our Fabio,Wheel And Go,Lala Reindeer,Spring Casper
07-01-2023 19:17:14.124092,"(5.5, 7.6, 7.5)","(2.3, 2.74, 2.7373333333333334)","(4.0, 5.3, 5.14390243902439)","(9.0, 10.5, 9.863636363636365)","(5.0, 6.4, 6.304545454545455)","(31.0, 65.0, 61.769230769230774)","(26.0, 60.0, 51.666666666666664)"
07-01-2023 19:17:15.418485,"(5.5, 7.6, 7.5)","(2.3, 2.74, 2.757142857142857)","(4.0, 5.3, 5.187719298245614)","(9.0, 10.5, 9.95)","(5.0, 6.4, 6.30344827586207)","(31.0, 65.0, 49.8)","(26.0, 60.0, 51.666666666666664)"
07-01-2023 19:17:16.688885,"(5.5, 7.6, 7.5)","(2.3, 2.76, 2.798461538461538)","(4.0, 5.3, 5.366666666666666)","(9.0, 10.5, 9.65625)","(5.0, 6.4, 5.509039548022599)","(31.0, 65.0, 52.857142857142854)","(26.0, 60.0, 67.36842105263158)"
07-01-2023 19:17:17.892415,"(5.5, 6.8, 6.632038834951456)","(2.3, 2.86, 2.8066666666666666)","(4.0, 5.9, 5.529166666666667)","(9.0, 10.5, 10.017857142857142)","(5.0, 5.7, 5.403428571428572)","(31.0, 70.0, 52.857142857142854)","(26.0, 80.0, 68.0)"
07-01-2023 19:17:19.058328,"(5.5, 6.8, 6.632850241545893)","(2.3, 2.86, 2.837142857142857)","(4.0, 5.8, 5.492)","(9.0, 10.5, 9.846666666666668)","(5.0, 5.7, 5.321857923497268)","(31.0, 70.0, 52.857142857142854)","(26.0, 80.0, 68.0)"
07-01-2023 19:17:20.207563,"(5.5, 6.8, 6.632692307692308)","(2.3, 2.86, 2.8187096774193545)","(4.0, 5.7, 5.533333333333333)","(9.0, 10.5, 10.15)","(5.0, 5.7, 5.442105263157894)","(31.0, 70.0, 49.04761904761905)","(26.0, 80.0, 63.888888888888886)"
07-01-2023 19:17:21.490020,"(5.5, 6.8, 6.5200000000000005)","(2.3, 2.86, 2.8115384615384613)","(4.0, 5.7, 5.50909090909091)","(9.0, 10.5, 10.29)","(5.0, 5.6, 5.315873015873016)","(31.0, 70.0, 55.5625)","(26.0, 75.0, 56.53846153846154)"
07-01-2023 19:17:22.737686,"(5.5, 7.0, 6.5200000000000005)","(2.3, 2.86, 2.8206249999999997)","(4.0, 5.7, 5.5777777777777775)","(9.0, 10.5, 10.35483870967742)","(5.0, 5.5, 5.324242424242424)","(31.0, 70.0, 56.0)","(26.0, 75.0, 66.81818181818181)"
07-01-2023 19:17:24.000929,"(5.5, 6.8, 6.777777777777778)","(2.3, 2.86, 2.8206249999999997)","(4.0, 5.6, 5.585714285714285)","(9.0, 10.5, 10.359375)","(5.0, 5.5, 5.324242424242424)","(31.0, 70.0, 56.0)","(26.0, 75.0, 61.5)"
07-01-2023 19:17:25.159158,"(5.5, 6.8, 6.757894736842105)","(2.3, 2.86, 2.8206249999999997)","(4.0, 5.6, 5.589473684210526)","(9.0, 10.5, 10.359375)","(5.0, 5.5, 5.466037735849056)","(31.0, 70.0, 56.0)","(26.0, 75.0, 61.36363636363637)"
07-01-2023 19:17:26.404920,"(5.5, 6.8, 6.662068965517242)","(2.3, 2.86, 2.8206249999999997)","(4.0, 5.6, 5.589473684210526)","(9.0, 10.5, 10.359375)","(5.0, 5.5, 5.466037735849056)","(31.0, 70.0, 56.0)","(26.0, 75.0, 61.36363636363637)"
07-01-2023 19:17:27.669504,"(5.5, 6.8, 6.662068965517242)","(2.3, 2.86, 2.8174193548387096)","(4.0, 5.6, 5.589473684210526)","(9.0, 10.5, 10.336363636363636)","(5.0, 5.5, 5.561538461538461)","(31.0, 70.0, 53.5)","(26.0, 75.0, 61.36363636363637)"
07-01-2023 19:17:28.934235,"(5.5, 6.8, 6.745205479452054)","(2.3, 2.86, 2.8174193548387096)","(4.0, 5.6, 5.538461538461538)","(9.0, 10.5, 9.461538461538462)","(5.0, 5.6, 5.564285714285714)","(31.0, 70.0, 55.88235294117647)","(26.0, 75.0, 61.36363636363637)"
07-01-2023 19:17:30.158474,"(5.5, 6.8, 6.7155555555555555)","(2.3, 2.86, 2.811111111111111)","(4.0, 5.7, 5.538461538461538)","(9.0, 9.6, 9.466666666666667)","(5.0, 5.6, 5.739285714285715)","(31.0, 70.0, 56.666666666666664)","(26.0, 75.0, 68.18181818181819)"
07-01-2023 19:17:31.344094,"(5.5, 6.8, 6.714606741573034)","(2.3, 2.86, 2.7838095238095235)","(4.0, 5.7, 5.542105263157895)","(9.0, 9.6, 9.436363636363637)","(5.0, 5.9, 5.714285714285714)","(31.0, 70.0, 56.666666666666664)","(26.0, 75.0, 62.5)"
07-01-2023 19:17:32.613864,"(5.5, 6.4, 6.380000000000001)","(2.3, 2.86, 2.8099999999999996)","(4.0, 5.7, 5.546808510638298)","(9.0, 9.6, 9.466666666666667)","(5.0, 5.8, 5.814285714285714)","(31.0, 70.0, 62.631578947368425)","(26.0, 75.0, 61.0)"
07-01-2023 19:17:33.840141,"(5.5, 6.4, 6.183333333333334)","(2.3, 2.86, 2.8527272727272726)","(4.0, 5.7, 5.54)","(9.0, 9.6, 9.351724137931035)","(5.0, 5.9, 5.8)","(31.0, 65.0, 59.230769230769226)","(26.0, 70.0, 63.57142857142857)"
07-01-2023 19:17:35.151052,"(5.5, 6.2, 6.190909090909091)","(2.3, 2.88, 2.8825)","(4.0, 5.7, 5.553658536585366)","(9.0, 9.6, 9.36774193548387)","(5.0, 5.9, 5.86)","(31.0, 65.0, 58.75)","(26.0, 70.0, 64.70588235294117)"
07-01-2023 19:17:36.461348,"(5.5, 6.4, 6.376470588235295)","(2.3, 2.9, 2.832)","(4.2, 5.7, 5.553658536585366)","(8.5, 9.6, 9.415384615384616)","(5.0, 5.9, 5.866666666666667)","(31.0, 65.0, 56.25)","(26.0, 70.0, 66.25)"
07-01-2023 19:17:37.927643,"(5.5, 6.4, 6.381818181818182)","(2.3, 2.84, 2.82)","(4.2, 5.7, 5.42)","(8.5, 9.6, 9.485714285714286)","(5.0, 5.9, 5.8428571428571425)","(31.0, 65.0, 56.25)","(26.0, 70.0, 66.66666666666667)"
07-01-2023 19:17:39.358154,"(5.5, 6.4, 6.2625)","(2.3, 2.86, 2.816)","(4.2, 5.6, 5.5)","(8.5, 9.6, 9.76)","(5.0, 6.0, 5.684615384615385)","(31.0, 65.0, 59.33333333333333)","(26.0, 70.0, 68.0)"
07-01-2023 19:17:40.833094,"(5.5, 6.6, 6.385365853658537)","(2.3, 2.86, 2.816)","(4.2, 5.6, 5.569999999999999)","(8.5, 10.0, 9.790000000000001)","(5.0, 5.7, 5.6684210526315795)","(31.0, 60.0, 59.33333333333333)","(26.0, 70.0, 69.64285714285714)"
07-01-2023 19:17:42.236995,"(5.5, 6.4, 6.3882352941176475)","(2.3, 2.86, 2.854285714285714)","(4.2, 5.6, 5.568421052631579)","(8.5, 10.0, 9.952941176470588)","(5.0, 5.7, 5.783333333333333)","(31.0, 60.0, 59.33333333333333)","(26.0, 75.0, 68.0)"
07-01-2023 19:17:43.736168,"(5.5, 6.6, 6.382857142857143)","(2.3, 2.86, 2.8249999999999997)","(4.2, 5.6, 5.5086956521739125)","(8.5, 10.0, 10.25)","(5.0, 5.8, 5.783333333333333)","(31.0, 60.0, 59.23076923076923)","(26.0, 70.0, 66.66666666666667)"
07-01-2023 19:17:44.950102,"(5.5, 6.6, 6.427272727272727)","(2.3, 2.86, 2.8249999999999997)","(4.2, 5.6, 5.5086956521739125)","(8.5, 10.5, 10.25)","(4.8, 5.8, 5.783333333333333)","(31.0, 60.0, 59.375)","(26.0, 75.0, 67.5)"
07-01-2023 19:17:46.187606,"(5.5, 6.6, 6.443478260869566)","(2.3, 2.86, 2.828)","(4.2, 5.6, 5.4875)","(8.5, 10.5, 10.08)","(4.8, 5.8, 5.947619047619048)","(31.0, 60.0, 59.375)","(31.0, 70.0, 68.0)"
07-01-2023 19:17:47.462964,"(5.5, 6.6, 6.502325581395349)","(2.3, 2.86, 2.8291525423728814)","(4.2, 5.5, 5.4)","(8.5, 10.5, 9.688888888888888)","(4.8, 6.0, 5.885714285714286)","(31.0, 60.0, 59.375)","(31.0, 70.0, 59.0)"
07-01-2023 19:17:48.730780,"(5.5, 6.8, 6.607692307692307)","(2.3, 2.84, 2.826461538461538)","(4.2, 5.5, 5.4)","(8.5, 9.8, 9.75)","(4.8, 5.9, 5.775)","(31.0, 60.0, 59.375)","(31.0, 75.0, 56.666666666666664)"
07-01-2023 19:17:49.987590,"(5.5, 6.6, 6.590909090909091)","(2.3, 2.88, 2.8512)","(4.2, 5.5, 5.415384615384616)","(8.5, 10.0, 9.777777777777777)","(4.8, 5.8, 5.766666666666667)","(31.0, 60.0, 59.375)","(31.0, 70.0, 58.0)"
07-01-2023 19:17:51.220279,"(5.5, 6.2, 6.1454545454545455)","(2.3, 2.88, 2.875)","(4.2, 5.5, 5.104166666666666)","(8.5, 10.0, 9.84)","(4.8, 6.0, 6.003773584905661)","(31.0, 60.0, 59.44444444444444)","(31.0, 70.0, 66.47058823529412)"
07-01-2023 19:17:52.495561,"(5.5, 6.4, 6.325)","(2.3, 2.88, 2.8755555555555556)","(4.2, 5.2, 5.108333333333333)","(8.5, 10.5, 10.027397260273972)","(4.8, 6.2, 5.929411764705883)","(31.0, 60.0, 59.44444444444444)","(31.0, 70.0, 66.47058823529412)"
07-01-2023 19:17:53.733693,"(5.5, 6.4, 6.373913043478261)","(2.3, 2.88, 2.8510344827586205)","(4.2, 5.2, 5.108333333333333)","(8.5, 10.5, 9.925641025641026)","(4.8, 6.0, 5.945454545454545)","(31.0, 60.0, 59.44444444444444)","(31.0, 70.0, 66.47058823529412)"
07-01-2023 19:17:54.952341,"(5.5, 6.4, 6.375)","(2.3, 2.88, 2.8510344827586205)","(4.2, 5.2, 5.108333333333333)","(8.5, 10.5, 9.925641025641026)","(4.8, 6.0, 5.946666666666666)","(31.0, 60.0, 59.44444444444444)","(31.0, 70.0, 66.47058823529412)"
07-01-2023 19:17:56.148460,"(5.5, 6.6, 6.483333333333333)","(2.3, 2.88, 2.8464)","(4.2, 5.2, 5.1219780219780215)","(8.5, 10.5, 9.925641025641026)","(4.8, 6.0, 5.937777777777778)","(31.0, 60.0, 59.44444444444444)","(31.0, 70.0, 66.47058823529412)"
07-01-2023 19:17:57.396365,"(5.5, 6.6, 6.542857142857143)","(2.35, 2.88, 2.8355555555555556)","(4.2, 5.2, 5.18)","(8.5, 10.5, 9.920987654320989)","(4.8, 6.0, 5.897142857142857)","(31.0, 60.0, 59.44444444444444)","(31.0, 70.0, 59.61538461538461)"
07-01-2023 19:17:58.714651,"(5.5, 6.6, 6.480851063829787)","(2.35, 2.86, 2.8355555555555556)","(4.2, 5.2, 5.253846153846154)","(8.5, 10.5, 9.920987654320989)","(4.8, 6.0, 5.859090909090909)","(31.0, 60.0, 59.44444444444444)","(31.0, 60.0, 59.61538461538461)"
07-01-2023 19:18:00.004819,"(5.5, 6.6, 6.480851063829787)","(2.35, 2.84, 2.823157894736842)","(4.2, 5.3, 5.294736842105263)","(8.5, 10.5, 9.920987654320989)","(4.8, 5.9, 5.859090909090909)","(31.0, 60.0, 59.44444444444444)","(31.0, 60.0, 59.61538461538461)"
07-01-2023 19:18:01.165784,"(5.5, 6.6, 6.480851063829787)","(2.35, 2.84, 2.823157894736842)","(4.2, 5.4, 5.186486486486486)","(8.5, 10.5, 9.91264367816092)","(4.8, 5.9, 5.898181818181818)","(31.0, 60.0, 59.44444444444444)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 19:18:02.343826,"(5.5, 6.6, 6.505263157894737)","(2.35, 2.84, 2.8329411764705883)","(4.2, 5.3, 5.18)","(8.5, 10.5, 9.892307692307693)","(4.8, 6.0, 5.768965517241379)","(31.0, 60.0, 59.44444444444444)","(31.0, 60.0, 59.166666666666664)"
07-01-2023 19:18:03.616258,"(5.5, 6.8, 6.644943820224719)","(2.35, 2.84, 2.8375)","(4.2, 5.3, 5.205263157894737)","(8.5, 10.5, 9.893333333333334)","(4.8, 5.8, 5.65)","(31.0, 60.0, 59.5)","(31.0, 60.0, 59.375)"
07-01-2023 19:18:04.921316,"(5.5, 6.8, 6.656470588235294)","(2.35, 2.84, 2.840550458715596)","(4.2, 5.3, 5.223636363636364)","(8.5, 10.5, 9.88433734939759)","(4.8, 5.7, 5.661538461538462)","(31.0, 60.0, 60.833333333333336)","(31.0, 60.0, 59.375)"
07-01-2023 19:18:06.185476,"(5.5, 6.8, 6.66)","(2.35, 2.86, 2.8443373493975903)","(4.2, 5.3, 5.1187499999999995)","(8.5, 10.5, 9.896551724137932)","(4.8, 5.7, 5.7272727272727275)","(31.0, 65.0, 53.63636363636363)","(31.0, 60.0, 59.0)"
07-01-2023 19:18:07.359956,"(5.5, 6.8, 6.695652173913043)","(2.35, 2.86, 2.8490721649484536)","(4.2, 5.2, 5.0765625)","(8.5, 10.5, 10.12135922330097)","(4.8, 5.8, 5.748387096774193)","(31.0, 55.0, 53.63636363636363)","(31.0, 60.0, 59.09090909090909)"
07-01-2023 19:18:08.565645,"(5.5, 6.8, 6.714285714285714)","(2.35, 2.86, 2.8490721649484536)","(4.2, 5.1, 5.0765625)","(8.5, 10.5, 10.12135922330097)","(4.8, 5.8, 5.748387096774193)","(31.0, 55.0, 53.63636363636363)","(31.0, 60.0, 59.09090909090909)"
07-01-2023 19:18:09.822164,"(5.5, 6.8, 6.714285714285714)","(2.35, 2.86, 2.8490721649484536)","(4.2, 5.1, 5.0765625)","(8.5, 10.5, 10.128865979381443)","(4.8, 5.8, 5.76)","(31.0, 55.0, 53.25)","(31.0, 60.0, 59.09090909090909)"
07-01-2023 19:18:10.981678,"(5.5, 6.8, 6.731343283582089)","(2.35, 2.88, 2.871864406779661)","(4.2, 5.0, 4.99375)","(8.5, 10.5, 10.135416666666666)","(4.8, 5.8, 5.76)","(31.0, 55.0, 53.25)","(31.0, 60.0, 59.09090909090909)"
07-01-2023 19:18:12.169846,"(5.5, 6.8, 6.7081081081081075)","(2.35, 2.88, 2.8677272727272727)","(4.2, 5.0, 4.982352941176471)","(8.5, 10.5, 10.12)","(4.8, 6.0, 5.928571428571429)","(31.0, 55.0, 53.095238095238095)","(31.0, 60.0, 58.57142857142857)"
07-01-2023 19:18:13.279752,"(5.5, 6.8, 6.7081081081081075)","(2.35, 2.88, 2.8677272727272727)","(4.2, 5.0, 4.982352941176471)","(8.5, 10.5, 10.12)","(4.8, 6.0, 5.928571428571429)","(31.0, 55.0, 53.095238095238095)","(31.0, 60.0, 58.57142857142857)"
07-01-2023 19:18:14.413740,"(5.5, 7.0, 6.780451127819549)","(2.35, 2.86, 2.8563636363636364)","(4.2, 5.0, 4.982758620689655)","(8.5, 10.5, 10.093023255813954)","(4.8, 6.0, 5.950819672131147)","(31.0, 55.0, 52.95454545454545)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 19:18:15.460831,"(5.5, 7.0, 6.7846153846153845)","(2.35, 2.86, 2.8563636363636364)","(4.2, 5.0, 4.982758620689655)","(8.5, 10.5, 10.08695652173913)","(4.8, 6.0, 5.950819672131147)","(31.0, 55.0, 52.95454545454545)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 19:18:16.605557,"(5.5, 7.0, 6.795419847328244)","(2.35, 2.86, 2.8510280373831773)","(4.2, 5.0, 4.983333333333333)","(8.5, 10.5, 10.08695652173913)","(4.8, 6.0, 5.913636363636363)","(31.0, 55.0, 50.90909090909091)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 19:18:17.702502,"(5.5, 7.0, 6.845833333333333)","(2.35, 2.86, 2.8499999999999996)","(4.2, 5.0, 5.012820512820513)","(8.5, 10.5, 10.078313253012048)","(4.8, 6.0, 5.86923076923077)","(31.0, 55.0, 50.38461538461539)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 19:18:18.783483,"(5.5, 7.0, 6.977215189873418)","(2.35, 2.86, 2.8499999999999996)","(4.2, 5.1, 5.012820512820513)","(8.5, 10.5, 10.078313253012048)","(4.8, 5.9, 5.832)","(31.0, 55.0, 50.357142857142854)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 19:18:19.806039,"(5.5, 7.2, 7.06046511627907)","(2.35, 2.82, 2.8153623188405796)","(4.2, 5.1, 5.023595505617977)","(8.5, 10.5, 10.073033707865168)","(4.8, 5.9, 5.832)","(31.0, 55.0, 50.357142857142854)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 19:18:21.054197,"(5.5, 7.2, 7.098305084745763)","(2.35, 2.82, 2.8135714285714286)","(4.2, 5.1, 5.011627906976744)","(8.5, 10.5, 10.12)","(4.8, 5.9, 5.829166666666667)","(31.0, 55.0, 50.357142857142854)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 19:18:22.418411,"(5.5, 7.2, 7.137777777777778)","(2.35, 2.82, 2.855384615384615)","(4.2, 5.1, 4.965671641791045)","(8.5, 10.5, 10.108247422680412)","(5.0, 5.9, 5.822727272727273)","(31.0, 55.0, 51.25)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 19:18:23.700905,"(5.5, 7.2, 7.137777777777778)","(2.35, 2.86, 2.8137931034482757)","(4.4, 5.0, 5.014285714285714)","(8.5, 10.5, 10.115384615384615)","(5.0, 5.9, 5.82093023255814)","(31.0, 55.0, 50.86363636363637)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 19:18:25.013178,"(5.5, 7.2, 7.1850746268656716)","(2.35, 2.84, 2.7977777777777777)","(4.4, 5.1, 5.01)","(8.5, 10.5, 10.108247422680412)","(5.0, 5.9, 5.839534883720931)","(31.0, 55.0, 51.04347826086956)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 19:18:26.280320,"(5.5, 7.4, 7.217721518987342)","(2.35, 2.82, 2.7977777777777777)","(4.4, 5.1, 5.01)","(8.5, 10.5, 10.108247422680412)","(5.0, 5.9, 5.839534883720931)","(31.0, 55.0, 51.04347826086956)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 19:18:27.372905,"(5.5, 7.4, 7.25)","(2.35, 2.8, 2.7977272727272724)","(4.4, 5.1, 5.01)","(8.5, 10.5, 10.120253164556962)","(5.0, 5.9, 5.814285714285714)","(31.0, 55.0, 51.904761904761905)","(31.0, 60.0, 54.61538461538461)"
07-01-2023 19:18:28.473507,"(5.5, 7.4, 7.255)","(2.35, 2.82, 2.796082474226804)","(4.4, 5.1, 5.0064935064935066)","(8.5, 10.5, 10.105555555555556)","(5.0, 5.9, 5.781578947368421)","(31.0, 55.0, 51.0)","(31.0, 55.0, 54.61538461538461)"
07-01-2023 19:18:29.553863,"(5.5, 7.4, 7.355)","(2.35, 2.82, 2.8066666666666666)","(4.4, 5.1, 5.0064935064935066)","(8.5, 10.5, 10.091397849462366)","(5.0, 5.8, 5.784375)","(31.0, 55.0, 50.714285714285715)","(31.0, 55.0, 54.61538461538461)"
07-01-2023 19:18:30.649352,"(5.5, 7.4, 7.333333333333334)","(2.35, 2.82, 2.7988888888888885)","(4.4, 5.1, 5.004761904761905)","(8.5, 10.5, 10.111702127659575)","(5.0, 5.8, 5.784375)","(31.0, 55.0, 50.714285714285715)","(31.0, 55.0, 54.61538461538461)"
07-01-2023 19:18:31.779995,"(5.5, 7.4, 7.366666666666667)","(2.35, 2.8, 2.789180327868852)","(4.4, 5.1, 4.996103896103896)","(8.5, 10.5, 10.119318181818182)","(5.0, 5.8, 5.765217391304348)","(31.0, 55.0, 50.714285714285715)","(31.0, 55.0, 54.61538461538461)"
07-01-2023 19:18:32.831653,"(5.5, 7.4, 7.364705882352942)","(2.35, 2.8, 2.784583333333333)","(4.4, 5.1, 4.996103896103896)","(8.5, 10.5, 10.127777777777778)","(5.0, 5.9, 5.787272727272727)","(31.0, 55.0, 50.714285714285715)","(31.0, 55.0, 54.642857142857146)"
07-01-2023 19:18:33.881798,"(5.5, 7.4, 7.321052631578947)","(2.35, 2.8, 2.7835555555555556)","(4.4, 5.1, 5.041509433962264)","(8.5, 10.5, 10.103260869565217)","(5.0, 5.9, 5.77741935483871)","(31.0, 55.0, 50.714285714285715)","(31.0, 55.0, 54.642857142857146)"
07-01-2023 19:18:34.993808,"(5.5, 7.2, 7.181132075471698)","(2.35, 2.82, 2.8036842105263156)","(4.4, 5.1, 5.041509433962264)","(8.5, 10.5, 10.103260869565217)","(5.0, 5.8, 5.715151515151515)","(31.0, 55.0, 50.714285714285715)","(31.0, 55.0, 54.5)"
07-01-2023 19:18:36.079842,"(5.5, 7.4, 7.21304347826087)","(2.35, 2.82, 2.800923076923077)","(4.4, 5.2, 5.126785714285714)","(8.5, 10.5, 10.105555555555556)","(5.0, 5.8, 5.708333333333334)","(31.0, 55.0, 50.76923076923077)","(31.0, 55.0, 54.5)"
07-01-2023 19:18:37.044341,"(5.5, 7.4, 7.1952)","(2.35, 2.82, 2.795151515151515)","(4.4, 5.2, 5.108888888888889)","(8.5, 10.5, 10.105555555555556)","(5.0, 5.8, 5.708333333333334)","(31.0, 55.0, 50.76923076923077)","(31.0, 55.0, 54.5)"
07-01-2023 19:18:38.130087,"(5.5, 7.4, 7.1952)","(2.35, 2.82, 2.8045783132530118)","(4.4, 5.2, 5.108888888888889)","(8.5, 10.5, 10.1)","(5.0, 5.8, 5.723255813953489)","(31.0, 55.0, 50.76923076923077)","(31.0, 55.0, 54.642857142857146)"
07-01-2023 19:18:39.170995,"(5.5, 7.4, 7.19016393442623)","(2.35, 2.8, 2.791363636363636)","(4.4, 5.2, 5.118518518518519)","(8.5, 10.5, 10.104395604395604)","(5.0, 5.8, 5.712727272727273)","(31.0, 55.0, 50.416666666666664)","(31.0, 55.0, 56.8421052631579)"
07-01-2023 19:18:40.248206,"(5.5, 7.4, 7.19016393442623)","(2.35, 2.8, 2.7809999999999997)","(4.4, 5.2, 5.1175)","(8.5, 10.5, 10.104395604395604)","(5.0, 5.8, 5.760869565217392)","(31.0, 55.0, 50.416666666666664)","(31.0, 60.0, 56.8421052631579)"
07-01-2023 19:18:41.458353,"(5.5, 7.4, 7.214814814814815)","(2.35, 2.8, 2.7876923076923075)","(4.4, 5.2, 4.9975609756097565)","(8.5, 10.5, 10.146153846153846)","(5.0, 5.8, 5.776)","(31.0, 55.0, 50.416666666666664)","(31.0, 60.0, 56.25)"
07-01-2023 19:18:42.625849,"(5.5, 7.4, 7.214814814814815)","(2.35, 2.8, 2.775833333333333)","(4.4, 5.0, 4.950526315789474)","(8.5, 10.5, 10.095588235294118)","(5.0, 5.9, 5.927272727272728)","(31.0, 55.0, 50.416666666666664)","(31.0, 60.0, 56.25)"
07-01-2023 19:18:43.816425,"(5.5, 7.4, 7.255)","(2.35, 2.76, 2.753448275862069)","(4.4, 5.1, 4.950526315789474)","(8.5, 10.5, 10.095588235294118)","(5.0, 6.0, 5.927272727272728)","(31.0, 55.0, 50.416666666666664)","(31.0, 60.0, 56.25)"
07-01-2023 19:18:44.999883,"(5.5, 7.4, 7.232558139534884)","(2.35, 2.74, 2.734901960784314)","(4.4, 5.1, 4.955837563451777)","(8.5, 10.5, 10.118181818181819)","(5.0, 6.0, 5.95625)","(31.0, 55.0, 49.8)","(31.0, 60.0, 56.666666666666664)"
07-01-2023 19:18:46.077735,"(5.5, 7.2, 7.176666666666667)","(2.35, 2.78, 2.770175438596491)","(4.4, 5.1, 4.957286432160804)","(8.5, 10.5, 10.118181818181819)","(5.0, 6.0, 5.95625)","(31.0, 50.0, 50.73913043478261)","(31.0, 60.0, 53.84615384615385)"
07-01-2023 19:18:47.105291,"(5.5, 7.4, 7.2122448979591836)","(2.35, 2.8, 2.7866666666666666)","(4.4, 5.0, 4.985106382978723)","(8.5, 10.5, 10.085714285714285)","(5.0, 6.0, 5.992307692307692)","(31.0, 55.0, 52.26086956521739)","(31.0, 55.0, 53.63636363636363)"
07-01-2023 19:18:48.163524,"(5.5, 7.4, 7.197979797979798)","(2.35, 2.78, 2.7695121951219512)","(4.4, 5.0, 4.990909090909091)","(8.5, 10.5, 10.085714285714285)","(5.0, 6.0, 5.992307692307692)","(31.0, 55.0, 52.26086956521739)","(31.0, 55.0, 53.63636363636363)"
07-01-2023 19:18:49.230547,"(5.5, 7.4, 7.192)","(2.35, 2.78, 2.7614814814814816)","(4.4, 5.0, 4.9887096774193544)","(8.5, 10.5, 10.092307692307692)","(5.0, 6.2, 6.005)","(31.0, 55.0, 52.319148936170215)","(31.0, 55.0, 53.125)"
07-01-2023 19:18:50.345600,"(5.5, 7.4, 7.195918367346939)","(2.35, 2.78, 2.7613084112149533)","(4.4, 5.0, 4.9714285714285715)","(8.5, 10.5, 10.079365079365079)","(5.0, 6.2, 5.953684210526316)","(31.0, 55.0, 52.319148936170215)","(31.0, 55.0, 53.125)"
07-01-2023 19:18:51.382629,"(5.5, 7.4, 7.195918367346939)","(2.35, 2.78, 2.7604255319148936)","(4.4, 5.1, 5.026666666666666)","(8.5, 10.5, 10.051470588235293)","(5.0, 6.2, 5.89344262295082)","(31.0, 55.0, 52.375)","(31.0, 55.0, 53.125)"
07-01-2023 19:18:52.427236,"(5.5, 7.4, 7.1866666666666665)","(2.35, 2.76, 2.7543589743589743)","(4.4, 5.2, 5.126388888888889)","(8.5, 10.5, 10.0)","(5.0, 5.9, 5.898076923076923)","(31.0, 55.0, 52.520833333333336)","(31.0, 55.0, 53.75)"
07-01-2023 19:18:53.565246,"(5.5, 7.4, 7.2043478260869565)","(2.35, 2.78, 2.7665263157894735)","(4.4, 5.1, 5.0590909090909095)","(8.5, 10.0, 10.08974358974359)","(5.0, 5.9, 5.995689655172414)","(31.0, 55.0, 52.57142857142857)","(31.0, 55.0, 53.75)"
07-01-2023 19:18:54.557372,"(5.5, 7.4, 7.221052631578948)","(2.35, 2.74, 2.719076923076923)","(4.4, 5.2, 5.129545454545454)","(8.5, 10.5, 10.097222222222221)","(5.0, 6.2, 5.98256880733945)","(31.0, 55.0, 52.57142857142857)","(31.0, 55.0, 53.75)"
07-01-2023 19:18:55.650810,"(5.5, 7.6, 7.4399999999999995)","(2.35, 2.7, 2.6948314606741577)","(4.4, 5.2, 5.139583333333333)","(8.5, 10.5, 10.083333333333334)","(5.0, 6.2, 5.963888888888889)","(31.0, 55.0, 52.666666666666664)","(31.0, 55.0, 53.75)"
07-01-2023 19:18:56.769219,"(5.5, 7.6, 7.391304347826087)","(2.35, 2.72, 2.710344827586207)","(4.4, 5.2, 5.145283018867924)","(8.5, 10.5, 10.105263157894736)","(5.0, 6.0, 5.95)","(31.0, 55.0, 52.977777777777774)","(31.0, 55.0, 53.75)"
07-01-2023 19:18:57.969378,"(5.5, 7.6, 7.401941747572815)","(2.35, 2.72, 2.7121568627450983)","(4.4, 5.2, 5.175)","(8.5, 10.5, 10.022935779816514)","(5.0, 6.0, 5.932258064516129)","(31.0, 55.0, 53.104166666666664)","(31.0, 55.0, 53.75)"
07-01-2023 19:18:59.183069,"(5.5, 7.6, 7.3980198019801975)","(2.35, 2.74, 2.7)","(4.4, 5.2, 5.15679012345679)","(8.5, 10.5, 10.039855072463768)","(5.0, 6.0, 5.960377358490566)","(31.0, 55.0, 52.666666666666664)","(31.0, 55.0, 53.75)"
07-01-2023 19:19:00.338884,"(5.5, 7.6, 7.3769230769230765)","(2.35, 2.7, 2.6850980392156862)","(4.4, 5.2, 5.15679012345679)","(8.5, 10.5, 10.004166666666666)","(5.0, 6.0, 5.948837209302326)","(31.0, 55.0, 53.6)","(31.0, 55.0, 56.0)"
