,Keep Me Vivid,Mollys Fantasy,Violets Delight,All Eagle,Ishmy Belle,Little Zambora,Call Her Olivia,Big Kell
08-01-2023 16:47:57.201654,"(2.35, 3.05, 2.945)","(91.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.5482142857142858)","(51.0, 260.0, 115.23809523809524)","(18.0, 27.0, 26.81818181818182)","(14.0, 23.0, 21.90909090909091)","(91.0, 210.0, 192.63157894736844)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:58.329094,"(2.35, 3.05, 2.98)","(91.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.5482142857142858)","(51.0, 260.0, 126.25)","(18.0, 27.0, 26.81818181818182)","(14.0, 23.0, 21.90909090909091)","(91.0, 210.0, 192.63157894736844)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:59.451330,"(2.35, 3.05, 2.98)","(91.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.5482142857142858)","(51.0, 250.0, 126.66666666666667)","(18.0, 27.0, 26.81818181818182)","(14.0, 23.0, 21.90909090909091)","(91.0, 210.0, 192.63157894736844)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:48:00.553645,"(2.35, 3.05, 2.98)","(91.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.5482142857142858)","(51.0, 240.0, 158.88888888888889)","(18.0, 27.0, 26.81818181818182)","(14.0, 23.0, 22.555555555555557)","(91.0, 210.0, 192.63157894736844)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:48:01.586293,"(2.35, 3.05, 2.98)","(91.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.5482758620689654)","(51.0, 230.0, 112.10526315789474)","(18.0, 27.0, 26.81818181818182)","(14.0, 23.0, 22.555555555555557)","(91.0, 210.0, 197.77777777777777)","(3.0, 3.85, 3.795)"
08-01-2023 16:48:02.682189,"(2.35, 3.0, 2.982222222222222)","(91.0, 210.0, 177.64705882352942)","(3.2, 3.6, 3.568)","(51.0, 230.0, 112.10526315789474)","(18.0, 27.0, 26.81818181818182)","(14.0, 23.0, 22.555555555555557)","(91.0, 210.0, 197.77777777777777)","(3.0, 3.85, 3.7849999999999997)"
08-01-2023 16:48:03.819492,"(2.35, 3.05, 3.0056716417910447)","(81.0, 210.0, 177.64705882352942)","(3.2, 3.6, 3.5485294117647057)","(51.0, 230.0, 173.84615384615384)","(18.0, 27.0, 25.341463414634145)","(14.0, 23.0, 22.428571428571427)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.8, 3.734782608695652)"
08-01-2023 16:48:04.941432,"(2.35, 3.15, 3.1416666666666666)","(81.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.5485294117647057)","(51.0, 220.0, 173.84615384615384)","(18.0, 27.0, 25.8)","(14.0, 23.0, 21.57142857142857)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.8, 3.739655172413793)"
08-01-2023 16:48:06.042241,"(2.35, 3.15, 3.1457142857142855)","(81.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.5464285714285713)","(51.0, 220.0, 143.125)","(18.0, 26.0, 25.8)","(14.0, 22.0, 21.57142857142857)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.75, 3.71)"
08-01-2023 16:48:07.091715,"(2.35, 3.2, 3.1032258064516127)","(81.0, 210.0, 177.64705882352942)","(3.2, 3.5, 3.4970588235294118)","(51.0, 200.0, 117.27272727272728)","(18.0, 26.0, 25.8)","(14.0, 22.0, 21.57142857142857)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.75, 3.697368421052632)"
08-01-2023 16:48:08.193821,"(2.35, 3.15, 3.1399999999999997)","(81.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.4985714285714287)","(51.0, 200.0, 130.0)","(18.0, 26.0, 25.210526315789473)","(14.0, 22.0, 21.57142857142857)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.697368421052632)"
08-01-2023 16:48:09.303516,"(2.35, 3.15, 3.11)","(81.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.512962962962963)","(51.0, 200.0, 132.22222222222223)","(18.0, 27.0, 25.341463414634145)","(14.0, 22.0, 21.57142857142857)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6891304347826086)"
08-01-2023 16:48:10.430885,"(2.35, 3.1, 3.090909090909091)","(81.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.512962962962963)","(51.0, 190.0, 146.66666666666669)","(18.0, 27.0, 25.8)","(14.0, 22.0, 20.8)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6790322580645163)"
08-01-2023 16:48:11.510904,"(2.35, 3.1, 3.090909090909091)","(81.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.536842105263158)","(51.0, 190.0, 146.66666666666669)","(18.0, 26.0, 24.022727272727273)","(14.0, 22.0, 20.333333333333332)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6772727272727272)"
08-01-2023 16:48:12.597005,"(2.4, 3.15, 3.131818181818182)","(81.0, 210.0, 177.64705882352942)","(3.1, 3.55, 3.5083333333333333)","(51.0, 190.0, 140.0)","(18.0, 26.0, 24.022727272727273)","(14.0, 21.0, 20.333333333333332)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6772727272727272)"
08-01-2023 16:48:13.647193,"(2.4, 3.15, 3.131818181818182)","(81.0, 210.0, 177.64705882352942)","(3.1, 3.55, 3.5454545454545454)","(51.0, 190.0, 146.66666666666669)","(18.0, 26.0, 24.022727272727273)","(14.0, 21.0, 20.333333333333332)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6772727272727272)"
08-01-2023 16:48:14.751871,"(2.4, 3.15, 3.1357142857142857)","(81.0, 210.0, 177.64705882352942)","(3.1, 3.55, 3.5384615384615383)","(51.0, 190.0, 146.66666666666669)","(18.0, 26.0, 24.022727272727273)","(14.0, 21.0, 20.333333333333332)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6772727272727272)"
08-01-2023 16:48:15.818558,"(2.4, 3.15, 3.1357142857142857)","(81.0, 210.0, 177.64705882352942)","(3.1, 3.6, 3.5448275862068965)","(51.0, 190.0, 146.66666666666669)","(18.0, 26.0, 24.022727272727273)","(14.0, 21.0, 20.333333333333332)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6772727272727272)"
08-01-2023 16:48:16.818954,"(2.4, 3.15, 3.1374999999999997)","(81.0, 210.0, 163.68421052631578)","(3.1, 3.6, 3.5541666666666667)","(51.0, 190.0, 134.44444444444446)","(18.0, 26.0, 24.022727272727273)","(14.0, 21.0, 20.0)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6772727272727272)"
08-01-2023 16:48:17.863310,"(2.4, 3.15, 3.139473684210526)","(81.0, 210.0, 166.0)","(3.1, 3.6, 3.5541666666666667)","(51.0, 190.0, 134.44444444444446)","(18.0, 26.0, 24.022727272727273)","(14.0, 21.0, 19.25)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6772727272727272)"
08-01-2023 16:48:18.906101,"(2.4, 3.2, 3.167741935483871)","(81.0, 210.0, 166.0)","(3.1, 3.6, 3.5541666666666667)","(51.0, 190.0, 146.66666666666669)","(18.0, 25.0, 23.97674418604651)","(14.0, 21.0, 19.625)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6772727272727272)"
08-01-2023 16:48:20.027510,"(2.4, 3.15, 3.1385714285714283)","(81.0, 210.0, 166.0)","(3.1, 3.6, 3.5481481481481483)","(51.0, 190.0, 142.72727272727275)","(18.0, 26.0, 23.97674418604651)","(14.0, 20.0, 19.625)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6821428571428574)"
08-01-2023 16:48:21.056245,"(2.4, 3.15, 3.1421052631578945)","(81.0, 210.0, 166.0)","(3.1, 3.6, 3.5481481481481483)","(51.0, 190.0, 136.66666666666669)","(18.0, 26.0, 23.97674418604651)","(14.0, 20.0, 19.625)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6821428571428574)"
08-01-2023 16:48:22.050164,"(2.4, 3.15, 3.1421052631578945)","(81.0, 210.0, 166.0)","(3.1, 3.6, 3.5481481481481483)","(51.0, 190.0, 155.71428571428572)","(18.0, 26.0, 23.97674418604651)","(14.0, 20.0, 19.0)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6821428571428574)"
08-01-2023 16:48:23.055914,"(2.4, 3.15, 3.1421052631578945)","(81.0, 210.0, 166.0)","(3.1, 3.6, 3.5481481481481483)","(51.0, 180.0, 105.71428571428572)","(18.0, 26.0, 23.535714285714285)","(14.0, 20.0, 19.0)","(81.0, 210.0, 197.77777777777777)","(3.0, 3.7, 3.6821428571428574)"
08-01-2023 16:48:24.068260,"(2.4, 3.15, 3.1421052631578945)","(81.0, 210.0, 166.0)","(3.1, 3.6, 3.5481481481481483)","(51.0, 170.0, 106.0)","(18.0, 25.0, 23.526315789473685)","(14.0, 20.0, 19.166666666666668)","(81.0, 210.0, 143.33333333333334)","(3.0, 3.7, 3.6821428571428574)"
08-01-2023 16:48:25.090793,"(2.4, 3.15, 3.1421052631578945)","(81.0, 200.0, 157.14285714285714)","(3.1, 3.6, 3.5481481481481483)","(51.0, 160.0, 106.0)","(18.0, 25.0, 23.526315789473685)","(14.0, 20.0, 19.166666666666668)","(81.0, 210.0, 160.0)","(3.0, 3.7, 3.6821428571428574)"
08-01-2023 16:48:26.123226,"(2.4, 3.15, 3.1421052631578945)","(81.0, 200.0, 157.14285714285714)","(3.1, 3.6, 3.5481481481481483)","(51.0, 160.0, 106.0)","(18.0, 25.0, 23.526315789473685)","(14.0, 20.0, 19.166666666666668)","(81.0, 210.0, 143.33333333333334)","(3.0, 3.7, 3.6827586206896554)"
08-01-2023 16:48:27.171863,"(2.4, 3.15, 3.1421052631578945)","(81.0, 200.0, 157.14285714285714)","(3.1, 3.6, 3.5481481481481483)","(51.0, 160.0, 106.0)","(18.0, 25.0, 23.526315789473685)","(14.0, 20.0, 19.285714285714285)","(81.0, 210.0, 143.33333333333334)","(3.0, 3.7, 3.6827586206896554)"
08-01-2023 16:48:28.289209,"(2.4, 3.15, 3.1421052631578945)","(81.0, 200.0, 157.14285714285714)","(3.1, 3.6, 3.5481481481481483)","(51.0, 160.0, 106.0)","(18.0, 25.0, 23.526315789473685)","(14.0, 20.0, 19.285714285714285)","(81.0, 210.0, 180.0)","(3.0, 3.7, 3.6827586206896554)"
08-01-2023 16:48:29.436179,"(2.4, 3.15, 3.1421052631578945)","(81.0, 200.0, 157.14285714285714)","(3.1, 3.6, 3.6964)","(51.0, 160.0, 106.0)","(18.0, 25.0, 23.5)","(14.0, 20.0, 19.285714285714285)","(81.0, 210.0, 180.0)","(3.0, 3.7, 3.6441176470588235)"
08-01-2023 16:48:30.578310,"(2.4, 3.15, 3.1214285714285714)","(81.0, 200.0, 163.1578947368421)","(3.1, 3.7, 3.7285714285714286)","(51.0, 160.0, 108.88888888888889)","(18.0, 25.0, 23.54901960784314)","(14.0, 20.0, 18.846153846153847)","(81.0, 210.0, 160.0)","(3.0, 3.65, 3.6085365853658535)"
08-01-2023 16:48:31.647478,"(2.4, 3.15, 3.1185714285714283)","(81.0, 190.0, 106.875)","(3.1, 3.75, 3.707692307692308)","(51.0, 140.0, 108.88888888888889)","(18.0, 25.0, 23.54901960784314)","(14.0, 20.0, 18.846153846153847)","(81.0, 210.0, 160.0)","(3.0, 3.65, 3.59375)"
08-01-2023 16:48:32.762433,"(2.4, 3.15, 3.1176470588235294)","(81.0, 190.0, 106.875)","(3.1, 3.8, 3.7333333333333334)","(51.0, 140.0, 92.0)","(18.0, 25.0, 23.54901960784314)","(14.0, 20.0, 18.846153846153847)","(81.0, 210.0, 160.0)","(3.0, 3.6, 3.623529411764706)"
08-01-2023 16:48:33.845377,"(2.4, 3.15, 3.0875)","(81.0, 190.0, 106.875)","(3.1, 3.8, 3.7333333333333334)","(51.0, 140.0, 89.47368421052632)","(18.0, 25.0, 23.54901960784314)","(14.0, 20.0, 18.375)","(81.0, 210.0, 146.36363636363637)","(3.0, 3.65, 3.6095238095238096)"
08-01-2023 16:48:35.021061,"(2.4, 3.15, 3.0984536082474223)","(81.0, 180.0, 101.07142857142857)","(3.1, 3.8, 3.7772727272727273)","(51.0, 130.0, 100.0)","(18.0, 25.0, 23.15)","(14.0, 19.5, 18.62962962962963)","(81.0, 210.0, 146.36363636363637)","(3.0, 3.65, 3.575)"
08-01-2023 16:48:36.157638,"(2.4, 3.1, 3.0891304347826085)","(81.0, 180.0, 101.07142857142857)","(3.1, 3.85, 3.7772727272727273)","(51.0, 120.0, 92.0)","(18.0, 25.0, 23.5)","(14.0, 19.0, 18.944444444444443)","(81.0, 210.0, 150.0)","(3.0, 3.6, 3.5588235294117645)"
08-01-2023 16:48:37.290878,"(2.45, 3.1, 3.0878048780487806)","(81.0, 180.0, 104.44444444444444)","(3.1, 3.85, 3.7772727272727273)","(51.0, 120.0, 92.0)","(18.0, 24.0, 22.225)","(14.0, 19.0, 18.875)","(81.0, 210.0, 150.0)","(3.0, 3.6, 3.55625)"
08-01-2023 16:48:38.423136,"(2.45, 3.1, 3.0878048780487806)","(81.0, 180.0, 104.44444444444444)","(3.1, 3.85, 3.785)","(51.0, 120.0, 85.0)","(18.0, 25.0, 22.225)","(14.0, 19.0, 19.096153846153847)","(81.0, 210.0, 150.0)","(3.0, 3.6, 3.5166666666666666)"
08-01-2023 16:48:39.535061,"(2.45, 3.1, 3.084848484848485)","(81.0, 180.0, 104.44444444444444)","(3.1, 3.85, 3.7804347826086957)","(51.0, 110.0, 81.42857142857143)","(18.0, 25.0, 22.225)","(14.0, 19.5, 19.191176470588236)","(81.0, 210.0, 150.0)","(3.0, 3.55, 3.454878048780488)"
08-01-2023 16:48:40.578725,"(2.45, 3.15, 3.0928571428571425)","(81.0, 180.0, 104.44444444444444)","(3.1, 3.85, 3.7804347826086957)","(51.0, 110.0, 81.42857142857143)","(18.0, 25.0, 22.225)","(14.0, 19.5, 19.191176470588236)","(81.0, 210.0, 150.0)","(3.0, 3.5, 3.454878048780488)"
08-01-2023 16:48:41.724515,"(2.45, 3.15, 3.095833333333333)","(71.0, 180.0, 104.44444444444444)","(3.1, 3.85, 3.7804347826086957)","(51.0, 110.0, 72.0)","(18.0, 25.0, 22.225)","(14.0, 19.5, 19.0625)","(81.0, 210.0, 150.0)","(3.0, 3.5, 3.4875)"
08-01-2023 16:48:42.857570,"(2.45, 3.15, 3.095833333333333)","(71.0, 180.0, 104.44444444444444)","(3.1, 3.85, 3.7804347826086957)","(51.0, 100.0, 72.0)","(18.0, 25.0, 22.225)","(14.0, 19.5, 19.0625)","(81.0, 210.0, 176.66666666666669)","(3.0, 3.55, 3.4973684210526317)"
08-01-2023 16:48:43.984890,"(2.45, 3.15, 3.0943181818181817)","(71.0, 180.0, 104.44444444444444)","(3.1, 3.75, 3.716666666666667)","(51.0, 100.0, 72.0)","(18.0, 25.0, 22.225)","(14.0, 19.5, 19.0625)","(81.0, 210.0, 176.66666666666669)","(3.0, 3.55, 3.4973684210526317)"
08-01-2023 16:48:45.059826,"(2.45, 3.15, 3.095238095238095)","(71.0, 180.0, 104.44444444444444)","(3.1, 3.85, 3.73)","(51.0, 100.0, 72.0)","(18.0, 25.0, 22.08888888888889)","(14.0, 19.5, 19.0625)","(81.0, 210.0, 140.76923076923077)","(3.0, 3.55, 3.5357142857142856)"
08-01-2023 16:48:46.166772,"(2.45, 3.15, 3.095238095238095)","(71.0, 180.0, 104.44444444444444)","(3.1, 3.85, 3.791935483870968)","(51.0, 100.0, 72.0)","(18.0, 24.0, 22.08888888888889)","(14.0, 19.5, 19.055555555555557)","(81.0, 210.0, 117.6923076923077)","(3.0, 3.55, 3.58)"
08-01-2023 16:48:47.232718,"(2.45, 3.15, 3.095238095238095)","(71.0, 180.0, 104.44444444444444)","(3.1, 3.85, 3.738235294117647)","(51.0, 100.0, 66.3157894736842)","(18.0, 24.0, 21.70212765957447)","(14.0, 19.5, 18.916666666666668)","(81.0, 210.0, 108.46153846153847)","(3.0, 3.6, 3.585)"
08-01-2023 16:48:48.392699,"(2.45, 3.15, 3.092528735632184)","(71.0, 160.0, 125.0)","(3.1, 3.75, 3.738235294117647)","(51.0, 100.0, 66.3157894736842)","(18.0, 24.0, 21.70212765957447)","(14.0, 19.5, 18.916666666666668)","(81.0, 210.0, 108.46153846153847)","(3.0, 3.6, 3.5833333333333335)"
08-01-2023 16:48:49.569685,"(2.45, 3.15, 3.092528735632184)","(71.0, 160.0, 125.0)","(3.1, 3.75, 3.7375)","(51.0, 100.0, 66.3157894736842)","(18.0, 24.0, 21.70212765957447)","(14.0, 19.5, 18.916666666666668)","(81.0, 210.0, 108.46153846153847)","(3.0, 3.6, 3.5833333333333335)"
08-01-2023 16:48:50.709499,"(2.45, 3.15, 3.091860465116279)","(71.0, 160.0, 127.5)","(3.1, 3.75, 3.7375)","(51.0, 100.0, 66.3157894736842)","(18.0, 24.0, 21.70212765957447)","(14.0, 19.5, 18.8)","(81.0, 210.0, 130.0)","(3.0, 3.6, 3.57972972972973)"
08-01-2023 16:48:51.773177,"(2.45, 3.15, 3.087974683544304)","(71.0, 160.0, 127.5)","(3.1, 3.75, 3.7375)","(51.0, 95.0, 86.25)","(18.0, 24.0, 21.75)","(14.0, 19.5, 18.772727272727273)","(81.0, 160.0, 130.0)","(3.0, 3.6, 3.5805555555555557)"
08-01-2023 16:48:52.835005,"(2.45, 3.2, 3.1294117647058823)","(71.0, 160.0, 127.5)","(3.1, 3.75, 3.73)","(51.0, 95.0, 88.0)","(18.0, 24.0, 21.70212765957447)","(14.0, 19.5, 18.884615384615383)","(81.0, 160.0, 130.0)","(3.0, 3.6, 3.5805555555555557)"
08-01-2023 16:48:53.938426,"(2.45, 3.2, 3.128688524590164)","(71.0, 160.0, 116.66666666666667)","(3.1, 3.75, 3.7150000000000003)","(51.0, 95.0, 88.0)","(18.0, 24.0, 22.5)","(14.0, 19.5, 19.02777777777778)","(81.0, 160.0, 142.0)","(3.0, 3.6, 3.5437499999999997)"
08-01-2023 16:48:55.104034,"(2.45, 3.2, 3.1005434782608696)","(71.0, 160.0, 116.66666666666667)","(3.1, 3.75, 3.7204545454545452)","(51.0, 95.0, 66.36363636363636)","(18.0, 23.0, 22.5)","(14.0, 19.5, 19.029411764705884)","(81.0, 150.0, 142.0)","(3.0, 3.55, 3.5735849056603772)"
08-01-2023 16:48:56.197646,"(2.45, 3.15, 3.122413793103448)","(71.0, 160.0, 150.625)","(3.1, 3.75, 3.732142857142857)","(51.0, 95.0, 62.857142857142854)","(18.0, 23.0, 22.419354838709676)","(14.0, 19.5, 18.916666666666668)","(81.0, 150.0, 128.75)","(3.0, 3.6, 3.575862068965517)"
08-01-2023 16:48:57.287384,"(2.45, 3.1, 3.085185185185185)","(71.0, 160.0, 150.625)","(3.1, 3.75, 3.732142857142857)","(51.0, 90.0, 62.857142857142854)","(18.0, 23.0, 22.419354838709676)","(14.0, 19.0, 18.653846153846153)","(81.0, 210.0, 128.75)","(3.0, 3.6, 3.5952380952380953)"
08-01-2023 16:48:58.318838,"(2.45, 3.05, 3.0072649572649572)","(71.0, 160.0, 150.625)","(3.1, 3.8, 3.761111111111111)","(51.0, 90.0, 62.857142857142854)","(18.0, 23.0, 22.333333333333332)","(14.0, 19.5, 18.653846153846153)","(81.0, 210.0, 128.75)","(3.0, 3.6, 3.5865853658536584)"
08-01-2023 16:48:59.388869,"(2.45, 3.05, 2.986666666666667)","(71.0, 160.0, 150.625)","(3.1, 3.8, 3.7604838709677417)","(51.0, 90.0, 62.857142857142854)","(18.0, 23.0, 22.333333333333332)","(14.0, 19.5, 18.653846153846153)","(81.0, 210.0, 125.88235294117646)","(3.0, 3.65, 3.614516129032258)"
08-01-2023 16:49:00.502217,"(2.45, 3.0, 2.99)","(71.0, 160.0, 150.625)","(3.1, 3.8, 3.7591666666666668)","(51.0, 90.0, 62.857142857142854)","(18.0, 23.0, 22.36)","(14.0, 19.5, 18.653846153846153)","(81.0, 210.0, 125.88235294117646)","(3.0, 3.65, 3.6166666666666667)"
08-01-2023 16:49:01.708297,"(2.45, 3.0, 2.9904)","(71.0, 160.0, 150.625)","(3.1, 3.8, 3.7560975609756095)","(51.0, 90.0, 59.285714285714285)","(18.0, 23.0, 22.448275862068964)","(14.0, 19.5, 18.62)","(81.0, 210.0, 127.5)","(3.0, 3.65, 3.632)"
08-01-2023 16:49:02.804757,"(2.45, 3.05, 3.000952380952381)","(71.0, 180.0, 129.33333333333331)","(3.1, 3.8, 3.752659574468085)","(51.0, 85.0, 58.57142857142857)","(18.0, 23.0, 22.448275862068964)","(14.0, 19.5, 19.223684210526315)","(81.0, 210.0, 127.5)","(3.0, 3.65, 3.646969696969697)"
08-01-2023 16:49:03.837693,"(2.45, 3.0, 2.9637254901960786)","(71.0, 180.0, 129.33333333333331)","(3.1, 3.8, 3.752659574468085)","(51.0, 80.0, 58.57142857142857)","(18.0, 23.0, 22.448275862068964)","(14.0, 19.5, 19.22972972972973)","(81.0, 210.0, 127.5)","(3.0, 3.65, 3.646969696969697)"
08-01-2023 16:49:04.937866,"(2.45, 3.05, 3.009090909090909)","(71.0, 160.0, 130.0)","(3.1, 3.8, 3.887755102040816)","(51.0, 80.0, 58.57142857142857)","(18.0, 23.0, 22.483870967741936)","(14.0, 19.5, 19.22972972972973)","(81.0, 210.0, 127.5)","(3.0, 3.65, 3.611111111111111)"
08-01-2023 16:49:06.027797,"(2.45, 3.05, 2.9954098360655736)","(71.0, 160.0, 130.0)","(3.1, 3.9, 3.887755102040816)","(41.0, 80.0, 57.27272727272727)","(17.0, 23.0, 22.5)","(14.0, 19.5, 19.2125)","(81.0, 210.0, 127.5)","(3.0, 3.65, 3.611111111111111)"
08-01-2023 16:49:07.176559,"(2.45, 3.05, 3.0043835616438357)","(71.0, 160.0, 130.0)","(3.1, 3.9, 3.8906474820143884)","(41.0, 80.0, 59.09090909090909)","(17.0, 23.0, 22.333333333333332)","(14.0, 19.5, 19.223684210526315)","(81.0, 210.0, 127.5)","(3.0, 3.65, 3.5976190476190473)"
08-01-2023 16:49:08.324942,"(2.45, 3.05, 3.035204081632653)","(71.0, 160.0, 130.0)","(3.1, 3.9, 3.8906474820143884)","(41.0, 70.0, 59.09090909090909)","(17.0, 23.0, 23.40625)","(14.0, 19.5, 19.223684210526315)","(81.0, 210.0, 127.5)","(3.0, 3.65, 3.5954545454545452)"
08-01-2023 16:49:09.401113,"(2.45, 3.05, 3.035204081632653)","(71.0, 160.0, 126.66666666666667)","(3.1, 3.9, 3.8906474820143884)","(41.0, 70.0, 59.09090909090909)","(17.0, 25.0, 23.40625)","(14.0, 19.5, 19.216216216216218)","(81.0, 210.0, 127.5)","(3.0, 3.65, 3.6214285714285714)"
08-01-2023 16:49:10.505614,"(2.45, 3.05, 3.032941176470588)","(71.0, 160.0, 126.66666666666667)","(3.1, 3.9, 3.8878504672897196)","(41.0, 70.0, 60.0)","(17.0, 25.0, 23.583333333333332)","(14.0, 19.5, 18.615384615384617)","(81.0, 210.0, 172.0)","(3.0, 3.65, 3.6384615384615384)"
08-01-2023 16:49:11.600989,"(2.45, 3.05, 3.029166666666667)","(71.0, 150.0, 124.0)","(3.1, 3.9, 3.887)","(41.0, 65.0, 55.0)","(17.0, 25.0, 23.74074074074074)","(14.0, 19.5, 18.678571428571427)","(81.0, 190.0, 172.0)","(3.0, 3.7, 3.621739130434783)"
08-01-2023 16:49:12.688643,"(2.45, 3.05, 3.026470588235294)","(71.0, 150.0, 124.0)","(3.1, 3.85, 3.8071428571428574)","(41.0, 60.0, 54.0)","(17.0, 25.0, 23.74074074074074)","(14.0, 19.5, 18.678571428571427)","(81.0, 190.0, 172.0)","(3.0, 3.7, 3.621739130434783)"
08-01-2023 16:49:13.843925,"(2.45, 3.05, 3.0478723404255317)","(71.0, 150.0, 124.0)","(3.1, 3.85, 3.8200000000000003)","(41.0, 60.0, 54.0)","(17.0, 25.0, 23.74074074074074)","(14.0, 19.5, 18.916666666666668)","(81.0, 190.0, 130.0)","(3.0, 3.7, 3.6333333333333333)"
08-01-2023 16:49:14.951080,"(2.45, 3.1, 3.0753424657534247)","(71.0, 150.0, 124.0)","(3.1, 3.8, 3.7567567567567566)","(41.0, 60.0, 53.63636363636363)","(17.0, 25.0, 24.055555555555557)","(14.0, 19.0, 18.65625)","(81.0, 190.0, 130.0)","(3.0, 3.7, 3.6666666666666665)"
08-01-2023 16:49:16.042547,"(2.45, 3.05, 2.996382978723404)","(71.0, 150.0, 130.0)","(3.1, 3.8, 3.7227272727272727)","(41.0, 60.0, 53.63636363636363)","(17.0, 25.0, 24.055555555555557)","(14.0, 19.0, 18.61904761904762)","(81.0, 190.0, 130.0)","(3.0, 3.7, 3.6782608695652175)"
08-01-2023 16:49:17.076751,"(2.45, 3.05, 2.988032786885246)","(71.0, 150.0, 130.0)","(3.1, 3.75, 3.7227272727272727)","(41.0, 60.0, 56.666666666666664)","(17.0, 25.0, 24.055555555555557)","(14.0, 19.0, 18.61904761904762)","(81.0, 190.0, 130.0)","(3.0, 3.7, 3.688235294117647)"
08-01-2023 16:49:18.192334,"(2.45, 3.05, 2.9889830508474575)","(71.0, 150.0, 130.0)","(3.1, 3.75, 3.7199999999999998)","(41.0, 60.0, 55.0)","(17.0, 25.0, 24.055555555555557)","(14.0, 19.0, 18.61904761904762)","(81.0, 190.0, 130.0)","(3.0, 3.75, 3.6893939393939394)"
08-01-2023 16:49:19.269513,"(2.45, 3.05, 3.017058823529412)","(71.0, 150.0, 131.42857142857144)","(3.1, 3.75, 3.7199999999999998)","(41.0, 60.0, 52.5)","(17.0, 25.0, 24.055555555555557)","(14.0, 19.0, 18.61904761904762)","(81.0, 190.0, 130.0)","(3.0, 3.75, 3.6875)"
08-01-2023 16:49:20.465150,"(2.45, 3.05, 3.0033333333333334)","(71.0, 150.0, 131.42857142857144)","(3.1, 3.75, 3.721212121212121)","(41.0, 60.0, 51.666666666666664)","(17.0, 25.0, 23.416666666666668)","(14.0, 19.0, 18.774193548387096)","(81.0, 190.0, 130.0)","(3.0, 3.75, 3.717857142857143)"
08-01-2023 16:49:21.603088,"(2.45, 3.15, 3.124468085106383)","(71.0, 150.0, 130.0)","(3.1, 3.75, 3.665)","(41.0, 60.0, 51.42857142857143)","(17.0, 24.0, 23.333333333333332)","(14.0, 19.0, 18.78787878787879)","(81.0, 190.0, 145.0)","(3.0, 3.75, 3.6575757575757577)"
08-01-2023 16:49:22.710549,"(2.45, 3.15, 3.1166666666666667)","(71.0, 150.0, 130.0)","(3.1, 3.7, 3.665)","(41.0, 60.0, 51.42857142857143)","(17.0, 24.0, 23.70212765957447)","(14.0, 19.0, 18.78787878787879)","(81.0, 190.0, 142.0)","(3.0, 3.75, 3.665625)"
08-01-2023 16:49:23.810194,"(2.45, 3.15, 3.132608695652174)","(71.0, 150.0, 130.0)","(3.1, 3.7, 3.66)","(41.0, 60.0, 51.42857142857143)","(17.0, 24.0, 23.70212765957447)","(14.0, 19.0, 18.814285714285713)","(81.0, 190.0, 142.0)","(3.0, 3.7, 3.665625)"
08-01-2023 16:49:24.890003,"(2.45, 3.15, 3.1414285714285715)","(71.0, 150.0, 130.0)","(3.1, 3.7, 3.66)","(41.0, 60.0, 51.42857142857143)","(17.0, 24.0, 23.5625)","(14.0, 19.0, 18.84375)","(81.0, 190.0, 142.0)","(3.0, 3.7, 3.685714285714286)"
