,Cobblestone Way,Crown Crusher,Dodi,Eight Decades,Electrocube,Expect Magic,Go To Hollywood,I Am Antaios,Manic Light,Mi Scusi,Ortega,Scarface
12-01-2023 18:14:20.762452,"(17.0, 22.0, 21.778761061946902)","(101.0, 230.0, 213.33333333333334)","(7.5, 9.0, 8.936625514403293)","(7.0, 9.0, 8.303571428571429)","(26.0, 36.0, 33.48523206751055)","(61.0, 80.0, 76.11111111111111)","(19.0, 22.0, 21.697986577181208)","(26.0, 40.0, 38.470588235294116)","(14.0, 19.5, 19.114035087719298)","(6.5, 7.2, 7.168271954674221)","(2.15, 2.42, 2.440759493670886)","(81.0, 160.0, 157.5)"
12-01-2023 18:14:22.368874,"(17.0, 22.0, 22.156521739130437)","(101.0, 220.0, 245.0)","(7.5, 9.0, 8.971717171717172)","(7.0, 8.4, 8.159036144578312)","(26.0, 36.0, 31.46875)","(61.0, 80.0, 79.25)","(19.0, 22.0, 21.83221476510067)","(26.0, 40.0, 38.625)","(14.0, 19.5, 20.045454545454547)","(6.5, 7.2, 7.170121951219512)","(2.15, 2.46, 2.46275092936803)","(81.0, 170.0, 164.28571428571428)"
12-01-2023 18:14:23.893211,"(17.0, 23.0, 21.935483870967744)","(101.0, 260.0, 208.57142857142858)","(7.5, 9.0, 9.03695652173913)","(7.0, 8.2, 8.046153846153846)","(26.0, 32.0, 31.348314606741575)","(61.0, 80.0, 77.33333333333333)","(19.0, 22.0, 21.94017094017094)","(26.0, 40.0, 37.64)","(14.0, 21.0, 18.951612903225808)","(6.5, 7.2, 7.151630434782609)","(2.15, 2.48, 2.469871794871795)","(81.0, 170.0, 163.33333333333334)"
12-01-2023 18:14:25.378425,"(17.0, 23.0, 21.97752808988764)","(101.0, 260.0, 209.23076923076923)","(7.5, 9.2, 9.191919191919192)","(7.0, 8.2, 8.001324503311258)","(26.0, 32.0, 31.356321839080458)","(61.0, 80.0, 76.11111111111111)","(19.0, 22.0, 21.991304347826087)","(26.0, 38.0, 37.744680851063826)","(14.0, 19.0, 18.830827067669173)","(6.5, 7.2, 7.153008595988539)","(2.15, 2.48, 2.478256880733945)","(81.0, 170.0, 162.6315789473684)"
12-01-2023 18:14:26.895539,"(17.0, 23.0, 22.0)","(101.0, 260.0, 222.5)","(7.5, 9.2, 9.241237113402061)","(7.0, 8.2, 7.912765957446808)","(26.0, 32.0, 31.388235294117646)","(61.0, 80.0, 76.11111111111111)","(19.0, 22.0, 21.991304347826087)","(26.0, 38.0, 37.76)","(14.0, 19.0, 19.767857142857142)","(6.5, 7.2, 6.951219512195122)","(2.15, 2.48, 2.4813274336283184)","(81.0, 180.0, 174.0)"
12-01-2023 18:14:28.449338,"(17.0, 23.0, 22.089005235602095)","(101.0, 260.0, 208.75)","(7.5, 9.4, 9.144680851063828)","(7.0, 8.0, 7.9211678832116785)","(21.0, 32.0, 31.458333333333332)","(61.0, 80.0, 78.125)","(19.0, 22.0, 21.99206349206349)","(26.0, 38.0, 37.785714285714285)","(15.0, 20.0, 19.916666666666668)","(6.5, 7.0, 6.974137931034483)","(2.2, 2.5, 2.4849624060150375)","(81.0, 180.0, 172.0)"
12-01-2023 18:14:30.101430,"(17.0, 23.0, 21.96511627906977)","(101.0, 210.0, 222.5)","(7.5, 9.2, 8.980995475113122)","(7.0, 8.0, 7.973913043478261)","(21.0, 32.0, 31.458333333333332)","(61.0, 80.0, 78.125)","(19.0, 22.0, 22.175675675675677)","(26.0, 38.0, 37.851851851851855)","(15.0, 20.0, 19.928571428571427)","(6.5, 7.0, 6.975510204081632)","(2.2, 2.5, 2.4870411985018728)","(81.0, 190.0, 177.14285714285714)"
12-01-2023 18:14:31.831611,"(17.0, 22.0, 22.102803738317757)","(101.0, 260.0, 197.33333333333334)","(8.0, 9.0, 9.008247422680412)","(7.0, 8.0, 8.057446808510639)","(21.0, 32.0, 29.91176470588235)","(61.0, 80.0, 73.79310344827586)","(19.0, 23.0, 21.913669064748202)","(26.0, 38.0, 38.76923076923077)","(14.0, 20.0, 19.672018348623855)","(6.5, 7.0, 7.035428571428572)","(2.2, 2.5, 2.4907692307692306)","(81.0, 190.0, 168.57142857142858)"
12-01-2023 18:14:33.797654,"(17.0, 23.0, 22.28358208955224)","(101.0, 200.0, 197.33333333333334)","(8.0, 9.2, 9.023529411764706)","(7.0, 8.2, 7.953571428571428)","(21.0, 30.0, 31.0)","(61.0, 75.0, 76.66666666666667)","(19.0, 22.0, 22.44848484848485)","(26.0, 40.0, 39.0)","(14.0, 18.5, 18.405405405405407)","(6.5, 7.2, 7.091872791519434)","(2.2, 2.5, 2.49587982832618)","(81.0, 190.0, 185.0)"
12-01-2023 18:14:35.689531,"(17.0, 23.0, 22.28358208955224)","(101.0, 200.0, 244.44444444444446)","(7.5, 9.2, 9.057627118644067)","(7.0, 8.0, 8.017241379310345)","(21.0, 32.0, 31.189873417721518)","(61.0, 80.0, 78.21428571428571)","(19.0, 23.0, 22.40909090909091)","(26.0, 40.0, 39.22727272727273)","(15.0, 18.5, 18.831210191082803)","(6.0, 7.2, 7.121739130434783)","(2.2, 2.5, 2.478056074766355)","(81.0, 190.0, 190.83333333333334)"
12-01-2023 18:14:37.301313,"(17.0, 23.0, 22.454545454545453)","(101.0, 260.0, 198.75)","(7.5, 9.2, 9.258928571428571)","(7.0, 8.2, 7.94390243902439)","(21.0, 32.0, 31.540983606557376)","(61.0, 80.0, 79.5)","(19.0, 23.0, 22.430851063829788)","(26.0, 40.0, 39.26086956521739)","(15.0, 19.5, 18.884615384615383)","(6.0, 7.2, 7.130625)","(2.2, 2.48, 2.4657521058965104)","(81.0, 200.0, 193.63636363636363)"
12-01-2023 18:14:38.862084,"(17.0, 23.0, 22.481081081081083)","(101.0, 200.0, 220.0)","(7.5, 9.4, 9.268817204301074)","(7.0, 8.0, 7.974)","(21.0, 32.0, 31.555555555555557)","(61.0, 80.0, 76.66666666666667)","(19.0, 23.0, 22.34517766497462)","(26.0, 40.0, 39.08108108108108)","(15.0, 19.0, 18.984375)","(6.0, 7.0, 6.906486486486487)","(2.2, 2.48, 2.4667018469656994)","(81.0, 220.0, 197.5)"
12-01-2023 18:14:40.418966,"(17.0, 23.0, 22.481081081081083)","(101.0, 250.0, 212.30769230769232)","(7.5, 9.4, 8.937071651090342)","(7.0, 8.0, 8.229268292682926)","(21.0, 32.0, 33.22222222222222)","(61.0, 80.0, 82.36842105263158)","(19.0, 23.0, 22.469483568075116)","(26.0, 40.0, 41.21739130434783)","(15.0, 19.0, 19.649122807017545)","(6.0, 7.0, 6.477221654749744)","(2.2, 2.48, 2.456158484065461)","(81.0, 220.0, 212.5)"
12-01-2023 18:14:41.995749,"(17.0, 24.0, 23.375)","(101.0, 240.0, 214.28571428571428)","(7.5, 9.0, 9.150943396226415)","(7.0, 8.4, 8.293333333333333)","(21.0, 34.0, 33.368421052631575)","(61.0, 85.0, 83.33333333333333)","(19.0, 23.0, 23.03030303030303)","(26.0, 42.0, 41.45454545454545)","(15.0, 20.0, 18.35135135135135)","(6.0, 6.6, 6.46702937976061)","(2.2, 2.48, 2.467081807081807)","(81.0, 230.0, 214.6153846153846)"
12-01-2023 18:14:43.565965,"(17.0, 24.0, 23.553571428571427)","(101.0, 240.0, 216.0)","(7.5, 9.2, 9.1234375)","(7.0, 8.4, 8.323076923076924)","(21.0, 34.0, 33.166666666666664)","(61.0, 85.0, 83.52941176470588)","(19.0, 24.0, 22.959276018099548)","(26.0, 42.0, 41.625)","(15.0, 19.0, 18.39108910891089)","(6.0, 6.6, 6.478210116731518)","(2.2, 2.48, 2.4521447028423773)","(81.0, 230.0, 221.53846153846155)"
12-01-2023 18:14:45.140671,"(17.0, 24.0, 23.767857142857142)","(101.0, 240.0, 218.1818181818182)","(8.0, 9.2, 9.134285714285713)","(7.0, 8.4, 8.340639269406394)","(21.0, 34.0, 33.24324324324324)","(61.0, 85.0, 78.92857142857143)","(19.0, 24.0, 22.779141104294478)","(26.0, 42.0, 41.4)","(15.0, 18.5, 18.62937062937063)","(6.0, 6.6, 6.485258215962442)","(2.2, 2.48, 2.453095577746077)","(91.0, 230.0, 196.0)"
12-01-2023 18:14:46.747093,"(17.0, 24.0, 23.511904761904763)","(101.0, 240.0, 227.14285714285714)","(8.0, 9.2, 9.113170731707317)","(7.0, 8.4, 8.440322580645162)","(21.0, 34.0, 33.096774193548384)","(61.0, 80.0, 78.6842105263158)","(19.0, 23.0, 21.833333333333332)","(26.0, 42.0, 41.148936170212764)","(15.0, 19.0, 19.608695652173914)","(6.0, 6.6, 6.48890977443609)","(2.2, 2.46, 2.457230046948357)","(91.0, 200.0, 195.55555555555554)"
12-01-2023 18:14:48.255327,"(17.0, 24.0, 23.54945054945055)","(101.0, 230.0, 226.0)","(7.5, 9.2, 9.161904761904761)","(6.5, 8.6, 8.534848484848485)","(21.0, 34.0, 33.390243902439025)","(61.0, 80.0, 79.72222222222223)","(18.0, 22.0, 21.842105263157894)","(26.0, 42.0, 41.26923076923077)","(14.0, 20.0, 19.5625)","(6.0, 6.6, 6.466305189775368)","(2.15, 2.46, 2.451967213114754)","(91.0, 200.0, 196.0)"
12-01-2023 18:14:49.701743,"(17.0, 24.0, 23.54945054945055)","(101.0, 230.0, 227.0)","(7.5, 9.2, 9.113966480446926)","(6.5, 8.6, 8.677464788732394)","(21.0, 34.0, 33.53086419753087)","(61.0, 80.0, 81.0)","(18.0, 22.0, 22.5974025974026)","(26.0, 42.0, 41.72093023255814)","(14.0, 20.0, 18.28700906344411)","(6.0, 6.6, 6.48248275862069)","(2.15, 2.46, 2.452125279642058)","(91.0, 200.0, 198.75)"
12-01-2023 18:14:51.462126,"(17.0, 24.0, 24.242105263157896)","(101.0, 230.0, 227.0)","(7.5, 9.2, 9.113966480446926)","(6.5, 8.8, 8.692903225806452)","(21.0, 34.0, 34.244897959183675)","(61.0, 85.0, 79.0)","(18.0, 23.0, 22.44)","(26.0, 42.0, 41.63636363636363)","(14.0, 18.5, 18.285060975609756)","(6.0, 6.6, 6.48248275862069)","(2.15, 2.46, 2.4513984168865437)","(91.0, 200.0, 199.0909090909091)"
12-01-2023 18:14:53.193011,"(17.0, 25.0, 23.53846153846154)","(101.0, 230.0, 218.0)","(7.5, 9.2, 9.072634271099744)","(6.5, 8.8, 8.693181818181818)","(21.0, 36.0, 34.27522935779817)","(61.0, 80.0, 79.70588235294117)","(18.0, 23.0, 22.44)","(26.0, 42.0, 41.57142857142857)","(14.0, 18.5, 18.2984375)","(6.0, 6.6, 6.472715318869165)","(2.15, 2.46, 2.4521785714285715)","(91.0, 200.0, 199.0909090909091)"
12-01-2023 18:14:54.985702,"(17.0, 24.0, 23.571428571428573)","(101.0, 230.0, 217.14285714285714)","(7.5, 9.2, 9.081725888324872)","(6.5, 8.8, 8.737373737373737)","(21.0, 36.0, 33.56164383561644)","(61.0, 85.0, 78.75)","(18.0, 23.0, 22.408450704225352)","(26.0, 42.0, 41.2)","(14.0, 18.5, 18.28428093645485)","(6.0, 6.6, 6.408086253369272)","(2.15, 2.48, 2.462601156069364)","(91.0, 200.0, 199.28571428571428)"
12-01-2023 18:14:56.639708,"(17.0, 24.0, 23.545454545454547)","(101.0, 220.0, 215.45454545454547)","(7.5, 9.2, 9.081933842239186)","(6.5, 8.8, 8.768354430379748)","(21.0, 34.0, 33.60493827160494)","(61.0, 80.0, 77.6)","(18.0, 23.0, 22.142857142857142)","(26.0, 42.0, 41.166666666666664)","(14.0, 18.5, 18.30496453900709)","(6.0, 6.6, 6.386936936936937)","(2.15, 2.48, 2.47424317617866)","(91.0, 200.0, 208.1818181818182)"
12-01-2023 18:14:58.395580,"(17.0, 24.0, 23.574468085106382)","(101.0, 220.0, 214.0)","(7.5, 9.2, 9.124642857142856)","(6.5, 8.8, 8.78740157480315)","(21.0, 34.0, 34.872727272727275)","(61.0, 80.0, 74.56521739130434)","(18.0, 23.0, 22.733333333333334)","(26.0, 42.0, 41.8)","(14.0, 18.5, 18.335664335664337)","(6.0, 6.4, 6.438839285714286)","(2.15, 2.48, 2.457563025210084)","(91.0, 230.0, 210.0)"
12-01-2023 18:15:00.064282,"(17.0, 24.0, 23.90909090909091)","(101.0, 220.0, 208.46153846153845)","(7.5, 9.2, 9.152838427947598)","(6.5, 8.8, 8.732222222222221)","(21.0, 36.0, 34.59574468085106)","(61.0, 75.0, 73.75)","(18.0, 23.0, 22.705882352941178)","(26.0, 42.0, 41.6)","(14.0, 18.5, 18.34259259259259)","(6.0, 6.6, 6.4622222222222225)","(2.25, 2.42, 2.419904306220096)","(91.0, 220.0, 210.0)"
12-01-2023 18:15:01.710533,"(17.0, 24.0, 23.685185185185183)","(101.0, 220.0, 202.5)","(7.5, 9.2, 9.159737417943107)","(6.5, 9.0, 8.741714285714286)","(21.0, 36.0, 34.93617021276596)","(61.0, 75.0, 74.0909090909091)","(18.0, 23.0, 22.594285714285714)","(26.0, 42.0, 41.5625)","(14.0, 18.5, 18.413875598086126)","(6.0, 6.6, 6.463090128755365)","(2.25, 2.42, 2.4210077519379842)","(91.0, 220.0, 206.0)"
12-01-2023 18:15:03.329059,"(17.0, 24.0, 23.660714285714285)","(101.0, 210.0, 198.57142857142858)","(7.5, 9.2, 9.126050420168067)","(6.5, 9.0, 8.859385665529011)","(21.0, 36.0, 34.97959183673469)","(61.0, 75.0, 76.53846153846153)","(18.0, 24.0, 22.622222222222224)","(26.0, 42.0, 41.05084745762712)","(14.0, 18.5, 18.835443037974684)","(6.0, 6.6, 6.470190274841438)","(2.25, 2.44, 2.414432432432432)","(91.0, 230.0, 220.83333333333334)"
12-01-2023 18:15:04.966668,"(17.0, 24.0, 23.642105263157895)","(101.0, 210.0, 199.0909090909091)","(7.5, 9.2, 9.126910299003322)","(6.5, 9.0, 8.855944055944056)","(21.0, 36.0, 35.18181818181818)","(61.0, 80.0, 77.2)","(18.0, 24.0, 22.680851063829788)","(26.0, 42.0, 41.01754385964912)","(14.0, 19.0, 18.88888888888889)","(6.0, 6.6, 6.467013888888889)","(2.25, 2.44, 2.425559701492537)","(91.0, 230.0, 220.83333333333334)"
12-01-2023 18:15:06.607612,"(17.0, 24.0, 24.00943396226415)","(101.0, 210.0, 192.22222222222223)","(7.5, 9.2, 9.058520900321543)","(6.5, 9.0, 8.889544235924934)","(21.0, 36.0, 35.37662337662338)","(61.0, 80.0, 77.90322580645162)","(18.0, 24.0, 22.830188679245282)","(26.0, 42.0, 41.3448275862069)","(14.0, 19.0, 18.928571428571427)","(6.0, 6.6, 6.483586626139818)","(2.2, 2.42, 2.414803149606299)","(91.0, 230.0, 212.0)"
12-01-2023 18:15:08.141811,"(17.0, 25.0, 24.00943396226415)","(101.0, 210.0, 192.5)","(7.5, 9.2, 9.111203319502074)","(6.5, 9.0, 8.891978609625669)","(21.0, 36.0, 35.28358208955224)","(61.0, 80.0, 77.90322580645162)","(18.0, 24.0, 22.90748898678414)","(26.0, 42.0, 41.377049180327866)","(14.0, 19.0, 18.828729281767956)","(6.0, 6.6, 6.476332622601279)","(2.2, 2.42, 2.4121681415929204)","(91.0, 230.0, 217.77777777777777)"
12-01-2023 18:15:09.804259,"(17.0, 25.0, 24.271523178807946)","(101.0, 210.0, 192.5)","(7.5, 9.2, 9.102354788069073)","(6.5, 9.0, 8.97704918032787)","(21.0, 36.0, 35.65384615384615)","(61.0, 80.0, 78.6)","(18.0, 24.0, 23.153846153846153)","(26.0, 42.0, 41.714285714285715)","(14.0, 19.0, 18.772486772486772)","(6.0, 6.6, 6.492375366568915)","(2.2, 2.42, 2.421669449081803)","(91.0, 230.0, 221.53846153846155)"
12-01-2023 18:15:11.462687,"(17.0, 25.0, 24.316770186335404)","(101.0, 210.0, 212.59259259259258)","(7.5, 9.2, 8.938709677419356)","(6.5, 9.0, 9.057142857142857)","(21.0, 36.0, 35.666666666666664)","(61.0, 80.0, 76.11111111111111)","(18.0, 24.0, 23.35978835978836)","(26.0, 42.0, 41.702127659574465)","(14.0, 19.0, 18.78061224489796)","(6.0, 6.6, 6.4940845070422535)","(2.2, 2.44, 2.4159009009009007)","(91.0, 230.0, 221.53846153846155)"
12-01-2023 18:15:13.121427,"(17.0, 25.0, 24.361290322580643)","(101.0, 220.0, 209.71428571428572)","(7.5, 9.0, 8.932021466905189)","(6.5, 9.2, 8.924031007751939)","(21.0, 36.0, 35.689655172413794)","(61.0, 80.0, 75.65217391304348)","(18.0, 24.0, 23.397959183673468)","(26.0, 42.0, 41.6)","(14.0, 19.0, 18.78921568627451)","(6.0, 6.6, 6.4886567164179105)","(2.2, 2.44, 2.4291152815013404)","(91.0, 230.0, 221.53846153846155)"
12-01-2023 18:15:14.718834,"(17.0, 25.0, 24.451219512195124)","(101.0, 220.0, 208.9655172413793)","(7.5, 9.0, 8.917593984962407)","(6.5, 9.0, 8.937894736842106)","(21.0, 36.0, 34.71875)","(61.0, 80.0, 76.84210526315789)","(18.0, 24.0, 23.5)","(26.0, 44.0, 42.24)","(14.0, 19.0, 18.933070866141733)","(6.0, 6.6, 6.5065616797900265)","(2.2, 2.44, 2.4017999999999997)","(91.0, 230.0, 223.125)"
12-01-2023 18:15:16.276906,"(17.0, 25.0, 24.433962264150942)","(101.0, 210.0, 208.9655172413793)","(7.5, 9.0, 8.960649087221096)","(6.5, 9.0, 8.948387096774194)","(21.0, 36.0, 34.52)","(61.0, 80.0, 76.84210526315789)","(18.0, 24.0, 23.493333333333332)","(26.0, 44.0, 42.40963855421687)","(14.0, 19.0, 18.935114503816795)","(6.0, 6.6, 6.519720279720279)","(2.2, 2.42, 2.3923719165085386)","(91.0, 230.0, 222.14285714285714)"
12-01-2023 18:15:17.769151,"(17.0, 25.0, 24.5)","(101.0, 210.0, 200.68965517241378)","(7.5, 9.0, 9.297887323943662)","(6.5, 9.0, 8.985053380782919)","(21.0, 36.0, 31.944444444444443)","(61.0, 80.0, 77.85714285714286)","(18.0, 24.0, 23.46875)","(26.0, 44.0, 42.6530612244898)","(14.0, 19.0, 19.452380952380953)","(6.0, 6.6, 6.51267942583732)","(2.2, 2.4, 2.395242814667988)","(91.0, 230.0, 223.52941176470588)"
12-01-2023 18:15:19.244526,"(17.0, 25.0, 24.5)","(101.0, 210.0, 200.68965517241378)","(7.5, 9.4, 9.300684931506849)","(6.5, 9.0, 8.96888888888889)","(21.0, 32.0, 31.68888888888889)","(61.0, 80.0, 77.93103448275862)","(18.0, 24.0, 23.474903474903474)","(26.0, 44.0, 42.53333333333333)","(14.0, 19.5, 19.14864864864865)","(6.0, 6.6, 6.511547344110855)","(2.2, 2.4, 2.430094517958412)","(91.0, 230.0, 223.52941176470588)"
12-01-2023 18:15:20.826184,"(17.0, 25.0, 24.49468085106383)","(101.0, 210.0, 201.42857142857142)","(7.5, 9.4, 9.115083798882681)","(6.5, 9.0, 8.968387096774194)","(21.0, 32.0, 31.707865168539325)","(61.0, 80.0, 77.93103448275862)","(18.0, 24.0, 23.474903474903474)","(26.0, 44.0, 42.5)","(14.0, 19.5, 19.27241379310345)","(6.0, 6.6, 6.512783751493429)","(2.2, 2.44, 2.4299054820415877)","(91.0, 230.0, 223.33333333333334)"
12-01-2023 18:15:22.411309,"(17.0, 25.0, 24.489247311827956)","(101.0, 210.0, 200.0)","(7.5, 9.2, 9.115083798882681)","(6.5, 9.0, 8.954682779456194)","(21.0, 32.0, 31.68888888888889)","(61.0, 80.0, 77.93103448275862)","(18.0, 24.0, 23.398230088495577)","(26.0, 44.0, 42.5)","(14.0, 19.5, 19.267605633802816)","(6.0, 6.6, 6.503491271820449)","(2.2, 2.44, 2.4439729119638827)","(91.0, 230.0, 224.76190476190476)"
12-01-2023 18:15:23.895025,"(17.0, 25.0, 24.489247311827956)","(101.0, 210.0, 200.0)","(7.5, 9.2, 9.009865470852018)","(6.5, 9.0, 8.959501557632398)","(21.0, 32.0, 31.705263157894738)","(61.0, 80.0, 77.93103448275862)","(18.0, 24.0, 23.398230088495577)","(26.0, 44.0, 42.5)","(14.0, 19.5, 18.990291262135923)","(6.0, 6.6, 6.51307901907357)","(2.2, 2.46, 2.4489171974522295)","(91.0, 230.0, 223.125)"
12-01-2023 18:15:25.547422,"(17.0, 25.0, 24.403973509933774)","(101.0, 210.0, 200.0)","(7.5, 9.2, 8.98645598194131)","(6.5, 9.0, 8.938388625592417)","(21.0, 32.0, 31.705263157894738)","(61.0, 80.0, 77.93103448275862)","(18.0, 24.0, 23.41125541125541)","(26.0, 44.0, 42.140845070422536)","(14.0, 19.0, 17.901685393258425)","(6.0, 6.6, 6.509197080291971)","(2.2, 2.46, 2.452924335378323)","(91.0, 230.0, 212.5)"
12-01-2023 18:15:27.093914,"(17.0, 25.0, 24.52577319587629)","(101.0, 210.0, 200.0)","(7.5, 9.0, 8.967941712204007)","(6.5, 9.0, 8.948262548262548)","(21.0, 32.0, 31.74774774774775)","(61.0, 80.0, 78.23529411764706)","(18.0, 24.0, 23.38738738738739)","(26.0, 44.0, 41.77777777777778)","(14.0, 18.0, 17.9375)","(6.0, 6.6, 6.5205619412515965)","(2.2, 2.46, 2.4671706758304697)","(91.0, 220.0, 213.33333333333334)"
12-01-2023 18:15:28.690513,"(17.0, 25.0, 24.52577319587629)","(101.0, 210.0, 200.0)","(7.5, 9.0, 8.922702702702702)","(6.5, 9.0, 8.96340425531915)","(21.0, 32.0, 31.642276422764226)","(61.0, 80.0, 78.23529411764706)","(18.0, 24.0, 23.38738738738739)","(26.0, 42.0, 41.774647887323944)","(14.0, 18.0, 17.766409266409266)","(6.0, 6.6, 6.521963824289406)","(2.2, 2.48, 2.46721198156682)","(101.0, 220.0, 212.85714285714286)"
12-01-2023 18:15:30.261889,"(17.0, 25.0, 24.335570469798657)","(101.0, 210.0, 200.0)","(7.5, 9.0, 8.917922077922078)","(6.5, 9.0, 8.952301255230125)","(21.0, 32.0, 31.779661016949152)","(61.0, 80.0, 78.79310344827586)","(18.0, 24.0, 23.45816733067729)","(26.0, 42.0, 41.774647887323944)","(14.0, 18.0, 17.778388278388277)","(6.0, 6.6, 6.5173970783532535)","(2.2, 2.48, 2.467485380116959)","(101.0, 220.0, 212.85714285714286)"
12-01-2023 18:15:31.870931,"(17.0, 25.0, 24.32191780821918)","(101.0, 210.0, 183.33333333333334)","(7.5, 9.0, 8.91060820367751)","(7.5, 9.0, 9.068041237113402)","(21.0, 32.0, 31.85185185185185)","(61.0, 80.0, 79.42307692307692)","(18.0, 24.0, 23.47509578544061)","(26.0, 42.0, 41.774647887323944)","(14.0, 18.0, 17.77358490566038)","(6.0, 6.6, 6.513917525773196)","(2.2, 2.48, 2.4687974683544303)","(101.0, 220.0, 212.85714285714286)"
12-01-2023 18:15:33.409627,"(17.0, 25.0, 24.31972789115646)","(101.0, 210.0, 191.1764705882353)","(7.5, 9.0, 8.915666178623718)","(7.5, 9.2, 8.948571428571428)","(21.0, 32.0, 31.85185185185185)","(61.0, 80.0, 78.4090909090909)","(18.0, 24.0, 23.34715025906736)","(26.0, 42.0, 41.774647887323944)","(14.0, 18.0, 17.772727272727273)","(6.0, 6.6, 6.519605077574048)","(2.2, 2.48, 2.486027397260274)","(101.0, 220.0, 212.85714285714286)"
12-01-2023 18:15:34.968279,"(17.0, 25.0, 24.31972789115646)","(101.0, 210.0, 191.1764705882353)","(7.5, 9.0, 8.924929178470256)","(7.5, 9.0, 8.948780487804878)","(21.0, 32.0, 31.816901408450704)","(61.0, 80.0, 78.44444444444444)","(18.0, 24.0, 23.366834170854272)","(26.0, 42.0, 41.78378378378378)","(14.0, 18.0, 17.767482517482517)","(6.0, 6.6, 6.521857923497268)","(2.2, 2.5, 2.480532258064516)","(101.0, 220.0, 212.85714285714286)"
12-01-2023 18:15:36.508861,"(19.0, 25.0, 24.47179487179487)","(101.0, 210.0, 194.0)","(7.5, 9.0, 8.92722443559097)","(7.5, 9.0, 8.9513698630137)","(21.0, 32.0, 31.794871794871796)","(61.0, 80.0, 78.91304347826087)","(18.0, 24.0, 23.477366255144034)","(26.0, 42.0, 41.80487804878049)","(14.0, 18.0, 17.78956228956229)","(6.0, 6.6, 6.532724902216428)","(2.2, 2.5, 2.4730905077262695)","(101.0, 220.0, 213.33333333333334)"
12-01-2023 18:15:38.027893,"(19.0, 25.0, 24.46938775510204)","(101.0, 210.0, 203.33333333333334)","(7.5, 9.0, 8.926887417218543)","(7.5, 9.0, 8.948951048951049)","(21.0, 32.0, 31.78343949044586)","(61.0, 80.0, 78.91304347826087)","(18.0, 24.0, 23.265060240963855)","(26.0, 42.0, 41.80487804878049)","(14.0, 18.0, 17.788590604026847)","(6.0, 6.6, 6.533071895424836)","(2.2, 2.48, 2.473211678832117)","(101.0, 220.0, 213.10344827586206)"
12-01-2023 18:15:39.549181,"(19.0, 25.0, 24.46938775510204)","(101.0, 210.0, 203.33333333333334)","(8.0, 9.0, 8.926887417218543)","(7.5, 9.0, 8.947101449275362)","(21.0, 32.0, 31.78343949044586)","(61.0, 80.0, 79.39024390243902)","(19.0, 24.0, 23.257309941520468)","(26.0, 42.0, 41.80487804878049)","(15.0, 18.0, 17.788590604026847)","(5.5, 6.6, 6.5028862478777585)","(2.2, 2.48, 2.4732939438700146)","(101.0, 220.0, 213.10344827586206)"
12-01-2023 18:15:41.047522,"(19.0, 25.0, 24.56441717791411)","(101.0, 210.0, 204.28571428571428)","(8.0, 9.0, 8.930566037735849)","(7.5, 9.0, 8.953054662379422)","(21.0, 32.0, 31.797619047619047)","(61.0, 80.0, 79.45652173913044)","(19.0, 24.0, 23.333333333333332)","(26.0, 42.0, 41.824175824175825)","(15.0, 18.0, 17.80851063829787)","(5.5, 6.6, 6.507443365695793)","(2.2, 2.48, 2.4716563146997927)","(101.0, 220.0, 214.59459459459458)"
12-01-2023 18:15:42.571612,"(19.0, 25.0, 24.483516483516482)","(101.0, 210.0, 204.28571428571428)","(8.0, 9.0, 8.930566037735849)","(7.5, 9.0, 8.947292418772564)","(21.0, 32.0, 31.8)","(61.0, 80.0, 79.45652173913044)","(19.0, 24.0, 23.39)","(26.0, 42.0, 41.824175824175825)","(15.0, 18.0, 17.83076923076923)","(5.5, 6.6, 6.5051409618573794)","(2.2, 2.48, 2.4774933333333333)","(101.0, 220.0, 215.88235294117646)"
12-01-2023 18:15:44.087508,"(19.0, 25.0, 24.483516483516482)","(101.0, 210.0, 204.28571428571428)","(8.0, 9.0, 8.929860228716645)","(7.5, 9.0, 8.947292418772564)","(21.0, 32.0, 31.8)","(61.0, 80.0, 79.46808510638297)","(19.0, 24.0, 23.386934673366834)","(26.0, 42.0, 41.824175824175825)","(15.0, 18.0, 17.83076923076923)","(5.5, 6.6, 6.499649122807018)","(2.2, 2.48, 2.478341559723593)","(101.0, 220.0, 215.88235294117646)"
12-01-2023 18:15:45.618806,"(19.0, 25.0, 23.388349514563107)","(101.0, 210.0, 206.92307692307693)","(8.0, 9.0, 9.256888888888888)","(7.5, 9.0, 9.019402985074628)","(21.0, 32.0, 31.929411764705883)","(61.0, 80.0, 79.88372093023256)","(19.0, 24.0, 21.823170731707318)","(26.0, 42.0, 42.15584415584416)","(15.0, 18.0, 18.314285714285713)","(5.5, 6.6, 6.510984848484848)","(2.2, 2.48, 2.428991354466859)","(101.0, 220.0, 216.875)"
